company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-10-31 16:22:44+00:00,-20000.0,758000.0,,,11864000.0,-790000.0,3598000.0,,,23017000.0,-79340000.0,109897000.0,23017000.0,-79340000.0,109897000.0,52784000.0,70580000.0,70580000.0,23097000.0,23396000.0,-2000.0,-82545000.0,-8928000.0,-379000.0,,12155000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2010.0,Q2TTM,2009-07-01,2010-06-30,,-20000.0,597000.0,4268000.0,4282000.0,14342000.0,-1992000.0,-223547000.0,33736000.0,,-10715000.0,-59144000.0,138152000.0,-10715000.0,-59144000.0,138152000.0,66301000.0,306565000.0,306565000.0,40195000.0,60000.0,752000.0,-42673000.0,-22453000.0,-44511000.0,,5250000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2010.0,Q2,2010-04-01,2010-06-30,,-20000.0,285000.0,,,3991000.0,-1250000.0,6608000.0,3209000.0,,3474000.0,-21644000.0,45462000.0,3474000.0,-21644000.0,45462000.0,26042000.0,21773000.0,21773000.0,12805000.0,399000.0,,-18438000.0,-3186000.0,-134000.0,,
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-03 15:07:28+00:00,-20000.0,597000.0,,,7833000.0,-2312000.0,-8132000.0,13803000.0,,14210000.0,-23920000.0,66954000.0,14210000.0,-23920000.0,66954000.0,54932000.0,42707000.0,42707000.0,23949000.0,712000.0,,-23647000.0,-5503000.0,-305000.0,,5250000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2010.0,Q1,2010-01-01,2010-03-31,2011-05-04 17:21:24+00:00,0.0,312000.0,,,3842000.0,-1062000.0,-14740000.0,10594000.0,,10736000.0,-2276000.0,21492000.0,10736000.0,-2276000.0,21492000.0,28890000.0,20934000.0,20934000.0,11144000.0,313000.0,0.0,-5209000.0,-2317000.0,-171000.0,,5250000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2011.0,Q4,2011-10-01,2011-12-31,,,-24000.0,10221000.0,538000.0,4414000.0,-1590000.0,25971000.0,,,12853000.0,661000.0,90787000.0,12853000.0,661000.0,90787000.0,102711000.0,48170000.0,48170000.0,12256000.0,12944000.0,44000.0,,-6741000.0,-91000.0,,7358000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2011.0,FY,2011-01-01,2011-12-31,2014-02-10 16:43:11+00:00,-105886000.0,-24000.0,10221000.0,538000.0,17616000.0,-1697000.0,26762000.0,0.0,60000000.0,39050000.0,-33717000.0,270084000.0,39050000.0,-33717000.0,270084000.0,273720000.0,175315000.0,175315000.0,50415000.0,39781000.0,-307000.0,0.0,-21982000.0,-60731000.0,0.0,94458000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2011.0,Q3TTM,2010-10-01,2011-09-30,,-105866000.0,-758000.0,7953000.0,500000.0,17130000.0,201000.0,12426000.0,,60000000.0,42047000.0,-44356000.0,230306000.0,42047000.0,-44356000.0,230306000.0,228198000.0,153595000.0,153595000.0,47913000.0,42957000.0,-351000.0,-47315000.0,-19156000.0,-60910000.0,,128332000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2011.0,Q3,2011-07-01,2011-09-30,,,-201000.0,,,4496000.0,-1967000.0,-13409000.0,,,8409000.0,7592000.0,76252000.0,8409000.0,7592000.0,76252000.0,90286000.0,65570000.0,65570000.0,19796000.0,8759000.0,-3000.0,,-5405000.0,-350000.0,,13000000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-29 13:26:34+00:00,-105886000.0,,,,13202000.0,-107000.0,791000.0,0.0,60000000.0,26197000.0,-34378000.0,179297000.0,26197000.0,-34378000.0,179297000.0,171009000.0,127145000.0,127145000.0,38159000.0,26837000.0,-351000.0,,-15241000.0,-60640000.0,,87100000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2011.0,Q2TTM,2010-07-01,2011-06-30,,-105866000.0,-396000.0,7953000.0,500000.0,16665000.0,3690000.0,37565000.0,-13803000.0,60000000.0,42445000.0,-107368000.0,196997000.0,42445000.0,-107368000.0,196997000.0,135764000.0,115898000.0,115898000.0,27265000.0,56882000.0,-350000.0,-106213000.0,-17176000.0,-60634000.0,,122237000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2011.0,Q2,2011-04-01,2011-06-30,,-481000.0,91000.0,,,4389000.0,863000.0,29289000.0,-9685000.0,-92000.0,-52288000.0,30995000.0,78684000.0,-52104000.0,30995000.0,78684000.0,58438000.0,34745000.0,34745000.0,10170000.0,17779000.0,-10000.0,,-7614000.0,-60290000.0,,39100000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-07-27 13:45:17+00:00,-105886000.0,201000.0,,,8706000.0,1860000.0,14200000.0,0.0,60000000.0,17788000.0,-41970000.0,103045000.0,17788000.0,-41970000.0,103045000.0,80723000.0,61575000.0,61575000.0,18363000.0,18078000.0,-348000.0,,-9836000.0,-60290000.0,,74100000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2011.0,Q1TTM,2010-04-01,2011-03-31,,-105405000.0,-202000.0,7953000.0,500000.0,16267000.0,1577000.0,14884000.0,-909000.0,60092000.0,98207000.0,-160007000.0,163775000.0,98023000.0,-160007000.0,163775000.0,103368000.0,102926000.0,102926000.0,29900000.0,39502000.0,-340000.0,-124651000.0,-12748000.0,-478000.0,,83137000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2011.0,Q1,2011-01-01,2011-03-31,2012-05-02 16:14:16+00:00,-105405000.0,110000.0,,,4317000.0,997000.0,-15089000.0,9685000.0,60092000.0,70076000.0,-72965000.0,24361000.0,69892000.0,-72965000.0,24361000.0,22285000.0,26830000.0,26830000.0,8193000.0,299000.0,-338000.0,,-2222000.0,,,35000000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2012.0,Q4,2012-10-01,2012-12-31,,,,18272000.0,4475000.0,6274000.0,-886000.0,10695000.0,,,-12506000.0,-7590000.0,104957000.0,-12506000.0,-7590000.0,104957000.0,83975000.0,80971000.0,80971000.0,7017000.0,11174000.0,-1000.0,,-7589000.0,-12127000.0,-11553000.0,
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2012.0,FY,2012-01-01,2012-12-31,2015-02-06 16:37:46+00:00,-605735000.0,0.0,18272000.0,4475000.0,23887000.0,-768000.0,63652000.0,462212000.0,355000000.0,666376000.0,-627585000.0,410613000.0,666376000.0,-627585000.0,410613000.0,448636000.0,254822000.0,254822000.0,68252000.0,73666000.0,-4000.0,0.0,-21846000.0,-212949000.0,-11553000.0,0.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2012.0,Q3TTM,2011-10-01,2012-09-30,,-605735000.0,-24000.0,10221000.0,538000.0,22027000.0,-1472000.0,78928000.0,462212000.0,355000000.0,691735000.0,-619334000.0,396443000.0,691735000.0,-619334000.0,396443000.0,467372000.0,222021000.0,222021000.0,73491000.0,75436000.0,41000.0,,-20998000.0,-200913000.0,,7358000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2012.0,Q3,2012-07-01,2012-09-30,,,,,,6194000.0,919000.0,7123000.0,-52000.0,,-36688000.0,-6239000.0,141324000.0,-36688000.0,-6239000.0,141324000.0,99316000.0,92180000.0,92180000.0,35827000.0,30715000.0,,,-6239000.0,-67351000.0,,
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-25 16:53:43+00:00,-605735000.0,0.0,,,17613000.0,118000.0,52957000.0,462212000.0,355000000.0,678882000.0,-619995000.0,305656000.0,678882000.0,-619995000.0,305656000.0,364661000.0,173851000.0,173851000.0,61235000.0,62492000.0,-3000.0,0.0,-14257000.0,-200822000.0,0.0,0.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2012.0,Q2TTM,2011-07-01,2012-06-30,,-605735000.0,-225000.0,10221000.0,538000.0,20329000.0,-4358000.0,58396000.0,462264000.0,355000000.0,736832000.0,-605503000.0,331371000.0,736832000.0,-605503000.0,331371000.0,458342000.0,195411000.0,195411000.0,57460000.0,53480000.0,38000.0,,-20164000.0,-133912000.0,,20358000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2012.0,Q2,2012-04-01,2012-06-30,,-306000.0,,,,5544000.0,-1094000.0,46109000.0,462264000.0,,350948000.0,-4559000.0,101527000.0,350948000.0,-4559000.0,101527000.0,446822000.0,36258000.0,36258000.0,13616000.0,15955000.0,-1000.0,,-4252000.0,-127271000.0,,
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-26 16:21:02+00:00,-605735000.0,0.0,,,11419000.0,-801000.0,45834000.0,462264000.0,355000000.0,715570000.0,-613756000.0,164332000.0,715570000.0,-613756000.0,164332000.0,265345000.0,81671000.0,81671000.0,25408000.0,31777000.0,-3000.0,0.0,-8018000.0,-133471000.0,0.0,0.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2012.0,Q1TTM,2011-04-01,2012-03-31,,-605910000.0,-134000.0,10221000.0,538000.0,19174000.0,-2401000.0,41576000.0,-9685000.0,354908000.0,333596000.0,-569949000.0,308528000.0,333780000.0,-569949000.0,308528000.0,69958000.0,193898000.0,193898000.0,54014000.0,55304000.0,29000.0,,-23526000.0,-66931000.0,,59458000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2012.0,Q1,2012-01-01,2012-03-31,2013-04-30 14:32:58+00:00,-605429000.0,,,,5875000.0,293000.0,-275000.0,,355000000.0,364622000.0,-609197000.0,62805000.0,364622000.0,-609197000.0,62805000.0,-181477000.0,45413000.0,45413000.0,11792000.0,15822000.0,-2000.0,,-3766000.0,-6200000.0,0.0,
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2013.0,FY,2013-01-01,2013-12-31,2017-01-19 17:14:33+00:00,0.0,3235000.0,76165000.0,2831000.0,28693000.0,-1491000.0,206476000.0,,0.0,71639000.0,-1027141000.0,497349000.0,71639000.0,-1027141000.0,497349000.0,-459644000.0,252895000.0,252895000.0,6050000.0,173995000.0,-9315000.0,-1049414000.0,-29329000.0,-36220000.0,-66136000.0,60917000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2013.0,Q4,2013-10-01,2013-12-31,,,2656000.0,76165000.0,2831000.0,8454000.0,-680000.0,168041000.0,,,24516000.0,-613271000.0,208881000.0,24516000.0,-613271000.0,208881000.0,-380554000.0,-18992000.0,-18992000.0,48722000.0,36603000.0,-9110000.0,-628426000.0,-8701000.0,-12087000.0,,32966000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-24 16:52:52+00:00,,579000.0,,,20239000.0,-811000.0,38435000.0,,,47123000.0,-413870000.0,288468000.0,47123000.0,-413870000.0,288468000.0,-79090000.0,271887000.0,271887000.0,-42672000.0,137392000.0,-205000.0,-420988000.0,-20628000.0,-24133000.0,-66136000.0,27951000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2013.0,Q3TTM,2012-10-01,2013-09-30,,,579000.0,18272000.0,4475000.0,26513000.0,-1697000.0,49130000.0,,,34617000.0,-421460000.0,393425000.0,34617000.0,-421460000.0,393425000.0,4885000.0,352858000.0,352858000.0,-35655000.0,148566000.0,-206000.0,-420988000.0,-28217000.0,-36260000.0,-77689000.0,27951000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2013.0,Q3,2013-07-01,2013-09-30,,,554000.0,,,7225000.0,1539000.0,62444000.0,,,44464000.0,-216331000.0,144275000.0,44464000.0,-216331000.0,144275000.0,-26053000.0,93785000.0,93785000.0,-19733000.0,56498000.0,2000.0,-235666000.0,-6616000.0,-12034000.0,,25949000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-25 12:19:23+00:00,,25000.0,,,13014000.0,-2350000.0,-24009000.0,,,2659000.0,-197539000.0,144193000.0,2659000.0,-197539000.0,144193000.0,-53037000.0,178102000.0,178102000.0,-22939000.0,80894000.0,-207000.0,-185322000.0,-14012000.0,-12099000.0,-66136000.0,2002000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2013.0,Q2TTM,2012-07-01,2013-06-30,,,25000.0,18272000.0,4475000.0,25482000.0,-2317000.0,-6191000.0,-52000.0,,-46535000.0,-211368000.0,390474000.0,-46535000.0,-211368000.0,390474000.0,130254000.0,351253000.0,351253000.0,19905000.0,122783000.0,-208000.0,-185322000.0,-27840000.0,-91577000.0,-77689000.0,2002000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2013.0,Q2,2013-04-01,2013-06-30,,,25000.0,,,6748000.0,811000.0,16246000.0,,,6967000.0,-191970000.0,97696000.0,6967000.0,-191970000.0,97696000.0,-86496000.0,95885000.0,95885000.0,-21208000.0,50035000.0,-131000.0,-185322000.0,-8519000.0,-12039000.0,-31029000.0,2002000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2013.0,Q1TTM,2012-04-01,2013-03-31,,-306000.0,,18272000.0,4475000.0,24278000.0,-4222000.0,23672000.0,462212000.0,,297446000.0,-23957000.0,394305000.0,297446000.0,-23957000.0,394305000.0,663572000.0,291626000.0,291626000.0,54729000.0,88703000.0,-78000.0,,-23573000.0,-206809000.0,-46660000.0,
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2013.0,Q1,2013-01-01,2013-03-31,2014-04-25 15:32:26+00:00,,0.0,,,6266000.0,-3161000.0,-40255000.0,,,-4308000.0,-5569000.0,46497000.0,-4308000.0,-5569000.0,46497000.0,33459000.0,82217000.0,82217000.0,-1731000.0,30859000.0,-76000.0,0.0,-5493000.0,-60000.0,-35107000.0,0.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2014.0,FY,2014-01-01,2014-12-31,2017-02-16 17:22:36+00:00,0.0,,91000000.0,2000000.0,47000000.0,-10000000.0,24000000.0,,0.0,7000000.0,-223000000.0,640000000.0,7000000.0,-223000000.0,640000000.0,414000000.0,657000000.0,657000000.0,-88000000.0,365000000.0,-1000000.0,-705000000.0,-137000000.0,-55000000.0,-303000000.0,620000000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2014.0,Q4,2014-10-01,2014-12-31,,,-12114000.0,91000000.0,2000000.0,18605000.0,-4143000.0,17403000.0,,,-30238000.0,-57310000.0,283384000.0,-30238000.0,-57310000.0,283384000.0,191693000.0,153420000.0,153420000.0,106070000.0,995000.0,-293000.0,-225746000.0,-53121000.0,-11381000.0,-19852000.0,221850000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-02 16:41:31+00:00,0.0,12114000.0,,,28395000.0,-5857000.0,6597000.0,0.0,0.0,37238000.0,-165690000.0,356616000.0,37238000.0,-165690000.0,356616000.0,222307000.0,503580000.0,503580000.0,-194070000.0,364005000.0,-707000.0,-479254000.0,-83879000.0,-43619000.0,-283148000.0,398150000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2014.0,Q3TTM,2013-10-01,2014-09-30,,,14770000.0,76165000.0,2831000.0,36849000.0,-6537000.0,174638000.0,,,61754000.0,-778961000.0,565497000.0,61754000.0,-778961000.0,565497000.0,-158247000.0,484588000.0,484588000.0,-145348000.0,400608000.0,-9817000.0,-1107680000.0,-92580000.0,-55706000.0,-283148000.0,431116000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2014.0,Q3,2014-07-01,2014-09-30,,,3951000.0,,,9353000.0,-6434000.0,81990000.0,,,-59394000.0,-75574000.0,281521000.0,-59394000.0,-75574000.0,281521000.0,140119000.0,177731000.0,177731000.0,8496000.0,57277000.0,-733000.0,-174355000.0,-22690000.0,-12038000.0,-104633000.0,122204000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2014.0,Q2TTM,2013-07-01,2014-06-30,,,11373000.0,76165000.0,2831000.0,34721000.0,1436000.0,155092000.0,,,165612000.0,-919718000.0,428251000.0,165612000.0,-919718000.0,428251000.0,-324419000.0,400642000.0,400642000.0,-173577000.0,399829000.0,-9082000.0,-1168991000.0,-76506000.0,-55702000.0,-178515000.0,334861000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2014.0,Q2,2014-04-01,2014-06-30,,,3988000.0,,,9774000.0,109000.0,25953000.0,,,-22580000.0,81000.0,106150000.0,-22580000.0,81000.0,106150000.0,83760000.0,166495000.0,166495000.0,-100060000.0,145917000.0,-44000.0,-133115000.0,-43456000.0,-12039000.0,-156458000.0,176696000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-31 13:50:45+00:00,0.0,8163000.0,,,19042000.0,577000.0,-75393000.0,0.0,0.0,96632000.0,-90116000.0,75095000.0,96632000.0,-90116000.0,75095000.0,82188000.0,325849000.0,325849000.0,-202566000.0,306728000.0,26000.0,-304899000.0,-61189000.0,-31581000.0,-178515000.0,275946000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2014.0,Q1TTM,2013-04-01,2014-03-31,,,7410000.0,76165000.0,2831000.0,31695000.0,2138000.0,145385000.0,,,195159000.0,-1111769000.0,419797000.0,195159000.0,-1111769000.0,419797000.0,-494675000.0,330032000.0,330032000.0,-94725000.0,303947000.0,-9169000.0,-1221198000.0,-41569000.0,-55702000.0,-53086000.0,160167000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2014.0,Q1,2014-01-01,2014-03-31,2015-04-24 16:06:38+00:00,,4175000.0,,,9268000.0,468000.0,-101346000.0,,,119212000.0,-90197000.0,-31055000.0,119212000.0,-90197000.0,-31055000.0,-1572000.0,159354000.0,159354000.0,-102506000.0,160811000.0,70000.0,-171784000.0,-17733000.0,-19542000.0,-22057000.0,99250000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2015.0,FY,2015-01-01,2015-12-31,2018-02-08 16:26:33+00:00,-3939300000.0,,123200000.0,41400000.0,166600000.0,-9000000.0,44500000.0,,3700000000.0,2985100000.0,-3585200000.0,675200000.0,2985100000.0,-3585200000.0,675200000.0,66100000.0,144400000.0,144400000.0,319700000.0,-31700000.0,5400000.0,-534700000.0,-286300000.0,-355500000.0,-327700000.0,1169700000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2015.0,Q4,2015-10-01,2015-12-31,,7000.0,,123200000.0,41400000.0,93737000.0,-1136000.0,-53122000.0,,,-181287000.0,-161617000.0,190858000.0,-181287000.0,-161617000.0,190858000.0,-153182000.0,66619000.0,66619000.0,83624000.0,17767000.0,-79000.0,-149914000.0,-80076000.0,-50790000.0,-148264000.0,68445000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2015.0,Q3YTD,2015-01-01,2015-09-30,2017-01-04 17:16:37+00:00,-3939307000.0,,,,72863000.0,-7864000.0,97622000.0,,3700000000.0,3166387000.0,-3423583000.0,484342000.0,3166387000.0,-3423583000.0,484342000.0,219282000.0,77781000.0,77781000.0,236076000.0,-49467000.0,5479000.0,-384786000.0,-206224000.0,-304710000.0,-179436000.0,1101255000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2015.0,Q3TTM,2014-10-01,2015-09-30,,-3939307000.0,-12114000.0,91000000.0,2000000.0,91468000.0,-12007000.0,115025000.0,,3700000000.0,3136149000.0,-3480893000.0,767726000.0,3136149000.0,-3480893000.0,767726000.0,410975000.0,231201000.0,231201000.0,342146000.0,-48472000.0,5186000.0,-610532000.0,-259345000.0,-316091000.0,-199288000.0,1323105000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2015.0,Q3,2015-07-01,2015-09-30,,-39000.0,,,,49722000.0,-1706000.0,215739000.0,,,-185028000.0,-195194000.0,223086000.0,-185028000.0,-195194000.0,223086000.0,-158842000.0,-183757000.0,-183757000.0,141382000.0,-91914000.0,4069000.0,-193601000.0,-76053000.0,-1105000.0,-92009000.0,70430000.0
