company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,investmentsecuritiesinterestincome,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otheradjustmentstoconsolidatednetincome,othergains,otherinterestincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,preferreddividends,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2010.0,Q1,2010-01-01,2010-03-31,2011-05-05 16:39:32+00:00,0.47,0.47,,28861000.0,0.47,,28763000.0,30554000.0,30594000.0,,29085000.0,1334000.0,-28763000.0,29904000.0,193000.0,,182000.0,,132414000.0,20577000.0,5910000.0,,135000.0,28763000.0,,79342000.0,138517000.0,30412000.0,109754000.0,61900000.0,61900000.0,61900000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2011.0,Q4,2011-10-01,2011-12-31,,0.5,0.5,,31533000.0,0.49,-20000.0,25721000.0,32455000.0,30931000.0,16715000.0,30786000.0,1534000.0,-25741000.0,28234000.0,607000.0,-15191000.0,67000.0,,136831000.0,23745000.0,2679000.0,,135000.0,25721000.0,-20000.0,83512000.0,140117000.0,30864000.0,114376000.0,62600000.0,62438000.0,62603000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2011.0,FY,2011-01-01,2011-12-31,2014-02-11 17:05:39+00:00,2.29,2.29,,125888000.0,2.28,,98169000.0,149612000.0,130319000.0,19293000.0,143376000.0,5695000.0,-98169000.0,109364000.0,1808000.0,0.0,218000.0,,541847000.0,89389000.0,9256000.0,,541000.0,98169000.0,,324641000.0,552911000.0,130101000.0,454742000.0,62600000.0,62438000.0,62603000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2011.0,Q3YTD,2011-01-01,2011-09-30,,1.79,1.79,,94355000.0,1.79,20000.0,72448000.0,117157000.0,99388000.0,2578000.0,112590000.0,4161000.0,-72428000.0,81130000.0,1201000.0,15191000.0,151000.0,,405016000.0,65644000.0,6577000.0,,406000.0,72448000.0,20000.0,241129000.0,412794000.0,99237000.0,340366000.0,63400000.0,62818000.0,62990000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2011.0,Q3TTM,2010-10-01,2011-09-30,,2.33,2.33,,123921000.0,2.32,20000.0,97651000.0,151462000.0,133261000.0,2970000.0,145271000.0,5650000.0,-97631000.0,109204000.0,1755000.0,15191000.0,174000.0,,538525000.0,85986000.0,9879000.0,330000.0,541000.0,97651000.0,20000.0,319441000.0,550159000.0,133087000.0,452528000.0,63400000.0,62818000.0,62990000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2011.0,Q3,2011-07-01,2011-09-30,2012-11-01 16:41:13+00:00,0.74,0.74,,32068000.0,0.74,,23795000.0,48302000.0,33532000.0,,46917000.0,1249000.0,-23795000.0,26595000.0,434000.0,14770000.0,136000.0,,135323000.0,22244000.0,2341000.0,,136000.0,23795000.0,,80907000.0,138098000.0,33396000.0,114303000.0,63400000.0,62818000.0,62990000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2011.0,Q2YTD,2011-01-01,2011-06-30,,1.05,1.05,,62287000.0,1.05,20000.0,48653000.0,68855000.0,65856000.0,2578000.0,65673000.0,2912000.0,-48633000.0,54535000.0,767000.0,421000.0,15000.0,,269693000.0,43400000.0,4236000.0,,270000.0,48653000.0,20000.0,160222000.0,274696000.0,65841000.0,226063000.0,62900000.0,62214000.0,62391000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2011.0,Q2TTM,2010-07-01,2011-06-30,,2.07,2.07,,121284000.0,2.06,20000.0,99155000.0,134170000.0,130469000.0,3240000.0,127858000.0,5771000.0,-99135000.0,109639000.0,1446000.0,421000.0,56000.0,,533824000.0,84831000.0,10362000.0,330000.0,541000.0,99155000.0,20000.0,316084000.0,545632000.0,130413000.0,446497000.0,62900000.0,62214000.0,62391000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2011.0,Q2,2011-04-01,2011-06-30,2012-08-01 16:50:27+00:00,0.55,0.55,,31871000.0,0.55,20000.0,23905000.0,36471000.0,33893000.0,2578000.0,34622000.0,1714000.0,-23885000.0,25133000.0,444000.0,0.0,,,134134000.0,21942000.0,2146000.0,,135000.0,23905000.0,20000.0,78946000.0,136724000.0,33893000.0,112839000.0,62900000.0,62214000.0,62391000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2011.0,Q1TTM,2010-04-01,2011-03-31,,2.02,2.02,,120433000.0,2.01,,100668000.0,130067000.0,127220000.0,1976000.0,124215000.0,5311000.0,-100668000.0,110017000.0,1190000.0,831000.0,89000.0,,530397000.0,83733000.0,10725000.0,330000.0,541000.0,100668000.0,,314513000.0,542312000.0,127131000.0,441644000.0,62100000.0,61471000.0,61629000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2011.0,Q1,2011-01-01,2011-03-31,2012-05-07 16:37:24+00:00,0.5,0.5,,30416000.0,0.5,,24748000.0,32384000.0,31963000.0,,31051000.0,1198000.0,-24748000.0,29402000.0,323000.0,421000.0,15000.0,,135559000.0,21458000.0,2090000.0,,135000.0,24748000.0,,81276000.0,137972000.0,31948000.0,113224000.0,62100000.0,61471000.0,61629000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2012.0,Q4,2012-10-01,2012-12-31,,0.58,0.58,,35084000.0,0.57,,85118000.0,38858000.0,37829000.0,1029000.0,37557000.0,1166000.0,-84429000.0,29942000.0,-490000.0,,57964000.0,689000.0,152346000.0,24900000.0,2364000.0,,135000.0,85118000.0,689000.0,89926000.0,154220000.0,-20135000.0,69791000.0,64100000.0,63881000.0,64056000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2012.0,FY,2012-01-01,2012-12-31,2015-02-10 16:10:36+00:00,2.36,2.36,,141701000.0,2.35,,113336000.0,156232000.0,142972000.0,1400000.0,151384000.0,4307000.0,-112647000.0,112616000.0,0.0,11860000.0,1757000.0,689000.0,585580000.0,97612000.0,20211000.0,,541000.0,113336000.0,689000.0,351929000.0,605791000.0,141215000.0,493144000.0,64100000.0,63881000.0,64056000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2012.0,Q3YTD,2012-01-01,2012-09-30,,1.78,1.78,,106617000.0,1.78,,28218000.0,117374000.0,105143000.0,371000.0,113827000.0,3141000.0,-28218000.0,82674000.0,490000.0,11860000.0,-56207000.0,,433234000.0,72712000.0,17847000.0,,406000.0,28218000.0,,262003000.0,451571000.0,161350000.0,423353000.0,64200000.0,64014000.0,64202000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2012.0,Q3TTM,2011-10-01,2012-09-30,,2.28,2.28,,138150000.0,2.27,-20000.0,53939000.0,149829000.0,136074000.0,17086000.0,144613000.0,4675000.0,-53959000.0,110908000.0,1097000.0,-3331000.0,-56140000.0,,570065000.0,96457000.0,20526000.0,,541000.0,53939000.0,-20000.0,345515000.0,591688000.0,192214000.0,537729000.0,64200000.0,64014000.0,64202000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2012.0,Q3,2012-07-01,2012-09-30,2013-10-31 16:43:45+00:00,0.6,0.6,,34847000.0,0.6,,28218000.0,39656000.0,39285000.0,371000.0,38508000.0,1012000.0,-28218000.0,29658000.0,490000.0,0.0,261000.0,,148225000.0,25975000.0,9007000.0,,136000.0,28218000.0,,90480000.0,157722000.0,39024000.0,129504000.0,64200000.0,64014000.0,64202000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2012.0,Q2,2012-04-01,2012-06-30,2013-08-01 16:47:44+00:00,0.51,0.51,,35199000.0,0.51,,,33596000.0,33596000.0,,32468000.0,993000.0,,26906000.0,,0.0,-28183000.0,,143082000.0,23676000.0,4478000.0,,135000.0,,,85781000.0,147560000.0,61779000.0,147560000.0,63700000.0,63700000.0,63880000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.18,1.18,,71770000.0,1.18,,,77718000.0,65858000.0,,75319000.0,2129000.0,,53016000.0,,11860000.0,-56468000.0,,285009000.0,46737000.0,8840000.0,,270000.0,,,171523000.0,293849000.0,122326000.0,293849000.0,63700000.0,63700000.0,63880000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2012.0,Q2TTM,2011-07-01,2012-06-30,,2.42,2.42,,135371000.0,2.41,-20000.0,49516000.0,158475000.0,130321000.0,16715000.0,153022000.0,4912000.0,-49536000.0,107845000.0,1041000.0,11439000.0,-56265000.0,,557163000.0,92726000.0,13860000.0,,541000.0,49516000.0,-20000.0,335942000.0,572064000.0,186586000.0,522528000.0,63700000.0,63700000.0,63880000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2012.0,Q1,2012-01-01,2012-03-31,2013-05-01 16:39:11+00:00,0.67,0.67,,36571000.0,0.67,,,44122000.0,32262000.0,,42851000.0,1136000.0,,26110000.0,,11860000.0,-28285000.0,,141927000.0,23061000.0,4362000.0,,135000.0,,,85742000.0,146289000.0,60547000.0,146289000.0,64000000.0,63411000.0,63585000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2012.0,Q1TTM,2011-04-01,2012-03-31,,2.46,2.46,,132043000.0,2.45,,73421000.0,161350000.0,130618000.0,19293000.0,155176000.0,5633000.0,-73421000.0,106072000.0,1485000.0,11439000.0,-28082000.0,,548215000.0,90992000.0,11528000.0,,541000.0,73421000.0,,329107000.0,561228000.0,158700000.0,487807000.0,64000000.0,63411000.0,63585000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2013.0,FY,2013-01-01,2013-12-31,2016-02-09 16:23:43+00:00,2.47,2.47,,160828000.0,2.46,,,167608000.0,137811000.0,24803000.0,162140000.0,4927000.0,,118695000.0,,4994000.0,-116350000.0,,625244000.0,103729000.0,12169000.0,,541000.0,,,383252000.0,637413000.0,254161000.0,637413000.0,65600000.0,65331000.0,65483000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2013.0,Q4,2013-10-01,2013-12-31,,0.43,0.43,,41213000.0,0.42,,-57951000.0,29603000.0,29603000.0,827000.0,28321000.0,1147000.0,57856000.0,31940000.0,-684000.0,-827000.0,-91039000.0,-95000.0,161338000.0,27223000.0,2508000.0,,135000.0,-57951000.0,-95000.0,100376000.0,163162000.0,120642000.0,221018000.0,65600000.0,65331000.0,65483000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2013.0,Q3YTD,2013-01-01,2013-09-30,,2.04,2.04,,119615000.0,2.04,,57951000.0,138005000.0,108208000.0,23976000.0,133819000.0,3780000.0,-57856000.0,86755000.0,684000.0,5821000.0,-25311000.0,95000.0,463906000.0,76506000.0,9661000.0,,406000.0,57951000.0,95000.0,282876000.0,474251000.0,133519000.0,416395000.0,65900000.0,65504000.0,65647000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2013.0,Q3TTM,2012-10-01,2013-09-30,,2.62,2.62,,154699000.0,2.61,,143069000.0,176863000.0,146037000.0,25005000.0,171376000.0,4946000.0,-142285000.0,116697000.0,194000.0,5821000.0,32653000.0,784000.0,616252000.0,101406000.0,12025000.0,,541000.0,143069000.0,784000.0,372802000.0,628471000.0,113384000.0,486186000.0,65900000.0,65504000.0,65647000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2013.0,Q3,2013-07-01,2013-09-30,2014-10-30 16:25:31+00:00,0.94,0.94,,39341000.0,0.94,,,63366000.0,39390000.0,23976000.0,61962000.0,1268000.0,,29045000.0,0.0,0.0,-25311000.0,,155550000.0,25943000.0,3480000.0,0.0,136000.0,,,94329000.0,159030000.0,64701000.0,159030000.0,65900000.0,65504000.0,65647000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.1,1.1,,80274000.0,1.1,,57951000.0,74639000.0,68818000.0,,71857000.0,2512000.0,-57856000.0,57710000.0,684000.0,5821000.0,,95000.0,308356000.0,50563000.0,6181000.0,,270000.0,57951000.0,95000.0,188547000.0,315221000.0,68818000.0,257365000.0,65600000.0,65149000.0,65311000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2013.0,Q2TTM,2012-07-01,2013-06-30,,2.28,2.28,,150205000.0,2.27,,171287000.0,153153000.0,145932000.0,1400000.0,147922000.0,4690000.0,-170503000.0,117310000.0,684000.0,5821000.0,58225000.0,784000.0,608927000.0,101438000.0,17552000.0,,541000.0,171287000.0,784000.0,368953000.0,627163000.0,87707000.0,456660000.0,65600000.0,65149000.0,65311000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2013.0,Q2,2013-04-01,2013-06-30,2014-08-07 16:25:05+00:00,0.57,0.57,,39757000.0,0.57,,30546000.0,38797000.0,33379000.0,,37404000.0,1258000.0,-30481000.0,28209000.0,372000.0,5418000.0,,65000.0,154475000.0,25934000.0,2913000.0,,135000.0,30546000.0,65000.0,93900000.0,157760000.0,33379000.0,127279000.0,65600000.0,65149000.0,65311000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2013.0,Q1TTM,2012-04-01,2013-03-31,,2.22,2.22,,145647000.0,2.21,,140741000.0,147952000.0,146149000.0,1400000.0,142986000.0,4425000.0,-140022000.0,116007000.0,312000.0,403000.0,30042000.0,719000.0,597534000.0,99180000.0,19117000.0,,541000.0,140741000.0,719000.0,360834000.0,616963000.0,116107000.0,476941000.0,65000000.0,64692000.0,64847000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 16:47:54+00:00,0.53,0.53,,40517000.0,0.53,,27405000.0,35842000.0,35439000.0,,34453000.0,1254000.0,-27375000.0,29501000.0,312000.0,403000.0,,30000.0,153881000.0,24629000.0,3268000.0,,135000.0,27405000.0,30000.0,94647000.0,157461000.0,35439000.0,130086000.0,65000000.0,64692000.0,64847000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2014.0,FY,2014-01-01,2014-12-31,2017-02-13 16:19:07+00:00,2.42,2.42,,170814000.0,2.41,,,172289000.0,167888000.0,,163994000.0,7754000.0,,135417000.0,,4401000.0,-103149000.0,,671332000.0,108822000.0,14758000.0,,541000.0,,,415053000.0,686090000.0,271037000.0,686090000.0,67800000.0,67322000.0,67492000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2014.0,Q4,2014-10-01,2014-12-31,,0.51,0.51,,43411000.0,0.51,,-23213000.0,37279000.0,37279000.0,,35027000.0,2117000.0,23195000.0,34974000.0,-250000.0,,-57276000.0,-18000.0,172966000.0,26382000.0,3411000.0,,135000.0,-23213000.0,-18000.0,104767000.0,176127000.0,94555000.0,199322000.0,67800000.0,67322000.0,67492000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.91,1.91,,127403000.0,1.9,,23213000.0,135010000.0,130609000.0,,128967000.0,5637000.0,-23195000.0,100443000.0,250000.0,4401000.0,-45873000.0,18000.0,498366000.0,82440000.0,11347000.0,,406000.0,23213000.0,18000.0,310286000.0,509963000.0,176482000.0,486768000.0,68000000.0,67559000.0,67732000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2014.0,Q3TTM,2013-10-01,2014-09-30,,2.34,2.34,,168616000.0,2.32,,-34738000.0,164613000.0,160212000.0,827000.0,157288000.0,6784000.0,34661000.0,132383000.0,-434000.0,3574000.0,-136912000.0,-77000.0,659704000.0,109663000.0,13855000.0,,541000.0,-34738000.0,-77000.0,410662000.0,673125000.0,297124000.0,707786000.0,68000000.0,67559000.0,67732000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2014.0,Q3,2014-07-01,2014-09-30,2015-11-04 16:36:32+00:00,0.69,0.69,,42660000.0,0.69,,,49049000.0,44648000.0,,46939000.0,1974000.0,,31908000.0,,4401000.0,-22974000.0,,167316000.0,28748000.0,3622000.0,,136000.0,,,103316000.0,170938000.0,67622000.0,170938000.0,68000000.0,67559000.0,67732000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.22,1.22,,84743000.0,1.21,,23213000.0,85961000.0,85961000.0,,82028000.0,3663000.0,-23195000.0,68535000.0,250000.0,,-22899000.0,18000.0,331050000.0,53692000.0,7725000.0,,270000.0,23213000.0,18000.0,206970000.0,339025000.0,108860000.0,315830000.0,67800000.0,67110000.0,67277000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2014.0,Q2TTM,2013-07-01,2014-06-30,,2.59,2.59,,165297000.0,2.57,,-34738000.0,178930000.0,154954000.0,24803000.0,172311000.0,6078000.0,34661000.0,129520000.0,-434000.0,-827000.0,-139249000.0,-77000.0,647938000.0,106858000.0,13713000.0,,541000.0,-34738000.0,-77000.0,401675000.0,661217000.0,294203000.0,695878000.0,67800000.0,67110000.0,67277000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2014.0,Q2,2014-04-01,2014-06-30,2015-08-05 16:26:07+00:00,0.64,0.64,,40893000.0,0.64,,23213000.0,45416000.0,45416000.0,,43410000.0,1871000.0,-23195000.0,31405000.0,250000.0,0.0,,18000.0,163622000.0,27288000.0,4325000.0,,135000.0,23213000.0,18000.0,99586000.0,168197000.0,45416000.0,145002000.0,67800000.0,67110000.0,67277000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 16:30:51+00:00,0.58,0.58,,43850000.0,0.57,,,40545000.0,40545000.0,,38618000.0,1792000.0,,37130000.0,,,-22899000.0,,167428000.0,26404000.0,3400000.0,,135000.0,,,107384000.0,170828000.0,63444000.0,170828000.0,66600000.0,66615000.0,66773000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2014.0,Q1TTM,2013-04-01,2014-03-31,,2.52,2.52,,164161000.0,2.5,,-27405000.0,172311000.0,142917000.0,24803000.0,166305000.0,5465000.0,27375000.0,126324000.0,-312000.0,4591000.0,-139249000.0,-30000.0,638791000.0,105504000.0,12301000.0,,541000.0,-27405000.0,-30000.0,395989000.0,650780000.0,282166000.0,678155000.0,66600000.0,66615000.0,66773000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2015.0,FY,2015-01-01,2015-12-31,2018-02-13 16:27:50+00:00,3.04,3.04,,174796000.0,3.03,,,218424000.0,190094000.0,,209678000.0,8205000.0,,147593000.0,,28330000.0,-110060000.0,,732202000.0,121469000.0,11810000.0,,541000.0,,,443858000.0,744012000.0,300154000.0,744012000.0,69000000.0,68797000.0,68981000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2015.0,Q4,2015-10-01,2015-12-31,,0.99,0.99,,46423000.0,0.98,,,69998000.0,53177000.0,,67819000.0,2044000.0,,39092000.0,,16821000.0,-22737000.0,,190061000.0,31078000.0,2446000.0,,135000.0,,,116593000.0,192507000.0,75914000.0,192507000.0,69000000.0,68797000.0,68981000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2015.0,Q3,2015-07-01,2015-09-30,2016-11-02 16:39:39+00:00,0.75,0.75,,43718000.0,0.75,,,54550000.0,54550000.0,,52311000.0,2103000.0,,34439000.0,,0.0,-21367000.0,,182773000.0,31178000.0,2479000.0,,136000.0,,,109335000.0,185252000.0,75917000.0,185252000.0,69700000.0,69006000.0,69181000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2015.0,Q3YTD,2015-01-01,2015-09-30,,2.05,2.05,,128373000.0,2.05,,,148426000.0,136917000.0,,141859000.0,6161000.0,,108501000.0,,11509000.0,-87323000.0,,542141000.0,90391000.0,9364000.0,,406000.0,,,327265000.0,551505000.0,224240000.0,551505000.0,69700000.0,69006000.0,69181000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2015.0,Q3TTM,2014-10-01,2015-09-30,,2.56,2.56,,171784000.0,2.56,,-23213000.0,185705000.0,174196000.0,,176886000.0,8278000.0,23195000.0,143475000.0,-250000.0,11509000.0,-144599000.0,-18000.0,715107000.0,116773000.0,12775000.0,,541000.0,-23213000.0,-18000.0,432032000.0,727632000.0,318795000.0,750827000.0,69700000.0,69006000.0,69181000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2015.0,Q2,2015-04-01,2015-06-30,2016-08-04 16:18:53+00:00,0.63,0.63,,42671000.0,0.63,,,45673000.0,34164000.0,,43497000.0,2041000.0,,32623000.0,,11509000.0,-42037000.0,,177041000.0,29966000.0,4420000.0,,135000.0,,,105260000.0,181461000.0,76201000.0,181461000.0,69000000.0,68531000.0,68713000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.3,1.3,,84655000.0,1.3,,,93876000.0,82367000.0,,89548000.0,4058000.0,,74062000.0,,11509000.0,-65956000.0,,359368000.0,59213000.0,6885000.0,,270000.0,,,217930000.0,366253000.0,148323000.0,366253000.0,69000000.0,68531000.0,68713000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2015.0,Q2TTM,2014-07-01,2015-06-30,,2.5,2.5,,170726000.0,2.5,,-23213000.0,180204000.0,164294000.0,,171514000.0,8149000.0,23195000.0,140944000.0,-250000.0,15910000.0,-146206000.0,-18000.0,699650000.0,114343000.0,13918000.0,,541000.0,-23213000.0,-18000.0,426013000.0,713318000.0,310500000.0,736513000.0,69000000.0,68531000.0,68713000.0
