company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstonetincometocommon,otherincome,otheroperatingexpenses,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2020.0,Q4,2020-01-25,2020-04-24,,439000000.0,0.48,0.48,-1.62,0.47,-434000000.0,639000000.0,639000000.0,646000000.0,-7000000.0,2264000000.0,5997000000.0,,51000000.0,-17000000.0,37000000.0,568000000.0,31000000.0,2359000000.0,2264000000.0,3733000000.0,162000000.0,,3417000000.0,316000000.0,-111000000.0,205000000.0,5997000000.0,1341500000.0,1340700000.0,1351100000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2020.0,FY,2019-04-27,2020-04-24,2020-06-19 16:28:08+00:00,1756000000.0,3.57,3.57,2.16,3.54,-751000000.0,4806000000.0,4806000000.0,4789000000.0,17000000.0,9424000000.0,28913000000.0,,356000000.0,71000000.0,313000000.0,2331000000.0,118000000.0,10109000000.0,9424000000.0,19489000000.0,1092000000.0,,14698000000.0,4791000000.0,-736000000.0,4055000000.0,28913000000.0,1341500000.0,1340700000.0,1351100000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2020.0,Q3YTD,2019-04-27,2020-01-24,,1317000000.0,3.09,3.09,1.62,3.07,-317000000.0,4167000000.0,4167000000.0,4143000000.0,24000000.0,7160000000.0,22916000000.0,,305000000.0,88000000.0,276000000.0,1763000000.0,87000000.0,7750000000.0,7160000000.0,15756000000.0,930000000.0,,11281000000.0,4475000000.0,-625000000.0,3850000000.0,22916000000.0,1339200000.0,1340500000.0,1351500000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2020.0,Q3TTM,2019-01-26,2020-01-24,,1754000000.0,3.96,3.96,0.12,3.93,-207000000.0,5349000000.0,5349000000.0,5315000000.0,34000000.0,9643000000.0,31062000000.0,,369000000.0,68000000.0,276000000.0,2357000000.0,173000000.0,10370000000.0,9643000000.0,21419000000.0,1648000000.0,,14998000000.0,6421000000.0,-1279000000.0,5142000000.0,31062000000.0,1339200000.0,1340500000.0,1351500000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2020.0,Q3,2019-10-26,2020-01-24,2020-02-28 06:49:49+00:00,436000000.0,1.43,1.43,0.54,1.42,-340000000.0,1919000000.0,1919000000.0,1915000000.0,4000000.0,2400000000.0,7717000000.0,,96000000.0,-39000000.0,108000000.0,573000000.0,13000000.0,2587000000.0,2400000000.0,5317000000.0,156000000.0,,3678000000.0,1639000000.0,-60000000.0,1579000000.0,7717000000.0,1339200000.0,1340500000.0,1351500000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2020.0,Q2YTD,2019-04-27,2019-10-25,,881000000.0,1.66,1.66,1.08,1.65,23000000.0,2248000000.0,2248000000.0,2228000000.0,20000000.0,4760000000.0,15199000000.0,,209000000.0,127000000.0,168000000.0,1190000000.0,74000000.0,5163000000.0,4760000000.0,10439000000.0,774000000.0,,7603000000.0,2836000000.0,-565000000.0,2271000000.0,15199000000.0,1337300000.0,1340800000.0,1351400000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2020.0,Q2TTM,2018-10-27,2019-10-25,,1754000000.0,3.48,3.48,0.08,3.45,232000000.0,4701000000.0,4701000000.0,4669000000.0,32000000.0,9508000000.0,30891000000.0,,344000000.0,164000000.0,231000000.0,2345000000.0,186000000.0,10379000000.0,9508000000.0,21383000000.0,1735000000.0,,15059000000.0,6324000000.0,-1391000000.0,4933000000.0,30891000000.0,1337300000.0,1340800000.0,1351400000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2020.0,Q2,2019-07-27,2019-10-25,2019-12-03 16:11:13+00:00,441000000.0,1.02,1.02,0.54,1.01,-77000000.0,1371000000.0,1371000000.0,1364000000.0,7000000.0,2394000000.0,7706000000.0,,108000000.0,149000000.0,121000000.0,603000000.0,27000000.0,2620000000.0,2394000000.0,5312000000.0,165000000.0,,3961000000.0,1351000000.0,-57000000.0,1294000000.0,7706000000.0,1337300000.0,1340800000.0,1351400000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2020.0,Q1TTM,2018-07-28,2019-07-26,,1758000000.0,3.29,3.29,0.04,3.26,544000000.0,4450000000.0,4450000000.0,4420000000.0,30000000.0,9317000000.0,30666000000.0,,288000000.0,85000000.0,110000000.0,2332000000.0,183000000.0,10364000000.0,9317000000.0,21349000000.0,1811000000.0,,14832000000.0,6517000000.0,-1523000000.0,4994000000.0,30666000000.0,1350000000.0,1340800000.0,1351900000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2020.0,Q1,2019-04-27,2019-07-26,2019-08-30 06:46:32+00:00,440000000.0,0.64,0.64,0.54,0.64,100000000.0,877000000.0,877000000.0,864000000.0,13000000.0,2366000000.0,7493000000.0,,101000000.0,-22000000.0,47000000.0,587000000.0,47000000.0,2543000000.0,2366000000.0,5127000000.0,609000000.0,,3642000000.0,1485000000.0,-508000000.0,977000000.0,7493000000.0,1350000000.0,1340800000.0,1351900000.0
