company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2011.0,FY,2011-01-01,2011-12-31,2014-02-11 16:38:29+00:00,-60000000.0,18409000.0,0.0,13512000.0,35041000.0,214000.0,-199665000.0,124862000.0,,-124238000.0,212412000.0,143735000.0,-124238000.0,212412000.0,143735000.0,232123000.0,41179000.0,41179000.0,248771000.0,-94100000.0,-183000.0,,-721545000.0,-34595000.0,-155000000.0,,1028735000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2011.0,Q3TTM,2010-10-01,2011-09-30,,-60000000.0,15424000.0,,6812000.0,33522000.0,-7000.0,-496972000.0,118189000.0,,68189000.0,430493000.0,-526031000.0,68189000.0,430493000.0,-526031000.0,-27356000.0,-327354000.0,-327354000.0,249349000.0,,-667000.0,,-711278000.0,-39694000.0,-50000000.0,,1242132000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2011.0,Q3,2011-07-01,2011-09-30,,,2669000.0,,,7750000.0,-60000.0,-341530000.0,20069000.0,,20069000.0,21446000.0,42895000.0,20069000.0,21446000.0,42895000.0,84350000.0,228452000.0,228452000.0,145554000.0,,-200000.0,,-115980000.0,-9985000.0,,,147611000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-06 16:32:20+00:00,-60000000.0,11856000.0,,6812000.0,25317000.0,346000.0,-467454000.0,108742000.0,,58742000.0,600188000.0,-359928000.0,58742000.0,600188000.0,-359928000.0,299348000.0,-146962000.0,-146962000.0,217315000.0,,-574000.0,,-251089000.0,-25266000.0,-50000000.0,,937117000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2011.0,Q2TTM,2010-07-01,2011-06-30,,-60000000.0,16206000.0,,6812000.0,32530000.0,255000.0,-151539000.0,104970000.0,391645000.0,446571000.0,406633000.0,-732916000.0,446615000.0,406633000.0,-732916000.0,120587000.0,-764763000.0,-764763000.0,134650000.0,,-423000.0,,-1048576000.0,-40539000.0,-50000000.0,,1556171000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2011.0,Q2,2011-04-01,2011-06-30,,-60000000.0,2582000.0,,6812000.0,8709000.0,34000.0,-64971000.0,55030000.0,,55030000.0,172790000.0,-216195000.0,55030000.0,172790000.0,-216195000.0,11659000.0,-199318000.0,-199318000.0,36803000.0,,190000.0,,-10113000.0,-10431000.0,,,253144000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-08 16:31:41+00:00,-60000000.0,9187000.0,,6812000.0,17567000.0,406000.0,-125924000.0,88673000.0,,38673000.0,578742000.0,-402823000.0,38673000.0,578742000.0,-402823000.0,214998000.0,-375414000.0,-375414000.0,71761000.0,,-374000.0,,-135109000.0,-15281000.0,-50000000.0,,789506000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2011.0,Q1TTM,2010-04-01,2011-03-31,,,16963000.0,,,31733000.0,48000.0,-60468000.0,59413000.0,391667000.0,401058000.0,274491000.0,-625608000.0,401058000.0,274491000.0,-625608000.0,49989000.0,-765451000.0,-765451000.0,151615000.0,,-4916000.0,,-1317693000.0,-39794000.0,-49978000.0,,1636894000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2011.0,Q1,2011-01-01,2011-03-31,2012-05-10 16:17:07+00:00,,6605000.0,,,8858000.0,372000.0,-60953000.0,33643000.0,,-16357000.0,405952000.0,-186628000.0,-16357000.0,405952000.0,-186628000.0,203339000.0,-176096000.0,-176096000.0,34958000.0,,-564000.0,,-124996000.0,-4850000.0,-50000000.0,,536362000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2012.0,Q4,2012-10-01,2012-12-31,,,,9318000.0,6700000.0,12373000.0,-31000.0,21638000.0,16771000.0,,4837000.0,7156000.0,40559000.0,4837000.0,7156000.0,40559000.0,52521000.0,-78076000.0,-78076000.0,84624000.0,874000.0,404000.0,,-391815000.0,-28046000.0,-12808000.0,,426613000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2012.0,FY,2012-01-01,2012-12-31,2015-02-13 16:23:20+00:00,0.0,,9318000.0,13400000.0,38191000.0,-141000.0,24843000.0,191721000.0,0.0,172204000.0,-425817000.0,267841000.0,172204000.0,-425817000.0,267841000.0,14087000.0,-51135000.0,-51135000.0,255942000.0,1971000.0,1330000.0,,-1723934000.0,-71140000.0,-21488000.0,,1367927000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2012.0,Q3TTM,2011-10-01,2012-09-30,,,6553000.0,,13400000.0,35542000.0,-242000.0,270994000.0,191070000.0,,-15613000.0,-820749000.0,730945000.0,-15613000.0,-820749000.0,730945000.0,-105659000.0,215082000.0,215082000.0,202774000.0,-93003000.0,1317000.0,,-1802575000.0,-52423000.0,-113680000.0,,1032932000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2012.0,Q3,2012-07-01,2012-09-30,,,,,,8593000.0,-58000.0,93969000.0,16947000.0,,8150000.0,-131228000.0,105961000.0,8150000.0,-131228000.0,105961000.0,-17175000.0,-26467000.0,-26467000.0,29866000.0,-117000.0,1411000.0,,-550369000.0,-21396000.0,-8680000.0,,439126000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-07 16:22:30+00:00,,,,6700000.0,25818000.0,-110000.0,3205000.0,174950000.0,,167367000.0,-432973000.0,227282000.0,167367000.0,-432973000.0,227282000.0,-38434000.0,26941000.0,26941000.0,171318000.0,1097000.0,926000.0,,-1332119000.0,-43094000.0,-8680000.0,,941314000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2012.0,Q2TTM,2011-07-01,2012-06-30,,,9222000.0,,13400000.0,34699000.0,-244000.0,-164505000.0,194192000.0,,-3694000.0,-668075000.0,667879000.0,-3694000.0,-668075000.0,667879000.0,-4134000.0,470001000.0,470001000.0,318462000.0,-92886000.0,-294000.0,,-1368186000.0,-41012000.0,-105000000.0,,741417000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2012.0,Q2,2012-04-01,2012-06-30,,,,,6700000.0,8665000.0,84000.0,32527000.0,136705000.0,,137692000.0,-70043000.0,118405000.0,137692000.0,-70043000.0,118405000.0,186138000.0,-34468000.0,-34468000.0,111681000.0,987000.0,-269000.0,,-372432000.0,-15543000.0,,,318201000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-02 16:02:47+00:00,,,,6700000.0,17225000.0,-52000.0,-90764000.0,158003000.0,,159217000.0,-301745000.0,121321000.0,159217000.0,-301745000.0,121321000.0,-21259000.0,53408000.0,53408000.0,141452000.0,1214000.0,-485000.0,,-781750000.0,-21698000.0,0.0,,502188000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2012.0,Q1TTM,2011-04-01,2012-03-31,,-60000000.0,11804000.0,,13512000.0,34743000.0,-294000.0,-262003000.0,112517000.0,,-86356000.0,-425242000.0,333279000.0,-86356000.0,-425242000.0,333279000.0,-178613000.0,305151000.0,305151000.0,243584000.0,-93873000.0,165000.0,,-1005867000.0,-35900000.0,-105000000.0,,676360000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2012.0,Q1,2012-01-01,2012-03-31,2013-05-08 16:33:48+00:00,,,0.0,,8560000.0,-136000.0,-123291000.0,21298000.0,,21525000.0,-231702000.0,2916000.0,21525000.0,-231702000.0,2916000.0,-207397000.0,87876000.0,87876000.0,29771000.0,227000.0,-216000.0,,-409318000.0,-6155000.0,0.0,,183987000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2013.0,FY,2013-01-01,2013-12-31,2016-02-16 16:23:48+00:00,0.0,,2840000.0,13458000.0,48365000.0,4708000.0,-299200000.0,265878000.0,0.0,248411000.0,-112561000.0,-60624000.0,248411000.0,-112561000.0,-60666000.0,79892000.0,-687550000.0,-687550000.0,877761000.0,-1252000.0,-24929000.0,,-2412418000.0,-51393000.0,-16215000.0,,2376179000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2013.0,Q2TTM,2012-07-01,2013-06-30,,,,9318000.0,13842000.0,42211000.0,-610000.0,-101924000.0,241590000.0,,164340000.0,-166359000.0,79815000.0,164340000.0,-166359000.0,79815000.0,77186000.0,-478882000.0,-478882000.0,618410000.0,757000.0,34041000.0,,-1840890000.0,-67850000.0,-78007000.0,,1708340000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2013.0,Q2,2013-04-01,2013-06-30,,,,-1541000.0,6899000.0,10554000.0,278000.0,-8057000.0,186202000.0,,157488000.0,-4691000.0,-927000.0,157488000.0,-4691000.0,-927000.0,152148000.0,-61712000.0,-61712000.0,58288000.0,,31754000.0,,-439735000.0,-1801000.0,-28714000.0,,405091000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-31 17:08:30+00:00,,,0.0,7142000.0,21245000.0,-521000.0,-217531000.0,207872000.0,0.0,151353000.0,-42287000.0,-66705000.0,151353000.0,-42287000.0,-66705000.0,41840000.0,-374339000.0,-374339000.0,503920000.0,,32226000.0,,-898706000.0,-18408000.0,-56519000.0,,842601000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2013.0,Q1TTM,2012-04-01,2013-03-31,,,,10859000.0,13643000.0,40322000.0,-804000.0,-61340000.0,192093000.0,,144544000.0,-231711000.0,199147000.0,144544000.0,-231711000.0,199147000.0,111176000.0,-451638000.0,-451638000.0,671803000.0,1744000.0,2018000.0,,-1773587000.0,-81592000.0,-49293000.0,,1621450000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2013.0,Q1,2013-01-01,2013-03-31,2014-05-05 16:07:48+00:00,,,1541000.0,243000.0,10691000.0,-799000.0,-209474000.0,21670000.0,0.0,-6135000.0,-37596000.0,-65778000.0,-6135000.0,-37596000.0,-65778000.0,-110308000.0,-312627000.0,-312627000.0,445632000.0,,472000.0,,-458971000.0,-16607000.0,-27805000.0,,437510000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 15:18:18+00:00,-10000000.0,,1210000.0,68963000.0,63257000.0,-2176000.0,-70695000.0,274615000.0,294243000.0,549239000.0,82009000.0,-573112000.0,549239000.0,82009000.0,-573112000.0,55960000.0,-742745000.0,-742745000.0,177071000.0,1824000.0,7806000.0,,-1424172000.0,-51201000.0,-21443000.0,,1559576000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2014.0,Q4,2014-10-01,2014-12-31,,-10000000.0,,412000.0,66146000.0,16336000.0,-1695000.0,-58199000.0,73341000.0,-8190000.0,108185000.0,-18011000.0,-181783000.0,108185000.0,-18011000.0,-181783000.0,-93304000.0,-180846000.0,-180846000.0,40926000.0,1824000.0,7889000.0,,-357400000.0,-14676000.0,41210000.0,,356176000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-30 16:23:50+00:00,0.0,,798000.0,2817000.0,46921000.0,-481000.0,-12496000.0,201274000.0,302433000.0,441054000.0,100020000.0,-391329000.0,441054000.0,100020000.0,-391329000.0,149264000.0,-561899000.0,-561899000.0,136145000.0,,-83000.0,,-1066772000.0,-36525000.0,-62653000.0,,1203400000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2014.0,Q3,2014-07-01,2014-09-30,,,,,-29116000.0,16961000.0,-2126000.0,18353000.0,83327000.0,294383000.0,357233000.0,30545000.0,-87647000.0,357233000.0,30545000.0,-87647000.0,298005000.0,-170060000.0,-170060000.0,47099000.0,,444000.0,,-362795000.0,-9298000.0,-20477000.0,,402194000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-04 16:16:59+00:00,0.0,,798000.0,31933000.0,29960000.0,1645000.0,-30849000.0,117947000.0,8050000.0,83821000.0,69475000.0,-303682000.0,83821000.0,69475000.0,-303682000.0,-148741000.0,-391839000.0,-391839000.0,89046000.0,,-527000.0,,-703977000.0,-27227000.0,-42176000.0,,801206000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2014.0,Q2TTM,2013-07-01,2014-06-30,,,,3638000.0,38249000.0,57080000.0,6874000.0,-112518000.0,175953000.0,8050000.0,180879000.0,-799000.0,-297601000.0,180879000.0,-799000.0,-297643000.0,-110689000.0,-705050000.0,-705050000.0,462887000.0,-1252000.0,-57682000.0,,-2217689000.0,-60212000.0,-1872000.0,,2334784000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2014.0,Q2,2014-04-01,2014-06-30,,,,658000.0,15963000.0,14172000.0,1146000.0,-25349000.0,57813000.0,,33405000.0,89882000.0,-127920000.0,33405000.0,89882000.0,-127920000.0,-3487000.0,-159382000.0,-159382000.0,42639000.0,,-51000.0,,-323028000.0,-11701000.0,-24408000.0,,424662000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2014.0,Q1,2014-01-01,2014-03-31,2015-05-04 16:29:38+00:00,,,140000.0,15970000.0,15788000.0,499000.0,-5500000.0,60134000.0,8050000.0,50416000.0,-20407000.0,-175762000.0,50416000.0,-20407000.0,-175762000.0,-145254000.0,-232457000.0,-232457000.0,46407000.0,,-476000.0,,-380949000.0,-15526000.0,-17768000.0,,376544000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2014.0,Q1TTM,2013-04-01,2014-03-31,,,,1439000.0,29185000.0,53462000.0,6006000.0,-95226000.0,304342000.0,8050000.0,304962000.0,-95372000.0,-170608000.0,304962000.0,-95372000.0,-170650000.0,44946000.0,-607380000.0,-607380000.0,478536000.0,-1252000.0,-25877000.0,,-2334396000.0,-50312000.0,-6178000.0,,2315213000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2015.0,FY,2015-01-01,2015-12-31,2018-02-14 18:01:38+00:00,-80000000.0,,1806000.0,85613000.0,62343000.0,-2834000.0,-82667000.0,185592000.0,23662000.0,188919000.0,268856000.0,-365432000.0,188919000.0,268856000.0,-365432000.0,89509000.0,-588181000.0,-588181000.0,243073000.0,-381000.0,-51929000.0,,-633041000.0,-45302000.0,-19954000.0,,1079128000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2015.0,Q4,2015-10-01,2015-12-31,,,,3067000.0,21382000.0,15747000.0,-575000.0,28495000.0,45903000.0,10276000.0,52640000.0,-122690000.0,29143000.0,52640000.0,-122690000.0,29143000.0,-41482000.0,-74669000.0,-74669000.0,59570000.0,-381000.0,-28967000.0,,-340906000.0,-12527000.0,-3158000.0,,259710000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-31 16:48:15+00:00,-80000000.0,,-1261000.0,64231000.0,46596000.0,-2259000.0,-111162000.0,139689000.0,13386000.0,136279000.0,391546000.0,-394575000.0,136279000.0,391546000.0,-394575000.0,130991000.0,-513512000.0,-513512000.0,183503000.0,,-22962000.0,,-292135000.0,-32775000.0,-16796000.0,,819418000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2015.0,Q3TTM,2014-10-01,2015-09-30,,-90000000.0,,-849000.0,130377000.0,62932000.0,-3954000.0,-169361000.0,213030000.0,5196000.0,244464000.0,373535000.0,-576358000.0,244464000.0,373535000.0,-576358000.0,37687000.0,-694358000.0,-694358000.0,224429000.0,1824000.0,-15073000.0,,-649535000.0,-47451000.0,24414000.0,,1175594000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2015.0,Q3,2015-07-01,2015-09-30,,,,-2283000.0,21346000.0,16168000.0,-953000.0,-41238000.0,51839000.0,,49668000.0,-100935000.0,-62073000.0,49668000.0,-100935000.0,-62073000.0,-114293000.0,-93816000.0,-93816000.0,56813000.0,,-1074000.0,,-166480000.0,-8797000.0,-2171000.0,,75416000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-01 16:51:11+00:00,-80000000.0,,1022000.0,42885000.0,30428000.0,-1306000.0,-69924000.0,87850000.0,13386000.0,86611000.0,492481000.0,-332502000.0,86611000.0,492481000.0,-332502000.0,245284000.0,-419696000.0,-419696000.0,126690000.0,,-21888000.0,,-125655000.0,-23978000.0,-14625000.0,,744002000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2015.0,Q2TTM,2014-07-01,2015-06-30,,-90000000.0,,1434000.0,79915000.0,63725000.0,-5127000.0,-109770000.0,244518000.0,299579000.0,552029000.0,505015000.0,-601932000.0,552029000.0,505015000.0,-601932000.0,449985000.0,-770602000.0,-770602000.0,214715000.0,1824000.0,-13555000.0,,-845850000.0,-47952000.0,6108000.0,,1502372000.0
