company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheroperatingexpenses,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2009.0,Q1,2009-01-01,2009-03-31,2010-04-29 11:40:26+00:00,-0.06,-0.06,0.12,-0.06,,-6600000.0,-6300000.0,-6300000.0,-7000000.0,700000.0,739900000.0,819500000.0,,,,74100000.0,739900000.0,79600000.0,19100000.0,700000.0,74100000.0,5500000.0,-18400000.0,-12900000.0,819500000.0,116700000.0,116029000.0,116029000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2010.0,Q4,2010-10-01,2010-12-31,,0.98,0.98,0.02,0.98,,30600000.0,115600000.0,115600000.0,111700000.0,3900000.0,1227300000.0,1533400000.0,22400000.0,-22000000.0,,148300000.0,1227300000.0,306100000.0,22000000.0,10800000.0,148700000.0,157400000.0,-11200000.0,146200000.0,1533400000.0,114000000.0,114155000.0,129575000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2010.0,FY,2010-01-01,2010-12-31,2013-02-14 12:20:30+00:00,3.31,3.31,,3.07,,81700000.0,396200000.0,396200000.0,377400000.0,18800000.0,4559500000.0,5652800000.0,22400000.0,,,566600000.0,4559500000.0,1093300000.0,68800000.0,42400000.0,589000000.0,504300000.0,-26400000.0,477900000.0,5652800000.0,114000000.0,114155000.0,129575000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2010.0,Q3YTD,2010-01-01,2010-09-30,,1.7,2.32,,2.18,,51100000.0,280600000.0,280600000.0,265700000.0,14900000.0,3332200000.0,4119400000.0,,22000000.0,,418300000.0,3332200000.0,787200000.0,46800000.0,31600000.0,440300000.0,346900000.0,-15200000.0,331700000.0,4119400000.0,112300000.0,112757000.0,127804000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2010.0,Q3TTM,2009-10-01,2010-09-30,,2.82,2.82,0.07,2.82,,56800000.0,337200000.0,337200000.0,318400000.0,18800000.0,4317300000.0,5317700000.0,-100000.0,23600000.0,,562700000.0,4317300000.0,1000400000.0,62900000.0,42700000.0,586200000.0,414200000.0,-20200000.0,394000000.0,5317700000.0,112300000.0,112757000.0,127804000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2010.0,Q3,2010-07-01,2010-09-30,2011-10-28 11:47:09+00:00,0.95,0.95,,0.87,,4200000.0,111500000.0,111500000.0,106700000.0,4800000.0,1137600000.0,1410900000.0,,100000.0,,150200000.0,1137600000.0,273300000.0,18400000.0,11100000.0,150300000.0,123000000.0,-7300000.0,115700000.0,1410900000.0,112300000.0,112757000.0,127804000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2010.0,Q2YTD,2010-01-01,2010-06-30,,0.75,1.37,,1.31,,46900000.0,169100000.0,169100000.0,159000000.0,10100000.0,2194600000.0,2708500000.0,,21900000.0,,268100000.0,2194600000.0,513900000.0,28400000.0,20500000.0,290000000.0,223900000.0,-7900000.0,216000000.0,2708500000.0,115000000.0,115362000.0,129078000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2010.0,Q2TTM,2009-07-01,2010-06-30,,1.98,1.98,0.07,1.98,,54100000.0,245700000.0,245700000.0,228900000.0,16800000.0,4055700000.0,4934600000.0,-100000.0,21900000.0,,538400000.0,4055700000.0,878900000.0,57500000.0,38600000.0,560200000.0,318700000.0,-18900000.0,299800000.0,4934600000.0,115000000.0,115362000.0,129078000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2010.0,Q2,2010-04-01,2010-06-30,2011-07-28 11:21:44+00:00,0.72,0.72,,0.68,,26000000.0,87700000.0,87700000.0,82800000.0,4900000.0,1146300000.0,1421700000.0,,20300000.0,,137800000.0,1146300000.0,275400000.0,14200000.0,10600000.0,158100000.0,117300000.0,-3600000.0,113700000.0,1421700000.0,115000000.0,115362000.0,129078000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2010.0,Q1TTM,2009-04-01,2010-03-31,,0.95,0.95,0.08,0.95,,9000000.0,124100000.0,124100000.0,110200000.0,13900000.0,3709400000.0,4429100000.0,-100000.0,1600000.0,50300000.0,516000000.0,3709400000.0,719700000.0,52300000.0,33500000.0,567800000.0,151900000.0,-18800000.0,133100000.0,4429100000.0,2540000000.0,116375000.0,129663000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2010.0,Q1,2010-01-01,2010-03-31,2011-04-28 11:47:04+00:00,0.03,0.65,,0.63,,20900000.0,81400000.0,81400000.0,76200000.0,5200000.0,1048300000.0,1286800000.0,,1600000.0,,130300000.0,1048300000.0,238500000.0,14200000.0,9900000.0,131900000.0,106600000.0,-4300000.0,102300000.0,1286800000.0,2540000000.0,116375000.0,129663000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2011.0,Q4,2011-10-01,2011-12-31,,0.56,0.56,0.02,0.56,,58200000.0,127200000.0,127200000.0,122000000.0,5200000.0,1414000000.0,1773700000.0,21800000.0,,,146800000.0,1414000000.0,359700000.0,17200000.0,11500000.0,168600000.0,191100000.0,-5700000.0,185400000.0,1773700000.0,218300000.0,218458000.0,256936000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2011.0,FY,2011-01-01,2011-12-31,2014-02-13 12:12:38+00:00,2.52,2.52,,2.22,,195300000.0,570600000.0,570600000.0,550100000.0,20500000.0,5704300000.0,7114700000.0,-8100000.0,,,621000000.0,5704300000.0,1410400000.0,74600000.0,43000000.0,612900000.0,797500000.0,-31600000.0,765900000.0,7114700000.0,218300000.0,218458000.0,256936000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2011.0,Q3YTD,2011-01-01,2011-09-30,,3.94,3.94,0.09,3.94,,137100000.0,443400000.0,443400000.0,428100000.0,15300000.0,4290300000.0,5341000000.0,-29900000.0,,,474200000.0,4290300000.0,1050700000.0,57400000.0,31500000.0,444300000.0,606400000.0,-25900000.0,580500000.0,5341000000.0,108900000.0,108779000.0,127940000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2011.0,Q3TTM,2010-10-01,2011-09-30,,4.96,4.96,0.12,4.96,,167700000.0,559000000.0,559000000.0,539800000.0,19200000.0,5517600000.0,6874400000.0,-7500000.0,-22000000.0,,622500000.0,5517600000.0,1356800000.0,79400000.0,42300000.0,593000000.0,763800000.0,-37100000.0,726700000.0,6874400000.0,108900000.0,108779000.0,127940000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2011.0,Q3,2011-07-01,2011-09-30,2012-10-31 10:24:55+00:00,1.3,1.3,,1.15,,46400000.0,146700000.0,146700000.0,141600000.0,5100000.0,1441000000.0,1791800000.0,600000.0,,,151400000.0,1441000000.0,350800000.0,18500000.0,12800000.0,152000000.0,198800000.0,-5700000.0,193100000.0,1791800000.0,108900000.0,108779000.0,127940000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2011.0,Q2YTD,2011-01-01,2011-06-30,,2.63,2.63,0.08,2.63,,90700000.0,296700000.0,296700000.0,286500000.0,10200000.0,2849300000.0,3549200000.0,-30500000.0,,,322800000.0,2849300000.0,699900000.0,38900000.0,18700000.0,292300000.0,407600000.0,-20200000.0,387400000.0,3549200000.0,108700000.0,108761000.0,128142000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2011.0,Q2TTM,2010-07-01,2011-06-30,,4.64,4.64,0.11,4.64,,125500000.0,523800000.0,523800000.0,504900000.0,18900000.0,5214200000.0,6493500000.0,-8100000.0,-21900000.0,,621300000.0,5214200000.0,1279300000.0,79300000.0,40600000.0,591300000.0,688000000.0,-38700000.0,649300000.0,6493500000.0,108700000.0,108761000.0,128142000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2011.0,Q2,2011-04-01,2011-06-30,2012-07-26 11:46:53+00:00,1.49,1.49,,1.31,,49800000.0,167300000.0,167300000.0,162000000.0,5300000.0,1461700000.0,1818800000.0,-28900000.0,,,157700000.0,1461700000.0,357100000.0,20500000.0,9300000.0,128800000.0,228300000.0,-11200000.0,217100000.0,1818800000.0,108700000.0,108761000.0,128142000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2011.0,Q1TTM,2010-04-01,2011-03-31,,3.85,3.85,0.05,3.85,,101700000.0,444200000.0,444200000.0,425700000.0,18500000.0,4898800000.0,6096400000.0,20800000.0,-1600000.0,,601400000.0,4898800000.0,1197600000.0,73000000.0,41900000.0,620600000.0,577000000.0,-31100000.0,545900000.0,6096400000.0,110200000.0,110634000.0,130224000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2011.0,Q1,2011-01-01,2011-03-31,2012-04-26 11:17:12+00:00,1.13,1.13,,1.0,,40900000.0,129400000.0,129400000.0,124500000.0,4900000.0,1387600000.0,1730400000.0,-1600000.0,,,165100000.0,1387600000.0,342800000.0,18400000.0,9400000.0,163500000.0,179300000.0,-9000000.0,170300000.0,1730400000.0,110200000.0,110634000.0,130224000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2012.0,Q4,2012-10-01,2012-12-31,,0.54,0.54,0.01,0.54,,48400000.0,126600000.0,126600000.0,121200000.0,5400000.0,1374900000.0,1719100000.0,17300000.0,,,156200000.0,1374900000.0,344200000.0,6700000.0,11000000.0,173500000.0,170700000.0,4300000.0,175000000.0,1719100000.0,225600000.0,225304000.0,242754000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2012.0,FY,2012-01-01,2012-12-31,2015-02-12 11:38:42+00:00,2.22,2.22,0.0,2.09,,238600000.0,522400000.0,522400000.0,500900000.0,21500000.0,5716300000.0,7183200000.0,84700000.0,,,629300000.0,5716300000.0,1466900000.0,39400000.0,47500000.0,714000000.0,752900000.0,8100000.0,761000000.0,7183200000.0,225600000.0,225304000.0,242754000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2012.0,Q3YTD,2012-01-01,2012-09-30,,3.32,3.32,0.18,3.32,,190200000.0,395800000.0,395800000.0,379700000.0,16100000.0,4341400000.0,5464100000.0,67400000.0,,,473100000.0,4341400000.0,1122700000.0,32700000.0,36500000.0,540500000.0,582200000.0,3800000.0,586000000.0,5464100000.0,114900000.0,114299000.0,118499000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2012.0,Q3TTM,2011-10-01,2012-09-30,,4.39,4.39,0.21,4.39,,248400000.0,523000000.0,523000000.0,501700000.0,21300000.0,5755400000.0,7237800000.0,89200000.0,,,619900000.0,5755400000.0,1482400000.0,49900000.0,48000000.0,709100000.0,773300000.0,-1900000.0,771400000.0,7237800000.0,114900000.0,114299000.0,118499000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2012.0,Q3,2012-07-01,2012-09-30,2013-10-30 11:19:02+00:00,0.88,0.88,0.0,0.85,,64200000.0,105900000.0,105900000.0,101100000.0,4800000.0,1351500000.0,1695200000.0,29700000.0,,,151000000.0,1351500000.0,343700000.0,5000000.0,12100000.0,180700000.0,163000000.0,7100000.0,170100000.0,1695200000.0,114900000.0,114299000.0,118499000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2012.0,Q2YTD,2012-01-01,2012-06-30,,2.48,2.48,0.13,2.48,,126000000.0,289900000.0,289900000.0,278600000.0,11300000.0,2989900000.0,3768900000.0,37700000.0,,,322100000.0,2989900000.0,779000000.0,27700000.0,24400000.0,359800000.0,419200000.0,-3300000.0,415900000.0,3768900000.0,111700000.0,112139000.0,121473000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2012.0,Q2TTM,2011-07-01,2012-06-30,,4.84,4.84,0.17,4.84,,230600000.0,563800000.0,563800000.0,542200000.0,21600000.0,5844900000.0,7334400000.0,60100000.0,,,620300000.0,5844900000.0,1489500000.0,63400000.0,48700000.0,680400000.0,809100000.0,-14700000.0,794400000.0,7334400000.0,111700000.0,112139000.0,121473000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2012.0,Q2,2012-04-01,2012-06-30,2013-07-25 11:22:56+00:00,1.08,1.08,,1.0,,68500000.0,126200000.0,126200000.0,120600000.0,5600000.0,1473200000.0,1856400000.0,36600000.0,,,153100000.0,1473200000.0,383200000.0,12600000.0,13800000.0,189700000.0,193500000.0,1200000.0,194700000.0,1856400000.0,111700000.0,112139000.0,121473000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2012.0,Q1TTM,2011-04-01,2012-03-31,,5.38,5.38,0.24,5.38,,211900000.0,604900000.0,604900000.0,583600000.0,21300000.0,5833400000.0,7296800000.0,-5400000.0,,,624900000.0,5833400000.0,1463400000.0,71300000.0,44200000.0,619500000.0,843900000.0,-27100000.0,816800000.0,7296800000.0,108200000.0,108420000.0,127742000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2012.0,Q1,2012-01-01,2012-03-31,2013-04-25 11:27:29+00:00,1.46,1.46,,1.28,,57500000.0,163700000.0,163700000.0,158000000.0,5700000.0,1516700000.0,1912500000.0,1100000.0,,,169000000.0,1516700000.0,395800000.0,15100000.0,10600000.0,170100000.0,225700000.0,-4500000.0,221200000.0,1912500000.0,108200000.0,108420000.0,127742000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2013.0,FY,2013-01-01,2013-12-31,2016-02-11 11:52:27+00:00,2.73,2.73,0.25,2.7,,218300000.0,651000000.0,651000000.0,624300000.0,26700000.0,5879100000.0,7436600000.0,62600000.0,,,639700000.0,5879100000.0,1557500000.0,34200000.0,48300000.0,702300000.0,855200000.0,14100000.0,869300000.0,7436600000.0,228700000.0,228600000.0,231337000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2013.0,Q4,2013-10-01,2013-12-31,,0.62,0.62,0.14,0.62,,44500000.0,149400000.0,149400000.0,141400000.0,8000000.0,1478800000.0,1885400000.0,51800000.0,,,167100000.0,1478800000.0,406600000.0,7600000.0,13800000.0,218900000.0,187700000.0,6200000.0,193900000.0,1885400000.0,228700000.0,228600000.0,231337000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2013.0,Q3YTD,2013-01-01,2013-09-30,,2.12,2.12,0.17,2.12,,173800000.0,501600000.0,501600000.0,482900000.0,18700000.0,4400300000.0,5551200000.0,10800000.0,,,472600000.0,4400300000.0,1150900000.0,26600000.0,34500000.0,483400000.0,667500000.0,7900000.0,675400000.0,5551200000.0,228500000.0,227638000.0,230476000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2013.0,Q3TTM,2012-10-01,2013-09-30,,2.65,2.65,0.18,2.65,,222200000.0,628200000.0,628200000.0,604100000.0,24100000.0,5775200000.0,7270300000.0,28100000.0,,,628800000.0,5775200000.0,1495100000.0,33300000.0,45500000.0,656900000.0,838200000.0,12200000.0,850400000.0,7270300000.0,228500000.0,227638000.0,230476000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2013.0,Q3,2013-07-01,2013-09-30,2014-10-30 11:11:53+00:00,0.73,0.73,0.125,0.72,,56300000.0,172900000.0,172900000.0,166800000.0,6100000.0,1426600000.0,1806200000.0,-3700000.0,,,157700000.0,1426600000.0,379600000.0,8100000.0,11700000.0,154000000.0,225600000.0,3600000.0,229200000.0,1806200000.0,228500000.0,227638000.0,230476000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.38,1.38,0.04,1.38,,117500000.0,328700000.0,328700000.0,316100000.0,12600000.0,2973700000.0,3745000000.0,14500000.0,,,314900000.0,2973700000.0,771300000.0,18500000.0,22800000.0,329400000.0,441900000.0,4300000.0,446200000.0,3745000000.0,229100000.0,229496000.0,232202000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2013.0,Q2TTM,2012-07-01,2013-06-30,,2.35,2.35,0.07,2.35,,230100000.0,561200000.0,561200000.0,538400000.0,22800000.0,5700100000.0,7159300000.0,61500000.0,,,622100000.0,5700100000.0,1459200000.0,30200000.0,45900000.0,683600000.0,775600000.0,15700000.0,791300000.0,7159300000.0,229100000.0,229496000.0,232202000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2013.0,Q2,2013-04-01,2013-06-30,2014-07-31 11:31:08+00:00,0.76,0.76,0.0,0.75,,66600000.0,180100000.0,180100000.0,174100000.0,6000000.0,1497300000.0,1893900000.0,-2400000.0,,,155600000.0,1497300000.0,396600000.0,8800000.0,12100000.0,153200000.0,243400000.0,3300000.0,246700000.0,1893900000.0,229100000.0,229496000.0,232202000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2013.0,Q1TTM,2012-04-01,2013-03-31,,2.1,2.1,0.08,2.1,,232000000.0,507300000.0,507300000.0,484900000.0,22400000.0,5676000000.0,7121800000.0,100500000.0,,,619600000.0,5676000000.0,1445800000.0,34000000.0,47600000.0,720100000.0,725700000.0,13600000.0,739300000.0,7121800000.0,229000000.0,230372000.0,233130000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2013.0,Q1,2013-01-01,2013-03-31,2014-05-01 11:49:19+00:00,0.62,0.62,0.0,0.61,,50900000.0,148600000.0,148600000.0,142000000.0,6600000.0,1476400000.0,1851100000.0,16900000.0,,,159300000.0,1476400000.0,374700000.0,9700000.0,10700000.0,176200000.0,198500000.0,1000000.0,199500000.0,1851100000.0,229000000.0,230372000.0,233130000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2014.0,FY,2014-01-01,2014-12-31,2017-02-09 11:56:11+00:00,2.89,2.89,0.51,2.86,,292600000.0,687500000.0,687500000.0,655800000.0,31700000.0,6548700000.0,8305100000.0,93800000.0,,,698900000.0,6548700000.0,1756400000.0,36400000.0,52800000.0,792700000.0,963700000.0,16400000.0,980100000.0,8305100000.0,226900000.0,227150000.0,228924000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2014.0,Q4,2014-10-01,2014-12-31,,0.62,0.62,0.13,0.62,,67300000.0,147400000.0,147400000.0,139900000.0,7500000.0,1578600000.0,1991900000.0,31700000.0,,,169400000.0,1578600000.0,413300000.0,10200000.0,12700000.0,201100000.0,212200000.0,2500000.0,214700000.0,1991900000.0,226900000.0,227150000.0,228924000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2014.0,Q3,2014-07-01,2014-09-30,2015-10-29 11:29:25+00:00,0.73,0.73,0.13,0.73,,71900000.0,173000000.0,173000000.0,166600000.0,6400000.0,1607600000.0,2032100000.0,12300000.0,,,174500000.0,1607600000.0,424500000.0,9000000.0,16200000.0,186800000.0,237700000.0,7200000.0,244900000.0,2032100000.0,228200000.0,227077000.0,228668000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2014.0,Q3YTD,2014-01-01,2014-09-30,,2.27,2.27,0.47,2.27,,225300000.0,540100000.0,540100000.0,515900000.0,24200000.0,4970100000.0,6313200000.0,62100000.0,,,529500000.0,4970100000.0,1343100000.0,26200000.0,40100000.0,591600000.0,751500000.0,13900000.0,765400000.0,6313200000.0,228200000.0,227077000.0,228668000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2014.0,Q3TTM,2013-10-01,2014-09-30,,2.89,2.89,0.61,2.89,,269800000.0,689500000.0,689500000.0,657300000.0,32200000.0,6448900000.0,8198600000.0,113900000.0,,,696600000.0,6448900000.0,1749700000.0,33800000.0,53900000.0,810500000.0,939200000.0,20100000.0,959300000.0,8198600000.0,228200000.0,227077000.0,228668000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.53,1.53,0.33,1.53,,153400000.0,367100000.0,367100000.0,349300000.0,17800000.0,3362500000.0,4281100000.0,49800000.0,,,355000000.0,3362500000.0,918600000.0,17200000.0,23900000.0,404800000.0,513800000.0,6700000.0,520500000.0,4281100000.0,226400000.0,227678000.0,229670000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2014.0,Q2TTM,2013-07-01,2014-06-30,,2.89,2.89,0.6,2.89,,254200000.0,689400000.0,689400000.0,657500000.0,31900000.0,6267900000.0,7972700000.0,97900000.0,,,679800000.0,6267900000.0,1704800000.0,32900000.0,49400000.0,777700000.0,927100000.0,16500000.0,943600000.0,7972700000.0,226400000.0,227678000.0,229670000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2014.0,Q2,2014-04-01,2014-06-30,2015-07-30 11:21:56+00:00,0.84,0.84,0.125,0.83,,85300000.0,199900000.0,199900000.0,190200000.0,9700000.0,1724200000.0,2197000000.0,11000000.0,,,181200000.0,1724200000.0,472800000.0,9000000.0,13600000.0,192200000.0,280600000.0,4600000.0,285200000.0,2197000000.0,226400000.0,227678000.0,229670000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2014.0,Q1TTM,2013-04-01,2014-03-31,,2.82,2.82,0.46,2.82,,235500000.0,669600000.0,669600000.0,641400000.0,28200000.0,6041000000.0,7669600000.0,84500000.0,,,654200000.0,6041000000.0,1628600000.0,32700000.0,47900000.0,738700000.0,889900000.0,15200000.0,905100000.0,7669600000.0,227300000.0,227430000.0,229327000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 11:23:32+00:00,0.7,0.7,0.125,0.69,,68100000.0,167200000.0,167200000.0,159100000.0,8100000.0,1638300000.0,2084100000.0,38800000.0,,,173800000.0,1638300000.0,445800000.0,8200000.0,10300000.0,212600000.0,233200000.0,2100000.0,235300000.0,2084100000.0,227300000.0,227430000.0,229327000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2015.0,FY,2015-01-01,2015-12-31,2018-02-08 11:53:55+00:00,2.72,2.72,0.52,2.7,,280400000.0,646400000.0,646400000.0,609700000.0,36700000.0,6320100000.0,8023200000.0,101400000.0,,,662000000.0,6320100000.0,1703100000.0,60400000.0,47500000.0,763400000.0,939700000.0,-12900000.0,926800000.0,8023200000.0,224200000.0,224414000.0,225648000.0
