company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentemployeebenefitliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2011.0,Q1,,2011-03-31,2011-04-20 16:29:08+00:00,43200000.0,259900000.0,,-700000.0,449800000.0,,1419600000.0,130300000.0,8400000.0,43400000.0,116900000.0,72500000.0,,667200000.0,93300000.0,162600000.0,,,65500000.0,35400000.0,,85100000.0,32200000.0,812000000.0,640000000.0,2568300000.0,2230900000.0,1483600000.0,252300000.0,2230900000.0,2230900000.0,337400000.0,2568300000.0,922100000.0,85100000.0,0.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2012.0,FY,,2012-12-31,2014-02-03 17:13:14+00:00,57600000.0,370300000.0,54300000.0,6600000.0,553700000.0,0.0,2240100000.0,185700000.0,9300000.0,104000000.0,138100000.0,103400000.0,,1596100000.0,121500000.0,241800000.0,,,87000000.0,,,77500000.0,67300000.0,1333400000.0,770700000.0,4059200000.0,3580100000.0,1892800000.0,401600000.0,3580100000.0,3580100000.0,479100000.0,4059200000.0,1924600000.0,77500000.0,0.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2012.0,Q3,,2012-09-30,2012-10-18 16:10:11+00:00,56100000.0,336200000.0,,5800000.0,396200000.0,0.0,2078900000.0,171800000.0,7100000.0,74900000.0,138100000.0,69800000.0,,1559700000.0,125800000.0,223400000.0,,,88100000.0,62100000.0,,73800000.0,42600000.0,1208800000.0,745200000.0,3732200000.0,3293500000.0,1653100000.0,364900000.0,3293500000.0,3293500000.0,438700000.0,3732200000.0,1855700000.0,73800000.0,0.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2012.0,Q2,,2012-06-30,2012-07-20 19:51:13+00:00,54600000.0,323200000.0,,3600000.0,484400000.0,0.0,1993000000.0,168200000.0,7400000.0,74500000.0,138100000.0,75300000.0,,1418700000.0,119400000.0,216100000.0,,,74600000.0,49500000.0,,96900000.0,40800000.0,1185800000.0,728100000.0,3626100000.0,3182400000.0,1703300000.0,346800000.0,3182400000.0,3182400000.0,443700000.0,3626100000.0,1706700000.0,96900000.0,0.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2012.0,Q1,,2012-03-31,2012-04-18 18:49:11+00:00,49800000.0,299700000.0,,1500000.0,325900000.0,0.0,1880400000.0,160500000.0,6400000.0,57700000.0,138100000.0,81400000.0,,1399700000.0,118800000.0,210100000.0,,,67500000.0,45600000.0,,92000000.0,39900000.0,1045400000.0,645400000.0,3332900000.0,2927300000.0,1436100000.0,313600000.0,2927300000.0,2927300000.0,405600000.0,3332900000.0,1686700000.0,92000000.0,0.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2013.0,FY,,2013-12-31,2015-02-05 19:35:06+00:00,46200000.0,301400000.0,63900000.0,2100000.0,782100000.0,0.0,2519900000.0,200100000.0,9600000.0,70700000.0,137400000.0,94100000.0,,1350400000.0,179600000.0,309900000.0,,,126100000.0,,,68000000.0,38300000.0,979400000.0,621400000.0,3950300000.0,3501400000.0,1932400000.0,380900000.0,3501400000.0,3501400000.0,448900000.0,3950300000.0,1708000000.0,68000000.0,0.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2013.0,Q3,,2013-09-30,2013-10-18 13:43:10+00:00,62000000.0,280600000.0,,400000.0,586800000.0,0.0,2450700000.0,192600000.0,9900000.0,54900000.0,137400000.0,91300000.0,,1319400000.0,200100000.0,294200000.0,,,121600000.0,57800000.0,,65800000.0,30000000.0,813200000.0,626100000.0,3697400000.0,3264300000.0,1733500000.0,367300000.0,3264300000.0,3264300000.0,433100000.0,3697400000.0,1669700000.0,65800000.0,0.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2013.0,Q2,,2013-06-30,2013-07-22 17:16:15+00:00,67200000.0,358600000.0,,-2100000.0,432700000.0,0.0,2428000000.0,196700000.0,9500000.0,70000000.0,137400000.0,92100000.0,,1737000000.0,169300000.0,267600000.0,,,106200000.0,57000000.0,,91600000.0,33400000.0,1292900000.0,857500000.0,4201300000.0,3718800000.0,1861000000.0,390900000.0,3718800000.0,3718800000.0,482500000.0,4201300000.0,2072700000.0,91600000.0,0.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2013.0,Q1,,2013-03-31,2013-04-19 12:48:18+00:00,67900000.0,345100000.0,,8100000.0,427500000.0,0.0,2378500000.0,192100000.0,9400000.0,66000000.0,138000000.0,99800000.0,,1757800000.0,135500000.0,249900000.0,,,95600000.0,51600000.0,,86000000.0,46500000.0,1385600000.0,930700000.0,4235800000.0,3772200000.0,1894700000.0,377600000.0,3772200000.0,3772200000.0,463600000.0,4235800000.0,2091200000.0,86000000.0,0.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2014.0,FY,,2014-12-31,2016-02-02 17:22:41+00:00,61600000.0,315100000.0,126800000.0,-5100000.0,600300000.0,0.0,2896800000.0,216600000.0,,96200000.0,198000000.0,126300000.0,,1264500000.0,181700000.0,387400000.0,,,171300000.0,,,78800000.0,82600000.0,487700000.0,632200000.0,3959400000.0,3379400000.0,1811900000.0,501200000.0,3379400000.0,3379400000.0,580000000.0,3959400000.0,1760100000.0,78800000.0,0.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2014.0,Q3,,2014-09-30,2014-10-23 15:42:30+00:00,53600000.0,259100000.0,,1400000.0,493000000.0,0.0,2741800000.0,217800000.0,33400000.0,76100000.0,198000000.0,134600000.0,,1248400000.0,198900000.0,335400000.0,,,143200000.0,133000000.0,,86800000.0,86200000.0,341000000.0,521300000.0,3651500000.0,3084200000.0,1591900000.0,480500000.0,3084200000.0,3084200000.0,567300000.0,3651500000.0,1724200000.0,86800000.0,0.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2014.0,Q2,,2014-06-30,2014-07-23 20:19:14+00:00,58900000.0,271100000.0,,600000.0,507600000.0,0.0,2509600000.0,225100000.0,38900000.0,74500000.0,198000000.0,138000000.0,,1064800000.0,202400000.0,326700000.0,,,143700000.0,137400000.0,,86300000.0,42400000.0,312200000.0,471000000.0,3404600000.0,2822400000.0,1533400000.0,495900000.0,2822400000.0,2822400000.0,582200000.0,3404600000.0,1544500000.0,86300000.0,0.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2014.0,Q1,,2014-03-31,2014-04-25 15:24:07+00:00,57000000.0,239100000.0,,3800000.0,814000000.0,0.0,2629100000.0,226500000.0,34900000.0,55400000.0,147500000.0,112400000.0,,1404300000.0,185500000.0,320800000.0,,,131600000.0,120600000.0,,78100000.0,58800000.0,1023700000.0,745300000.0,4194200000.0,3656600000.0,2077600000.0,459500000.0,3656600000.0,3656600000.0,537600000.0,4194200000.0,1795800000.0,78100000.0,0.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2015.0,FY,,2015-12-31,2017-02-03 18:05:19+00:00,52600000.0,394300000.0,96400000.0,-9500000.0,714600000.0,0.0,3429800000.0,225600000.0,,117300000.0,201100000.0,122800000.0,,1788000000.0,167900000.0,432100000.0,,,167800000.0,,,95900000.0,73500000.0,899200000.0,845200000.0,4907300000.0,4319500000.0,2195500000.0,491900000.0,4319500000.0,4319500000.0,587800000.0,4907300000.0,2279700000.0,95900000.0,0.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2015.0,Q3,,2015-09-30,2015-10-21 15:09:04+00:00,58000000.0,334700000.0,,-2700000.0,868200000.0,0.0,3332200000.0,225000000.0,27700000.0,90400000.0,201100000.0,130000000.0,,1385500000.0,194000000.0,427300000.0,,,139600000.0,105200000.0,,88500000.0,102700000.0,785700000.0,871500000.0,4682300000.0,4115200000.0,2398800000.0,478600000.0,4115200000.0,4115200000.0,567100000.0,4682300000.0,1856200000.0,88500000.0,0.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2015.0,Q2,,2015-06-30,2015-07-22 16:21:31+00:00,64700000.0,321500000.0,,-6400000.0,915400000.0,0.0,3147800000.0,216800000.0,25900000.0,87000000.0,201100000.0,125600000.0,,1307100000.0,201300000.0,408600000.0,,,148900000.0,105900000.0,,87400000.0,53000000.0,651300000.0,646100000.0,4354500000.0,3792700000.0,2163200000.0,474400000.0,3792700000.0,3792700000.0,561800000.0,4354500000.0,1782700000.0,87400000.0,0.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2015.0,Q1,,2015-03-31,2015-04-22 16:07:42+00:00,67900000.0,292400000.0,,-1200000.0,701100000.0,0.0,3024300000.0,212000000.0,28400000.0,69100000.0,198000000.0,120300000.0,,1304800000.0,202400000.0,404700000.0,,,139100000.0,107900000.0,,83900000.0,73900000.0,562300000.0,661100000.0,4126200000.0,3585400000.0,1959300000.0,456900000.0,3585400000.0,3585400000.0,540800000.0,4126200000.0,1762200000.0,83900000.0,0.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2016.0,FY,,2016-12-31,2018-02-02 17:18:02+00:00,68500000.0,430200000.0,151000000.0,-8900000.0,1036600000.0,0.0,4211800000.0,240600000.0,,136400000.0,201100000.0,142800000.0,,2283300000.0,182300000.0,458400000.0,0.0,,150900000.0,,,112600000.0,83300000.0,1574900000.0,1518000000.0,6486900000.0,5777800000.0,3250400000.0,596500000.0,5777800000.0,5777800000.0,709100000.0,6486900000.0,2778100000.0,112600000.0,0.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2016.0,Q3,,2016-09-30,2016-10-19 16:15:36+00:00,60600000.0,432000000.0,,4000000.0,1021600000.0,0.0,4135000000.0,229600000.0,,104100000.0,201100000.0,135800000.0,,2346000000.0,183500000.0,447300000.0,,,133100000.0,133800000.0,,104800000.0,80600000.0,1402800000.0,1193700000.0,6174700000.0,5541800000.0,2911400000.0,528100000.0,5541800000.0,5541800000.0,632900000.0,6174700000.0,2816000000.0,104800000.0,0.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2016.0,Q2,,2016-06-30,2016-07-20 16:50:02+00:00,64800000.0,403800000.0,,9300000.0,1193500000.0,0.0,3979200000.0,228600000.0,,94500000.0,201100000.0,144300000.0,,2041100000.0,169200000.0,440100000.0,,,126800000.0,101600000.0,,109800000.0,70600000.0,1193000000.0,990300000.0,5780800000.0,5181500000.0,2827400000.0,489500000.0,5181500000.0,5181500000.0,599300000.0,5780800000.0,2513300000.0,109800000.0,0.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2016.0,Q1,,2016-03-31,2016-04-19 16:08:30+00:00,57900000.0,325900000.0,,1300000.0,980500000.0,0.0,3739500000.0,225300000.0,,77500000.0,201100000.0,131500000.0,,1992700000.0,163000000.0,439000000.0,,,135600000.0,92200000.0,,103000000.0,109100000.0,1009600000.0,827900000.0,5306300000.0,4750400000.0,2406400000.0,452900000.0,4750400000.0,4750400000.0,555900000.0,5306300000.0,2460900000.0,103000000.0,0.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2017.0,FY,,2017-12-31,2019-02-04 17:27:54+00:00,82500000.0,507900000.0,,-15500000.0,648200000.0,0.0,4679300000.0,243800000.0,,167600000.0,201100000.0,195800000.0,333600000.0,1885900000.0,241200000.0,613100000.0,1600000.0,,72000000.0,168900000.0,,,99200000.0,115000000.0,1312400000.0,5776800000.0,4778800000.0,2808900000.0,662800000.0,4778800000.0,4780400000.0,996400000.0,5776800000.0,2354800000.0,333600000.0,0.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2017.0,Q3,,2017-09-30,2017-10-20 16:49:57+00:00,80400000.0,468000000.0,,-9200000.0,875000000.0,0.0,4190500000.0,282500000.0,,124700000.0,201100000.0,154800000.0,,1655200000.0,225200000.0,584800000.0,2000000.0,,119800000.0,128100000.0,,69000000.0,88900000.0,776600000.0,1271800000.0,5644600000.0,4957900000.0,2928900000.0,615700000.0,4957900000.0,4959900000.0,684700000.0,5644600000.0,2130900000.0,69000000.0,0.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2017.0,Q2,,2017-06-30,2017-07-21 16:39:38+00:00,74200000.0,481100000.0,,-9800000.0,696500000.0,0.0,4049800000.0,288900000.0,,111100000.0,201100000.0,152400000.0,,1599900000.0,214200000.0,540100000.0,,,115100000.0,125600000.0,,128700000.0,123500000.0,482300000.0,1126900000.0,5250800000.0,4522300000.0,2642200000.0,599800000.0,4522300000.0,4522300000.0,728500000.0,5250800000.0,2068500000.0,128700000.0,0.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2017.0,Q1,,2017-03-31,2017-04-19 17:29:20+00:00,74000000.0,412900000.0,,-8000000.0,708600000.0,0.0,3872200000.0,273300000.0,,85900000.0,201100000.0,140200000.0,,1682000000.0,213500000.0,497400000.0,,,119600000.0,125000000.0,,122300000.0,76500000.0,263300000.0,756200000.0,4808000000.0,4127500000.0,2167700000.0,558200000.0,4127500000.0,4127500000.0,680500000.0,4808000000.0,2142900000.0,122300000.0,0.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2018.0,FY,,2018-12-31,2020-02-07 17:18:28+00:00,100700000.0,682300000.0,,-13300000.0,857900000.0,0.0,5170400000.0,294300000.0,,193800000.0,240600000.0,261000000.0,338600000.0,1771300000.0,409000000.0,812000000.0,8700000.0,,428600000.0,231800000.0,,,178800000.0,1521700000.0,2205200000.0,7846700000.0,6678800000.0,4333200000.0,820600000.0,6678800000.0,6687500000.0,1159200000.0,7846700000.0,2701500000.0,338600000.0,0.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2018.0,Q3,,2018-09-30,2018-10-19 19:30:07+00:00,96400000.0,580400000.0,,-16700000.0,1008300000.0,0.0,5063300000.0,281000000.0,,146100000.0,236100000.0,237400000.0,326800000.0,1434600000.0,370100000.0,746400000.0,7900000.0,,411500000.0,179800000.0,,,166200000.0,1234000000.0,2127600000.0,7318600000.0,6280600000.0,4252600000.0,703300000.0,6280600000.0,6288500000.0,1030100000.0,7318600000.0,2319600000.0,326800000.0,0.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2018.0,Q2,,2018-06-30,2018-07-20 16:34:50+00:00,102200000.0,532500000.0,,-16400000.0,1203500000.0,0.0,4928900000.0,272100000.0,,128000000.0,210900000.0,221300000.0,314000000.0,1327100000.0,331500000.0,688800000.0,8600000.0,,415400000.0,164100000.0,,,189600000.0,948100000.0,1729000000.0,6849600000.0,5860600000.0,3986100000.0,666400000.0,5860600000.0,5869200000.0,980400000.0,6849600000.0,2174700000.0,314000000.0,0.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2018.0,Q1,,2018-03-31,2018-04-18 17:23:18+00:00,96300000.0,474900000.0,,-18100000.0,974700000.0,0.0,4817200000.0,254600000.0,,103600000.0,201100000.0,203800000.0,338600000.0,1550900000.0,283600000.0,661900000.0,9300000.0,,426800000.0,126700000.0,,,105900000.0,698000000.0,1542600000.0,6426200000.0,5497100000.0,3381700000.0,581200000.0,5497100000.0,5506400000.0,919800000.0,6426200000.0,2382600000.0,338600000.0,0.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2019.0,FY,,2019-12-31,2020-04-17 17:22:31+00:00,123500000.0,645200000.0,,12400000.0,1167600000.0,0.0,5756900000.0,337800000.0,,251600000.0,307200000.0,441400000.0,418300000.0,2623500000.0,595500000.0,1272900000.0,20900000.0,,425600000.0,317300000.0,,,200200000.0,2494500000.0,2054100000.0,9733200000.0,8263800000.0,4662600000.0,1030200000.0,8263800000.0,8284700000.0,1448500000.0,9733200000.0,3797700000.0,418300000.0,0.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2019.0,Q3,,2019-09-30,2019-10-18 17:18:46+00:00,132400000.0,639000000.0,,17800000.0,969600000.0,0.0,5601000000.0,307600000.0,,187400000.0,304700000.0,415700000.0,423300000.0,2533000000.0,579600000.0,1136800000.0,15700000.0,,424100000.0,303500000.0,,,200800000.0,2142600000.0,1928000000.0,9131300000.0,7761400000.0,4317000000.0,930900000.0,7761400000.0,7777100000.0,1354200000.0,9131300000.0,3677500000.0,423300000.0,0.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2019.0,Q2,,2019-06-30,2019-07-19 17:35:46+00:00,129600000.0,633400000.0,,16100000.0,790300000.0,0.0,5430200000.0,306800000.0,,160500000.0,244900000.0,383800000.0,444500000.0,2429800000.0,512800000.0,1032400000.0,14300000.0,,369100000.0,210600000.0,,,207000000.0,1819000000.0,1928100000.0,8531600000.0,7265300000.0,4071600000.0,807500000.0,7265300000.0,7279600000.0,1252000000.0,8531600000.0,3427600000.0,444500000.0,0.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2019.0,Q1,,2019-03-31,2019-04-19 16:57:32+00:00,130600000.0,547600000.0,,-700000.0,875700000.0,0.0,5328900000.0,298400000.0,,125100000.0,247500000.0,378700000.0,454300000.0,2255900000.0,468300000.0,935400000.0,16200000.0,,392400000.0,186100000.0,,,200400000.0,1696000000.0,1933000000.0,8234900000.0,7024200000.0,4025000000.0,740200000.0,7024200000.0,7040400000.0,1194500000.0,8234900000.0,3274500000.0,454300000.0,0.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2020.0,Q1,,2020-03-31,2020-04-17 17:22:31+00:00,133400000.0,527600000.0,,8900000.0,1223800000.0,0.0,5926900000.0,337400000.0,,156500000.0,335000000.0,488000000.0,414700000.0,2642700000.0,620300000.0,1369200000.0,23800000.0,,364700000.0,318600000.0,,,290200000.0,2570900000.0,2029600000.0,9891100000.0,8506700000.0,4691500000.0,945900000.0,8506700000.0,8530500000.0,1360600000.0,9891100000.0,3830400000.0,414700000.0,0.0
