company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,othercostofrevenue,otherincome,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Tyler Technologies Inc,TYL,,860731,2013.0,Q3YTD,2013-01-01,2013-09-30,,3388000.0,0.63,0.9,0.83,18168000.0,28589000.0,28589000.0,28589000.0,154895000.0,305908000.0,10577000.0,,17174000.0,72198000.0,165472000.0,140436000.0,-919000.0,92760000.0,47676000.0,-919000.0,46757000.0,305908000.0,32037000.0,32037000.0,34500000.0
Tyler Technologies Inc,TYL,,860731,2013.0,Q3TTM,2012-10-01,2013-09-30,,4481000.0,0.93,1.2,1.11,23827000.0,37965000.0,37965000.0,37965000.0,216893000.0,401276000.0,-693000.0,,22539000.0,94961000.0,216200000.0,185076000.0,-1303000.0,121981000.0,63095000.0,-1303000.0,61792000.0,401276000.0,32037000.0,32037000.0,34500000.0
Tyler Technologies Inc,TYL,,860731,2013.0,Q3,2013-07-01,2013-09-30,2014-10-22 16:26:16+00:00,1129000.0,0.34,0.34,0.32,6523000.0,11049000.0,11049000.0,11049000.0,54112000.0,107021000.0,3360000.0,,5982000.0,24581000.0,57472000.0,49549000.0,-285000.0,31692000.0,17857000.0,-285000.0,17572000.0,107021000.0,32037000.0,32037000.0,34500000.0
Tyler Technologies Inc,TYL,,860731,2013.0,Q2YTD,2013-01-01,2013-06-30,,2259000.0,0.29,0.56,0.51,11645000.0,17540000.0,17540000.0,17540000.0,100783000.0,198887000.0,7217000.0,,11192000.0,47617000.0,108000000.0,90887000.0,-634000.0,61068000.0,29819000.0,-634000.0,29185000.0,198887000.0,31617000.0,31617000.0,34800000.0
Tyler Technologies Inc,TYL,,860731,2013.0,Q2TTM,2012-07-01,2013-06-30,,4455000.0,0.95,1.22,1.12,24282000.0,37748000.0,37748000.0,37748000.0,208084000.0,388100000.0,-455000.0,,20830000.0,91289000.0,207629000.0,180471000.0,-1867000.0,116574000.0,63897000.0,-1867000.0,62030000.0,388100000.0,31617000.0,31617000.0,34800000.0
Tyler Technologies Inc,TYL,,860731,2013.0,Q2,2013-04-01,2013-06-30,2014-07-23 17:21:55+00:00,1128000.0,0.29,0.29,0.26,6006000.0,9047000.0,9047000.0,9047000.0,52628000.0,103088000.0,3418000.0,,5594000.0,24971000.0,56046000.0,47042000.0,-296000.0,31693000.0,15349000.0,-296000.0,15053000.0,103088000.0,31617000.0,31617000.0,34800000.0
Tyler Technologies Inc,TYL,,860731,2013.0,Q1TTM,2012-04-01,2013-03-31,,4464000.0,0.9,1.17,1.08,22853000.0,35806000.0,35806000.0,35806000.0,202249000.0,376380000.0,3000.0,,20644000.0,88017000.0,202252000.0,174128000.0,-2344000.0,113125000.0,61003000.0,-2344000.0,58659000.0,376380000.0,,31500000.0,34000000.0
Tyler Technologies Inc,TYL,,860731,2013.0,Q1,2013-01-01,2013-03-31,2014-04-23 16:41:45+00:00,1131000.0,,0.27,0.25,5639000.0,8493000.0,8493000.0,8493000.0,48155000.0,95799000.0,3799000.0,,5598000.0,22646000.0,51954000.0,43845000.0,-338000.0,29375000.0,14470000.0,-338000.0,14132000.0,95799000.0,,31500000.0,34000000.0
Tyler Technologies Inc,TYL,,860731,2014.0,Q3,2014-07-01,2014-09-30,2015-10-21 16:38:43+00:00,1136000.0,0.52,0.52,0.48,9698000.0,17000000.0,17000000.0,17000000.0,66872000.0,128664000.0,,-47000.0,6567000.0,27344000.0,66872000.0,61792000.0,,35047000.0,26745000.0,-47000.0,26698000.0,128664000.0,32935000.0,32935000.0,35400000.0
Tyler Technologies Inc,TYL,,860731,2014.0,Q3YTD,2014-01-01,2014-09-30,,3393000.0,1.33,1.33,1.23,26084000.0,43623000.0,43623000.0,43623000.0,192781000.0,365661000.0,,-263000.0,19128000.0,80130000.0,192781000.0,172880000.0,-259000.0,102651000.0,70229000.0,-522000.0,69707000.0,365661000.0,32935000.0,32935000.0,35400000.0
Tyler Technologies Inc,TYL,,860731,2014.0,Q3TTM,2013-10-01,2014-09-30,,4522000.0,1.93,1.66,1.53,34634000.0,54135000.0,54135000.0,54135000.0,261326000.0,476396000.0,-10577000.0,-1572000.0,25223000.0,106221000.0,250749000.0,225647000.0,660000.0,135966000.0,89681000.0,-912000.0,88769000.0,476396000.0,32935000.0,32935000.0,35400000.0
Tyler Technologies Inc,TYL,,860731,2014.0,Q2YTD,2014-01-01,2014-06-30,,2257000.0,0.81,0.81,0.75,16386000.0,26623000.0,26623000.0,26623000.0,125909000.0,236997000.0,,-216000.0,12561000.0,52786000.0,125909000.0,111088000.0,-259000.0,67604000.0,43484000.0,-475000.0,43009000.0,236997000.0,32918000.0,32918000.0,35100000.0
Tyler Technologies Inc,TYL,,860731,2014.0,Q2TTM,2013-07-01,2014-06-30,,4515000.0,1.75,1.48,1.37,31459000.0,48184000.0,48184000.0,48184000.0,248566000.0,454753000.0,-7217000.0,-1525000.0,24638000.0,103458000.0,241349000.0,213404000.0,375000.0,132611000.0,80793000.0,-1150000.0,79643000.0,454753000.0,32918000.0,32918000.0,35100000.0
Tyler Technologies Inc,TYL,,860731,2014.0,Q2,2014-04-01,2014-06-30,2015-07-22 16:33:19+00:00,1128000.0,0.45,0.45,0.42,8666000.0,14740000.0,14740000.0,14740000.0,65813000.0,124371000.0,,-216000.0,6389000.0,27419000.0,65813000.0,58558000.0,,34936000.0,23622000.0,-216000.0,23406000.0,124371000.0,32918000.0,32918000.0,35100000.0
Tyler Technologies Inc,TYL,,860731,2014.0,Q1TTM,2013-04-01,2014-03-31,,4515000.0,1.59,1.32,1.21,28799000.0,42491000.0,42491000.0,42491000.0,235381000.0,433470000.0,-3799000.0,-1309000.0,23843000.0,101010000.0,231582000.0,201888000.0,79000.0,129368000.0,72520000.0,-1230000.0,71290000.0,433470000.0,32916000.0,32916000.0,36000000.0
Tyler Technologies Inc,TYL,,860731,2014.0,Q1,2014-01-01,2014-03-31,2015-04-22 16:50:36+00:00,1129000.0,0.36,0.36,0.33,7720000.0,11883000.0,11883000.0,11883000.0,60096000.0,112626000.0,,,6172000.0,25367000.0,60096000.0,52530000.0,-259000.0,32668000.0,19862000.0,-259000.0,19603000.0,112626000.0,32916000.0,32916000.0,36000000.0
Tyler Technologies Inc,TYL,,860731,2015.0,FY,2015-01-01,2015-12-31,2018-02-21 16:45:40+00:00,5905000.0,1.9,1.9,1.77,43555000.0,64869000.0,64869000.0,64869000.0,313835000.0,591022000.0,,381000.0,29922000.0,133317000.0,313835000.0,277187000.0,,169144000.0,108043000.0,381000.0,108424000.0,591022000.0,34137000.0,34137000.0,36600000.0
Tyler Technologies Inc,TYL,,860731,2015.0,Q4,2015-10-01,2015-12-31,,2320000.0,0.24,0.24,0.22,10922000.0,8618000.0,8618000.0,8618000.0,85694000.0,158916000.0,,-59000.0,8615000.0,42507000.0,85694000.0,73222000.0,-181000.0,53442000.0,19780000.0,-240000.0,19540000.0,158916000.0,34137000.0,34137000.0,36600000.0
Tyler Technologies Inc,TYL,,860731,2015.0,Q3,2015-07-01,2015-09-30,2016-10-26 16:49:07+00:00,1282000.0,0.59,0.59,0.55,11602000.0,20142000.0,20142000.0,20142000.0,79012000.0,150845000.0,,255000.0,7193000.0,31869000.0,79012000.0,71833000.0,,40344000.0,31489000.0,255000.0,31744000.0,150845000.0,33900000.0,33900000.0,36600000.0
Tyler Technologies Inc,TYL,,860731,2015.0,Q3YTD,2015-01-01,2015-09-30,,3585000.0,1.66,1.66,1.55,32633000.0,56251000.0,56251000.0,56251000.0,228141000.0,432106000.0,,440000.0,21307000.0,90810000.0,228141000.0,203965000.0,181000.0,115702000.0,88263000.0,621000.0,88884000.0,432106000.0,33900000.0,33900000.0,36600000.0
Tyler Technologies Inc,TYL,,860731,2015.0,Q2,2015-04-01,2015-06-30,2016-07-27 17:48:01+00:00,1151000.0,0.56,0.56,0.52,10945000.0,18836000.0,18836000.0,18836000.0,78042000.0,146295000.0,,185000.0,7110000.0,30396000.0,78042000.0,68253000.0,,38657000.0,29596000.0,185000.0,29781000.0,146295000.0,33751000.0,33751000.0,36200000.0
Tyler Technologies Inc,TYL,,860731,2015.0,Q2YTD,2015-01-01,2015-06-30,,2303000.0,1.07,1.07,1.0,21031000.0,36109000.0,36109000.0,36109000.0,149129000.0,281261000.0,,185000.0,14114000.0,58941000.0,149129000.0,132132000.0,181000.0,75358000.0,56774000.0,366000.0,57140000.0,281261000.0,33751000.0,33751000.0,36200000.0
Tyler Technologies Inc,TYL,,860731,2015.0,Q1,2015-01-01,2015-03-31,2015-04-22 16:50:36+00:00,1152000.0,0.51,0.51,0.48,10086000.0,17273000.0,17273000.0,17273000.0,71087000.0,134966000.0,,,7004000.0,28545000.0,71087000.0,63879000.0,181000.0,36701000.0,27178000.0,181000.0,27359000.0,134966000.0,33562000.0,33562000.0,36000000.0
Tyler Technologies Inc,TYL,,860731,2016.0,FY,2016-01-01,2016-12-31,2019-02-20 16:43:24+00:00,13202000.0,3.01,3.12,2.92,21957000.0,113701000.0,113701000.0,113701000.0,400692000.0,759880000.0,,-1998000.0,43200000.0,165176000.0,400692000.0,359188000.0,,221578000.0,137656000.0,-1998000.0,135658000.0,759880000.0,36448000.0,36448000.0,38900000.0
Tyler Technologies Inc,TYL,,860731,2016.0,Q4,2016-10-01,2016-12-31,,2929000.0,0.85,0.96,0.89,6430000.0,35040000.0,35040000.0,35040000.0,100464000.0,197118000.0,,-285000.0,11838000.0,40178000.0,100464000.0,96654000.0,,54945000.0,41755000.0,-285000.0,41470000.0,197118000.0,36448000.0,36448000.0,38900000.0
Tyler Technologies Inc,TYL,,860731,2016.0,Q3,2016-07-01,2016-09-30,2017-10-25 16:28:45+00:00,3458000.0,0.97,0.97,0.91,989000.0,35430000.0,35430000.0,35430000.0,101017000.0,194497000.0,,-526000.0,11070000.0,42007000.0,101017000.0,93480000.0,,56535000.0,36945000.0,-526000.0,36419000.0,194497000.0,36433000.0,36433000.0,38900000.0
Tyler Technologies Inc,TYL,,860731,2016.0,Q3YTD,2016-01-01,2016-09-30,,10273000.0,2.16,2.16,2.03,15527000.0,78661000.0,78661000.0,78661000.0,300228000.0,562762000.0,,-1713000.0,31362000.0,124998000.0,300228000.0,262534000.0,,166633000.0,95901000.0,-1713000.0,94188000.0,562762000.0,36433000.0,36433000.0,38900000.0
Tyler Technologies Inc,TYL,,860731,2016.0,Q3TTM,2015-10-01,2016-09-30,,12593000.0,2.4,2.4,2.25,26449000.0,87279000.0,87279000.0,87279000.0,385922000.0,721678000.0,,-1772000.0,39977000.0,167505000.0,385922000.0,335756000.0,-181000.0,220075000.0,115681000.0,-1953000.0,113728000.0,721678000.0,36433000.0,36433000.0,38900000.0
Tyler Technologies Inc,TYL,,860731,2016.0,Q2,2016-04-01,2016-06-30,2017-07-26 16:31:33+00:00,3453000.0,0.69,0.69,0.65,5188000.0,25007000.0,25007000.0,25007000.0,102036000.0,188972000.0,,-720000.0,10336000.0,42232000.0,102036000.0,86936000.0,,56021000.0,30915000.0,-720000.0,30195000.0,188972000.0,36160000.0,36160000.0,38500000.0
Tyler Technologies Inc,TYL,,860731,2016.0,Q2YTD,2016-01-01,2016-06-30,,6815000.0,1.19,1.19,1.12,14538000.0,43231000.0,43231000.0,43231000.0,199211000.0,368265000.0,,-1187000.0,20292000.0,82991000.0,199211000.0,169054000.0,,110098000.0,58956000.0,-1187000.0,57769000.0,368265000.0,36160000.0,36160000.0,38500000.0
Tyler Technologies Inc,TYL,,860731,2016.0,Q2TTM,2015-07-01,2016-06-30,,10417000.0,2.02,2.02,1.89,37062000.0,71991000.0,71991000.0,71991000.0,363917000.0,678026000.0,,-991000.0,36100000.0,157367000.0,363917000.0,314109000.0,-181000.0,203884000.0,110225000.0,-1172000.0,109053000.0,678026000.0,36160000.0,36160000.0,38500000.0
Tyler Technologies Inc,TYL,,860731,2016.0,Q1,2016-01-01,2016-03-31,2017-04-26 16:49:39+00:00,3362000.0,0.5,0.5,0.47,9350000.0,18224000.0,18224000.0,18224000.0,97175000.0,179293000.0,,-467000.0,9956000.0,40759000.0,97175000.0,82118000.0,,54077000.0,28041000.0,-467000.0,27574000.0,179293000.0,36549000.0,36549000.0,38800000.0
Tyler Technologies Inc,TYL,,860731,2016.0,Q1TTM,2015-04-01,2016-03-31,,8115000.0,1.89,1.89,1.76,42819000.0,65820000.0,65820000.0,65820000.0,339923000.0,635349000.0,,-86000.0,32874000.0,145531000.0,339923000.0,295426000.0,-181000.0,186520000.0,108906000.0,-267000.0,108639000.0,635349000.0,36549000.0,36549000.0,38800000.0
Tyler Technologies Inc,TYL,,860731,2017.0,FY,2017-01-01,2017-12-31,2020-02-19 16:54:07+00:00,13381000.0,4.55,4.55,4.32,-6115000.0,169571000.0,169571000.0,169571000.0,441522000.0,840899000.0,,698000.0,47324000.0,175914000.0,441522000.0,399377000.0,,236619000.0,162758000.0,698000.0,163456000.0,840899000.0,37273000.0,37273000.0,39300000.0
Tyler Technologies Inc,TYL,,860731,2017.0,Q4,2017-10-01,2017-12-31,,3365000.0,1.8,1.76,1.68,-20935000.0,66196000.0,66196000.0,66196000.0,112351000.0,217701000.0,,914000.0,12017000.0,45621000.0,112351000.0,105350000.0,,61003000.0,44347000.0,914000.0,45261000.0,217701000.0,37273000.0,37273000.0,39300000.0
Tyler Technologies Inc,TYL,,860731,2017.0,Q3,2017-07-01,2017-09-30,2018-10-31 16:34:30+00:00,3360000.0,1.02,1.04,0.99,5521000.0,38836000.0,38836000.0,38836000.0,110717000.0,214706000.0,,75000.0,11834000.0,44513000.0,110717000.0,103989000.0,,59707000.0,44282000.0,75000.0,44357000.0,214706000.0,37391000.0,37391000.0,37391000.0
Tyler Technologies Inc,TYL,,860731,2017.0,Q3YTD,2017-01-01,2017-09-30,,10016000.0,2.75,2.79,2.64,14820000.0,103375000.0,103375000.0,103375000.0,329171000.0,623198000.0,,-216000.0,35307000.0,130293000.0,329171000.0,294027000.0,,175616000.0,118411000.0,-216000.0,118195000.0,623198000.0,37391000.0,37391000.0,37391000.0
Tyler Technologies Inc,TYL,,860731,2017.0,Q3TTM,2016-10-01,2017-09-30,,12945000.0,3.6,3.75,3.53,21250000.0,138415000.0,138415000.0,138415000.0,429635000.0,820316000.0,,-501000.0,47145000.0,170471000.0,429635000.0,390681000.0,,230561000.0,160166000.0,-501000.0,159665000.0,820316000.0,37391000.0,37391000.0,37391000.0
Tyler Technologies Inc,TYL,,860731,2017.0,Q2,2017-04-01,2017-06-30,2018-08-01 16:38:21+00:00,3331000.0,0.85,0.86,0.81,5427000.0,31770000.0,31770000.0,31770000.0,113260000.0,208763000.0,,-101000.0,11874000.0,43000000.0,113260000.0,95503000.0,,58205000.0,37298000.0,-101000.0,37197000.0,208763000.0,37154000.0,37154000.0,39200000.0
Tyler Technologies Inc,TYL,,860731,2017.0,Q2YTD,2017-01-01,2017-06-30,,6656000.0,1.73,1.75,1.65,9299000.0,64539000.0,64539000.0,64539000.0,218454000.0,408492000.0,,-291000.0,23473000.0,85780000.0,218454000.0,190038000.0,,115909000.0,74129000.0,-291000.0,73838000.0,408492000.0,37154000.0,37154000.0,39200000.0
Tyler Technologies Inc,TYL,,860731,2017.0,Q2TTM,2016-07-01,2017-06-30,,13043000.0,3.55,3.68,3.45,16718000.0,135009000.0,135009000.0,135009000.0,419935000.0,800107000.0,,-1102000.0,46381000.0,167965000.0,419935000.0,380172000.0,,227389000.0,152829000.0,-1102000.0,151727000.0,800107000.0,37154000.0,37154000.0,39200000.0
Tyler Technologies Inc,TYL,,860731,2017.0,Q1,2017-01-01,2017-03-31,2018-05-10 16:13:37+00:00,3325000.0,0.88,0.89,0.84,3872000.0,32769000.0,32769000.0,32769000.0,105194000.0,199729000.0,,-190000.0,11599000.0,42780000.0,105194000.0,94535000.0,,57704000.0,36831000.0,-190000.0,36641000.0,199729000.0,36845000.0,36845000.0,39000000.0
Tyler Technologies Inc,TYL,,860731,2017.0,Q1TTM,2016-04-01,2017-03-31,,13165000.0,3.39,3.51,3.29,16479000.0,128246000.0,128246000.0,128246000.0,408711000.0,780316000.0,,-1721000.0,44843000.0,167197000.0,408711000.0,371605000.0,,225205000.0,146446000.0,-1721000.0,144725000.0,780316000.0,36845000.0,36845000.0,39000000.0
Tyler Technologies Inc,TYL,,860731,2018.0,FY,2018-01-01,2018-12-31,2020-02-19 16:54:07+00:00,16217000.0,3.84,3.84,3.68,8408000.0,147462000.0,147462000.0,147462000.0,495704000.0,935282000.0,,3378000.0,63264000.0,207605000.0,495704000.0,439578000.0,,287086000.0,152492000.0,3378000.0,155870000.0,935282000.0,38445000.0,38445000.0,38445000.0
Tyler Technologies Inc,TYL,,860731,2018.0,Q4,2018-10-01,2018-12-31,,4475000.0,0.82,0.82,0.8,8555000.0,31552000.0,31552000.0,31552000.0,126110000.0,241981000.0,,1180000.0,17335000.0,55134000.0,126110000.0,115871000.0,,76944000.0,38927000.0,1180000.0,40107000.0,241981000.0,38445000.0,38445000.0,38445000.0
Tyler Technologies Inc,TYL,,860731,2018.0,Q3,2018-07-01,2018-09-30,2019-10-30 16:41:08+00:00,4386000.0,1.0,1.0,0.96,-298000.0,38924000.0,38924000.0,38924000.0,124441000.0,236067000.0,,1041000.0,17050000.0,52605000.0,124441000.0,111626000.0,,74041000.0,37585000.0,1041000.0,38626000.0,236067000.0,38761000.0,38761000.0,38761000.0
Tyler Technologies Inc,TYL,,860731,2018.0,Q3YTD,2018-01-01,2018-09-30,,11742000.0,3.02,3.02,2.88,-147000.0,115910000.0,115910000.0,115910000.0,369594000.0,693301000.0,,2198000.0,45929000.0,152471000.0,369594000.0,323707000.0,,210142000.0,113565000.0,2198000.0,115763000.0,693301000.0,38761000.0,38761000.0,38761000.0
Tyler Technologies Inc,TYL,,860731,2018.0,Q3TTM,2017-10-01,2018-09-30,,15107000.0,4.82,4.78,4.56,-21082000.0,182106000.0,182106000.0,182106000.0,481945000.0,911002000.0,,3112000.0,57946000.0,198092000.0,481945000.0,429057000.0,,271145000.0,157912000.0,3112000.0,161024000.0,911002000.0,38761000.0,38761000.0,38761000.0
