company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Allegion PLC,ALLE,,1579241,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 06:19:16+00:00,-5300000.0,12200000.0,,-3400000.0,-50600000.0,,11800000.0,-3400000.0,-14300000.0,0.0,-900000.0,-3400000.0,-14300000.0,-900000.0,-22000000.0,37600000.0,38400000.0,-800000.0,,,200000.0,-7200000.0,,-9200000.0,-8000000.0,0.0,,
Allegion PLC,ALLE,,1579241,2015.0,FY,2015-01-01,2015-12-31,2018-02-20 16:02:17+00:00,-511300000.0,53200000.0,100000.0,-9000000.0,-11500000.0,11000000.0,721800000.0,195000000.0,-533800000.0,257800000.0,-400000.0,195000000.0,-533800000.0,257000000.0,-90800000.0,-154300000.0,-153900000.0,-400000.0,370000000.0,0.0,,-58300000.0,,-35200000.0,-449500000.0,-30000000.0,12300000.0,300000.0
Allegion PLC,ALLE,,1579241,2015.0,Q4,2015-10-01,2015-12-31,,,15700000.0,100000.0,-1700000.0,87200000.0,11000000.0,328800000.0,-105900000.0,600000.0,131800000.0,100000.0,-105900000.0,600000.0,131500000.0,24500000.0,-236600000.0,-236600000.0,,265500000.0,,-2700000.0,-29600000.0,,-7900000.0,-416100000.0,,10800000.0,300000.0
Allegion PLC,ALLE,,1579241,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-27 06:49:43+00:00,-511300000.0,37500000.0,,-7300000.0,-98700000.0,,393000000.0,300900000.0,-534400000.0,126000000.0,-500000.0,300900000.0,-534400000.0,125500000.0,-115300000.0,82300000.0,82700000.0,-400000.0,104500000.0,,2700000.0,-28700000.0,,-27300000.0,-33400000.0,-30000000.0,1500000.0,
Allegion PLC,ALLE,,1579241,2015.0,Q3,2015-07-01,2015-09-30,,-459300000.0,12700000.0,,-3700000.0,1600000.0,,372100000.0,353500000.0,-467900000.0,92600000.0,-300000.0,353500000.0,-467900000.0,92300000.0,-25800000.0,-26400000.0,-26200000.0,-200000.0,104500000.0,,-1400000.0,-9600000.0,,-8700000.0,-9000000.0,,1500000.0,
Allegion PLC,ALLE,,1579241,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-28 06:27:22+00:00,-52000000.0,24800000.0,,-3600000.0,-100300000.0,,20900000.0,-52600000.0,-66500000.0,33400000.0,-200000.0,-52600000.0,-66500000.0,33200000.0,-89500000.0,108700000.0,108900000.0,-200000.0,,,4100000.0,-19100000.0,,-18600000.0,-24400000.0,-30000000.0,0.0,
Allegion PLC,ALLE,,1579241,2015.0,Q2,2015-04-01,2015-06-30,,-43000000.0,12700000.0,,600000.0,-48900000.0,,15700000.0,-5900000.0,-52100000.0,28800000.0,,-5900000.0,-52100000.0,28800000.0,-28600000.0,65000000.0,65000000.0,,,,100000.0,-9600000.0,,-9200000.0,-12000000.0,,,
Allegion PLC,ALLE,,1579241,2015.0,Q1,2015-01-01,2015-03-31,2016-04-28 06:20:40+00:00,-9000000.0,12100000.0,,-4200000.0,-51400000.0,,5200000.0,-46700000.0,-14400000.0,4600000.0,-200000.0,-46700000.0,-14400000.0,4400000.0,-60900000.0,43700000.0,43900000.0,-200000.0,,,4000000.0,-9500000.0,,-9400000.0,-12400000.0,-30000000.0,0.0,
Allegion PLC,ALLE,,1579241,2016.0,FY,2016-01-01,2016-12-31,2019-02-19 07:31:17+00:00,-35700000.0,66900000.0,0.0,,400000.0,5800000.0,0.0,-196000000.0,-64000000.0,377500000.0,,-196000000.0,-64000000.0,377500000.0,117500000.0,231200000.0,231200000.0,,79000000.0,0.0,0.0,-46000000.0,0.0,-42500000.0,-70700000.0,-85100000.0,14100000.0,100000.0
Allegion PLC,ALLE,,1579241,2016.0,Q4,2016-10-01,2016-12-31,,-4300000.0,16200000.0,,-1700000.0,113300000.0,5800000.0,-2800000.0,-80000000.0,-14700000.0,199100000.0,,-80000000.0,-14700000.0,199100000.0,102700000.0,75000000.0,75000000.0,,-5400000.0,,5600000.0,-11100000.0,,-16100000.0,-16800000.0,-55100000.0,,100000.0
Allegion PLC,ALLE,,1579241,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-26 06:17:04+00:00,-31400000.0,50700000.0,0.0,1700000.0,-112900000.0,,2800000.0,-116000000.0,-49300000.0,178400000.0,,-116000000.0,-49300000.0,178400000.0,14800000.0,156200000.0,156200000.0,,84400000.0,,-5600000.0,-34900000.0,,-26400000.0,-53900000.0,-30000000.0,14100000.0,
Allegion PLC,ALLE,,1579241,2016.0,Q3TTM,2015-10-01,2016-09-30,,-31400000.0,66400000.0,100000.0,,-25700000.0,11000000.0,331600000.0,-221900000.0,-48700000.0,310200000.0,100000.0,-221900000.0,-48700000.0,309900000.0,39300000.0,-80400000.0,-80400000.0,,349900000.0,,-8300000.0,-64500000.0,,-34300000.0,-470000000.0,-30000000.0,24900000.0,300000.0
Allegion PLC,ALLE,,1579241,2016.0,Q3,2016-07-01,2016-09-30,,,17200000.0,,,-26400000.0,,2800000.0,-21000000.0,-10800000.0,77200000.0,,-21000000.0,-10800000.0,77200000.0,45400000.0,2000000.0,2000000.0,,84400000.0,,-900000.0,-11600000.0,,-9900000.0,-12200000.0,,,
Allegion PLC,ALLE,,1579241,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-27 06:23:01+00:00,-31400000.0,33500000.0,0.0,1700000.0,-86500000.0,,,-95000000.0,-38500000.0,101200000.0,,-95000000.0,-38500000.0,101200000.0,-30600000.0,154200000.0,154200000.0,,,,-4700000.0,-23300000.0,,-16500000.0,-41700000.0,-30000000.0,14100000.0,
Allegion PLC,ALLE,,1579241,2016.0,Q2TTM,2015-07-01,2016-06-30,,-490700000.0,61900000.0,100000.0,-3700000.0,2300000.0,11000000.0,700900000.0,152600000.0,-505800000.0,325600000.0,-200000.0,152600000.0,-505800000.0,325000000.0,-31900000.0,-108800000.0,-108600000.0,-200000.0,370000000.0,,-8800000.0,-62500000.0,,-33100000.0,-466800000.0,-30000000.0,26400000.0,300000.0
Allegion PLC,ALLE,,1579241,2016.0,Q2,2016-04-01,2016-06-30,,-31400000.0,17100000.0,,-2500000.0,-10500000.0,,,-20200000.0,-35700000.0,102000000.0,,-20200000.0,-35700000.0,102000000.0,43600000.0,95400000.0,95400000.0,,,,-2700000.0,-11900000.0,,-9100000.0,-8300000.0,,7500000.0,
Allegion PLC,ALLE,,1579241,2016.0,Q1,2016-01-01,2016-03-31,2017-04-27 06:16:24+00:00,0.0,16400000.0,,4200000.0,-76000000.0,,,-74800000.0,-2800000.0,-800000.0,,-74800000.0,-2800000.0,-800000.0,-74200000.0,58800000.0,58800000.0,,,,-2000000.0,-11400000.0,,-7400000.0,-33400000.0,-30000000.0,6600000.0,
Allegion PLC,ALLE,,1579241,2016.0,Q1TTM,2015-04-01,2016-03-31,,-502300000.0,57500000.0,100000.0,-600000.0,-36100000.0,11000000.0,716600000.0,166900000.0,-522200000.0,252400000.0,-200000.0,166900000.0,-522200000.0,251800000.0,-104100000.0,-139200000.0,-139000000.0,-200000.0,370000000.0,,-6000000.0,-60200000.0,,-33200000.0,-470500000.0,-30000000.0,18900000.0,300000.0
Allegion PLC,ALLE,,1579241,2017.0,FY,2017-01-01,2017-12-31,2020-02-18 06:28:52+00:00,-20800000.0,66900000.0,16800000.0,,-53300000.0,7200000.0,1665000000.0,-150900000.0,-50200000.0,347200000.0,,-150900000.0,-50200000.0,347200000.0,146100000.0,276700000.0,276700000.0,,56900000.0,-198200000.0,3100000.0,-60900000.0,0.0,-49300000.0,-1504000000.0,-60000000.0,,
Allegion PLC,ALLE,,1579241,2017.0,Q4,2017-10-01,2017-12-31,,,17000000.0,1300000.0,-7300000.0,91200000.0,7200000.0,794000000.0,-32200000.0,-14100000.0,177200000.0,,-32200000.0,-14100000.0,177200000.0,123600000.0,12100000.0,12100000.0,,56900000.0,658100000.0,200000.0,-15300000.0,,-15600000.0,-1476200000.0,,,
Allegion PLC,ALLE,,1579241,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-25 06:19:06+00:00,-20800000.0,49900000.0,15500000.0,7300000.0,-144500000.0,,871000000.0,-118700000.0,-36100000.0,170000000.0,,-118700000.0,-36100000.0,170000000.0,22500000.0,264600000.0,264600000.0,,,-856300000.0,2900000.0,-45600000.0,,-33700000.0,-27800000.0,-60000000.0,,
Allegion PLC,ALLE,,1579241,2017.0,Q3TTM,2016-10-01,2017-09-30,,-25100000.0,66100000.0,15500000.0,5600000.0,-31200000.0,5800000.0,868200000.0,-198700000.0,-50800000.0,369100000.0,,-198700000.0,-50800000.0,369100000.0,125200000.0,339600000.0,339600000.0,,-5400000.0,-856300000.0,8500000.0,-56700000.0,,-49800000.0,-44600000.0,-115100000.0,,100000.0
Allegion PLC,ALLE,,1579241,2017.0,Q3,2017-07-01,2017-09-30,,,17200000.0,300000.0,1800000.0,-1300000.0,,866300000.0,-8200000.0,-10200000.0,106000000.0,,-8200000.0,-10200000.0,106000000.0,89400000.0,90100000.0,90100000.0,,,-856300000.0,1800000.0,-15200000.0,,-12300000.0,-3000000.0,,,
Allegion PLC,ALLE,,1579241,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-26 06:07:56+00:00,-20800000.0,32700000.0,15200000.0,5500000.0,-143200000.0,,4700000.0,-110500000.0,-25900000.0,64000000.0,,-110500000.0,-25900000.0,64000000.0,-66900000.0,174500000.0,174500000.0,,,,1100000.0,-30400000.0,,-21400000.0,-24800000.0,-60000000.0,,
Allegion PLC,ALLE,,1579241,2017.0,Q2TTM,2016-07-01,2017-06-30,,-25100000.0,66100000.0,15200000.0,3800000.0,-56300000.0,5800000.0,4700000.0,-211500000.0,-51400000.0,340300000.0,,-211500000.0,-51400000.0,340300000.0,81200000.0,251500000.0,251500000.0,,79000000.0,,5800000.0,-53100000.0,,-47400000.0,-53800000.0,-115100000.0,,100000.0
Allegion PLC,ALLE,,1579241,2017.0,Q2,2017-04-01,2017-06-30,,,16200000.0,15200000.0,3600000.0,-17100000.0,,2600000.0,-54500000.0,1900000.0,104900000.0,,-54500000.0,1900000.0,104900000.0,55900000.0,105800000.0,105800000.0,,,,300000.0,-15200000.0,,-13600000.0,-11900000.0,-30000000.0,,
Allegion PLC,ALLE,,1579241,2017.0,Q1,2017-01-01,2017-03-31,2018-04-26 06:20:25+00:00,-20800000.0,16500000.0,,1900000.0,-126100000.0,,2100000.0,-56000000.0,-27800000.0,-40900000.0,,-56000000.0,-27800000.0,-40900000.0,-122800000.0,68700000.0,68700000.0,,,,800000.0,-15200000.0,,-7800000.0,-12900000.0,-30000000.0,,
Allegion PLC,ALLE,,1579241,2017.0,Q1TTM,2016-04-01,2017-03-31,,-56500000.0,67000000.0,,-2300000.0,-49700000.0,5800000.0,2100000.0,-177200000.0,-89000000.0,337400000.0,,-177200000.0,-89000000.0,337400000.0,68900000.0,241100000.0,241100000.0,,79000000.0,,2800000.0,-49800000.0,,-42900000.0,-50200000.0,-85100000.0,7500000.0,100000.0
Allegion PLC,ALLE,,1579241,2018.0,FY,2018-01-01,2018-12-31,2020-02-18 06:28:52+00:00,-376100000.0,86200000.0,0.0,,-75400000.0,3200000.0,115000000.0,-183400000.0,-443800000.0,457800000.0,,-183400000.0,-443800000.0,457800000.0,-169400000.0,435400000.0,435400000.0,,11600000.0,-115000000.0,-4300000.0,-79400000.0,-14300000.0,-49100000.0,-39900000.0,-67300000.0,,
Allegion PLC,ALLE,,1579241,2018.0,Q4,2018-10-01,2018-12-31,,-300000.0,20400000.0,,4500000.0,32500000.0,3200000.0,-100000.0,-66500000.0,-35100000.0,197400000.0,,-66500000.0,-35100000.0,197400000.0,100300000.0,132900000.0,132900000.0,,11600000.0,,-3200000.0,-19800000.0,-14300000.0,-17300000.0,-12500000.0,-37300000.0,,
Allegion PLC,ALLE,,1579241,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-24 06:28:27+00:00,-375800000.0,65800000.0,,-4500000.0,-107900000.0,,115100000.0,-116900000.0,-408700000.0,260400000.0,,-116900000.0,-408700000.0,260400000.0,-269700000.0,302500000.0,302500000.0,,,-115000000.0,-1100000.0,-59600000.0,,-31800000.0,-27400000.0,-30000000.0,,
Allegion PLC,ALLE,,1579241,2018.0,Q3TTM,2017-10-01,2018-09-30,,-375800000.0,82800000.0,1300000.0,-11800000.0,-16700000.0,7200000.0,909100000.0,-149100000.0,-422800000.0,437600000.0,,-149100000.0,-422800000.0,437600000.0,-146100000.0,314600000.0,314600000.0,,56900000.0,543100000.0,-900000.0,-74900000.0,,-47400000.0,-1503600000.0,-30000000.0,,
Allegion PLC,ALLE,,1579241,2018.0,Q3,2018-07-01,2018-09-30,,-95300000.0,20300000.0,,-900000.0,5300000.0,,75100000.0,-26500000.0,-107400000.0,141700000.0,,-26500000.0,-107400000.0,141700000.0,6900000.0,116100000.0,116100000.0,,,-75000000.0,-1200000.0,-19900000.0,,-10900000.0,-6700000.0,,,
Allegion PLC,ALLE,,1579241,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-25 06:30:13+00:00,-280500000.0,45500000.0,,-3600000.0,-113200000.0,,40000000.0,-90400000.0,-301300000.0,118700000.0,,-90400000.0,-301300000.0,118700000.0,-276600000.0,186400000.0,186400000.0,,,-40000000.0,100000.0,-39700000.0,,-20900000.0,-20700000.0,-30000000.0,,
Allegion PLC,ALLE,,1579241,2018.0,Q2TTM,2017-07-01,2018-06-30,,-280500000.0,79700000.0,1600000.0,-9100000.0,-23300000.0,7200000.0,1700300000.0,-130800000.0,-325600000.0,401900000.0,,-130800000.0,-325600000.0,401900000.0,-63600000.0,288600000.0,288600000.0,,56900000.0,-238200000.0,2100000.0,-70200000.0,,-48800000.0,-1499900000.0,-30000000.0,,
Allegion PLC,ALLE,,1579241,2018.0,Q2,2018-04-01,2018-06-30,,-4200000.0,23000000.0,,-5100000.0,-8200000.0,,,-69500000.0,-16400000.0,128800000.0,,-69500000.0,-16400000.0,128800000.0,37800000.0,114000000.0,114000000.0,,,-40000000.0,,-20000000.0,,-12200000.0,-9500000.0,,,
Allegion PLC,ALLE,,1579241,2018.0,Q1,2018-01-01,2018-03-31,2019-04-25 06:15:02+00:00,-276300000.0,22500000.0,,1500000.0,-105000000.0,,40000000.0,-20900000.0,-284900000.0,-10100000.0,,-20900000.0,-284900000.0,-10100000.0,-314400000.0,72400000.0,72400000.0,,,,100000.0,-19700000.0,,-8700000.0,-11200000.0,-30000000.0,,
Allegion PLC,ALLE,,1579241,2018.0,Q1TTM,2017-04-01,2018-03-31,,-276300000.0,72900000.0,16800000.0,-400000.0,-32200000.0,7200000.0,1702900000.0,-115800000.0,-307300000.0,378000000.0,,-115800000.0,-307300000.0,378000000.0,-45500000.0,280400000.0,280400000.0,,56900000.0,-198200000.0,2400000.0,-65400000.0,,-50200000.0,-1502300000.0,-60000000.0,,
Allegion PLC,ALLE,,1579241,2019.0,Q4,2019-10-01,2019-12-31,,-3000000.0,20400000.0,3300000.0,3300000.0,52200000.0,6500000.0,-1800000.0,-67800000.0,-21600000.0,208800000.0,,-67800000.0,-21600000.0,208800000.0,122700000.0,80700000.0,80700000.0,,55500000.0,,-5700000.0,-25100000.0,,-16200000.0,-1100000.0,-46300000.0,,
Allegion PLC,ALLE,,1579241,2019.0,FY,2019-01-01,2019-12-31,2020-02-18 06:28:52+00:00,-7600000.0,83000000.0,3300000.0,,-52400000.0,6500000.0,400000000.0,-342200000.0,-77600000.0,488200000.0,,-342200000.0,-77600000.0,488200000.0,68400000.0,402100000.0,402100000.0,,55500000.0,0.0,-7700000.0,-100600000.0,0.0,-65600000.0,-422100000.0,-226000000.0,,
Allegion PLC,ALLE,,1579241,2019.0,Q3TTM,2018-10-01,2019-09-30,,-4900000.0,83000000.0,,1200000.0,-72100000.0,3200000.0,401700000.0,-340900000.0,-91100000.0,476800000.0,,-340900000.0,-91100000.0,476800000.0,46000000.0,454300000.0,454300000.0,,11600000.0,,-5200000.0,-95300000.0,-14300000.0,-66700000.0,-433500000.0,-217000000.0,,
Allegion PLC,ALLE,,1579241,2019.0,Q3,2019-07-01,2019-09-30,,,21200000.0,,-3700000.0,19500000.0,,400400000.0,-73800000.0,-19800000.0,172400000.0,,-73800000.0,-19800000.0,172400000.0,75100000.0,131700000.0,131700000.0,,,,300000.0,-25000000.0,,-20100000.0,-403100000.0,-46100000.0,,
Allegion PLC,ALLE,,1579241,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-24 06:28:27+00:00,-4600000.0,62600000.0,,-3300000.0,-104600000.0,,401800000.0,-274400000.0,-56000000.0,279400000.0,,-274400000.0,-56000000.0,279400000.0,-54300000.0,321400000.0,321400000.0,,,,-2000000.0,-75500000.0,,-49400000.0,-421000000.0,-179700000.0,,
Allegion PLC,ALLE,,1579241,2019.0,Q2TTM,2018-07-01,2019-06-30,,-100200000.0,82100000.0,,4000000.0,-86300000.0,3200000.0,76400000.0,-293600000.0,-178700000.0,446100000.0,,-293600000.0,-178700000.0,446100000.0,-22200000.0,438700000.0,438700000.0,,11600000.0,-75000000.0,-6700000.0,-90200000.0,-14300000.0,-57500000.0,-37100000.0,-170900000.0,,
Allegion PLC,ALLE,,1579241,2019.0,Q2,2019-04-01,2019-06-30,,,20700000.0,,900000.0,-10500000.0,,1400000.0,-101400000.0,-18500000.0,119600000.0,,-101400000.0,-18500000.0,119600000.0,600000.0,109400000.0,109400000.0,,,,-1500000.0,-25300000.0,,-17000000.0,-7700000.0,-69800000.0,,
Allegion PLC,ALLE,,1579241,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-25 06:30:13+00:00,-4600000.0,41400000.0,,400000.0,-124100000.0,,1400000.0,-200600000.0,-36200000.0,107000000.0,,-200600000.0,-36200000.0,107000000.0,-129400000.0,189700000.0,189700000.0,,,,-2300000.0,-50500000.0,,-29300000.0,-17900000.0,-133600000.0,,
Allegion PLC,ALLE,,1579241,2019.0,Q1,2019-01-01,2019-03-31,2020-04-23 06:17:23+00:00,-4600000.0,20700000.0,,-500000.0,-113600000.0,,,-99200000.0,-17700000.0,-12600000.0,,-99200000.0,-17700000.0,-12600000.0,-130000000.0,80300000.0,80300000.0,,0.0,,-800000.0,-25200000.0,,-12300000.0,-10200000.0,-63800000.0,,
Allegion PLC,ALLE,,1579241,2019.0,Q1TTM,2018-04-01,2019-03-31,,-104400000.0,84400000.0,,-2000000.0,-84000000.0,3200000.0,75000000.0,-261700000.0,-176600000.0,455300000.0,,-261700000.0,-176600000.0,455300000.0,15000000.0,443300000.0,443300000.0,,11600000.0,-115000000.0,-5200000.0,-84900000.0,-14300000.0,-52700000.0,-38900000.0,-101100000.0,,
Allegion PLC,ALLE,,1579241,2020.0,Q1TTM,2019-04-01,2020-03-31,,-3000000.0,82100000.0,3300000.0,-4700000.0,-24600000.0,6500000.0,406300000.0,-359800000.0,-78700000.0,531600000.0,,-359800000.0,-78700000.0,531600000.0,88400000.0,322300000.0,322300000.0,,151800000.0,,-13900000.0,-104400000.0,,-65100000.0,-411900000.0,-256300000.0,,
Allegion PLC,ALLE,,1579241,2020.0,Q1,2020-01-01,2020-03-31,2020-04-23 06:17:23+00:00,0.0,19800000.0,,-5200000.0,-85800000.0,,6300000.0,-116800000.0,-18800000.0,30800000.0,,-116800000.0,-18800000.0,30800000.0,-110000000.0,500000.0,500000.0,,96300000.0,,-7000000.0,-29000000.0,,-11800000.0,0.0,-94100000.0,,
