company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Allegion PLC,ALLE,,1579241,2014.0,Q3TTM,2013-10-01,2014-09-30,,1.56,1.56,0.24,1.55,-137600000.0,139600000.0,159900000.0,172700000.0,-12800000.0,150700000.0,9200000.0,1210100000.0,2083400000.0,2800000.0,137600000.0,516700000.0,1210100000.0,873300000.0,47100000.0,516700000.0,356600000.0,-44300000.0,312300000.0,2083400000.0,96500000.0,95900000.0,96900000.0
Allegion PLC,ALLE,,1579241,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.82,0.82,0.16,0.81,,39500000.0,84300000.0,93100000.0,-8800000.0,79000000.0,5300000.0,579900000.0,998100000.0,1100000.0,,261100000.0,579900000.0,418200000.0,25600000.0,261100000.0,157100000.0,-24500000.0,132600000.0,998100000.0,96000000.0,96300000.0,97300000.0
Allegion PLC,ALLE,,1579241,2014.0,Q2TTM,2013-07-01,2014-06-30,,0.12,0.12,0.16,0.11,,157800000.0,25800000.0,37000000.0,-11200000.0,11800000.0,14000000.0,1190600000.0,2065700000.0,600000.0,137600000.0,508400000.0,1190600000.0,875100000.0,34900000.0,646000000.0,229100000.0,-34300000.0,194800000.0,2065700000.0,96000000.0,96300000.0,97300000.0
Allegion PLC,ALLE,,1579241,2014.0,Q2,2014-04-01,2014-06-30,2015-07-30 06:18:09+00:00,0.45,0.45,0.08,0.44,,23100000.0,46700000.0,54700000.0,-8000000.0,43200000.0,3500000.0,305500000.0,531500000.0,1000000.0,,136700000.0,305500000.0,226000000.0,12500000.0,136700000.0,89300000.0,-11500000.0,77800000.0,531500000.0,96000000.0,96300000.0,97300000.0
Allegion PLC,ALLE,,1579241,2014.0,Q1TTM,2013-04-01,2014-03-31,,0.3,0.3,0.08,0.3,,171700000.0,41600000.0,45600000.0,-4000000.0,28900000.0,12700000.0,1195300000.0,2062900000.0,400000.0,137600000.0,490200000.0,1195300000.0,867600000.0,22900000.0,627800000.0,239800000.0,-22500000.0,217300000.0,2062900000.0,96800000.0,96300000.0,97400000.0
Allegion PLC,ALLE,,1579241,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 06:19:16+00:00,0.37,0.37,0.08,0.37,,16400000.0,37600000.0,38400000.0,-800000.0,35800000.0,1800000.0,274400000.0,466600000.0,100000.0,,124400000.0,274400000.0,192200000.0,13100000.0,124400000.0,67800000.0,-13000000.0,54800000.0,466600000.0,96800000.0,96300000.0,97400000.0
Allegion PLC,ALLE,,1579241,2015.0,FY,2015-01-01,2015-12-31,2018-02-20 16:02:17+00:00,1.6,1.6,0.4,1.59,,54600000.0,154300000.0,154700000.0,-400000.0,153900000.0,400000.0,1199000000.0,2068100000.0,-96400000.0,,510500000.0,1199000000.0,869100000.0,52900000.0,510500000.0,358600000.0,-149300000.0,209300000.0,2068100000.0,96200000.0,96200000.0,96800000.0
Allegion PLC,ALLE,,1579241,2015.0,Q4,2015-10-01,2015-12-31,,0.74,0.74,0.1,0.74,,3800000.0,72000000.0,72000000.0,200000.0,71900000.0,100000.0,325200000.0,545400000.0,10600000.0,,138700000.0,325200000.0,220200000.0,16300000.0,138700000.0,81500000.0,-5700000.0,75800000.0,545400000.0,96200000.0,96200000.0,96800000.0
Allegion PLC,ALLE,,1579241,2015.0,Q3,2015-07-01,2015-09-30,2016-10-27 06:49:43+00:00,-0.28,-0.28,0.1,-0.28,,19400000.0,-26400000.0,-26200000.0,-200000.0,-27300000.0,900000.0,304500000.0,544500000.0,-103500000.0,,129600000.0,304500000.0,240000000.0,13700000.0,129600000.0,110400000.0,-117200000.0,-6800000.0,544500000.0,97500000.0,95900000.0,95900000.0
Allegion PLC,ALLE,,1579241,2015.0,Q3YTD,2015-01-01,2015-09-30,,0.86,0.86,0.3,0.85,,50800000.0,82300000.0,82700000.0,-600000.0,82000000.0,300000.0,873800000.0,1522700000.0,-107000000.0,,371800000.0,873800000.0,648900000.0,36600000.0,371800000.0,277100000.0,-143600000.0,133500000.0,1522700000.0,97500000.0,95900000.0,95900000.0
Allegion PLC,ALLE,,1579241,2015.0,Q3TTM,2014-10-01,2015-09-30,,1.23,1.23,0.38,1.21,,68200000.0,104500000.0,105200000.0,-900000.0,117400000.0,-12900000.0,1248400000.0,2096200000.0,-114700000.0,,507600000.0,1248400000.0,847800000.0,52100000.0,507600000.0,340200000.0,-166800000.0,173400000.0,2096200000.0,97500000.0,95900000.0,95900000.0
Allegion PLC,ALLE,,1579241,2015.0,Q2,2015-04-01,2015-06-30,2016-07-28 06:27:22+00:00,0.67,0.67,0.1,0.66,,19000000.0,65000000.0,65000000.0,0.0,63900000.0,1100000.0,297700000.0,519500000.0,-400000.0,,126100000.0,297700000.0,221800000.0,11300000.0,126100000.0,95700000.0,-11700000.0,84000000.0,519500000.0,95400000.0,95800000.0,96700000.0
Allegion PLC,ALLE,,1579241,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.14,1.14,0.2,1.13,,31400000.0,108700000.0,108900000.0,-400000.0,109300000.0,-600000.0,569300000.0,978200000.0,-3500000.0,,242200000.0,569300000.0,408900000.0,22900000.0,242200000.0,166700000.0,-26400000.0,140300000.0,978200000.0,95400000.0,95800000.0,96700000.0
Allegion PLC,ALLE,,1579241,2015.0,Q2TTM,2014-07-01,2015-06-30,,2.14,2.14,0.36,2.12,,76100000.0,197000000.0,199500000.0,-2700000.0,205500000.0,-8500000.0,1254000000.0,2098400000.0,-9200000.0,,508500000.0,1254000000.0,844400000.0,51100000.0,508500000.0,335900000.0,-60300000.0,275600000.0,2098400000.0,95400000.0,95800000.0,96700000.0
Allegion PLC,ALLE,,1579241,2015.0,Q1,2015-01-01,2015-03-31,2016-04-28 06:20:40+00:00,0.47,0.47,0.1,0.47,,12400000.0,43700000.0,43900000.0,-400000.0,45400000.0,-1700000.0,271600000.0,458700000.0,-3100000.0,,116100000.0,271600000.0,187100000.0,11600000.0,116100000.0,71000000.0,-14700000.0,56300000.0,458700000.0,96600000.0,95900000.0,96900000.0
Allegion PLC,ALLE,,1579241,2015.0,Q1TTM,2014-04-01,2015-03-31,,1.92,1.92,0.34,1.9,,80200000.0,178700000.0,189200000.0,-10700000.0,184800000.0,-6100000.0,1261800000.0,2110400000.0,-7800000.0,,519100000.0,1261800000.0,848600000.0,52300000.0,519100000.0,329500000.0,-60100000.0,269400000.0,2110400000.0,96600000.0,95900000.0,96900000.0
Allegion PLC,ALLE,,1579241,2016.0,FY,2016-01-01,2016-12-31,2019-02-19 07:31:17+00:00,2.39,2.39,0.48,2.36,,63800000.0,231200000.0,231200000.0,,229100000.0,2100000.0,1248300000.0,2238000000.0,-75000000.0,,555400000.0,1248300000.0,989700000.0,64300000.0,555400000.0,434300000.0,-139300000.0,295000000.0,2238000000.0,95900000.0,95900000.0,97100000.0
Allegion PLC,ALLE,,1579241,2016.0,Q4,2016-10-01,2016-12-31,,0.78,0.78,0.12,0.76,,7500000.0,75000000.0,75000000.0,,74800000.0,200000.0,327200000.0,569700000.0,-7600000.0,,136500000.0,327200000.0,242500000.0,15900000.0,136500000.0,106000000.0,-23500000.0,82500000.0,569700000.0,95900000.0,95900000.0,97100000.0
Allegion PLC,ALLE,,1579241,2016.0,Q3,2016-07-01,2016-09-30,2017-10-26 06:17:04+00:00,0.02,0.02,0.12,0.02,,19100000.0,2000000.0,2000000.0,,1600000.0,400000.0,317600000.0,581100000.0,-84800000.0,,142000000.0,317600000.0,263500000.0,15600000.0,142000000.0,121500000.0,-100400000.0,21100000.0,581100000.0,80000000.0,96000000.0,96900000.0
Allegion PLC,ALLE,,1579241,2016.0,Q3YTD,2016-01-01,2016-09-30,,1.61,1.61,0.36,1.6,,56300000.0,156200000.0,156200000.0,,154300000.0,1900000.0,921100000.0,1668300000.0,-67400000.0,,418900000.0,921100000.0,747200000.0,48400000.0,418900000.0,328300000.0,-115800000.0,212500000.0,1668300000.0,80000000.0,96000000.0,96900000.0
Allegion PLC,ALLE,,1579241,2016.0,Q3TTM,2015-10-01,2016-09-30,,2.35,2.35,0.46,2.34,,60100000.0,228200000.0,228200000.0,200000.0,226200000.0,2000000.0,1246300000.0,2213700000.0,-56800000.0,,557600000.0,1246300000.0,967400000.0,64700000.0,557600000.0,409800000.0,-121500000.0,288300000.0,2213700000.0,80000000.0,96000000.0,96900000.0
Allegion PLC,ALLE,,1579241,2016.0,Q2,2016-04-01,2016-06-30,2017-07-27 06:23:01+00:00,0.99,0.99,0.12,0.98,,21000000.0,95400000.0,95400000.0,,95000000.0,400000.0,317500000.0,584900000.0,8600000.0,,143100000.0,317500000.0,267400000.0,16500000.0,143100000.0,124300000.0,-7900000.0,116400000.0,584900000.0,96000000.0,95800000.0,96800000.0
Allegion PLC,ALLE,,1579241,2016.0,Q2YTD,2016-01-01,2016-06-30,,1.59,1.59,0.24,1.58,,37200000.0,154200000.0,154200000.0,,152700000.0,1500000.0,603500000.0,1087200000.0,17400000.0,,276900000.0,603500000.0,483700000.0,32800000.0,276900000.0,206800000.0,-15400000.0,191400000.0,1087200000.0,96000000.0,95800000.0,96800000.0
Allegion PLC,ALLE,,1579241,2016.0,Q2TTM,2015-07-01,2016-06-30,,2.05,2.05,0.44,2.04,,60400000.0,199800000.0,200000000.0,,197300000.0,2500000.0,1233200000.0,2177100000.0,-75500000.0,,545200000.0,1233200000.0,943900000.0,62800000.0,545200000.0,398700000.0,-138300000.0,260400000.0,2177100000.0,96000000.0,95800000.0,96800000.0
Allegion PLC,ALLE,,1579241,2016.0,Q1,2016-01-01,2016-03-31,2017-04-27 06:16:24+00:00,0.6,0.6,0.12,0.6,,16200000.0,58800000.0,58800000.0,,57700000.0,1100000.0,286000000.0,502300000.0,8800000.0,,133800000.0,286000000.0,216300000.0,16300000.0,133800000.0,82500000.0,-7500000.0,75000000.0,502300000.0,96200000.0,95900000.0,96900000.0
Allegion PLC,ALLE,,1579241,2016.0,Q1TTM,2015-04-01,2016-03-31,,1.73,1.73,0.42,1.72,,58400000.0,169400000.0,169600000.0,,166200000.0,3200000.0,1213400000.0,2111700000.0,-84500000.0,,528200000.0,1213400000.0,898300000.0,57600000.0,528200000.0,370100000.0,-142100000.0,228000000.0,2111700000.0,96200000.0,95900000.0,96900000.0
Allegion PLC,ALLE,,1579241,2017.0,FY,2017-01-01,2017-12-31,2020-02-18 06:28:52+00:00,2.87,2.87,0.64,2.85,,119000000.0,276700000.0,276700000.0,,273300000.0,3400000.0,1335300000.0,2408200000.0,8900000.0,,580400000.0,1335300000.0,1072900000.0,105700000.0,580400000.0,492500000.0,-96800000.0,395700000.0,2408200000.0,95200000.0,95200000.0,95900000.0
Allegion PLC,ALLE,,1579241,2017.0,Q4,2017-10-01,2017-12-31,,0.09,0.09,-0.48,0.1,,66100000.0,12100000.0,12100000.0,,9600000.0,2500000.0,347000000.0,623000000.0,3200000.0,,145100000.0,347000000.0,276000000.0,55900000.0,145100000.0,130900000.0,-52700000.0,78200000.0,623000000.0,95200000.0,95200000.0,95900000.0
Allegion PLC,ALLE,,1579241,2017.0,Q3,2017-07-01,2017-09-30,2018-10-25 06:19:06+00:00,0.95,0.95,0.16,0.94,,21900000.0,90100000.0,90100000.0,,89800000.0,300000.0,335000000.0,609400000.0,2700000.0,,147300000.0,335000000.0,274400000.0,17800000.0,147300000.0,127100000.0,-15100000.0,112000000.0,609400000.0,94500000.0,95000000.0,95800000.0
Allegion PLC,ALLE,,1579241,2017.0,Q3YTD,2017-01-01,2017-09-30,,2.78,2.78,0.48,2.75,,52900000.0,264600000.0,264600000.0,,263700000.0,900000.0,988300000.0,1785200000.0,5700000.0,,435300000.0,988300000.0,796900000.0,49800000.0,435300000.0,361600000.0,-44100000.0,317500000.0,1785200000.0,94500000.0,95000000.0,95800000.0
Allegion PLC,ALLE,,1579241,2017.0,Q3TTM,2016-10-01,2017-09-30,,3.56,3.56,0.6,3.51,,60400000.0,339600000.0,339600000.0,,338500000.0,1100000.0,1315500000.0,2354900000.0,-1900000.0,,571800000.0,1315500000.0,1039400000.0,65700000.0,571800000.0,467600000.0,-67600000.0,400000000.0,2354900000.0,94500000.0,95000000.0,95800000.0
Allegion PLC,ALLE,,1579241,2017.0,Q2,2017-04-01,2017-06-30,2018-07-26 06:07:56+00:00,1.11,1.11,0.16,1.1,,17400000.0,105800000.0,105800000.0,,105500000.0,300000.0,345700000.0,627000000.0,4300000.0,,146300000.0,345700000.0,281300000.0,16100000.0,146300000.0,135000000.0,-11800000.0,123200000.0,627000000.0,95000000.0,95200000.0,95900000.0
Allegion PLC,ALLE,,1579241,2017.0,Q2YTD,2017-01-01,2017-06-30,,1.83,1.83,0.32,1.81,,31000000.0,174500000.0,174500000.0,,173900000.0,600000.0,653300000.0,1175800000.0,3000000.0,,288000000.0,653300000.0,522500000.0,32000000.0,288000000.0,234500000.0,-29000000.0,205500000.0,1175800000.0,95000000.0,95200000.0,95900000.0
Allegion PLC,ALLE,,1579241,2017.0,Q2TTM,2016-07-01,2017-06-30,,2.63,2.63,0.56,2.59,,57600000.0,251500000.0,251500000.0,,250300000.0,1200000.0,1298100000.0,2326600000.0,-89400000.0,,566500000.0,1298100000.0,1028500000.0,63500000.0,566500000.0,462000000.0,-152900000.0,309100000.0,2326600000.0,95000000.0,95200000.0,95900000.0
Allegion PLC,ALLE,,1579241,2017.0,Q1,2017-01-01,2017-03-31,2018-04-26 06:20:25+00:00,0.72,0.72,0.16,0.71,,13600000.0,68700000.0,68700000.0,,68400000.0,300000.0,307600000.0,548800000.0,-1300000.0,,141700000.0,307600000.0,241200000.0,15900000.0,141700000.0,99500000.0,-17200000.0,82300000.0,548800000.0,95000000.0,95300000.0,96100000.0
Allegion PLC,ALLE,,1579241,2017.0,Q1TTM,2016-04-01,2017-03-31,,2.51,2.51,0.52,2.47,,61200000.0,241100000.0,241100000.0,,239800000.0,1300000.0,1269900000.0,2284500000.0,-85100000.0,,563300000.0,1269900000.0,1014600000.0,63900000.0,563300000.0,451300000.0,-149000000.0,302300000.0,2284500000.0,95000000.0,95300000.0,96100000.0
Allegion PLC,ALLE,,1579241,2018.0,FY,2018-01-01,2018-12-31,2020-02-18 06:28:52+00:00,4.58,4.58,0.84,4.54,,39800000.0,435400000.0,435400000.0,,434900000.0,500000.0,1558400000.0,2731700000.0,3400000.0,,647500000.0,1558400000.0,1173300000.0,54000000.0,647500000.0,525800000.0,-50600000.0,475200000.0,2731700000.0,95000000.0,95000000.0,95800000.0
Allegion PLC,ALLE,,1579241,2018.0,Q4,2018-10-01,2018-12-31,,1.4,1.4,,1.39,,-5700000.0,132900000.0,132900000.0,,132800000.0,100000.0,401900000.0,702400000.0,-500000.0,,159100000.0,401900000.0,300500000.0,13700000.0,159100000.0,141400000.0,-14200000.0,127200000.0,702400000.0,95000000.0,95000000.0,95800000.0
Allegion PLC,ALLE,,1579241,2018.0,Q3,2018-07-01,2018-09-30,2019-10-24 06:28:27+00:00,1.22,1.22,,1.21,,14100000.0,116100000.0,116100000.0,,116000000.0,100000.0,402100000.0,711500000.0,1900000.0,,167100000.0,402100000.0,309400000.0,14000000.0,167100000.0,142300000.0,-12100000.0,130200000.0,711500000.0,95100000.0,95100000.0,95800000.0
Allegion PLC,ALLE,,1579241,2018.0,Q3YTD,2018-01-01,2018-09-30,,3.18,3.18,,3.15,,45500000.0,302500000.0,302500000.0,,302100000.0,400000.0,1156500000.0,2029300000.0,3900000.0,,488400000.0,1156500000.0,872800000.0,40300000.0,488400000.0,384400000.0,-36400000.0,348000000.0,2029300000.0,95100000.0,95100000.0,95800000.0
Allegion PLC,ALLE,,1579241,2018.0,Q3TTM,2017-10-01,2018-09-30,,3.27,3.27,-0.48,3.25,,111600000.0,314600000.0,314600000.0,,311700000.0,2900000.0,1503500000.0,2652300000.0,7100000.0,,633500000.0,1503500000.0,1148800000.0,96200000.0,633500000.0,515300000.0,-89100000.0,426200000.0,2652300000.0,95100000.0,95100000.0,95800000.0
Allegion PLC,ALLE,,1579241,2018.0,Q2,2018-04-01,2018-06-30,2019-07-25 06:30:13+00:00,1.2,1.2,,1.19,,17600000.0,114000000.0,114000000.0,,113900000.0,100000.0,399100000.0,704700000.0,1600000.0,,162200000.0,399100000.0,305600000.0,13400000.0,162200000.0,143400000.0,-11800000.0,131600000.0,704700000.0,94900000.0,95000000.0,95600000.0
Allegion PLC,ALLE,,1579241,2018.0,Q2YTD,2018-01-01,2018-06-30,,1.96,1.96,,1.94,,31400000.0,186400000.0,186400000.0,,186100000.0,300000.0,754400000.0,1317800000.0,2000000.0,,321300000.0,754400000.0,563400000.0,26300000.0,321300000.0,242100000.0,-24300000.0,217800000.0,1317800000.0,94900000.0,95000000.0,95600000.0
Allegion PLC,ALLE,,1579241,2018.0,Q2TTM,2017-07-01,2018-06-30,,3.0,3.0,-0.32,2.98,,119400000.0,288600000.0,288600000.0,,285500000.0,3100000.0,1436400000.0,2550200000.0,7900000.0,,613700000.0,1436400000.0,1113800000.0,100000000.0,613700000.0,500100000.0,-92100000.0,408000000.0,2550200000.0,94900000.0,95000000.0,95600000.0
Allegion PLC,ALLE,,1579241,2018.0,Q1,2018-01-01,2018-03-31,2019-04-25 06:15:02+00:00,0.76,0.76,,0.75,,13800000.0,72400000.0,72400000.0,,72200000.0,200000.0,355300000.0,613100000.0,400000.0,,159100000.0,355300000.0,257800000.0,12900000.0,159100000.0,98700000.0,-12500000.0,86200000.0,613100000.0,95000000.0,95100000.0,95800000.0
Allegion PLC,ALLE,,1579241,2018.0,Q1TTM,2017-04-01,2018-03-31,,2.91,2.91,-0.16,2.89,,119200000.0,280400000.0,280400000.0,,277100000.0,3300000.0,1383000000.0,2472500000.0,10600000.0,,597800000.0,1383000000.0,1089500000.0,102700000.0,597800000.0,491700000.0,-92100000.0,399600000.0,2472500000.0,95000000.0,95100000.0,95800000.0
Allegion PLC,ALLE,,1579241,2019.0,Q4,2019-10-01,2019-12-31,,0.86,0.86,,0.86,,17000000.0,80700000.0,80700000.0,,80700000.0,,400300000.0,719500000.0,-32300000.0,,175900000.0,400300000.0,319200000.0,13300000.0,175900000.0,143300000.0,-45600000.0,97700000.0,719500000.0,93700000.0,93700000.0,94300000.0
Allegion PLC,ALLE,,1579241,2019.0,FY,2019-01-01,2019-12-31,2020-02-18 06:28:52+00:00,4.29,4.29,,4.26,,73100000.0,402100000.0,402100000.0,,401800000.0,300000.0,1601700000.0,2854000000.0,-33900000.0,,687200000.0,1601700000.0,1252300000.0,56000000.0,687200000.0,565100000.0,-89900000.0,475200000.0,2854000000.0,93700000.0,93700000.0,94300000.0
Allegion PLC,ALLE,,1579241,2019.0,Q3YTD,2019-01-01,2019-09-30,,3.43,3.43,,3.4,,56100000.0,321400000.0,321400000.0,,321100000.0,300000.0,1201400000.0,2134500000.0,-1600000.0,,511300000.0,1201400000.0,933100000.0,42700000.0,511300000.0,421800000.0,-44300000.0,377500000.0,2134500000.0,93300000.0,93300000.0,94000000.0
Allegion PLC,ALLE,,1579241,2019.0,Q3TTM,2018-10-01,2019-09-30,,4.83,4.83,,4.79,,50400000.0,454300000.0,454300000.0,,453900000.0,400000.0,1603300000.0,2836900000.0,-2100000.0,,670400000.0,1603300000.0,1233600000.0,56400000.0,670400000.0,563200000.0,-58500000.0,504700000.0,2836900000.0,93300000.0,93300000.0,94000000.0
Allegion PLC,ALLE,,1579241,2019.0,Q3,2019-07-01,2019-09-30,2019-10-24 06:28:27+00:00,1.41,1.41,,1.4,,18800000.0,131700000.0,131700000.0,,131600000.0,100000.0,412800000.0,748300000.0,-2000000.0,,167400000.0,412800000.0,335500000.0,15600000.0,167400000.0,168100000.0,-17600000.0,150500000.0,748300000.0,93300000.0,93300000.0,94000000.0
Allegion PLC,ALLE,,1579241,2019.0,Q2YTD,2019-01-01,2019-06-30,,2.02,2.02,,2.0,,37300000.0,189700000.0,189700000.0,,189500000.0,200000.0,788600000.0,1386200000.0,400000.0,,343900000.0,788600000.0,597600000.0,27100000.0,343900000.0,253700000.0,-26700000.0,227000000.0,1386200000.0,93400000.0,93800000.0,94500000.0
Allegion PLC,ALLE,,1579241,2019.0,Q2TTM,2018-07-01,2019-06-30,,4.64,4.64,,4.6,,45700000.0,438700000.0,438700000.0,,438300000.0,400000.0,1592600000.0,2800100000.0,1800000.0,,670100000.0,1592600000.0,1207500000.0,54800000.0,670100000.0,537400000.0,-53000000.0,484400000.0,2800100000.0,93400000.0,93800000.0,94500000.0
Allegion PLC,ALLE,,1579241,2019.0,Q2,2019-04-01,2019-06-30,2019-07-25 06:30:13+00:00,1.17,1.17,,1.16,,22200000.0,109400000.0,109400000.0,,109300000.0,100000.0,410500000.0,731200000.0,-700000.0,,175000000.0,410500000.0,320700000.0,13400000.0,175000000.0,145700000.0,-14100000.0,131600000.0,731200000.0,93400000.0,93800000.0,94500000.0
Allegion PLC,ALLE,,1579241,2019.0,Q1,2019-01-01,2019-03-31,2020-04-23 06:17:23+00:00,0.85,0.85,0.27,0.84,0.0,15100000.0,80300000.0,80300000.0,,80200000.0,100000.0,378100000.0,655000000.0,1100000.0,,168900000.0,378100000.0,276900000.0,13700000.0,168900000.0,108000000.0,-12600000.0,95400000.0,655000000.0,94400000.0,94500000.0,95100000.0
Allegion PLC,ALLE,,1579241,2019.0,Q1TTM,2018-04-01,2019-03-31,,4.67,4.67,,4.63,,41100000.0,443300000.0,443300000.0,,442900000.0,400000.0,1581200000.0,2773600000.0,4100000.0,,657300000.0,1581200000.0,1192400000.0,54800000.0,657300000.0,535100000.0,-50700000.0,484400000.0,2773600000.0,94400000.0,94500000.0,95100000.0
Allegion PLC,ALLE,,1579241,2020.0,Q1TTM,2019-04-01,2020-03-31,,3.44,3.44,,3.42,96300000.0,69500000.0,322300000.0,322300000.0,,322000000.0,300000.0,1605200000.0,2873700000.0,-39000000.0,,686200000.0,1605200000.0,1268500000.0,55200000.0,782500000.0,486000000.0,-94200000.0,391800000.0,2873700000.0,,92700000.0,93300000.0
