company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2010.0,Q4,2010-10-01,2010-12-31,,,-8900000.0,-569300000.0,-156400000.0,131100000.0,,315600000.0,31100000.0,-245400000.0,,-1891600000.0,380200000.0,565500000.0,-1891600000.0,380200000.0,565500000.0,72100000.0,215600000.0,215600000.0,-87900000.0,-506800000.0,,1018000000.0,-16100000.0,-2718500000.0,-71600000.0,-480800000.0,-673600000.0,,3170300000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2010.0,FY,2010-01-01,2010-12-31,2013-02-19 16:15:43+00:00,-100000.0,-28900000.0,,,444400000.0,,-165100000.0,43200000.0,697800000.0,,-1382600000.0,634500000.0,1412100000.0,-1382600000.0,634500000.0,1412100000.0,664000000.0,1766800000.0,1766800000.0,-605100000.0,-20700000.0,,,-16100000.0,-11043400000.0,-288700000.0,-480800000.0,-1606000000.0,,11966700000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2010.0,Q3YTD,2010-01-01,2010-09-30,2010-11-03 16:05:02+00:00,-100000.0,-20000000.0,569300000.0,156400000.0,313300000.0,,-480700000.0,12100000.0,943200000.0,,509000000.0,254300000.0,846600000.0,509000000.0,254300000.0,846600000.0,591900000.0,1551200000.0,1551200000.0,-517200000.0,486100000.0,,-1018000000.0,,-8324900000.0,-217100000.0,,-932400000.0,,8796400000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2010.0,Q3TTM,2009-10-01,2010-09-30,,-69100000.0,-32400000.0,47100000.0,-1600000.0,422500000.0,,-87600000.0,16500000.0,1209300000.0,,764700000.0,-1260400000.0,1479100000.0,764700000.0,-1260400000.0,1479100000.0,-34600000.0,1717100000.0,1717100000.0,-540500000.0,499500000.0,,-1018000000.0,-17300000.0,-11982800000.0,-319700000.0,104900000.0,-1048200000.0,,11111200000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2010.0,Q3,2010-07-01,2010-09-30,,,-5600000.0,118500000.0,35000000.0,107000000.0,,-345300000.0,2800000.0,943200000.0,,1035600000.0,280100000.0,91800000.0,1035600000.0,280100000.0,91800000.0,389500000.0,497600000.0,497600000.0,-161900000.0,524700000.0,,-1018000000.0,,-2968600000.0,-72600000.0,30800000.0,-465900000.0,,3321300000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2010.0,Q2YTD,2010-01-01,2010-06-30,2010-07-28 16:12:59+00:00,-100000.0,-14400000.0,450800000.0,121400000.0,206300000.0,,-135400000.0,9300000.0,,,-526600000.0,-25800000.0,754800000.0,-526600000.0,-25800000.0,754800000.0,202400000.0,1053600000.0,1053600000.0,-355300000.0,-38600000.0,,,,-5356300000.0,-144500000.0,-30800000.0,-466500000.0,,5475100000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2010.0,Q2TTM,2009-07-01,2010-06-30,,-69100000.0,-45900000.0,52900000.0,-1800000.0,421400000.0,,731100000.0,20800000.0,266100000.0,,-475300000.0,-1642600000.0,3243100000.0,-475300000.0,-1642600000.0,3243100000.0,198500000.0,1545700000.0,1545700000.0,590800000.0,-27700000.0,,-926700000.0,-17300000.0,-11778200000.0,-338200000.0,-10700000.0,-706500000.0,,10542900000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2010.0,Q2,2010-04-01,2010-06-30,,,-2800000.0,447100000.0,86400000.0,104000000.0,,-211600000.0,5700000.0,,,-354900000.0,273000000.0,-82500000.0,-354900000.0,273000000.0,-82500000.0,-164400000.0,491000000.0,491000000.0,-463100000.0,-26600000.0,,,,-2669900000.0,-70000000.0,-29500000.0,-304500000.0,,3012900000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2010.0,Q1,2010-01-01,2010-03-31,2010-04-29 16:06:13+00:00,-100000.0,-11600000.0,3700000.0,35000000.0,102300000.0,,76200000.0,3600000.0,,,-171700000.0,-298800000.0,837300000.0,-171700000.0,-298800000.0,837300000.0,366800000.0,562600000.0,562600000.0,107800000.0,-12000000.0,,,,-2686400000.0,-74500000.0,-1300000.0,-162000000.0,,2462200000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2010.0,Q1TTM,2009-04-01,2010-03-31,,-75200000.0,-62100000.0,-7200000.0,-1800000.0,421300000.0,,687400000.0,14700000.0,266100000.0,,-262900000.0,-2413300000.0,2499300000.0,-262900000.0,-2413300000.0,2499300000.0,-176900000.0,1401300000.0,1401300000.0,51400000.0,31300000.0,,,-17300000.0,-11991300000.0,-347900000.0,113500000.0,-671200000.0,,10001100000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2011.0,Q4,2011-10-01,2011-12-31,,-425500000.0,3000000.0,-665000000.0,-169000000.0,120800000.0,,309900000.0,0.0,0.0,,,-1126000000.0,497300000.0,-649400000.0,-1126000000.0,497300000.0,-1278100000.0,373800000.0,373800000.0,-310200000.0,0.0,,,0.0,-2804700000.0,-144800000.0,,0.0,,2249000000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 16:17:42+00:00,-1555700000.0,1900000.0,,,447200000.0,,192800000.0,125500000.0,906000000.0,,-1818800000.0,-1880200000.0,2511100000.0,-1818800000.0,-1880200000.0,2511100000.0,-1187900000.0,1986900000.0,1986900000.0,-117700000.0,33200000.0,0.0,,-170500000.0,-9905500000.0,-372000000.0,-900000000.0,-1813000000.0,,9953000000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2011.0,Q3YTD,2011-01-01,2011-09-30,2011-10-27 16:04:14+00:00,-1130200000.0,-1100000.0,665000000.0,169000000.0,326400000.0,,-117100000.0,117900000.0,930000000.0,,-1173200000.0,-754200000.0,2013800000.0,-1169400000.0,-754200000.0,2013800000.0,90200000.0,1613100000.0,1613100000.0,192500000.0,19400000.0,,,-112900000.0,-7100800000.0,-227200000.0,-900000000.0,-1227600000.0,,7704000000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2011.0,Q3TTM,2010-10-01,2011-09-30,,-1130200000.0,-10000000.0,95700000.0,12600000.0,457500000.0,,198500000.0,149000000.0,684600000.0,,-3064800000.0,-374000000.0,2579300000.0,-3061000000.0,-374000000.0,2579300000.0,162300000.0,1828700000.0,1828700000.0,104600000.0,-487400000.0,,1018000000.0,-129000000.0,-9819300000.0,-298800000.0,-1380800000.0,-1901200000.0,,10874300000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2011.0,Q3,2011-07-01,2011-09-30,,-32000000.0,1500000.0,251400000.0,32600000.0,111500000.0,,216200000.0,0.0,0.0,,,580500000.0,1117300000.0,-650500000.0,580500000.0,1117300000.0,1047300000.0,490400000.0,490400000.0,297700000.0,0.0,,,0.0,-2054300000.0,-90100000.0,,0.0,,2756900000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2011.0,Q2YTD,2011-01-01,2011-06-30,2011-07-27 16:13:40+00:00,-1098200000.0,-2600000.0,413600000.0,136400000.0,214900000.0,,-333300000.0,96600000.0,1029900000.0,,-518900000.0,-1334700000.0,896500000.0,-518900000.0,-1334700000.0,896500000.0,-957100000.0,1122700000.0,1122700000.0,-105200000.0,12600000.0,,,-57000000.0,-5046500000.0,-137100000.0,-900000000.0,-701000000.0,,4947100000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2011.0,Q2TTM,2010-07-01,2011-06-30,,-1098200000.0,-17100000.0,-37200000.0,15000000.0,453000000.0,,-363000000.0,130500000.0,1727700000.0,,-1374900000.0,-674400000.0,1553800000.0,-1374900000.0,-674400000.0,1553800000.0,-495500000.0,1835900000.0,1835900000.0,-355000000.0,30500000.0,,,-73100000.0,-10733600000.0,-281300000.0,-1350000000.0,-1840500000.0,,11438700000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2011.0,Q2,2011-04-01,2011-06-30,,-604500000.0,-1100000.0,407000000.0,86500000.0,108300000.0,,-125300000.0,0.0,0.0,,,-927500000.0,324300000.0,69300000.0,-927500000.0,324300000.0,-533900000.0,536700000.0,536700000.0,-194300000.0,0.0,,,0.0,-2590300000.0,-74600000.0,0.0,0.0,,2341900000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2011.0,Q1,2011-01-01,2011-03-31,2011-04-28 16:02:36+00:00,-493700000.0,-1500000.0,6600000.0,49900000.0,106600000.0,,-208000000.0,14600000.0,85000000.0,,-589400000.0,-407200000.0,572200000.0,-588200000.0,-407200000.0,572200000.0,-423200000.0,586000000.0,586000000.0,89100000.0,6000000.0,,,,-2456200000.0,-62500000.0,-450000000.0,-245000000.0,,2605200000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2011.0,Q1TTM,2010-04-01,2011-03-31,,-493700000.0,-18800000.0,2900000.0,14900000.0,448700000.0,,-449300000.0,54200000.0,782800000.0,,-1800300000.0,526100000.0,1147000000.0,-1799100000.0,526100000.0,1147000000.0,-126000000.0,1790200000.0,1790200000.0,-623800000.0,-2700000.0,,,-16100000.0,-10813200000.0,-276700000.0,-929500000.0,-1689000000.0,,12109700000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2012.0,Q4,2012-10-01,2012-12-31,,,6100000.0,-523800000.0,-153100000.0,111900000.0,,205600000.0,,1951900000.0,,1159900000.0,237300000.0,547700000.0,1156000000.0,237300000.0,547700000.0,1941000000.0,192000000.0,192000000.0,32100000.0,16600000.0,,,-61400000.0,-2621900000.0,-85700000.0,-223600000.0,-523600000.0,,2944900000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 16:13:42+00:00,-8600000.0,21700000.0,,,449900000.0,,-405300000.0,,2664800000.0,,305900000.0,-231300000.0,1824900000.0,305900000.0,-231300000.0,1824900000.0,1899500000.0,1659800000.0,1659800000.0,98800000.0,48200000.0,0.0,,-242000000.0,-11066100000.0,-338200000.0,-703100000.0,-1462000000.0,0.0,11181600000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2012.0,Q3YTD,2012-01-01,2012-09-30,2012-10-25 16:16:00+00:00,-8600000.0,15600000.0,523800000.0,153100000.0,338000000.0,,-610900000.0,,712900000.0,,-854000000.0,-468600000.0,1277200000.0,-850100000.0,-468600000.0,1277200000.0,-41500000.0,1467800000.0,1467800000.0,66700000.0,31600000.0,,,-180600000.0,-8444200000.0,-252500000.0,-479500000.0,-938400000.0,,8236700000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2012.0,Q3TTM,2011-10-01,2012-09-30,,-434100000.0,18600000.0,-141200000.0,-15900000.0,458800000.0,,-301000000.0,7600000.0,688900000.0,,-1499600000.0,-1594600000.0,1774500000.0,-1499500000.0,-1594600000.0,1774500000.0,-1319600000.0,1841600000.0,1841600000.0,-243500000.0,45400000.0,,,-238200000.0,-11248900000.0,-397300000.0,-479500000.0,-1523800000.0,,10485700000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2012.0,Q3,2012-07-01,2012-09-30,,-8600000.0,6700000.0,152500000.0,36100000.0,111300000.0,,-20600000.0,,,,,-355100000.0,167200000.0,-96000000.0,-355100000.0,167200000.0,-283900000.0,499200000.0,499200000.0,-429400000.0,0.0,,,0.0,-2861500000.0,-101700000.0,0.0,0.0,,2616700000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2012.0,Q2YTD,2012-01-01,2012-06-30,2012-07-31 16:17:20+00:00,0.0,8900000.0,371300000.0,117000000.0,226700000.0,,-590300000.0,,712900000.0,,-756800000.0,-113500000.0,1110000000.0,-754100000.0,-113500000.0,1110000000.0,242400000.0,968600000.0,968600000.0,496100000.0,21300000.0,,,-122100000.0,-5582700000.0,-150800000.0,-425900000.0,-943000000.0,,5620000000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2012.0,Q2TTM,2011-07-01,2012-06-30,,-457500000.0,13400000.0,-42300000.0,-19400000.0,459000000.0,,-64200000.0,28900000.0,589000000.0,,-2056700000.0,-659000000.0,2724600000.0,-2054000000.0,-659000000.0,2724600000.0,11600000.0,1832800000.0,1832800000.0,483600000.0,41900000.0,,,-235600000.0,-10441700000.0,-385700000.0,-425900000.0,-2055000000.0,,10625900000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2012.0,Q2,2012-04-01,2012-06-30,,,5200000.0,369700000.0,84700000.0,111700000.0,,-353100000.0,,0.0,,,96700000.0,90300000.0,-74000000.0,96700000.0,90300000.0,113000000.0,457600000.0,457600000.0,-131100000.0,0.0,,,0.0,-2436000000.0,-82800000.0,0.0,0.0,,2615500000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2012.0,Q1,2012-01-01,2012-03-31,2012-04-26 16:28:11+00:00,0.0,3700000.0,1600000.0,32300000.0,115000000.0,,-237200000.0,,,,-681400000.0,-210200000.0,1019700000.0,-680100000.0,-210200000.0,1019700000.0,129400000.0,511000000.0,511000000.0,627200000.0,26300000.0,,,-61300000.0,-3146700000.0,-68000000.0,-275900000.0,-370500000.0,,3004500000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2012.0,Q1TTM,2011-04-01,2012-03-31,,-1062000000.0,7100000.0,-5000000.0,-17600000.0,455600000.0,,163600000.0,110900000.0,821000000.0,,-1910800000.0,-1683200000.0,2958600000.0,-1910700000.0,-1683200000.0,2958600000.0,-635300000.0,1911900000.0,1911900000.0,420400000.0,53500000.0,,,-231800000.0,-10596000000.0,-377500000.0,-725900000.0,-1938500000.0,,10352300000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2013.0,Q4,2013-10-01,2013-12-31,,-10900000.0,5200000.0,-699500000.0,-229600000.0,162600000.0,,66400000.0,-27200000.0,,,-520600000.0,-773600000.0,624100000.0,-520600000.0,-773600000.0,624100000.0,-670100000.0,368800000.0,368800000.0,21100000.0,-900000.0,,,-42500000.0,-2879900000.0,-147500000.0,,-450000000.0,,2264700000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2013.0,FY,2013-01-01,2013-12-31,2015-02-27 16:13:42+00:00,-1646800000.0,19100000.0,,,569100000.0,,-180800000.0,11800000.0,0.0,,-1525800000.0,-1919800000.0,2278700000.0,-1525800000.0,-1919800000.0,2278700000.0,-1166900000.0,1911900000.0,1911900000.0,-40600000.0,117800000.0,2500000.0,,-247700000.0,-13178400000.0,-479100000.0,0.0,-1407700000.0,0.0,13382000000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2013.0,Q3YTD,2013-01-01,2013-09-30,2013-10-29 16:21:36+00:00,-1635900000.0,13900000.0,699500000.0,229600000.0,406500000.0,,-247200000.0,39000000.0,0.0,,-1005200000.0,-1146200000.0,1654600000.0,-1005200000.0,-1146200000.0,1654600000.0,-496800000.0,1543100000.0,1543100000.0,-61700000.0,118700000.0,2500000.0,,-205200000.0,-10298500000.0,-331600000.0,0.0,-957700000.0,,11117300000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2013.0,Q3TTM,2012-10-01,2013-09-30,,-1635900000.0,20000000.0,175700000.0,76500000.0,518400000.0,,-41600000.0,0.0,0.0,,,-908900000.0,2202300000.0,150800000.0,-908900000.0,2202300000.0,1444200000.0,1735100000.0,1735100000.0,-29600000.0,0.0,2500000.0,,0.0,-12920400000.0,-417300000.0,0.0,0.0,,14062200000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2013.0,Q3,2013-07-01,2013-09-30,,,-2900000.0,235700000.0,68900000.0,158600000.0,,320500000.0,-5500000.0,-545800000.0,,-951100000.0,-294400000.0,1071100000.0,-951100000.0,-294400000.0,1071100000.0,-174400000.0,519000000.0,519000000.0,75900000.0,7600000.0,,,-74400000.0,-3118300000.0,-143400000.0,,-333000000.0,,2967300000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2013.0,Q2YTD,2013-01-01,2013-06-30,2013-07-30 16:18:51+00:00,-1635900000.0,16800000.0,463800000.0,160700000.0,247900000.0,,-567700000.0,44500000.0,545800000.0,,-54100000.0,-851800000.0,583500000.0,-54100000.0,-851800000.0,583500000.0,-322400000.0,1024100000.0,1024100000.0,-137600000.0,111100000.0,2500000.0,,-130800000.0,-7180200000.0,-188200000.0,,-624700000.0,,8150000000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2013.0,Q2TTM,2012-07-01,2013-06-30,,-1644500000.0,29600000.0,92500000.0,43700000.0,471100000.0,,-382700000.0,44500000.0,2497700000.0,,1008600000.0,-969600000.0,1298400000.0,1005900000.0,-969600000.0,1298400000.0,1334700000.0,1715300000.0,1715300000.0,-534900000.0,138000000.0,2500000.0,,-250700000.0,-12663600000.0,-375600000.0,-277200000.0,-1143700000.0,,13711600000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2013.0,Q2,2013-04-01,2013-06-30,,-1635900000.0,7300000.0,450400000.0,128300000.0,139300000.0,-2500000.0,-240600000.0,6700000.0,445900000.0,,-25200000.0,-985600000.0,39700000.0,-25200000.0,-985600000.0,39700000.0,-971100000.0,533200000.0,533200000.0,-399500000.0,28100000.0,2500000.0,,-65300000.0,-4638600000.0,-102100000.0,,-440600000.0,,5391000000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2013.0,Q1,2013-01-01,2013-03-31,2013-04-30 16:22:57+00:00,,9500000.0,13400000.0,32400000.0,108600000.0,2500000.0,-327100000.0,37800000.0,99900000.0,,-28900000.0,133800000.0,543800000.0,-28900000.0,133800000.0,543800000.0,648700000.0,490900000.0,490900000.0,261900000.0,83000000.0,,,-65500000.0,-2541600000.0,-86100000.0,,-184100000.0,,2759000000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2013.0,Q1TTM,2012-04-01,2013-03-31,,-8600000.0,27500000.0,11800000.0,100000.0,443500000.0,2500000.0,-495200000.0,37800000.0,2764700000.0,,958400000.0,112700000.0,1349000000.0,957100000.0,112700000.0,1349000000.0,2418800000.0,1639700000.0,1639700000.0,-266500000.0,104900000.0,,,-246200000.0,-10461000000.0,-356300000.0,-427200000.0,-1275600000.0,,10936100000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2014.0,FY,2014-01-01,2014-12-31,2017-02-17 16:28:25+00:00,-440000000.0,25000000.0,1573000000.0,379000000.0,629000000.0,,-575000000.0,,1982000000.0,202000000.0,-1235000000.0,-2130000000.0,3373000000.0,-1235000000.0,-2130000000.0,3373000000.0,8000000.0,2045000000.0,2045000000.0,1249000000.0,-34000000.0,,,-309000000.0,-10804000000.0,-370000000.0,-1798000000.0,-1278000000.0,,9484000000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2014.0,Q4,2014-10-01,2014-12-31,,-369300000.0,13600000.0,450800000.0,118800000.0,161300000.0,,-481200000.0,,1165100000.0,202000000.0,436600000.0,-1017700000.0,294300000.0,436600000.0,-1017700000.0,294300000.0,-286800000.0,229600000.0,229600000.0,371000000.0,-11100000.0,-10000000.0,,-69200000.0,-3857700000.0,-108900000.0,-583200000.0,-267000000.0,,3328200000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-29 16:22:16+00:00,-70700000.0,11400000.0,1122200000.0,260200000.0,467700000.0,,-93800000.0,,816900000.0,,-1671600000.0,-1112300000.0,3078700000.0,-1671600000.0,-1112300000.0,3078700000.0,294800000.0,1815400000.0,1815400000.0,878000000.0,-22900000.0,10000000.0,,-239800000.0,-6946300000.0,-261100000.0,-1214800000.0,-1011000000.0,0.0,6155800000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2014.0,Q3TTM,2013-10-01,2014-09-30,,-81600000.0,16600000.0,422700000.0,30600000.0,630300000.0,,-27400000.0,-27200000.0,816900000.0,,-2192200000.0,-1885900000.0,3702800000.0,-2192200000.0,-1885900000.0,3702800000.0,-375300000.0,2184200000.0,2184200000.0,899100000.0,-23800000.0,10000000.0,,-282300000.0,-9826200000.0,-408600000.0,-1214800000.0,-1461000000.0,,8420500000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2014.0,Q3,2014-07-01,2014-09-30,,,5900000.0,539400000.0,75300000.0,156500000.0,,150400000.0,,75000000.0,,-653100000.0,-387300000.0,987400000.0,-653100000.0,-387300000.0,987400000.0,-53000000.0,598800000.0,598800000.0,75800000.0,-7400000.0,10000000.0,,-80400000.0,-2615700000.0,-71800000.0,-375100000.0,-265200000.0,,2290200000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2014.0,Q2TTM,2013-07-01,2014-06-30,,-81600000.0,7800000.0,119000000.0,24200000.0,632400000.0,,142700000.0,-32700000.0,196100000.0,,-2490200000.0,-1793000000.0,3786500000.0,-2490200000.0,-1793000000.0,3786500000.0,-496700000.0,2104400000.0,2104400000.0,899200000.0,-8800000.0,,,-276300000.0,-10328800000.0,-480200000.0,-839700000.0,-1528800000.0,,9097600000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2014.0,Q2,2014-04-01,2014-06-30,,-70700000.0,2300000.0,536600000.0,112000000.0,156500000.0,,-256900000.0,,,-156200000.0,-509500000.0,-471200000.0,669100000.0,-511900000.0,-471200000.0,669100000.0,-314000000.0,547200000.0,547200000.0,220000000.0,-11700000.0,,,-77800000.0,-1951000000.0,-95500000.0,,-263800000.0,,1646000000.0
