company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2009.0,Q3,2009-07-01,2009-09-30,,1130000.0,2653000.0,,,13745000.0,,21791000.0,-17335000.0,-36342000.0,-54254000.0,-16045000.0,130004000.0,-54254000.0,-16045000.0,130004000.0,81497000.0,67853000.0,67853000.0,63088000.0,4519000.0,,,-7464000.0,,-18325000.0,-3492000.0,-11475000.0,5000.0,1145000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2009.0,Q2,2009-04-01,2009-06-30,,-3670000.0,3133000.0,,,13443000.0,,16067000.0,67417000.0,-73603000.0,-81908000.0,-13307000.0,104721000.0,-81908000.0,-13307000.0,104721000.0,25572000.0,70579000.0,70579000.0,-49851000.0,5901000.0,,,-7459000.0,,-10774000.0,-1633000.0,-5114000.0,156000.0,981000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2009.0,Q1,2009-01-01,2009-03-31,2010-04-29 17:16:14+00:00,-574000.0,3441000.0,,,12930000.0,,-19915000.0,-70187000.0,109945000.0,46266000.0,-14682000.0,10639000.0,46266000.0,-14682000.0,10639000.0,22308000.0,59930000.0,59930000.0,4525000.0,1952000.0,,,-7460000.0,,-14183000.0,-53507000.0,-4664000.0,58000.0,17000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2010.0,Q4,2010-10-01,2010-12-31,,-14874000.0,2375000.0,64787000.0,21856000.0,13846000.0,,6460000.0,31198000.0,368611000.0,-16113000.0,-113123000.0,128571000.0,-16113000.0,-113123000.0,128571000.0,5795000.0,67984000.0,67984000.0,13168000.0,-362199000.0,-2000000.0,,-6025000.0,-84632000.0,-14670000.0,-1042000.0,-15458000.0,,3053000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2010.0,FY,2010-01-01,2010-12-31,2013-02-20 11:28:57+00:00,-37162000.0,9472000.0,64787000.0,21856000.0,56868000.0,,-20267000.0,20270000.0,368611000.0,-103036000.0,-164468000.0,377461000.0,-103036000.0,-164468000.0,377461000.0,89690000.0,267335000.0,267335000.0,23516000.0,33217000.0,-2000000.0,,-29077000.0,-84632000.0,-44236000.0,-251794000.0,-223993000.0,0.0,3562000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2010.0,Q3YTD,2010-01-01,2010-09-30,2010-10-28 16:38:46+00:00,-22288000.0,7097000.0,,,43022000.0,,-26727000.0,-10928000.0,,-86923000.0,-51345000.0,248890000.0,-86923000.0,-51345000.0,248890000.0,83895000.0,199351000.0,199351000.0,10348000.0,395416000.0,,,-23052000.0,,-29566000.0,-250752000.0,-208535000.0,,509000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2010.0,Q3TTM,2009-10-01,2010-09-30,,-22174000.0,8958000.0,76207000.0,23231000.0,56991000.0,,-35983000.0,29586000.0,86091000.0,-68447000.0,-60710000.0,366015000.0,-68447000.0,-60710000.0,366015000.0,200875000.0,275401000.0,275401000.0,-4921000.0,399955000.0,,,-30505000.0,,-42765000.0,-257988000.0,-266000000.0,3000.0,4226000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2010.0,Q3,2010-07-01,2010-09-30,,-13724000.0,2326000.0,,,13584000.0,,49355000.0,14285000.0,,70282000.0,-24163000.0,98422000.0,70282000.0,-24163000.0,98422000.0,193896000.0,63814000.0,63814000.0,4413000.0,114905000.0,,,-7311000.0,,-10669000.0,-5407000.0,-31905000.0,,230000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2010.0,Q2YTD,2010-01-01,2010-06-30,2010-07-29 15:15:55+00:00,-8564000.0,4771000.0,,,29438000.0,,-76082000.0,-25213000.0,,-157205000.0,-27182000.0,150468000.0,-157205000.0,-27182000.0,150468000.0,-110001000.0,135537000.0,135537000.0,5935000.0,280511000.0,,,-15741000.0,,-18897000.0,-245345000.0,-176630000.0,,279000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2010.0,Q2TTM,2009-07-01,2010-06-30,,-7320000.0,9285000.0,76207000.0,23231000.0,57152000.0,,-63547000.0,-2034000.0,49749000.0,-192983000.0,-52592000.0,397597000.0,-192983000.0,-52592000.0,397597000.0,88476000.0,279440000.0,279440000.0,53754000.0,289569000.0,,,-30658000.0,,-50421000.0,-256073000.0,-245570000.0,8000.0,5141000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2010.0,Q2,2010-04-01,2010-06-30,,-770000.0,2247000.0,,,14173000.0,,-38954000.0,21911000.0,-311834000.0,-128169000.0,-11471000.0,113924000.0,-128169000.0,-11471000.0,113924000.0,-64670000.0,73346000.0,73346000.0,2247000.0,271210000.0,,,-8332000.0,,-10867000.0,55994000.0,-135207000.0,,166000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2010.0,Q1,2010-01-01,2010-03-31,2010-04-29 17:16:14+00:00,-7794000.0,2524000.0,,,15265000.0,,-37128000.0,-47124000.0,311834000.0,-29036000.0,-15711000.0,36544000.0,-29036000.0,-15711000.0,36544000.0,-45331000.0,62191000.0,62191000.0,3688000.0,9301000.0,,,-7409000.0,,-8030000.0,-301339000.0,-41423000.0,0.0,113000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2010.0,Q1TTM,2009-04-01,2010-03-31,,-10220000.0,10171000.0,76207000.0,23231000.0,56422000.0,,-8526000.0,43472000.0,287980000.0,-146722000.0,-54428000.0,388394000.0,-146722000.0,-54428000.0,388394000.0,178718000.0,276673000.0,276673000.0,1656000.0,24260000.0,,,-29785000.0,,-50328000.0,-313700000.0,-115477000.0,164000.0,5956000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2011.0,Q4,2011-10-01,2011-12-31,,7672000.0,12189000.0,58646000.0,34048000.0,16981000.0,,-22547000.0,38916000.0,-70104000.0,-82256000.0,-41259000.0,141324000.0,-82256000.0,-41259000.0,141324000.0,-4738000.0,41393000.0,41393000.0,31845000.0,-4436000.0,,,-7120000.0,-23113000.0,-25728000.0,-596000.0,,6000.0,-96000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2011.0,FY,2011-01-01,2011-12-31,2014-02-20 17:06:41+00:00,-1790584000.0,29019000.0,58646000.0,34048000.0,64039000.0,,28082000.0,11440000.0,1376723000.0,1002381000.0,-1886842000.0,393469000.0,1002381000.0,-1886842000.0,393469000.0,-462910000.0,247446000.0,247446000.0,41525000.0,-14278000.0,0.0,,-28632000.0,-25575000.0,-71186000.0,-251932000.0,-79500000.0,6000.0,497000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2011.0,Q3TTM,2010-10-01,2011-09-30,,-1813130000.0,19205000.0,64787000.0,21856000.0,60904000.0,,57089000.0,3722000.0,1815438000.0,1068524000.0,-1958706000.0,380716000.0,1068524000.0,-1958706000.0,380716000.0,-452377000.0,274037000.0,274037000.0,22848000.0,-372041000.0,-2000000.0,,-27537000.0,-87094000.0,-60128000.0,-252378000.0,-94958000.0,,3646000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2011.0,Q3YTD,2011-01-01,2011-09-30,2011-11-07 17:25:56+00:00,-1798256000.0,16830000.0,,,47058000.0,,50629000.0,-27476000.0,1446827000.0,1084637000.0,-1845583000.0,252145000.0,1084637000.0,-1845583000.0,252145000.0,-458172000.0,206053000.0,206053000.0,9680000.0,-9842000.0,,,-21512000.0,-2462000.0,-45458000.0,-251336000.0,-79500000.0,,593000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2011.0,Q3,2011-07-01,2011-09-30,,-1777837000.0,12094000.0,,,14699000.0,,2200000.0,-7180000.0,1408573000.0,1120776000.0,-1800001000.0,87181000.0,1120776000.0,-1800001000.0,87181000.0,-589844000.0,61200000.0,61200000.0,6368000.0,-31841000.0,,,-7200000.0,-2462000.0,-20120000.0,-248756000.0,,,418000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2011.0,Q2TTM,2010-07-01,2011-06-30,,-49017000.0,9437000.0,64787000.0,21856000.0,59789000.0,,104244000.0,25187000.0,406865000.0,18030000.0,-182868000.0,391957000.0,18030000.0,-182868000.0,391957000.0,331363000.0,276651000.0,276651000.0,20893000.0,-225295000.0,-2000000.0,,-27648000.0,-84632000.0,-50677000.0,-9029000.0,-126863000.0,,3458000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2011.0,Q2YTD,2011-01-01,2011-06-30,2011-07-28 17:07:25+00:00,-20419000.0,4736000.0,,,32359000.0,,48429000.0,-20296000.0,38254000.0,-36139000.0,-45582000.0,164964000.0,-36139000.0,-45582000.0,164964000.0,131672000.0,144853000.0,144853000.0,3312000.0,21999000.0,,,-14312000.0,,-25338000.0,-2580000.0,-79500000.0,,175000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2011.0,Q2,2011-04-01,2011-06-30,,962000.0,2357000.0,,,17159000.0,,22390000.0,23037000.0,-16249000.0,-34423000.0,-12479000.0,120958000.0,-34423000.0,-12479000.0,120958000.0,96446000.0,75390000.0,75390000.0,3015000.0,-4543000.0,,,-7181000.0,,-13564000.0,-629000.0,-5821000.0,,123000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2011.0,Q1TTM,2010-04-01,2011-03-31,,-50749000.0,9327000.0,64787000.0,21856000.0,56803000.0,,42900000.0,24061000.0,111280000.0,-75716000.0,-181860000.0,384923000.0,-75716000.0,-181860000.0,384923000.0,170247000.0,274607000.0,274607000.0,20125000.0,50458000.0,-2000000.0,,-28799000.0,-84632000.0,-47980000.0,47594000.0,-256249000.0,,3501000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2011.0,Q1,2011-01-01,2011-03-31,2011-04-28 14:09:33+00:00,-21381000.0,2379000.0,,,15200000.0,,26039000.0,-43333000.0,54503000.0,-1716000.0,-33103000.0,44006000.0,-1716000.0,-33103000.0,44006000.0,35226000.0,69463000.0,69463000.0,297000.0,26542000.0,,,-7131000.0,,-11774000.0,-1951000.0,-73679000.0,,52000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2012.0,Q4,2012-10-01,2012-12-31,,-7994000.0,13750000.0,109544000.0,60166000.0,19947000.0,,1182000.0,6651000.0,,-110024000.0,-34721000.0,167620000.0,-110024000.0,-34721000.0,167620000.0,24057000.0,127928000.0,127928000.0,-656000.0,11282000.0,,,-7864000.0,,-27213000.0,-113444000.0,2000.0,,486000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2012.0,FY,2012-01-01,2012-12-31,2014-02-20 17:06:41+00:00,-8190000.0,56788000.0,109544000.0,60166000.0,79456000.0,,3949000.0,-102969000.0,0.0,-255609000.0,-115021000.0,369685000.0,-255609000.0,-115021000.0,369685000.0,3004000.0,318489000.0,318489000.0,17921000.0,43565000.0,-1577000.0,,-31425000.0,-14221000.0,-92072000.0,-228912000.0,-38837000.0,0.0,1039000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2012.0,Q3TTM,2011-10-01,2012-09-30,,7476000.0,55227000.0,58646000.0,34048000.0,76490000.0,,-19780000.0,-70704000.0,-70104000.0,-227841000.0,-121559000.0,343389000.0,-227841000.0,-121559000.0,343389000.0,-25791000.0,231954000.0,231954000.0,50422000.0,27847000.0,-1577000.0,,-30681000.0,-37334000.0,-90587000.0,-116064000.0,-38839000.0,6000.0,457000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2012.0,Q3YTD,2012-01-01,2012-09-30,2012-10-25 15:07:11+00:00,-196000.0,43038000.0,,,59509000.0,,2767000.0,-109620000.0,0.0,-145585000.0,-80300000.0,202065000.0,-145585000.0,-80300000.0,202065000.0,-21053000.0,190561000.0,190561000.0,18577000.0,32283000.0,-1577000.0,,-23561000.0,-14221000.0,-64859000.0,-115468000.0,-38839000.0,,553000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2012.0,Q3,2012-07-01,2012-09-30,,-8000.0,12633000.0,,,19152000.0,,4159000.0,1804000.0,,-78171000.0,-21793000.0,98670000.0,-78171000.0,-21793000.0,98670000.0,2865000.0,54292000.0,54292000.0,10789000.0,9970000.0,,,-7855000.0,,-21873000.0,-80287000.0,1000.0,,88000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2012.0,Q2TTM,2011-07-01,2012-06-30,,-1770353000.0,54688000.0,58646000.0,34048000.0,72037000.0,,-21739000.0,-79688000.0,1338469000.0,971106000.0,-1899767000.0,331900000.0,971106000.0,-1899767000.0,331900000.0,-618500000.0,238862000.0,238862000.0,46001000.0,-13964000.0,-1577000.0,,-30026000.0,-39796000.0,-88834000.0,-284533000.0,-38840000.0,6000.0,787000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2012.0,Q2YTD,2012-01-01,2012-06-30,2012-07-31 16:51:24+00:00,-188000.0,30405000.0,,,40357000.0,,-1392000.0,-111424000.0,0.0,-67414000.0,-58507000.0,103395000.0,-67414000.0,-58507000.0,103395000.0,-23918000.0,136269000.0,136269000.0,7788000.0,22313000.0,-1577000.0,,-15706000.0,-14221000.0,-42986000.0,-35181000.0,-38840000.0,,465000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2012.0,Q2,2012-04-01,2012-06-30,,-42000.0,13845000.0,,,20148000.0,,-4236000.0,-32745000.0,-15726000.0,-55034000.0,-38308000.0,83442000.0,-55034000.0,-38308000.0,83442000.0,-14136000.0,82041000.0,82041000.0,153000.0,6532000.0,,,-7859000.0,-14221000.0,-24344000.0,-30010000.0,-7971000.0,,299000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2012.0,Q1TTM,2011-04-01,2012-03-31,,-1769349000.0,43200000.0,58646000.0,34048000.0,69048000.0,,4887000.0,-23906000.0,1337946000.0,991717000.0,-1873938000.0,369416000.0,991717000.0,-1873938000.0,369416000.0,-507918000.0,232211000.0,232211000.0,48863000.0,-25039000.0,-1577000.0,,-29348000.0,-25575000.0,-78054000.0,-255152000.0,-36690000.0,6000.0,611000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2012.0,Q1,2012-01-01,2012-03-31,2012-05-02 14:57:03+00:00,-146000.0,16560000.0,,,20209000.0,,2844000.0,-78679000.0,15726000.0,-12380000.0,-20199000.0,19953000.0,-12380000.0,-20199000.0,19953000.0,-9782000.0,54228000.0,54228000.0,7635000.0,15781000.0,-1577000.0,,-7847000.0,,-18642000.0,-5171000.0,-30869000.0,,166000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2013.0,Q4,2013-10-01,2013-12-31,,-62335000.0,12706000.0,49832000.0,50469000.0,20094000.0,,91000.0,14288000.0,48472000.0,-37035000.0,-98340000.0,159580000.0,-37035000.0,-98340000.0,159580000.0,24296000.0,76032000.0,76032000.0,36460000.0,-30837000.0,-1500000.0,,-8979000.0,-9213000.0,-26845000.0,-48000.0,-45643000.0,1612000.0,-59000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2013.0,FY,2013-01-01,2013-12-31,2015-02-20 16:57:30+00:00,-67323000.0,51248000.0,49832000.0,50469000.0,81639000.0,,-1108000.0,-89372000.0,231889000.0,-161685000.0,-260231000.0,417846000.0,-161685000.0,-260231000.0,417846000.0,-5178000.0,318161000.0,318161000.0,56170000.0,10707000.0,-1500000.0,,-34874000.0,-104880000.0,-100345000.0,-251383000.0,-118024000.0,10784000.0,3033000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2013.0,Q3TTM,2012-10-01,2013-09-30,,-12982000.0,52292000.0,109544000.0,60166000.0,81492000.0,,-17000.0,-97009000.0,183417000.0,-234674000.0,-196612000.0,425886000.0,-234674000.0,-196612000.0,425886000.0,-5417000.0,370057000.0,370057000.0,19054000.0,52826000.0,,,-33759000.0,-95667000.0,-100713000.0,-364779000.0,-72379000.0,9172000.0,3578000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2013.0,Q3YTD,2013-01-01,2013-09-30,2013-10-29 16:35:10+00:00,-4988000.0,38542000.0,,,61545000.0,,-1199000.0,-103660000.0,183417000.0,-124650000.0,-161891000.0,258266000.0,-124650000.0,-161891000.0,258266000.0,-29474000.0,242129000.0,242129000.0,19710000.0,41544000.0,0.0,,-25895000.0,-95667000.0,-73500000.0,-251335000.0,-72381000.0,9172000.0,3092000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2013.0,Q3,2013-07-01,2013-09-30,,-86000.0,12516000.0,,,19802000.0,,2150000.0,17053000.0,142967000.0,-109214000.0,-25703000.0,126398000.0,-109214000.0,-25703000.0,126398000.0,-6369000.0,80865000.0,80865000.0,-3838000.0,18224000.0,,,-8967000.0,-824000.0,-27349000.0,-251335000.0,-10103000.0,1673000.0,883000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2013.0,Q2TTM,2012-07-01,2013-06-30,,-12904000.0,52409000.0,109544000.0,60166000.0,80842000.0,,1992000.0,-112258000.0,40450000.0,-203631000.0,-192702000.0,398158000.0,-203631000.0,-192702000.0,398158000.0,3817000.0,343484000.0,343484000.0,33681000.0,44572000.0,,,-32647000.0,-94843000.0,-95237000.0,-193731000.0,-62275000.0,7499000.0,2783000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2013.0,Q2YTD,2013-01-01,2013-06-30,2013-08-01 17:25:09+00:00,-4902000.0,26026000.0,,,41743000.0,,-3349000.0,-120713000.0,40450000.0,-15436000.0,-136188000.0,131868000.0,-15436000.0,-136188000.0,131868000.0,-23105000.0,161264000.0,161264000.0,23548000.0,23320000.0,0.0,,-16928000.0,-94843000.0,-46151000.0,,-62278000.0,7499000.0,2209000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2013.0,Q2,2013-04-01,2013-06-30,,-758000.0,12796000.0,,,21327000.0,,-2454000.0,-47882000.0,24317000.0,-29039000.0,-63465000.0,95782000.0,-29039000.0,-63465000.0,95782000.0,824000.0,88691000.0,88691000.0,20850000.0,17941000.0,,,-9019000.0,-49078000.0,-22119000.0,,-62278000.0,7499000.0,991000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2013.0,Q1TTM,2012-04-01,2013-03-31,,-12188000.0,53458000.0,109544000.0,60166000.0,79663000.0,,210000.0,-97121000.0,407000.0,-229626000.0,-167545000.0,385818000.0,-229626000.0,-167545000.0,385818000.0,-11143000.0,336834000.0,336834000.0,12984000.0,33163000.0,,,-31487000.0,-59986000.0,-97462000.0,-223741000.0,-7968000.0,,2091000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2013.0,Q1,2013-01-01,2013-03-31,2013-05-09 16:36:55+00:00,-4144000.0,13230000.0,,,20416000.0,,-895000.0,-72831000.0,16133000.0,13603000.0,-72723000.0,36086000.0,13603000.0,-72723000.0,36086000.0,-23929000.0,72573000.0,72573000.0,2698000.0,5379000.0,0.0,,-7909000.0,-45765000.0,-24032000.0,0.0,0.0,,1218000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2014.0,FY,2014-01-01,2014-12-31,2017-03-01 16:14:12+00:00,-14800000.0,52500000.0,48700000.0,47800000.0,81200000.0,6500000.0,-8900000.0,63900000.0,114300000.0,-336200000.0,-138700000.0,560400000.0,-336200000.0,-138700000.0,560400000.0,76600000.0,322900000.0,322900000.0,39900000.0,51100000.0,-900000.0,,-37300000.0,-98800000.0,-99600000.0,-301100000.0,-163200000.0,68300000.0,600000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2014.0,Q4,2014-10-01,2014-12-31,,-11500000.0,12600000.0,48700000.0,47800000.0,18100000.0,5100000.0,-4600000.0,62100000.0,200000.0,-71900000.0,-62300000.0,192700000.0,-71900000.0,-62300000.0,192700000.0,53900000.0,84700000.0,84700000.0,15200000.0,32000000.0,,,-9400000.0,-91600000.0,-26600000.0,-2300000.0,-92400000.0,62300000.0,
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2014.0,Q3TTM,2013-10-01,2014-09-30,,-65635000.0,52606000.0,49832000.0,50469000.0,83194000.0,1400000.0,-4209000.0,16088000.0,162572000.0,-301335000.0,-174740000.0,527280000.0,-301335000.0,-174740000.0,527280000.0,46996000.0,314232000.0,314232000.0,61160000.0,-11737000.0,-2400000.0,,-36879000.0,-16413000.0,-99845000.0,-298848000.0,-116443000.0,7612000.0,541000.0
