company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netppe,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,notereceivable,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2011.0,Q2,,2011-06-30,2011-07-21 21:55:38+00:00,246472000.0,3931069000.0,1291101000.0,3265826000.0,0.0,10872246000.0,3467596000.0,47084000.0,8263705000.0,1443832000.0,1530211000.0,3078398000.0,1727081000.0,,894797000.0,1039887000.0,493210000.0,1366636000.0,,,459846000.0,55792000.0,,,10919350000.0,1015484000.0,1131100000.0,24833954000.0,16209882000.0,9861092000.0,6143272000.0,16209882000.0,16209882000.0,8624072000.0,24833954000.0,13245781000.0,2480800000.0,-6872815000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2011.0,Q1,,2011-03-31,2011-04-28 21:56:10+00:00,152023000.0,3193889000.0,1138570000.0,5464582000.0,,10617878000.0,2847768000.0,39415000.0,6445103000.0,582372000.0,1494482000.0,2715363000.0,1547943000.0,,752597000.0,952615000.0,603716000.0,1424343000.0,,,199251000.0,49819000.0,,,10635943000.0,300000000.0,1300026000.0,23004860000.0,15944413000.0,11514828000.0,4763549000.0,15944413000.0,15944413000.0,7060447000.0,23004860000.0,9942089000.0,2296898000.0,-6447978000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2012.0,FY,,2012-12-31,2014-01-31 16:06:53+00:00,301000000.0,8916000000.0,856000000.0,6817000000.0,0.0,12064000000.0,8231000000.0,63000000.0,8537000000.0,1128000000.0,4106000000.0,3044000000.0,2491000000.0,,972000000.0,2160000000.0,914000000.0,1916000000.0,,,476000000.0,207000000.0,,,15998000000.0,413000000.0,2591000000.0,37074000000.0,20865000000.0,21398000000.0,10924000000.0,20865000000.0,20865000000.0,16209000000.0,37074000000.0,13185000000.0,5285000000.0,-8053000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2012.0,Q3,,2012-09-30,2012-10-19 17:04:58+00:00,271000000.0,5501000000.0,649000000.0,7331000000.0,0.0,11813000000.0,4939000000.0,63000000.0,8492000000.0,1234000000.0,4506000000.0,2500000000.0,2393000000.0,,945000000.0,1792000000.0,982000000.0,1776000000.0,,,473000000.0,77000000.0,,,15248000000.0,12000000.0,1804000000.0,32502000000.0,19913000000.0,17410000000.0,7061000000.0,19913000000.0,19913000000.0,12589000000.0,32502000000.0,12699000000.0,5528000000.0,-7797000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2012.0,Q2,,2012-06-30,2012-07-18 20:45:44+00:00,257000000.0,4943000000.0,464000000.0,4038000000.0,0.0,11547000000.0,4432000000.0,79000000.0,8417000000.0,1272000000.0,1518000000.0,2630000000.0,2238000000.0,,956000000.0,1621000000.0,960000000.0,1468000000.0,,,423000000.0,72000000.0,,,14651000000.0,564000000.0,1716000000.0,28258000000.0,18912000000.0,13278000000.0,6800000000.0,18912000000.0,18912000000.0,9346000000.0,28258000000.0,12742000000.0,2546000000.0,-7750000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2012.0,Q1,,2012-03-31,2012-04-20 17:17:18+00:00,325000000.0,4973000000.0,864000000.0,4164000000.0,0.0,11281000000.0,4475000000.0,71000000.0,8440000000.0,1316000000.0,1521000000.0,2861000000.0,2109000000.0,,946000000.0,1517000000.0,728000000.0,1530000000.0,,,392000000.0,66000000.0,,,13959000000.0,564000000.0,1707000000.0,28207000000.0,18709000000.0,13089000000.0,6965000000.0,18709000000.0,18709000000.0,9498000000.0,28207000000.0,13009000000.0,2533000000.0,-7395000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2013.0,FY,,2013-12-31,2015-02-05 19:54:38+00:00,309000000.0,10159000000.0,1156000000.0,4494000000.0,0.0,13033000000.0,9418000000.0,107000000.0,9267000000.0,941000000.0,4117000000.0,4971000000.0,2760000000.0,,841000000.0,2789000000.0,1310000000.0,2799000000.0,,,266000000.0,244000000.0,,,18854000000.0,6000000.0,4531000000.0,41488000000.0,23647000000.0,23283000000.0,12639000000.0,23647000000.0,23647000000.0,17841000000.0,41488000000.0,15445000000.0,5202000000.0,-9396000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2013.0,Q3,,2013-09-30,2013-10-18 17:12:08+00:00,288000000.0,9845000000.0,1205000000.0,5280000000.0,0.0,12699000000.0,9237000000.0,87000000.0,8566000000.0,863000000.0,4123000000.0,4138000000.0,2763000000.0,,914000000.0,2434000000.0,926000000.0,2008000000.0,,,261000000.0,235000000.0,,,18004000000.0,408000000.0,4991000000.0,40067000000.0,22767000000.0,23476000000.0,12028000000.0,22767000000.0,22767000000.0,17300000000.0,40067000000.0,13828000000.0,5272000000.0,-9141000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2013.0,Q2,,2013-06-30,2013-07-19 16:38:08+00:00,313000000.0,9755000000.0,826000000.0,6855000000.0,0.0,12505000000.0,9166000000.0,70000000.0,8394000000.0,926000000.0,4123000000.0,2506000000.0,2697000000.0,,889000000.0,2273000000.0,982000000.0,1711000000.0,,,581000000.0,217000000.0,,,17315000000.0,410000000.0,3581000000.0,38550000000.0,21651000000.0,23446000000.0,11670000000.0,21651000000.0,21651000000.0,16899000000.0,38550000000.0,12407000000.0,5229000000.0,-8995000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2013.0,Q1,,2013-03-31,2013-04-19 17:26:27+00:00,308000000.0,9640000000.0,724000000.0,6530000000.0,0.0,12242000000.0,9046000000.0,70000000.0,8455000000.0,1023000000.0,4105000000.0,3172000000.0,2575000000.0,,832000000.0,2150000000.0,1144000000.0,1885000000.0,,,439000000.0,231000000.0,,,16675000000.0,411000000.0,2872000000.0,38000000000.0,21112000000.0,22336000000.0,11720000000.0,21112000000.0,21112000000.0,16888000000.0,38000000000.0,13089000000.0,5168000000.0,-8529000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2014.0,FY,,2014-12-31,2016-02-01 17:30:13+00:00,107000000.0,600000000.0,1171000000.0,4105000000.0,0.0,13889000000.0,108000000.0,125000000.0,4671000000.0,133000000.0,6777000000.0,5736000000.0,1486000000.0,,522000000.0,,1048000000.0,3830000000.0,17048000000.0,12511000000.0,207000000.0,79000000.0,6368000000.0,317000000.0,18900000000.0,850000000.0,3730000000.0,45132000000.0,19906000000.0,26531000000.0,17531000000.0,19906000000.0,19906000000.0,25226000000.0,45132000000.0,17115000000.0,7695000000.0,-14054000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2014.0,Q3,,2014-09-30,2014-10-16 09:02:07+00:00,339000000.0,10717000000.0,1223000000.0,4790000000.0,0.0,13582000000.0,10147000000.0,138000000.0,9220000000.0,642000000.0,7346000000.0,5875000000.0,2825000000.0,,709000000.0,3162000000.0,1384000000.0,5617000000.0,,,260000000.0,120000000.0,,,17877000000.0,250000000.0,5601000000.0,44476000000.0,19810000000.0,25654000000.0,16491000000.0,19810000000.0,19810000000.0,24666000000.0,44476000000.0,15997000000.0,8175000000.0,-12872000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2014.0,Q2,,2014-06-30,2014-07-18 16:26:30+00:00,312000000.0,10802000000.0,1231000000.0,3834000000.0,0.0,13399000000.0,10220000000.0,110000000.0,9367000000.0,714000000.0,4118000000.0,6217000000.0,2685000000.0,,774000000.0,2939000000.0,1268000000.0,5693000000.0,,,279000000.0,240000000.0,,,17204000000.0,1203000000.0,3535000000.0,41640000000.0,18970000000.0,22378000000.0,17538000000.0,18970000000.0,18970000000.0,22670000000.0,41640000000.0,16577000000.0,5132000000.0,-12864000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2014.0,Q1,,2014-03-31,2014-04-30 17:53:32+00:00,277000000.0,10458000000.0,1084000000.0,4415000000.0,0.0,13204000000.0,9817000000.0,120000000.0,9257000000.0,805000000.0,4124000000.0,5211000000.0,2686000000.0,,828000000.0,2744000000.0,1313000000.0,5523000000.0,,,227000000.0,243000000.0,,,16528000000.0,4000000.0,3429000000.0,40545000000.0,19609000000.0,22359000000.0,15741000000.0,19609000000.0,19609000000.0,20936000000.0,40545000000.0,15500000000.0,5195000000.0,-11207000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2015.0,FY,,2015-12-31,2017-02-06 17:09:13+00:00,349000000.0,619000000.0,526000000.0,1832000000.0,0.0,14540000000.0,106000000.0,72000000.0,4451000000.0,90000000.0,6749000000.0,3391000000.0,1554000000.0,0.0,2092000000.0,,1154000000.0,1736000000.0,,,365000000.0,75000000.0,,,7713000000.0,0.0,4299000000.0,17755000000.0,6576000000.0,7904000000.0,2263000000.0,6576000000.0,6576000000.0,11179000000.0,17755000000.0,8297000000.0,8916000000.0,-16203000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2015.0,Q3,,2015-09-30,2015-10-27 21:58:00+00:00,175000000.0,595000000.0,443000000.0,2387000000.0,0.0,14447000000.0,137000000.0,57000000.0,4442000000.0,90000000.0,6814000000.0,3572000000.0,1535000000.0,,511000000.0,,2384000000.0,3442000000.0,0.0,0.0,419000000.0,85000000.0,0.0,0.0,7255000000.0,625000000.0,2914000000.0,18338000000.0,6492000000.0,8280000000.0,4436000000.0,6492000000.0,6492000000.0,11846000000.0,18338000000.0,8523000000.0,7410000000.0,-15653000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2015.0,Q2,,2015-06-30,2015-07-21 17:14:30+00:00,368000000.0,12014000000.0,942000000.0,4971000000.0,0.0,14308000000.0,11477000000.0,101000000.0,7902000000.0,283000000.0,6757000000.0,5881000000.0,2781000000.0,,1913000000.0,3152000000.0,1643000000.0,3868000000.0,1186000000.0,381000000.0,262000000.0,123000000.0,0.0,0.0,19609000000.0,865000000.0,5583000000.0,45658000000.0,19805000000.0,28549000000.0,17060000000.0,19805000000.0,19805000000.0,25853000000.0,45658000000.0,14328000000.0,8793000000.0,-15054000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2015.0,Q1,,2015-03-31,2015-04-23 16:44:59+00:00,393000000.0,11594000000.0,980000000.0,5473000000.0,0.0,14086000000.0,11081000000.0,124000000.0,8965000000.0,481000000.0,6795000000.0,5647000000.0,2947000000.0,,768000000.0,3578000000.0,1663000000.0,5145000000.0,,,287000000.0,129000000.0,,,19526000000.0,868000000.0,4206000000.0,44841000000.0,19538000000.0,26514000000.0,17611000000.0,19538000000.0,19538000000.0,25303000000.0,44841000000.0,15380000000.0,7692000000.0,-15054000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2016.0,FY,,2016-12-31,2018-02-05 08:57:23+00:00,283000000.0,592000000.0,-124000000.0,1816000000.0,0.0,14909000000.0,110000000.0,110000000.0,4501000000.0,102000000.0,7509000000.0,3969000000.0,1516000000.0,4608000000.0,1453000000.0,,1134000000.0,1893000000.0,,,276000000.0,499000000.0,,,14959000000.0,1451000000.0,5333000000.0,23847000000.0,10539000000.0,8875000000.0,3847000000.0,10539000000.0,10539000000.0,13308000000.0,23847000000.0,13456000000.0,9461000000.0,-19205000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2016.0,Q3,,2016-09-30,2016-10-20 17:00:38+00:00,278000000.0,626000000.0,1204000000.0,1753000000.0,0.0,14784000000.0,116000000.0,107000000.0,4727000000.0,117000000.0,7582000000.0,3921000000.0,1526000000.0,,2268000000.0,,1112000000.0,1813000000.0,,,428000000.0,70000000.0,,,9036000000.0,1449000000.0,6292000000.0,20502000000.0,6819000000.0,9783000000.0,3763000000.0,6819000000.0,6819000000.0,13683000000.0,20502000000.0,9193000000.0,9920000000.0,-18205000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2016.0,Q2,,2016-06-30,2016-07-21 17:07:05+00:00,304000000.0,628000000.0,829000000.0,2001000000.0,0.0,14686000000.0,116000000.0,68000000.0,4487000000.0,74000000.0,9054000000.0,3541000000.0,1502000000.0,,2204000000.0,,1200000000.0,1718000000.0,,,475000000.0,76000000.0,,,8642000000.0,,6085000000.0,19993000000.0,6453000000.0,9914000000.0,2206000000.0,6453000000.0,6453000000.0,13540000000.0,19993000000.0,8577000000.0,11334000000.0,-17704000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2016.0,Q1,,2016-03-31,2016-04-26 21:05:54+00:00,275000000.0,599000000.0,685000000.0,2686000000.0,0.0,14629000000.0,115000000.0,60000000.0,4519000000.0,82000000.0,9030000000.0,3370000000.0,1497000000.0,,2080000000.0,,1091000000.0,1651000000.0,,,437000000.0,74000000.0,,,8207000000.0,6000000.0,5327000000.0,19608000000.0,6317000000.0,9703000000.0,2107000000.0,6317000000.0,6317000000.0,13291000000.0,19608000000.0,8408000000.0,11184000000.0,-17204000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2017.0,FY,,2017-12-31,2019-01-30 17:31:09+00:00,330000000.0,696000000.0,717000000.0,2120000000.0,0.0,15295000000.0,,177000000.0,4773000000.0,69000000.0,9234000000.0,6331000000.0,1597000000.0,5199000000.0,3424000000.0,,1185000000.0,2271000000.0,,,273000000.0,1720000000.0,,,13929000000.0,781000000.0,3743000000.0,25986000000.0,8049000000.0,7744000000.0,3559000000.0,8049000000.0,8049000000.0,17937000000.0,25986000000.0,16645000000.0,14378000000.0,-21892000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2017.0,Q3,,2017-09-30,2017-10-19 19:25:20+00:00,260000000.0,626000000.0,538000000.0,1760000000.0,0.0,15171000000.0,117000000.0,100000000.0,4669000000.0,78000000.0,9249000000.0,6302000000.0,1546000000.0,5214000000.0,2157000000.0,,1202000000.0,1964000000.0,,,276000000.0,64000000.0,,,16544000000.0,749000000.0,4270000000.0,25943000000.0,11283000000.0,7858000000.0,3190000000.0,11283000000.0,11283000000.0,14660000000.0,25943000000.0,16539000000.0,11470000000.0,-20970000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2017.0,Q2,,2017-06-30,2017-07-21 17:07:10+00:00,284000000.0,619000000.0,437000000.0,2636000000.0,0.0,15079000000.0,125000000.0,102000000.0,4665000000.0,92000000.0,9251000000.0,4754000000.0,1538000000.0,5242000000.0,2098000000.0,,1270000000.0,1870000000.0,,,286000000.0,64000000.0,,,16021000000.0,2215000000.0,6381000000.0,27483000000.0,11474000000.0,10906000000.0,4596000000.0,11474000000.0,11474000000.0,16009000000.0,27483000000.0,15039000000.0,11413000000.0,-20063000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2017.0,Q1,,2017-03-31,2017-04-20 17:04:33+00:00,296000000.0,592000000.0,165000000.0,1979000000.0,0.0,14991000000.0,112000000.0,122000000.0,4648000000.0,86000000.0,6756000000.0,4540000000.0,1496000000.0,5263000000.0,1958000000.0,,1147000000.0,1693000000.0,,,282000000.0,66000000.0,,,15994000000.0,2210000000.0,4775000000.0,24808000000.0,11595000000.0,8493000000.0,4433000000.0,11595000000.0,11595000000.0,13213000000.0,24808000000.0,14819000000.0,8780000000.0,-19555000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2018.0,FY,,2018-12-31,2020-01-31 16:53:51+00:00,286000000.0,712000000.0,498000000.0,2202000000.0,0.0,15718000000.0,,117000000.0,5160000000.0,92000000.0,7685000000.0,3778000000.0,1597000000.0,4792000000.0,2925000000.0,,1499000000.0,2505000000.0,,,274000000.0,1474000000.0,,,16459000000.0,1546000000.0,2713000000.0,22819000000.0,6281000000.0,7126000000.0,4454000000.0,6281000000.0,6281000000.0,16538000000.0,22819000000.0,14096000000.0,12084000000.0,-26394000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2018.0,Q3,,2018-09-30,2018-10-31 16:21:11+00:00,225000000.0,761000000.0,550000000.0,2086000000.0,0.0,15573000000.0,163000000.0,83000000.0,5170000000.0,106000000.0,7661000000.0,4276000000.0,1580000000.0,4992000000.0,3316000000.0,,1364000000.0,1989000000.0,,,565000000.0,1740000000.0,,,15699000000.0,1546000000.0,2752000000.0,23652000000.0,6929000000.0,6963000000.0,4006000000.0,6929000000.0,6929000000.0,16723000000.0,23652000000.0,15109000000.0,12717000000.0,-24893000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2018.0,Q2,,2018-06-30,2018-07-19 17:06:48+00:00,253000000.0,745000000.0,581000000.0,1619000000.0,0.0,15480000000.0,151000000.0,84000000.0,5199000000.0,123000000.0,9201000000.0,5418000000.0,1576000000.0,5052000000.0,3290000000.0,,1432000000.0,2117000000.0,,,436000000.0,1743000000.0,,,14977000000.0,3000000.0,2388000000.0,23988000000.0,7146000000.0,6184000000.0,2608000000.0,7146000000.0,7146000000.0,16842000000.0,23988000000.0,16228000000.0,14234000000.0,-23892000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2018.0,Q1,,2018-03-31,2018-04-26 16:32:47+00:00,252000000.0,683000000.0,800000000.0,2527000000.0,0.0,15364000000.0,142000000.0,236000000.0,4815000000.0,53000000.0,9208000000.0,5919000000.0,1548000000.0,5166000000.0,3314000000.0,,1274000000.0,1918000000.0,,,291000000.0,1869000000.0,,,14335000000.0,20000000.0,2279000000.0,24555000000.0,7596000000.0,6763000000.0,2568000000.0,7596000000.0,7596000000.0,16959000000.0,24555000000.0,16244000000.0,14391000000.0,-22903000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2019.0,FY,,2019-12-31,2020-04-30 17:17:01+00:00,251000000.0,691000000.0,384000000.0,923000000.0,0.0,16128000000.0,135000000.0,210000000.0,4929000000.0,62000000.0,6738000000.0,1305000000.0,1484000000.0,4369000000.0,2646000000.0,,1101000000.0,2189000000.0,141000000.0,259000000.0,1013000000.0,1828000000.0,306000000.0,26000000.0,17754000000.0,1022000000.0,1850000000.0,18174000000.0,2870000000.0,4706000000.0,4066000000.0,2870000000.0,2870000000.0,15304000000.0,18174000000.0,11984000000.0,11238000000.0,-31396000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2019.0,Q3,,2019-09-30,2019-10-24 19:08:46+00:00,296000000.0,714000000.0,361000000.0,897000000.0,0.0,15990000000.0,,195000000.0,5097000000.0,79000000.0,7235000000.0,1446000000.0,1516000000.0,4374000000.0,2620000000.0,,1409000000.0,2676000000.0,,,993000000.0,1904000000.0,,,17315000000.0,518000000.0,2189000000.0,18714000000.0,3270000000.0,5209000000.0,3685000000.0,3270000000.0,3270000000.0,15444000000.0,18714000000.0,11989000000.0,11759000000.0,-30396000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2019.0,Q2,,2019-06-30,2019-07-18 16:20:28+00:00,303000000.0,797000000.0,464000000.0,1508000000.0,0.0,15913000000.0,,150000000.0,5185000000.0,94000000.0,7243000000.0,1936000000.0,1573000000.0,4468000000.0,2684000000.0,,1570000000.0,2693000000.0,,,1069000000.0,1927000000.0,,,17125000000.0,2063000000.0,2969000000.0,21169000000.0,4106000000.0,6844000000.0,5209000000.0,4106000000.0,4106000000.0,17063000000.0,21169000000.0,12752000000.0,11854000000.0,-29396000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2019.0,Q1,,2019-03-31,2019-04-24 16:55:10+00:00,251000000.0,716000000.0,464000000.0,1695000000.0,0.0,15787000000.0,,107000000.0,5208000000.0,108000000.0,7700000000.0,2969000000.0,1582000000.0,4710000000.0,2893000000.0,,1508000000.0,2592000000.0,,,1087000000.0,2033000000.0,,,16847000000.0,1550000000.0,2746000000.0,22329000000.0,5203000000.0,6665000000.0,4500000000.0,5203000000.0,5203000000.0,17126000000.0,22329000000.0,14082000000.0,12626000000.0,-27895000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2020.0,Q1,,2020-03-31,2020-04-30 17:17:01+00:00,268000000.0,635000000.0,285000000.0,880000000.0,0.0,15725000000.0,108000000.0,1107000000.0,4850000000.0,50000000.0,7724000000.0,1077000000.0,1409000000.0,4287000000.0,2619000000.0,,1183000000.0,2175000000.0,0.0,0.0,1008000000.0,1798000000.0,0.0,0.0,21051000000.0,1015000000.0,3550000000.0,18929000000.0,2115000000.0,6248000000.0,4673000000.0,2115000000.0,2115000000.0,16814000000.0,18929000000.0,11272000000.0,12141000000.0,-34946000000.0
