company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accumulateddepreciation,aoci,assetretirementandlitigationobligation,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,customerdeposits,dividendspayable,employeebenefitassets,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,noncurrentnotereceivables,notereceivable,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2012.0,Q3,,2012-09-30,2012-11-08 08:43:57+00:00,1071000000.0,1474000000.0,9886000000.0,-1039000000.0,1499000000.0,946000000.0,0.0,6918000000.0,,95000000.0,,210000000.0,,4130000000.0,38933000000.0,913000000.0,18711000000.0,67000000.0,663000000.0,29047000000.0,18000000.0,4020000000.0,1086000000.0,,51000000.0,70000000.0,2337000000.0,,335000000.0,3856000000.0,1805000000.0,167000000.0,88000000.0,5335000000.0,839000000.0,1768000000.0,43240000000.0,11214000000.0,5227000000.0,4887000000.0,11214000000.0,11232000000.0,32008000000.0,43240000000.0,8966000000.0,27121000000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2013.0,FY,,2013-12-31,2015-02-23 14:38:24+00:00,1308000000.0,1758000000.0,11045000000.0,-1565000000.0,1735000000.0,1102000000.0,0.0,8322000000.0,246000000.0,114000000.0,,232000000.0,,4225000000.0,44132000000.0,947000000.0,20592000000.0,43000000.0,702000000.0,33087000000.0,,4270000000.0,1286000000.0,,97000000.0,70000000.0,1917000000.0,,325000000.0,2804000000.0,998000000.0,153000000.0,83000000.0,5709000000.0,1016000000.0,942000000.0,46259000000.0,12466000000.0,5153000000.0,4912000000.0,12466000000.0,12466000000.0,33793000000.0,46259000000.0,8019000000.0,28881000000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2013.0,Q3,,2013-09-30,2013-11-01 11:13:43+00:00,1079000000.0,1509000000.0,10809000000.0,-2007000000.0,1732000000.0,1291000000.0,0.0,8311000000.0,,170000000.0,,232000000.0,,4050000000.0,42397000000.0,932000000.0,19092000000.0,47000000.0,686000000.0,31588000000.0,18000000.0,4122000000.0,1529000000.0,,117000000.0,98000000.0,1892000000.0,,325000000.0,3400000000.0,1203000000.0,173000000.0,52000000.0,6040000000.0,1250000000.0,1045000000.0,44988000000.0,12344000000.0,4971000000.0,4948000000.0,12344000000.0,12362000000.0,32626000000.0,44988000000.0,8429000000.0,27678000000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2013.0,Q2,,2013-06-30,2013-08-02 12:01:37+00:00,1114000000.0,1580000000.0,10487000000.0,-2128000000.0,1597000000.0,711000000.0,0.0,7201000000.0,,144000000.0,,218000000.0,,3991000000.0,41087000000.0,907000000.0,18875000000.0,47000000.0,642000000.0,30600000000.0,18000000.0,4054000000.0,1551000000.0,,129000000.0,97000000.0,1912000000.0,,197000000.0,3426000000.0,1173000000.0,198000000.0,84000000.0,5863000000.0,1957000000.0,1334000000.0,43746000000.0,10936000000.0,4775000000.0,5542000000.0,10936000000.0,10954000000.0,32792000000.0,43746000000.0,8371000000.0,27250000000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2013.0,Q1,,2013-03-31,2013-05-03 15:17:43+00:00,1071000000.0,1644000000.0,10297000000.0,-2146000000.0,1556000000.0,853000000.0,0.0,6994000000.0,,138000000.0,,215000000.0,,3995000000.0,40272000000.0,910000000.0,18881000000.0,48000000.0,616000000.0,29975000000.0,18000000.0,3917000000.0,1596000000.0,,60000000.0,132000000.0,2062000000.0,,352000000.0,3424000000.0,1199000000.0,281000000.0,119000000.0,5676000000.0,1812000000.0,1284000000.0,43341000000.0,10524000000.0,4989000000.0,5650000000.0,10524000000.0,10542000000.0,32799000000.0,43341000000.0,8377000000.0,27149000000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2014.0,FY,,2014-12-31,2015-10-30 12:45:17+00:00,995000000.0,1254000000.0,5523000000.0,-2274000000.0,1316000000.0,1399000000.0,0.0,9440000000.0,125000000.0,263000000.0,304000000.0,249000000.0,,3667000000.0,33692000000.0,668000000.0,17173000000.0,,381000000.0,28169000000.0,,3359000000.0,1457000000.0,,71000000.0,2734000000.0,3498000000.0,,298000000.0,10201000000.0,4488000000.0,75000000.0,,6462000000.0,1836000000.0,120000000.0,48864000000.0,13628000000.0,6159000000.0,7443000000.0,13628000000.0,13628000000.0,35236000000.0,48864000000.0,14536000000.0,27793000000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2014.0,Q3,,2014-09-30,2014-11-07 12:14:07+00:00,1208000000.0,1587000000.0,11638000000.0,-1438000000.0,1767000000.0,1188000000.0,0.0,9395000000.0,242000000.0,281000000.0,,248000000.0,,4187000000.0,46035000000.0,936000000.0,20522000000.0,36000000.0,763000000.0,34397000000.0,,4584000000.0,952000000.0,,139000000.0,71000000.0,1987000000.0,647000000.0,354000000.0,2873000000.0,978000000.0,117000000.0,274000000.0,6017000000.0,1334000000.0,732000000.0,48189000000.0,13974000000.0,5760000000.0,5412000000.0,13974000000.0,13974000000.0,34215000000.0,48189000000.0,8032000000.0,28803000000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2014.0,Q2,,2014-06-30,2014-07-31 17:28:01+00:00,1178000000.0,1661000000.0,11585000000.0,-1398000000.0,1738000000.0,1269000000.0,0.0,9365000000.0,317000000.0,124000000.0,,248000000.0,,4301000000.0,46016000000.0,952000000.0,20819000000.0,39000000.0,651000000.0,34431000000.0,,4539000000.0,1080000000.0,,115000000.0,78000000.0,2271000000.0,,223000000.0,2933000000.0,1126000000.0,160000000.0,332000000.0,5768000000.0,1112000000.0,954000000.0,48193000000.0,13735000000.0,5537000000.0,5156000000.0,13735000000.0,13735000000.0,34458000000.0,48193000000.0,8225000000.0,29302000000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2014.0,Q1,,2014-03-31,2014-05-01 17:47:59+00:00,1345000000.0,1982000000.0,11391000000.0,-1429000000.0,1738000000.0,1256000000.0,0.0,8358000000.0,342000000.0,240000000.0,,236000000.0,,4298000000.0,45165000000.0,943000000.0,20514000000.0,39000000.0,607000000.0,33774000000.0,,4377000000.0,1159000000.0,,103000000.0,77000000.0,2314000000.0,,358000000.0,2825000000.0,1092000000.0,224000000.0,416000000.0,5788000000.0,1883000000.0,1087000000.0,47973000000.0,12717000000.0,6094000000.0,6376000000.0,12717000000.0,12717000000.0,35256000000.0,47973000000.0,8105000000.0,28880000000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2015.0,FY,,2015-12-31,2016-11-01 12:13:10+00:00,812000000.0,1126000000.0,5848000000.0,-2728000000.0,1481000000.0,836000000.0,0.0,9694000000.0,,85000000.0,326000000.0,255000000.0,,3550000000.0,36230000000.0,679000000.0,18563000000.0,,357000000.0,30382000000.0,,3568000000.0,1405000000.0,,59000000.0,63000000.0,694000000.0,,303000000.0,2044000000.0,489000000.0,66000000.0,,2953000000.0,1401000000.0,139000000.0,39301000000.0,9919000000.0,2646000000.0,3876000000.0,9919000000.0,9919000000.0,29382000000.0,39301000000.0,6273000000.0,25506000000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2015.0,Q3,,2015-09-30,2015-10-30 12:45:17+00:00,808000000.0,1134000000.0,5802000000.0,-2206000000.0,1501000000.0,981000000.0,0.0,9637000000.0,223000000.0,118000000.0,312000000.0,254000000.0,,3613000000.0,35764000000.0,672000000.0,17745000000.0,,321000000.0,29962000000.0,,3865000000.0,963000000.0,,64000000.0,181000000.0,659000000.0,,300000000.0,2009000000.0,482000000.0,86000000.0,,2791000000.0,2017000000.0,0.0,39246000000.0,10222000000.0,2990000000.0,4468000000.0,10222000000.0,10222000000.0,29024000000.0,39246000000.0,6294000000.0,24556000000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2015.0,Q2,,2015-06-30,2015-08-03 11:56:54+00:00,902000000.0,1168000000.0,5648000000.0,-2284000000.0,1464000000.0,846000000.0,0.0,9571000000.0,159000000.0,130000000.0,309000000.0,250000000.0,,3590000000.0,34866000000.0,658000000.0,17103000000.0,,315000000.0,29218000000.0,,3668000000.0,1078000000.0,,106000000.0,140000000.0,627000000.0,,191000000.0,1908000000.0,481000000.0,136000000.0,,2654000000.0,2100000000.0,0.0,38244000000.0,9941000000.0,2870000000.0,4509000000.0,9941000000.0,9941000000.0,28303000000.0,38244000000.0,6156000000.0,23794000000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2015.0,Q1,,2015-03-31,2015-05-07 09:59:48+00:00,1128000000.0,1725000000.0,11929000000.0,-2311000000.0,1726000000.0,1335000000.0,0.0,9487000000.0,155000000.0,274000000.0,,249000000.0,,3964000000.0,46888000000.0,920000000.0,18772000000.0,34000000.0,687000000.0,34959000000.0,,4784000000.0,1457000000.0,,127000000.0,58000000.0,2091000000.0,,345000000.0,3345000000.0,929000000.0,168000000.0,190000000.0,6860000000.0,3130000000.0,1254000000.0,48921000000.0,14036000000.0,5699000000.0,7217000000.0,14036000000.0,14036000000.0,34885000000.0,48921000000.0,8263000000.0,27668000000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2016.0,FY,,2016-12-31,2018-02-22 12:04:11+00:00,820000000.0,1146000000.0,6147000000.0,-3778000000.0,1327000000.0,341000000.0,0.0,9848000000.0,,101000000.0,276000000.0,259000000.0,9000000.0,3060000000.0,36221000000.0,700000000.0,17808000000.0,,356000000.0,30074000000.0,,4021000000.0,1001000000.0,,46000000.0,52000000.0,670000000.0,,270000000.0,2405000000.0,422000000.0,63000000.0,,3829000000.0,1441000000.0,63000000.0,38315000000.0,9899000000.0,2067000000.0,3837000000.0,9899000000.0,9899000000.0,28416000000.0,38315000000.0,6174000000.0,24579000000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2016.0,Q3,,2016-09-30,2016-11-01 12:13:10+00:00,741000000.0,1080000000.0,6093000000.0,-3480000000.0,1324000000.0,416000000.0,0.0,9831000000.0,,117000000.0,302000000.0,259000000.0,,3175000000.0,36062000000.0,693000000.0,18069000000.0,,346000000.0,29969000000.0,,3943000000.0,878000000.0,,45000000.0,30000000.0,599000000.0,,315000000.0,2102000000.0,437000000.0,97000000.0,,3624000000.0,1079000000.0,78000000.0,38038000000.0,9975000000.0,2099000000.0,3412000000.0,9975000000.0,9975000000.0,28063000000.0,38038000000.0,5970000000.0,24651000000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2016.0,Q2,,2016-06-30,2016-08-09 11:44:33+00:00,726000000.0,1114000000.0,6123000000.0,-2857000000.0,1448000000.0,492000000.0,0.0,9773000000.0,,106000000.0,326000000.0,258000000.0,,3455000000.0,36917000000.0,708000000.0,18949000000.0,,336000000.0,30794000000.0,,3883000000.0,1074000000.0,,44000000.0,43000000.0,706000000.0,,211000000.0,2211000000.0,441000000.0,131000000.0,,3409000000.0,1075000000.0,200000000.0,39528000000.0,10325000000.0,2360000000.0,3408000000.0,10325000000.0,10325000000.0,29203000000.0,39528000000.0,6374000000.0,25795000000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2016.0,Q1,,2016-03-31,2016-04-29 10:25:07+00:00,707000000.0,1146000000.0,5875000000.0,-3159000000.0,1459000000.0,814000000.0,0.0,9736000000.0,,96000000.0,306000000.0,257000000.0,,3336000000.0,35707000000.0,667000000.0,18074000000.0,,332000000.0,29832000000.0,,3687000000.0,1183000000.0,,50000000.0,38000000.0,635000000.0,,315000000.0,2161000000.0,478000000.0,150000000.0,,3185000000.0,1750000000.0,183000000.0,38709000000.0,9762000000.0,2713000000.0,4066000000.0,9762000000.0,9762000000.0,28947000000.0,38709000000.0,6164000000.0,24881000000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2017.0,FY,,2017-12-31,2019-02-14 12:31:28+00:00,924000000.0,1224000000.0,6895000000.0,-3422000000.0,3016000000.0,485000000.0,,10312000000.0,,105000000.0,292000000.0,273000000.0,284000000.0,3258000000.0,39987000000.0,697000000.0,19847000000.0,,320000000.0,33092000000.0,,2591000000.0,800000000.0,,100000000.0,50000000.0,719000000.0,,282000000.0,1854000000.0,441000000.0,66000000.0,,3871000000.0,1428000000.0,49000000.0,41479000000.0,10761000000.0,2294000000.0,4023000000.0,10761000000.0,10761000000.0,30718000000.0,41479000000.0,6093000000.0,26695000000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2017.0,Q3,,2017-09-30,2017-11-01 11:18:01+00:00,838000000.0,1022000000.0,6778000000.0,-3503000000.0,1185000000.0,676000000.0,0.0,10129000000.0,,110000000.0,291000000.0,272000000.0,532000000.0,3134000000.0,38594000000.0,666000000.0,19110000000.0,,323000000.0,31816000000.0,,4354000000.0,796000000.0,,96000000.0,56000000.0,657000000.0,,322000000.0,2279000000.0,472000000.0,101000000.0,,4066000000.0,1659000000.0,57000000.0,40758000000.0,10692000000.0,2331000000.0,4149000000.0,10692000000.0,10692000000.0,30066000000.0,40758000000.0,6611000000.0,25917000000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2017.0,Q2,,2017-06-30,2017-08-03 10:11:58+00:00,752000000.0,1044000000.0,6593000000.0,-3523000000.0,1245000000.0,467000000.0,0.0,10030000000.0,,77000000.0,289000000.0,271000000.0,467000000.0,3139000000.0,37826000000.0,656000000.0,18397000000.0,,316000000.0,31233000000.0,,4261000000.0,787000000.0,,85000000.0,54000000.0,597000000.0,,196000000.0,2303000000.0,434000000.0,131000000.0,,3983000000.0,2168000000.0,69000000.0,39964000000.0,10490000000.0,2166000000.0,4350000000.0,10490000000.0,10490000000.0,29474000000.0,39964000000.0,6565000000.0,25124000000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2017.0,Q1,,2017-03-31,2017-05-04 13:28:58+00:00,700000000.0,1129000000.0,6334000000.0,-3777000000.0,1326000000.0,409000000.0,0.0,9924000000.0,,80000000.0,277000000.0,270000000.0,363000000.0,3050000000.0,36741000000.0,644000000.0,17958000000.0,,312000000.0,30407000000.0,,4187000000.0,776000000.0,,58000000.0,51000000.0,547000000.0,,299000000.0,2343000000.0,422000000.0,173000000.0,,3962000000.0,2083000000.0,95000000.0,39034000000.0,10109000000.0,2227000000.0,4256000000.0,10109000000.0,10109000000.0,28925000000.0,39034000000.0,6400000000.0,24669000000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2018.0,FY,,2018-12-31,2020-02-14 16:10:22+00:00,989000000.0,1159000000.0,7411000000.0,-3964000000.0,2978000000.0,621000000.0,0.0,11028000000.0,,110000000.0,257000000.0,296000000.0,535000000.0,3162000000.0,41869000000.0,716000000.0,20069000000.0,0.0,303000000.0,34458000000.0,,2922000000.0,771000000.0,0.0,107000000.0,63000000.0,673000000.0,,278000000.0,2093000000.0,436000000.0,70000000.0,,4593000000.0,1960000000.0,109000000.0,43396000000.0,11657000000.0,2432000000.0,4563000000.0,11657000000.0,11657000000.0,31739000000.0,43396000000.0,6506000000.0,27176000000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2018.0,Q3,,2018-09-30,2018-11-01 11:37:21+00:00,814000000.0,1095000000.0,7307000000.0,-3648000000.0,3018000000.0,842000000.0,0.0,11008000000.0,,121000000.0,265000000.0,287000000.0,615000000.0,3242000000.0,41325000000.0,700000000.0,19924000000.0,,295000000.0,34018000000.0,,2844000000.0,649000000.0,,58000000.0,61000000.0,691000000.0,,326000000.0,1922000000.0,441000000.0,103000000.0,,4423000000.0,1879000000.0,91000000.0,43042000000.0,11783000000.0,2545000000.0,4383000000.0,11783000000.0,11783000000.0,31259000000.0,43042000000.0,6479000000.0,26876000000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2018.0,Q2,,2018-06-30,2018-08-07 12:26:49+00:00,804000000.0,1128000000.0,7191000000.0,-3495000000.0,3044000000.0,852000000.0,0.0,10469000000.0,,132000000.0,271000000.0,287000000.0,498000000.0,3308000000.0,41014000000.0,694000000.0,20217000000.0,,288000000.0,33823000000.0,,2760000000.0,665000000.0,,66000000.0,62000000.0,684000000.0,,203000000.0,1907000000.0,456000000.0,126000000.0,,4266000000.0,2067000000.0,78000000.0,42830000000.0,11240000000.0,2600000000.0,4448000000.0,11240000000.0,11240000000.0,31590000000.0,42830000000.0,6407000000.0,27142000000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2018.0,Q1,,2018-03-31,2018-05-03 11:12:50+00:00,836000000.0,1249000000.0,7117000000.0,-3279000000.0,2981000000.0,629000000.0,0.0,10418000000.0,,128000000.0,286000000.0,285000000.0,378000000.0,3302000000.0,40853000000.0,703000000.0,20214000000.0,,279000000.0,33736000000.0,,2685000000.0,653000000.0,,89000000.0,40000000.0,673000000.0,,323000000.0,1779000000.0,441000000.0,139000000.0,,4037000000.0,1707000000.0,56000000.0,42388000000.0,11176000000.0,2490000000.0,4238000000.0,11176000000.0,11176000000.0,31212000000.0,42388000000.0,6162000000.0,26974000000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2019.0,FY,,2019-12-31,2020-02-14 16:10:22+00:00,956000000.0,1191000000.0,8164000000.0,-4358000000.0,2784000000.0,815000000.0,0.0,12222000000.0,,99000000.0,261000000.0,317000000.0,464000000.0,3198000000.0,44646000000.0,742000000.0,20721000000.0,0.0,332000000.0,36482000000.0,,3212000000.0,587000000.0,0.0,105000000.0,98000000.0,650000000.0,,294000000.0,2027000000.0,485000000.0,79000000.0,,5127000000.0,2323000000.0,147000000.0,45680000000.0,12991000000.0,2767000000.0,4900000000.0,12991000000.0,12991000000.0,32689000000.0,45680000000.0,6431000000.0,27789000000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2019.0,Q3,,2019-09-30,2019-11-05 12:08:15+00:00,846000000.0,1055000000.0,7837000000.0,-4272000000.0,2868000000.0,670000000.0,0.0,11094000000.0,,94000000.0,262000000.0,298000000.0,955000000.0,3050000000.0,42945000000.0,709000000.0,21547000000.0,,295000000.0,35108000000.0,,3200000000.0,719000000.0,,112000000.0,78000000.0,607000000.0,,346000000.0,2203000000.0,483000000.0,115000000.0,,5080000000.0,1387000000.0,209000000.0,44559000000.0,11902000000.0,2534000000.0,3840000000.0,11902000000.0,11902000000.0,32657000000.0,44559000000.0,6917000000.0,28817000000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2019.0,Q2,,2019-06-30,2019-08-06 13:51:56+00:00,830000000.0,1087000000.0,7687000000.0,-3996000000.0,2908000000.0,406000000.0,0.0,11076000000.0,,111000000.0,265000000.0,298000000.0,832000000.0,3139000000.0,42817000000.0,710000000.0,20965000000.0,,286000000.0,35130000000.0,,3111000000.0,716000000.0,,110000000.0,67000000.0,572000000.0,,215000000.0,2162000000.0,458000000.0,142000000.0,,4903000000.0,1772000000.0,133000000.0,44204000000.0,11983000000.0,2231000000.0,4063000000.0,11983000000.0,11983000000.0,32221000000.0,44204000000.0,6843000000.0,28158000000.0
