company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othercostofrevenue,othergains,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,preferreddividends,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2010.0,FY,2010-01-01,2010-12-31,2013-02-28 17:21:55+00:00,,2.17,2.17,1.4,556000000.0,2.17,263000000.0,959000000.0,976000000.0,-17000000.0,938000000.0,21000000.0,3722000000.0,8110000000.0,,,1994000000.0,,-31000000.0,,411000000.0,,,383000000.0,5716000000.0,2805000000.0,593000000.0,-3000000.0,939000000.0,1866000000.0,-627000000.0,1239000000.0,8521000000.0,432300000.0,431345000.0,431569000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2010.0,Q3YTD,2010-01-01,2010-09-30,,,1.39,1.39,1.05,376000000.0,1.39,152000000.0,653000000.0,638000000.0,15000000.0,371000000.0,17000000.0,3432000000.0,6993000000.0,,261000000.0,1410000000.0,-7000000.0,-12000000.0,838000000.0,287000000.0,,4000000.0,,4842000000.0,2438000000.0,413000000.0,-2000000.0,1214000000.0,1224000000.0,-427000000.0,797000000.0,7280000000.0,70600000.0,482552000.0,482762000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2010.0,Q3TTM,2009-10-01,2010-09-30,,-227000000.0,0.72,0.72,0.01,37000000.0,0.72,60000000.0,384000000.0,315000000.0,69000000.0,117000000.0,2000000.0,436000000.0,1519000000.0,,261000000.0,160000000.0,-7000000.0,-50000000.0,540000000.0,-36000000.0,,4000000.0,,596000000.0,887000000.0,121000000.0,16000000.0,350000000.0,537000000.0,-155000000.0,382000000.0,1483000000.0,70600000.0,482552000.0,482762000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2010.0,Q2YTD,2010-01-01,2010-06-30,,,0.88,0.88,0.7,249000000.0,0.88,133000000.0,347000000.0,332000000.0,15000000.0,335000000.0,12000000.0,2352000000.0,4259000000.0,,,988000000.0,,8000000.0,188000000.0,220000000.0,,,,3340000000.0,1139000000.0,242000000.0,-3000000.0,437000000.0,702000000.0,-237000000.0,465000000.0,4479000000.0,386400000.0,381896000.0,382075000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2010.0,Q2TTM,2009-07-01,2010-06-30,,-154000000.0,0.26,0.26,0.01,26000000.0,0.26,66000000.0,104000000.0,60000000.0,44000000.0,101000000.0,3000000.0,284000000.0,443000000.0,,,123000000.0,,-21000000.0,-1000000.0,21000000.0,,,,407000000.0,57000000.0,54000000.0,15000000.0,-129000000.0,186000000.0,-60000000.0,126000000.0,464000000.0,386400000.0,381896000.0,382075000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2010.0,Q2,2010-04-01,2010-06-30,2011-08-08 14:37:31+00:00,,0.22,0.22,0.35,125000000.0,0.22,7000000.0,92000000.0,85000000.0,7000000.0,85000000.0,7000000.0,550000000.0,1358000000.0,,,472000000.0,,0.0,100000000.0,115000000.0,,,,1022000000.0,451000000.0,131000000.0,-3000000.0,225000000.0,226000000.0,-134000000.0,92000000.0,1473000000.0,386400000.0,381896000.0,382075000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2010.0,Q1TTM,2009-04-01,2010-03-31,,-84000000.0,0.02,0.02,0.01,15000000.0,0.02,28000000.0,9000000.0,4000000.0,5000000.0,9000000.0,,598000000.0,644000000.0,,,72000000.0,,-27000000.0,-3000000.0,18000000.0,,,,670000000.0,-8000000.0,22000000.0,17000000.0,-72000000.0,64000000.0,-32000000.0,32000000.0,662000000.0,378800000.0,377717000.0,377986000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 08:26:48+00:00,,0.66,0.66,0.35,124000000.0,0.66,126000000.0,255000000.0,247000000.0,8000000.0,250000000.0,5000000.0,1802000000.0,2901000000.0,,,516000000.0,,8000000.0,88000000.0,105000000.0,,,,2318000000.0,688000000.0,111000000.0,0.0,212000000.0,476000000.0,-103000000.0,373000000.0,3006000000.0,378800000.0,377717000.0,377986000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2011.0,Q4,2011-10-01,2011-12-31,,,1.13,1.13,0.7,500000000.0,1.12,358000000.0,658000000.0,659000000.0,-1000000.0,999000000.0,8000000.0,2885000000.0,5097000000.0,,-345000000.0,1512000000.0,3000000.0,-28000000.0,-1571000000.0,242000000.0,,-4000000.0,484000000.0,4397000000.0,942000000.0,484000000.0,-3000000.0,-587000000.0,1529000000.0,-515000000.0,1014000000.0,5339000000.0,551700000.0,550395000.0,550952000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2011.0,FY,2011-01-01,2011-12-31,2014-02-24 15:42:54+00:00,,2.71,2.71,1.4,960000000.0,2.7,691000000.0,1512000000.0,1510000000.0,2000000.0,1495000000.0,17000000.0,5199000000.0,12230000000.0,,,2993000000.0,,4000000.0,,507000000.0,0.0,,484000000.0,8192000000.0,4545000000.0,898000000.0,-6000000.0,1444000000.0,3101000000.0,-900000000.0,2201000000.0,12737000000.0,551700000.0,550395000.0,550952000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2011.0,Q3YTD,2011-01-01,2011-09-30,,,1.58,1.58,0.7,460000000.0,1.58,333000000.0,854000000.0,851000000.0,3000000.0,496000000.0,9000000.0,2314000000.0,7133000000.0,,345000000.0,1481000000.0,-3000000.0,32000000.0,1571000000.0,265000000.0,,4000000.0,,3795000000.0,3603000000.0,414000000.0,-3000000.0,2031000000.0,1572000000.0,-385000000.0,1187000000.0,7398000000.0,584200000.0,577595000.0,578054000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2011.0,Q3TTM,2010-10-01,2011-09-30,,,2.36,2.36,1.05,640000000.0,2.36,444000000.0,1160000000.0,1189000000.0,-29000000.0,1063000000.0,13000000.0,2604000000.0,8250000000.0,,84000000.0,2065000000.0,4000000.0,13000000.0,733000000.0,389000000.0,,,383000000.0,4669000000.0,3970000000.0,594000000.0,-4000000.0,1756000000.0,2214000000.0,-585000000.0,1629000000.0,8639000000.0,584200000.0,577595000.0,578054000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2011.0,Q3,2011-07-01,2011-09-30,2012-11-08 08:43:57+00:00,,0.76,0.76,0.35,252000000.0,0.76,110000000.0,449000000.0,449000000.0,0.0,444000000.0,5000000.0,1141000000.0,2987000000.0,,,825000000.0,,37000000.0,135000000.0,133000000.0,,,,1966000000.0,1154000000.0,240000000.0,-5000000.0,387000000.0,767000000.0,-208000000.0,559000000.0,3120000000.0,584200000.0,577595000.0,578054000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2011.0,Q2YTD,2011-01-01,2011-06-30,,,0.82,0.82,0.35,208000000.0,0.82,223000000.0,405000000.0,402000000.0,3000000.0,52000000.0,4000000.0,1173000000.0,4146000000.0,,345000000.0,656000000.0,-3000000.0,-5000000.0,1436000000.0,132000000.0,,4000000.0,,1829000000.0,2449000000.0,174000000.0,2000000.0,1644000000.0,805000000.0,-177000000.0,628000000.0,4278000000.0,,,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2011.0,Q2TTM,2010-07-01,2011-06-30,,,2.11,2.11,1.05,515000000.0,2.11,353000000.0,1017000000.0,1046000000.0,-29000000.0,655000000.0,13000000.0,2543000000.0,7997000000.0,,345000000.0,1662000000.0,-3000000.0,-44000000.0,1248000000.0,323000000.0,,4000000.0,383000000.0,4205000000.0,4115000000.0,525000000.0,2000000.0,2146000000.0,1969000000.0,-567000000.0,1402000000.0,8320000000.0,,,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2011.0,Q1TTM,2010-04-01,2011-03-31,,,2.33,2.33,1.4,640000000.0,2.33,360000000.0,1109000000.0,1131000000.0,-22000000.0,740000000.0,20000000.0,3093000000.0,9355000000.0,,345000000.0,2134000000.0,-3000000.0,-44000000.0,1348000000.0,438000000.0,,4000000.0,383000000.0,5227000000.0,4566000000.0,656000000.0,-1000000.0,2371000000.0,2195000000.0,-701000000.0,1494000000.0,9793000000.0,63400000.0,484138000.0,484345000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2012.0,FY,2012-01-01,2012-12-31,2015-02-23 14:38:24+00:00,,2.61,2.61,1.44,1087000000.0,2.6,518000000.0,1531000000.0,1491000000.0,40000000.0,1526000000.0,5000000.0,4392000000.0,11624000000.0,,,3143000000.0,,-39000000.0,,508000000.0,0.0,,484000000.0,7535000000.0,4597000000.0,951000000.0,-27000000.0,1571000000.0,3026000000.0,-1017000000.0,2009000000.0,12132000000.0,584700000.0,580276000.0,581626000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2012.0,Q4,2012-10-01,2012-12-31,,,0.61,0.61,0.36,274000000.0,0.6,154000000.0,360000000.0,314000000.0,46000000.0,359000000.0,1000000.0,1154000000.0,2947000000.0,,,780000000.0,,-8000000.0,,121000000.0,,,121000000.0,1934000000.0,1134000000.0,237000000.0,-26000000.0,395000000.0,739000000.0,-271000000.0,468000000.0,3068000000.0,584700000.0,580276000.0,581626000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2012.0,Q3YTD,2012-01-01,2012-09-30,,,2.0,2.0,1.08,813000000.0,2.0,364000000.0,1171000000.0,1177000000.0,-6000000.0,1167000000.0,4000000.0,3238000000.0,8677000000.0,,,2363000000.0,,-31000000.0,,387000000.0,,,363000000.0,5601000000.0,3463000000.0,714000000.0,-1000000.0,1176000000.0,2287000000.0,-746000000.0,1541000000.0,9064000000.0,582000000.0,580585000.0,582636000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2012.0,Q3TTM,2011-10-01,2012-09-30,,,3.13,3.13,1.78,1313000000.0,3.12,722000000.0,1829000000.0,1836000000.0,-7000000.0,2166000000.0,12000000.0,6123000000.0,13774000000.0,,-345000000.0,3875000000.0,3000000.0,-59000000.0,-1571000000.0,629000000.0,,-4000000.0,847000000.0,9998000000.0,4405000000.0,1198000000.0,-4000000.0,589000000.0,3816000000.0,-1261000000.0,2555000000.0,14403000000.0,582000000.0,580585000.0,582636000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2012.0,Q3,2012-07-01,2012-09-30,2013-11-01 11:13:43+00:00,,0.61,0.61,0.36,278000000.0,0.61,17000000.0,355000000.0,355000000.0,0.0,355000000.0,0.0,584000000.0,2271000000.0,,,740000000.0,,-44000000.0,,132000000.0,,,137000000.0,1324000000.0,1079000000.0,248000000.0,0.0,415000000.0,664000000.0,-292000000.0,372000000.0,2403000000.0,582000000.0,580585000.0,582636000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2012.0,Q2YTD,2012-01-01,2012-06-30,,,1.39,1.39,0.72,535000000.0,1.39,347000000.0,816000000.0,822000000.0,-6000000.0,812000000.0,4000000.0,2654000000.0,6406000000.0,,,1623000000.0,,13000000.0,,255000000.0,,,226000000.0,4277000000.0,2384000000.0,466000000.0,-1000000.0,761000000.0,1623000000.0,-454000000.0,1169000000.0,6661000000.0,589100000.0,579881000.0,580593000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2012.0,Q2TTM,2011-07-01,2012-06-30,,,3.28,3.28,1.77,1287000000.0,3.27,815000000.0,1923000000.0,1930000000.0,-7000000.0,2255000000.0,17000000.0,6680000000.0,14490000000.0,,-345000000.0,3960000000.0,3000000.0,22000000.0,-1436000000.0,630000000.0,,-4000000.0,710000000.0,10640000000.0,4480000000.0,1190000000.0,-9000000.0,561000000.0,3919000000.0,-1177000000.0,2742000000.0,15120000000.0,589100000.0,579881000.0,580593000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2012.0,Q2,2012-04-01,2012-06-30,2013-08-02 12:01:37+00:00,,0.46,0.46,0.36,271000000.0,0.46,88000000.0,271000000.0,277000000.0,-6000000.0,271000000.0,0.0,756000000.0,2409000000.0,,,826000000.0,,30000000.0,,140000000.0,,,124000000.0,1582000000.0,967000000.0,236000000.0,-1000000.0,395000000.0,572000000.0,-207000000.0,365000000.0,2549000000.0,589100000.0,579881000.0,580593000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2012.0,Q1,2012-01-01,2012-03-31,2013-05-03 15:17:43+00:00,,0.93,0.93,0.36,264000000.0,0.93,259000000.0,545000000.0,545000000.0,,541000000.0,4000000.0,1898000000.0,3997000000.0,,,797000000.0,,-17000000.0,,115000000.0,,,102000000.0,2695000000.0,1417000000.0,230000000.0,,366000000.0,1051000000.0,-247000000.0,804000000.0,4112000000.0,581700000.0,579041000.0,579527000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2012.0,Q1TTM,2011-04-01,2012-03-31,,,2.82,2.82,1.41,1016000000.0,2.81,727000000.0,1652000000.0,1653000000.0,-1000000.0,1984000000.0,17000000.0,5924000000.0,12081000000.0,,-345000000.0,3134000000.0,3000000.0,-8000000.0,-1436000000.0,490000000.0,,-4000000.0,586000000.0,9058000000.0,3513000000.0,954000000.0,-8000000.0,166000000.0,3347000000.0,-970000000.0,2377000000.0,12571000000.0,581700000.0,579041000.0,579527000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2013.0,FY,2013-01-01,2013-12-31,2015-02-23 14:38:24+00:00,,1.85,1.85,1.47,1142000000.0,1.76,163000000.0,1131000000.0,1097000000.0,34000000.0,1130000000.0,1000000.0,3911000000.0,11133000000.0,,,3130000000.0,,-23000000.0,,588000000.0,697000000.0,,563000000.0,7041000000.0,4680000000.0,994000000.0,-1000000.0,2402000000.0,2278000000.0,-1018000000.0,1260000000.0,11721000000.0,610800000.0,608983000.0,663073000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2013.0,Q4,2013-10-01,2013-12-31,,,-0.18,-0.18,0.37,288000000.0,-0.14,-178000000.0,-98000000.0,-124000000.0,26000000.0,-98000000.0,,784000000.0,2575000000.0,,,830000000.0,,-41000000.0,,165000000.0,697000000.0,,160000000.0,1614000000.0,1126000000.0,241000000.0,-1000000.0,1145000000.0,-19000000.0,-283000000.0,-302000000.0,2740000000.0,610800000.0,608983000.0,663073000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2013.0,Q3,2013-07-01,2013-09-30,2014-11-07 12:14:07+00:00,,0.65,0.65,0.3675,284000000.0,0.62,81000000.0,411000000.0,404000000.0,7000000.0,410000000.0,1000000.0,1049000000.0,2915000000.0,,,744000000.0,,-117000000.0,,159000000.0,,,151000000.0,1793000000.0,1281000000.0,244000000.0,,435000000.0,846000000.0,-361000000.0,485000000.0,3074000000.0,630800000.0,631046000.0,664343000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2013.0,Q3YTD,2013-01-01,2013-09-30,,,2.03,2.03,1.1,854000000.0,1.9,341000000.0,1229000000.0,1221000000.0,8000000.0,1228000000.0,1000000.0,3127000000.0,8558000000.0,,,2300000000.0,,18000000.0,,423000000.0,,,403000000.0,5427000000.0,3554000000.0,753000000.0,,1257000000.0,2297000000.0,-735000000.0,1562000000.0,8981000000.0,630800000.0,631046000.0,664343000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2013.0,Q3TTM,2012-10-01,2013-09-30,,,2.64,2.64,1.46,1128000000.0,2.5,495000000.0,1589000000.0,1535000000.0,54000000.0,1587000000.0,2000000.0,4281000000.0,11505000000.0,,,3080000000.0,,10000000.0,,544000000.0,,,524000000.0,7361000000.0,4688000000.0,990000000.0,-26000000.0,1652000000.0,3036000000.0,-1006000000.0,2030000000.0,12049000000.0,630800000.0,631046000.0,664343000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2013.0,Q2YTD,2013-01-01,2013-06-30,,,1.38,1.38,0.74,570000000.0,1.28,260000000.0,818000000.0,817000000.0,1000000.0,818000000.0,,2078000000.0,5643000000.0,,,1556000000.0,,135000000.0,,264000000.0,,,252000000.0,3634000000.0,2273000000.0,509000000.0,,822000000.0,1451000000.0,-374000000.0,1077000000.0,5907000000.0,595600000.0,589834000.0,664615000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2013.0,Q2TTM,2012-07-01,2013-06-30,,,2.6,2.6,1.46,1122000000.0,2.49,431000000.0,1533000000.0,1486000000.0,47000000.0,1532000000.0,1000000.0,3816000000.0,10861000000.0,,,3076000000.0,,83000000.0,,517000000.0,,,510000000.0,6892000000.0,4486000000.0,994000000.0,-26000000.0,1632000000.0,2854000000.0,-937000000.0,1917000000.0,11378000000.0,595600000.0,589834000.0,664615000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2013.0,Q2,2013-04-01,2013-06-30,2014-07-31 17:28:01+00:00,,0.68,0.68,0.3675,286000000.0,0.63,109000000.0,405000000.0,404000000.0,1000000.0,405000000.0,,1492000000.0,3313000000.0,,,784000000.0,,13000000.0,,137000000.0,,,130000000.0,2276000000.0,1174000000.0,258000000.0,,416000000.0,758000000.0,-245000000.0,513000000.0,3450000000.0,595600000.0,589834000.0,664615000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2013.0,Q1,2013-01-01,2013-03-31,2014-05-01 17:47:59+00:00,,0.7,0.7,0.3675,284000000.0,0.65,151000000.0,413000000.0,413000000.0,,413000000.0,,586000000.0,2330000000.0,,,772000000.0,,122000000.0,,127000000.0,,,122000000.0,1358000000.0,1099000000.0,251000000.0,,406000000.0,693000000.0,-129000000.0,564000000.0,2457000000.0,590000000.0,582640000.0,657020000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2013.0,Q1TTM,2012-04-01,2013-03-31,,,2.38,2.38,1.45,1107000000.0,2.32,410000000.0,1399000000.0,1359000000.0,40000000.0,1398000000.0,1000000.0,3080000000.0,9957000000.0,,,3118000000.0,,100000000.0,,520000000.0,,,504000000.0,6198000000.0,4279000000.0,972000000.0,-27000000.0,1611000000.0,2668000000.0,-899000000.0,1769000000.0,10477000000.0,590000000.0,582640000.0,657020000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2014.0,FY,2014-01-01,2014-12-31,2017-02-17 11:38:11+00:00,,2.64,2.64,1.49,923000000.0,2.61,692000000.0,1737000000.0,1437000000.0,300000000.0,1737000000.0,,1889000000.0,7852000000.0,,,2173000000.0,,105000000.0,,,,,,4062000000.0,3790000000.0,843000000.0,,923000000.0,2867000000.0,-738000000.0,2129000000.0,7852000000.0,658000000.0,653504000.0,665973000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2014.0,Q4,2014-10-01,2014-12-31,,,1.05,1.05,0.37,160000000.0,1.04,211000000.0,695000000.0,473000000.0,222000000.0,695000000.0,,1809000000.0,3090000000.0,,,335000000.0,,66000000.0,,-160000000.0,,,-152000000.0,2144000000.0,786000000.0,160000000.0,,8000000.0,778000000.0,-94000000.0,684000000.0,2930000000.0,658000000.0,653504000.0,665973000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2014.0,Q3,2014-07-01,2014-09-30,2015-10-30 12:45:17+00:00,,0.74,0.74,0.3725,233000000.0,0.74,201000000.0,497000000.0,410000000.0,87000000.0,497000000.0,,413000000.0,1879000000.0,,,545000000.0,,136000000.0,,,,,,958000000.0,921000000.0,213000000.0,,233000000.0,688000000.0,-77000000.0,611000000.0,1879000000.0,671600000.0,664432000.0,666402000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2014.0,Q3YTD,2014-01-01,2014-09-30,,,1.59,1.59,1.12,763000000.0,1.57,481000000.0,1042000000.0,964000000.0,78000000.0,1042000000.0,,80000000.0,4762000000.0,,,1838000000.0,,39000000.0,,160000000.0,,,152000000.0,1918000000.0,3004000000.0,683000000.0,,915000000.0,2089000000.0,-644000000.0,1445000000.0,4922000000.0,671600000.0,664432000.0,666402000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2014.0,Q3TTM,2013-10-01,2014-09-30,,,1.41,1.41,1.49,1051000000.0,1.43,303000000.0,944000000.0,840000000.0,104000000.0,944000000.0,,864000000.0,7337000000.0,,,2668000000.0,,-2000000.0,,325000000.0,697000000.0,,312000000.0,3532000000.0,4130000000.0,924000000.0,-1000000.0,2060000000.0,2070000000.0,-927000000.0,1143000000.0,7662000000.0,671600000.0,664432000.0,666402000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2014.0,Q2,2014-04-01,2014-06-30,2015-08-03 11:56:54+00:00,,0.35,0.35,0.3725,230000000.0,0.34,166000000.0,229000000.0,230000000.0,-1000000.0,229000000.0,,403000000.0,1830000000.0,,,524000000.0,,-74000000.0,,19000000.0,,,14000000.0,927000000.0,922000000.0,208000000.0,,244000000.0,678000000.0,-282000000.0,396000000.0,1849000000.0,654300000.0,653132000.0,665792000.0
