company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2010.0,Q3YTD,2009-07-01,2010-03-31,,,1.16,1.16,0.52,1.15,28200000.0,510000000.0,418700000.0,393200000.0,25500000.0,418700000.0,,71166600000.0,74043200000.0,15900000.0,-28800000.0,84300000.0,1819900000.0,71166600000.0,2876600000.0,128900000.0,43200000.0,1903600000.0,973000000.0,-69800000.0,903200000.0,74043200000.0,358700000.0,358700000.0,361800000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2010.0,Q3TTM,2009-04-01,2010-03-31,,,1.91,1.91,0.67,1.89,30900000.0,597800000.0,691800000.0,595100000.0,96700000.0,691800000.0,,94569600000.0,98390500000.0,31400000.0,-23900000.0,122500000.0,2411600000.0,94569600000.0,3820900000.0,161500000.0,43200000.0,2541100000.0,1279800000.0,-86900000.0,1192900000.0,98390500000.0,358700000.0,358700000.0,361800000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2010.0,Q3,2010-01-01,2010-03-31,2011-05-06 08:08:48+00:00,,0.62,0.62,0.175,0.61,4200000.0,138400000.0,222400000.0,224800000.0,-2400000.0,222400000.0,,23332700000.0,24342800000.0,1400000.0,-2900000.0,13900000.0,628600000.0,23332700000.0,1010100000.0,27700000.0,23200000.0,643800000.0,366300000.0,-3100000.0,363200000.0,24342800000.0,358700000.0,358700000.0,361800000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2010.0,Q2YTD,2009-07-01,2009-12-31,,,0.54,0.54,0.35,0.54,24000000.0,371600000.0,196300000.0,168400000.0,27900000.0,196300000.0,,47833900000.0,49700400000.0,14500000.0,-25900000.0,70400000.0,1191300000.0,47833900000.0,1866500000.0,101200000.0,20000000.0,1259800000.0,606700000.0,-66700000.0,540000000.0,49700400000.0,360800000.0,359000000.0,361000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2010.0,Q2TTM,2009-01-01,2009-12-31,,,2.17,2.17,0.63,2.15,27400000.0,588400000.0,782300000.0,585400000.0,196900000.0,782300000.0,,94339300000.0,98137000000.0,23500000.0,-20400000.0,140300000.0,2356000000.0,94339300000.0,3797700000.0,164100000.0,20000000.0,2503300000.0,1294400000.0,-120600000.0,1173800000.0,98137000000.0,360800000.0,359000000.0,361000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2010.0,Q2,2009-10-01,2009-12-31,2011-02-08 08:33:09+00:00,,0.65,0.65,0.175,0.65,400000.0,134800000.0,234500000.0,230200000.0,4300000.0,234500000.0,,23962000000.0,24919700000.0,5600000.0,-25400000.0,10700000.0,605200000.0,23962000000.0,957700000.0,27400000.0,20000000.0,590900000.0,366800000.0,-1800000.0,365000000.0,24919700000.0,360800000.0,359000000.0,361000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2010.0,Q1TTM,2008-10-01,2009-09-30,,,2.41,2.41,0.6,2.38,33900000.0,555800000.0,864300000.0,524200000.0,340100000.0,864300000.0,,93580000000.0,97335100000.0,-1800000.0,4700000.0,146500000.0,2329300000.0,93580000000.0,3755100000.0,158900000.0,,2514400000.0,1240700000.0,-160700000.0,1080000000.0,97335100000.0,347300000.0,359100000.0,359100000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2010.0,Q1,2009-07-01,2009-09-30,2010-11-08 08:24:47+00:00,,-0.11,-0.11,0.175,-0.11,23600000.0,236800000.0,-38200000.0,-61800000.0,23600000.0,-38200000.0,,23871900000.0,24780700000.0,8900000.0,-500000.0,59700000.0,586100000.0,23871900000.0,908800000.0,73800000.0,0.0,668900000.0,239900000.0,-64900000.0,175000000.0,24780700000.0,347300000.0,359100000.0,359100000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2011.0,Q4,2011-04-01,2011-06-30,,,0.58,0.58,0.19,0.57,800000.0,133800000.0,202800000.0,207100000.0,-4300000.0,202800000.0,,25719900000.0,26763300000.0,2500000.0,-5800000.0,19200000.0,670300000.0,25719900000.0,1043400000.0,24000000.0,3500000.0,684500000.0,358900000.0,-18000000.0,340900000.0,26763300000.0,348700000.0,349000000.0,353000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2011.0,FY,2010-07-01,2011-06-30,2013-08-20 16:10:48+00:00,,2.75,2.75,0.78,2.72,9000000.0,552000000.0,959000000.0,966000000.0,-7000000.0,959000000.0,,98482000000.0,102644000000.0,22000000.0,6000000.0,105000000.0,2528000000.0,98482000000.0,4162000000.0,93000000.0,75000000.0,2648000000.0,1514000000.0,4000000.0,1518000000.0,102644000000.0,348700000.0,349000000.0,353000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2011.0,Q3YTD,2010-07-01,2011-03-31,,,2.17,2.17,0.59,2.15,8200000.0,418200000.0,756200000.0,758900000.0,-2700000.0,756200000.0,,72762100000.0,75880700000.0,19500000.0,11800000.0,85800000.0,1857700000.0,72762100000.0,3118600000.0,69000000.0,71500000.0,1963500000.0,1155100000.0,22000000.0,1177100000.0,75880700000.0,346500000.0,348500000.0,352900000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2011.0,Q3TTM,2010-04-01,2011-03-31,,,2.8,2.8,0.76,2.77,9000000.0,533200000.0,979500000.0,952700000.0,26800000.0,979500000.0,,96317500000.0,100340500000.0,16600000.0,-21400000.0,111500000.0,2434800000.0,96317500000.0,4023000000.0,93100000.0,73300000.0,2533900000.0,1489100000.0,-3200000.0,1485900000.0,100340500000.0,346500000.0,348500000.0,352900000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2011.0,Q3,2011-01-01,2011-03-31,2012-05-08 13:47:21+00:00,,0.71,0.71,0.195,0.7,4600000.0,175600000.0,246000000.0,249500000.0,-3500000.0,246000000.0,,24909200000.0,26071400000.0,6200000.0,4300000.0,36500000.0,669500000.0,24909200000.0,1162200000.0,25100000.0,-3300000.0,714900000.0,447300000.0,-22200000.0,425100000.0,26071400000.0,346500000.0,348500000.0,352900000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2011.0,Q2YTD,2010-07-01,2010-12-31,,,1.46,1.46,0.39,1.45,3600000.0,242600000.0,510200000.0,509400000.0,800000.0,510200000.0,,47852900000.0,49809300000.0,13300000.0,7500000.0,49300000.0,1188200000.0,47852900000.0,1956400000.0,43900000.0,74800000.0,1248600000.0,707800000.0,44200000.0,752000000.0,49809300000.0,347400000.0,347600000.0,350700000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2011.0,Q2TTM,2010-01-01,2010-12-31,,,2.71,2.71,0.74,2.68,8600000.0,496000000.0,955900000.0,928000000.0,27900000.0,955900000.0,,94741000000.0,98611900000.0,11800000.0,-28600000.0,88900000.0,2393900000.0,94741000000.0,3870900000.0,95700000.0,99800000.0,2462800000.0,1408100000.0,15900000.0,1424000000.0,98611900000.0,347400000.0,347600000.0,350700000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2011.0,Q2,2010-10-01,2010-12-31,2012-02-07 08:07:44+00:00,,0.62,0.62,0.195,0.61,1700000.0,112800000.0,215400000.0,215000000.0,400000.0,215400000.0,,24377600000.0,25371800000.0,5800000.0,6100000.0,35800000.0,606700000.0,24377600000.0,994200000.0,21900000.0,0.0,650300000.0,343900000.0,-16100000.0,327800000.0,25371800000.0,347400000.0,347600000.0,350700000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2011.0,Q1TTM,2009-10-01,2010-09-30,,,2.74,2.74,0.72,2.72,7300000.0,518000000.0,975000000.0,943200000.0,31800000.0,975000000.0,,94325400000.0,98159800000.0,11600000.0,-60100000.0,63800000.0,2392400000.0,94325400000.0,3834400000.0,101200000.0,119800000.0,2403400000.0,1431000000.0,30200000.0,1461200000.0,98159800000.0,351000000.0,348900000.0,351900000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2011.0,Q1,2010-07-01,2010-09-30,2011-11-04 07:31:10+00:00,,0.84,0.84,0.195,0.84,1900000.0,129800000.0,294800000.0,294400000.0,400000.0,294800000.0,,23475300000.0,24437500000.0,7500000.0,1400000.0,13500000.0,581500000.0,23475300000.0,962200000.0,22000000.0,74800000.0,598300000.0,363900000.0,60300000.0,424200000.0,24437500000.0,351000000.0,348900000.0,351900000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2012.0,Q4,2012-04-01,2012-06-30,,33000000.0,0.69,0.69,0.22,0.68,2000000.0,140000000.0,237000000.0,237000000.0,,237000000.0,,25628000000.0,26764000000.0,-2000000.0,,-13000000.0,710000000.0,25628000000.0,1136000000.0,25000000.0,,732000000.0,404000000.0,-27000000.0,377000000.0,26764000000.0,344800000.0,345000000.0,349000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2012.0,FY,2011-07-01,2012-06-30,2014-08-13 16:04:52+00:00,33000000.0,3.1,3.1,0.86,3.06,21000000.0,628000000.0,1069000000.0,1070000000.0,-1000000.0,1069000000.0,,103011000000.0,107552000000.0,1000000.0,-3000000.0,21000000.0,2677000000.0,103011000000.0,4541000000.0,95000000.0,,2749000000.0,1792000000.0,-94000000.0,1698000000.0,107552000000.0,344800000.0,345000000.0,349000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2012.0,Q3YTD,2011-07-01,2012-03-31,,,2.41,2.41,0.65,2.38,19000000.0,488000000.0,832000000.0,833000000.0,-1000000.0,832000000.0,,77383000000.0,80788000000.0,3000000.0,-3000000.0,34000000.0,1967000000.0,77383000000.0,3405000000.0,70000000.0,,2017000000.0,1388000000.0,-67000000.0,1321000000.0,80788000000.0,346900000.0,345000000.0,349000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2012.0,Q3TTM,2011-04-01,2012-03-31,,,2.99,2.99,0.84,2.95,19800000.0,621800000.0,1034800000.0,1040100000.0,-5300000.0,1034800000.0,,103102900000.0,107551300000.0,5500000.0,-8800000.0,53200000.0,2637300000.0,103102900000.0,4448400000.0,94000000.0,3500000.0,2701500000.0,1746900000.0,-85000000.0,1661900000.0,107551300000.0,346900000.0,345000000.0,349000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2012.0,Q3,2012-01-01,2012-03-31,2013-05-08 16:01:47+00:00,,0.96,0.96,0.215,0.95,17000000.0,178000000.0,333000000.0,332000000.0,1000000.0,333000000.0,,25711000000.0,26918000000.0,7000000.0,0.0,-20000000.0,683000000.0,25711000000.0,1207000000.0,24000000.0,,680000000.0,527000000.0,-17000000.0,510000000.0,26918000000.0,346900000.0,345000000.0,349000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2012.0,Q2YTD,2011-07-01,2011-12-31,,,1.45,1.45,0.43,1.43,2000000.0,310000000.0,499000000.0,501000000.0,-2000000.0,499000000.0,,51672000000.0,53870000000.0,-4000000.0,-3000000.0,54000000.0,1284000000.0,51672000000.0,2198000000.0,46000000.0,,1337000000.0,861000000.0,-50000000.0,811000000.0,53870000000.0,344700000.0,345000000.0,349000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2012.0,Q2TTM,2011-01-01,2011-12-31,,,2.74,2.74,0.82,2.7,7400000.0,619400000.0,947800000.0,957600000.0,-9800000.0,947800000.0,,102301100000.0,106704700000.0,4700000.0,-4500000.0,109700000.0,2623800000.0,102301100000.0,4403600000.0,95100000.0,200000.0,2736400000.0,1667200000.0,-90200000.0,1577000000.0,106704700000.0,344700000.0,345000000.0,349000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2012.0,Q2,2011-10-01,2011-12-31,2013-02-06 16:02:37+00:00,,0.76,0.76,0.215,0.75,1000000.0,162000000.0,262000000.0,264000000.0,-2000000.0,262000000.0,,25964000000.0,27078000000.0,0.0,0.0,24000000.0,640000000.0,25964000000.0,1114000000.0,23000000.0,,665000000.0,449000000.0,-23000000.0,426000000.0,27078000000.0,344700000.0,345000000.0,349000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2012.0,Q1TTM,2010-10-01,2011-09-30,,,2.6,2.6,0.8,2.56,8100000.0,570200000.0,901200000.0,908600000.0,-7400000.0,901200000.0,,100714700000.0,104998500000.0,10500000.0,1600000.0,121500000.0,2590500000.0,100714700000.0,4283800000.0,94000000.0,200000.0,2721700000.0,1562100000.0,-83300000.0,1478800000.0,104998500000.0,343500000.0,345000000.0,349000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2012.0,Q1,2011-07-01,2011-09-30,2012-11-09 06:18:06+00:00,,0.69,0.69,0.215,0.68,1000000.0,148000000.0,237000000.0,237000000.0,0.0,237000000.0,,25708000000.0,26792000000.0,-4000000.0,-3000000.0,30000000.0,644000000.0,25708000000.0,1084000000.0,23000000.0,,672000000.0,412000000.0,-27000000.0,385000000.0,26792000000.0,343500000.0,345000000.0,349000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2013.0,Q4,2013-04-01,2013-06-30,,52000000.0,-1.72,-1.72,0.24,-1.7,832000000.0,105000000.0,-585000000.0,-586000000.0,1000000.0,-585000000.0,,24173000000.0,25420000000.0,-3000000.0,-1000000.0,32000000.0,774000000.0,24173000000.0,1247000000.0,36000000.0,,1689000000.0,-442000000.0,-39000000.0,-481000000.0,25420000000.0,340800000.0,341000000.0,344000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2013.0,FY,2012-07-01,2013-06-30,2015-08-13 08:58:08+00:00,158000000.0,0.98,0.98,1.025,0.97,859000000.0,553000000.0,334000000.0,335000000.0,-1000000.0,334000000.0,,96172000000.0,101093000000.0,15000000.0,-38000000.0,71000000.0,2875000000.0,96172000000.0,4921000000.0,123000000.0,,3925000000.0,996000000.0,-108000000.0,888000000.0,101093000000.0,340800000.0,341000000.0,344000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2013.0,Q3YTD,2012-07-01,2013-03-31,,106000000.0,2.7,2.7,0.79,2.67,27000000.0,448000000.0,919000000.0,921000000.0,-2000000.0,919000000.0,,71999000000.0,75673000000.0,18000000.0,-37000000.0,39000000.0,2101000000.0,71999000000.0,3674000000.0,87000000.0,,2236000000.0,1438000000.0,-69000000.0,1369000000.0,75673000000.0,341600000.0,341000000.0,345000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2013.0,Q3TTM,2012-04-01,2013-03-31,,139000000.0,3.39,3.39,1.0,3.35,29000000.0,588000000.0,1156000000.0,1158000000.0,-2000000.0,1156000000.0,,97627000000.0,102437000000.0,16000000.0,-37000000.0,26000000.0,2811000000.0,97627000000.0,4810000000.0,112000000.0,,2968000000.0,1842000000.0,-96000000.0,1746000000.0,102437000000.0,341600000.0,341000000.0,345000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2013.0,Q3,2013-01-01,2013-03-31,2014-05-06 16:03:27+00:00,53000000.0,1.01,1.01,0.275,1.0,21000000.0,101000000.0,345000000.0,346000000.0,-1000000.0,345000000.0,,23261000000.0,24552000000.0,6000000.0,-3000000.0,33000000.0,712000000.0,23261000000.0,1291000000.0,34000000.0,,816000000.0,475000000.0,-28000000.0,447000000.0,24552000000.0,341600000.0,341000000.0,345000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2013.0,Q2YTD,2012-07-01,2012-12-31,,53000000.0,1.69,1.69,0.51,1.67,6000000.0,347000000.0,574000000.0,575000000.0,-1000000.0,574000000.0,,48738000000.0,51121000000.0,12000000.0,-34000000.0,6000000.0,1389000000.0,48738000000.0,2383000000.0,53000000.0,,1420000000.0,963000000.0,-41000000.0,922000000.0,51121000000.0,340400000.0,340000000.0,343000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2013.0,Q2TTM,2012-01-01,2012-12-31,,86000000.0,3.34,3.34,0.94,3.3,25000000.0,665000000.0,1144000000.0,1144000000.0,,1144000000.0,,100077000000.0,104803000000.0,17000000.0,-34000000.0,-27000000.0,2782000000.0,100077000000.0,4726000000.0,102000000.0,,2832000000.0,1894000000.0,-85000000.0,1809000000.0,104803000000.0,340400000.0,340000000.0,343000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2013.0,Q2,2012-10-01,2012-12-31,2014-02-06 08:40:26+00:00,25000000.0,0.89,0.89,0.275,0.88,5000000.0,180000000.0,303000000.0,303000000.0,0.0,303000000.0,,24008000000.0,25232000000.0,4000000.0,-12000000.0,1000000.0,699000000.0,24008000000.0,1224000000.0,27000000.0,,718000000.0,506000000.0,-23000000.0,483000000.0,25232000000.0,340400000.0,340000000.0,343000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2013.0,Q1TTM,2011-10-01,2012-09-30,,61000000.0,3.21,3.21,0.88,3.17,21000000.0,647000000.0,1103000000.0,1105000000.0,-2000000.0,1103000000.0,,102033000000.0,106649000000.0,13000000.0,-22000000.0,-4000000.0,2723000000.0,102033000000.0,4616000000.0,98000000.0,,2779000000.0,1837000000.0,-85000000.0,1752000000.0,106649000000.0,338800000.0,341000000.0,344000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2013.0,Q1,2012-07-01,2012-09-30,2013-11-07 16:10:17+00:00,28000000.0,0.8,0.8,0.2375,0.79,1000000.0,167000000.0,271000000.0,272000000.0,-1000000.0,271000000.0,,24730000000.0,25889000000.0,8000000.0,-22000000.0,5000000.0,690000000.0,24730000000.0,1159000000.0,26000000.0,,702000000.0,457000000.0,-18000000.0,439000000.0,25889000000.0,338800000.0,341000000.0,344000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2014.0,FY,2013-07-01,2014-06-30,2016-08-12 06:51:59+00:00,223000000.0,3.42,3.42,1.21,3.38,15000000.0,635000000.0,1166000000.0,1163000000.0,3000000.0,1166000000.0,0.0,85923000000.0,91084000000.0,46000000.0,-21000000.0,31000000.0,3028000000.0,85923000000.0,5161000000.0,133000000.0,,3276000000.0,1885000000.0,-87000000.0,1798000000.0,91084000000.0,340900000.0,341000000.0,345000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2014.0,Q4,2014-04-01,2014-06-30,,62000000.0,0.69,0.69,0.3,0.68,6000000.0,124000000.0,234000000.0,233000000.0,1000000.0,234000000.0,,21639000000.0,22894000000.0,3000000.0,1000000.0,5000000.0,794000000.0,21639000000.0,1255000000.0,33000000.0,,868000000.0,387000000.0,-30000000.0,357000000.0,22894000000.0,340900000.0,341000000.0,345000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2014.0,Q3YTD,2013-07-01,2014-03-31,,161000000.0,2.73,2.73,0.91,2.7,9000000.0,511000000.0,932000000.0,930000000.0,2000000.0,932000000.0,,64284000000.0,68190000000.0,43000000.0,-22000000.0,26000000.0,2234000000.0,64284000000.0,3906000000.0,100000000.0,,2408000000.0,1498000000.0,-57000000.0,1441000000.0,68190000000.0,342400000.0,342000000.0,347000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2014.0,Q3TTM,2013-04-01,2014-03-31,,213000000.0,1.01,1.01,1.15,1.0,841000000.0,616000000.0,347000000.0,344000000.0,3000000.0,347000000.0,,88457000000.0,93610000000.0,40000000.0,-23000000.0,58000000.0,3008000000.0,88457000000.0,5153000000.0,136000000.0,,4097000000.0,1056000000.0,-96000000.0,960000000.0,93610000000.0,342400000.0,342000000.0,347000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2014.0,Q3,2014-01-01,2014-03-31,2015-05-05 16:02:26+00:00,56000000.0,0.92,0.92,0.3025,0.91,0.0,192000000.0,315000000.0,315000000.0,0.0,315000000.0,,20130000000.0,21427000000.0,33000000.0,-8000000.0,5000000.0,736000000.0,20130000000.0,1297000000.0,34000000.0,,789000000.0,508000000.0,-1000000.0,507000000.0,21427000000.0,342400000.0,342000000.0,347000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2014.0,Q2YTD,2013-07-01,2013-12-31,,105000000.0,1.81,1.81,0.61,1.79,9000000.0,319000000.0,617000000.0,615000000.0,2000000.0,617000000.0,,44154000000.0,46763000000.0,10000000.0,-14000000.0,21000000.0,1498000000.0,44154000000.0,2609000000.0,66000000.0,,1619000000.0,990000000.0,-56000000.0,934000000.0,46763000000.0,343200000.0,342000000.0,346000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2014.0,Q2TTM,2013-01-01,2013-12-31,,210000000.0,1.1,1.1,1.12,1.09,862000000.0,525000000.0,377000000.0,375000000.0,2000000.0,377000000.0,,91588000000.0,96735000000.0,13000000.0,-18000000.0,86000000.0,2984000000.0,91588000000.0,5147000000.0,136000000.0,,4124000000.0,1023000000.0,-123000000.0,900000000.0,96735000000.0,343200000.0,342000000.0,346000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2014.0,Q2,2013-10-01,2013-12-31,2015-02-03 16:04:08+00:00,56000000.0,0.81,0.81,0.3025,0.8,9000000.0,217000000.0,278000000.0,275000000.0,3000000.0,278000000.0,,20895000000.0,22240000000.0,6000000.0,-15000000.0,10000000.0,766000000.0,20895000000.0,1345000000.0,33000000.0,,826000000.0,519000000.0,-27000000.0,492000000.0,22240000000.0,343200000.0,342000000.0,346000000.0
