company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2010.0,Q1TTM,2008-10-01,2009-09-30,,-160600000.0,429300000.0,201800000.0,244700000.0,136200000.0,,699900000.0,51400000.0,-9300000.0,-1548100000.0,-414900000.0,1704800000.0,1282700000.0,-107400000.0,280300000.0,-265400000.0,-522300000.0,1985100000.0,1197400000.0,864300000.0,524200000.0,340100000.0,236000000.0,-23800000.0,6200000.0,,-214900000.0,,-400800000.0,-1351500000.0,,,4100000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2010.0,Q1,2009-07-01,2009-09-30,2010-11-08 08:24:47+00:00,-32000000.0,,,66300000.0,,,159300000.0,30100000.0,,-1252500000.0,-64200000.0,261600000.0,1283800000.0,-9900000.0,144400000.0,31300000.0,-74100000.0,406000000.0,363200000.0,-38200000.0,-61800000.0,23600000.0,97800000.0,-17600000.0,,,-64200000.0,,-37000000.0,-1200800000.0,0.0,0.0,4800000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2011.0,FY,2010-07-01,2011-06-30,2013-08-20 16:10:48+00:00,-2300000000.0,588000000.0,116000000.0,313000000.0,,,75000000.0,63000000.0,541000000.0,-193000000.0,-2028000000.0,1395000000.0,,,,-193000000.0,-2028000000.0,1395000000.0,-826000000.0,959000000.0,966000000.0,-7000000.0,41000000.0,-24000000.0,,,-274000000.0,-156000000.0,-291000000.0,-229000000.0,-270000000.0,716000000.0,3000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2011.0,Q4,2011-04-01,2011-06-30,,-5000000.0,588000000.0,116000000.0,73800000.0,,,-183000000.0,27000000.0,5000000.0,-52500000.0,-100200000.0,119700000.0,,,500000.0,-52500000.0,-100200000.0,120200000.0,-32500000.0,202700000.0,207200000.0,-4500000.0,21700000.0,-15300000.0,,,-68100000.0,-400000.0,-107900000.0,-900000.0,-200000.0,10100000.0,3000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2011.0,Q3YTD,2010-07-01,2011-03-31,2012-05-08 13:47:21+00:00,-2295000000.0,,,239200000.0,,,258000000.0,36000000.0,536000000.0,-140500000.0,-1927800000.0,1275300000.0,,,-500000.0,-140500000.0,-1927800000.0,1274800000.0,-793500000.0,756300000.0,758800000.0,-2500000.0,19300000.0,-8700000.0,,,-205900000.0,-155600000.0,-183100000.0,-228100000.0,-269800000.0,705900000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2011.0,Q3TTM,2010-04-01,2011-03-31,,-2307800000.0,514000000.0,158000000.0,298800000.0,158000000.0,,315600000.0,11500000.0,536000000.0,-369400000.0,-1906300000.0,1600300000.0,200000.0,-100000.0,-1400000.0,-369200000.0,-1906400000.0,1598900000.0,-676700000.0,979600000.0,952600000.0,27000000.0,33300000.0,30100000.0,,,-268700000.0,-155600000.0,-301300000.0,-228500000.0,-449800000.0,706200000.0,-5800000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2011.0,Q3,2011-01-01,2011-03-31,,,,,97500000.0,,,526900000.0,25100000.0,41500000.0,-225800000.0,-74400000.0,914200000.0,,,-200000.0,-225800000.0,-74400000.0,914000000.0,613800000.0,246100000.0,249500000.0,-3400000.0,40300000.0,-5800000.0,,,-67900000.0,-14600000.0,-59800000.0,-218700000.0,,,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2011.0,Q2TTM,2010-01-01,2010-12-31,,-2295000000.0,514000000.0,158000000.0,269900000.0,158000000.0,,343900000.0,-17000000.0,494500000.0,-219000000.0,-1743800000.0,1564300000.0,200000.0,-100000.0,-100000.0,-218800000.0,-1743900000.0,1564200000.0,-398500000.0,955900000.0,927900000.0,28000000.0,22600000.0,27200000.0,,,-263800000.0,-141000000.0,-303400000.0,-10100000.0,-449800000.0,841900000.0,-4300000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2011.0,Q2,2010-10-01,2010-12-31,,-1735100000.0,,,73200000.0,,,-172500000.0,2500000.0,494500000.0,429500000.0,-1937500000.0,143400000.0,,,400000.0,429500000.0,-1937500000.0,143800000.0,-1364200000.0,215400000.0,214900000.0,500000.0,27800000.0,9200000.0,,,-67700000.0,-141000000.0,-61400000.0,-9000000.0,,,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2011.0,Q2YTD,2010-07-01,2010-12-31,2012-02-07 08:07:44+00:00,-2295000000.0,,,141700000.0,,,-268900000.0,10900000.0,494500000.0,85300000.0,-1853400000.0,361100000.0,0.0,0.0,-300000.0,85300000.0,-1853400000.0,360800000.0,-1407300000.0,510200000.0,509300000.0,900000.0,-21000000.0,-2900000.0,,,-138000000.0,-141000000.0,-123300000.0,-9400000.0,-269800000.0,705900000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2011.0,Q1TTM,2009-10-01,2010-09-30,,-559900000.0,514000000.0,158000000.0,256200000.0,158000000.0,,739300000.0,-21700000.0,,-1102700000.0,285300000.0,1943100000.0,200000.0,-100000.0,1900000.0,-1102500000.0,285200000.0,1945000000.0,1127700000.0,975000000.0,943200000.0,31800000.0,4400000.0,29500000.0,,,-259100000.0,,-284900000.0,-351600000.0,-499800000.0,976900000.0,-4800000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2011.0,Q1,2010-07-01,2010-09-30,2011-11-04 07:31:10+00:00,-559900000.0,,,68500000.0,,,-96400000.0,8400000.0,0.0,-344200000.0,84100000.0,217700000.0,0.0,0.0,-700000.0,-344200000.0,84100000.0,217000000.0,-43100000.0,294800000.0,294400000.0,400000.0,-48800000.0,-12100000.0,,,-70300000.0,,-61900000.0,-400000.0,-269800000.0,705900000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2012.0,FY,2011-07-01,2012-06-30,2014-08-13 16:04:52+00:00,-174000000.0,513000000.0,118000000.0,325000000.0,,,-347000000.0,42000000.0,509000000.0,-454000000.0,-377000000.0,1176000000.0,,,,-454000000.0,-377000000.0,1176000000.0,345000000.0,1069000000.0,1070000000.0,-1000000.0,128000000.0,-4000000.0,,,-300000000.0,-35000000.0,-260000000.0,-251000000.0,-450000000.0,92000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2012.0,Q4,2012-04-01,2012-06-30,,-31000000.0,513000000.0,118000000.0,86000000.0,,,-468000000.0,19000000.0,501000000.0,83000000.0,-111000000.0,-107000000.0,,,,83000000.0,-111000000.0,-107000000.0,-135000000.0,237000000.0,236000000.0,1000000.0,39000000.0,-7000000.0,,,-74000000.0,-24000000.0,-102000000.0,-206000000.0,-150000000.0,46000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2012.0,Q3YTD,2011-07-01,2012-03-31,2013-05-08 16:01:47+00:00,-143000000.0,,,239000000.0,,,121000000.0,23000000.0,8000000.0,-537000000.0,-266000000.0,1283000000.0,,,,-537000000.0,-266000000.0,1283000000.0,480000000.0,832000000.0,834000000.0,-2000000.0,89000000.0,3000000.0,,,-226000000.0,-11000000.0,-158000000.0,-45000000.0,-300000000.0,46000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2012.0,Q3TTM,2011-04-01,2012-03-31,,-148000000.0,588000000.0,116000000.0,312800000.0,,,-62000000.0,50000000.0,13000000.0,-589500000.0,-366200000.0,1402700000.0,,,500000.0,-589500000.0,-366200000.0,1403200000.0,447500000.0,1034700000.0,1041200000.0,-6500000.0,110700000.0,-12300000.0,,,-294100000.0,-11400000.0,-265900000.0,-45900000.0,-300200000.0,56100000.0,3000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2012.0,Q3,2012-01-01,2012-03-31,,-136000000.0,,,83000000.0,,,434000000.0,23000000.0,4000000.0,-99000000.0,-182000000.0,893000000.0,,,,-99000000.0,-182000000.0,893000000.0,612000000.0,333000000.0,333000000.0,,43000000.0,-8000000.0,,,-74000000.0,,-57000000.0,-44000000.0,,11000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2012.0,Q2YTD,2011-07-01,2011-12-31,2013-02-06 16:02:37+00:00,-7000000.0,,,156000000.0,,,-313000000.0,,4000000.0,-438000000.0,-84000000.0,390000000.0,,,,-438000000.0,-84000000.0,390000000.0,-132000000.0,499000000.0,501000000.0,-2000000.0,46000000.0,11000000.0,,,-152000000.0,-11000000.0,-101000000.0,-1000000.0,-300000000.0,35000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2012.0,Q2TTM,2011-01-01,2011-12-31,,-12000000.0,588000000.0,116000000.0,327300000.0,,,30900000.0,52100000.0,50500000.0,-716300000.0,-258600000.0,1423900000.0,,,300000.0,-716300000.0,-258600000.0,1424200000.0,449300000.0,947800000.0,957700000.0,-9900000.0,108000000.0,-10100000.0,,,-288000000.0,-26000000.0,-268700000.0,-220600000.0,-300200000.0,45100000.0,3000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2012.0,Q2,2011-10-01,2011-12-31,,,,,78000000.0,,,-480000000.0,,4000000.0,-57000000.0,-42000000.0,-114000000.0,,,,-57000000.0,-42000000.0,-114000000.0,-213000000.0,262000000.0,264000000.0,-2000000.0,24000000.0,10000000.0,,,-75000000.0,-11000000.0,-56000000.0,4000000.0,,25000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2012.0,Q1,2011-07-01,2011-09-30,2012-11-09 06:18:06+00:00,-7000000.0,,,78000000.0,,,167000000.0,,,-381000000.0,-42000000.0,504000000.0,,,,-381000000.0,-42000000.0,504000000.0,81000000.0,237000000.0,237000000.0,0.0,22000000.0,1000000.0,,,-77000000.0,,-45000000.0,-5000000.0,-300000000.0,10000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2012.0,Q1TTM,2010-10-01,2011-09-30,,-1747100000.0,588000000.0,116000000.0,322500000.0,,,338400000.0,54600000.0,541000000.0,-229800000.0,-2154100000.0,1681300000.0,,,700000.0,-229800000.0,-2154100000.0,1682000000.0,-701900000.0,901200000.0,908600000.0,-7400000.0,111800000.0,-10900000.0,,,-280700000.0,-156000000.0,-274100000.0,-233600000.0,-300200000.0,20100000.0,3000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2013.0,Q4,2013-04-01,2013-06-30,,-20000000.0,899000000.0,128000000.0,122000000.0,,,-106000000.0,58000000.0,,-586000000.0,-118000000.0,300000000.0,,,,-586000000.0,-118000000.0,300000000.0,-404000000.0,-586000000.0,-586000000.0,,870000000.0,-10000000.0,,,-95000000.0,-6000000.0,-92000000.0,-289000000.0,-250000000.0,,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2013.0,FY,2012-07-01,2013-06-30,2015-08-13 08:58:08+00:00,-2239000000.0,899000000.0,128000000.0,397000000.0,0.0,,12000000.0,121000000.0,1286000000.0,275000000.0,-2375000000.0,1727000000.0,,,,275000000.0,-2375000000.0,1727000000.0,-373000000.0,334000000.0,335000000.0,-1000000.0,983000000.0,-23000000.0,,,-353000000.0,-12000000.0,-195000000.0,-306000000.0,-450000000.0,71000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2013.0,Q3TTM,2012-04-01,2013-03-31,,-2250000000.0,513000000.0,118000000.0,361000000.0,,,-350000000.0,82000000.0,1787000000.0,944000000.0,-2368000000.0,1320000000.0,,,,944000000.0,-2368000000.0,1320000000.0,-104000000.0,1157000000.0,1157000000.0,,152000000.0,-20000000.0,,,-332000000.0,-30000000.0,-205000000.0,-223000000.0,-350000000.0,117000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2013.0,Q3,2013-01-01,2013-03-31,,-2093000000.0,,,99000000.0,,,492000000.0,37000000.0,1269000000.0,1201000000.0,-2140000000.0,989000000.0,,,,1201000000.0,-2140000000.0,989000000.0,50000000.0,345000000.0,346000000.0,-1000000.0,52000000.0,-1000000.0,,,-93000000.0,-6000000.0,-41000000.0,-11000000.0,,,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2013.0,Q3YTD,2012-07-01,2013-03-31,2014-05-06 16:03:27+00:00,-2219000000.0,,,275000000.0,,,118000000.0,63000000.0,1286000000.0,861000000.0,-2257000000.0,1427000000.0,,,,861000000.0,-2257000000.0,1427000000.0,31000000.0,920000000.0,921000000.0,-1000000.0,113000000.0,-13000000.0,,,-258000000.0,-6000000.0,-103000000.0,-17000000.0,-200000000.0,71000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2013.0,Q2TTM,2012-01-01,2012-12-31,,-293000000.0,513000000.0,118000000.0,345000000.0,,,-408000000.0,68000000.0,522000000.0,-356000000.0,-410000000.0,1224000000.0,,,,-356000000.0,-410000000.0,1224000000.0,458000000.0,1145000000.0,1144000000.0,1000000.0,143000000.0,-27000000.0,,,-313000000.0,-24000000.0,-221000000.0,-256000000.0,-350000000.0,128000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2013.0,Q2,2012-10-01,2012-12-31,,-26000000.0,,,88000000.0,,,-556000000.0,26000000.0,17000000.0,-41000000.0,-14000000.0,-130000000.0,,,,-41000000.0,-14000000.0,-130000000.0,-185000000.0,304000000.0,303000000.0,1000000.0,35000000.0,-11000000.0,,,-81000000.0,,-36000000.0,8000000.0,,48000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2013.0,Q2YTD,2012-07-01,2012-12-31,2014-02-06 08:40:26+00:00,-126000000.0,,,176000000.0,,,-374000000.0,26000000.0,17000000.0,-340000000.0,-117000000.0,438000000.0,,,,-340000000.0,-117000000.0,438000000.0,-19000000.0,575000000.0,575000000.0,0.0,61000000.0,-12000000.0,,,-165000000.0,,-62000000.0,-6000000.0,-200000000.0,71000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2013.0,Q1TTM,2011-10-01,2012-09-30,,-267000000.0,513000000.0,118000000.0,335000000.0,,,-332000000.0,42000000.0,509000000.0,-372000000.0,-438000000.0,1240000000.0,,,,-372000000.0,-438000000.0,1240000000.0,430000000.0,1103000000.0,1105000000.0,-2000000.0,132000000.0,-6000000.0,,,-307000000.0,-35000000.0,-241000000.0,-260000000.0,-350000000.0,105000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2013.0,Q1,2012-07-01,2012-09-30,2013-11-07 16:10:17+00:00,-100000000.0,,,88000000.0,,,182000000.0,,,-299000000.0,-103000000.0,568000000.0,,,,-299000000.0,-103000000.0,568000000.0,166000000.0,271000000.0,272000000.0,-1000000.0,26000000.0,-1000000.0,,,-84000000.0,,-26000000.0,-14000000.0,-200000000.0,23000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2014.0,FY,2013-07-01,2014-06-30,2016-08-12 06:51:59+00:00,-519000000.0,632000000.0,152000000.0,459000000.0,0.0,0.0,781000000.0,,114000000.0,-710000000.0,-850000000.0,2524000000.0,,,,-710000000.0,-850000000.0,2524000000.0,964000000.0,1166000000.0,1163000000.0,3000000.0,121000000.0,266000000.0,,,-415000000.0,-129000000.0,-249000000.0,-2000000.0,-673000000.0,47000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2014.0,Q4,2014-04-01,2014-06-30,,-351000000.0,632000000.0,152000000.0,115000000.0,,,327000000.0,-219000000.0,49000000.0,-328000000.0,-564000000.0,716000000.0,,,,-328000000.0,-564000000.0,716000000.0,-176000000.0,234000000.0,234000000.0,,40000000.0,230000000.0,,,-103000000.0,-102000000.0,-111000000.0,-1000000.0,-284000000.0,,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2014.0,Q3TTM,2013-04-01,2014-03-31,,-188000000.0,899000000.0,128000000.0,466000000.0,,,348000000.0,277000000.0,65000000.0,-968000000.0,-404000000.0,2108000000.0,,,,-968000000.0,-404000000.0,2108000000.0,736000000.0,346000000.0,343000000.0,3000000.0,951000000.0,26000000.0,,,-407000000.0,-33000000.0,-230000000.0,-290000000.0,-639000000.0,47000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2014.0,Q3,2014-01-01,2014-03-31,,-118000000.0,,,110000000.0,,,400000000.0,80000000.0,-8000000.0,-374000000.0,-146000000.0,820000000.0,,,,-374000000.0,-146000000.0,820000000.0,300000000.0,315000000.0,315000000.0,,-5000000.0,-3000000.0,,,-104000000.0,-27000000.0,-48000000.0,,-339000000.0,47000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2014.0,Q3YTD,2013-07-01,2014-03-31,2015-05-05 16:02:26+00:00,-168000000.0,,,344000000.0,0.0,,454000000.0,219000000.0,65000000.0,-382000000.0,-286000000.0,1808000000.0,,,,-382000000.0,-286000000.0,1808000000.0,1140000000.0,932000000.0,929000000.0,3000000.0,81000000.0,36000000.0,,,-312000000.0,-27000000.0,-138000000.0,-1000000.0,-389000000.0,47000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2014.0,Q2TTM,2013-01-01,2013-12-31,,-2163000000.0,899000000.0,128000000.0,455000000.0,,,440000000.0,234000000.0,1342000000.0,607000000.0,-2398000000.0,2277000000.0,,,,607000000.0,-2398000000.0,2277000000.0,486000000.0,376000000.0,374000000.0,2000000.0,1008000000.0,28000000.0,,,-396000000.0,-12000000.0,-223000000.0,-301000000.0,-300000000.0,,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2014.0,Q2,2013-10-01,2013-12-31,,-25000000.0,,,117000000.0,,,-404000000.0,64000000.0,53000000.0,40000000.0,-89000000.0,37000000.0,,,,40000000.0,-89000000.0,37000000.0,-12000000.0,278000000.0,274000000.0,4000000.0,50000000.0,27000000.0,,,-103000000.0,,-64000000.0,-1000000.0,,,
