company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2012.0,Q3YTD,2011-04-01,2011-12-31,,1126000.0,-0.02,-0.02,-0.03,687000.0,-1072000.0,-1072000.0,-1072000.0,17721000.0,89031000.0,24000.0,19923000.0,51683000.0,17721000.0,71310000.0,1013000.0,72732000.0,-1422000.0,1037000.0,-385000.0,89031000.0,36500000.0,38498000.0,40270000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2012.0,Q3TTM,2011-01-01,2011-12-31,,1487000.0,-0.18,-0.07,-0.08,930000.0,-2844000.0,-2844000.0,-2844000.0,23569000.0,117560000.0,-102000.0,26766000.0,68571000.0,23569000.0,93991000.0,1021000.0,96824000.0,-2833000.0,919000.0,-1914000.0,117560000.0,36500000.0,38498000.0,40270000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2012.0,Q3,2011-10-01,2011-12-31,2013-02-06 10:43:54+00:00,362000.0,0.08,0.08,0.07,366000.0,2921000.0,2921000.0,2921000.0,6279000.0,32198000.0,39000.0,6140000.0,17184000.0,6279000.0,25919000.0,1015000.0,23686000.0,2233000.0,1054000.0,3287000.0,32198000.0,36500000.0,38498000.0,40270000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2012.0,Q2YTD,2011-04-01,2011-09-30,,764000.0,-0.1,-0.1,-0.1,321000.0,-3993000.0,-3993000.0,-3993000.0,11442000.0,56833000.0,-15000.0,13783000.0,34499000.0,11442000.0,45391000.0,-2000.0,49046000.0,-3655000.0,-17000.0,-3672000.0,56833000.0,30100000.0,38256000.0,39366000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2012.0,Q2TTM,2010-10-01,2011-09-30,,1420000.0,-0.26,-0.17,-0.17,728000.0,-6567000.0,-6567000.0,-6567000.0,22727000.0,112606000.0,-111000.0,27218000.0,66979000.0,22727000.0,89879000.0,10000.0,95617000.0,-5738000.0,-101000.0,-5839000.0,112606000.0,30100000.0,38256000.0,39366000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2012.0,Q2,2011-07-01,2011-09-30,2012-11-05 16:26:46+00:00,379000.0,0.02,0.02,0.02,225000.0,601000.0,601000.0,601000.0,5551000.0,29478000.0,66000.0,6459000.0,16323000.0,5551000.0,23927000.0,-6000.0,23161000.0,766000.0,60000.0,826000.0,29478000.0,30100000.0,38256000.0,39366000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2012.0,Q1TTM,2010-07-01,2011-06-30,,1413000.0,-0.28,-0.28,-0.28,745000.0,-10369000.0,-10369000.0,-10369000.0,22584000.0,106504000.0,-305000.0,27348000.0,64710000.0,22584000.0,83920000.0,232000.0,93471000.0,-9551000.0,-73000.0,-9624000.0,106504000.0,38300000.0,38268000.0,38268000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2012.0,Q1,2011-04-01,2011-06-30,2012-08-06 16:05:42+00:00,385000.0,-0.12,-0.12,-0.12,96000.0,-4594000.0,-4594000.0,-4594000.0,5891000.0,27355000.0,-81000.0,7324000.0,18176000.0,5891000.0,21464000.0,4000.0,25885000.0,-4421000.0,-77000.0,-4498000.0,27355000.0,38300000.0,38268000.0,38268000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2013.0,Q4,2013-01-01,2013-03-31,,,0.09,0.09,0.09,398000.0,3742000.0,3742000.0,3742000.0,8826000.0,43674000.0,15000.0,6822000.0,23894000.0,8826000.0,34848000.0,-7000.0,30716000.0,4132000.0,8000.0,4140000.0,43674000.0,39500000.0,39113000.0,41052000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2013.0,FY,2012-04-01,2013-03-31,2015-05-28 17:05:36+00:00,111000.0,0.38,0.38,0.37,1848000.0,15014000.0,15014000.0,15014000.0,31596000.0,158124000.0,326000.0,25647000.0,84227000.0,31596000.0,126528000.0,-7000.0,109985000.0,16543000.0,319000.0,16862000.0,158124000.0,39500000.0,39113000.0,41052000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2013.0,Q3YTD,2012-04-01,2012-12-31,,111000.0,0.29,0.29,0.28,1450000.0,11272000.0,11272000.0,11272000.0,22770000.0,114450000.0,311000.0,18825000.0,60333000.0,22770000.0,91680000.0,,79269000.0,12411000.0,311000.0,12722000.0,114450000.0,38300000.0,39417000.0,40865000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2013.0,Q3TTM,2012-01-01,2012-12-31,,463000.0,0.35,0.35,0.35,1811000.0,13839000.0,13839000.0,13839000.0,29556000.0,151794000.0,296000.0,26061000.0,80361000.0,29556000.0,122238000.0,1000.0,106885000.0,15353000.0,297000.0,15650000.0,151794000.0,38300000.0,39417000.0,40865000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2013.0,Q3,2012-10-01,2012-12-31,2014-02-06 16:05:53+00:00,,0.07,0.07,0.07,559000.0,2684000.0,2684000.0,2684000.0,8130000.0,38250000.0,324000.0,6259000.0,20943000.0,8130000.0,30120000.0,1000.0,27202000.0,2918000.0,325000.0,3243000.0,38250000.0,38300000.0,39417000.0,40865000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2013.0,Q2YTD,2012-04-01,2012-09-30,,111000.0,0.22,0.22,0.21,891000.0,8588000.0,8588000.0,8588000.0,14640000.0,76200000.0,-13000.0,12566000.0,39390000.0,14640000.0,61560000.0,-1000.0,52067000.0,9493000.0,-14000.0,9479000.0,76200000.0,39100000.0,39431000.0,41722000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2013.0,Q2TTM,2011-10-01,2012-09-30,,825000.0,0.36,0.36,0.35,1618000.0,14076000.0,14076000.0,14076000.0,27705000.0,145742000.0,11000.0,25942000.0,76602000.0,27705000.0,118037000.0,1015000.0,103369000.0,14668000.0,1026000.0,15694000.0,145742000.0,39100000.0,39431000.0,41722000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2013.0,Q2,2012-07-01,2012-09-30,2013-11-08 14:17:52+00:00,,0.14,0.14,0.13,455000.0,5469000.0,5469000.0,5469000.0,7194000.0,37417000.0,-9000.0,5854000.0,18437000.0,7194000.0,30223000.0,1000.0,24291000.0,5932000.0,-8000.0,5924000.0,37417000.0,39100000.0,39431000.0,41722000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2013.0,Q1TTM,2011-07-01,2012-06-30,,1204000.0,0.24,0.24,0.24,1388000.0,9208000.0,9208000.0,9208000.0,26062000.0,137803000.0,86000.0,26547000.0,74488000.0,26062000.0,111741000.0,1008000.0,102239000.0,9502000.0,1094000.0,10596000.0,137803000.0,39000000.0,39144000.0,41549000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2013.0,Q1,2012-04-01,2012-06-30,2013-08-07 16:09:53+00:00,111000.0,0.08,0.08,0.08,436000.0,3119000.0,3119000.0,3119000.0,7446000.0,38783000.0,-4000.0,6712000.0,20953000.0,7446000.0,31337000.0,-2000.0,27776000.0,3561000.0,-6000.0,3555000.0,38783000.0,39000000.0,39144000.0,41549000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2014.0,FY,2013-04-01,2014-03-31,2016-05-26 16:09:12+00:00,,0.19,0.19,0.18,1179000.0,7351000.0,7351000.0,7351000.0,37322000.0,183643000.0,49000.0,30707000.0,107251000.0,37322000.0,146321000.0,118000.0,137958000.0,8363000.0,167000.0,8530000.0,183643000.0,38700000.0,39334000.0,41606000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2014.0,Q4,2014-01-01,2014-03-31,,,0.09,0.09,0.08,140000.0,3622000.0,3622000.0,3622000.0,10114000.0,50433000.0,44000.0,7920000.0,28721000.0,10114000.0,40319000.0,40000.0,36641000.0,3678000.0,84000.0,3762000.0,50433000.0,38700000.0,39334000.0,41606000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2014.0,Q3YTD,2013-04-01,2013-12-31,,,0.1,0.1,0.1,1039000.0,3729000.0,3729000.0,3729000.0,27208000.0,133210000.0,5000.0,22787000.0,78530000.0,27208000.0,106002000.0,78000.0,101317000.0,4685000.0,83000.0,4768000.0,133210000.0,39900000.0,39592000.0,41726000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2014.0,Q3TTM,2013-01-01,2013-12-31,,,0.19,0.19,0.19,1437000.0,7471000.0,7471000.0,7471000.0,36034000.0,176884000.0,20000.0,29609000.0,102424000.0,36034000.0,140850000.0,71000.0,132033000.0,8817000.0,91000.0,8908000.0,176884000.0,39900000.0,39592000.0,41726000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2014.0,Q3,2013-10-01,2013-12-31,2015-01-30 15:00:24+00:00,,0.11,0.11,0.11,258000.0,4393000.0,4393000.0,4393000.0,9458000.0,46195000.0,20000.0,7779000.0,24364000.0,9458000.0,36737000.0,37000.0,32143000.0,4594000.0,57000.0,4651000.0,46195000.0,39900000.0,39592000.0,41726000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2014.0,Q2YTD,2013-04-01,2013-09-30,,,-0.01,-0.01,-0.01,781000.0,-664000.0,-664000.0,-664000.0,17750000.0,87015000.0,-15000.0,15008000.0,54166000.0,17750000.0,69265000.0,41000.0,69174000.0,91000.0,26000.0,117000.0,87015000.0,35300000.0,39260000.0,41337000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2014.0,Q2TTM,2012-10-01,2013-09-30,,,0.15,0.15,0.15,1738000.0,5762000.0,5762000.0,5762000.0,34706000.0,168939000.0,324000.0,28089000.0,99003000.0,34706000.0,134233000.0,35000.0,127092000.0,7141000.0,359000.0,7500000.0,168939000.0,35300000.0,39260000.0,41337000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2014.0,Q2,2013-07-01,2013-09-30,2014-11-10 14:36:59+00:00,,0.03,0.03,0.03,370000.0,1059000.0,1059000.0,1059000.0,9027000.0,44345000.0,6000.0,7721000.0,26199000.0,9027000.0,35318000.0,25000.0,33920000.0,1398000.0,31000.0,1429000.0,44345000.0,35300000.0,39260000.0,41337000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2014.0,Q1TTM,2012-07-01,2013-06-30,,,0.26,0.26,0.25,1823000.0,10172000.0,10172000.0,10172000.0,32873000.0,162011000.0,309000.0,26222000.0,91241000.0,32873000.0,129138000.0,11000.0,117463000.0,11675000.0,320000.0,11995000.0,162011000.0,43100000.0,38678000.0,38678000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2014.0,Q1,2013-04-01,2013-06-30,2014-08-06 12:52:56+00:00,,-0.04,-0.04,-0.04,411000.0,-1723000.0,-1723000.0,-1723000.0,8723000.0,42670000.0,-21000.0,7287000.0,27967000.0,8723000.0,33947000.0,16000.0,35254000.0,-1307000.0,-5000.0,-1312000.0,42670000.0,43100000.0,38678000.0,38678000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2015.0,FY,2014-04-01,2015-03-31,2017-05-25 16:08:18+00:00,,2.8,2.8,2.65,-84923000.0,113688000.0,113688000.0,113688000.0,39945000.0,230311000.0,-97000.0,35973000.0,125727000.0,39945000.0,190366000.0,196000.0,161700000.0,28666000.0,99000.0,28765000.0,230311000.0,40600000.0,40632000.0,42858000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2015.0,Q4,2015-01-01,2015-03-31,,,2.44,2.44,2.3,-86502000.0,98874000.0,98874000.0,98874000.0,10806000.0,67557000.0,-59000.0,9853000.0,34535000.0,10806000.0,56751000.0,68000.0,44388000.0,12363000.0,9000.0,12372000.0,67557000.0,40600000.0,40632000.0,42858000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2015.0,Q3YTD,2014-04-01,2014-12-31,,,0.36,0.36,0.35,1579000.0,14814000.0,14814000.0,14814000.0,29139000.0,162754000.0,-38000.0,26120000.0,91192000.0,29139000.0,133615000.0,128000.0,117312000.0,16303000.0,90000.0,16393000.0,162754000.0,40900000.0,40856000.0,42884000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2015.0,Q3TTM,2014-01-01,2014-12-31,,,0.45,0.45,0.43,1719000.0,18436000.0,18436000.0,18436000.0,39253000.0,213187000.0,6000.0,34040000.0,119913000.0,39253000.0,173934000.0,168000.0,153953000.0,19981000.0,174000.0,20155000.0,213187000.0,40900000.0,40856000.0,42884000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2015.0,Q3,2014-10-01,2014-12-31,2016-02-05 16:08:32+00:00,,0.31,0.31,0.3,1017000.0,12684000.0,12684000.0,12684000.0,9838000.0,62005000.0,-10000.0,8365000.0,30139000.0,9838000.0,52167000.0,48000.0,38504000.0,13663000.0,38000.0,13701000.0,62005000.0,40900000.0,40856000.0,42884000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2015.0,Q2YTD,2014-04-01,2014-09-30,,,0.05,0.05,0.05,562000.0,2130000.0,2130000.0,2130000.0,19301000.0,100749000.0,-28000.0,17755000.0,61053000.0,19301000.0,81448000.0,80000.0,78808000.0,2640000.0,52000.0,2692000.0,100749000.0,42700000.0,40448000.0,42239000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2015.0,Q2TTM,2013-10-01,2014-09-30,,,0.25,0.25,0.24,960000.0,10145000.0,10145000.0,10145000.0,38873000.0,197377000.0,36000.0,33454000.0,114138000.0,38873000.0,158504000.0,157000.0,147592000.0,10912000.0,193000.0,11105000.0,197377000.0,42700000.0,40448000.0,42239000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2015.0,Q2,2014-07-01,2014-09-30,2015-11-04 16:06:42+00:00,,0.09,0.09,0.09,336000.0,3839000.0,3839000.0,3839000.0,9612000.0,51938000.0,-39000.0,8693000.0,29455000.0,9612000.0,42326000.0,36000.0,38148000.0,4178000.0,-3000.0,4175000.0,51938000.0,42700000.0,40448000.0,42239000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2015.0,Q1TTM,2013-07-01,2014-06-30,,,0.19,0.19,0.18,994000.0,7365000.0,7365000.0,7365000.0,38288000.0,189784000.0,81000.0,32482000.0,110882000.0,38288000.0,151496000.0,146000.0,143364000.0,8132000.0,227000.0,8359000.0,189784000.0,42700000.0,40062000.0,40062000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2015.0,Q1,2014-04-01,2014-06-30,2015-08-06 16:17:24+00:00,,-0.04,-0.04,-0.04,226000.0,-1709000.0,-1709000.0,-1709000.0,9689000.0,48811000.0,11000.0,9062000.0,31598000.0,9689000.0,39122000.0,44000.0,40660000.0,-1538000.0,55000.0,-1483000.0,48811000.0,42700000.0,40062000.0,40062000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2016.0,FY,2015-04-01,2016-03-31,2018-05-24 16:11:43+00:00,,0.9,0.9,0.85,27691000.0,38147000.0,38147000.0,38147000.0,50419000.0,329543000.0,339000.0,49759000.0,164261000.0,50419000.0,279124000.0,395000.0,214020000.0,65104000.0,734000.0,65838000.0,329543000.0,42400000.0,42204000.0,44895000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2016.0,Q4,2016-01-01,2016-03-31,,,0.26,0.26,0.25,9229000.0,10998000.0,10998000.0,10998000.0,14663000.0,93957000.0,228000.0,14225000.0,45256000.0,14663000.0,79294000.0,186000.0,59481000.0,19813000.0,414000.0,20227000.0,93957000.0,42400000.0,42204000.0,44895000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2016.0,Q3,2015-10-01,2015-12-31,2017-02-03 16:06:37+00:00,,0.25,0.25,0.23,6943000.0,10555000.0,10555000.0,10555000.0,12744000.0,85795000.0,-29000.0,13755000.0,41853000.0,12744000.0,73051000.0,84000.0,55608000.0,17443000.0,55000.0,17498000.0,85795000.0,42200000.0,42427000.0,44949000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2016.0,Q3YTD,2015-04-01,2015-12-31,,,0.64,0.64,0.6,18462000.0,27149000.0,27149000.0,27149000.0,35756000.0,235586000.0,111000.0,35534000.0,119005000.0,35756000.0,199830000.0,209000.0,154539000.0,45291000.0,320000.0,45611000.0,235586000.0,42200000.0,42427000.0,44949000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2016.0,Q3TTM,2015-01-01,2015-12-31,,,3.08,3.08,2.9,-68040000.0,126023000.0,126023000.0,126023000.0,46562000.0,303143000.0,52000.0,45387000.0,153540000.0,46562000.0,256581000.0,277000.0,198927000.0,57654000.0,329000.0,57983000.0,303143000.0,42200000.0,42427000.0,44949000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2016.0,Q2,2015-07-01,2015-09-30,2016-11-04 16:16:24+00:00,,0.18,0.18,0.17,5231000.0,7735000.0,7735000.0,7735000.0,12144000.0,76359000.0,87000.0,11569000.0,39829000.0,12144000.0,64215000.0,62000.0,51398000.0,12817000.0,149000.0,12966000.0,76359000.0,43000000.0,42228000.0,44922000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2016.0,Q2YTD,2015-04-01,2015-09-30,,,0.39,0.39,0.37,11519000.0,16594000.0,16594000.0,16594000.0,23012000.0,149791000.0,140000.0,21779000.0,77152000.0,23012000.0,126779000.0,125000.0,98931000.0,27848000.0,265000.0,28113000.0,149791000.0,43000000.0,42228000.0,44922000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2016.0,Q2TTM,2014-10-01,2015-09-30,,,3.14,3.14,2.97,-73966000.0,128152000.0,128152000.0,128152000.0,43656000.0,279353000.0,71000.0,39997000.0,141826000.0,43656000.0,235697000.0,241000.0,181823000.0,53874000.0,312000.0,54186000.0,279353000.0,43000000.0,42228000.0,44922000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2016.0,Q1,2015-04-01,2015-06-30,2016-08-03 15:08:34+00:00,,0.21,0.21,0.2,6288000.0,8859000.0,8859000.0,8859000.0,10868000.0,73432000.0,53000.0,10210000.0,37323000.0,10868000.0,62564000.0,63000.0,47533000.0,15031000.0,116000.0,15147000.0,73432000.0,42200000.0,41696000.0,44410000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2016.0,Q1TTM,2014-07-01,2015-06-30,,,3.05,3.05,2.89,-78861000.0,124256000.0,124256000.0,124256000.0,41124000.0,254932000.0,-55000.0,37121000.0,131452000.0,41124000.0,213808000.0,215000.0,168573000.0,45235000.0,160000.0,45395000.0,254932000.0,42200000.0,41696000.0,44410000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2017.0,FY,2016-04-01,2017-03-31,2019-05-23 16:07:01+00:00,,1.21,1.21,1.17,39227000.0,52116000.0,52116000.0,52116000.0,70627000.0,445304000.0,-349000.0,66386000.0,218153000.0,70627000.0,374677000.0,1554000.0,284539000.0,90138000.0,1205000.0,91343000.0,445304000.0,43100000.0,43238000.0,44658000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2017.0,Q4,2017-01-01,2017-03-31,,,0.34,0.34,0.34,14457000.0,14899000.0,14899000.0,14899000.0,19261000.0,124680000.0,-124000.0,16325000.0,60100000.0,19261000.0,105419000.0,486000.0,76425000.0,28994000.0,362000.0,29356000.0,124680000.0,43100000.0,43238000.0,44658000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2017.0,Q3,2016-10-01,2016-12-31,2018-02-06 16:23:49+00:00,,0.36,0.36,0.34,10394000.0,15432000.0,15432000.0,15432000.0,18987000.0,114674000.0,-34000.0,16349000.0,53935000.0,18987000.0,95687000.0,457000.0,70284000.0,25403000.0,423000.0,25826000.0,114674000.0,42900000.0,43431000.0,44770000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2017.0,Q3YTD,2016-04-01,2016-12-31,,,0.87,0.87,0.83,24770000.0,37217000.0,37217000.0,37217000.0,51366000.0,320624000.0,-225000.0,50061000.0,158053000.0,51366000.0,269258000.0,1068000.0,208114000.0,61144000.0,843000.0,61987000.0,320624000.0,42900000.0,43431000.0,44770000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2017.0,Q3TTM,2016-01-01,2016-12-31,,,1.13,1.13,1.08,33999000.0,48215000.0,48215000.0,48215000.0,66029000.0,414581000.0,3000.0,64286000.0,203309000.0,66029000.0,348552000.0,1254000.0,267595000.0,80957000.0,1257000.0,82214000.0,414581000.0,42900000.0,43431000.0,44770000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2017.0,Q2,2016-07-01,2016-09-30,2017-11-02 16:33:06+00:00,,0.21,0.21,0.2,5861000.0,8875000.0,8875000.0,8875000.0,17309000.0,102955000.0,-114000.0,18052000.0,53086000.0,17309000.0,85646000.0,342000.0,71138000.0,14508000.0,228000.0,14736000.0,102955000.0,42300000.0,43129000.0,44580000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2017.0,Q2YTD,2016-04-01,2016-09-30,,,0.51,0.51,0.49,14376000.0,21785000.0,21785000.0,21785000.0,32379000.0,205950000.0,-191000.0,33712000.0,104118000.0,32379000.0,173571000.0,611000.0,137830000.0,35741000.0,420000.0,36161000.0,205950000.0,42300000.0,43129000.0,44580000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2017.0,Q2TTM,2015-10-01,2016-09-30,,,1.02,1.02,0.97,30548000.0,43338000.0,43338000.0,43338000.0,59786000.0,385702000.0,8000.0,61692000.0,191227000.0,59786000.0,325916000.0,881000.0,252919000.0,72997000.0,889000.0,73886000.0,385702000.0,42300000.0,43129000.0,44580000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2017.0,Q1,2016-04-01,2016-06-30,2017-08-01 15:06:52+00:00,,0.3,0.3,0.29,8515000.0,12910000.0,12910000.0,12910000.0,15070000.0,102995000.0,-77000.0,15660000.0,51032000.0,15070000.0,87925000.0,269000.0,66692000.0,21233000.0,192000.0,21425000.0,102995000.0,43000000.0,42811000.0,45178000.0
