company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,goodwill,intangibleassets,longtermdebt,longterminvestments,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2011.0,Q2,,2011-06-30,2011-08-02 16:20:15+00:00,6373000000.0,4812000000.0,332000000.0,9775000000.0,0.0,11000000.0,1474000000.0,153000000.0,23423000000.0,2878000000.0,9442000000.0,14935000000.0,,,2488000000.0,2510000000.0,14838000000.0,4450000000.0,2448000000.0,647000000.0,,27020000000.0,1689000000.0,2532000000.0,66115000000.0,27363000000.0,20429000000.0,24374000000.0,27363000000.0,27363000000.0,38752000000.0,66115000000.0,45686000000.0,14378000000.0,0.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2011.0,Q1,,2011-03-31,2011-05-03 17:28:02+00:00,6382000000.0,4322000000.0,207000000.0,9790000000.0,0.0,11000000.0,1382000000.0,235000000.0,23393000000.0,2893000000.0,9359000000.0,14932000000.0,,,2436000000.0,2470000000.0,14477000000.0,4299000000.0,2442000000.0,641000000.0,,26353000000.0,2286000000.0,2360000000.0,65335000000.0,26571000000.0,19818000000.0,24527000000.0,26571000000.0,26571000000.0,38764000000.0,65335000000.0,45517000000.0,14237000000.0,0.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2012.0,FY,,2012-12-31,2014-02-12 16:32:19+00:00,6984000000.0,5598000000.0,438000000.0,8406000000.0,0.0,76000000.0,1505000000.0,463000000.0,31286000000.0,4682000000.0,14041000000.0,17711000000.0,3939000000.0,,2450000000.0,2773000000.0,15914000000.0,2215000000.0,3979000000.0,781000000.0,2121000000.0,30664000000.0,2713000000.0,3031000000.0,80885000000.0,31178000000.0,21052000000.0,27116000000.0,31178000000.0,31178000000.0,47586000000.0,80885000000.0,55894000000.0,20470000000.0,0.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2012.0,Q3,,2012-09-30,2012-10-30 16:11:40+00:00,6579000000.0,4548000000.0,575000000.0,8916000000.0,,10000000.0,1186000000.0,414000000.0,26339000000.0,3049000000.0,11146000000.0,17227000000.0,2619000000.0,,3033000000.0,2737000000.0,15236000000.0,2135000000.0,2445000000.0,678000000.0,,29638000000.0,1852000000.0,3038000000.0,71700000000.0,30223000000.0,20331000000.0,24853000000.0,30223000000.0,30223000000.0,41477000000.0,71700000000.0,48750000000.0,16624000000.0,0.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2012.0,Q2,,2012-06-30,2012-08-07 16:05:06+00:00,6460000000.0,4535000000.0,469000000.0,11578000000.0,,10000000.0,3853000000.0,461000000.0,26191000000.0,3141000000.0,11156000000.0,16698000000.0,2589000000.0,,2870000000.0,2628000000.0,15849000000.0,2119000000.0,2441000000.0,673000000.0,,28896000000.0,1461000000.0,2852000000.0,73465000000.0,29375000000.0,22727000000.0,27623000000.0,29375000000.0,29375000000.0,44090000000.0,73465000000.0,48149000000.0,16467000000.0,0.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2012.0,Q1,,2012-03-31,2012-05-03 16:23:59+00:00,6197000000.0,4666000000.0,458000000.0,11661000000.0,0.0,10000000.0,3816000000.0,432000000.0,25754000000.0,3103000000.0,11083000000.0,16492000000.0,2560000000.0,,2845000000.0,2568000000.0,15678000000.0,2091000000.0,2444000000.0,698000000.0,,28388000000.0,1771000000.0,2665000000.0,72690000000.0,28856000000.0,22690000000.0,27462000000.0,28856000000.0,28856000000.0,43834000000.0,72690000000.0,47440000000.0,16372000000.0,0.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2013.0,FY,,2013-12-31,2015-02-10 16:45:11+00:00,7458000000.0,7050000000.0,-908000000.0,7276000000.0,0.0,10000000.0,1600000000.0,430000000.0,31604000000.0,3844000000.0,14891000000.0,19605000000.0,4010000000.0,,1796000000.0,2757000000.0,16854000000.0,2439000000.0,3990000000.0,930000000.0,1175000000.0,33047000000.0,1969000000.0,1937000000.0,81882000000.0,32149000000.0,20380000000.0,27881000000.0,32149000000.0,32149000000.0,48558000000.0,81882000000.0,57492000000.0,20677000000.0,0.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2013.0,Q3,,2013-09-30,2013-11-07 16:03:34+00:00,7145000000.0,6625000000.0,-587000000.0,8286000000.0,,10000000.0,1525000000.0,366000000.0,31751000000.0,4019000000.0,14888000000.0,18783000000.0,3829000000.0,,1881000000.0,2694000000.0,17302000000.0,2287000000.0,4081000000.0,790000000.0,1130000000.0,32593000000.0,1895000000.0,2433000000.0,81863000000.0,32016000000.0,21194000000.0,27867000000.0,32016000000.0,32016000000.0,48717000000.0,81863000000.0,56840000000.0,20850000000.0,0.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2013.0,Q2,,2013-06-30,2013-08-05 16:09:40+00:00,7046000000.0,6694000000.0,-535000000.0,7654000000.0,,10000000.0,1242000000.0,366000000.0,31427000000.0,4079000000.0,15543000000.0,17976000000.0,3785000000.0,,2076000000.0,2613000000.0,17031000000.0,2316000000.0,4027000000.0,848000000.0,769000000.0,31906000000.0,1086000000.0,2443000000.0,80201000000.0,31381000000.0,20618000000.0,26405000000.0,31381000000.0,31381000000.0,48051000000.0,80201000000.0,55798000000.0,21646000000.0,0.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2013.0,Q1,,2013-03-31,2013-05-06 16:47:57+00:00,6559000000.0,5799000000.0,388000000.0,10038000000.0,,10000000.0,1386000000.0,336000000.0,31810000000.0,4309000000.0,15659000000.0,17998000000.0,3945000000.0,,2321000000.0,2659000000.0,16848000000.0,2347000000.0,4018000000.0,866000000.0,2188000000.0,31359000000.0,2390000000.0,3019000000.0,83126000000.0,31757000000.0,22717000000.0,27183000000.0,31757000000.0,31757000000.0,49181000000.0,83126000000.0,56464000000.0,21998000000.0,0.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2014.0,FY,,2014-12-31,2016-02-09 16:12:06+00:00,9247000000.0,9750000000.0,-1392000000.0,7495000000.0,0.0,10000000.0,1972000000.0,556000000.0,32940000000.0,3669000000.0,16007000000.0,18827000000.0,4418000000.0,0.0,2065000000.0,2962000000.0,18005000000.0,2972000000.0,3845000000.0,1052000000.0,1388000000.0,33836000000.0,1399000000.0,1741000000.0,86382000000.0,32454000000.0,23556000000.0,30623000000.0,32454000000.0,32454000000.0,52540000000.0,86382000000.0,58408000000.0,21917000000.0,0.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2014.0,Q3,,2014-09-30,2014-11-10 12:26:44+00:00,8394000000.0,9015000000.0,-984000000.0,7233000000.0,,10000000.0,1691000000.0,520000000.0,32357000000.0,3579000000.0,14592000000.0,19346000000.0,4309000000.0,,1901000000.0,2855000000.0,18120000000.0,2872000000.0,3813000000.0,1361000000.0,1386000000.0,33578000000.0,2925000000.0,1979000000.0,85426000000.0,32604000000.0,22963000000.0,31130000000.0,32604000000.0,32604000000.0,51436000000.0,85426000000.0,58154000000.0,20306000000.0,0.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2014.0,Q2,,2014-06-30,2014-08-04 16:04:27+00:00,9625000000.0,9424000000.0,-290000000.0,6412000000.0,,10000000.0,1482000000.0,496000000.0,32462000000.0,3791000000.0,14630000000.0,19274000000.0,4267000000.0,,2011000000.0,2791000000.0,17552000000.0,2821000000.0,3811000000.0,1851000000.0,1303000000.0,33215000000.0,2117000000.0,1877000000.0,85466000000.0,32935000000.0,22851000000.0,30776000000.0,32935000000.0,32935000000.0,51228000000.0,85466000000.0,58348000000.0,20452000000.0,0.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2014.0,Q1,,2014-03-31,2014-05-06 16:40:54+00:00,9160000000.0,7826000000.0,-573000000.0,7514000000.0,,10000000.0,1838000000.0,319000000.0,32150000000.0,3867000000.0,14524000000.0,19377000000.0,4065000000.0,,1831000000.0,2780000000.0,17477000000.0,2799000000.0,3734000000.0,2056000000.0,1268000000.0,33112000000.0,2241000000.0,1869000000.0,84622000000.0,32549000000.0,22364000000.0,30716000000.0,32549000000.0,32549000000.0,50805000000.0,84622000000.0,58193000000.0,20089000000.0,0.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2015.0,FY,,2015-12-31,2017-02-08 16:22:01+00:00,11994000000.0,13324000000.0,-3334000000.0,10923000000.0,0.0,39000000.0,2142000000.0,,44453000000.0,8391000000.0,25331000000.0,18792000000.0,4861000000.0,-105000000.0,3587000000.0,2998000000.0,22128000000.0,3118000000.0,3977000000.0,2406000000.0,1736000000.0,37125000000.0,6634000000.0,1988000000.0,111254000000.0,33830000000.0,31639000000.0,42898000000.0,33830000000.0,33725000000.0,75793000000.0,111254000000.0,74754000000.0,32895000000.0,0.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2015.0,Q3,,2015-09-30,2015-11-05 16:05:14+00:00,11300000000.0,14419000000.0,-3347000000.0,7983000000.0,,79000000.0,1731000000.0,670000000.0,43680000000.0,8405000000.0,26015000000.0,18535000000.0,4532000000.0,8000000.0,3593000000.0,2948000000.0,21155000000.0,3185000000.0,4018000000.0,1973000000.0,1571000000.0,36382000000.0,5767000000.0,1942000000.0,108272000000.0,33114000000.0,29935000000.0,39953000000.0,33114000000.0,33122000000.0,73579000000.0,108272000000.0,73805000000.0,33626000000.0,0.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2015.0,Q2,,2015-06-30,2015-07-29 17:25:52+00:00,10901000000.0,12194000000.0,-2307000000.0,7887000000.0,,65000000.0,1508000000.0,514000000.0,34154000000.0,3316000000.0,15378000000.0,18996000000.0,4473000000.0,,1877000000.0,2863000000.0,20639000000.0,2918000000.0,3792000000.0,2193000000.0,1615000000.0,35262000000.0,2693000000.0,1915000000.0,91423000000.0,33020000000.0,27566000000.0,35741000000.0,33020000000.0,33020000000.0,56788000000.0,91423000000.0,59384000000.0,21047000000.0,0.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2015.0,Q1,,2015-03-31,2015-05-06 17:25:37+00:00,10518000000.0,10386000000.0,-2285000000.0,8650000000.0,,10000000.0,1734000000.0,405000000.0,32782000000.0,3441000000.0,15577000000.0,19416000000.0,4245000000.0,,2056000000.0,2921000000.0,19929000000.0,3061000000.0,3778000000.0,2632000000.0,1452000000.0,34153000000.0,2797000000.0,1780000000.0,89719000000.0,31878000000.0,26774000000.0,34978000000.0,31878000000.0,31878000000.0,56389000000.0,89719000000.0,58700000000.0,21411000000.0,0.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2016.0,FY,,2016-12-31,2018-02-13 16:10:43+00:00,13361000000.0,15651000000.0,-2681000000.0,10430000000.0,0.0,10000000.0,1968000000.0,,47584000000.0,8541000000.0,25777000000.0,23868000000.0,5901000000.0,-97000000.0,2761000000.0,3105000000.0,26730000000.0,3037000000.0,4831000000.0,1848000000.0,2012000000.0,40945000000.0,7193000000.0,2845000000.0,122810000000.0,38274000000.0,33879000000.0,49252000000.0,38274000000.0,38177000000.0,82621000000.0,122810000000.0,83030000000.0,33369000000.0,0.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2016.0,Q3,,2016-09-30,2016-11-08 16:38:28+00:00,12994000000.0,14849000000.0,-2303000000.0,12796000000.0,0.0,10000000.0,5730000000.0,,47183000000.0,8719000000.0,26022000000.0,23324000000.0,5524000000.0,-98000000.0,2492000000.0,2952000000.0,25170000000.0,3124000000.0,4541000000.0,2300000000.0,1937000000.0,39945000000.0,7202000000.0,2871000000.0,123642000000.0,37652000000.0,35768000000.0,51096000000.0,37652000000.0,37554000000.0,84151000000.0,123642000000.0,82350000000.0,33055000000.0,0.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2016.0,Q2,,2016-06-30,2016-08-02 16:37:24+00:00,14366000000.0,16701000000.0,-2203000000.0,8217000000.0,0.0,10000000.0,1567000000.0,,46881000000.0,8878000000.0,26834000000.0,22211000000.0,5189000000.0,-99000000.0,2857000000.0,2855000000.0,25079000000.0,3146000000.0,4505000000.0,2768000000.0,1744000000.0,38579000000.0,6364000000.0,2757000000.0,119603000000.0,36386000000.0,33298000000.0,47376000000.0,36386000000.0,36287000000.0,81572000000.0,119603000000.0,81116000000.0,34196000000.0,0.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2016.0,Q1,,2016-03-31,2016-05-04 17:27:59+00:00,13740000000.0,14642000000.0,-2804000000.0,10596000000.0,,10000000.0,1901000000.0,,46294000000.0,8861000000.0,27218000000.0,20895000000.0,4976000000.0,-102000000.0,3066000000.0,2878000000.0,24140000000.0,3084000000.0,4395000000.0,3211000000.0,1824000000.0,37963000000.0,6504000000.0,2418000000.0,117855000000.0,35169000000.0,33745000000.0,46285000000.0,35169000000.0,35067000000.0,80964000000.0,117855000000.0,79134000000.0,34679000000.0,0.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2017.0,FY,,2017-12-31,2019-02-12 17:16:04+00:00,15180000000.0,15830000000.0,-2667000000.0,11981000000.0,0.0,1713000000.0,2269000000.0,,54556000000.0,8489000000.0,28835000000.0,28341000000.0,7013000000.0,2057000000.0,2182000000.0,3101000000.0,30157000000.0,3575000000.0,5556000000.0,2663000000.0,2189000000.0,48730000000.0,2857000000.0,3509000000.0,139058000000.0,47776000000.0,37084000000.0,50463000000.0,47776000000.0,49833000000.0,87036000000.0,139058000000.0,94961000000.0,36573000000.0,0.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2017.0,Q3,,2017-09-30,2017-11-07 16:13:45+00:00,15878000000.0,15464000000.0,-2353000000.0,16269000000.0,0.0,1811000000.0,6635000000.0,,53402000000.0,8457000000.0,24723000000.0,27703000000.0,6562000000.0,2012000000.0,2697000000.0,3082000000.0,31036000000.0,3387000000.0,5444000000.0,2581000000.0,2170000000.0,45840000000.0,4539000000.0,3525000000.0,140432000000.0,45298000000.0,40921000000.0,58088000000.0,45298000000.0,47310000000.0,90952000000.0,140432000000.0,92949000000.0,32864000000.0,0.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2017.0,Q2,,2017-06-30,2017-08-04 16:54:46+00:00,14514000000.0,17770000000.0,-2591000000.0,14582000000.0,0.0,1671000000.0,6115000000.0,,52498000000.0,8338000000.0,26197000000.0,26397000000.0,6324000000.0,2175000000.0,2844000000.0,2977000000.0,30753000000.0,3301000000.0,4942000000.0,2522000000.0,1657000000.0,44081000000.0,5739000000.0,3388000000.0,138097000000.0,43161000000.0,41239000000.0,57121000000.0,43161000000.0,45336000000.0,91104000000.0,138097000000.0,90534000000.0,33983000000.0,0.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2017.0,Q1,,2017-03-31,2017-05-08 16:46:48+00:00,13473000000.0,16204000000.0,-2447000000.0,16142000000.0,0.0,1829000000.0,6475000000.0,,52376000000.0,8618000000.0,26154000000.0,25760000000.0,6329000000.0,2092000000.0,2894000000.0,2886000000.0,29848000000.0,3085000000.0,4904000000.0,2547000000.0,1667000000.0,42521000000.0,7747000000.0,3210000000.0,137157000000.0,41903000000.0,40989000000.0,57543000000.0,41903000000.0,43995000000.0,91495000000.0,137157000000.0,89839000000.0,33952000000.0,0.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2018.0,FY,,2018-12-31,2020-02-14 17:18:38+00:00,16705000000.0,18250000000.0,-4160000000.0,10866000000.0,0.0,10000000.0,2396000000.0,,58910000000.0,9325000000.0,34581000000.0,32510000000.0,8458000000.0,2623000000.0,2474000000.0,3032000000.0,32135000000.0,4326000000.0,5730000000.0,3086000000.0,1908000000.0,55846000000.0,1973000000.0,3458000000.0,152221000000.0,51696000000.0,38692000000.0,53209000000.0,51696000000.0,54319000000.0,95994000000.0,152221000000.0,105071000000.0,42785000000.0,0.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2018.0,Q3,,2018-09-30,2018-11-08 16:12:46+00:00,18991000000.0,18262000000.0,-4386000000.0,10263000000.0,0.0,10000000.0,2388000000.0,,58703000000.0,9498000000.0,32053000000.0,31929000000.0,8042000000.0,2586000000.0,2434000000.0,2936000000.0,33498000000.0,4161000000.0,5858000000.0,3707000000.0,1769000000.0,54386000000.0,1500000000.0,3586000000.0,151087000000.0,50010000000.0,38754000000.0,56377000000.0,50010000000.0,52596000000.0,96722000000.0,151087000000.0,104291000000.0,40345000000.0,0.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2018.0,Q2,,2018-06-30,2018-08-07 16:07:58+00:00,17527000000.0,17646000000.0,-4080000000.0,18368000000.0,0.0,10000000.0,7228000000.0,,56271000000.0,8680000000.0,32096000000.0,31237000000.0,7906000000.0,2490000000.0,2095000000.0,2842000000.0,34338000000.0,3883000000.0,5746000000.0,4286000000.0,1839000000.0,52363000000.0,2959000000.0,3492000000.0,154611000000.0,48293000000.0,46634000000.0,62052000000.0,48293000000.0,50783000000.0,101989000000.0,154611000000.0,100071000000.0,39937000000.0,0.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2018.0,Q1,,2018-03-31,2018-05-07 16:17:34+00:00,18210000000.0,18290000000.0,-2951000000.0,18243000000.0,0.0,10000000.0,7683000000.0,,56850000000.0,9033000000.0,28206000000.0,29441000000.0,8144000000.0,2483000000.0,2213000000.0,2922000000.0,34395000000.0,3748000000.0,5557000000.0,5100000000.0,1890000000.0,50494000000.0,7379000000.0,3798000000.0,155569000000.0,47553000000.0,48353000000.0,67667000000.0,47553000000.0,50036000000.0,103643000000.0,155569000000.0,99072000000.0,35976000000.0,0.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2019.0,FY,,2019-12-31,2020-05-06 17:11:29+00:00,19005000000.0,21462000000.0,-3578000000.0,10985000000.0,0.0,16000000.0,2622000000.0,,65659000000.0,10349000000.0,36808000000.0,37209000000.0,8704000000.0,2820000000.0,2993000000.0,3076000000.0,36285000000.0,9334000000.0,10144000000.0,3851000000.0,1726000000.0,61178000000.0,3870000000.0,3260000000.0,173889000000.0,57616000000.0,42634000000.0,61782000000.0,57616000000.0,60436000000.0,111727000000.0,173889000000.0,122551000000.0,49945000000.0,0.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2019.0,Q3,,2019-09-30,2019-11-06 16:07:31+00:00,18570000000.0,21116000000.0,-3709000000.0,12363000000.0,0.0,9000000.0,2500000000.0,,65205000000.0,10521000000.0,38507000000.0,36840000000.0,8501000000.0,2760000000.0,2902000000.0,3051000000.0,35184000000.0,9101000000.0,9912000000.0,3556000000.0,1991000000.0,58696000000.0,6387000000.0,3455000000.0,173709000000.0,54996000000.0,43541000000.0,62641000000.0,54996000000.0,57756000000.0,113962000000.0,173709000000.0,121667000000.0,51321000000.0,0.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2019.0,Q2,,2019-06-30,2019-08-06 17:35:52+00:00,17128000000.0,18175000000.0,-3273000000.0,13745000000.0,0.0,9000000.0,2019000000.0,,62000000000.0,9999000000.0,34473000000.0,35696000000.0,8681000000.0,2751000000.0,2908000000.0,2943000000.0,35381000000.0,8786000000.0,9435000000.0,3651000000.0,2202000000.0,56367000000.0,7800000000.0,3524000000.0,167200000000.0,53103000000.0,42038000000.0,62328000000.0,53103000000.0,55854000000.0,109144000000.0,167200000000.0,116481000000.0,46816000000.0,0.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2019.0,Q1,,2019-03-31,2019-05-07 17:10:28+00:00,16900000000.0,20457000000.0,-3758000000.0,12407000000.0,0.0,10000000.0,2530000000.0,,59379000000.0,9245000000.0,34419000000.0,33553000000.0,8230000000.0,2727000000.0,2786000000.0,2951000000.0,35584000000.0,7975000000.0,8554000000.0,3697000000.0,2054000000.0,55472000000.0,3919000000.0,3303000000.0,161197000000.0,51724000000.0,42815000000.0,58933000000.0,51724000000.0,54451000000.0,104692000000.0,161197000000.0,110152000000.0,45759000000.0,0.0
