company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentemployeebenefitliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentemployeebenefitliabilities,noncurrentnotereceivables,notereceivable,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2012.0,Q1,,2012-03-31,2012-05-02 16:03:57+00:00,1758000000.0,2909000000.0,,-2654000000.0,1514000000.0,,7666000000.0,407000000.0,794000000.0,8918000000.0,2989000000.0,8483000000.0,1338000000.0,1065000000.0,2139000000.0,132000000.0,638000000.0,3299000000.0,3976000000.0,2294000000.0,1100000000.0,1691000000.0,,,,2271000000.0,834000000.0,,,349000000.0,7250000000.0,1145000000.0,31151000000.0,12265000000.0,8882000000.0,5795000000.0,12259000000.0,12391000000.0,18411000000.0,31151000000.0,20130000000.0,12616000000.0,3000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2013.0,FY,,2013-12-31,2015-02-24 16:22:10+00:00,1626000000.0,2929000000.0,,-2779000000.0,1764000000.0,,6492000000.0,496000000.0,734000000.0,9205000000.0,2503000000.0,6904000000.0,1285000000.0,998000000.0,2025000000.0,119000000.0,,2921000000.0,2917000000.0,1613000000.0,1207000000.0,1713000000.0,0.0,0.0,,2590000000.0,757000000.0,,,349000000.0,8839000000.0,1117000000.0,29036000000.0,12300000000.0,8511000000.0,5686000000.0,12300000000.0,12419000000.0,16268000000.0,29036000000.0,18500000000.0,10582000000.0,-252000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2013.0,Q3,,2013-09-30,2013-10-31 16:06:36+00:00,1589000000.0,2989000000.0,,-3277000000.0,948000000.0,,6877000000.0,483000000.0,772000000.0,9169000000.0,2586000000.0,6406000000.0,1329000000.0,1152000000.0,2018000000.0,134000000.0,643000000.0,3680000000.0,2957000000.0,1722000000.0,1259000000.0,1667000000.0,,,,2244000000.0,755000000.0,,,349000000.0,8608000000.0,1135000000.0,29016000000.0,12046000000.0,8070000000.0,5646000000.0,12046000000.0,12180000000.0,16487000000.0,29016000000.0,18928000000.0,10841000000.0,-162000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2013.0,Q2,,2013-06-30,2013-08-02 16:10:57+00:00,1731000000.0,3039000000.0,,-3522000000.0,929000000.0,,6847000000.0,471000000.0,699000000.0,9064000000.0,2656000000.0,6366000000.0,1273000000.0,1109000000.0,2015000000.0,149000000.0,667000000.0,3690000000.0,3188000000.0,1875000000.0,1260000000.0,1621000000.0,,,,2252000000.0,743000000.0,,,349000000.0,8400000000.0,1783000000.0,29327000000.0,11725000000.0,8212000000.0,6305000000.0,11725000000.0,11874000000.0,17104000000.0,29327000000.0,19100000000.0,10799000000.0,0.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2013.0,Q1,,2013-03-31,2013-05-01 16:06:15+00:00,1656000000.0,3065000000.0,,-3495000000.0,993000000.0,,6788000000.0,448000000.0,786000000.0,8993000000.0,2724000000.0,7432000000.0,1332000000.0,1096000000.0,2043000000.0,145000000.0,697000000.0,3770000000.0,3213000000.0,1891000000.0,1215000000.0,1630000000.0,,,,2303000000.0,741000000.0,,,349000000.0,8208000000.0,1107000000.0,29565000000.0,11501000000.0,8260000000.0,5627000000.0,11501000000.0,11646000000.0,17570000000.0,29565000000.0,19262000000.0,11943000000.0,0.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2014.0,FY,,2014-12-31,2016-02-19 16:49:52+00:00,1584000000.0,2652000000.0,,-4159000000.0,1411000000.0,0.0,5407000000.0,431000000.0,754000000.0,8805000000.0,2031000000.0,6314000000.0,1338000000.0,934000000.0,1648000000.0,75000000.0,,3712000000.0,2719000000.0,1535000000.0,1082000000.0,1509000000.0,1260000000.0,371000000.0,,2243000000.0,454000000.0,,,349000000.0,9535000000.0,1427000000.0,27658000000.0,10678000000.0,8874000000.0,6076000000.0,10678000000.0,10753000000.0,16556000000.0,27658000000.0,17136000000.0,10480000000.0,-105000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2014.0,Q3,,2014-09-30,2014-10-30 16:04:13+00:00,1550000000.0,3026000000.0,,-3228000000.0,1015000000.0,,5870000000.0,546000000.0,800000000.0,9351000000.0,2317000000.0,6355000000.0,1365000000.0,1069000000.0,1914000000.0,106000000.0,,3009000000.0,2708000000.0,1553000000.0,1219000000.0,1502000000.0,,,,2340000000.0,553000000.0,,,349000000.0,9412000000.0,1305000000.0,27877000000.0,11802000000.0,7882000000.0,5703000000.0,11802000000.0,11908000000.0,15620000000.0,27877000000.0,18081000000.0,9917000000.0,-252000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2014.0,Q2,,2014-06-30,2014-08-01 16:07:03+00:00,1597000000.0,3097000000.0,,-2802000000.0,1007000000.0,,6011000000.0,524000000.0,705000000.0,9431000000.0,2388000000.0,6354000000.0,1403000000.0,1077000000.0,1968000000.0,118000000.0,,3117000000.0,2826000000.0,1624000000.0,1174000000.0,1509000000.0,,,,2513000000.0,593000000.0,,,349000000.0,9226000000.0,1355000000.0,28508000000.0,12287000000.0,7979000000.0,5690000000.0,12287000000.0,12405000000.0,15754000000.0,28508000000.0,18561000000.0,10064000000.0,-148000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2014.0,Q1,,2014-03-31,2014-05-01 16:05:25+00:00,1568000000.0,3032000000.0,,-2838000000.0,1567000000.0,,6226000000.0,517000000.0,803000000.0,9243000000.0,2436000000.0,5896000000.0,1384000000.0,1044000000.0,1979000000.0,113000000.0,,3076000000.0,2844000000.0,1635000000.0,1184000000.0,1603000000.0,,,,2520000000.0,611000000.0,,,349000000.0,9039000000.0,2109000000.0,28868000000.0,12223000000.0,8462000000.0,6600000000.0,12223000000.0,12336000000.0,16183000000.0,28868000000.0,18427000000.0,9583000000.0,-204000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2015.0,FY,,2015-12-31,2017-02-27 16:59:38+00:00,1342000000.0,1068000000.0,,-4642000000.0,1228000000.0,0.0,4030000000.0,202000000.0,406000000.0,3951000000.0,340000000.0,6317000000.0,1382000000.0,901000000.0,1212000000.0,43000000.0,,3144000000.0,2576000000.0,1412000000.0,458000000.0,715000000.0,1618000000.0,1627000000.0,,2210000000.0,238000000.0,7185000000.0,1122000000.0,349000000.0,9686000000.0,962000000.0,25541000000.0,9074000000.0,6685000000.0,5254000000.0,9074000000.0,9117000000.0,16075000000.0,25541000000.0,17644000000.0,10821000000.0,
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2015.0,Q3,,2015-09-30,2015-10-30 16:42:19+00:00,1477000000.0,2612000000.0,,-4399000000.0,804000000.0,,4710000000.0,435000000.0,696000000.0,8839000000.0,1840000000.0,6393000000.0,1387000000.0,1110000000.0,1535000000.0,44000000.0,,3262000000.0,2570000000.0,1429000000.0,1044000000.0,1591000000.0,0.0,0.0,,1776000000.0,403000000.0,,,349000000.0,9493000000.0,1183000000.0,24946000000.0,9113000000.0,6999000000.0,5382000000.0,9113000000.0,9157000000.0,15440000000.0,24946000000.0,16412000000.0,10058000000.0,-691000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2015.0,Q2,,2015-06-30,2015-07-31 07:01:29+00:00,1568000000.0,2722000000.0,,-4299000000.0,1641000000.0,,5064000000.0,428000000.0,664000000.0,8810000000.0,1890000000.0,5998000000.0,1377000000.0,1072000000.0,1578000000.0,43000000.0,,3424000000.0,2581000000.0,1441000000.0,956000000.0,1422000000.0,0.0,0.0,,1948000000.0,418000000.0,,,349000000.0,9605000000.0,1648000000.0,26016000000.0,10054000000.0,7832000000.0,5730000000.0,10054000000.0,10097000000.0,15570000000.0,26016000000.0,16606000000.0,9840000000.0,-316000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2015.0,Q1,,2015-03-31,2015-05-01 16:03:47+00:00,1471000000.0,2721000000.0,,-4540000000.0,872000000.0,,5264000000.0,424000000.0,770000000.0,8723000000.0,1947000000.0,6265000000.0,1383000000.0,1009000000.0,1583000000.0,38000000.0,,3647000000.0,2558000000.0,1430000000.0,1002000000.0,1380000000.0,1324000000.0,353000000.0,,2105000000.0,419000000.0,,,349000000.0,9631000000.0,1333000000.0,26657000000.0,10208000000.0,8358000000.0,5731000000.0,10208000000.0,10246000000.0,16062000000.0,26657000000.0,16716000000.0,10331000000.0,-147000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2016.0,FY,,2016-12-31,2018-02-23 16:48:21+00:00,1126000000.0,961000000.0,,-4337000000.0,2223000000.0,0.0,4112000000.0,,420000000.0,3787000000.0,290000000.0,5305000000.0,1294000000.0,841000000.0,1135000000.0,38000000.0,1472000000.0,2938000000.0,2398000000.0,1346000000.0,619000000.0,1095000000.0,1002000000.0,1002000000.0,,683000000.0,193000000.0,,,214000000.0,4934000000.0,1011000000.0,18051000000.0,4709000000.0,6992000000.0,4654000000.0,4709000000.0,4747000000.0,13090000000.0,18051000000.0,9924000000.0,8436000000.0,
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2016.0,Q3,,2016-09-30,2016-11-03 16:52:19+00:00,1312000000.0,2466000000.0,,-4632000000.0,1423000000.0,0.0,4085000000.0,401000000.0,647000000.0,8688000000.0,1528000000.0,5346000000.0,1524000000.0,1019000000.0,1446000000.0,40000000.0,,3482000000.0,2457000000.0,1378000000.0,721000000.0,1389000000.0,,,,1992000000.0,389000000.0,,,349000000.0,9801000000.0,2033000000.0,24642000000.0,9254000000.0,7007000000.0,5782000000.0,9254000000.0,9294000000.0,14999000000.0,24642000000.0,16189000000.0,9217000000.0,
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2016.0,Q2,,2016-06-30,2016-08-04 16:46:31+00:00,1379000000.0,2477000000.0,,-4586000000.0,1203000000.0,0.0,4060000000.0,404000000.0,646000000.0,8726000000.0,1605000000.0,5355000000.0,1471000000.0,1017000000.0,1457000000.0,38000000.0,,3432000000.0,2508000000.0,1393000000.0,761000000.0,1437000000.0,,,,2023000000.0,394000000.0,,,349000000.0,9704000000.0,2029000000.0,24641000000.0,9178000000.0,6851000000.0,5895000000.0,9178000000.0,9216000000.0,15076000000.0,24641000000.0,16333000000.0,9181000000.0,
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2016.0,Q1,,2016-03-31,2016-04-29 16:46:50+00:00,1445000000.0,2456000000.0,,-4554000000.0,1189000000.0,0.0,4045000000.0,421000000.0,710000000.0,8814000000.0,1684000000.0,5359000000.0,1432000000.0,1034000000.0,1489000000.0,37000000.0,,3409000000.0,2565000000.0,1407000000.0,722000000.0,1541000000.0,,,,2065000000.0,431000000.0,,,349000000.0,9635000000.0,2029000000.0,24857000000.0,9126000000.0,6808000000.0,6146000000.0,9126000000.0,9163000000.0,15345000000.0,24857000000.0,16560000000.0,9199000000.0,
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2017.0,FY,,2017-12-31,2019-02-25 16:38:36+00:00,1108000000.0,1357000000.0,,-3748000000.0,1293000000.0,0.0,4148000000.0,,444000000.0,3930000000.0,268000000.0,5235000000.0,1404000000.0,915000000.0,1083000000.0,37000000.0,1026000000.0,2257000000.0,2323000000.0,1429000000.0,236000000.0,907000000.0,,,,682000000.0,206000000.0,,,214000000.0,4856000000.0,282000000.0,15946000000.0,5256000000.0,5230000000.0,2741000000.0,5256000000.0,5293000000.0,10439000000.0,15946000000.0,9633000000.0,7698000000.0,0.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2017.0,Q3,,2017-09-30,2017-10-30 16:50:07+00:00,1183000000.0,1031000000.0,,-3895000000.0,1781000000.0,0.0,4135000000.0,191000000.0,405000000.0,3922000000.0,276000000.0,5235000000.0,1441000000.0,1039000000.0,1092000000.0,34000000.0,1477000000.0,2348000000.0,2296000000.0,1376000000.0,402000000.0,910000000.0,0.0,0.0,,684000000.0,178000000.0,,,214000000.0,5116000000.0,763000000.0,16817000000.0,5356000000.0,5629000000.0,3452000000.0,5356000000.0,5390000000.0,11213000000.0,16817000000.0,10096000000.0,7761000000.0,
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2017.0,Q2,,2017-06-30,2017-08-07 17:12:09+00:00,1202000000.0,1037000000.0,,-4010000000.0,1246000000.0,0.0,4129000000.0,191000000.0,373000000.0,3893000000.0,286000000.0,4236000000.0,1398000000.0,944000000.0,1100000000.0,35000000.0,1481000000.0,2957000000.0,2341000000.0,1362000000.0,389000000.0,883000000.0,0.0,0.0,,690000000.0,188000000.0,,,214000000.0,5004000000.0,765000000.0,16167000000.0,5123000000.0,4978000000.0,3414000000.0,5123000000.0,5158000000.0,10795000000.0,16167000000.0,10089000000.0,7381000000.0,
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2017.0,Q1,,2017-03-31,2017-08-07 17:12:09+00:00,,,,-4171000000.0,1045000000.0,,,,,,,,1404000000.0,,,40000000.0,,,,,,,,,4118000000.0,13394000000.0,10950000000.0,,,,4906000000.0,,15843000000.0,4853000000.0,1045000000.0,,4853000000.0,4893000000.0,10950000000.0,15843000000.0,14798000000.0,10950000000.0,
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2018.0,FY,,2018-12-31,2020-02-28 16:46:23+00:00,1073000000.0,1270000000.0,,-3565000000.0,1081000000.0,0.0,8558000000.0,,348000000.0,3858000000.0,220000000.0,4269000000.0,,829000000.0,940000000.0,-4971000000.0,740000000.0,1832000000.0,2149000000.0,1323000000.0,191000000.0,848000000.0,19000000.0,21000000.0,,902000000.0,269000000.0,1352000000.0,,214000000.0,5072000000.0,961000000.0,14874000000.0,10010000000.0,4713000000.0,3251000000.0,10010000000.0,5039000000.0,9621000000.0,14874000000.0,9221000000.0,6370000000.0,-55000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2018.0,Q3,,2018-09-30,2018-11-01 16:38:40+00:00,1121000000.0,1290000000.0,,-3711000000.0,1157000000.0,0.0,4186000000.0,,370000000.0,3899000000.0,232000000.0,4815000000.0,1362000000.0,958000000.0,968000000.0,34000000.0,797000000.0,2135000000.0,2161000000.0,1333000000.0,232000000.0,835000000.0,,,,964000000.0,231000000.0,,,214000000.0,4997000000.0,410000000.0,15353000000.0,5188000000.0,4970000000.0,2736000000.0,5188000000.0,5222000000.0,9917000000.0,15353000000.0,9415000000.0,7181000000.0,-284000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2018.0,Q2,,2018-06-30,2018-08-02 16:49:10+00:00,1153000000.0,1297000000.0,,-3772000000.0,1263000000.0,0.0,4175000000.0,,357000000.0,3897000000.0,244000000.0,4813000000.0,1344000000.0,947000000.0,1002000000.0,31000000.0,917000000.0,2152000000.0,2183000000.0,1340000000.0,233000000.0,832000000.0,,,,889000000.0,215000000.0,,,214000000.0,4974000000.0,412000000.0,15556000000.0,5377000000.0,5080000000.0,2754000000.0,5377000000.0,5408000000.0,9934000000.0,15556000000.0,9474000000.0,7180000000.0,
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2018.0,Q1,,2018-03-31,2018-05-10 08:50:45+00:00,1188000000.0,1326000000.0,,-3537000000.0,1398000000.0,0.0,4163000000.0,,427000000.0,3973000000.0,257000000.0,4811000000.0,1378000000.0,1001000000.0,1050000000.0,29000000.0,942000000.0,2187000000.0,2278000000.0,1407000000.0,254000000.0,859000000.0,,,,911000000.0,229000000.0,,,214000000.0,4927000000.0,678000000.0,16175000000.0,5553000000.0,5386000000.0,3152000000.0,5553000000.0,5582000000.0,10379000000.0,16175000000.0,9739000000.0,7227000000.0,
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2019.0,FY,,2019-12-31,2020-05-07 16:44:51+00:00,1053000000.0,1236000000.0,984000000.0,-3646000000.0,2740000000.0,0.0,2997000000.0,,349000000.0,3900000000.0,199000000.0,3233000000.0,,694000000.0,790000000.0,7000000.0,598000000.0,2059000000.0,2082000000.0,1269000000.0,201000000.0,,,,,1338000000.0,512000000.0,,,214000000.0,6312000000.0,1049000000.0,15047000000.0,5587000000.0,6140000000.0,3435000000.0,5587000000.0,5594000000.0,9239000000.0,15047000000.0,8117000000.0,5804000000.0,-76000000.0
