company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,preferreddividends,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 12:40:56+00:00,0.06,0.06,,107801000.0,0.06,,15097000.0,,22661000.0,22661000.0,22661000.0,598390000.0,970503000.0,-455000.0,,,-828000.0,,,159909000.0,598390000.0,372113000.0,67482000.0,464000.0,266882000.0,105231000.0,-67473000.0,37758000.0,970503000.0,377700000.0,352782898.0,354003541.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2011.0,Q4,2011-10-01,2011-12-31,,-9.21,-9.21,,2579471000.0,-9.21,6420000000.0,-337887000.0,,-4928039000.0,-4928039000.0,-4928039000.0,6413251000.0,16772782000.0,-10534000.0,169000000.0,236000000.0,-2731000.0,,,6241214000.0,6413251000.0,10595531000.0,467412000.0,23443000.0,15406954000.0,-4811423000.0,-454503000.0,-5265926000.0,17008782000.0,535500000.0,535286077.0,535286077.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2011.0,FY,2011-01-01,2011-12-31,2014-02-24 21:52:32+00:00,-8.81,-8.81,,2982000000.0,-8.81,6420000000.0,-216000000.0,,-4718000000.0,-4718000000.0,-4718000000.0,8598000000.0,20382000000.0,-10000000.0,169000000.0,236000000.0,,,0.0,6728000000.0,8598000000.0,12020000000.0,670000000.0,25000000.0,16299000000.0,-4279000000.0,-655000000.0,-4934000000.0,20618000000.0,535500000.0,535286077.0,535286077.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2011.0,Q3YTD,2011-01-01,2011-09-30,,0.58,0.58,,402529000.0,0.58,,121887000.0,,210039000.0,210039000.0,210039000.0,2184749000.0,3609218000.0,534000.0,,,2731000.0,,,486786000.0,2184749000.0,1424469000.0,202588000.0,1557000.0,892046000.0,532423000.0,-200497000.0,331926000.0,3609218000.0,364900000.0,362019205.0,364865226.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2011.0,Q3TTM,2010-10-01,2011-09-30,,0.62,0.62,,521354000.0,0.62,,123396000.0,,223591000.0,223591000.0,223591000.0,2790759000.0,4674743000.0,123000.0,,,-19620000.0,,,642506000.0,2790759000.0,1883984000.0,395038000.0,2158000.0,1144240000.0,739744000.0,-392757000.0,346987000.0,4674743000.0,364900000.0,362019205.0,364865226.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2011.0,Q3,2011-07-01,2011-09-30,2012-10-30 08:43:10+00:00,0.19,0.19,,139309000.0,0.19,,38618000.0,,69326000.0,69326000.0,69326000.0,725506000.0,1205388000.0,93000.0,,,1283000.0,,,162459000.0,725506000.0,479882000.0,69511000.0,531000.0,303051000.0,176831000.0,-68887000.0,107944000.0,1205388000.0,364900000.0,362019205.0,364865226.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.39,0.39,,263220000.0,0.39,,83269000.0,,140713000.0,140713000.0,140713000.0,1459243000.0,2403830000.0,441000.0,,,1448000.0,,,324327000.0,1459243000.0,944587000.0,133077000.0,1026000.0,588995000.0,355592000.0,-131610000.0,223982000.0,2403830000.0,366700000.0,360226487.0,365390280.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2011.0,Q2TTM,2010-07-01,2011-06-30,,0.64,0.64,,495849000.0,0.64,,134144000.0,,231552000.0,231552000.0,231552000.0,2635206000.0,4490144000.0,-432000.0,,,-39236000.0,,,627478000.0,2635206000.0,1854938000.0,406843000.0,2124000.0,1084091000.0,770847000.0,-405151000.0,365696000.0,4490144000.0,366700000.0,360226487.0,365390280.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2011.0,Q2,2011-04-01,2011-06-30,2012-07-26 06:33:45+00:00,0.23,0.23,,134525000.0,0.23,,50101000.0,,84335000.0,84335000.0,84335000.0,708564000.0,1209453000.0,186000.0,,,1553000.0,,,154556000.0,708564000.0,500889000.0,76516000.0,511000.0,290634000.0,210255000.0,-75819000.0,134436000.0,1209453000.0,366700000.0,360226487.0,365390280.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2011.0,Q1TTM,2010-04-01,2011-03-31,,0.64,0.64,,470626000.0,0.64,,136950000.0,,227132000.0,227132000.0,227132000.0,2470164000.0,4293227000.0,-1097000.0,,,-38089000.0,,,631522000.0,2470164000.0,1823063000.0,395830000.0,2005000.0,1064059000.0,759004000.0,-394922000.0,364082000.0,4293227000.0,352400000.0,356988270.0,361406194.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2011.0,Q1,2011-01-01,2011-03-31,2012-04-26 06:42:08+00:00,0.16,0.16,,128695000.0,0.15,,33168000.0,,56378000.0,56378000.0,56378000.0,750679000.0,1194377000.0,255000.0,,,-105000.0,,,169771000.0,750679000.0,443698000.0,56561000.0,515000.0,298361000.0,145337000.0,-55791000.0,89546000.0,1194377000.0,352400000.0,356988270.0,361406194.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2012.0,FY,2012-01-01,2012-12-31,2015-02-18 21:30:33+00:00,-13.7,-13.7,,3187000000.0,-13.7,8134000000.0,350000000.0,,-7336000000.0,-7336000000.0,-7336000000.0,8098000000.0,19455000000.0,-5000000.0,99000000.0,264000000.0,-205000000.0,,7000000.0,6796000000.0,8098000000.0,11621000000.0,661000000.0,77000000.0,18018000000.0,-6397000000.0,-589000000.0,-6986000000.0,19719000000.0,535500000.0,535286077.0,535286077.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2012.0,Q4,2012-10-01,2012-12-31,,0.32,0.32,4.49,1390181000.0,0.32,,195342000.0,-1574000000.0,170996000.0,170996000.0,170996000.0,3320209000.0,8547410000.0,-43103000.0,259000000.0,119000000.0,-206120000.0,,-77000000.0,4908407000.0,3320209000.0,5346201000.0,274917000.0,38625000.0,4700468000.0,645733000.0,-279395000.0,366338000.0,8666410000.0,535500000.0,535286077.0,535286077.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2012.0,Q3YTD,2012-01-01,2012-09-30,,-14.02,-14.02,,1796819000.0,-14.02,8134000000.0,154658000.0,1574000000.0,-7506996000.0,-7506996000.0,-7506996000.0,4777791000.0,10907590000.0,38103000.0,-160000000.0,145000000.0,1120000.0,,84000000.0,1887593000.0,4777791000.0,6274799000.0,386083000.0,38375000.0,13317532000.0,-7042733000.0,-309605000.0,-7352338000.0,11052590000.0,535300000.0,535286077.0,535286077.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2012.0,Q3TTM,2011-10-01,2012-09-30,,-23.23,-23.23,,4376290000.0,-23.23,14554000000.0,-183229000.0,1574000000.0,-12435035000.0,-12435035000.0,-12435035000.0,11191042000.0,27680372000.0,27569000.0,9000000.0,381000000.0,-1611000.0,,84000000.0,8128807000.0,11191042000.0,16870330000.0,853495000.0,61818000.0,28724486000.0,-11854156000.0,-764108000.0,-12618264000.0,28061372000.0,535300000.0,535286077.0,535286077.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2012.0,Q3,2012-07-01,2012-09-30,2013-11-06 20:49:16+00:00,-14.45,-14.45,,825000000.0,-14.45,8134000000.0,12000000.0,823000000.0,-7735000000.0,-7735000000.0,-7735000000.0,2007000000.0,4815000000.0,15000000.0,-179000000.0,78000000.0,,,36000000.0,840000000.0,2007000000.0,2886000000.0,165000000.0,20000000.0,10479000000.0,-7593000000.0,-130000000.0,-7723000000.0,4893000000.0,535300000.0,535286077.0,535286077.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.43,0.43,,971819000.0,0.43,,142658000.0,751000000.0,228004000.0,228004000.0,228004000.0,2770791000.0,6092590000.0,23103000.0,19000000.0,67000000.0,1120000.0,,48000000.0,1047593000.0,2770791000.0,3388799000.0,221083000.0,18375000.0,2838532000.0,550267000.0,-179605000.0,370662000.0,6159590000.0,530800000.0,535286077.0,535286077.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2012.0,Q2TTM,2011-07-01,2012-06-30,,-8.65,-8.65,,3690599000.0,-8.65,6420000000.0,-156611000.0,751000000.0,-4630709000.0,-4630709000.0,-4630709000.0,9909548000.0,24070760000.0,12662000.0,188000000.0,303000000.0,-328000.0,,48000000.0,7451266000.0,9909548000.0,14464212000.0,758006000.0,42349000.0,18548537000.0,-4084325000.0,-702995000.0,-4787320000.0,24373760000.0,530800000.0,535286077.0,535286077.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2012.0,Q2,2012-04-01,2012-06-30,2013-08-08 10:16:35+00:00,0.39,0.39,,819000000.0,0.39,,135000000.0,751000000.0,207000000.0,207000000.0,207000000.0,1923000000.0,4816000000.0,23000000.0,19000000.0,67000000.0,,,48000000.0,871000000.0,1923000000.0,2960000000.0,151000000.0,18000000.0,2508000000.0,452000000.0,-110000000.0,342000000.0,4883000000.0,530800000.0,535286077.0,535286077.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2012.0,Q1TTM,2011-04-01,2012-03-31,,-13.1,-13.1,,3006124000.0,-13.1,6420000000.0,-241510000.0,,-4753374000.0,-4753374000.0,-4753374000.0,8695112000.0,20464213000.0,-10152000.0,169000000.0,236000000.0,1225000.0,,,6734822000.0,8695112000.0,12005101000.0,683522000.0,24860000.0,16331171000.0,-4326070000.0,-668814000.0,-4994884000.0,20700213000.0,350100000.0,362718613.0,364283160.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2012.0,Q1,2012-01-01,2012-03-31,2013-04-25 09:55:18+00:00,0.06,0.06,,152819000.0,0.06,,7658000.0,,21004000.0,21004000.0,21004000.0,847791000.0,1276590000.0,103000.0,,,1120000.0,,,176593000.0,847791000.0,428799000.0,70083000.0,375000.0,330532000.0,98267000.0,-69605000.0,28662000.0,1276590000.0,350100000.0,362718613.0,364283160.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2013.0,FY,2013-01-01,2013-12-31,2015-02-18 21:30:33+00:00,0.05,0.05,,3627000000.0,0.05,0.0,16000000.0,,35000000.0,35000000.0,35000000.0,12255000000.0,24101000000.0,89000000.0,54000000.0,319000000.0,-2000000.0,,108000000.0,7382000000.0,12255000000.0,12165000000.0,1223000000.0,189000000.0,11169000000.0,996000000.0,-945000000.0,51000000.0,24420000000.0,700000000.0,672955980.0,676885215.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2013.0,Q4,2013-10-01,2013-12-31,,-0.03,-0.03,,997000000.0,-0.03,,-119000000.0,,-20000000.0,-20000000.0,-20000000.0,3538000000.0,6750000000.0,-16000000.0,56000000.0,77000000.0,-2000000.0,,3000000.0,2096000000.0,3538000000.0,3289000000.0,326000000.0,64000000.0,3150000000.0,139000000.0,-278000000.0,-139000000.0,6827000000.0,700000000.0,672955980.0,676885215.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2013.0,Q3YTD,2013-01-01,2013-09-30,,0.08,0.08,0.06,2630000000.0,0.08,,135000000.0,,55000000.0,55000000.0,55000000.0,8717000000.0,17351000000.0,105000000.0,-2000000.0,242000000.0,,,105000000.0,5286000000.0,8717000000.0,8876000000.0,897000000.0,125000000.0,8019000000.0,857000000.0,-667000000.0,190000000.0,17593000000.0,720000000.0,726877458.0,726877458.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2013.0,Q3TTM,2012-10-01,2013-09-30,,0.31,0.31,3.36,4020181000.0,0.31,,330342000.0,-1574000000.0,225996000.0,225996000.0,225996000.0,12037209000.0,25898410000.0,61897000.0,257000000.0,361000000.0,-206120000.0,,28000000.0,10194407000.0,12037209000.0,14222201000.0,1171917000.0,163625000.0,12719468000.0,1502733000.0,-946395000.0,556338000.0,26259410000.0,720000000.0,726877458.0,726877458.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2013.0,Q3,2013-07-01,2013-09-30,2014-10-27 21:23:14+00:00,-0.05,-0.05,,987000000.0,-0.05,,42000000.0,,-36000000.0,-36000000.0,-36000000.0,3459000000.0,6605000000.0,-7000000.0,0.0,83000000.0,0.0,,12000000.0,1933000000.0,3459000000.0,3229000000.0,334000000.0,50000000.0,2932000000.0,297000000.0,-291000000.0,6000000.0,6688000000.0,720000000.0,726877458.0,726877458.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.14,0.14,0.06,1643000000.0,0.14,,93000000.0,,91000000.0,91000000.0,91000000.0,5258000000.0,10746000000.0,112000000.0,-2000000.0,159000000.0,,,93000000.0,3353000000.0,5258000000.0,5647000000.0,563000000.0,75000000.0,5087000000.0,560000000.0,-376000000.0,184000000.0,10905000000.0,800000000.0,664603682.0,664603682.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2013.0,Q2TTM,2012-07-01,2013-06-30,,-11.24,-11.24,3.68,3858181000.0,-11.24,8134000000.0,300342000.0,-751000000.0,-7473004000.0,-7473004000.0,-7473004000.0,10585209000.0,24108410000.0,83897000.0,78000000.0,356000000.0,-206120000.0,,52000000.0,9101407000.0,10585209000.0,13879201000.0,1002917000.0,133625000.0,20266468000.0,-6387267000.0,-785395000.0,-7172662000.0,24464410000.0,800000000.0,664603682.0,664603682.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2013.0,Q2,2013-04-01,2013-06-30,2014-07-30 20:44:30+00:00,-0.02,-0.02,,888000000.0,-0.02,,21000000.0,,-16000000.0,-16000000.0,-16000000.0,3263000000.0,6135000000.0,118000000.0,0.0,93000000.0,,,49000000.0,1847000000.0,3263000000.0,2965000000.0,334000000.0,40000000.0,2784000000.0,181000000.0,-176000000.0,5000000.0,6228000000.0,800000000.0,664603682.0,664603682.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2013.0,Q1TTM,2012-04-01,2013-03-31,,-13.54,-13.54,4.49,3789181000.0,-13.54,8134000000.0,414342000.0,,-7250004000.0,-7250004000.0,-7250004000.0,9245209000.0,22789410000.0,-11103000.0,97000000.0,330000000.0,-206120000.0,,51000000.0,8125407000.0,9245209000.0,13874201000.0,819917000.0,111625000.0,19990468000.0,-6116267000.0,-719395000.0,-6835662000.0,23119410000.0,535000000.0,535286077.0,535286077.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2013.0,Q1,2013-01-01,2013-03-31,2014-04-30 21:34:40+00:00,0.2,0.2,,755000000.0,0.2,,72000000.0,,107000000.0,107000000.0,107000000.0,1995000000.0,4611000000.0,-6000000.0,-2000000.0,66000000.0,,,44000000.0,1506000000.0,1995000000.0,2682000000.0,229000000.0,35000000.0,2303000000.0,379000000.0,-200000000.0,179000000.0,4677000000.0,535000000.0,535286077.0,535286077.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2014.0,FY,2014-01-01,2014-12-31,2017-02-14 07:37:53+00:00,0.31,0.31,,4412000000.0,0.3,,166000000.0,,247000000.0,247000000.0,247000000.0,15409000000.0,29164000000.0,-11000000.0,5000000.0,400000000.0,-840000000.0,0.0,299000000.0,8863000000.0,15409000000.0,14155000000.0,1351000000.0,359000000.0,12739000000.0,1416000000.0,-1003000000.0,413000000.0,29564000000.0,796800000.0,805284712.0,815922258.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2014.0,Q4,2014-10-01,2014-12-31,,0.13,0.13,,1090000000.0,0.13,,99000000.0,,101000000.0,101000000.0,101000000.0,4195000000.0,8050000000.0,21000000.0,5000000.0,104000000.0,-70000000.0,,168000000.0,2333000000.0,4195000000.0,3959000000.0,358000000.0,104000000.0,3526000000.0,433000000.0,-233000000.0,200000000.0,8154000000.0,796800000.0,805284712.0,815922258.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2014.0,Q3,2014-07-01,2014-09-30,2015-10-27 07:50:50+00:00,-0.12,-0.12,,1138000000.0,-0.12,,-117000000.0,,-94000000.0,-94000000.0,-94000000.0,3796000000.0,7245000000.0,-14000000.0,,105000000.0,-13000000.0,0.0,97000000.0,2283000000.0,3796000000.0,3554000000.0,343000000.0,97000000.0,3505000000.0,49000000.0,-260000000.0,-211000000.0,7350000000.0,783300000.0,807221761.0,807221761.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2014.0,Q3YTD,2014-01-01,2014-09-30,,0.18,0.18,,3322000000.0,0.18,,67000000.0,,146000000.0,146000000.0,146000000.0,11214000000.0,21114000000.0,-32000000.0,,296000000.0,-770000000.0,,131000000.0,6530000000.0,11214000000.0,10196000000.0,993000000.0,255000000.0,9213000000.0,983000000.0,-770000000.0,213000000.0,21410000000.0,783300000.0,807221761.0,807221761.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2014.0,Q3TTM,2013-10-01,2014-09-30,,0.16,0.16,,4319000000.0,0.16,,-52000000.0,,126000000.0,126000000.0,126000000.0,14752000000.0,27864000000.0,-48000000.0,56000000.0,373000000.0,-772000000.0,,134000000.0,8626000000.0,14752000000.0,13485000000.0,1319000000.0,319000000.0,12363000000.0,1122000000.0,-1048000000.0,74000000.0,28237000000.0,783300000.0,807221761.0,807221761.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2014.0,Q2,2014-04-01,2014-06-30,2015-07-30 07:44:12+00:00,0.49,0.49,,1129000000.0,0.48,,286000000.0,,391000000.0,391000000.0,391000000.0,3668000000.0,7084000000.0,-12000000.0,,101000000.0,-747000000.0,0.0,22000000.0,2151000000.0,3668000000.0,3517000000.0,356000000.0,83000000.0,2555000000.0,962000000.0,-285000000.0,677000000.0,7185000000.0,798000000.0,803923913.0,813556137.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.3,0.3,,2184000000.0,0.3,,184000000.0,,240000000.0,240000000.0,240000000.0,7418000000.0,13869000000.0,-18000000.0,,191000000.0,-757000000.0,,34000000.0,4247000000.0,7418000000.0,6642000000.0,650000000.0,158000000.0,5708000000.0,934000000.0,-510000000.0,424000000.0,14060000000.0,798000000.0,803923913.0,813556137.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2014.0,Q2TTM,2013-07-01,2014-06-30,,0.23,0.23,,4168000000.0,0.23,,107000000.0,,184000000.0,184000000.0,184000000.0,14415000000.0,27224000000.0,-41000000.0,56000000.0,351000000.0,-759000000.0,,49000000.0,8276000000.0,14415000000.0,13160000000.0,1310000000.0,272000000.0,11790000000.0,1370000000.0,-1079000000.0,291000000.0,27575000000.0,798000000.0,803923913.0,813556137.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2014.0,Q1,2014-01-01,2014-03-31,2015-04-28 07:43:18+00:00,-0.19,-0.19,,1055000000.0,-0.19,,-102000000.0,,-151000000.0,-151000000.0,-151000000.0,3750000000.0,6785000000.0,-6000000.0,,90000000.0,-10000000.0,0.0,12000000.0,2096000000.0,3750000000.0,3125000000.0,294000000.0,75000000.0,3153000000.0,-28000000.0,-225000000.0,-253000000.0,6875000000.0,794700000.0,802520723.0,802520723.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2014.0,Q1TTM,2013-04-01,2014-03-31,,-0.28,-0.28,0.05,3927000000.0,-0.28,,-158000000.0,,-223000000.0,-223000000.0,-223000000.0,14010000000.0,26275000000.0,89000000.0,56000000.0,343000000.0,-12000000.0,,76000000.0,7972000000.0,14010000000.0,12608000000.0,1288000000.0,229000000.0,12019000000.0,589000000.0,-970000000.0,-381000000.0,26618000000.0,794700000.0,802520723.0,802520723.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2015.0,FY,2015-01-01,2015-12-31,2018-02-08 06:15:41+00:00,0.83,0.83,,4688000000.0,0.82,,245000000.0,,733000000.0,733000000.0,678000000.0,14898000000.0,31539000000.0,-11000000.0,,928000000.0,-163000000.0,55000000.0,376000000.0,10189000000.0,14898000000.0,17569000000.0,1496000000.0,6000000.0,15090000000.0,2479000000.0,-1501000000.0,978000000.0,32467000000.0,816900000.0,812994028.0,822617938.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2015.0,Q4,2015-10-01,2015-12-31,,0.34,0.34,,1369000000.0,0.34,,184000000.0,,297000000.0,297000000.0,283000000.0,3403000000.0,8092000000.0,-3000000.0,,569000000.0,-139000000.0,14000000.0,21000000.0,2755000000.0,3403000000.0,5258000000.0,439000000.0,-329000000.0,4006000000.0,1252000000.0,-771000000.0,481000000.0,8661000000.0,816900000.0,812994028.0,822617938.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2015.0,Q3,2015-07-01,2015-09-30,2016-10-24 07:37:14+00:00,0.15,0.15,,1157000000.0,0.15,,100000000.0,,138000000.0,138000000.0,125000000.0,3363000000.0,7718000000.0,-1000000.0,,131000000.0,-1000000.0,13000000.0,193000000.0,2624000000.0,3363000000.0,4486000000.0,383000000.0,109000000.0,3973000000.0,513000000.0,-275000000.0,238000000.0,7849000000.0,833300000.0,815069272.0,822017220.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2015.0,Q3YTD,2015-01-01,2015-09-30,,0.48,0.48,0.05,3319000000.0,0.48,,61000000.0,,436000000.0,436000000.0,395000000.0,11495000000.0,23447000000.0,-8000000.0,,359000000.0,-24000000.0,41000000.0,355000000.0,7434000000.0,11495000000.0,12311000000.0,1057000000.0,335000000.0,11084000000.0,1227000000.0,-730000000.0,497000000.0,23806000000.0,833300000.0,815069272.0,822017220.0
