company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxliabilities,noncurrentnotereceivables,notereceivable,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2013.0,Q3,,2013-09-30,2013-11-06 20:49:16+00:00,4324000000.0,3389000000.0,2000000.0,2488000000.0,2365000000.0,0.0,35481000000.0,447000000.0,773000000.0,1683000000.0,,19711000000.0,6761000000.0,91000000.0,761000000.0,15370000000.0,2062000000.0,4695000000.0,,,676000000.0,548000000.0,,948000000.0,11832000000.0,,,-23068000000.0,195000000.0,,45767000000.0,12415000000.0,7964000000.0,5514000000.0,12415000000.0,12415000000.0,33352000000.0,45767000000.0,22433000000.0,27838000000.0,0.0,0.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2013.0,Q2,,2013-06-30,2013-08-08 10:16:35+00:00,4305000000.0,3033000000.0,2000000.0,2479000000.0,2362000000.0,0.0,35389000000.0,459000000.0,501000000.0,1683000000.0,,19805000000.0,6276000000.0,87000000.0,819000000.0,15185000000.0,2000000000.0,4386000000.0,,,598000000.0,424000000.0,,661000000.0,11836000000.0,,,-23032000000.0,210000000.0,,44734000000.0,12359000000.0,7313000000.0,5398000000.0,12359000000.0,12359000000.0,32375000000.0,44734000000.0,22236000000.0,26977000000.0,0.0,0.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2013.0,Q1,,2013-03-31,2013-04-25 09:55:18+00:00,473674000.0,87810000.0,-7571000.0,,2701281000.0,0.0,1839907000.0,241341000.0,3493000.0,,,2564495000.0,5807170000.0,6608000.0,254871000.0,4177500000.0,139291000.0,1044503000.0,,,152471000.0,23870000.0,,141239000.0,90516000.0,97361000.0,3475417000.0,1572986000.0,2450240000.0,0.0,13662546000.0,3391941000.0,6772704000.0,3189125000.0,3391941000.0,3391941000.0,10270605000.0,13662546000.0,2712342000.0,7081480000.0,0.0,-13381000.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2014.0,FY,,2014-12-31,2015-10-27 07:50:50+00:00,7364000000.0,1941000000.0,1000000.0,2521000000.0,5315000000.0,0.0,38503000000.0,459000000.0,988000000.0,1683000000.0,,22825000000.0,16273000000.0,,1085000000.0,16245000000.0,2331000000.0,4873000000.0,1628000000.0,3062000000.0,1593000000.0,866000000.0,,288000000.0,6216000000.0,,,-22841000000.0,87000000.0,,56653000000.0,15663000000.0,13984000000.0,8776000000.0,15663000000.0,15663000000.0,40990000000.0,56653000000.0,26424000000.0,32214000000.0,0.0,0.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2014.0,Q3,,2014-09-30,2014-10-27 21:23:14+00:00,6057000000.0,4515000000.0,1000000.0,2510000000.0,5787000000.0,0.0,37466000000.0,452000000.0,950000000.0,1683000000.0,,22645000000.0,16284000000.0,,674000000.0,15798000000.0,2289000000.0,4744000000.0,,,1369000000.0,928000000.0,,1694000000.0,6158000000.0,,,-22942000000.0,1168000000.0,,55115000000.0,14525000000.0,13295000000.0,8605000000.0,14525000000.0,14525000000.0,40590000000.0,55115000000.0,26022000000.0,31985000000.0,0.0,0.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2014.0,Q2,,2014-06-30,2014-07-30 20:44:30+00:00,5555000000.0,4026000000.0,0.0,2502000000.0,3080000000.0,0.0,37411000000.0,447000000.0,820000000.0,1683000000.0,,22868000000.0,14369000000.0,,791000000.0,15537000000.0,2237000000.0,4757000000.0,,,1179000000.0,857000000.0,,1680000000.0,6105000000.0,,,-22848000000.0,272000000.0,,51664000000.0,14563000000.0,9896000000.0,7131000000.0,14563000000.0,14563000000.0,37101000000.0,51664000000.0,26231000000.0,29970000000.0,0.0,0.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2014.0,Q1,,2014-03-31,2014-04-30 21:34:40+00:00,4792000000.0,3620000000.0,0.0,2504000000.0,5471000000.0,0.0,37395000000.0,459000000.0,923000000.0,1683000000.0,,18506000000.0,14331000000.0,,676000000.0,15427000000.0,2183000000.0,4614000000.0,,,905000000.0,708000000.0,1362000000.0,1596000000.0,6271000000.0,,,-23239000000.0,151000000.0,,50169000000.0,14156000000.0,12957000000.0,6110000000.0,14156000000.0,14156000000.0,36013000000.0,50169000000.0,21785000000.0,29903000000.0,0.0,0.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2015.0,FY,,2015-12-31,2017-02-14 07:37:53+00:00,8084000000.0,1824000000.0,-1000000.0,2658000000.0,4582000000.0,0.0,38666000000.0,717000000.0,,1683000000.0,,24549000000.0,20461000000.0,,1295000000.0,20000000000.0,2481000000.0,4061000000.0,847000000.0,2378000000.0,1813000000.0,545000000.0,,444000000.0,6667000000.0,,,-22108000000.0,182000000.0,2998000000.0,62413000000.0,16557000000.0,14890000000.0,9528000000.0,16557000000.0,16557000000.0,45856000000.0,62413000000.0,27523000000.0,36328000000.0,0.0,0.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2015.0,Q3,,2015-09-30,2015-10-27 07:50:50+00:00,7474000000.0,1842000000.0,-1000000.0,2528000000.0,2633000000.0,0.0,38658000000.0,649000000.0,1658000000.0,1683000000.0,,24308000000.0,16442000000.0,,1236000000.0,18101000000.0,2447000000.0,5566000000.0,1374000000.0,3397000000.0,1890000000.0,606000000.0,,351000000.0,6395000000.0,,,-22405000000.0,114000000.0,,58473000000.0,16252000000.0,12656000000.0,8843000000.0,16252000000.0,16252000000.0,42221000000.0,58473000000.0,27716000000.0,33378000000.0,0.0,0.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2015.0,Q2,,2015-06-30,2015-07-30 07:44:12+00:00,6645000000.0,1879000000.0,1000000.0,2526000000.0,2642000000.0,0.0,38595000000.0,574000000.0,1479000000.0,1683000000.0,,25007000000.0,16386000000.0,,1135000000.0,16910000000.0,2411000000.0,5306000000.0,1611000000.0,3503000000.0,1019000000.0,659000000.0,,320000000.0,6242000000.0,,,-22543000000.0,386000000.0,,57188000000.0,16053000000.0,11657000000.0,8264000000.0,16053000000.0,16053000000.0,41135000000.0,57188000000.0,28621000000.0,32871000000.0,0.0,0.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2015.0,Q1,,2015-03-31,2015-04-28 07:43:18+00:00,6793000000.0,2018000000.0,1000000.0,2523000000.0,3032000000.0,0.0,38553000000.0,584000000.0,1033000000.0,1683000000.0,,24867000000.0,16261000000.0,,1230000000.0,16483000000.0,2366000000.0,4855000000.0,1583000000.0,3259000000.0,1063000000.0,805000000.0,,307000000.0,6254000000.0,,,-22904000000.0,467000000.0,,56558000000.0,15650000000.0,11635000000.0,8649000000.0,15650000000.0,15650000000.0,40908000000.0,56558000000.0,28440000000.0,32259000000.0,0.0,0.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2016.0,FY,,2016-12-31,2018-02-08 06:15:41+00:00,7277000000.0,1936000000.0,1000000.0,2621000000.0,5500000000.0,0.0,38846000000.0,986000000.0,,1683000000.0,,27390000000.0,21832000000.0,,1111000000.0,20943000000.0,2616000000.0,4938000000.0,984000000.0,1930000000.0,3740000000.0,405000000.0,,674000000.0,6626000000.0,,,-20610000000.0,354000000.0,,65891000000.0,18236000000.0,14217000000.0,9022000000.0,18236000000.0,18236000000.0,47655000000.0,65891000000.0,30731000000.0,38633000000.0,0.0,-1000000.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2016.0,Q3,,2016-09-30,2016-10-24 07:37:14+00:00,6146000000.0,1931000000.0,1000000.0,2629000000.0,5352000000.0,0.0,38853000000.0,980000000.0,,1683000000.0,,27021000000.0,21825000000.0,,1039000000.0,20574000000.0,2591000000.0,4648000000.0,839000000.0,1669000000.0,3539000000.0,668000000.0,,625000000.0,6607000000.0,,,-21000000000.0,325000000.0,0.0,64272000000.0,17853000000.0,13530000000.0,8119000000.0,17853000000.0,17853000000.0,46419000000.0,64272000000.0,30168000000.0,38300000000.0,0.0,-1000000.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2016.0,Q2,,2016-06-30,2016-07-27 07:40:25+00:00,6985000000.0,1905000000.0,-1000000.0,2634000000.0,5538000000.0,0.0,38763000000.0,936000000.0,,1683000000.0,,26022000000.0,21574000000.0,,1388000000.0,20570000000.0,2548000000.0,4427000000.0,831000000.0,1831000000.0,3618000000.0,573000000.0,,582000000.0,6638000000.0,,,-21366000000.0,258000000.0,0.0,63968000000.0,17395000000.0,14280000000.0,8752000000.0,17395000000.0,17395000000.0,46573000000.0,63968000000.0,29118000000.0,37821000000.0,0.0,-1000000.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2016.0,Q1,,2016-03-31,2016-04-26 06:21:56+00:00,7431000000.0,1917000000.0,-4000000.0,2640000000.0,3647000000.0,0.0,38700000000.0,895000000.0,,1683000000.0,,26036000000.0,20505000000.0,,1443000000.0,20625000000.0,2513000000.0,4285000000.0,904000000.0,2149000000.0,1263000000.0,678000000.0,,471000000.0,6647000000.0,,,-21591000000.0,365000000.0,2925000000.0,63063000000.0,17104000000.0,13344000000.0,9369000000.0,17104000000.0,17104000000.0,45959000000.0,63063000000.0,29094000000.0,36590000000.0,0.0,-1000000.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2017.0,FY,,2017-12-31,2019-02-07 07:46:51+00:00,8710000000.0,1937000000.0,8000000.0,2590000000.0,1219000000.0,0.0,38629000000.0,779000000.0,,1683000000.0,22196000000.0,35583000000.0,26707000000.0,,1566000000.0,22196000000.0,2720000000.0,3537000000.0,1274000000.0,2290000000.0,1903000000.0,414000000.0,,912000000.0,935000000.0,,,-16074000000.0,1612000000.0,,70563000000.0,22559000000.0,8915000000.0,11515000000.0,22559000000.0,22559000000.0,48004000000.0,70563000000.0,39452000000.0,36489000000.0,,-4000000.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2017.0,Q3,,2017-09-30,2017-10-23 07:37:08+00:00,6359000000.0,1758000000.0,4000000.0,2599000000.0,739000000.0,0.0,39058000000.0,790000000.0,,1683000000.0,,35263000000.0,13163000000.0,,999000000.0,21570000000.0,2693000000.0,5535000000.0,1100000000.0,2136000000.0,1817000000.0,396000000.0,,858000000.0,15553000000.0,,,-18781000000.0,558000000.0,,67923000000.0,20277000000.0,7449000000.0,8103000000.0,20277000000.0,20277000000.0,47646000000.0,67923000000.0,38904000000.0,39543000000.0,0.0,-4000000.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2017.0,Q2,,2017-06-30,2017-07-20 16:07:10+00:00,6380000000.0,1751000000.0,3000000.0,2606000000.0,181000000.0,0.0,38946000000.0,851000000.0,,1683000000.0,,35356000000.0,13206000000.0,,1208000000.0,21423000000.0,2660000000.0,5188000000.0,1102000000.0,2060000000.0,1580000000.0,395000000.0,,815000000.0,15057000000.0,,,-19331000000.0,1202000000.0,,67159000000.0,19614000000.0,6780000000.0,8828000000.0,19614000000.0,19614000000.0,47545000000.0,67159000000.0,38956000000.0,38717000000.0,0.0,-4000000.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2017.0,Q1,,2017-03-31,2017-04-24 16:15:44+00:00,6160000000.0,1888000000.0,2000000.0,2614000000.0,7501000000.0,0.0,38877000000.0,934000000.0,,1683000000.0,,27488000000.0,13105000000.0,,1021000000.0,21235000000.0,2635000000.0,4842000000.0,975000000.0,1880000000.0,3609000000.0,649000000.0,,768000000.0,10604000000.0,,,-19912000000.0,7542000000.0,,68048000000.0,18963000000.0,15899000000.0,15285000000.0,18963000000.0,18963000000.0,49085000000.0,68048000000.0,30914000000.0,33800000000.0,0.0,-4000000.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2018.0,FY,,2018-12-31,2020-02-06 16:08:16+00:00,7941000000.0,1780000000.0,-332000000.0,2557000000.0,1203000000.0,0.0,38010000000.0,698000000.0,,1901000000.0,,35757000000.0,12124000000.0,,1084000000.0,23359000000.0,2781000000.0,4472000000.0,1547000000.0,2538000000.0,1676000000.0,787000000.0,,1623000000.0,15549000000.0,,,-12954000000.0,841000000.0,,72468000000.0,24718000000.0,8281000000.0,10267000000.0,24718000000.0,24718000000.0,47750000000.0,72468000000.0,40828000000.0,37483000000.0,,-6000000.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2018.0,Q3,,2018-09-30,2018-10-30 16:08:05+00:00,6726000000.0,1664000000.0,0.0,2565000000.0,329000000.0,0.0,37956000000.0,696000000.0,,1901000000.0,,35782000000.0,11993000000.0,,958000000.0,22502000000.0,2761000000.0,4370000000.0,1223000000.0,2366000000.0,1969000000.0,367000000.0,,1488000000.0,15566000000.0,,,-13594000000.0,783000000.0,,70182000000.0,24355000000.0,7286000000.0,8572000000.0,24355000000.0,24355000000.0,45827000000.0,70182000000.0,40394000000.0,37255000000.0,,-7000000.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2018.0,Q2,,2018-06-30,2018-08-01 16:19:54+00:00,6876000000.0,1641000000.0,0.0,2574000000.0,215000000.0,0.0,37786000000.0,722000000.0,,1901000000.0,,35792000000.0,12065000000.0,,998000000.0,22375000000.0,2746000000.0,4087000000.0,1222000000.0,2308000000.0,1929000000.0,359000000.0,,1311000000.0,15549000000.0,,,-14389000000.0,1324000000.0,,69692000000.0,23390000000.0,7091000000.0,9281000000.0,23390000000.0,23390000000.0,46302000000.0,69692000000.0,40226000000.0,37021000000.0,,-7000000.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2018.0,Q1,,2018-03-31,2018-05-01 16:13:24+00:00,7448000000.0,1702000000.0,5000000.0,2582000000.0,2527000000.0,0.0,38057000000.0,791000000.0,,1901000000.0,,35795000000.0,12127000000.0,,1311000000.0,22308000000.0,2730000000.0,3813000000.0,1234000000.0,2281000000.0,1788000000.0,353000000.0,,1157000000.0,15519000000.0,,,-15179000000.0,3765000000.0,,72004000000.0,22876000000.0,9609000000.0,12357000000.0,22876000000.0,22876000000.0,49128000000.0,72004000000.0,40087000000.0,36771000000.0,,-7000000.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2019.0,FY,,2019-12-31,2020-05-06 16:19:11+00:00,6933000000.0,1908000000.0,-868000000.0,2236000000.0,1528000000.0,0.0,38498000000.0,631000000.0,,1930000000.0,,36580000000.0,10958000000.0,,964000000.0,21984000000.0,,5607000000.0,4298000000.0,2600000000.0,2305000000.0,4917000000.0,,12824000000.0,26825000000.0,,,-8833000000.0,25000000.0,,86921000000.0,28789000000.0,9305000000.0,12506000000.0,28789000000.0,28789000000.0,58132000000.0,86921000000.0,55632000000.0,45626000000.0,,-8000000.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2019.0,Q3,,2019-09-30,2019-10-28 16:27:16+00:00,6658000000.0,1842000000.0,-1070000000.0,2241000000.0,1653000000.0,0.0,38433000000.0,608000000.0,,1930000000.0,,36586000000.0,10956000000.0,,801000000.0,22098000000.0,0.0,5296000000.0,4324000000.0,2425000000.0,1737000000.0,5128000000.0,,12713000000.0,26976000000.0,,,-9584000000.0,475000000.0,,86109000000.0,27771000000.0,8458000000.0,12869000000.0,27771000000.0,27771000000.0,58338000000.0,86109000000.0,55553000000.0,45469000000.0,,-8000000.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2019.0,Q2,,2019-06-30,2019-07-26 16:31:57+00:00,7458000000.0,1835000000.0,-813000000.0,13706000000.0,1105000000.0,0.0,38242000000.0,620000000.0,,1901000000.0,,36587000000.0,10954000000.0,,998000000.0,21847000000.0,0.0,5090000000.0,4193000000.0,2446000000.0,1730000000.0,4795000000.0,,12146000000.0,14898000000.0,,,-10454000000.0,300000000.0,,84788000000.0,26967000000.0,8114000000.0,13173000000.0,26967000000.0,26967000000.0,57821000000.0,84788000000.0,54827000000.0,44648000000.0,,-8000000.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2019.0,Q1,,2019-03-31,2019-04-25 16:26:07+00:00,7572000000.0,1765000000.0,-521000000.0,12807000000.0,1439000000.0,0.0,38100000000.0,665000000.0,,1901000000.0,,35792000000.0,10952000000.0,,1261000000.0,21464000000.0,0.0,4925000000.0,4001000000.0,2466000000.0,1814000000.0,4242000000.0,,11170000000.0,14881000000.0,,,-11393000000.0,848000000.0,,83073000000.0,26181000000.0,8745000000.0,13327000000.0,26181000000.0,26181000000.0,56892000000.0,83073000000.0,52864000000.0,43565000000.0,,-5000000.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2020.0,FY,,2020-03-31,2020-05-06 16:19:11+00:00,6231000000.0,1862000000.0,-1660000000.0,2230000000.0,1112000000.0,0.0,38597000000.0,619000000.0,,1930000000.0,,36562000000.0,10959000000.0,,1225000000.0,22149000000.0,,5618000000.0,4116000000.0,2406000000.0,2882000000.0,7906000000.0,,12982000000.0,24686000000.0,,,-7949000000.0,0.0,,87226000000.0,28977000000.0,9487000000.0,14756000000.0,28977000000.0,28977000000.0,58249000000.0,87226000000.0,55590000000.0,43493000000.0,,-11000000.0
