company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netppe,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
WellCare Health Plans Inc,WCG,,1279363,2012.0,Q2,,2012-06-30,2012-08-03 16:58:31+00:00,12692000.0,133924000.0,220465000.0,-969000.0,1150246000.0,0.0,465434000.0,57428000.0,,111131000.0,8859000.0,127500000.0,88018000.0,117746000.0,,15404000.0,657126000.0,993630000.0,2230000.0,74762000.0,66233000.0,,47391000.0,767032000.0,15000000.0,250618000.0,2690950000.0,1231497000.0,2296733000.0,1241787000.0,1231497000.0,1231497000.0,1459453000.0,2690950000.0,276471000.0,217666000.0,0.0
WellCare Health Plans Inc,WCG,,1279363,2012.0,Q1,,2012-03-31,2012-05-02 16:06:07+00:00,9074000.0,,217265000.0,-1523000.0,1444875000.0,0.0,462249000.0,46465000.0,29911000.0,111131000.0,9542000.0,131250000.0,88137000.0,105129000.0,,14086000.0,424630000.0,1018899000.0,2354000.0,74184000.0,60733000.0,,164476000.0,720590000.0,13125000.0,231638000.0,2689110000.0,1181316000.0,2312084000.0,1288274000.0,1181316000.0,1181316000.0,1507794000.0,2689110000.0,271897000.0,219520000.0,0.0
WellCare Health Plans Inc,WCG,,1279363,2013.0,FY,,2013-12-31,2015-02-17 06:15:12+00:00,22300000.0,165500000.0,223900000.0,-1300000.0,1482500000.0,0.0,489800000.0,30800000.0,0.0,236800000.0,66500000.0,600000000.0,80400000.0,147400000.0,,55400000.0,584200000.0,990900000.0,144400000.0,40300000.0,82500000.0,,115000000.0,1029400000.0,,314700000.0,3450700000.0,1517900000.0,2692700000.0,1237100000.0,1517900000.0,1517900000.0,1932800000.0,3450700000.0,610600000.0,695700000.0,0.0
WellCare Health Plans Inc,WCG,,1279363,2013.0,Q3,,2013-09-30,2013-11-01 17:30:09+00:00,16441000.0,145172000.0,204315000.0,-1429000.0,1390563000.0,0.0,489534000.0,25058000.0,27484000.0,236756000.0,68345000.0,296625000.0,86994000.0,144273000.0,,50264000.0,569247000.0,1030439000.0,2637000.0,40506000.0,82326000.0,,111594000.0,986498000.0,39875000.0,317587000.0,3180552000.0,1474603000.0,2559221000.0,1318554000.0,1474603000.0,1474603000.0,1705949000.0,3180552000.0,477058000.0,387395000.0,0.0
WellCare Health Plans Inc,WCG,,1279363,2013.0,Q2,,2013-06-30,2013-08-07 16:24:29+00:00,12302000.0,127123000.0,217272000.0,-1413000.0,1195049000.0,0.0,481532000.0,22971000.0,486000.0,236756000.0,70179000.0,308000000.0,103664000.0,143389000.0,,51455000.0,637917000.0,958729000.0,2896000.0,40858000.0,80588000.0,,97803000.0,922504000.0,38000000.0,311390000.0,3029725000.0,1402623000.0,2392253000.0,1226789000.0,1402623000.0,1402623000.0,1627102000.0,3029725000.0,494083000.0,400313000.0,0.0
WellCare Health Plans Inc,WCG,,1279363,2013.0,Q1,,2013-03-31,2013-05-03 13:48:58+00:00,14581000.0,120157000.0,239232000.0,-1262000.0,1378284000.0,0.0,476875000.0,47496000.0,,238939000.0,72012000.0,317500000.0,89696000.0,139705000.0,,49100000.0,475978000.0,947669000.0,3166000.0,41103000.0,67691000.0,,94390000.0,875604000.0,38000000.0,270888000.0,2998402000.0,1351217000.0,2387193000.0,1239482000.0,1351217000.0,1351217000.0,1647185000.0,2998402000.0,471504000.0,407703000.0,0.0
WellCare Health Plans Inc,WCG,,1279363,2014.0,FY,,2014-12-31,2016-02-12 16:41:38+00:00,313600000.0,358900000.0,35200000.0,-600000.0,1313500000.0,0.0,503400000.0,37100000.0,1900000.0,263200000.0,101000000.0,900000000.0,257300000.0,187100000.0,,48400000.0,1473500000.0,1585000000.0,9800000.0,15000000.0,150300000.0,,170500000.0,1093100000.0,0.0,172800000.0,4495000000.0,1595900000.0,3526300000.0,1935700000.0,1595900000.0,1595900000.0,2899100000.0,4495000000.0,781600000.0,963400000.0,0.0
WellCare Health Plans Inc,WCG,,1279363,2014.0,Q3,,2014-09-30,2014-11-05 17:04:39+00:00,24700000.0,323400000.0,392400000.0,-300000.0,1550500000.0,0.0,497100000.0,43200000.0,,263200000.0,104100000.0,900000000.0,214900000.0,162200000.0,,45400000.0,1253300000.0,1497000000.0,10500000.0,14100000.0,150600000.0,,187800000.0,1085300000.0,,192000000.0,4455700000.0,1582100000.0,3550200000.0,1914100000.0,1582100000.0,1582100000.0,2873600000.0,4455700000.0,743300000.0,959500000.0,0.0
WellCare Health Plans Inc,WCG,,1279363,2014.0,Q2,,2014-06-30,2014-08-06 17:21:48+00:00,17400000.0,291300000.0,389200000.0,-300000.0,1114200000.0,0.0,494100000.0,59500000.0,,244900000.0,98500000.0,600000000.0,227700000.0,154800000.0,,40100000.0,1407600000.0,1537800000.0,37200000.0,5200000.0,145600000.0,,145800000.0,1066000000.0,,222400000.0,4149500000.0,1559800000.0,3240800000.0,1944400000.0,1559800000.0,1559800000.0,2589700000.0,4149500000.0,753900000.0,645300000.0,0.0
WellCare Health Plans Inc,WCG,,1279363,2015.0,FY,,2015-12-31,2017-02-10 18:44:38+00:00,405200000.0,252500000.0,,-2200000.0,2407000000.0,0.0,518800000.0,50600000.0,0.0,263200000.0,80000000.0,899600000.0,131800000.0,244800000.0,,52600000.0,1181500000.0,1736400000.0,400000.0,24200000.0,196000000.0,,133600000.0,1211700000.0,299500000.0,204400000.0,5145800000.0,1728300000.0,4229600000.0,2441100000.0,1728300000.0,1728300000.0,3417500000.0,5145800000.0,671400000.0,976400000.0,0.0
WellCare Health Plans Inc,WCG,,1279363,2015.0,Q3,,2015-09-30,2015-11-05 16:14:21+00:00,24500000.0,322500000.0,367500000.0,-1500000.0,1423100000.0,0.0,512000000.0,45400000.0,0.0,263200000.0,82600000.0,912700000.0,138700000.0,240100000.0,,80900000.0,1829500000.0,1520900000.0,10800000.0,25000000.0,194300000.0,,163700000.0,1198700000.0,300000000.0,226800000.0,4940700000.0,1709200000.0,4011000000.0,2212900000.0,1709200000.0,1709200000.0,3231500000.0,4940700000.0,689600000.0,1018600000.0,0.0
WellCare Health Plans Inc,WCG,,1279363,2015.0,Q2,,2015-06-30,2015-08-05 17:01:40+00:00,27100000.0,315100000.0,306700000.0,-1100000.0,1339500000.0,0.0,507900000.0,32200000.0,18800000.0,263200000.0,95400000.0,1213300000.0,155800000.0,220900000.0,,76700000.0,2064700000.0,1690200000.0,12300000.0,18900000.0,198900000.0,,102000000.0,1162300000.0,,220800000.0,5020800000.0,1669100000.0,4074300000.0,2042800000.0,1669100000.0,1669100000.0,3351700000.0,5020800000.0,725600000.0,1308900000.0,0.0
WellCare Health Plans Inc,WCG,,1279363,2015.0,Q1,,2015-03-31,2015-05-07 17:22:59+00:00,27700000.0,408100000.0,331200000.0,-300000.0,1172900000.0,0.0,503800000.0,28200000.0,0.0,263200000.0,98200000.0,900000000.0,215500000.0,211300000.0,,53000000.0,1778200000.0,1727100000.0,9200000.0,17500000.0,162500000.0,,116200000.0,1110600000.0,,207100000.0,4670600000.0,1614100000.0,3710700000.0,2086000000.0,1614100000.0,1614100000.0,3056500000.0,4670600000.0,748600000.0,970500000.0,0.0
WellCare Health Plans Inc,WCG,,1279363,2016.0,FY,,2016-12-31,2018-02-16 14:07:52+00:00,668500000.0,278000000.0,,-1000000.0,3961400000.0,0.0,547300000.0,,,392500000.0,74100000.0,997600000.0,57300000.0,274500000.0,,63400000.0,537700000.0,2387300000.0,500000.0,35900000.0,234300000.0,0.0,218300000.0,1453800000.0,,124200000.0,6152800000.0,2000100000.0,5119600000.0,3055800000.0,2000100000.0,2000100000.0,4152700000.0,6152800000.0,758700000.0,1096900000.0,0.0
WellCare Health Plans Inc,WCG,,1279363,2016.0,Q3,,2016-09-30,2016-11-01 14:56:26+00:00,486600000.0,292200000.0,,-2100000.0,3878400000.0,0.0,536100000.0,0.0,73700000.0,289800000.0,76800000.0,997400000.0,91500000.0,249100000.0,,27300000.0,1043100000.0,2969400000.0,400000.0,28200000.0,203200000.0,,198000000.0,1408900000.0,0.0,203000000.0,6525500000.0,1942900000.0,5614700000.0,3529700000.0,1942900000.0,1942900000.0,4582600000.0,6525500000.0,661700000.0,1052900000.0,0.0
WellCare Health Plans Inc,WCG,,1279363,2016.0,Q2,,2016-06-30,2016-08-03 12:02:47+00:00,411100000.0,339300000.0,,-2100000.0,2524100000.0,0.0,528200000.0,0.0,42900000.0,290400000.0,81700000.0,1097200000.0,109000000.0,243600000.0,,57600000.0,1399600000.0,2062100000.0,400000.0,25100000.0,202500000.0,,183000000.0,1340300000.0,0.0,188800000.0,5562400000.0,1866400000.0,4634800000.0,2516100000.0,1866400000.0,1866400000.0,3696000000.0,5562400000.0,684000000.0,1179900000.0,0.0
WellCare Health Plans Inc,WCG,,1279363,2016.0,Q1,,2016-03-31,2016-05-04 14:59:24+00:00,383600000.0,396900000.0,,-2200000.0,2391600000.0,0.0,520500000.0,17400000.0,,263200000.0,77500000.0,1097100000.0,128700000.0,244900000.0,,68000000.0,1296500000.0,1978300000.0,400000.0,25700000.0,194600000.0,,125700000.0,1248800000.0,0.0,182400000.0,5319800000.0,1767100000.0,4410500000.0,2361900000.0,1767100000.0,1767100000.0,3552700000.0,5319800000.0,664400000.0,1190800000.0,0.0
WellCare Health Plans Inc,WCG,,1279363,2017.0,FY,,2017-12-31,2019-02-12 16:55:00+00:00,788100000.0,335000000.0,,-2700000.0,4198600000.0,0.0,591900000.0,,,660700000.0,367900000.0,1182400000.0,977200000.0,319500000.0,,93400000.0,480900000.0,3655100000.0,4900000.0,13700000.0,215200000.0,215200000.0,335200000.0,1827500000.0,,469500000.0,8364600000.0,2416700000.0,5819200000.0,4443200000.0,2416700000.0,2416700000.0,5947900000.0,8364600000.0,2225900000.0,1504700000.0,0.0
WellCare Health Plans Inc,WCG,,1279363,2017.0,Q3,,2017-09-30,2017-10-31 14:39:58+00:00,577900000.0,343600000.0,,100000.0,4878900000.0,0.0,566500000.0,,63000000.0,648200000.0,378400000.0,1181600000.0,590300000.0,316400000.0,,94100000.0,715600000.0,4648100000.0,3600000.0,13800000.0,430200000.0,216600000.0,318700000.0,1766800000.0,,504600000.0,9128500000.0,2333400000.0,6761400000.0,5289000000.0,2333400000.0,2333400000.0,6795100000.0,9128500000.0,2050700000.0,1506100000.0,0.0
WellCare Health Plans Inc,WCG,,1279363,2017.0,Q2,,2017-06-30,2017-08-04 14:53:52+00:00,541600000.0,341600000.0,,-100000.0,4031300000.0,0.0,557200000.0,,,651500000.0,384500000.0,1180800000.0,404000000.0,291100000.0,,96800000.0,1201600000.0,4285100000.0,3500000.0,38500000.0,431600000.0,218000000.0,260500000.0,1595200000.0,,511900000.0,8513100000.0,2152300000.0,6346900000.0,4826700000.0,2152300000.0,2152300000.0,6360800000.0,8513100000.0,1875100000.0,1534100000.0,0.0
WellCare Health Plans Inc,WCG,,1279363,2017.0,Q1,,2017-03-31,2017-05-03 17:35:49+00:00,468800000.0,272400000.0,,-900000.0,5610400000.0,0.0,543500000.0,,,377500000.0,94900000.0,1180100000.0,135300000.0,273900000.0,,47200000.0,726200000.0,3644200000.0,400000.0,38600000.0,192100000.0,,264700000.0,1521100000.0,900000000.0,394800000.0,8342600000.0,2063700000.0,7268500000.0,5013000000.0,2063700000.0,2063700000.0,6278900000.0,8342600000.0,800200000.0,1265900000.0,0.0
WellCare Health Plans Inc,WCG,,1279363,2018.0,FY,,2018-12-31,2019-10-30 10:42:48+00:00,964600000.0,460600000.0,,-8900000.0,3653900000.0,0.0,1981600000.0,,,2227700000.0,996200000.0,2126400000.0,1047900000.0,428200000.0,,134200000.0,1410700000.0,4051000000.0,18700000.0,34900000.0,213600000.0,213600000.0,477100000.0,2267300000.0,,830100000.0,11764700000.0,4240000000.0,6832400000.0,5015600000.0,4240000000.0,4240000000.0,7524700000.0,11764700000.0,4504100000.0,2509100000.0,0.0
WellCare Health Plans Inc,WCG,,1279363,2018.0,Q3,,2018-09-30,2018-10-30 16:25:20+00:00,868800000.0,494600000.0,,-11400000.0,4306600000.0,0.0,1962400000.0,,,1753500000.0,1326600000.0,2125400000.0,844400000.0,384100000.0,,117200000.0,1237700000.0,4935600000.0,17800000.0,34000000.0,449900000.0,215100000.0,608900000.0,2211400000.0,,1034400000.0,12458500000.0,4162400000.0,7682200000.0,5804400000.0,4162400000.0,4162400000.0,8296100000.0,12458500000.0,4392200000.0,2491700000.0,0.0
WellCare Health Plans Inc,WCG,,1279363,2018.0,Q2,,2018-06-30,2018-07-31 12:28:36+00:00,604100000.0,433100000.0,,-10600000.0,5098500000.0,0.0,601700000.0,,,677400000.0,346600000.0,1183800000.0,722000000.0,331100000.0,,56100000.0,966800000.0,5373200000.0,11900000.0,32200000.0,442400000.0,213100000.0,311100000.0,2080800000.0,,793500000.0,10134400000.0,2671900000.0,7603000000.0,5977300000.0,2671900000.0,2671900000.0,7462500000.0,10134400000.0,2200300000.0,1485200000.0,0.0
WellCare Health Plans Inc,WCG,,1279363,2018.0,Q1,,2018-03-31,2018-05-01 13:41:03+00:00,550100000.0,380600000.0,,-10600000.0,4824100000.0,0.0,583800000.0,,,661800000.0,357300000.0,1183000000.0,725800000.0,317100000.0,,71500000.0,993500000.0,5129700000.0,4400000.0,20200000.0,427800000.0,214500000.0,270400000.0,1929200000.0,,708600000.0,9671400000.0,2502400000.0,7177200000.0,5679800000.0,2502400000.0,2502400000.0,7169000000.0,9671400000.0,2177100000.0,1489200000.0,0.0
WellCare Health Plans Inc,WCG,,1279363,2019.0,Q3,,2019-09-30,2019-10-30 10:42:48+00:00,1923400000.0,434700000.0,,13000000.0,2567100000.0,0.0,2000900000.0,,,2265200000.0,856900000.0,2029100000.0,2378200000.0,477300000.0,,105800000.0,1745300000.0,4480600000.0,266300000.0,249100000.0,217300000.0,217300000.0,1571400000.0,2842500000.0,,1082000000.0,13861700000.0,4856400000.0,7400500000.0,6404000000.0,4856400000.0,4856400000.0,9005300000.0,13861700000.0,5983900000.0,2601300000.0,0.0
WellCare Health Plans Inc,WCG,,1279363,2019.0,Q2,,2019-06-30,2019-07-30 09:53:26+00:00,1541300000.0,447400000.0,,15600000.0,2990200000.0,0.0,1986200000.0,,,2213800000.0,959800000.0,2078200000.0,1824200000.0,472300000.0,,139700000.0,1599600000.0,4389000000.0,264100000.0,249400000.0,204600000.0,204600000.0,1300200000.0,2601500000.0,,929300000.0,13205500000.0,4603300000.0,7266700000.0,5930300000.0,4603300000.0,4603300000.0,8602200000.0,13205500000.0,5466500000.0,2671900000.0,0.0
WellCare Health Plans Inc,WCG,,1279363,2019.0,Q1,,2019-03-31,2019-04-30 15:14:51+00:00,1304900000.0,550000000.0,,4900000.0,3235300000.0,0.0,1967600000.0,,,2206400000.0,986000000.0,2127300000.0,1331900000.0,424900000.0,,149000000.0,1899200000.0,4772400000.0,268800000.0,253900000.0,207200000.0,207200000.0,1127600000.0,2418700000.0,,968600000.0,13205900000.0,4391200000.0,7780700000.0,6077300000.0,4391200000.0,4391200000.0,8814700000.0,13205900000.0,5000300000.0,2737400000.0,0.0
