company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
WellCare Health Plans Inc,WCG,,1279363,2011.0,Q2,2011-04-01,2011-06-30,2012-08-03 16:58:31+00:00,1.63,1.63,6896000.0,1.61,,43875000.0,69600000.0,69600000.0,69600000.0,1202006000.0,1487635000.0,,18203000.0,147055000.0,1202006000.0,285629000.0,,,172154000.0,113475000.0,,113475000.0,1487635000.0,42700000.0,42752235.0,43293926.0
WellCare Health Plans Inc,WCG,,1279363,2011.0,Q1TTM,2010-04-01,2011-03-31,,-0.91,-0.91,24665000.0,-0.91,,-10196000.0,-38488000.0,-38488000.0,-38488000.0,4691882000.0,5559014000.0,,65790000.0,825361000.0,4691882000.0,867132000.0,,,915816000.0,-48684000.0,,-48684000.0,5559014000.0,42700000.0,42621908.0,43040529.0
WellCare Health Plans Inc,WCG,,1279363,2011.0,Q1,2011-01-01,2011-03-31,2012-05-02 16:06:07+00:00,0.5,0.5,6475000.0,0.5,,13713000.0,21330000.0,21330000.0,21330000.0,1263317000.0,1474742000.0,,18941000.0,150966000.0,1263317000.0,211425000.0,,,176382000.0,35043000.0,,35043000.0,1474742000.0,42700000.0,42621908.0,43040529.0
WellCare Health Plans Inc,WCG,,1279363,2012.0,Q4,2012-10-01,2012-12-31,,1.13,1.13,8896000.0,1.11,,28577000.0,48739000.0,48739000.0,48739000.0,1686489000.0,1988097000.0,,22089000.0,193307000.0,1686489000.0,301608000.0,,,224292000.0,77316000.0,,77316000.0,1988097000.0,43100000.0,43104216.0,43826285.0
WellCare Health Plans Inc,WCG,,1279363,2012.0,FY,2012-01-01,2012-12-31,2015-02-17 06:15:12+00:00,4.29,4.29,31600000.0,4.22,0.0,111700000.0,184700000.0,184700000.0,184700000.0,6303900000.0,7409000000.0,0.0,86300000.0,690800000.0,6303900000.0,1105100000.0,0.0,,808700000.0,296400000.0,,296400000.0,7409000000.0,43100000.0,43104216.0,43826285.0
WellCare Health Plans Inc,WCG,,1279363,2012.0,Q3YTD,2012-01-01,2012-09-30,,3.16,3.16,22704000.0,3.11,,83123000.0,135961000.0,135961000.0,135961000.0,4617411000.0,5420903000.0,,64211000.0,497493000.0,4617411000.0,803492000.0,,,584408000.0,219084000.0,,219084000.0,5420903000.0,43000000.0,43149455.0,43844223.0
WellCare Health Plans Inc,WCG,,1279363,2012.0,Q3TTM,2011-10-01,2012-09-30,,5.14,5.14,29280000.0,5.07,,128014000.0,220976000.0,220976000.0,220976000.0,5885266000.0,7020967000.0,,87250000.0,680981000.0,5885266000.0,1135701000.0,-10800000.0,,797511000.0,338190000.0,10800000.0,348990000.0,7020967000.0,43000000.0,43149455.0,43844223.0
WellCare Health Plans Inc,WCG,,1279363,2012.0,Q3,2012-07-01,2012-09-30,2013-11-01 17:30:09+00:00,0.89,0.89,8193000.0,0.87,,24065000.0,38287000.0,38287000.0,38287000.0,1549456000.0,1818395000.0,,21597000.0,176797000.0,1549456000.0,268939000.0,,,206587000.0,62352000.0,,62352000.0,1818395000.0,43000000.0,43149455.0,43844223.0
WellCare Health Plans Inc,WCG,,1279363,2012.0,Q2YTD,2012-01-01,2012-06-30,,2.27,2.27,14511000.0,2.24,,59058000.0,97674000.0,97674000.0,97674000.0,3067955000.0,3602508000.0,,42614000.0,320696000.0,3067955000.0,534553000.0,,,377821000.0,156732000.0,,156732000.0,3602508000.0,43000000.0,43092737.0,43775312.0
WellCare Health Plans Inc,WCG,,1279363,2012.0,Q2TTM,2011-07-01,2012-06-30,,6.31,6.31,27540000.0,6.23,,155670000.0,270944000.0,270944000.0,270944000.0,5550632000.0,6746931000.0,,88170000.0,664775000.0,5550632000.0,1196299000.0,-10800000.0,,780485000.0,415814000.0,10800000.0,426614000.0,6746931000.0,43000000.0,43092737.0,43775312.0
WellCare Health Plans Inc,WCG,,1279363,2012.0,Q2,2012-04-01,2012-06-30,2013-08-07 16:24:29+00:00,1.08,1.08,7541000.0,1.06,,30932000.0,46442000.0,46442000.0,46442000.0,1546164000.0,1811175000.0,,21088000.0,159008000.0,1546164000.0,265011000.0,,,187637000.0,77374000.0,,77374000.0,1811175000.0,43000000.0,43092737.0,43775312.0
WellCare Health Plans Inc,WCG,,1279363,2012.0,Q1TTM,2011-04-01,2012-03-31,,6.86,6.86,26895000.0,6.78,,168613000.0,294102000.0,294102000.0,294102000.0,5206474000.0,6423391000.0,,85285000.0,652822000.0,5206474000.0,1216917000.0,-10800000.0,,765002000.0,451915000.0,10800000.0,462715000.0,6423391000.0,43100000.0,42938284.0,43461607.0
WellCare Health Plans Inc,WCG,,1279363,2012.0,Q1,2012-01-01,2012-03-31,2013-05-03 13:48:58+00:00,1.19,1.19,6970000.0,1.18,,28126000.0,51232000.0,51232000.0,51232000.0,1521791000.0,1791333000.0,,21526000.0,161688000.0,1521791000.0,269542000.0,,,190184000.0,79358000.0,,79358000.0,1791333000.0,43100000.0,42938284.0,43461607.0
WellCare Health Plans Inc,WCG,,1279363,2013.0,FY,2013-01-01,2013-12-31,2016-02-12 16:41:38+00:00,4.03,4.03,44100000.0,3.98,0.0,103000000.0,175300000.0,175300000.0,175300000.0,8258600000.0,9527900000.0,0.0,87600000.0,856500000.0,8258600000.0,1269300000.0,2800000.0,,988200000.0,281100000.0,-2800000.0,278300000.0,9527900000.0,43500000.0,43535927.0,44000563.0
WellCare Health Plans Inc,WCG,,1279363,2013.0,Q4,2013-10-01,2013-12-31,,0.98,0.98,12400000.0,0.97,,28500000.0,42900000.0,42900000.0,42900000.0,2110700000.0,2438800000.0,,22600000.0,218900000.0,2110700000.0,328100000.0,2800000.0,,253900000.0,74200000.0,-2800000.0,71400000.0,2438800000.0,43500000.0,43535927.0,44000563.0
WellCare Health Plans Inc,WCG,,1279363,2013.0,Q3YTD,2013-01-01,2013-09-30,,3.05,3.05,31700000.0,3.01,,74500000.0,132400000.0,132400000.0,132400000.0,6147900000.0,7089100000.0,,65000000.0,637600000.0,6147900000.0,941200000.0,,,734300000.0,206900000.0,,206900000.0,7089100000.0,43500000.0,43608626.0,44037922.0
WellCare Health Plans Inc,WCG,,1279363,2013.0,Q3TTM,2012-10-01,2013-09-30,,4.18,4.18,40596000.0,4.12,,103077000.0,181139000.0,181139000.0,181139000.0,7834389000.0,9077197000.0,,87089000.0,830907000.0,7834389000.0,1242808000.0,,,958592000.0,284216000.0,,284216000.0,9077197000.0,43500000.0,43608626.0,44037922.0
WellCare Health Plans Inc,WCG,,1279363,2013.0,Q3,2013-07-01,2013-09-30,2014-11-05 17:04:39+00:00,1.47,1.47,11000000.0,1.45,0.0,42800000.0,64000000.0,64000000.0,64000000.0,2144700000.0,2500400000.0,0.0,19100000.0,218800000.0,2144700000.0,355700000.0,,,248900000.0,106800000.0,,106800000.0,2500400000.0,43500000.0,43608626.0,44037922.0
WellCare Health Plans Inc,WCG,,1279363,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.58,1.58,20700000.0,1.56,,31700000.0,68400000.0,68400000.0,68400000.0,4003200000.0,4588700000.0,,45900000.0,418800000.0,4003200000.0,585500000.0,,,485400000.0,100100000.0,,100100000.0,4588700000.0,43400000.0,43478267.0,43926957.0
WellCare Health Plans Inc,WCG,,1279363,2013.0,Q2TTM,2012-07-01,2013-06-30,,3.6,3.6,37789000.0,3.54,,84342000.0,155426000.0,155426000.0,155426000.0,7239145000.0,8395192000.0,,89586000.0,788904000.0,7239145000.0,1156047000.0,,,916279000.0,239768000.0,,239768000.0,8395192000.0,43400000.0,43478267.0,43926957.0
WellCare Health Plans Inc,WCG,,1279363,2013.0,Q2,2013-04-01,2013-06-30,2014-08-06 17:21:48+00:00,1.08,1.08,10600000.0,1.07,0.0,30300000.0,46900000.0,46900000.0,46900000.0,2015900000.0,2332100000.0,0.0,23000000.0,205400000.0,2015900000.0,316200000.0,,,239000000.0,77200000.0,,77200000.0,2332100000.0,43400000.0,43478267.0,43926957.0
WellCare Health Plans Inc,WCG,,1279363,2013.0,Q1TTM,2012-04-01,2013-03-31,,3.6,3.6,34730000.0,3.53,,84974000.0,154968000.0,154968000.0,154968000.0,6769409000.0,7874267000.0,,87674000.0,742512000.0,6769409000.0,1104858000.0,,,864916000.0,239942000.0,,239942000.0,7874267000.0,43000000.0,43325381.0,43952459.0
WellCare Health Plans Inc,WCG,,1279363,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 18:45:09+00:00,0.5,0.5,10100000.0,0.49,,1400000.0,21500000.0,21500000.0,21500000.0,1987300000.0,2256600000.0,0.0,22900000.0,213400000.0,1987300000.0,269300000.0,,,246400000.0,22900000.0,,22900000.0,2256600000.0,43000000.0,43325381.0,43952459.0
WellCare Health Plans Inc,WCG,,1279363,2014.0,FY,2014-01-01,2014-12-31,2017-02-10 18:44:38+00:00,1.45,1.45,59900000.0,1.44,24100000.0,114100000.0,63700000.0,63700000.0,63700000.0,11455200000.0,12959900000.0,29500000.0,253600000.0,1018800000.0,11455200000.0,1504700000.0,,,1356400000.0,148300000.0,29500000.0,177800000.0,12959900000.0,43900000.0,43864367.0,44163601.0
WellCare Health Plans Inc,WCG,,1279363,2014.0,Q4,2014-10-01,2014-12-31,,0.17,0.17,15900000.0,0.17,,46200000.0,7800000.0,7800000.0,7800000.0,2994400000.0,3414800000.0,-2100000.0,65300000.0,283100000.0,2994400000.0,420400000.0,,,364300000.0,56100000.0,-2100000.0,54000000.0,3414800000.0,43900000.0,43864367.0,44163601.0
WellCare Health Plans Inc,WCG,,1279363,2014.0,Q3,2014-07-01,2014-09-30,2015-11-05 16:14:21+00:00,0.44,0.44,14400000.0,0.44,0.0,42400000.0,19300000.0,19300000.0,19300000.0,2996600000.0,3407500000.0,-7800000.0,65500000.0,261500000.0,2996600000.0,410900000.0,,,341400000.0,69500000.0,-7800000.0,61700000.0,3407500000.0,43900000.0,43885779.0,44186034.0
WellCare Health Plans Inc,WCG,,1279363,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.28,1.28,44000000.0,1.27,24100000.0,67900000.0,55900000.0,55900000.0,55900000.0,8460800000.0,9545100000.0,31600000.0,188300000.0,735700000.0,8460800000.0,1084300000.0,,,992100000.0,92200000.0,31600000.0,123800000.0,9545100000.0,43900000.0,43885779.0,44186034.0
WellCare Health Plans Inc,WCG,,1279363,2014.0,Q3TTM,2013-10-01,2014-09-30,,2.26,2.26,56400000.0,2.24,24100000.0,96400000.0,98800000.0,98800000.0,98800000.0,10571500000.0,11983900000.0,31600000.0,210900000.0,954600000.0,10571500000.0,1412400000.0,2800000.0,,1246000000.0,166400000.0,28800000.0,195200000.0,11983900000.0,43900000.0,43885779.0,44186034.0
WellCare Health Plans Inc,WCG,,1279363,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.84,0.84,29600000.0,0.83,24100000.0,25500000.0,36600000.0,36600000.0,36600000.0,5464200000.0,6137600000.0,39400000.0,122800000.0,474200000.0,5464200000.0,673400000.0,,,650700000.0,22700000.0,39400000.0,62100000.0,6137600000.0,44100000.0,43867449.0,43867449.0
WellCare Health Plans Inc,WCG,,1279363,2014.0,Q2TTM,2013-07-01,2014-06-30,,3.29,3.29,53000000.0,3.25,24100000.0,96800000.0,143500000.0,143500000.0,143500000.0,9719600000.0,11076800000.0,39400000.0,164500000.0,911900000.0,9719600000.0,1357200000.0,2800000.0,,1153500000.0,203700000.0,36600000.0,240300000.0,11076800000.0,44100000.0,43867449.0,43867449.0
WellCare Health Plans Inc,WCG,,1279363,2014.0,Q2,2014-04-01,2014-06-30,2015-08-05 17:01:40+00:00,-0.17,-0.17,15000000.0,-0.17,24100000.0,4000000.0,-7500000.0,-7500000.0,-7500000.0,2834300000.0,3151900000.0,11100000.0,64200000.0,228900000.0,2834300000.0,317600000.0,,,332200000.0,-14600000.0,11100000.0,-3500000.0,3151900000.0,44100000.0,43867449.0,43867449.0
WellCare Health Plans Inc,WCG,,1279363,2014.0,Q1TTM,2013-04-01,2014-03-31,,4.54,4.54,48600000.0,4.49,,123100000.0,197900000.0,197900000.0,197900000.0,8901200000.0,10257000000.0,28300000.0,123300000.0,888400000.0,8901200000.0,1355800000.0,2800000.0,,1060300000.0,295500000.0,25500000.0,321000000.0,10257000000.0,43700000.0,43802047.0,44123791.0
WellCare Health Plans Inc,WCG,,1279363,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 17:22:59+00:00,1.01,1.01,14600000.0,1.0,,21500000.0,44100000.0,44100000.0,44100000.0,2629900000.0,2985700000.0,28300000.0,58600000.0,245300000.0,2629900000.0,355800000.0,,,318500000.0,37300000.0,28300000.0,65600000.0,2985700000.0,43700000.0,43802047.0,44123791.0
WellCare Health Plans Inc,WCG,,1279363,2015.0,FY,2015-01-01,2015-12-31,2018-02-16 14:07:52+00:00,2.69,2.69,72600000.0,2.67,,217500000.0,118600000.0,118600000.0,118600000.0,11978500000.0,13890200000.0,,370100000.0,1132900000.0,11978500000.0,1911700000.0,0.0,0.0,1575600000.0,336100000.0,,336100000.0,13890200000.0,44100000.0,44057579.0,44391032.0
WellCare Health Plans Inc,WCG,,1279363,2015.0,Q4,2015-10-01,2015-12-31,,0.29,0.29,19500000.0,0.29,,23300000.0,13000000.0,13000000.0,13000000.0,3001800000.0,3496800000.0,,98300000.0,340900000.0,3001800000.0,495000000.0,,,458700000.0,36300000.0,,36300000.0,3496800000.0,44100000.0,44057579.0,44391032.0
WellCare Health Plans Inc,WCG,,1279363,2015.0,Q3,2015-07-01,2015-09-30,2016-11-01 14:56:26+00:00,0.83,0.83,18200000.0,0.82,,68300000.0,36400000.0,36400000.0,36400000.0,2947400000.0,3441000000.0,,91100000.0,279600000.0,2947400000.0,493600000.0,,,388900000.0,104700000.0,,104700000.0,3441000000.0,43900000.0,44084004.0,44424305.0
WellCare Health Plans Inc,WCG,,1279363,2015.0,Q3YTD,2015-01-01,2015-09-30,,2.4,2.4,53100000.0,2.38,,194200000.0,105600000.0,105600000.0,105600000.0,8976700000.0,10393400000.0,,271800000.0,792000000.0,8976700000.0,1416700000.0,,,1116900000.0,299800000.0,,299800000.0,10393400000.0,43900000.0,44084004.0,44424305.0
WellCare Health Plans Inc,WCG,,1279363,2015.0,Q3TTM,2014-10-01,2015-09-30,,2.57,2.57,69000000.0,2.55,,240400000.0,113400000.0,113400000.0,113400000.0,11971100000.0,13808200000.0,-2100000.0,337100000.0,1075100000.0,11971100000.0,1837100000.0,,,1481200000.0,355900000.0,-2100000.0,353800000.0,13808200000.0,43900000.0,44084004.0,44424305.0
WellCare Health Plans Inc,WCG,,1279363,2015.0,Q2,2015-04-01,2015-06-30,2016-08-03 12:02:47+00:00,1.17,1.17,18100000.0,1.17,,89000000.0,51700000.0,51700000.0,51700000.0,2977100000.0,3482500000.0,,91100000.0,255500000.0,2977100000.0,505400000.0,,,364700000.0,140700000.0,,140700000.0,3482500000.0,44200000.0,44054778.0,44358313.0
WellCare Health Plans Inc,WCG,,1279363,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.57,1.57,34900000.0,1.56,,125900000.0,69200000.0,69200000.0,69200000.0,6029300000.0,6952400000.0,,180700000.0,512400000.0,6029300000.0,923100000.0,,,728000000.0,195100000.0,,195100000.0,6952400000.0,44200000.0,44054778.0,44358313.0
WellCare Health Plans Inc,WCG,,1279363,2015.0,Q2TTM,2014-07-01,2015-06-30,,2.18,2.18,65200000.0,2.17,,214500000.0,96300000.0,96300000.0,96300000.0,12020300000.0,13774700000.0,-9900000.0,311500000.0,1057000000.0,12020300000.0,1754400000.0,,,1433700000.0,320700000.0,-9900000.0,310800000.0,13774700000.0,44200000.0,44054778.0,44358313.0
WellCare Health Plans Inc,WCG,,1279363,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 14:59:24+00:00,0.4,0.4,16800000.0,0.39,,36900000.0,17500000.0,17500000.0,17500000.0,3052200000.0,3469900000.0,,89600000.0,256900000.0,3052200000.0,417700000.0,,,363300000.0,54400000.0,,54400000.0,3469900000.0,43800000.0,43981977.0,44304006.0
WellCare Health Plans Inc,WCG,,1279363,2015.0,Q1TTM,2014-04-01,2015-03-31,,0.84,0.84,62100000.0,0.83,24100000.0,129500000.0,37100000.0,37100000.0,37100000.0,11877500000.0,13444100000.0,1200000.0,284600000.0,1030400000.0,11877500000.0,1566600000.0,,,1401200000.0,165400000.0,1200000.0,166600000.0,13444100000.0,43800000.0,43981977.0,44304006.0
WellCare Health Plans Inc,WCG,,1279363,2016.0,FY,2016-01-01,2016-12-31,2019-02-12 16:55:00+00:00,5.47,5.47,87600000.0,5.43,,287400000.0,242100000.0,242100000.0,242100000.0,12089400000.0,14237100000.0,,397500000.0,1133100000.0,12089400000.0,2147700000.0,0.0,0.0,1618200000.0,529500000.0,,529500000.0,14237100000.0,44300000.0,44248778.0,44619589.0
WellCare Health Plans Inc,WCG,,1279363,2016.0,Q4,2016-10-01,2016-12-31,,1.01,1.01,22700000.0,1.0,,36100000.0,44900000.0,44900000.0,44900000.0,2998400000.0,3518200000.0,,98400000.0,317700000.0,2998400000.0,519800000.0,,,438800000.0,81000000.0,,81000000.0,3518200000.0,44300000.0,44248778.0,44619589.0
WellCare Health Plans Inc,WCG,,1279363,2016.0,Q3,2016-07-01,2016-09-30,2017-10-31 14:39:58+00:00,1.55,1.55,22400000.0,1.54,,84300000.0,68600000.0,68600000.0,68600000.0,3040200000.0,3584000000.0,,100000000.0,268500000.0,3040200000.0,543800000.0,0.0,0.0,390900000.0,152900000.0,,152900000.0,3584000000.0,44300000.0,44276035.0,44639442.0
WellCare Health Plans Inc,WCG,,1279363,2016.0,Q3YTD,2016-01-01,2016-09-30,,4.46,4.46,64900000.0,4.43,,251300000.0,197200000.0,197200000.0,197200000.0,9091000000.0,10718900000.0,,299100000.0,815400000.0,9091000000.0,1627900000.0,,,1179400000.0,448500000.0,,448500000.0,10718900000.0,44300000.0,44276035.0,44639442.0
WellCare Health Plans Inc,WCG,,1279363,2016.0,Q3TTM,2015-10-01,2016-09-30,,4.75,4.75,84400000.0,4.72,,274600000.0,210200000.0,210200000.0,210200000.0,12092800000.0,14215700000.0,,397400000.0,1156300000.0,12092800000.0,2122900000.0,,,1638100000.0,484800000.0,,484800000.0,14215700000.0,44300000.0,44276035.0,44639442.0
WellCare Health Plans Inc,WCG,,1279363,2016.0,Q2,2016-04-01,2016-06-30,2017-08-04 14:53:52+00:00,2.05,2.05,21700000.0,2.04,,115900000.0,90800000.0,90800000.0,90800000.0,2988900000.0,3594400000.0,,99100000.0,278000000.0,2988900000.0,605500000.0,0.0,0.0,398800000.0,206700000.0,,206700000.0,3594400000.0,44300000.0,44260767.0,44549955.0
WellCare Health Plans Inc,WCG,,1279363,2016.0,Q2YTD,2016-01-01,2016-06-30,,2.91,2.91,42500000.0,2.89,,167000000.0,128600000.0,128600000.0,128600000.0,6050800000.0,7134900000.0,,199100000.0,546900000.0,6050800000.0,1084100000.0,,,788500000.0,295600000.0,,295600000.0,7134900000.0,44300000.0,44260767.0,44549955.0
WellCare Health Plans Inc,WCG,,1279363,2016.0,Q2TTM,2015-07-01,2016-06-30,,4.03,4.03,80200000.0,4.0,,258600000.0,178000000.0,178000000.0,178000000.0,12000000000.0,14072700000.0,,388500000.0,1167400000.0,12000000000.0,2072700000.0,,,1636100000.0,436600000.0,,436600000.0,14072700000.0,44300000.0,44260767.0,44549955.0
WellCare Health Plans Inc,WCG,,1279363,2016.0,Q1,2016-01-01,2016-03-31,2017-05-03 17:35:49+00:00,0.86,0.86,20800000.0,0.85,,51100000.0,37800000.0,37800000.0,37800000.0,3061900000.0,3540500000.0,,100000000.0,268900000.0,3061900000.0,478600000.0,,,389700000.0,88900000.0,,88900000.0,3540500000.0,44000000.0,44165200.0,44493755.0
WellCare Health Plans Inc,WCG,,1279363,2016.0,Q1TTM,2015-04-01,2016-03-31,,3.15,3.15,76600000.0,3.13,,231700000.0,138900000.0,138900000.0,138900000.0,11988200000.0,13960800000.0,,380500000.0,1144900000.0,11988200000.0,1972600000.0,,,1602000000.0,370600000.0,,370600000.0,13960800000.0,44000000.0,44165200.0,44493755.0
