company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accumulateddepreciation,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,noncurrentnotereceivables,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2011.0,Q2,,2011-06-30,2011-07-26 15:23:05+00:00,2153000000.0,2695000000.0,9815000000.0,-2840000000.0,,393000000.0,0.0,3786000000.0,144000000.0,151000000.0,1001000000.0,1794000000.0,16551000000.0,272000000.0,3684000000.0,687000000.0,2698000000.0,6736000000.0,1000000.0,435000000.0,,4283000000.0,,91000000.0,34000000.0,43000000.0,300000000.0,463000000.0,,3819000000.0,217000000.0,16245000000.0,4215000000.0,6021000000.0,3599000000.0,4215000000.0,4216000000.0,12029000000.0,16245000000.0,3488000000.0,8430000000.0,-550000000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2011.0,Q1,,2011-03-31,2011-04-26 13:24:47+00:00,2127000000.0,2596000000.0,9634000000.0,-2929000000.0,,421000000.0,0.0,3805000000.0,193000000.0,133000000.0,952000000.0,1787000000.0,16261000000.0,274000000.0,3518000000.0,694000000.0,2255000000.0,6627000000.0,1000000.0,513000000.0,,4352000000.0,,72000000.0,19000000.0,75000000.0,336000000.0,466000000.0,,3604000000.0,217000000.0,15768000000.0,3908000000.0,5537000000.0,3523000000.0,3908000000.0,3909000000.0,11859000000.0,15768000000.0,3604000000.0,8336000000.0,-572000000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2012.0,FY,,2012-12-31,2014-02-25 16:56:50+00:00,1800000000.0,2080000000.0,,-3268000000.0,,570000000.0,0.0,3803000000.0,303000000.0,146000000.0,977000000.0,1822000000.0,,253000000.0,3936000000.0,609000000.0,2503000000.0,6408000000.0,1000000.0,302000000.0,0.0,4416000000.0,,40000000.0,15000000.0,50000000.0,327000000.0,397000000.0,,3463000000.0,2000000.0,15217000000.0,3477000000.0,5496000000.0,2990000000.0,3477000000.0,3478000000.0,11739000000.0,15217000000.0,3313000000.0,8749000000.0,-521000000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2012.0,Q3,,2012-09-30,2012-10-30 14:04:01+00:00,1948000000.0,2412000000.0,10321000000.0,-2931000000.0,,536000000.0,0.0,3793000000.0,119000000.0,149000000.0,1048000000.0,1814000000.0,16711000000.0,257000000.0,3939000000.0,645000000.0,2525000000.0,6390000000.0,2000000.0,363000000.0,,3989000000.0,,54000000.0,49000000.0,72000000.0,381000000.0,438000000.0,,3520000000.0,1000000.0,15496000000.0,3861000000.0,5646000000.0,3267000000.0,3861000000.0,3863000000.0,11633000000.0,15496000000.0,3460000000.0,8366000000.0,-521000000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2012.0,Q2,,2012-06-30,2012-07-31 11:20:59+00:00,2030000000.0,2469000000.0,10143000000.0,-3215000000.0,,565000000.0,0.0,3784000000.0,116000000.0,152000000.0,1019000000.0,1781000000.0,16459000000.0,257000000.0,3801000000.0,643000000.0,2412000000.0,6316000000.0,1000000.0,472000000.0,,4287000000.0,,63000000.0,56000000.0,48000000.0,310000000.0,473000000.0,,3484000000.0,5000000.0,15404000000.0,3532000000.0,5625000000.0,3310000000.0,3532000000.0,3533000000.0,11871000000.0,15404000000.0,3463000000.0,8561000000.0,-521000000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2012.0,Q1,,2012-03-31,2012-04-25 11:21:38+00:00,2013000000.0,2518000000.0,10056000000.0,-3190000000.0,,652000000.0,0.0,3809000000.0,115000000.0,195000000.0,994000000.0,1799000000.0,16457000000.0,261000000.0,3802000000.0,668000000.0,2437000000.0,6401000000.0,1000000.0,572000000.0,,4403000000.0,,69000000.0,57000000.0,78000000.0,312000000.0,486000000.0,,3390000000.0,315000000.0,15804000000.0,3460000000.0,5791000000.0,3652000000.0,3460000000.0,3461000000.0,12343000000.0,15804000000.0,3612000000.0,8691000000.0,-549000000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2013.0,FY,,2013-12-31,2015-02-24 16:57:07+00:00,1754000000.0,1975000000.0,,-1752000000.0,,604000000.0,0.0,3818000000.0,761000000.0,140000000.0,974000000.0,,,271000000.0,3616000000.0,621000000.0,2688000000.0,5922000000.0,1000000.0,16000000.0,418000000.0,2064000000.0,0.0,50000000.0,,54000000.0,235000000.0,424000000.0,,1789000000.0,323000000.0,13143000000.0,3375000000.0,6078000000.0,3245000000.0,3375000000.0,3376000000.0,9767000000.0,13143000000.0,1143000000.0,6522000000.0,-480000000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2013.0,Q3,,2013-09-30,2013-10-29 17:07:06+00:00,1723000000.0,1957000000.0,10864000000.0,-3058000000.0,,697000000.0,0.0,3816000000.0,162000000.0,140000000.0,965000000.0,4000000.0,17031000000.0,276000000.0,3618000000.0,607000000.0,2480000000.0,6167000000.0,1000000.0,311000000.0,,3919000000.0,,58000000.0,56000000.0,80000000.0,287000000.0,408000000.0,,1497000000.0,322000000.0,13006000000.0,1774000000.0,5354000000.0,3286000000.0,1774000000.0,1775000000.0,11231000000.0,13006000000.0,1485000000.0,7945000000.0,-481000000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2013.0,Q2,,2013-06-30,2013-07-30 15:50:55+00:00,1743000000.0,2142000000.0,10746000000.0,-3148000000.0,,767000000.0,0.0,3807000000.0,167000000.0,151000000.0,950000000.0,1790000000.0,16902000000.0,277000000.0,3611000000.0,621000000.0,2269000000.0,6156000000.0,1000000.0,306000000.0,,4122000000.0,,71000000.0,47000000.0,55000000.0,298000000.0,389000000.0,,3296000000.0,322000000.0,14864000000.0,3473000000.0,5416000000.0,3268000000.0,3473000000.0,3474000000.0,11390000000.0,14864000000.0,3292000000.0,8122000000.0,-482000000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2013.0,Q1,,2013-03-31,2013-04-30 14:48:06+00:00,1879000000.0,2274000000.0,10599000000.0,-3236000000.0,,733000000.0,0.0,3844000000.0,169000000.0,147000000.0,947000000.0,1808000000.0,16845000000.0,249000000.0,3932000000.0,624000000.0,2316000000.0,6246000000.0,1000000.0,366000000.0,,4263000000.0,,62000000.0,48000000.0,64000000.0,304000000.0,398000000.0,,3382000000.0,2000000.0,15151000000.0,3470000000.0,5554000000.0,3087000000.0,3470000000.0,3471000000.0,11680000000.0,15151000000.0,3351000000.0,8593000000.0,-520000000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2014.0,FY,,2014-12-31,2016-02-29 14:26:29+00:00,2002000000.0,1942000000.0,,-1441000000.0,,1354000000.0,0.0,3774000000.0,,134000000.0,1003000000.0,,,204000000.0,3120000000.0,577000000.0,2496000000.0,4574000000.0,1000000.0,347000000.0,0.0,1117000000.0,362000000.0,37000000.0,,52000000.0,120000000.0,407000000.0,,1862000000.0,378000000.0,12013000000.0,3799000000.0,5829000000.0,3569000000.0,3799000000.0,3800000000.0,8213000000.0,12013000000.0,1610000000.0,4644000000.0,-396000000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2014.0,Q3,,2014-09-30,2014-10-29 12:22:22+00:00,2072000000.0,2058000000.0,10488000000.0,-1016000000.0,,1257000000.0,0.0,3774000000.0,549000000.0,118000000.0,925000000.0,,15058000000.0,205000000.0,3162000000.0,586000000.0,2199000000.0,4570000000.0,1000000.0,13000000.0,411000000.0,554000000.0,400000000.0,38000000.0,26000000.0,73000000.0,133000000.0,388000000.0,,1594000000.0,336000000.0,12008000000.0,3942000000.0,6101000000.0,3550000000.0,3942000000.0,3943000000.0,8065000000.0,12008000000.0,1337000000.0,4515000000.0,-410000000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2014.0,Q2,,2014-06-30,2014-07-30 13:33:28+00:00,2294000000.0,2071000000.0,11091000000.0,-1644000000.0,,1471000000.0,0.0,3789000000.0,592000000.0,113000000.0,998000000.0,,16827000000.0,266000000.0,3605000000.0,622000000.0,2337000000.0,5736000000.0,1000000.0,18000000.0,506000000.0,1841000000.0,,56000000.0,44000000.0,52000000.0,237000000.0,419000000.0,,1808000000.0,20000000.0,13406000000.0,3513000000.0,6527000000.0,3521000000.0,3513000000.0,3514000000.0,9892000000.0,13406000000.0,1143000000.0,6371000000.0,-440000000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2014.0,Q1,,2014-03-31,2014-04-30 10:31:32+00:00,2000000000.0,2200000000.0,10931000000.0,-1704000000.0,,1099000000.0,0.0,3826000000.0,683000000.0,135000000.0,977000000.0,,16722000000.0,266000000.0,3615000000.0,607000000.0,2411000000.0,5791000000.0,1000000.0,20000000.0,403000000.0,1964000000.0,,87000000.0,26000000.0,78000000.0,230000000.0,422000000.0,,1807000000.0,323000000.0,13394000000.0,3450000000.0,6480000000.0,3539000000.0,3450000000.0,3451000000.0,9943000000.0,13394000000.0,1123000000.0,6404000000.0,-479000000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2015.0,FY,,2015-12-31,2017-02-28 14:56:06+00:00,1493000000.0,1063000000.0,,-1169000000.0,,755000000.0,0.0,3754000000.0,,99000000.0,462000000.0,,,196000000.0,3093000000.0,540000000.0,2074000000.0,4411000000.0,1000000.0,15000000.0,29000000.0,1101000000.0,0.0,25000000.0,,49000000.0,88000000.0,359000000.0,,190000000.0,45000000.0,9167000000.0,2436000000.0,3917000000.0,2148000000.0,2436000000.0,2437000000.0,6730000000.0,9167000000.0,839000000.0,4582000000.0,-339000000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2015.0,Q3,,2015-09-30,2015-11-04 10:29:35+00:00,1881000000.0,1335000000.0,10361000000.0,-1568000000.0,,1165000000.0,0.0,3749000000.0,412000000.0,89000000.0,919000000.0,,14776000000.0,198000000.0,3127000000.0,551000000.0,2435000000.0,4415000000.0,1000000.0,421000000.0,10000000.0,1156000000.0,106000000.0,38000000.0,9000000.0,73000000.0,115000000.0,393000000.0,,1331000000.0,362000000.0,11191000000.0,3171000000.0,5385000000.0,3333000000.0,3171000000.0,3172000000.0,8019000000.0,11191000000.0,1391000000.0,4686000000.0,-341000000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2015.0,Q2,,2015-06-30,2015-07-29 17:00:56+00:00,1811000000.0,1497000000.0,10272000000.0,-1432000000.0,,1210000000.0,0.0,3747000000.0,353000000.0,126000000.0,879000000.0,,14703000000.0,200000000.0,3124000000.0,564000000.0,2330000000.0,4431000000.0,1000000.0,365000000.0,16000000.0,952000000.0,108000000.0,46000000.0,12000000.0,52000000.0,109000000.0,398000000.0,,1510000000.0,362000000.0,11213000000.0,3480000000.0,5436000000.0,3242000000.0,3480000000.0,3481000000.0,7732000000.0,11213000000.0,1346000000.0,4490000000.0,-345000000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2015.0,Q1,,2015-03-31,2015-04-29 14:11:53+00:00,1837000000.0,1648000000.0,10191000000.0,-1501000000.0,,1266000000.0,0.0,3784000000.0,362000000.0,133000000.0,856000000.0,,14545000000.0,202000000.0,3124000000.0,578000000.0,2418000000.0,4354000000.0,1000000.0,216000000.0,7000000.0,1033000000.0,336000000.0,48000000.0,32000000.0,73000000.0,116000000.0,403000000.0,,1779000000.0,378000000.0,11544000000.0,3667000000.0,5742000000.0,3309000000.0,3667000000.0,3668000000.0,7876000000.0,11544000000.0,1448000000.0,4567000000.0,-395000000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2016.0,FY,,2016-12-31,2018-02-21 12:22:27+00:00,1668000000.0,1248000000.0,,-1497000000.0,,1515000000.0,0.0,4203000000.0,,128000000.0,400000000.0,,,175000000.0,2981000000.0,528000000.0,1573000000.0,3979000000.0,1000000.0,6000000.0,28000000.0,1216000000.0,0.0,20000000.0,,85000000.0,116000000.0,329000000.0,,-250000000.0,50000000.0,9160000000.0,2274000000.0,4356000000.0,2331000000.0,2274000000.0,2275000000.0,6885000000.0,9160000000.0,825000000.0,4554000000.0,-182000000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2016.0,Q3,,2016-09-30,2016-11-02 12:54:31+00:00,1655000000.0,1196000000.0,10235000000.0,-1245000000.0,,1445000000.0,0.0,4268000000.0,,108000000.0,464000000.0,,14453000000.0,177000000.0,2988000000.0,538000000.0,1742000000.0,4218000000.0,1000000.0,6000000.0,28000000.0,1097000000.0,0.0,28000000.0,,78000000.0,117000000.0,355000000.0,,-145000000.0,92000000.0,9467000000.0,2601000000.0,4411000000.0,2397000000.0,2601000000.0,2602000000.0,6865000000.0,9467000000.0,838000000.0,4468000000.0,-277000000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2016.0,Q2,,2016-06-30,2016-07-27 17:11:06+00:00,1631000000.0,1250000000.0,10106000000.0,-1299000000.0,,820000000.0,0.0,3706000000.0,,109000000.0,455000000.0,,14412000000.0,193000000.0,3058000000.0,534000000.0,1675000000.0,4306000000.0,1000000.0,14000000.0,28000000.0,1260000000.0,0.0,32000000.0,,46000000.0,117000000.0,358000000.0,,-197000000.0,82000000.0,8941000000.0,1913000000.0,3777000000.0,2323000000.0,1913000000.0,1914000000.0,7027000000.0,8941000000.0,858000000.0,4704000000.0,-297000000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2016.0,Q1,,2016-03-31,2016-04-27 12:58:13+00:00,1463000000.0,1139000000.0,10010000000.0,-1321000000.0,,705000000.0,0.0,3745000000.0,,104000000.0,488000000.0,,14405000000.0,195000000.0,3076000000.0,540000000.0,1801000000.0,4395000000.0,1000000.0,7000000.0,29000000.0,1317000000.0,0.0,38000000.0,26000000.0,67000000.0,116000000.0,378000000.0,,-157000000.0,45000000.0,8936000000.0,1942000000.0,3683000000.0,2193000000.0,1942000000.0,1943000000.0,6993000000.0,8936000000.0,858000000.0,4800000000.0,-325000000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2017.0,FY,,2017-12-31,2019-02-15 11:06:06+00:00,2222000000.0,1379000000.0,,-845000000.0,,1553000000.0,0.0,4108000000.0,,132000000.0,347000000.0,,,167000000.0,2700000000.0,480000000.0,1738000000.0,4280000000.0,1000000.0,56000000.0,6000000.0,759000000.0,,85000000.0,,69000000.0,124000000.0,303000000.0,,133000000.0,3000000.0,9862000000.0,3320000000.0,4755000000.0,2773000000.0,3320000000.0,3321000000.0,6541000000.0,9862000000.0,827000000.0,3768000000.0,-76000000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2017.0,Q3,,2017-09-30,2017-11-01 10:42:03+00:00,2097000000.0,1527000000.0,10670000000.0,-1196000000.0,,1694000000.0,0.0,4113000000.0,,157000000.0,333000000.0,,14781000000.0,169000000.0,2896000000.0,470000000.0,1737000000.0,4111000000.0,1000000.0,0.0,29000000.0,1119000000.0,0.0,43000000.0,,62000000.0,127000000.0,374000000.0,,-18000000.0,3000000.0,9878000000.0,2807000000.0,5001000000.0,2652000000.0,2807000000.0,2808000000.0,7070000000.0,9878000000.0,766000000.0,4418000000.0,-92000000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2017.0,Q2,,2017-06-30,2017-07-26 12:33:29+00:00,2025000000.0,1444000000.0,10517000000.0,-1303000000.0,,1522000000.0,0.0,4118000000.0,,140000000.0,338000000.0,,14527000000.0,171000000.0,2752000000.0,548000000.0,1727000000.0,4010000000.0,1000000.0,4000000.0,28000000.0,1151000000.0,0.0,30000000.0,,73000000.0,124000000.0,343000000.0,,-165000000.0,175000000.0,9580000000.0,2554000000.0,4723000000.0,2751000000.0,2554000000.0,2555000000.0,7025000000.0,9580000000.0,847000000.0,4274000000.0,-96000000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2017.0,Q1,,2017-03-31,2017-04-26 14:41:00+00:00,1911000000.0,1399000000.0,10330000000.0,-1428000000.0,,1326000000.0,0.0,4145000000.0,,140000000.0,320000000.0,,14210000000.0,173000000.0,2752000000.0,533000000.0,1718000000.0,3880000000.0,1000000.0,4000000.0,28000000.0,1180000000.0,0.0,35000000.0,,66000000.0,118000000.0,334000000.0,,-425000000.0,281000000.0,9186000000.0,2173000000.0,4478000000.0,2718000000.0,2173000000.0,2174000000.0,7012000000.0,9186000000.0,828000000.0,4294000000.0,-119000000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2018.0,FY,,2018-12-31,2020-02-14 16:48:33+00:00,2535000000.0,1659000000.0,,-1026000000.0,0.0,1000000000.0,0.0,4094000000.0,,118000000.0,440000000.0,,,158000000.0,2316000000.0,513000000.0,2092000000.0,4865000000.0,1000000.0,445000000.0,14000000.0,980000000.0,,79000000.0,0.0,39000000.0,171000000.0,272000000.0,,1212000000.0,65000000.0,10982000000.0,4202000000.0,4830000000.0,3197000000.0,4202000000.0,4203000000.0,6779000000.0,10982000000.0,1287000000.0,3582000000.0,-78000000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2018.0,Q3,,2018-09-30,2018-11-02 10:17:46+00:00,2525000000.0,1673000000.0,11055000000.0,-771000000.0,,1344000000.0,0.0,4086000000.0,,144000000.0,425000000.0,,15698000000.0,160000000.0,2498000000.0,508000000.0,1950000000.0,4643000000.0,1000000.0,56000000.0,7000000.0,666000000.0,,101000000.0,,38000000.0,134000000.0,320000000.0,,629000000.0,4000000.0,10569000000.0,3941000000.0,5068000000.0,3136000000.0,3941000000.0,3942000000.0,6627000000.0,10569000000.0,858000000.0,3491000000.0,-3000000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2018.0,Q2,,2018-06-30,2018-08-02 11:37:47+00:00,2331000000.0,1656000000.0,10977000000.0,-818000000.0,,1231000000.0,0.0,4077000000.0,,135000000.0,386000000.0,,15378000000.0,162000000.0,2541000000.0,498000000.0,1848000000.0,4401000000.0,1000000.0,56000000.0,6000000.0,692000000.0,,77000000.0,,46000000.0,129000000.0,311000000.0,,347000000.0,4000000.0,10058000000.0,3605000000.0,4812000000.0,2902000000.0,3605000000.0,3606000000.0,6452000000.0,10058000000.0,845000000.0,3550000000.0,-1000000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2018.0,Q1,,2018-03-31,2018-04-27 10:07:54+00:00,2174000000.0,1566000000.0,10941000000.0,-775000000.0,,1372000000.0,0.0,4072000000.0,,131000000.0,326000000.0,,15298000000.0,165000000.0,2571000000.0,491000000.0,1824000000.0,4357000000.0,1000000.0,56000000.0,6000000.0,728000000.0,,68000000.0,,47000000.0,127000000.0,323000000.0,,142000000.0,281000000.0,10026000000.0,3438000000.0,4830000000.0,2959000000.0,3438000000.0,3439000000.0,6587000000.0,10026000000.0,839000000.0,3628000000.0,-1000000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2019.0,FY,,2019-12-31,2020-05-01 14:21:37+00:00,2054000000.0,1177000000.0,11630000000.0,-478000000.0,177000000.0,749000000.0,0.0,4199000000.0,,116000000.0,336000000.0,,17077000000.0,150000000.0,3627000000.0,1466000000.0,1785000000.0,5447000000.0,1000000.0,19000000.0,4000000.0,532000000.0,,102000000.0,60000000.0,45000000.0,713000000.0,550000000.0,,544000000.0,14000000.0,11608000000.0,4092000000.0,3813000000.0,2625000000.0,4092000000.0,4093000000.0,7515000000.0,11608000000.0,2348000000.0,4890000000.0,-173000000.0
