company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,cashinterestreceived,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2009.0,Q3,2009-07-01,2009-09-30,,-16700000.0,,-125800000.0,900000.0,300800000.0,,,-453300000.0,1800000000.0,-564700000.0,-437000000.0,906800000.0,-564700000.0,-437000000.0,906800000.0,-94900000.0,1021100000.0,1021100000.0,38200000.0,162800000.0,,,-110300000.0,-5000000.0,-660700000.0,-878200000.0,-1539000000.0,244900000.0,500000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2009.0,Q2YTD,2009-01-01,2009-06-30,2009-08-04 17:01:47+00:00,-26300000.0,,-284200000.0,3100000.0,736200000.0,,,-1112700000.0,1000000000.0,-842300000.0,-608000000.0,1323200000.0,-842300000.0,-608000000.0,1323200000.0,-127100000.0,1624900000.0,1624900000.0,74800000.0,96200000.0,,,-220700000.0,,-1091300000.0,-1717800000.0,0.0,503100000.0,6500000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2009.0,Q2TTM,2008-06-29,2009-06-30,,-2677300000.0,,556900000.0,13000000.0,1400900000.0,-27500000.0,,-941400000.0,2309000000.0,1057000000.0,-4325300000.0,3878100000.0,1057000000.0,-4325300000.0,3878100000.0,609800000.0,3313600000.0,3313600000.0,105000000.0,146100000.0,,,-431600000.0,,-2302000000.0,-966500000.0,,452000000.0,229500000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2009.0,Q2,2009-04-01,2009-06-30,,-26300000.0,,-161200000.0,1100000.0,382200000.0,-13000000.0,,-769700000.0,1000000.0,-161300000.0,-163000000.0,1323200000.0,-161300000.0,-163000000.0,1323200000.0,227900000.0,2362900000.0,2362900000.0,-652200000.0,40200000.0,,-771000000.0,-110700000.0,,-625300000.0,-91800000.0,,497100000.0,4500000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2010.0,Q4,2010-10-01,2010-12-31,,-19000000.0,,-144000000.0,1000000.0,373000000.0,,,339000000.0,-1069000000.0,-1075000000.0,-252000000.0,1775000000.0,-1075000000.0,-252000000.0,1775000000.0,448000000.0,1025000000.0,1025000000.0,38000000.0,129000000.0,,,-119000000.0,,-626000000.0,-16000000.0,,-124000000.0,517000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2010.0,FY,2010-01-01,2010-12-31,2013-02-15 17:28:33+00:00,-177000000.0,,-583000000.0,4000000.0,1469000000.0,,,-264000000.0,991000000.0,-2798000000.0,-1640000000.0,4779000000.0,-2798000000.0,-1640000000.0,4779000000.0,341000000.0,3424000000.0,3424000000.0,150000000.0,308000000.0,,,-479000000.0,,-2005000000.0,-2118000000.0,-1500000000.0,1000000.0,541000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2010.0,Q3YTD,2010-01-01,2010-09-30,2010-11-03 17:01:44+00:00,-158000000.0,,-439000000.0,3000000.0,1096000000.0,,,-603000000.0,2060000000.0,-1723000000.0,-1388000000.0,3004000000.0,-1723000000.0,-1388000000.0,3004000000.0,-107000000.0,2399000000.0,2399000000.0,112000000.0,179000000.0,,,-360000000.0,0.0,-1379000000.0,-2102000000.0,-1500000000.0,125000000.0,24000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2010.0,Q3TTM,2009-10-01,2010-09-30,,-216000000.0,,-571000000.0,4000000.0,1448000000.0,,,-252000000.0,2060000000.0,-3548000000.0,-1412000000.0,4809000000.0,-3548000000.0,-1412000000.0,4809000000.0,-151000000.0,3449000000.0,3449000000.0,164000000.0,186000000.0,,,-468000000.0,,-2175000000.0,-2888000000.0,-2438000000.0,-623000000.0,1602000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2010.0,Q3,2010-07-01,2010-09-30,,-133000000.0,,-155000000.0,1000000.0,370000000.0,,,77000000.0,-468000000.0,-912000000.0,-508000000.0,1292000000.0,-912000000.0,-508000000.0,1292000000.0,-128000000.0,808000000.0,808000000.0,37000000.0,26000000.0,,,-119000000.0,,-513000000.0,-351000000.0,,124000000.0,14000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2010.0,Q2YTD,2010-01-01,2010-06-30,2010-07-28 18:02:35+00:00,-25000000.0,,-284000000.0,2000000.0,726000000.0,,,-680000000.0,2528000000.0,-811000000.0,-880000000.0,1712000000.0,-811000000.0,-880000000.0,1712000000.0,21000000.0,1591000000.0,1591000000.0,75000000.0,153000000.0,,,-241000000.0,,-866000000.0,-1751000000.0,-1500000000.0,1000000.0,10000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2010.0,Q2TTM,2009-07-01,2010-06-30,,-99700000.0,,-541800000.0,3900000.0,1378800000.0,,,-782300000.0,4328000000.0,-3200700000.0,-1341000000.0,4423800000.0,-3200700000.0,-1341000000.0,4423800000.0,-117900000.0,3662100000.0,3662100000.0,165200000.0,322800000.0,,,-459300000.0,-5000000.0,-2322700000.0,-3415200000.0,-3977000000.0,-502100000.0,1588500000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2010.0,Q2,2010-04-01,2010-06-30,,-16000000.0,,-129000000.0,1000000.0,368000000.0,,,-649000000.0,2328000000.0,-109000000.0,-483000000.0,652000000.0,-109000000.0,-483000000.0,652000000.0,60000000.0,821000000.0,821000000.0,112000000.0,45000000.0,,,-119000000.0,,-465000000.0,-1750000000.0,-613000000.0,,-2000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2010.0,Q1,2010-01-01,2010-03-31,2010-05-04 16:31:41+00:00,-9000000.0,,-155000000.0,1000000.0,358000000.0,,,-31000000.0,200000000.0,-702000000.0,-397000000.0,1060000000.0,-702000000.0,-397000000.0,1060000000.0,-39000000.0,770000000.0,770000000.0,-37000000.0,108000000.0,,,-122000000.0,,-401000000.0,-1000000.0,-887000000.0,1000000.0,12000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2010.0,Q1TTM,2009-04-01,2010-03-31,,-110000000.0,,-574000000.0,4000000.0,1393000000.0,-13000000.0,,-903000000.0,2001000000.0,-3253000000.0,-1021000000.0,5095000000.0,-3253000000.0,-1021000000.0,5095000000.0,50000000.0,5204000000.0,5204000000.0,-599000000.0,318000000.0,,-771000000.0,-451000000.0,-5000000.0,-2483000000.0,-1757000000.0,-3364000000.0,-5000000.0,1595000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2011.0,Q4,2011-10-01,2011-12-31,,-35000000.0,,1101000000.0,1000000.0,396000000.0,250000000.0,,-621000000.0,220000000.0,-1268000000.0,153000000.0,821000000.0,-1268000000.0,153000000.0,821000000.0,-294000000.0,1064000000.0,1064000000.0,-18000000.0,99000000.0,,,-166000000.0,,-704000000.0,-973000000.0,-448000000.0,58000000.0,584000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2011.0,FY,2011-01-01,2011-12-31,2014-02-11 07:05:55+00:00,-1441000000.0,,647000000.0,4000000.0,1568000000.0,250000000.0,0.0,748000000.0,1913000000.0,-3460000000.0,-2410000000.0,5856000000.0,-3460000000.0,-2410000000.0,5856000000.0,-14000000.0,3458000000.0,3458000000.0,82000000.0,433000000.0,,,-674000000.0,-3000000.0,-1872000000.0,-2131000000.0,-3001000000.0,60000000.0,596000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-06 16:58:09+00:00,-1406000000.0,,-454000000.0,3000000.0,1172000000.0,,,1369000000.0,1693000000.0,-2192000000.0,-2563000000.0,5035000000.0,-2192000000.0,-2563000000.0,5035000000.0,280000000.0,2394000000.0,2394000000.0,100000000.0,334000000.0,,,-508000000.0,-3000000.0,-1168000000.0,-1158000000.0,-2553000000.0,2000000.0,12000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2011.0,Q3TTM,2010-10-01,2011-09-30,,-1425000000.0,,-598000000.0,4000000.0,1545000000.0,,,1708000000.0,624000000.0,-3267000000.0,-2815000000.0,6810000000.0,-3267000000.0,-2815000000.0,6810000000.0,728000000.0,3419000000.0,3419000000.0,138000000.0,463000000.0,,,-627000000.0,-3000000.0,-1794000000.0,-1174000000.0,-2553000000.0,-122000000.0,529000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2011.0,Q3,2011-07-01,2011-09-30,,-40000000.0,,-156000000.0,1000000.0,407000000.0,,,653000000.0,230000000.0,-1986000000.0,-497000000.0,1962000000.0,-1986000000.0,-497000000.0,1962000000.0,-521000000.0,867000000.0,867000000.0,35000000.0,89000000.0,,,-167000000.0,-1000000.0,-458000000.0,-556000000.0,-1582000000.0,1000000.0,1000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2011.0,Q2YTD,2011-01-01,2011-06-30,2011-08-04 16:05:47+00:00,-1366000000.0,,-298000000.0,2000000.0,765000000.0,,,716000000.0,1463000000.0,-206000000.0,-2066000000.0,3073000000.0,-206000000.0,-2066000000.0,3073000000.0,801000000.0,1527000000.0,1527000000.0,65000000.0,245000000.0,,,-341000000.0,-2000000.0,-710000000.0,-602000000.0,-971000000.0,1000000.0,11000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2011.0,Q2TTM,2010-07-01,2011-06-30,,-1518000000.0,,-597000000.0,4000000.0,1508000000.0,,,1132000000.0,-74000000.0,-2193000000.0,-2826000000.0,6140000000.0,-2193000000.0,-2826000000.0,6140000000.0,1121000000.0,3360000000.0,3360000000.0,140000000.0,400000000.0,,,-579000000.0,-2000000.0,-1849000000.0,-969000000.0,-971000000.0,1000000.0,542000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2011.0,Q2,2011-04-01,2011-06-30,,-1355000000.0,,-148000000.0,1000000.0,391000000.0,,,-28000000.0,1463000000.0,626000000.0,-1767000000.0,1207000000.0,626000000.0,-1767000000.0,1207000000.0,66000000.0,815000000.0,815000000.0,29000000.0,138000000.0,,,-170000000.0,,-401000000.0,-301000000.0,-504000000.0,1000000.0,-12000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2011.0,Q1,2011-01-01,2011-03-31,2011-05-05 16:17:53+00:00,-11000000.0,,-150000000.0,1000000.0,374000000.0,,,744000000.0,0.0,-832000000.0,-299000000.0,1866000000.0,-832000000.0,-299000000.0,1866000000.0,735000000.0,712000000.0,712000000.0,36000000.0,107000000.0,,,-171000000.0,-2000000.0,-309000000.0,-301000000.0,-467000000.0,0.0,23000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2011.0,Q1TTM,2010-04-01,2011-03-31,,-179000000.0,,-578000000.0,4000000.0,1485000000.0,,,511000000.0,791000000.0,-2928000000.0,-1542000000.0,5585000000.0,-2928000000.0,-1542000000.0,5585000000.0,1115000000.0,3366000000.0,3366000000.0,223000000.0,307000000.0,,,-528000000.0,-2000000.0,-1913000000.0,-2418000000.0,-1080000000.0,,552000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2012.0,Q4,2012-10-01,2012-12-31,,-75000000.0,,992000000.0,2000000.0,456000000.0,7000000.0,,-224000000.0,1164000000.0,-923000000.0,-666000000.0,1731000000.0,-923000000.0,-666000000.0,1731000000.0,142000000.0,1116000000.0,1116000000.0,383000000.0,166000000.0,,,-202000000.0,,-716000000.0,-1722000000.0,-329000000.0,,118000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2012.0,FY,2012-01-01,2012-12-31,2015-02-10 16:48:54+00:00,-378000000.0,,581000000.0,4000000.0,1753000000.0,7000000.0,0.0,576000000.0,1239000000.0,-4860000000.0,-1849000000.0,6671000000.0,-4860000000.0,-1849000000.0,6671000000.0,-38000000.0,3862000000.0,3862000000.0,480000000.0,864000000.0,,,-829000000.0,0.0,-2030000000.0,-1778000000.0,-4356000000.0,0.0,552000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2012.0,Q3YTD,2012-01-01,2012-09-30,2012-11-06 16:58:09+00:00,-303000000.0,,-411000000.0,2000000.0,1297000000.0,,,800000000.0,75000000.0,-3937000000.0,-1183000000.0,4940000000.0,-3937000000.0,-1183000000.0,4940000000.0,-180000000.0,2746000000.0,2746000000.0,97000000.0,698000000.0,,,-627000000.0,0.0,-1314000000.0,-56000000.0,-4027000000.0,0.0,434000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2012.0,Q3TTM,2011-10-01,2012-09-30,,-338000000.0,,690000000.0,3000000.0,1693000000.0,250000000.0,,179000000.0,295000000.0,-5205000000.0,-1030000000.0,5761000000.0,-5205000000.0,-1030000000.0,5761000000.0,-474000000.0,3810000000.0,3810000000.0,79000000.0,797000000.0,,,-793000000.0,,-2018000000.0,-1029000000.0,-4475000000.0,58000000.0,1018000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2012.0,Q3,2012-07-01,2012-09-30,,-29000000.0,,-130000000.0,1000000.0,443000000.0,,,-559000000.0,75000000.0,-1415000000.0,-98000000.0,923000000.0,-1415000000.0,-98000000.0,923000000.0,-590000000.0,1006000000.0,1006000000.0,33000000.0,172000000.0,,,-207000000.0,,-496000000.0,548000000.0,-2003000000.0,,427000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2012.0,Q2YTD,2012-01-01,2012-06-30,2012-08-07 16:44:16+00:00,-274000000.0,,-281000000.0,1000000.0,854000000.0,,,1359000000.0,0.0,-2522000000.0,-1085000000.0,4017000000.0,-2522000000.0,-1085000000.0,4017000000.0,410000000.0,1740000000.0,1740000000.0,64000000.0,526000000.0,,,-420000000.0,0.0,-818000000.0,-604000000.0,-2024000000.0,0.0,7000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2012.0,Q2TTM,2011-07-01,2012-06-30,,-349000000.0,,664000000.0,3000000.0,1657000000.0,250000000.0,,1391000000.0,450000000.0,-5776000000.0,-1429000000.0,6800000000.0,-5776000000.0,-1429000000.0,6800000000.0,-405000000.0,3671000000.0,3671000000.0,81000000.0,714000000.0,,,-753000000.0,-1000000.0,-1980000000.0,-2133000000.0,-4054000000.0,59000000.0,592000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2012.0,Q2,2012-04-01,2012-06-30,,-200000000.0,,-153000000.0,,431000000.0,,,-193000000.0,,-977000000.0,-642000000.0,1231000000.0,-977000000.0,-642000000.0,1231000000.0,-388000000.0,965000000.0,965000000.0,28000000.0,248000000.0,,,-209000000.0,,-442000000.0,198000000.0,-1214000000.0,,
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2012.0,Q1,2012-01-01,2012-03-31,2012-05-02 07:12:15+00:00,-74000000.0,,-128000000.0,1000000.0,423000000.0,,,1552000000.0,0.0,-1545000000.0,-443000000.0,2786000000.0,-1545000000.0,-443000000.0,2786000000.0,798000000.0,775000000.0,775000000.0,36000000.0,278000000.0,,,-211000000.0,0.0,-376000000.0,-802000000.0,-810000000.0,0.0,7000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2012.0,Q1TTM,2011-04-01,2012-03-31,,-1504000000.0,,669000000.0,4000000.0,1617000000.0,250000000.0,,1556000000.0,1913000000.0,-4173000000.0,-2554000000.0,6776000000.0,-4173000000.0,-2554000000.0,6776000000.0,49000000.0,3521000000.0,3521000000.0,82000000.0,604000000.0,,,-714000000.0,-1000000.0,-1939000000.0,-2632000000.0,-3344000000.0,60000000.0,580000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2013.0,FY,2013-01-01,2013-12-31,2016-02-09 16:29:44+00:00,-415000000.0,,534000000.0,8000000.0,1870000000.0,,3000000.0,-820000000.0,3964000000.0,-1237000000.0,-1835000000.0,5783000000.0,-1237000000.0,-1835000000.0,5783000000.0,2714000000.0,4592000000.0,4592000000.0,141000000.0,562000000.0,,,-1097000000.0,-226000000.0,-1984000000.0,-690000000.0,-3976000000.0,736000000.0,54000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2013.0,Q4,2013-10-01,2013-12-31,,-61000000.0,,165000000.0,3000000.0,458000000.0,,-2000000.0,-225000000.0,3840000000.0,1261000000.0,-213000000.0,1538000000.0,1261000000.0,-213000000.0,1538000000.0,2584000000.0,1265000000.0,1265000000.0,40000000.0,83000000.0,,,-268000000.0,-119000000.0,-654000000.0,-690000000.0,-1704000000.0,736000000.0,-115000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2013.0,Q3TTM,2012-10-01,2013-09-30,,-429000000.0,,1361000000.0,7000000.0,1868000000.0,7000000.0,5000000.0,-819000000.0,1288000000.0,-3421000000.0,-2288000000.0,5976000000.0,-3421000000.0,-2288000000.0,5976000000.0,272000000.0,4443000000.0,4443000000.0,484000000.0,645000000.0,,,-1031000000.0,-107000000.0,-2046000000.0,-1722000000.0,-2601000000.0,,287000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2013.0,Q3,2013-07-01,2013-09-30,,-54000000.0,,102000000.0,3000000.0,461000000.0,,7000000.0,-42000000.0,124000000.0,-850000000.0,-529000000.0,1703000000.0,-850000000.0,-529000000.0,1703000000.0,331000000.0,1249000000.0,1249000000.0,35000000.0,136000000.0,,,-276000000.0,-107000000.0,-526000000.0,690000000.0,-1524000000.0,,158000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-04 16:03:52+00:00,-354000000.0,,369000000.0,5000000.0,1412000000.0,,5000000.0,-595000000.0,124000000.0,-2498000000.0,-1622000000.0,4245000000.0,-2498000000.0,-1622000000.0,4245000000.0,130000000.0,3327000000.0,3327000000.0,101000000.0,479000000.0,,,-829000000.0,-107000000.0,-1330000000.0,0.0,-2272000000.0,0.0,169000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2013.0,Q2TTM,2012-07-01,2013-06-30,,-404000000.0,,1129000000.0,5000000.0,1850000000.0,7000000.0,-2000000.0,-1336000000.0,1239000000.0,-3986000000.0,-1857000000.0,5196000000.0,-3986000000.0,-1857000000.0,5196000000.0,-649000000.0,4200000000.0,4200000000.0,482000000.0,681000000.0,,,-962000000.0,,-2016000000.0,-1864000000.0,-3080000000.0,,556000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2013.0,Q2,2013-04-01,2013-06-30,,-46000000.0,,163000000.0,1000000.0,449000000.0,,-2000000.0,-703000000.0,,-751000000.0,-526000000.0,902000000.0,-751000000.0,-526000000.0,902000000.0,-377000000.0,1124000000.0,1124000000.0,32000000.0,180000000.0,,,-276000000.0,,-486000000.0,-300000000.0,-355000000.0,,6000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-05 16:49:36+00:00,-300000000.0,,267000000.0,2000000.0,951000000.0,,-2000000.0,-553000000.0,,-1648000000.0,-1093000000.0,2542000000.0,-1648000000.0,-1093000000.0,2542000000.0,-201000000.0,2078000000.0,2078000000.0,66000000.0,343000000.0,,,-553000000.0,0.0,-804000000.0,-690000000.0,-748000000.0,0.0,11000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2013.0,Q1,2013-01-01,2013-03-31,2014-05-02 17:03:10+00:00,-254000000.0,,104000000.0,1000000.0,502000000.0,,,150000000.0,,-897000000.0,-567000000.0,1640000000.0,-897000000.0,-567000000.0,1640000000.0,176000000.0,954000000.0,954000000.0,34000000.0,163000000.0,,,-277000000.0,0.0,-318000000.0,-390000000.0,-393000000.0,0.0,5000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2013.0,Q1TTM,2012-04-01,2013-03-31,,-558000000.0,,813000000.0,4000000.0,1832000000.0,7000000.0,,-826000000.0,1239000000.0,-4212000000.0,-1973000000.0,5525000000.0,-4212000000.0,-1973000000.0,5525000000.0,-660000000.0,4041000000.0,4041000000.0,478000000.0,749000000.0,,,-895000000.0,,-1972000000.0,-1366000000.0,-3939000000.0,,550000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2014.0,FY,2014-01-01,2014-12-31,2017-02-09 16:03:16+00:00,-2439000000.0,,647000000.0,15000000.0,1931000000.0,,-6000000.0,876000000.0,2168000000.0,-5694000000.0,-4045000000.0,8137000000.0,-5694000000.0,-4045000000.0,8137000000.0,-1608000000.0,4644000000.0,4644000000.0,686000000.0,527000000.0,,,-1288000000.0,-157000000.0,-2136000000.0,-3100000000.0,-4001000000.0,676000000.0,11000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2014.0,Q4,2014-10-01,2014-12-31,,-47000000.0,,189000000.0,4000000.0,489000000.0,,-2000000.0,1569000000.0,-90000000.0,-1561000000.0,-511000000.0,3423000000.0,-1561000000.0,-511000000.0,3423000000.0,1349000000.0,1321000000.0,1321000000.0,44000000.0,60000000.0,-8000000.0,,-317000000.0,4000000.0,-700000000.0,-14000000.0,-1200000000.0,229000000.0,11000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-30 16:50:32+00:00,-2392000000.0,,458000000.0,11000000.0,1442000000.0,,-4000000.0,-693000000.0,2258000000.0,-4133000000.0,-3534000000.0,4714000000.0,-4133000000.0,-3534000000.0,4714000000.0,-2957000000.0,3323000000.0,3323000000.0,642000000.0,467000000.0,8000000.0,,-971000000.0,-161000000.0,-1436000000.0,-3086000000.0,-2801000000.0,447000000.0,
