company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2011.0,Q2,,2011-06-30,2011-08-04 16:05:47+00:00,4446000000.0,5892000000.0,3329000000.0,-153000000.0,,2228000000.0,0.0,27918000000.0,502000000.0,26697000000.0,10022000000.0,10168000000.0,,10111000000.0,8483000000.0,,3948000000.0,327000000.0,3061000000.0,-56000000.0,1220000000.0,1343000000.0,32000000.0,20491000000.0,916000000.0,5000000.0,65487000000.0,38244000000.0,19065000000.0,11752000000.0,38244000000.0,38244000000.0,27211000000.0,65487000000.0,37939000000.0,15459000000.0,0.0,-9956000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2011.0,Q1,,2011-03-31,2011-05-05 16:17:53+00:00,4354000000.0,5348000000.0,3229000000.0,-143000000.0,,2162000000.0,0.0,27722000000.0,509000000.0,25666000000.0,9692000000.0,8669000000.0,,10181000000.0,8350000000.0,,3710000000.0,174000000.0,2776000000.0,-56000000.0,740000000.0,1032000000.0,33000000.0,19845000000.0,1106000000.0,6000000.0,62828000000.0,37919000000.0,18380000000.0,11465000000.0,37919000000.0,37919000000.0,24876000000.0,62828000000.0,36098000000.0,13411000000.0,0.0,-9449000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2012.0,FY,,2012-12-31,2014-02-11 07:05:55+00:00,5070000000.0,6479000000.0,4411000000.0,-181000000.0,,1375000000.0,0.0,29137000000.0,693000000.0,26395000000.0,9753000000.0,9133000000.0,,11032000000.0,8632000000.0,,3784000000.0,577000000.0,3974000000.0,-31000000.0,1280000000.0,1501000000.0,,24998000000.0,695000000.0,5000000.0,66221000000.0,37653000000.0,20161000000.0,14150000000.0,37653000000.0,37653000000.0,28568000000.0,66221000000.0,37428000000.0,14418000000.0,0.0,-16270000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2012.0,Q3,,2012-09-30,2012-11-06 16:58:09+00:00,5091000000.0,6407000000.0,3618000000.0,-170000000.0,,1233000000.0,0.0,28931000000.0,535000000.0,26422000000.0,9801000000.0,9210000000.0,,10487000000.0,8369000000.0,,3894000000.0,212000000.0,3724000000.0,-31000000.0,1325000000.0,1513000000.0,0.0,24123000000.0,830000000.0,5000000.0,64796000000.0,36916000000.0,18879000000.0,13263000000.0,36916000000.0,36916000000.0,27880000000.0,64796000000.0,37548000000.0,14617000000.0,0.0,-15937000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2012.0,Q2,,2012-06-30,2012-08-07 16:44:16+00:00,4903000000.0,6124000000.0,4380000000.0,-171000000.0,,1823000000.0,0.0,28761000000.0,535000000.0,26425000000.0,9891000000.0,9208000000.0,,10428000000.0,8614000000.0,,3894000000.0,384000000.0,3648000000.0,-56000000.0,1360000000.0,1438000000.0,0.0,23324000000.0,205000000.0,5000000.0,65589000000.0,37913000000.0,19299000000.0,13136000000.0,37913000000.0,37913000000.0,27676000000.0,65589000000.0,37676000000.0,14540000000.0,0.0,-13945000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2012.0,Q1,,2012-03-31,2012-05-02 07:12:15+00:00,5240000000.0,6109000000.0,4506000000.0,-171000000.0,,2211000000.0,0.0,28466000000.0,538000000.0,26431000000.0,9799000000.0,9206000000.0,,10677000000.0,8517000000.0,,3875000000.0,351000000.0,3661000000.0,-56000000.0,1368000000.0,1431000000.0,29000000.0,22566000000.0,5000000.0,5000000.0,66006000000.0,38053000000.0,19891000000.0,13412000000.0,38053000000.0,38053000000.0,27924000000.0,66006000000.0,37598000000.0,14512000000.0,0.0,-12752000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2013.0,FY,,2013-12-31,2015-02-10 16:48:54+00:00,5548000000.0,8729000000.0,4768000000.0,-149000000.0,,4089000000.0,0.0,29794000000.0,902000000.0,26542000000.0,9529000000.0,12841000000.0,,11045000000.0,8615000000.0,0.0,3901000000.0,472000000.0,4548000000.0,-31000000.0,1515000000.0,1421000000.0,,28493000000.0,561000000.0,88000000.0,71526000000.0,37938000000.0,25325000000.0,15425000000.0,37938000000.0,37938000000.0,33588000000.0,71526000000.0,37586000000.0,18163000000.0,,-20169000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2013.0,Q3,,2013-09-30,2013-11-05 16:08:54+00:00,5412000000.0,8035000000.0,3940000000.0,-194000000.0,,1505000000.0,0.0,29670000000.0,558000000.0,26550000000.0,9587000000.0,8819000000.0,,10825000000.0,8749000000.0,,3791000000.0,401000000.0,4360000000.0,-31000000.0,1487000000.0,1563000000.0,,27551000000.0,1386000000.0,108000000.0,67805000000.0,38534000000.0,21432000000.0,15098000000.0,38534000000.0,38534000000.0,29271000000.0,67805000000.0,37624000000.0,14173000000.0,0.0,-18462000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2013.0,Q2,,2013-06-30,2013-08-06 16:36:15+00:00,5178000000.0,7093000000.0,3501000000.0,-198000000.0,,1174000000.0,0.0,29549000000.0,606000000.0,26554000000.0,9657000000.0,9358000000.0,,10578000000.0,8708000000.0,,3796000000.0,413000000.0,3993000000.0,-31000000.0,1496000000.0,1534000000.0,,26573000000.0,18000000.0,5000000.0,66284000000.0,38906000000.0,19869000000.0,12690000000.0,38906000000.0,38906000000.0,27378000000.0,66284000000.0,37707000000.0,14688000000.0,0.0,-16987000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2013.0,Q1,,2013-03-31,2013-05-01 16:41:34+00:00,5506000000.0,6635000000.0,3523000000.0,-182000000.0,,1551000000.0,0.0,29319000000.0,604000000.0,26575000000.0,9738000000.0,9352000000.0,,10592000000.0,8556000000.0,,3774000000.0,340000000.0,3854000000.0,-31000000.0,1472000000.0,1538000000.0,,25728000000.0,312000000.0,5000000.0,66068000000.0,38209000000.0,19727000000.0,13195000000.0,38209000000.0,38209000000.0,27859000000.0,66068000000.0,37785000000.0,14664000000.0,0.0,-16625000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2014.0,FY,,2014-12-31,2015-08-04 16:54:05+00:00,6547000000.0,9687000000.0,5816000000.0,-217000000.0,,2481000000.0,0.0,30435000000.0,985000000.0,28142000000.0,9774000000.0,11630000000.0,,11930000000.0,8843000000.0,5000000.0,4036000000.0,866000000.0,5404000000.0,-31000000.0,1445000000.0,1531000000.0,,31849000000.0,1260000000.0,34000000.0,74187000000.0,37958000000.0,25983000000.0,19027000000.0,37958000000.0,37963000000.0,36224000000.0,74187000000.0,39361000000.0,17197000000.0,0.0,-24078000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2014.0,Q3,,2014-09-30,2014-11-04 16:03:52+00:00,6033000000.0,10828000000.0,5433000000.0,-160000000.0,,1132000000.0,0.0,30327000000.0,1042000000.0,28151000000.0,9854000000.0,11709000000.0,,11613000000.0,8694000000.0,5000000.0,4051000000.0,644000000.0,5400000000.0,-31000000.0,1540000000.0,1494000000.0,,30845000000.0,1347000000.0,78000000.0,73576000000.0,38104000000.0,25337000000.0,18213000000.0,38104000000.0,38109000000.0,35467000000.0,73576000000.0,39545000000.0,17254000000.0,0.0,-22877000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2014.0,Q2,,2014-06-30,2014-08-05 16:49:36+00:00,5780000000.0,9533000000.0,4812000000.0,-132000000.0,,1612000000.0,0.0,30203000000.0,979000000.0,28126000000.0,9906000000.0,12252000000.0,,11360000000.0,8820000000.0,2000000.0,4091000000.0,554000000.0,4918000000.0,-31000000.0,1603000000.0,1489000000.0,,30221000000.0,1119000000.0,100000000.0,72593000000.0,38130000000.0,24138000000.0,16629000000.0,38130000000.0,38132000000.0,34461000000.0,72593000000.0,39635000000.0,17832000000.0,0.0,-22131000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2014.0,Q1,,2014-03-31,2014-05-02 17:03:10+00:00,5638000000.0,9086000000.0,5132000000.0,-139000000.0,,2766000000.0,0.0,30002000000.0,929000000.0,28139000000.0,9986000000.0,12845000000.0,,11188000000.0,8676000000.0,2000000.0,4053000000.0,409000000.0,4878000000.0,-31000000.0,1561000000.0,1499000000.0,,29297000000.0,565000000.0,82000000.0,72822000000.0,38210000000.0,24460000000.0,16213000000.0,38210000000.0,38212000000.0,34610000000.0,72822000000.0,39686000000.0,18397000000.0,0.0,-20919000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2015.0,FY,,2015-12-31,2017-02-09 16:03:16+00:00,7490000000.0,11888000000.0,6829000000.0,-358000000.0,,2459000000.0,0.0,30965000000.0,,38106000000.0,13878000000.0,26267000000.0,,14001000000.0,9855000000.0,7000000.0,4217000000.0,722000000.0,7653000000.0,-31000000.0,1440000000.0,1542000000.0,39000000.0,35506000000.0,1197000000.0,88000000.0,92437000000.0,37196000000.0,29158000000.0,23169000000.0,37196000000.0,37203000000.0,55195000000.0,92437000000.0,53424000000.0,32026000000.0,,-28886000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2015.0,Q3,,2015-09-30,2015-10-30 16:50:32+00:00,7064000000.0,12804000000.0,6636000000.0,-316000000.0,,2890000000.0,0.0,31022000000.0,1077000000.0,37135000000.0,13504000000.0,26771000000.0,,13282000000.0,9494000000.0,6000000.0,5449000000.0,579000000.0,7283000000.0,-31000000.0,1476000000.0,1528000000.0,,34398000000.0,451000000.0,121000000.0,92362000000.0,37174000000.0,30753000000.0,21434000000.0,37174000000.0,37180000000.0,55182000000.0,92362000000.0,52115000000.0,33748000000.0,0.0,-27899000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2015.0,Q2,,2015-06-30,2015-08-04 16:54:05+00:00,6370000000.0,10892000000.0,5543000000.0,-255000000.0,,1244000000.0,0.0,30857000000.0,989000000.0,28122000000.0,9683000000.0,11633000000.0,,12384000000.0,9019000000.0,6000000.0,4026000000.0,732000000.0,6961000000.0,-31000000.0,1443000000.0,1490000000.0,,33544000000.0,1512000000.0,160000000.0,74668000000.0,37127000000.0,26401000000.0,20386000000.0,37127000000.0,37133000000.0,37535000000.0,74668000000.0,39248000000.0,17149000000.0,0.0,-26988000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2015.0,Q1,,2015-03-31,2015-05-01 16:34:03+00:00,6431000000.0,10162000000.0,5936000000.0,-264000000.0,,1518000000.0,0.0,30252000000.0,1001000000.0,28123000000.0,9759000000.0,11689000000.0,,12231000000.0,8871000000.0,5000000.0,4020000000.0,594000000.0,6273000000.0,-31000000.0,1555000000.0,1513000000.0,,32667000000.0,1073000000.0,116000000.0,73930000000.0,36990000000.0,25622000000.0,19713000000.0,36990000000.0,36995000000.0,36935000000.0,73930000000.0,39437000000.0,17222000000.0,0.0,-25634000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2016.0,FY,,2016-12-31,2018-02-14 17:30:39+00:00,7946000000.0,12164000000.0,6937000000.0,-305000000.0,,3371000000.0,,31635000000.0,,38249000000.0,13511000000.0,25615000000.0,,14760000000.0,10175000000.0,4000000.0,4214000000.0,660000000.0,9451000000.0,-31000000.0,1485000000.0,1549000000.0,,38983000000.0,1916000000.0,87000000.0,94462000000.0,36830000000.0,31042000000.0,26250000000.0,36830000000.0,36834000000.0,57628000000.0,94462000000.0,53245000000.0,31378000000.0,0.0,-33452000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2016.0,Q3,,2016-09-30,2016-11-08 07:00:02+00:00,7584000000.0,13625000000.0,8856000000.0,-319000000.0,,2189000000.0,0.0,31558000000.0,,38214000000.0,13567000000.0,25610000000.0,,14348000000.0,9901000000.0,5000000.0,4254000000.0,703000000.0,9178000000.0,-31000000.0,1535000000.0,1597000000.0,0.0,37732000000.0,1123000000.0,74000000.0,94156000000.0,35949000000.0,30939000000.0,26741000000.0,35949000000.0,35954000000.0,58202000000.0,94156000000.0,53316000000.0,31461000000.0,0.0,-32991000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2016.0,Q2,,2016-06-30,2016-08-02 16:41:10+00:00,7351000000.0,13183000000.0,7244000000.0,-317000000.0,,1127000000.0,0.0,31471000000.0,,38190000000.0,13639000000.0,25600000000.0,,14177000000.0,9981000000.0,6000000.0,4260000000.0,881000000.0,8938000000.0,-31000000.0,1490000000.0,1553000000.0,0.0,36647000000.0,3036000000.0,80000000.0,92748000000.0,34760000000.0,29448000000.0,26569000000.0,34760000000.0,34766000000.0,57982000000.0,92748000000.0,53319000000.0,31413000000.0,0.0,-33010000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2016.0,Q1,,2016-03-31,2016-05-03 16:48:13+00:00,7361000000.0,13025000000.0,7444000000.0,-339000000.0,,1779000000.0,0.0,31271000000.0,,38115000000.0,13750000000.0,26267000000.0,,13912000000.0,9862000000.0,6000000.0,4232000000.0,612000000.0,8530000000.0,-31000000.0,1494000000.0,1567000000.0,0.0,36182000000.0,1202000000.0,85000000.0,92634000000.0,36025000000.0,29413000000.0,24537000000.0,36025000000.0,36031000000.0,56603000000.0,92634000000.0,53359000000.0,32066000000.0,0.0,-31058000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2017.0,FY,,2017-12-31,2019-02-28 07:02:43+00:00,8863000000.0,13181000000.0,6581000000.0,-165000000.0,,1696000000.0,0.0,32096000000.0,,38451000000.0,13630000000.0,22181000000.0,112000000.0,15296000000.0,10292000000.0,4000000.0,2996000000.0,945000000.0,10383000000.0,,1417000000.0,1611000000.0,,43556000000.0,4821000000.0,111000000.0,95131000000.0,37691000000.0,31229000000.0,30648000000.0,37691000000.0,37695000000.0,57436000000.0,95131000000.0,53610000000.0,26788000000.0,0.0,-37796000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2017.0,Q3,,2017-09-30,2017-11-06 16:50:35+00:00,7899000000.0,12440000000.0,8404000000.0,-147000000.0,,2485000000.0,,32026000000.0,,38169000000.0,13303000000.0,23386000000.0,,14147000000.0,9914000000.0,5000000.0,4442000000.0,776000000.0,9807000000.0,-31000000.0,1544000000.0,1644000000.0,,40779000000.0,2403000000.0,75000000.0,92853000000.0,34863000000.0,29923000000.0,28513000000.0,34863000000.0,34868000000.0,57985000000.0,92853000000.0,53016000000.0,29472000000.0,0.0,-37764000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2017.0,Q2,,2017-06-30,2017-08-08 07:16:34+00:00,7874000000.0,12274000000.0,8133000000.0,-306000000.0,,2094000000.0,,31888000000.0,,38130000000.0,13354000000.0,25622000000.0,,14271000000.0,10073000000.0,5000000.0,4210000000.0,690000000.0,9708000000.0,-31000000.0,1564000000.0,1689000000.0,,40005000000.0,1142000000.0,75000000.0,92525000000.0,34142000000.0,29404000000.0,26857000000.0,34142000000.0,34147000000.0,58378000000.0,92525000000.0,53048000000.0,31521000000.0,0.0,-37414000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2017.0,Q1,,2017-03-31,2017-05-02 16:07:28+00:00,7344000000.0,12114000000.0,8680000000.0,-296000000.0,,2217000000.0,,31051000000.0,,38263000000.0,13390000000.0,25622000000.0,,14306000000.0,10057000000.0,5000000.0,4214000000.0,735000000.0,9453000000.0,-31000000.0,1503000000.0,1704000000.0,,39419000000.0,1811000000.0,85000000.0,92670000000.0,33837000000.0,29457000000.0,27288000000.0,33837000000.0,33842000000.0,58828000000.0,92670000000.0,53156000000.0,31540000000.0,0.0,-36306000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2018.0,FY,,2018-12-31,2020-02-18 06:26:11+00:00,8925000000.0,17631000000.0,10711000000.0,102000000.0,,4059000000.0,0.0,45440000000.0,,78678000000.0,36524000000.0,71444000000.0,15732000000.0,16450000000.0,11349000000.0,318000000.0,7677000000.0,4581000000.0,22388000000.0,,8930000000.0,14783000000.0,,40911000000.0,1985000000.0,2522000000.0,196456000000.0,58225000000.0,45243000000.0,44009000000.0,58225000000.0,58543000000.0,137913000000.0,196456000000.0,139864000000.0,93904000000.0,0.0,-28228000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2018.0,Q3,,2018-09-30,2018-11-06 16:28:30+00:00,8813000000.0,14837000000.0,6160000000.0,129000000.0,,41587000000.0,,32377000000.0,,34216000000.0,13166000000.0,60747000000.0,,14818000000.0,10419000000.0,4000000.0,3052000000.0,634000000.0,12348000000.0,-29000000.0,1724000000.0,1625000000.0,,41843000000.0,2139000000.0,105000000.0,131506000000.0,36618000000.0,71981000000.0,29460000000.0,36618000000.0,36622000000.0,94884000000.0,131506000000.0,49106000000.0,65424000000.0,0.0,-37702000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2018.0,Q2,,2018-06-30,2018-08-08 07:12:37+00:00,8570000000.0,14158000000.0,7640000000.0,141000000.0,,43815000000.0,,32281000000.0,,34220000000.0,13322000000.0,61569000000.0,,14922000000.0,10249000000.0,4000000.0,3054000000.0,799000000.0,11743000000.0,-31000000.0,1709000000.0,1563000000.0,,40965000000.0,3540000000.0,96000000.0,133290000000.0,35607000000.0,73790000000.0,31493000000.0,35607000000.0,35611000000.0,97679000000.0,133290000000.0,49251000000.0,66186000000.0,0.0,-37749000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2018.0,Q1,,2018-03-31,2018-05-02 17:09:27+00:00,7741000000.0,13964000000.0,7724000000.0,172000000.0,,42023000000.0,,32208000000.0,,38115000000.0,13388000000.0,61552000000.0,,14824000000.0,10144000000.0,4000000.0,3058000000.0,868000000.0,11241000000.0,-31000000.0,1694000000.0,1604000000.0,,44040000000.0,3542000000.0,119000000.0,135139000000.0,38673000000.0,71798000000.0,30248000000.0,38673000000.0,38677000000.0,96462000000.0,135139000000.0,53197000000.0,66214000000.0,0.0,-37716000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2019.0,FY,,2019-12-31,2020-05-06 06:39:08+00:00,10492000000.0,19617000000.0,12133000000.0,1019000000.0,18926000000.0,5683000000.0,,45972000000.0,,79749000000.0,33121000000.0,64699000000.0,17314000000.0,17516000000.0,12044000000.0,306000000.0,7294000000.0,5113000000.0,26897000000.0,,29919000000.0,14057000000.0,,45108000000.0,3781000000.0,2373000000.0,222449000000.0,63864000000.0,50302000000.0,53303000000.0,63864000000.0,64170000000.0,158279000000.0,222449000000.0,160103000000.0,104976000000.0,0.0,-28235000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2019.0,Q3,,2019-09-30,2019-11-06 06:55:57+00:00,9442000000.0,19789000000.0,11615000000.0,950000000.0,18826000000.0,5193000000.0,,45854000000.0,,79548000000.0,33655000000.0,64206000000.0,17342000000.0,16028000000.0,11651000000.0,319000000.0,7279000000.0,4841000000.0,26639000000.0,,29732000000.0,14325000000.0,,44017000000.0,4848000000.0,2334000000.0,220113000000.0,62614000000.0,48185000000.0,52544000000.0,62614000000.0,62933000000.0,157180000000.0,220113000000.0,160277000000.0,104636000000.0,0.0,-28207000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2019.0,Q2,,2019-06-30,2019-08-07 16:28:04+00:00,9160000000.0,18174000000.0,10562000000.0,684000000.0,18849000000.0,6063000000.0,,45719000000.0,,79485000000.0,34163000000.0,66941000000.0,16973000000.0,15511000000.0,11483000000.0,317000000.0,7375000000.0,4691000000.0,25314000000.0,,29899000000.0,14764000000.0,,43136000000.0,4340000000.0,2462000000.0,218904000000.0,61282000000.0,46901000000.0,49376000000.0,61282000000.0,61599000000.0,157305000000.0,218904000000.0,160520000000.0,107929000000.0,0.0,-28257000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2019.0,Q1,,2019-03-31,2019-05-01 16:57:10+00:00,8290000000.0,19509000000.0,10443000000.0,433000000.0,18961000000.0,5896000000.0,,45615000000.0,,79075000000.0,35147000000.0,67888000000.0,16410000000.0,15448000000.0,11348000000.0,320000000.0,7540000000.0,4578000000.0,25000000000.0,,29931000000.0,14742000000.0,,41859000000.0,6898000000.0,2426000000.0,219768000000.0,59686000000.0,47857000000.0,50631000000.0,59686000000.0,60006000000.0,159762000000.0,219768000000.0,160563000000.0,109131000000.0,0.0,-28221000000.0
