Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2009,5418.5,141.7,141.7,0.0,160.3,160.3,0.0,95.2,,,,,194.3,,46.9,131.3,591.5,3501.4,4425.6,-924.2,58.2,58.2,1267.4,1167.7,,1167.7,52.8,4827.0,,460.9,,,,460.9,23.1,0.0,,,,23.1,0.0,,6.0,0.0,484.0,2038.9,2038.9,,,,715.6,,,,501.5,208.1,2754.5,3238.5,6.3,576.5,0.9,575.6,,1330.1,-6.5,1906.4,273.6,2180.0,5418.5,
06/30/2009,5366.5,62.3,62.3,0.0,163.8,163.8,0.0,114.3,,,,,192.4,,10.9,89.2,532.8,3544.4,4420.6,-876.2,51.3,51.3,1238.0,1153.3,,1153.3,73.8,4833.7,,364.1,,,,364.1,21.6,0.0,,,,21.6,0.0,,5.6,0.0,385.7,2013.1,2013.1,,,,713.9,,,,500.4,207.9,2727.0,3112.7,6.3,631.0,0.9,630.1,,1336.8,-4.0,1970.1,283.7,2253.8,5366.5,
09/30/2009,5406.3,108.9,108.9,0.0,159.1,159.1,0.0,104.3,,,,,169.8,,7.9,67.2,542.1,3581.4,4473.2,-891.8,52.8,52.8,1230.0,1146.4,,1146.4,75.7,4864.2,,365.1,,,,365.1,107.4,0.0,,,,107.4,0.0,,5.8,0.0,472.5,1913.8,1913.8,,,,715.9,,,,509.5,200.6,2629.7,3102.2,6.3,655.9,0.9,655.0,,1362.6,-4.8,2020.0,284.1,2304.1,5406.3,
12/31/2009,5454.3,117.5,117.5,0.0,139.4,139.4,0.0,106.4,,,,,250.5,0.0,,98.8,613.8,4722.4,5915.1,-1192.7,46.8,46.8,71.3,0.0,0.0,0.0,71.3,4840.5,,339.5,166.4,8.1,23.6,141.4,68.1,0.0,2.3,2.3,,65.8,3.2,0.0,1.7,0.0,410.8,1911.9,1898.2,13.7,13.7,,805.8,0.0,22.3,,558.6,223.2,2717.7,3128.5,6.3,662.3,0.9,661.4,,1378.8,-4.4,2043.0,282.8,2325.8,5454.3,
03/31/2010,5549.1,126.1,126.1,0.0,169.0,169.0,,107.6,,,,,259.1,,,94.7,661.8,4757.9,5972.3,-1214.4,53.5,53.5,75.9,,,,75.9,4887.3,,381.9,,,,381.9,64.4,0.0,,,,64.4,0.0,,,0.0,446.3,1906.9,1906.9,,,,832.2,,,,583.1,249.1,2739.1,3185.4,6.3,667.9,1.0,666.9,,1411.3,-3.5,2082.0,281.7,2363.7,5549.1,
06/30/2010,5546.0,84.3,84.3,0.0,176.4,176.4,,106.1,,,,,254.0,,,87.5,620.8,4789.6,6039.7,-1250.1,46.4,46.4,89.2,,,,89.2,4925.2,,380.5,,,,380.5,84.7,0.0,,,,84.7,0.0,,,0.0,465.2,1615.3,1615.3,,,,846.7,,,,604.5,242.2,2462.0,2927.2,6.3,887.6,1.0,886.6,,1445.9,-2.7,2337.1,281.7,2618.8,5546.0,
09/30/2010,5629.1,68.8,68.8,0.0,173.9,173.9,,106.1,,,,,317.1,,,114.2,665.9,4821.7,6106.1,-1284.4,46.8,46.8,94.7,,,,94.7,4963.2,,419.6,,,,419.6,22.3,0.0,,,,22.3,0.0,,,0.0,441.9,1610.9,1610.9,,,,904.8,,,,674.8,230.0,2515.7,2957.6,6.3,889.4,1.0,888.4,,1496.1,-1.9,2389.9,281.6,2671.5,5629.1,
12/31/2010,5640.9,85.4,85.4,0.0,160.0,160.0,,101.4,,,,,229.4,,,91.2,576.2,4902.4,6200.8,-1298.4,46.4,46.4,115.9,13.2,13.2,0.0,102.7,5064.7,,402.6,197.9,12.2,19.5,173.0,18.1,0.0,3.9,3.9,,14.2,0.4,,,0.0,421.1,1621.6,1608.7,12.9,12.9,,884.5,,15.6,,654.5,214.4,2506.1,2927.2,6.3,878.2,1.0,877.2,,1548.0,-1.4,2431.1,282.6,2713.7,5640.9,
03/31/2011,5700.3,101.5,101.5,0.0,180.7,180.7,0.0,107.7,,,,,214.8,,,72.8,604.7,4934.1,6265.6,-1331.5,50.4,50.4,111.1,,,0.0,111.1,5095.6,,370.6,,,,370.6,18.2,0.0,,,,18.2,0.0,,,0.0,388.8,1616.6,1616.6,,,,916.3,,,,693.6,222.7,2532.9,2921.7,6.1,881.5,1.1,880.4,,1609.2,-0.9,2495.9,282.7,2778.6,5700.3,
06/30/2011,5825.7,156.0,156.0,0.0,195.8,195.8,0.0,115.4,,,,,194.3,,,58.0,661.5,4994.1,6374.9,-1380.8,48.8,48.8,121.3,,,,121.3,5164.2,,387.6,,,,387.6,18.2,0.0,,,,18.2,0.0,,,0.0,405.8,1614.6,1614.6,,,,951.9,,,,730.1,221.8,2566.5,2972.3,6.1,882.7,1.1,881.6,,1679.9,-0.9,2567.8,285.6,2853.4,5825.7,
09/30/2011,6066.0,217.1,217.1,0.0,186.9,186.9,0.0,116.0,,,,,203.7,,,71.6,723.7,5159.5,6569.9,-1410.4,55.2,55.2,127.6,,,,127.6,5342.3,,400.6,,,,400.6,36.3,0.0,,,,36.3,0.0,,,0.0,436.9,1676.2,1676.2,,,,998.0,,,,768.4,229.6,2674.2,3111.1,6.1,885.1,1.1,884.0,,1779.7,-1.9,2669.0,285.9,2954.9,6066.0,
12/31/2011,6173.0,72.4,72.4,0.0,166.0,166.0,0.0,109.6,,,,,294.5,0.0,,69.5,642.5,5349.5,6784.7,-1435.2,50.4,50.4,130.6,13.2,13.2,0.0,117.4,5530.5,,401.1,202.6,11.4,17.5,169.6,36.3,0.0,,,,36.3,0.0,0.0,0.0,0.0,437.4,1602.8,1589.6,13.2,13.2,,1074.1,0.0,16.4,,861.4,196.3,2676.9,3114.3,6.1,885.3,1.1,884.2,,1875.3,-2.2,2764.5,294.2,3058.7,6173.0,
03/31/2012,6254.0,101.8,101.8,0.0,186.6,186.6,,120.9,,,,,274.6,,,69.5,683.9,5388.0,6860.3,-1472.3,57.5,57.5,124.6,,,,124.6,5570.1,,400.1,,,,400.1,46.4,0.0,,,,46.4,0.0,,0.5,0.0,446.5,1585.5,1585.5,,,,1091.8,,,,863.4,227.9,2677.3,3123.8,6.1,902.7,1.1,901.6,,1928.8,-1.9,2835.7,294.5,3130.2,6254.0,
06/30/2012,6290.8,105.5,105.5,0.0,184.8,184.8,,117.3,,,,,219.8,,,55.2,627.4,5479.1,6939.0,-1459.9,54.5,54.5,129.8,,,,129.8,5663.4,,393.2,,,,393.2,52.2,0.0,,,,52.2,0.0,,0.7,0.0,445.4,1570.7,1570.7,,,,1042.3,,,,868.1,173.5,2613.0,3058.4,6.1,906.1,1.1,905.0,,2027.7,-2.5,2937.4,295.0,3232.4,6290.8,
09/30/2012,6424.2,187.0,187.0,0.0,200.8,200.8,,123.6,,,,,171.0,,,35.3,682.4,5551.6,7048.5,-1496.9,59.7,59.7,130.5,,,,130.5,5741.8,,436.3,,,,436.3,51.8,0.0,,,,51.8,0.0,,1.1,0.0,488.1,1557.0,1557.0,,,,1065.9,,,,892.0,172.8,2622.9,3111.0,6.1,917.6,1.1,916.5,,2096.2,-2.3,3017.6,295.6,3313.2,6424.2,
12/31/2012,6395.9,72.6,72.6,0.0,183.6,183.6,,125.6,,,,,140.5,,,48.4,522.3,5684.8,7281.4,-1596.6,51.5,51.5,137.3,13.2,13.2,0.0,124.1,5873.6,,364.6,169.1,28.7,15.5,151.3,60.2,0.0,4.6,4.6,,55.6,0.0,,0.9,0.0,424.8,1547.6,1530.3,17.3,17.3,,1022.8,,19.7,,894.2,108.0,2570.4,2995.2,6.1,926.4,1.1,925.3,,2166.5,-2.4,3096.6,304.1,3400.7,6395.9,
03/31/2013,6473.5,63.7,63.7,0.0,202.4,202.4,,140.4,,,,,136.5,,,39.7,543.0,5745.7,7321.4,-1575.7,56.6,56.6,128.2,,,,128.2,5930.5,,356.2,,,,356.2,162.5,0.0,,,,162.5,0.7,,,0.0,519.4,1431.1,1431.1,,,,1035.9,,,,909.4,126.5,2467.0,2986.4,6.1,931.7,1.1,930.6,,2246.6,-1.8,3182.6,304.5,3487.1,6473.5,
06/30/2013,6729.9,30.0,30.0,0.0,199.6,199.6,,139.1,,,,,175.0,,,85.9,543.7,6063.5,7686.7,-1623.2,38.0,38.0,84.7,,,,84.7,6186.2,,351.0,,,,351.0,48.3,0.0,,,,48.3,5.3,,,0.0,404.6,1765.7,1765.7,,,,1076.3,,,,944.3,132.0,2842.0,3246.6,6.1,936.3,1.1,935.2,,2238.2,-2.1,3178.5,304.8,3483.3,6729.9,
09/30/2013,6881.0,95.9,95.9,0.0,211.5,211.5,,135.4,,,,,174.9,,,78.2,617.7,6120.4,7788.7,-1668.3,42.6,42.6,100.3,,,,100.3,6263.3,,396.5,,,,396.5,51.8,0.0,,,,51.8,6.5,,,0.0,454.8,1728.6,1728.6,,,,1114.9,,,,985.4,129.5,2843.5,3298.3,6.1,940.4,1.1,939.3,,2332.9,-2.1,3277.3,305.4,3582.7,6881.0,
12/31/2013,7435.4,429.5,429.5,0.0,198.3,198.3,,121.3,,,,,193.3,,,61.7,942.4,6356.3,8073.7,-1717.4,41.1,41.1,95.6,13.2,13.2,0.0,82.4,6493.0,,398.6,200.5,18.5,34.1,145.5,332.0,0.0,0.0,0.0,,332.0,0.0,,0.1,0.0,730.6,1856.9,1839.7,17.2,17.2,,1171.3,,18.3,,1044.6,108.3,3028.2,3758.8,6.1,943.6,1.1,942.5,,2422.9,-2.0,3370.6,306.0,3676.6,7435.4,
03/31/2014,7361.0,167.5,167.5,0.0,195.6,195.6,,131.8,,,,,196.8,,,68.0,691.7,6540.9,8296.9,-1756.0,40.8,40.8,87.6,,,,87.6,6669.3,,374.4,,,,374.4,24.9,0.0,,,,24.9,175.0,,,175.0,574.3,1857.3,1857.3,,,,1190.1,,,,1067.4,122.7,3047.4,3621.7,6.1,943.3,1.1,942.2,,2485.6,-2.0,3433.0,306.3,3739.3,7361.0,
06/30/2014,7650.7,190.2,190.2,0.0,213.1,213.1,,125.8,,,,,179.1,,,47.1,708.2,6825.8,8632.7,-1806.9,38.9,38.9,77.8,,,,77.8,6942.5,,383.2,,,,383.2,345.8,321.0,,,,24.8,0.0,,,0.0,729.0,1852.4,1852.4,,,,1227.5,,,,1097.9,129.6,3079.9,3808.9,6.1,946.5,1.1,945.4,,2584.5,-2.0,3535.1,306.7,3841.8,7650.7,
09/30/2014,7817.0,285.8,285.8,0.0,208.5,208.5,,122.8,,,,,163.2,,,47.8,780.3,6909.4,8754.2,-1844.8,43.3,43.3,84.0,,,,84.0,7036.7,,422.7,,,,422.7,336.8,312.0,,,,24.8,1.4,,,0.0,760.9,1846.1,1846.1,,,,1256.9,,,,1128.0,128.9,3103.0,3863.9,6.1,950.7,1.1,949.6,,2691.6,-2.3,3646.1,307.0,3953.1,7817.0,
12/31/2014,7976.4,348.0,348.0,0.0,181.6,181.6,0.0,111.0,,,,,77.6,0.0,,77.6,718.2,7154.7,9035.0,-1880.3,36.4,36.4,67.1,13.2,13.2,0.0,53.9,7258.2,,419.6,215.0,24.8,31.0,148.8,474.9,445.3,4.8,4.8,,24.8,4.3,0.0,0.0,0.0,898.8,1826.5,1809.5,17.0,17.0,,1187.0,0.0,22.4,,1056.2,108.4,3013.5,3912.3,6.1,950.9,1.1,949.8,,2801.7,-3.2,3755.5,308.6,4064.1,7976.4,
03/31/2015,7940.6,38.4,38.4,0.0,204.4,204.4,,127.3,,,,,145.3,,,61.5,515.4,7306.0,9235.0,-1929.0,40.1,40.1,79.1,,,,79.1,7425.2,,377.1,,,,377.1,268.1,213.0,,,,55.1,13.2,,,0.0,658.4,1833.6,1833.6,,,,1310.1,,,,1164.7,145.4,3143.7,3802.1,6.1,961.0,1.1,959.9,,2866.0,-3.6,3829.5,309.0,4138.5,7940.6,
06/30/2015,8052.3,50.9,50.9,0.0,195.3,195.3,,134.1,,,,,143.2,,,72.0,523.5,7419.1,9397.7,-1978.6,36.6,36.6,73.1,,,,73.1,7528.8,,361.6,,,,361.6,317.1,291.9,,,,25.2,22.5,,,0.0,701.2,1828.5,1828.5,,,,1325.1,,,,1179.4,145.7,3153.6,3854.8,6.1,963.2,1.1,962.1,,2922.6,-3.8,3888.1,309.4,4197.5,8052.3,
09/30/2015,8322.5,116.6,116.6,0.0,196.3,196.3,0.0,127.7,,,,,140.9,,,71.1,581.5,7616.5,9666.8,-2050.3,40.0,40.0,84.5,,,,84.5,7741.0,,397.0,,,,397.0,25.3,0.0,,,,25.3,43.1,,,0.0,465.4,2319.5,2319.5,,,,1353.3,,,,1210.4,142.9,3672.8,4138.2,6.1,959.8,1.1,958.7,,2913.3,-4.6,3874.6,309.7,4184.3,8322.5,
12/31/2015,8341.0,136.6,136.6,0.0,171.9,171.9,0.0,137.9,,,,,90.6,0.0,,90.6,537.0,7705.4,9813.7,-2108.3,34.7,34.7,63.9,13.2,13.2,0.0,50.7,7804.0,,355.5,176.7,18.8,35.9,124.1,356.1,74.8,5.2,5.2,,276.1,46.0,0.0,0.0,0.0,757.6,2045.0,2028.8,16.2,16.2,,1313.7,0.0,19.2,,1191.1,103.4,3358.7,4116.3,6.1,948.2,1.1,947.1,,2964.7,-4.7,3914.3,310.4,4224.7,8341.0,
03/31/2016,8316.0,39.2,39.2,0.0,175.4,175.4,0.0,141.1,,,,,95.8,,,84.4,451.5,7757.1,9920.0,-2162.9,38.2,38.2,69.2,,,,69.2,7864.5,,350.9,,,,350.9,329.8,54.0,,,,275.8,0.0,,,0.0,680.7,2038.8,2038.8,,,,1344.4,,,,1228.0,116.4,3383.2,4063.9,6.1,948.6,1.1,947.5,,2991.5,-4.8,3941.4,310.7,4252.1,8316.0,
06/30/2016,8677.4,293.6,293.6,0.0,176.9,176.9,,141.2,,,,,112.1,,,112.1,723.8,7847.8,10081.2,-2233.4,34.7,34.7,71.1,,,,71.1,7953.6,,397.9,,,,397.9,275.5,0.0,,,,275.5,7.3,,,0.0,680.7,2281.8,2262.0,19.8,19.8,,1383.2,,,,1268.7,114.5,3665.0,4345.7,6.1,951.4,1.1,950.3,,3068.5,-5.4,4020.6,311.1,4331.7,8677.4,
09/30/2016,8829.5,293.1,293.1,0.0,193.7,193.7,0.0,146.0,,,,,136.2,,,136.2,769.0,7951.4,10264.1,-2312.7,37.9,37.9,71.2,,,,71.2,8060.5,,453.6,,,,453.6,275.1,0.0,,,,275.1,23.4,,,0.0,752.1,2275.7,2256.9,18.8,18.8,,1415.9,,,,1308.0,107.9,3691.6,4443.7,6.1,954.9,1.1,953.8,,3116.6,-5.7,4071.9,313.9,4385.8,8829.5,
12/31/2016,8817.5,170.6,170.6,0.0,191.0,191.0,0.0,152.6,,,,,133.8,0.0,,133.8,648.0,8069.7,10461.8,-2392.1,32.9,32.9,66.9,13.2,13.2,0.0,53.7,8169.5,,496.6,247.8,36.0,35.2,177.6,206.7,177.9,3.4,3.4,,25.4,41.1,0.0,0.0,0.0,744.4,2271.5,2256.6,14.9,14.9,,1397.1,0.0,,,1289.3,107.8,3668.6,4413.0,6.1,955.9,1.1,954.8,,3134.1,-6.2,4089.9,314.6,4404.5,8817.5,
03/31/2017,8878.2,123.1,123.1,0.0,208.5,208.5,0.0,154.9,,,,,146.5,,,104.2,633.0,8132.5,10605.3,-2472.8,38.0,38.0,74.7,,,,74.7,8245.2,,415.8,,,,415.8,292.4,264.9,,,,27.5,0.0,,,0.0,708.2,2263.6,2263.6,,,,1437.5,,,,1331.7,105.8,3701.1,4409.3,6.1,956.4,1.1,955.3,,3196.9,-5.4,4154.0,314.9,4468.9,8878.2,
06/30/2017,9067.6,166.3,166.3,0.0,232.9,232.9,0.0,155.4,,,,,156.8,,,132.0,711.4,8247.3,10800.6,-2553.3,36.2,36.2,72.7,,,,72.7,8356.2,,476.3,,,,476.3,345.0,302.8,,,,42.2,0.0,,3.8,0.0,821.3,2243.6,2243.6,,,,1494.9,,,,1385.4,105.7,3738.5,4559.8,6.1,955.7,1.1,954.6,,3238.0,-7.2,4192.6,315.2,4507.8,9067.6,
09/30/2017,9100.3,88.4,88.4,0.0,237.2,237.2,0.0,151.2,,,,,163.7,,,144.9,640.5,8335.6,10927.4,-2591.8,51.9,51.9,72.3,,,,72.3,8459.8,,528.4,,,,528.4,396.4,355.9,,,,40.5,0.0,,4.6,0.0,924.8,2238.4,2222.6,15.8,15.8,,1530.7,,,,1432.3,93.8,3769.1,4693.9,6.1,931.5,1.0,930.5,,3160.9,-7.9,4090.6,315.8,4406.4,9100.3,
12/31/2017,9198.7,134.1,134.1,0.0,237.8,237.8,0.0,150.8,,,,,157.4,0.0,,149.5,680.1,8403.8,10904.6,-2500.8,44.6,44.6,70.2,13.2,13.2,0.0,57.0,8518.6,,587.8,225.1,111.8,37.2,213.7,383.9,341.5,3.6,3.6,,38.8,0.0,0.0,5.6,0.0,971.7,2235.5,2224.1,11.4,11.4,,1126.1,0.0,0.0,0.0,987.2,133.3,3361.6,4333.3,6.1,944.3,1.0,943.3,,3611.4,-12.9,4548.9,316.5,4865.4,9198.7,
03/31/2018,9128.1,47.0,47.0,0.0,271.2,271.2,0.0,160.8,,,,,86.9,,,74.6,565.9,8430.6,10939.2,-2508.6,46.5,46.5,85.1,,,,85.1,8562.2,,445.0,,,,445.0,378.8,342.8,,,,36.0,0.0,,,0.0,823.8,2230.2,2216.1,14.1,14.1,,1142.7,,,,1012.7,130.0,3372.9,4196.7,6.1,946.1,1.0,945.1,,3670.2,-7.9,4614.5,316.9,4931.4,9128.1,
06/30/2018,9263.1,61.1,61.1,0.0,250.0,250.0,0.0,154.0,,,,,62.7,,,62.7,527.8,8595.7,11028.8,-2433.1,45.6,45.6,94.0,,,,94.0,8735.3,,430.1,,,,430.1,10.8,0.0,,,,10.8,0.0,,0.0,0.0,440.9,2682.3,2682.3,,,,1143.7,,,,1020.8,122.9,3826.0,4266.9,6.1,947.4,1.0,946.4,,3731.7,-7.6,4677.6,318.6,4996.2,9263.1,
09/30/2018,9409.1,107.1,107.1,0.0,272.0,272.0,0.0,155.2,,,,,81.6,,,70.1,615.9,8644.5,11087.9,-2443.4,46.5,46.5,102.2,,,,102.2,8793.2,,455.4,,,,455.4,10.5,0.0,,,,10.5,0.0,,0.0,0.0,465.9,2680.7,2668.4,12.3,12.3,,1171.7,,,,1069.2,102.5,3852.4,4318.3,5.9,950.9,1.0,949.9,,3818.4,-3.4,4771.8,319.0,5090.8,9409.1,
12/31/2018,9469.8,100.5,100.5,0.0,301.2,301.2,0.0,160.3,,,,,73.4,0.0,,73.4,635.4,8691.1,11269.5,-2578.4,44.9,44.9,98.4,13.2,13.2,0.0,85.2,8834.4,,434.2,180.5,35.2,56.5,162.0,12.8,0.0,2.7,2.7,,10.1,0.0,0.0,2.0,0.0,447.0,2679.3,2670.6,8.7,8.7,,1210.8,0.0,0.0,,1079.9,128.9,3890.1,4337.1,5.7,947.6,1.0,946.6,,3870.6,-10.9,4813.0,319.7,5132.7,9469.8,
03/31/2019,9637.7,92.7,92.7,0.0,277.9,277.9,0.0,166.2,,,,,117.6,,,114.4,654.4,8893.4,11460.6,-2567.2,47.8,47.8,42.1,,,,42.1,8983.3,,412.9,,,,412.9,58.9,0.0,51.5,2.3,49.2,7.4,8.8,,,0.0,480.6,2783.2,2669.4,113.8,8.2,105.6,1223.9,,,,1085.2,138.7,4007.1,4487.7,5.7,947.1,1.0,946.1,,3891.1,-15.8,4828.1,321.9,5150.0,9637.7,
06/30/2019,9638.1,47.6,47.6,0.0,296.3,296.3,0.0,154.5,,,,,111.3,,,104.9,609.7,8937.8,11560.3,-2622.5,48.0,48.0,42.6,,,,42.6,9028.4,,416.9,,,,416.9,331.6,0.0,49.5,1.8,47.7,282.1,18.8,,0.0,0.0,767.3,2505.2,2393.7,111.5,7.7,103.8,1214.1,,,,1088.1,126.0,3719.3,4486.6,5.6,948.1,1.0,947.1,,3898.8,-23.3,4829.2,322.3,5151.5,9638.1,
09/30/2019,9698.4,61.6,61.6,0.0,273.4,273.4,0.0,161.8,,,,,117.1,,,117.1,613.9,8984.0,11620.4,-2636.4,53.5,53.5,47.0,,,,47.0,9084.5,,452.6,,,,452.6,333.6,0.0,46.7,1.9,44.8,286.9,0.0,,28.3,0.0,786.2,2487.9,2387.6,100.3,7.2,93.1,1227.1,,,,1100.4,98.4,3715.0,4501.2,5.6,948.3,1.0,947.3,,3951.2,-30.6,4874.5,322.7,5197.2,9698.4,
12/31/2019,9786.8,148.8,148.8,0.0,274.2,274.2,0.0,150.6,,,,,155.0,0.0,,152.5,728.6,8964.7,11654.4,-2689.7,47.6,47.6,45.9,13.2,13.2,0.0,32.7,9058.2,,427.9,157.1,34.4,61.8,174.6,63.4,0.0,47.3,1.9,45.4,16.1,0.0,0.0,0.0,0.0,491.3,3313.7,3221.2,92.5,6.8,85.7,1235.9,0.0,,,1128.0,107.9,4549.6,5040.9,5.6,844.7,1.0,843.7,,3601.3,-29.1,4422.5,323.4,4745.9,9786.8,
03/31/2020,9765.7,91.0,91.0,0.0,269.8,269.8,0.0,143.6,,,,,117.5,,,111.5,621.9,9005.4,11732.1,-2726.7,45.9,45.9,92.5,,,,92.5,9143.8,,426.1,453.6,,,-27.5,17.1,0.0,,,,17.1,27.5,,,0.0,470.7,3278.4,3227.0,51.4,,51.4,1254.6,,,,1149.2,105.4,4533.0,5003.7,5.6,926.0,1.0,925.0,,3532.0,-25.5,4438.1,323.9,4762.0,9765.7,
06/30/2020,10288.1,620.1,620.1,0.0,222.8,222.8,0.0,131.2,,,,,142.1,,,125.1,1116.2,9028.2,11783.3,-2755.1,44.0,44.0,99.7,,,,99.7,9171.9,,440.6,440.6,,,,16.3,0.0,,,,16.3,0.0,,,0.0,456.9,3818.7,3765.4,53.3,,53.3,1267.5,,,,1165.2,102.3,5086.2,5543.1,5.6,923.8,1.0,922.8,,3510.7,-19.6,4420.5,324.5,4745.0,10288.1,
