Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
12/31/1994,221.367004,-171.182007,50.184998,-23.714001,26.471001,-9.711,0.0,0.216,16.976,-6.352,10.624,8.759,0,19.382999,0,19.382999,,,10.624,,0.52,0.94,20.51,0.52,0.52,0.94,20.51,
03/31/1995,366.967987,-278.937012,88.030975,-29.169001,58.862,-10.004,0.0,0.755,49.613,-18.974001,30.639,0.0,0,30.639,0,30.639,,,30.638999,,1.51,1.51,20.301001,1.51,1.51,1.51,20.301001,
06/30/1995,198.876007,-154.423996,44.452011,-25.309,19.143,-9.25,0.0,1.449,11.342,-4.267,7.075,0.0,0,7.075,0,7.075,,,7.074999,,0.35,0.35,20.232,0.35,0.35,0.35,20.232,
09/30/1995,133.444,-106.922997,26.521004,-23.306,3.215,-9.168,0.0,1.801,-4.152,1.593,-2.559,0.0,0,-2.559,0,-2.559,,,-2.559,,-0.13,-0.13,20.277,-0.13,-0.13,-0.13,20.277,
12/31/1995,250.123993,-189.921005,60.202988,-27.688999,32.514,-10.114,0.0,5.731,28.131,-2.905,25.226,-6.5,0,18.726,0,18.726,,,25.226,,1.25,0.93,20.329,1.25,1.25,0.93,20.329,
03/31/1996,419.220001,-329.419006,89.800995,-30.620001,59.181,-9.142,0.0,2.465,52.503999,-19.622,32.882,0.0,0,32.882,0,32.882,,,32.882,1.61,1.61,1.61,20.399,1.61,1.61,1.61,20.399,
06/30/1996,214.636002,-166.531998,48.104004,-26.534,21.57,-8.361,0.0,2.669,15.878,-5.954,9.924,0.0,0,9.924,0,9.924,,,9.924,0.49,0.49,0.49,20.427999,0.49,0.49,0.49,20.427999,
09/30/1996,133.949997,-106.921997,27.028,-22.101999,4.926,-8.325,0.0,3.937,0.538,0.161,0.699,0.0,0,0.699,0,0.699,,,0.699,0.03,0.03,0.03,20.457001,0.03,0.03,0.03,20.457001,
12/31/1996,239.535995,-178.253006,61.28299,-25.566,35.716999,-8.625,0.0,0.233,27.324999,-10.165,17.16,0.0,0,17.16,0,17.16,,,17.159999,0.84,0.84,0.84,20.495001,0.84,0.84,0.84,20.495001,
03/31/1997,376.920013,-294.862,82.058014,-29.080999,52.977001,-8.79,0.0,0.801,44.988001,-16.764999,28.223,0.0,0,28.223,0,28.223,,,28.223002,1.39,1.39,1.39,20.327999,1.38,1.38,1.38,20.417999,
06/30/1997,207.856003,-162.729996,45.126007,-26.497,18.629,-8.535,0.0,0.492,10.586,-1.548,9.038,0.0,0,9.038,0,9.038,-2.5,,6.538,0.32,0.44,0.44,20.349001,0.32,0.44,0.44,20.441999,
09/30/1997,142.184006,-112.862,29.322006,-26.021,3.301,-8.95,0.0,1.272,-4.377,1.561,-2.816,0.0,0,-2.816,0,-2.816,,,-2.816,-0.13,-0.13,-0.13,22.349001,-0.13,-0.13,-0.13,22.349001,
12/31/1997,296.779999,-215.934006,80.845993,-40.436001,40.41,-11.136,0.0,2.399,31.673,-10.202,21.471001,0.0,0,21.471001,0,21.471001,,,21.471,0.92,0.92,0.92,20.527,0.92,0.8,0.92,20.527,
03/31/1998,352.921997,-238.703995,114.218002,-58.594002,55.624001,-9.324,,4.044,50.344,-19.277,31.066999,6.728,0,37.794998,0,37.794998,,,31.067,1.39,1.39,1.69,22.431,1.37,1.37,1.67,22.67,
06/30/1998,188.425003,-129.035995,59.389008,-47.584999,11.804,-7.706,0.0,2.295,6.393,-2.511,3.882,48.424999,0,52.306999,0,52.306999,,,3.882,0.16,0.16,2.32,22.466,0.171,0.171,2.3,22.709999,
09/30/1998,135.880997,,,-140.406998,-4.526,,0.0,-2.872,-7.398,3.644,-3.754,0.0,0,-3.754,0,-3.754,,,-3.754,-0.17,-0.17,-0.17,22.486,-0.17,-0.17,-0.17,22.698999,
12/31/1998,258.036011,,,-220.533005,37.502998,,0.0,-6.848,30.654998,-11.022,19.632999,0.0,0,19.632999,0,19.632999,,,19.632998,0.88,0.88,0.88,22.309999,0.87,0.87,0.87,22.566999,
03/31/1999,344.82901,-255.653,89.17601,-31.23,57.945999,-8.779,0.0,3.142,52.308999,-20.013,32.296001,0.0,0,32.296001,0,32.296001,,,32.295998,1.43,1.43,1.43,22.6,1.42,1.42,1.42,22.726,
06/30/1999,170.520004,-123.019997,47.500008,-45.803001,1.697,-8.635,0.0,2.832,-4.106,1.538,-2.568,0.0,0,-2.568,0,-2.568,1.363,,-1.205,-0.05,-0.11,-0.11,22.636,-0.05,-0.11,-0.11,22.724001,
09/30/1999,144.977997,-108.057999,36.919998,-41.75,-4.83,-9.648,0.0,10.63,-3.848,1.025,-2.823,0.0,0,-2.823,0,-2.823,-5.7,2.0,-6.522999,-0.27,-0.12,-0.12,24.108,-0.27,-0.12,-0.12,24.25,
12/31/1999,318.375,-178.690994,139.684006,-81.057999,58.625999,-12.074,0.0,0.34,46.891999,-18.704,28.188,0.0,0,28.188,0,28.188,-2.4,0.1,25.887999,1.13,1.04,1.04,27.104,1.12,1.03,1.03,27.268,
03/31/2000,433.695007,-283.0,150.695007,-68.579002,82.115997,-12.124,0.0,0.837,70.828998,-29.790001,41.039001,0.0,0,41.039001,0,41.039001,0.8,-0.1,41.738997,1.53,1.51,1.51,27.138,1.52,1.5,1.5,27.377001,
06/30/2000,204.787994,-145.421005,59.366989,-55.835999,3.531,-12.563,0.0,3.842,-5.19,1.729,-3.461,0.0,0,-3.461,0,-3.461,2.4,,-1.061,-0.04,-0.13,-0.13,27.153,-0.04,-0.13,-0.13,27.422001,
