Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
09/30/1992,323,-243.0,80.0,-50.0,30.0,-37.0,0.0,12.0,5.0,28.0,33.0,0.0,0.0,33,-2.0,31,,,31.0,,0.35,0.35,89.0,0.35,0.35,0.35,89.0,
12/31/1992,337,-245.0,92.0,-47.0,45.0,-28.0,0.0,-79.0,-62.0,87.0,25.0,0.0,0.0,25,-1.0,24,,,24.0,0.3,0.3,0.3,79.699997,0.3,0.3,0.3,79.699997,
03/31/1993,283,-226.0,57.0,-41.0,16.0,-27.0,0.0,2.0,-9.0,2.0,-7.0,0.0,0.0,-7,-1.0,-8,,,-8.0,,-0.08,-0.08,97.099998,-0.08,-0.08,-0.08,97.099998,
06/30/1993,280,-203.0,77.0,-38.0,39.0,-30.0,0.0,-2.0,7.0,-3.0,4.0,0.0,0.0,4,-1.0,3,,,3.0,,0.03,0.03,97.099998,0.03,0.03,0.03,97.099998,
09/30/1993,272,-214.0,58.0,-53.0,5.0,-31.0,0.0,-8.0,-34.0,-11.0,-45.0,0.0,0.0,-45,-2.0,-47,,,-47.0,,-0.48,-0.48,97.099998,-0.48,-0.48,-0.48,97.099998,
12/31/1993,245,-209.0,36.0,-61.0,-25.0,-29.0,0.0,-18.0,-72.0,27.0,-45.0,-7.0,0.0,-52,-1.0,-53,,,-46.0,-0.48,-0.48,-0.55,97.099998,-0.48,-0.48,-0.55,97.099998,
03/31/1994,262,-163.0,99.0,-72.0,27.0,-36.0,0.0,-78.0,-87.0,27.0,-60.0,-948.0,0.0,-1008,0.0,-1008,,,-60.0,,-0.62,-10.39,97.0,-0.62,-0.62,-10.39,97.0,
06/30/1994,259,-158.0,101.0,-67.0,34.0,-37.0,0.0,-4.0,-7.0,0.0,-7.0,0.0,0.0,-7,-1.0,-8,,,-8.0,,-0.08,-0.08,97.0,-0.08,-0.08,-0.08,97.0,
09/30/1994,274,-160.0,114.0,-85.0,29.0,-39.0,0.0,-1.0,-11.0,-1.0,-12.0,-12.0,0.0,-24,0.0,-24,,,-12.0,,-0.13,-0.25,97.0,-0.13,-0.13,-0.25,97.0,
12/31/1994,287,-164.0,123.0,-60.0,63.0,-39.0,0.0,-19.0,5.0,9.0,14.0,0.0,0.0,14,0.0,14,,,14.0,0.14,0.14,0.14,98.300003,0.14,0.14,0.14,98.300003,
03/31/1995,299,-165.0,134.0,-69.0,65.0,-38.0,0.0,-6.0,21.0,-8.0,13.0,0.0,0.0,13,0.0,13,,,13.0,,0.13,0.13,99.099998,0.13,0.13,0.13,99.099998,
06/30/1995,272,-163.0,109.0,-59.0,50.0,-37.0,0.0,13.0,26.0,-1.0,25.0,-14.0,0.0,11,0.0,11,,,25.0,,0.247,0.11,102.5,0.247,0.247,0.11,102.5,
09/30/1995,217,-140.0,77.0,-46.0,31.0,-30.0,0.0,128.0,129.0,-21.0,108.0,-1.0,0.0,107,0.0,107,,,108.0,,1.04,1.03,103.599998,1.04,1.04,1.03,103.599998,
12/31/1995,226,-138.0,88.0,-54.0,34.0,-29.0,0.0,-45.0,-40.0,52.0,12.0,-8.0,0.0,4,0.0,4,,,12.0,0.12,0.12,0.04,104.400002,0.12,0.12,0.04,104.400002,
03/31/1996,248,-121.0,127.0,-52.0,75.0,-26.0,0.0,-1.0,48.0,-16.0,32.0,0.0,0.0,32,0.0,32,,,32.0,,0.31,0.31,104.599998,0.31,0.31,0.31,104.599998,
06/30/1996,256,-123.0,133.0,-64.0,69.0,-23.0,0.0,-3.0,43.0,-15.0,28.0,0.0,0.0,28,0.0,28,2.0,,30.0,0.29,0.27,0.27,104.900002,0.29,0.27,0.27,104.900002,
09/30/1996,293,-129.0,164.0,-71.0,93.0,-23.0,0.0,-4.0,66.0,-26.0,40.0,0.0,0.0,40,0.0,40,,,40.0,0.38,0.38,0.38,105.099998,0.38,0.38,0.38,105.099998,
12/31/1996,375,-142.0,233.0,-87.0,146.0,-21.0,0.0,-17.0,108.0,-45.0,63.0,0.0,0.0,63,0.0,63,,,63.0,0.6,0.6,0.6,105.400002,0.6,0.6,0.6,105.400002,
03/31/1997,342,-148.0,194.0,-68.0,126.0,-22.0,0.0,-7.0,97.0,-31.0,66.0,0.0,0.0,66,0.0,66,,,66.0,0.63,0.63,0.63,105.300003,0.61,0.61,0.61,105.699997,
06/30/1997,276,-141.0,135.0,-73.0,62.0,-25.0,0.0,-2.0,35.0,-12.0,23.0,0.0,0.0,23,0.0,23,,,23.0,0.22,0.22,0.22,105.400002,0.22,0.22,0.22,105.400002,
09/30/1997,294,-138.0,156.0,-73.0,83.0,-24.0,0.0,-7.0,52.0,-10.0,42.0,0.0,0.0,42,0.0,42,,,42.0,0.4,0.4,0.4,105.5,0.4,0.4,0.4,105.5,
12/31/1997,301,-139.0,162.0,-85.0,77.0,-24.0,0.0,0.0,53.0,-12.0,41.0,-2.0,0.0,39,0.0,39,,,41.0,0.39,0.39,0.37,105.800003,0.39,0.39,0.37,105.800003,
03/31/1998,215,-126.0,89.0,-73.0,16.0,-22.0,0.0,8.0,2.0,1.0,3.0,0.0,0.0,3,0.0,3,,,3.0,0.02,0.02,0.02,106.099998,0.02,0.02,0.02,106.099998,
06/30/1998,204,-125.0,79.0,-46.0,33.0,-23.0,0.0,10.0,20.0,-4.0,16.0,0.0,0.0,16,0.0,16,-9.0,,7.0,0.08,0.15,0.15,106.199997,0.08,0.15,0.15,106.199997,
09/30/1998,195,-141.0,54.0,-58.0,-4.0,-26.0,0.0,-26.0,-56.0,13.0,-43.0,0.0,0.0,-43,0.0,-43,25.0,-9.0,-27.0,-0.23,-0.4,-0.4,106.199997,-0.23,-0.4,-0.4,106.199997,
12/31/1998,184,,,,,,,,,,,,,-71,,-71,,,,-0.67,-0.67,-0.67,106.199997,-0.67,-0.67,-0.67,106.199997,
