Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
06/30/2001,,-3238,654,1578,787,-219,-370.0,0.0,-350,-92.0,38.0,34.0,1342.0,-68.0,1356.0,0.0,0.0,60.0,0.0,-6.0,753.0,,
09/30/2001,,-8800,805,5653,2044,-298,384.0,177.0,-507,-38.0,92.0,660.0,19.0,-68.0,-1279.0,302.0,-754.0,1909.0,0.0,-91.0,105.0,,
12/31/2001,,-423,416,-813,394,-426,2142.0,0.0,-116,0.0,0.0,2258.0,-1037.0,0.0,-1057.0,0.0,0.0,0.0,0.0,20.0,679.0,,
03/31/2002,,-495,391,353,-309,-60,184.0,0.0,-83,0.0,0.0,267.0,1631.0,-73.0,-12.0,0.0,0.0,1750.0,0.0,-34.0,1755.0,,
06/30/2002,,-8026,382,6746,1419,521,-852.0,0.0,-113,0.0,0.0,-739.0,63.0,0.0,24.0,0.0,0.0,0.0,0.0,39.0,-268.0,,
09/30/2002,,-2809,281,1084,653,-791,-717.0,194.0,-137,0.0,0.0,-774.0,-154.0,-76.0,-59.0,0.0,-47.0,64.0,0.0,-36.0,-1662.0,,
12/31/2002,,-264,254,-327,-405,-742,122.0,0.0,-155,0.0,0.0,277.0,134.0,0.0,109.0,0.0,0.0,0.0,0.0,25.0,-486.0,,
03/31/2003,,-351,298,-120,-120,-293,84.0,0.0,-33,0.0,0.0,117.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,-203.0,,
06/30/2003,,-254,230,-199,165,-58,646.0,0.0,-38,0.0,5.0,679.0,1546.0,0.0,-64.0,0.0,0.0,1631.0,0.0,-21.0,2134.0,,
09/30/2003,,99,196,-418,268,145,-94.0,83.0,-65,0.0,0.0,-112.0,-569.0,0.0,-3.0,0.0,-512.0,17.0,-69.0,-2.0,-518.0,,
12/31/2003,,338,168,-290,-473,-257,-159.0,31.0,-29,0.0,0.0,-161.0,26.0,0.0,1.0,0.0,-62.0,76.0,-21.0,32.0,-390.0,,
03/31/2004,,68,177,-168,333,410,-435.0,0.0,-32,-439.0,0.0,36.0,-77.0,0.0,1.0,0.0,-166.0,86.0,0.0,2.0,-102.0,,
06/30/2004,,387,172,-433,16,142,-277.0,0.0,-33,-265.0,0.0,21.0,-8.0,0.0,7.0,0.0,-81.0,74.0,0.0,-8.0,-143.0,,
09/30/2004,,1209,176,-1250,204,339,2.0,0.0,-63,0.0,0.0,65.0,-148.0,0.0,-7.0,0.0,-170.0,40.0,0.0,-11.0,193.0,,
12/31/2004,,174,165,-550,-113,-324,-729.0,0.0,-34,0.0,0.0,-695.0,55.0,0.0,0.0,0.0,-21.0,55.0,0.0,21.0,-998.0,,
03/31/2005,,267,145,138,-902,-352,-10.0,0.0,-43,0.0,0.0,33.0,-52.0,0.0,0.0,0.0,-80.0,30.0,0.0,-2.0,-414.0,,
06/30/2005,,372,147,-1182,927,264,-330.0,0.0,-68,-263.0,0.0,1.0,-289.0,0.0,0.0,0.0,-318.0,36.0,0.0,-7.0,-355.0,,
09/30/2005,,372,142,634,-19,1129,-199.0,2.0,-76,-782.0,0.0,657.0,-132.0,0.0,0.0,0.0,-128.0,5.0,0.0,-9.0,798.0,,
12/31/2005,,-104,127,-356,-190,-523,-387.0,0.0,-30,0.0,0.0,-357.0,4.0,0.0,0.0,0.0,-15.0,20.0,0.0,-1.0,-906.0,,
03/31/2006,,181,132,-362,7,-42,-104.0,0.0,-54,0.0,0.0,-50.0,19.0,0.0,0.0,0.0,0.0,14.0,0.0,5.0,-127.0,,
06/30/2006,,79,138,274,-527,-36,21.0,0.0,-47,0.0,0.0,68.0,6.0,0.0,0.0,0.0,0.0,10.0,0.0,-4.0,-9.0,,
09/30/2006,,371,147,-677,288,129,202.0,3.0,-64,0.0,0.0,263.0,-362.0,0.0,0.0,0.0,-368.0,2.0,0.0,4.0,-31.0,,
