Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
03/31/1998,,220,415.0,-38,-160,437,-760.0,45.0,-755.0,0.0,0.0,-50.0,368.0,-229.0,570.0,68.0,-52.0,0.0,0.0,11.0,45.0,,
06/30/1998,,154,321.0,-46,-143,286,-2385.0,1090.0,-813.0,0.0,0.0,-2662.0,2130.0,-230.0,2348.0,85.0,-89.0,0.0,0.0,16.0,31.0,,
09/30/1998,,872,740.0,-1092,122,642,3438.0,34.0,-865.0,-149.0,0.0,4418.0,-3523.0,-229.0,-3277.0,62.0,-80.0,0.0,-30.0,31.0,557.0,,
12/31/1998,,-794,310.0,1188,524,1228,-2726.0,3026.0,-1074.0,-93.0,0.0,-4585.0,1085.0,-229.0,1259.0,321.0,-268.0,0.0,-1.0,3.0,-413.0,,
03/31/1999,,165,504.0,-150,-296,223,-153.0,577.0,-760.0,0.0,0.0,30.0,63.0,-229.0,202.0,634.0,-549.0,0.0,0.0,5.0,133.0,,
06/30/1999,,313,489.0,-113,-115,574,-622.0,52.0,-633.0,0.0,0.0,-41.0,-102.0,-230.0,-1100.0,1253.0,-31.0,0.0,0.0,6.0,-150.0,,
09/30/1999,,372,491.0,247,-400,710,-612.0,103.0,-595.0,0.0,0.0,-120.0,7.0,-231.0,459.0,4.0,-246.0,0.0,-2.0,23.0,105.0,,
12/31/1999,,572,536.0,43,157,1308,-610.0,181.0,-739.0,-13.0,0.0,-39.0,-564.0,-230.0,-256.0,108.0,-193.0,0.0,0.0,7.0,134.0,,
03/31/2000,,617,484.0,-181,-72,848,-279.0,446.0,-619.0,-75.0,0.0,-31.0,-441.0,-232.0,-186.0,0.0,-35.0,0.0,0.0,12.0,128.0,,
06/30/2000,,1855,378.0,-2692,1830,1371,-713.0,5621.0,-553.0,-287.0,0.0,-5494.0,-1440.0,0.0,-1488.0,92.0,-69.0,0.0,0.0,25.0,-782.0,,
09/30/2000,,367,331.0,-289,-1153,-744,1356.0,1653.0,-451.0,-232.0,0.0,386.0,-705.0,-2.0,0.0,0.0,-251.0,0.0,0.0,-452.0,-93.0,,
12/31/2000,,187,424.0,238,39,888,155.0,577.0,-455.0,0.0,287.0,-254.0,-1083.0,-463.0,0.0,2.0,-1061.0,0.0,-7.0,446.0,-40.0,,
