Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/27/2008,12624.397055,85.681645,85.681645,,1868.494542,1868.494542,,797.156639,236.100533,,561.056106,,512.185834,,,,,3263.51866,4274.562072,10207.539985,-5932.977913,,5086.316324,4555.724803,383.346027,4172.378776,,530.591521,9360.878396,,2435.897436,2435.897436,,,,1540.365575,,,27.92587,,,,27.92587,4004.18888,4596.978929,,,,2411.144961,,,2411.144961,7008.123889,11012.31277,0.0,2382.584412,,,-67.910637,-1094.186342,391.596852,1612.084285,,1612.084285,12624.397055,
09/26/2008,13033.4771,262.203053,262.203053,,1717.66961,1717.66961,,747.586773,234.134319,,513.452454,,544.944205,,,,,3272.403642,4456.767303,10869.446156,-6412.678853,,5304.306155,4695.009242,413.500377,4281.508866,,609.296912,9761.073458,,2294.790169,2294.790169,,,,1977.134251,,,28.068734,,,,28.068734,4299.993154,4452.659684,,,,2550.831793,,,2550.831793,7003.491477,11303.484631,0.0,2576.162114,,,-73.25255,-1057.027453,284.110358,1729.992469,0.0,1729.992469,13033.4771,
12/31/2008,11172.507704,517.451444,517.451444,0.0,1543.754031,1543.754031,,645.739268,187.773239,0.0,457.966029,0.0,577.653551,,,,,3284.598294,4474.306601,10404.214147,-5929.907547,0.0,3413.602809,2750.66294,432.881818,2317.781122,,662.93987,7887.90941,,647.889343,647.889343,,,,1277.1447,,,1711.459901,,,,1711.459901,3636.493944,5193.865119,,,,2364.366086,,,2364.366086,7558.231205,11194.725149,0.0,2703.361284,,,-77.402709,-2170.859313,-477.316706,-22.217444,0.0,-22.217444,11172.507704,
04/03/2009,11520.607053,370.480583,370.480583,0.0,1711.798839,1711.798839,0.0,785.597381,213.509894,0.0,572.087487,0.0,482.07112,35.708972,,,316.917125,3349.947924,4522.392501,10791.548877,-6269.156376,0.0,3648.266627,2852.998066,449.337896,2403.66017,,759.559589,8170.659128,,2119.476268,,,,2119.476268,735.753608,0.0,735.753608,363.785151,49.099836,23.062044,804.939741,284.183901,3219.015028,5960.422556,5960.422556,,,2330.010415,,,1452.908793,8290.432971,11509.447999,0.0,2815.057283,368.248773,2446.808511,-81.089124,-2233.298616,-507.364975,-6.695432,17.854486,11.159054,11520.607053,
07/03/2009,11853.149353,469.006935,469.006935,0.0,2044.040895,2044.040895,0.0,805.033245,229.49882,0.0,575.534425,0.0,518.338457,30.742833,,,318.86752,3836.419532,4406.94931,10701.365554,-6294.416244,0.0,3609.78051,2925.573747,431.829556,2493.744191,,653.463931,8016.729821,,2299.992851,,,,2299.992851,534.067348,0.0,534.067348,429.684707,39.322228,53.62122,837.205977,360.334596,3263.744906,5957.674984,5957.674984,,,2274.254665,,,1344.105241,8231.929649,11495.674555,0.0,2728.247659,354.615,2373.632659,-79.359405,-1948.237649,-359.619647,341.030957,16.443841,357.474798,11853.149353,
10/02/2009,11268.242549,647.482014,647.482014,0.0,1681.397739,1681.397739,0.0,697.499144,205.549846,0.0,491.949298,0.0,578.280233,31.517643,,,328.879753,3604.65913,4234.326824,10476.875642,-6242.548818,0.0,3429.256595,2796.848236,413.840356,2383.007879,,600.890716,7663.583419,,2212.401507,,,,2212.401507,275.436793,0.0,275.436793,304.898938,30.832477,65.090785,844.809866,245.974649,2792.737239,5704.693388,5704.693388,,,2253.511477,,,1312.778349,7958.204865,10750.942103,0.0,2640.630353,339.842412,2300.787941,-76.053443,-1725.933539,-337.786913,500.856458,16.443988,517.300445,11268.242549,
12/31/2009,11454.888005,722.90838,722.90838,0.0,1708.185053,1708.185053,0.0,609.866722,191.193915,0.0,418.672807,0.0,566.603866,13.95576,,,339.822762,3607.564022,4379.317563,10406.810411,-6027.492848,0.0,3468.00642,2857.441909,421.463959,2435.97795,2.791152,593.817598,7847.323983,,2283.860163,710.348196,0.0,0.0,1573.511967,618.240179,0.0,618.240179,299.351057,24.42258,50.240737,854.092527,250.505896,3201.451399,5506.245203,5506.245203,,,2131.742377,0.0,519.852069,683.134464,7637.987579,10839.438978,0.0,2730.444491,348.196218,2382.248273,-78.152257,-1708.882841,-344.00949,599.399902,16.049124,615.449027,11454.888005,
04/02/2010,11480.465565,369.18971,369.18971,0.0,1705.834384,1705.834384,0.0,782.860108,212.765957,0.0,570.094151,0.0,480.39143,35.58455,,,315.812885,3338.275632,4506.635036,10753.947661,-6247.312625,0.0,3635.554897,2843.057306,447.772259,2395.285047,,756.91304,8142.189933,,2112.091334,,,,2112.091334,733.190007,0.0,733.190007,362.517607,48.928757,22.981689,802.135073,283.193713,3207.798947,5939.654533,5939.654533,,,2321.891912,,,1447.846393,8261.546445,11469.345393,0.0,2805.248721,366.965676,2438.283045,-80.806583,-2225.517088,-505.597153,-6.672103,17.792275,11.120172,11480.465565,
07/02/2010,12969.547194,924.744898,924.744898,0.0,2197.066327,2197.066327,0.0,832.270408,240.752551,0.0,591.517857,0.0,609.056122,31.090561,,,442.442602,4563.137755,4661.192602,11694.03699,-7032.844388,0.0,3745.216837,3041.294643,481.505102,2559.789541,,672.831633,8406.409439,,2411.51148,,,,2411.51148,837.850765,0.0,837.850765,382.653061,,21.524235,870.535714,322.86352,3632.015306,6035.554847,6035.554847,,,2310.267857,,,1418.207908,8345.822704,11977.83801,0.0,3351.403061,406.568878,2944.834184,-91.677296,-1659.757653,-621.014031,978.954082,12.755102,991.709184,12969.547194,
10/01/2010,6154.126037,346.38335,346.38335,0.0,912.530927,912.530927,0.0,256.149032,85.868141,0.0,170.280891,0.0,773.540969,0.727696,,,752.437782,2288.604279,1334.594673,3011.20652,-1676.611847,0.0,2530.927085,2469.800611,,2469.800611,,60.398777,3865.521758,,1030.417698,,,,1030.417698,478.824043,0.0,478.824043,58.215689,,11.643138,826.662786,42.934071,1567.45743,1259.641974,1259.641974,,,942.366468,,,104.060544,2202.008441,3769.465871,0.0,,,,,,2384.660166,2384.660166,0.0,2384.660166,6154.126037,
12/31/2010,6431.243454,240.161604,240.161604,0.0,994.313931,994.313931,0.0,274.577286,102.498878,0.0,172.078408,0.0,159.359569,9.726171,,,148.137064,1668.41239,1660.93072,3285.949424,-1625.018704,0.0,3101.900344,2961.993117,98.009876,2863.983241,58.357025,71.824031,4762.831064,,1247.942541,369.594493,0.0,0.0,878.348047,121.203053,0.0,121.203053,83.794703,0.0,0.748167,926.230735,65.838695,1452.940296,1589.106689,1589.106689,,,1037.707616,0.0,41.897351,68.831363,2626.814305,4079.754601,0.0,2716.594344,2.244501,2714.349843,-149.633398,42.645518,-258.117612,2351.488852,0.0,2351.488852,6431.243454,
04/01/2011,6363.444491,225.833685,225.833685,0.0,984.944421,984.944421,0.0,301.815112,98.494442,0.0,203.32067,0.0,149.148727,2.814127,,,113.268608,1661.741945,1618.122977,3267.201351,-1649.078373,0.0,3083.579569,2909.103701,94.976783,2814.126917,,171.661742,4701.702547,,1173.490924,,,,1173.490924,11.960039,0.0,11.960039,46.433094,,0.0,932.883073,14.070635,1231.884058,1797.523568,1797.523568,,,1063.739975,,,130.856902,2861.263543,4093.147601,0.0,2574.926129,2.110595,2572.815534,-281.412692,85.127339,-108.343886,2270.29689,0.0,2270.29689,6363.444491,
07/01/2011,6601.19909,278.409482,278.409482,0.0,1163.255461,1163.255461,0.0,332.850941,113.706843,0.0,219.144098,0.0,151.609124,16.539177,,,134.380815,1926.125009,1595.341465,3283.715802,-1688.374337,0.0,3079.732617,2866.79071,95.100269,2771.690442,,196.402729,4675.074082,,1305.905865,,,,1305.905865,128.867755,0.0,128.867755,54.441458,,22.052236,942.043967,30.321825,1489.215078,1778.650679,1778.650679,,,1080.559575,,,116.463373,2859.210254,4348.425333,0.0,2538.763697,2.75653,2536.007167,-421.059886,223.968024,-88.898077,2252.773758,0.0,2252.773758,6601.19909,
09/30/2011,6943.267157,603.018812,603.018812,0.0,1033.534092,1033.534092,0.0,298.906982,104.096959,0.0,194.810023,0.0,208.937467,23.050041,,,173.247082,2144.397353,1619.45126,3386.125362,-1766.674102,0.0,3179.418544,2928.842293,92.943713,2835.89858,,227.52621,4798.869804,,1226.113466,,,,1226.113466,13.383895,0.0,13.383895,81.790468,,,943.564577,61.714626,1321.287828,2242.545914,2242.545914,,,1057.327682,,,113.763105,3299.873597,4621.161425,0.0,2767.492007,2.230649,2765.261358,-603.762362,421.592683,-263.216596,2322.105733,0.0,2322.105733,6943.267157,
12/31/2011,7016.975309,527.777778,527.777778,0.0,1070.216049,1070.216049,0.0,310.95679,137.345679,0.0,173.611111,0.0,163.580247,20.061728,,,148.919753,2072.530864,1720.679012,3562.5,-1841.820988,0.0,3223.765432,3005.401235,95.679012,2909.722222,23.148148,175.154321,4944.444444,,1324.074074,364.969136,0.0,0.0,959.104938,12.345679,0.0,12.345679,89.506173,0.0,0.771605,918.981481,60.185185,1425.925926,2311.728395,2311.728395,,,1042.438272,0.0,46.296296,76.388889,3354.166667,4780.092593,0.0,2891.975309,2.314815,2889.660494,-782.407407,492.283951,-364.969136,2236.882716,0.0,2236.882716,7016.975309,
03/30/2012,6873.687369,222.022202,222.022202,0.0,1191.869187,1191.869187,0.0,330.783078,134.263426,0.0,196.519652,0.0,179.267927,1.50015,,,150.015002,1923.942394,1687.668767,3589.108911,-1901.440144,0.0,3262.076208,3015.30153,97.509751,2917.791779,,245.274527,4949.744974,,1276.627663,338.283828,,,938.343834,183.018302,0.0,183.018302,64.506451,,13.50135,914.341434,64.506451,1524.152415,2091.209121,2091.209121,,,1051.605161,,,123.762376,3142.814281,4666.966697,0.0,2821.032103,2.250225,2818.781878,-873.087309,524.30243,-265.526553,2206.720672,0.0,2206.720672,6873.687369,
06/29/2012,7299.027745,333.570469,333.570469,0.0,1334.281875,1334.281875,0.0,359.655363,138.328986,0.0,221.326377,0.0,205.51735,15.809027,,,172.318394,2233.025057,1709.746265,3708.797724,-1999.051458,0.0,3356.256422,3078.017548,98.015967,2980.001581,,262.429847,5066.002688,,1439.411904,392.85432,,,1046.557584,313.018734,0.0,313.018734,104.339578,,4.742708,944.589361,104.339578,1856.770216,2182.436171,2182.436171,,,1075.013833,,,125.681764,3257.450004,5114.22022,0.0,3003.715121,2.371354,3001.343767,-1124.021816,675.835902,-370.721682,2184.807525,0.0,2184.807525,7299.027745,
09/28/2012,7477.477477,623.640882,623.640882,0.0,1167.287978,1167.287978,0.0,320.751786,121.155638,0.0,199.596148,0.0,232.991612,13.202858,,,195.712954,2344.672258,1717.148183,3765.144455,-2047.996272,0.0,3415.657036,3111.214663,100.186393,3011.02827,,291.239515,5132.805219,,1403.386145,389.095993,,,1014.290152,178.626903,0.0,178.626903,83.87698,,25.629077,933.519727,83.87698,1665.890028,2496.116806,2496.116806,,,1090.400746,,,131.251942,3586.517552,5252.40758,0.0,2960.546754,2.329916,2958.216838,-1279.123952,832.556695,-288.909599,2225.069897,0.0,2225.069897,7477.477477,
12/31/2012,7206.183223,546.336289,546.336289,0.0,1085.095097,1085.095097,0.0,292.490718,125.786164,0.0,166.704554,0.0,168.977798,3.030992,,,143.214367,2092.899901,1759.490793,3847.844207,-2088.353414,0.0,3353.792529,3072.668031,100.022732,2972.645298,31.067667,247.025839,5113.283322,,1397.287262,350.079564,0.0,0.0,1047.207699,478.896719,0.0,478.896719,78.048041,0.0,25.005683,854.739714,78.048041,1954.232022,2147.457756,2147.457756,,,1063.878154,0.0,93.960749,90.172009,3211.33591,5165.567932,0.0,2900.659241,2.273244,2898.385997,-1387.436539,853.224218,-325.831628,2040.615291,0.0,2040.615291,7206.183223,
03/29/2013,6952.960449,172.400343,172.400343,0.0,1213.043139,1213.043139,0.0,322.178017,111.553163,0.0,210.624854,0.0,193.462829,23.402762,,,170.060067,1901.084328,1731.804353,3826.351509,-2094.547157,0.0,3320.071768,3010.375224,99.07169,2911.303534,,286.293783,5051.876121,,1449.411031,390.826117,,,1058.584913,417.349247,0.0,417.349247,114.673531,,0.780092,832.358218,114.673531,1981.433809,2188.158203,2188.158203,,,1017.240034,,,184.101724,3205.398237,5186.832046,0.0,3000.234028,2.340276,2997.893751,-1666.276621,881.504017,-449.333021,1766.128403,0.0,1766.128403,6952.960449,
06/28/2013,7017.301038,212.995002,212.995002,0.0,1269.511726,1269.511726,0.0,340.638216,133.794694,0.0,206.843522,0.0,216.070742,21.530181,,,196.847366,2039.215686,1700.884275,3834.67897,-2133.794694,0.0,3277.201077,2966.551326,94.579008,2871.972318,,289.119569,4978.085352,,1419.454056,399.846213,,,1019.607843,329.873126,0.0,329.873126,108.419839,,1.53787,851.980008,108.419839,1857.74702,2514.417532,2514.417532,,,1038.831219,,,185.313341,3553.24875,5410.995771,0.0,2974.240677,2.306805,2971.933872,-1890.811226,967.320261,-444.444444,1606.305267,0.0,1606.305267,7017.301038,
09/27/2013,7167.048732,360.866672,360.866672,0.0,1248.983214,1248.983214,0.0,326.850551,121.274865,0.0,205.575686,0.0,229.239074,0.739481,,,215.188937,2165.93951,1687.495378,3873.400873,-2185.905494,0.0,3313.613843,2996.376544,92.435111,2903.941433,,316.497819,5001.109221,,1523.330622,423.722547,,,1099.608075,439.251645,0.0,439.251645,103.527324,,22.184427,827.47911,103.527324,2066.109591,2455.816017,2455.816017,,,1011.60985,,,161.946314,3467.425867,5533.535458,0.0,2872.143755,2.218443,2869.925312,-2040.967241,1104.784441,-302.447682,1633.513274,0.0,1633.513274,7167.048732,
12/31/2013,6919.0,250.0,250.0,0.0,1102.0,1102.0,0.0,374.0,134.0,0.0,189.0,51.0,144.0,5.0,216.0,20.0,119.0,1870.0,1660.0,3787.0,-2127.0,0.0,3389.0,3070.0,90.0,2980.0,,98.0,5049.0,,1356.0,353.0,49.0,0.0,954.0,81.0,0.0,81.0,168.0,0.0,37.0,782.0,141.0,1605.0,2698.0,2698.0,,,953.0,0.0,83.0,51.0,3651.0,5256.0,0.0,2702.0,3.0,2699.0,-2087.0,1054.0,-6.0,1663.0,0.0,1663.0,6919.0,
03/28/2014,7046.46259,207.954628,207.954628,0.0,1262.27005,1262.27005,0.0,347.560532,135.24322,0.0,212.317313,0.0,196.320803,2.181342,,,184.686977,2014.106013,1689.813132,3938.776994,-2248.963862,0.0,3342.543445,3009.525195,90.889261,2918.635934,,330.836908,5032.356577,,1413.50978,374.463753,,,1039.046026,301.025231,0.0,301.025231,149.785501,,38.537046,813.64066,149.785501,1864.320512,2712.135534,2712.135534,,,976.514215,,,124.336508,3688.649749,5552.970261,0.0,2845.197411,2.181342,2843.016069,-2304.224533,1183.741729,-231.222279,1493.492329,0.0,1493.492329,7046.46259,
06/27/2014,7453.998974,260.977934,260.977934,0.0,1565.867605,1565.867605,0.0,357.745033,134.887472,0.0,222.857562,0.0,230.921487,4.398505,,,223.590646,2415.512059,1689.025731,3930.063778,-2241.038047,0.0,3349.461183,3056.960633,89.436258,2967.524375,,288.102045,5038.486914,,1680.228722,486.767832,,,1193.46089,310.094568,0.0,310.094568,110.695697,,46.184297,815.922586,70.376072,2101.018987,2971.189795,2971.189795,,,981.599589,,,119.492706,3952.789385,6053.808372,0.0,2873.689612,2.932336,2870.757276,-2552.598783,1292.427241,-213.327469,1400.190602,0.0,1400.190602,7453.998974,
09/26/2014,7318.149578,171.802348,171.802348,0.0,1418.551501,1418.551501,0.0,323.114509,119.000709,0.0,204.113799,0.0,315.233667,1.576168,,,287.650721,2228.702025,1707.778391,4029.474348,-2321.695957,0.0,3381.669162,3104.263535,90.629679,3013.633856,,275.829459,5089.447553,,1571.43983,435.02246,,,1136.417369,574.513358,0.0,574.513358,97.722437,,22.066357,872.409173,68.563323,2243.675625,2694.459768,2694.459768,,,1016.628576,,,122.153046,3711.088344,5954.763969,0.0,3108.203956,3.152337,3105.05162,-2901.725904,1528.883285,-371.975727,1363.38561,0.0,1363.38561,7318.149578,
12/31/2014,7048.0,184.0,184.0,0.0,1252.0,1252.0,0.0,374.0,120.0,0.0,197.0,57.0,198.0,0.0,130.0,22.0,109.0,2008.0,1673.0,3392.0,-1719.0,0.0,3367.0,3170.0,84.0,3086.0,,67.0,5040.0,,1477.0,444.0,35.0,0.0,998.0,523.0,0.0,523.0,155.0,0.0,14.0,790.0,109.0,2155.0,2731.0,2731.0,,,975.0,0.0,119.0,52.0,3706.0,5861.0,0.0,2714.0,3.0,2711.0,-2781.0,1348.0,-94.0,1187.0,0.0,1187.0,7048.0,
04/03/2015,7465.135357,274.359676,274.359676,0.0,1344.453559,1344.453559,0.0,326.31483,124.87467,0.0,201.44016,0.0,349.102178,26.433324,,,240.6344,2294.230243,1783.793638,3683.347006,-1899.553368,0.0,3387.111476,3205.724182,85.68043,3120.043752,,154.95397,5170.905113,,1613.344271,464.861909,,,1148.482363,476.71133,0.0,476.71133,88.414912,,31.902288,835.839942,31.902288,2178.470513,3352.474706,3352.474706,,,1008.112296,,,140.370067,4360.587002,6539.057515,0.0,3639.595297,2.734482,3636.860815,-3743.505606,1842.12925,-812.141099,926.077842,0.0,926.077842,7465.135357,
07/03/2015,7863.078035,377.528902,377.528902,0.0,1478.504335,1478.504335,0.0,371.206647,134.573699,0.0,236.632948,0.0,351.336705,2.709538,,,232.117052,2578.57659,1813.583815,3799.674855,-1986.09104,0.0,3470.91763,3274.927746,84.898844,3190.028902,,193.280347,5284.501445,,1744.039017,506.683526,176.119942,,1061.235549,697.254335,0.0,697.254335,104.768786,,16.257225,863.439306,19.869942,2546.062139,3352.601156,3352.601156,,,1049.49422,,,169.797688,4402.095376,6948.157514,0.0,3611.813584,2.709538,3609.104046,-3894.508671,1926.481214,-728.865607,914.92052,0.0,914.92052,7863.078035,
10/02/2015,7129.514321,174.346202,174.346202,0.0,1203.522505,1203.522505,0.0,340.686711,115.637787,0.0,225.048924,0.0,248.176481,15.121864,,,226.827967,1966.731898,1766.589575,3762.67568,-1996.086106,0.0,3396.192848,3180.039139,80.946451,3099.092688,,201.031845,5162.782423,,1516.634051,434.975983,168.119552,,913.538516,464.33019,0.0,464.33019,110.300658,,20.458993,853.051059,72.940758,2091.264899,3098.203167,3098.203167,,,1044.298168,,,170.788116,4142.501334,6233.766234,0.0,3576.7657,3.558086,3573.207614,-3924.568582,1988.969934,-745.418965,895.748088,0.0,895.748088,7129.514321,
12/31/2015,6996.0,156.0,156.0,0.0,1210.0,1210.0,0.0,371.0,114.0,0.0,193.0,64.0,146.0,22.0,81.0,13.0,113.0,1883.0,1692.0,3474.0,-1782.0,0.0,3421.0,3283.0,81.0,3202.0,,35.0,5113.0,,1427.0,448.0,44.0,0.0,935.0,418.0,0.0,418.0,161.0,0.0,21.0,769.0,114.0,2006.0,3122.0,3122.0,,,997.0,0.0,142.0,65.0,4119.0,6125.0,0.0,2732.0,3.0,2729.0,-3307.0,1626.0,-180.0,871.0,0.0,871.0,6996.0,
04/01/2016,7027.738764,244.908708,244.908708,0.0,1186.797753,1186.797753,0.0,325.667135,,,,,256.320225,,,,256.320225,2013.69382,1755.617978,,,0.0,3258.426966,3052.141854,81.636236,2970.505618,,206.285112,5014.044944,,1550.210674,,,,1550.210674,506.495787,0.0,506.495787,93.925562,,,760.182584,93.925562,2150.632022,3088.132022,3088.132022,,,966.467697,,,206.285112,4054.599719,6205.231742,0.0,3561.271067,3.511236,3557.759831,-3872.015449,2042.661517,-909.410112,822.507022,0.0,822.507022,7027.738764,
07/01/2016,18735.0,482.0,482.0,0.0,2127.0,2127.0,0.0,769.0,,,,,480.0,9.0,248.0,,447.0,3858.0,3927.0,,,0.0,10950.0,10631.0,2243.0,8388.0,,62.0,14877.0,,2420.0,,,,2420.0,529.0,0.0,529.0,520.0,,4.0,2219.0,439.0,3469.0,6345.0,6345.0,,,2625.0,,236.0,166.0,8970.0,12439.0,0.0,114.0,5.0,109.0,0.0,9218.0,-3036.0,6296.0,0.0,6296.0,18735.0,
09/30/2016,18491.0,347.0,347.0,0.0,2060.0,2060.0,0.0,690.0,,,,,494.0,3.0,292.0,43.0,434.0,3591.0,3957.0,,,0.0,10943.0,10582.0,2246.0,8336.0,,66.0,14900.0,,2548.0,,103.0,,2445.0,397.0,0.0,397.0,444.0,,11.0,2219.0,437.0,3389.0,6006.0,6006.0,,,2599.0,,232.0,137.0,8605.0,11994.0,0.0,118.0,5.0,113.0,-346.0,9401.0,-2676.0,6497.0,0.0,6497.0,18491.0,
12/31/2016,18568.0,386.0,386.0,0.0,1860.0,1860.0,0.0,673.0,222.0,0.0,354.0,97.0,506.0,35.0,274.0,16.0,467.0,3425.0,3993.0,5786.0,-1793.0,0.0,11150.0,10771.0,2427.0,8344.0,,70.0,15143.0,,2462.0,904.0,44.0,0.0,1514.0,875.0,0.0,875.0,415.0,0.0,1.0,2248.0,407.0,3752.0,5562.0,5562.0,,,2793.0,0.0,278.0,266.0,8355.0,12107.0,0.0,119.0,5.0,114.0,0.0,6474.0,-132.0,6461.0,0.0,6461.0,18568.0,
03/31/2017,18539.0,364.0,364.0,0.0,1833.0,1833.0,0.0,726.0,,,,,513.0,25.0,300.0,,474.0,3436.0,3950.0,,,0.0,11153.0,10760.0,2427.0,8333.0,,68.0,15103.0,,2331.0,,,,2331.0,875.0,0.0,875.0,456.0,,2.0,2260.0,370.0,3662.0,5546.0,5546.0,,,2788.0,,277.0,249.0,8334.0,11996.0,0.0,123.0,5.0,118.0,0.0,6553.0,-133.0,6543.0,0.0,6543.0,18539.0,
06/30/2017,18838.0,306.0,306.0,0.0,2151.0,2151.0,0.0,802.0,,,,,569.0,2.0,255.0,,523.0,3828.0,3768.0,,,0.0,11242.0,10922.0,2522.0,8400.0,,63.0,15010.0,,2583.0,,,,2583.0,1075.0,0.0,1075.0,478.0,,38.0,2289.0,370.0,4136.0,5274.0,5274.0,,,2848.0,,266.0,255.0,8122.0,12258.0,0.0,129.0,5.0,124.0,0.0,6649.0,-198.0,6580.0,0.0,6580.0,18838.0,
09/29/2017,18734.0,473.0,473.0,0.0,1917.0,1917.0,0.0,755.0,,,,,603.0,3.0,269.0,35.0,555.0,3748.0,3740.0,,,0.0,11246.0,10916.0,2522.0,8394.0,,58.0,14986.0,,2711.0,,138.0,,2573.0,900.0,0.0,900.0,332.0,,75.0,2308.0,327.0,3943.0,5140.0,5140.0,0.0,0.0,2883.0,,249.0,251.0,8023.0,11966.0,0.0,131.0,5.0,126.0,0.0,6854.0,-217.0,6768.0,0.0,6768.0,18734.0,
12/31/2017,18194.0,360.0,360.0,0.0,1732.0,1732.0,0.0,650.0,223.0,0.0,324.0,103.0,572.0,2.0,56.0,25.0,527.0,3314.0,3837.0,5871.0,-2034.0,0.0,11043.0,10904.0,2520.0,8384.0,,81.0,14880.0,,2619.0,1057.0,86.0,0.0,1476.0,274.0,0.0,274.0,394.0,0.0,93.0,2237.0,393.0,3287.0,5474.0,5387.0,87.0,87.0,2748.0,0.0,162.0,256.0,8222.0,11509.0,0.0,132.0,5.0,127.0,0.0,6769.0,-216.0,6685.0,0.0,6685.0,18194.0,
03/30/2018,18182.0,245.0,245.0,0.0,1747.0,1747.0,0.0,774.0,,,,,584.0,3.0,52.0,,545.0,3350.0,3787.0,,,0.0,11045.0,10910.0,2520.0,8390.0,,80.0,14832.0,,2398.0,,,,2398.0,394.0,0.0,394.0,465.0,,129.0,2232.0,375.0,3257.0,5448.0,5448.0,,,2799.0,,157.0,281.0,8247.0,11504.0,0.0,136.0,5.0,131.0,0.0,6754.0,-212.0,6678.0,0.0,6678.0,18182.0,
06/29/2018,18619.0,368.0,368.0,0.0,1966.0,1966.0,0.0,815.0,,,,,646.0,7.0,62.0,,598.0,3795.0,3793.0,,,0.0,11031.0,10884.0,2521.0,8363.0,,78.0,14824.0,,2814.0,,,,2814.0,395.0,0.0,395.0,511.0,,77.0,2253.0,394.0,3720.0,5289.0,5289.0,,,2780.0,,150.0,300.0,8069.0,11789.0,0.0,140.0,5.0,135.0,0.0,6924.0,-234.0,6830.0,0.0,6830.0,18619.0,
09/28/2018,18559.0,486.0,486.0,0.0,1851.0,1851.0,0.0,747.0,,,,,651.0,8.0,68.0,15.0,613.0,3735.0,3780.0,,,0.0,11044.0,10892.0,2521.0,8371.0,,76.0,14824.0,,3261.0,,147.0,,3114.0,92.0,0.0,92.0,335.0,,71.0,2265.0,331.0,3688.0,5247.0,5247.0,0.0,0.0,2786.0,,147.0,303.0,8033.0,11721.0,0.0,145.0,5.0,140.0,0.0,6924.0,-231.0,6838.0,0.0,6838.0,18559.0,
12/31/2018,18216.0,309.0,309.0,0.0,1655.0,1655.0,0.0,693.0,234.0,0.0,378.0,81.0,334.0,2.0,37.0,21.0,300.0,2991.0,3888.0,6203.0,-2315.0,0.0,11337.0,10902.0,2518.0,8384.0,,396.0,15225.0,,2938.0,1105.0,110.0,0.0,1723.0,491.0,0.0,491.0,363.0,0.0,51.0,2157.0,343.0,3792.0,5127.0,5052.0,75.0,75.0,2733.0,0.0,142.0,383.0,7860.0,11652.0,0.0,157.0,5.0,152.0,0.0,6672.0,-265.0,6564.0,0.0,6564.0,18216.0,
