Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Source: Bloomberg
03/31/2013,-72.5,37.3,22.0,25.9,6.5,7.0,12.4,-157.7,-48.3,-23.0,17.7,-104.1,0.0,-14.2,-14.2,0.2,0.2,0,-14.4,-14.4,0,0,0,0,0.0,0.0,0.0,0,0.0,9.9,0.0,0.8,0.8,0.0,0.0,10.2,23.7,-13.5,-1.1,-0.3,-77.1,
06/30/2013,118.4,64.0,20.8,17.7,7.3,-2.1,12.5,15.9,-33.0,-33.5,30.1,52.3,0.0,-316.1,-16.7,0.1,0.1,0,-16.8,-16.8,0,0,0,0,-299.4,0.0,-299.4,0,0.0,62.0,-16.5,60.3,0.3,180.0,-120.0,18.2,18.2,0.0,0.0,0.4,-135.3,
09/30/2013,120.3,64.2,23.4,36.1,6.0,-5.8,35.9,-3.4,-16.1,-23.4,-7.0,43.1,0.0,-25.0,-22.2,1.8,1.8,0,-24.0,-24.0,0,0,0,0,-2.6,0.0,-2.6,0,-0.2,-62.1,-16.7,-30.2,-0.2,40.0,-70.0,-13.7,15.9,-29.6,-1.5,0.2,33.4,
12/31/2013,131.6,64.2,24.2,0.7,6.3,-11.8,6.2,42.5,38.9,-9.8,-1.0,14.4,0.0,-41.4,-41.4,0.1,0.1,0,-41.5,-41.5,0,0,0,0,0.0,0.0,0.0,0,0.0,-5.7,-16.7,0.4,0.4,0.0,0.0,10.7,19.7,-9.0,-0.1,-0.1,84.4,
03/31/2014,-156.6,40.8,23.5,-2.1,7.8,11.7,-21.6,-218.8,-7.7,-39.4,-22.5,-149.2,,-20.9,-20.9,0.1,0.1,0,-21.0,-21.0,0,0,0,0,0.0,0.0,0.0,0,0.0,62.0,-19.9,128.5,3.5,185.0,-60.0,-45.5,23.2,-68.7,-1.1,-1.7,-117.2,
06/30/2014,125.9,93.3,24.1,14.4,8.0,-5.1,11.5,-5.9,-50.5,-10.6,16.5,38.7,0.0,-26.6,-26.6,0.0,0.0,0,-26.6,-26.6,0,0,0,0,0.0,0.0,0.0,0,0.0,-79.1,-19.6,120.4,0.4,295.0,-175.0,-179.9,6.4,-186.3,0.0,0.6,20.8,
09/30/2014,140.9,-21.1,25.6,5.6,8.1,-1.0,-1.5,47.6,-19.4,15.5,2.4,49.1,,-30.1,-34.6,0.1,0.1,0,-34.7,-34.7,0,0,0,0,-118.5,0.0,-118.5,0,-7.0,-80.2,-19.0,78.4,-6.6,355.0,-270.0,-138.5,17.9,-156.4,-1.1,-0.5,30.1,
12/31/2014,156.0,45.1,25.6,16.7,5.8,-5.3,16.2,68.6,37.7,49.0,-5.9,-12.2,,-73.5,-44.7,0.5,0.5,0,-45.2,-45.2,0,0,0,0,-28.8,0.0,-28.8,0,0.0,-62.7,-18.9,-13.5,-3.5,222.0,-232.0,-30.3,,,0.0,-3.0,16.8,
03/31/2015,-66.7,40.0,24.0,-9.5,5.6,7.5,-22.6,-121.2,-1.4,-44.5,-8.6,-66.7,,-30.6,-24.3,0.3,0.3,0,-24.6,-24.6,0,0,0,0,-6.3,0.0,-6.3,0,0.0,90.4,-22.3,90.0,0.0,155.0,-65.0,22.7,23.1,-0.4,0.0,-5.6,-12.5,
06/30/2015,122.1,79.7,26.2,11.6,8.0,-6.3,9.9,4.6,-66.6,-7.5,7.2,71.5,,-676.1,-29.9,0.1,0.1,0,-30.0,-30.0,0,0,0,0,-646.2,0.0,-646.2,0,0.0,596.9,-22.3,627.6,0.0,1593.9,-966.3,6.4,6.4,0.0,-14.8,1.2,44.1,
09/30/2015,222.4,107.5,31.6,-5.6,7.0,-23.9,11.3,72.0,10.3,-0.7,7.0,55.4,,-18.3,-30.2,2.1,2.1,0,-32.3,-32.3,0,0,0,0,-0.3,0.0,-0.3,0,0.0,-70.5,-22.5,-48.7,0.0,0.0,-48.7,-13.0,2.3,-15.3,13.7,-6.5,127.1,
12/31/2015,151.4,87.8,33.3,3.3,7.0,9.1,-12.8,27.2,50.8,-17.1,-21.6,15.1,,-41.6,-41.6,0.0,0.0,0,-41.6,-41.6,0,0,0,0,0.0,0.0,0.0,0,0.0,-218.0,-22.4,-169.2,0.8,0.0,-170.0,-26.3,9.7,-36.0,-0.1,-3.9,-112.1,
03/31/2016,-6.1,61.0,30.8,0.4,7.4,-25.1,18.1,-98.3,-20.5,-40.5,31.9,-69.2,0.0,-43.8,-43.8,0.0,0.0,0,-43.8,-43.8,0,0,0,0,0.0,0.0,0.0,0,0.0,59.2,-24.4,451.1,2.0,510.0,-60.9,-357.8,4.9,-362.7,-9.7,5.8,15.1,
06/30/2016,171.1,125.2,29.0,-17.8,9.0,0.1,-26.9,34.7,-39.0,28.7,3.3,41.7,0.0,-111.8,-30.6,0.3,0.3,0,-30.9,-30.9,0,0,0,0,-81.2,0.0,-81.2,0,0.0,-33.0,-24.6,-18.7,0.4,155.0,-174.1,9.6,9.6,0.0,0.7,-1.2,25.1,
09/30/2016,215.6,123.4,29.9,13.1,7.9,2.0,3.2,49.2,6.4,34.4,-6.5,14.9,,-178.7,-29.4,2.0,2.0,0,-31.4,-31.4,0,0,0,0,-149.3,0.0,-149.3,0,0.0,-35.7,-24.7,-18.4,-3.4,215.0,-230.0,0.5,0.5,0.0,6.9,-1.3,-0.1,
12/31/2016,269.9,103.6,33.0,27.8,7.7,-2.8,22.9,105.5,14.0,29.8,28.9,32.8,,-50.8,-41.6,1.6,1.6,0,-43.2,-43.2,0,0,0,0,-9.2,0.0,-9.2,0,0.0,-240.9,-24.5,-155.1,-0.1,185.0,-340.0,-61.4,0.4,-61.8,0.1,-5.3,-27.1,
03/31/2017,-17.9,77.4,31.8,14.9,9.5,7.6,-2.2,-142.0,-12.3,-26.2,-10.6,-92.9,0.0,-29.6,-29.5,0.0,0.0,0,-29.5,-29.5,0,0,0,0,-0.1,0.0,-0.1,0,0.0,6.0,-27.6,60.0,0.0,110.0,-50.0,-18.6,8.7,-27.3,-7.8,0.8,-40.7,
06/30/2017,189.1,137.7,32.2,-8.2,11.4,-2.0,-17.6,27.4,-30.0,-21.1,14.0,64.5,0.0,-28.5,-30.0,0.0,0.0,0,-30.0,-30.0,0,0,0,0,0.0,0.0,0.0,0,0.0,-121.2,-27.7,-100.0,0.0,95.0,-195.0,8.0,13.4,-5.4,-1.5,2.5,41.9,
09/30/2017,181.4,129.5,32.3,12.4,11.8,2.6,-2.0,7.2,7.8,-13.4,-6.9,19.7,,-55.1,-35.8,0.2,0.2,0,-36.0,-36.0,0,0,0,0,-19.3,,-19.3,0,0.0,-108.3,-27.4,70.0,0.0,170.0,-100.0,-137.3,3.7,-141.0,-13.6,6.4,24.4,
12/31/2017,247.7,128.0,34.0,-5.3,10.3,-26.9,11.3,88.6,35.5,35.9,27.5,-10.3,0.0,-174.5,-69.3,0.2,0.2,0,-69.5,-69.5,0,0,0,0,-105.2,0.0,-105.2,0,0.0,-26.6,-27.6,45.0,,265.0,-220.0,-49.0,,,5.0,-0.7,45.9,
03/31/2018,-51.9,75.0,33.5,-0.8,12.6,-9.2,-4.2,-159.6,-63.0,-36.9,-3.2,-56.5,0.0,-42.7,-36.9,0.7,0.7,0,-37.6,-37.6,0,0,0,0,-5.8,0.0,-5.8,0,0.0,16.2,-29.6,380.0,350.0,545.0,-515.0,-322.0,3.2,-325.2,-12.2,-0.2,-78.6,
06/30/2018,189.2,129.6,37.9,-1.4,10.3,-0.7,-11.0,23.1,-31.5,-12.1,15.5,51.2,0.0,-29.6,-29.6,0.0,0.0,0,-29.6,-29.6,0,0,0,0,0.0,0.0,0.0,0,0.0,-51.4,-29.0,255.0,0.0,375.0,-120.0,-276.9,0.6,-277.5,-0.5,-7.1,101.1,
09/30/2018,206.4,99.8,37.5,34.0,9.0,-1.5,26.5,35.1,42.5,-1.8,-5.9,0.3,0.0,-496.1,-38.7,0.6,0.6,0,-39.3,-39.3,0,0,0,0,-460.2,0.0,-460.2,0,2.8,342.6,-28.5,371.2,175.0,1171.2,-975.0,0.3,0.3,0.0,-0.4,-0.5,52.4,
12/31/2018,260.3,85.2,40.7,52.5,4.2,14.2,34.1,81.9,61.8,-4.2,14.6,9.7,0.0,-65.9,-38.8,4.8,4.8,0,-43.6,-43.6,0,0,0,0,0.4,0.0,0.4,0,-27.5,-314.2,-28.1,-180.0,0.0,100.0,-280.0,-91.1,0.8,-91.9,-15.0,-7.4,-127.2,
03/31/2019,-89.7,84.7,37.8,-0.4,7.1,-2.0,-5.5,-211.8,-76.8,-57.2,-12.2,-65.6,0.0,-25.3,-25.3,1.9,1.9,0,-27.2,-27.2,0,0,0,0,0.0,0.0,0.0,0,0.0,129.4,-31.0,185.0,-175.0,520.0,-160.0,-15.1,2.9,-18.0,-9.5,3.8,18.2,
06/30/2019,201.7,137.5,38.2,25.6,7.4,7.0,11.2,0.4,-55.8,-3.9,39.0,21.1,0.0,-25.5,-25.5,2.2,2.2,0,-27.7,-27.7,0,0,0,0,0.0,0.0,0.0,0,0.0,-182.4,-30.7,-105.0,0.0,145.0,-250.0,-28.8,3.2,-32.0,-17.9,1.1,-5.1,
09/30/2019,241.8,105.6,36.7,38.3,8.4,-6.8,36.7,61.2,64.2,-20.1,-37.9,55.0,0.0,-27.3,-27.4,0.1,0.1,0,-27.5,-27.5,0,0,0,0,0.0,0.0,0.0,0,0.1,-148.9,-30.6,-65.7,-350.0,829.3,-545.0,-49.2,0.8,-50.0,-3.4,-6.1,59.5,
12/31/2019,283.4,104.1,40.0,64.6,7.6,-5.7,62.7,74.7,17.7,42.9,19.8,-5.7,0.0,-49.5,-49.4,0.0,0.0,0,-49.4,-49.4,0,0,0,0,0.0,0.0,0.0,0,-0.1,-187.8,-30.7,-165.0,0.0,225.0,-390.0,10.4,10.4,0.0,-2.5,5.5,51.6,
03/31/2020,-13.8,109.1,37.5,15.3,11.1,0.5,3.7,-175.7,-81.3,9.6,-25.6,-78.4,0.0,-77.0,-25.4,1.5,1.5,0,-26.9,-26.9,0,0,0,0,0.0,0.0,0.0,0,-51.6,77.3,-33.5,250.0,0.0,380.0,-130.0,-131.6,18.4,-150.0,-7.6,-15.0,-28.5,
06/30/2020,274.3,115.8,40.1,18.1,3.9,-12.3,26.5,100.3,21.7,-27.7,37.5,68.8,0.0,-23.2,-15.4,0.0,0.0,0,-15.4,-15.4,0,0,0,0,0.0,0.0,0.0,0,-7.8,-219.5,-33.1,-190.0,0.0,520.0,-710.0,5.7,5.7,0.0,-2.1,7.0,38.6,
