Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
09/30/1994,,116,133.0,75.0,452.0,776,,,,,,,,,,,,,,,,,
12/31/1994,,54,157.0,14.0,124.0,349,,,,,,,,,,,,,,,349.0,,
03/31/1995,,229,146.0,148.0,-638.0,-115,,,-88.0,,,,,,,,,,,,,,
06/30/1995,,290,146.0,-27.0,-276.0,133,,,-121.0,,,,,,,,,,,,,,
09/30/1995,,140,153.0,17.0,308.0,618,,,-132.0,,,,,,,,,,,,,,
12/31/1995,,80,153.0,-153.0,107.0,187,-159.0,,-159.0,,,,,,,,,,,,28.0,,
03/31/1996,,260,146.0,-116.0,-543.0,-253,,,-133.0,,,,,,,,,,,,,,
06/30/1996,,365,138.0,92.0,-413.0,182,,,-161.0,,,,,,,,,,,,,,
09/30/1996,,170,152.0,90.0,269.0,681,,,-164.0,,,,,,,,,,,,,,
12/31/1996,,-410,154.0,528.0,321.0,593,-234.0,,-234.0,,,,,,,,,,,,359.0,,
03/31/1997,,274,103.0,-111.0,-761.0,-674,-444.0,0.0,-119.0,0.0,0.0,-3.045,1058.0,-88.0,1155.0,2.0,-48.0,37.0,0.0,0.0,-60.0,,
06/30/1997,,324,146.0,178.0,-312.0,336,-429.0,12.0,-180.0,0.0,0.0,-261.0,163.0,-94.0,212.0,6.0,-13.0,37.0,0.0,15.0,70.0,,
09/30/1997,,-133,56.0,-266.0,673.0,330,-1208.0,0.0,-121.0,0.0,0.0,-1087.0,886.0,-94.0,1039.0,5.0,-36.0,42.0,0.0,-70.0,8.0,,
12/31/1997,,5,137.0,-9.0,91.0,224,-462.0,41.0,-186.0,0.0,0.0,-317.0,188.0,-18.0,-34.0,195.0,-45.0,0.0,0.0,90.0,-50.0,,
03/31/1998,,196,137.0,-41.0,-803.0,-511,-149.0,0.0,-134.0,0.0,0.0,-15.0,643.0,-18.0,522.0,100.0,-19.0,58.0,0.0,0.0,-17.0,,
06/30/1998,,257,94.0,55.0,-189.0,217,-230.0,0.0,-229.0,0.0,0.0,-1.0,28.0,-18.0,-66.0,123.0,-49.0,38.0,0.0,0.0,15.0,,
09/30/1998,,-100,134.0,578.0,-102.0,510,-825.0,0.0,-175.0,0.0,0.0,-650.0,398.0,-18.0,362.0,1.0,0.0,53.0,0.0,0.0,83.0,,
12/31/1998,,-603,243.0,618.0,-34.0,224,-3891.0,0.0,-427.0,0.0,0.0,-3464.0,3531.0,-19.0,-1118.0,3654.0,-17.0,857.0,0.0,174.0,-136.0,,
03/31/1999,,324,,,,-1133,125.0,0.0,-293.0,-30.0,116.0,332.0,1183.0,-160.0,1465.0,59.0,-55.0,66.0,-144.0,-48.0,175.0,,
06/30/1999,,536,167.0,,,1020,-522.0,0.0,-320.0,-71.0,283.0,-414.0,-624.0,-159.0,-380.0,13.0,-106.0,50.0,-26.0,-16.0,-126.0,,
09/30/1999,,234,,,,860,396.0,0.0,-377.0,-103.0,467.0,409.0,-946.0,-160.0,-829.0,16.0,-98.0,74.0,0.0,51.0,310.0,,
12/31/1999,,284,209.0,-23.0,227.0,1070,-699.0,0.0,-688.0,-99.0,147.0,-59.0,-100.0,-162.0,178.0,47.0,-267.0,12.0,0.0,92.0,271.0,,
03/31/2000,,-171,,,,-743,326.0,0.0,-320.0,-41.0,73.0,614.0,-8.0,-163.0,151.0,7.0,-36.0,89.0,0.0,-56.0,-425.0,,
06/30/2000,,479,0.0,0.0,0.0,292,49.0,0.0,-323.0,,59.0,313.0,-317.0,-171.0,-184.0,5.0,-374.0,391.0,0.0,16.0,24.0,,
09/30/2000,,252,,,,1069,336.0,0.0,-317.0,0.0,22.0,631.0,-1096.0,-179.0,-1106.0,0.0,-208.0,487.0,0.0,-90.0,309.0,,
12/31/2000,,157,,,,384,11.0,186.0,-0.0001,-2.0,,-173.0,158.0,-109.0,1139.0,,-1167.0,301.0,0.0,-6.0,553.0,,
03/31/2001,,250,,,,183,-423.0,0.0,-162.0,0.0,0.0,-261.0,-123.0,-137.0,12.0,0.0,-8.0,96.0,0.0,-86.0,-363.0,,
06/30/2001,,737,,,,333,-127.0,0.0,-186.0,0.0,0.0,59.0,-114.0,-164.0,67.0,0.0,-61.0,28.0,0.0,16.0,92.0,,
09/30/2001,,428,,,,864,77.0,0.0,-260.0,0.0,21.0,316.0,-1006.0,-180.0,220.0,0.0,-743.0,35.0,-315.0,-23.0,-65.0,,
12/31/2001,,86,,,,731,141.0,,-120.0,-76.0,17.0,320.0,-1344.0,-154.0,-1403.0,10.0,,714.0,-549.0,38.0,-472.0,,
03/31/2002,,-435,,,,-68,349.0,0.0,-182.0,0.0,1000.0,-469.0,435.0,-179.0,869.0,0.0,-23.0,48.0,-254.0,-26.0,716.0,,
06/30/2002,,907,,,,459,398.0,0.0,-258.0,0.0,671.0,-15.0,-1204.0,-179.0,-916.0,23.0,0.0,22.0,-366.0,212.0,-347.0,,
09/30/2002,,-429,,,,818,-657.0,0.0,-401.0,0.0,0.0,-256.0,-207.0,-178.0,61.0,,-95.0,62.0,0.0,-57.0,-46.0,,
12/31/2002,,554,,,,144,125.0,0.0,-301.0,0.0,0.0,426.0,373.0,-175.0,402.0,48.0,,56.0,0.0,42.0,642.0,,
