company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2009.0,Q1,2009-01-01,2009-03-31,2010-04-28 16:43:23+00:00,15100000.0,1.23,1.23,1.22,,90400000.0,135800000.0,135800000.0,132800000.0,3000000.0,666300000.0,1155700000.0,-500000.0,0.0,233800000.0,666300000.0,489400000.0,17000000.0,3200000.0,248900000.0,240500000.0,-14300000.0,226200000.0,1155700000.0,108000000.0,108000000.0,108900000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2010.0,Q4,2010-10-01,2010-12-31,,19600000.0,1.3,1.3,1.24,,80800000.0,135100000.0,135100000.0,131800000.0,3300000.0,765800000.0,1295400000.0,-1900000.0,-1200000.0,272400000.0,765800000.0,529600000.0,19300000.0,-1700000.0,290800000.0,238800000.0,-22900000.0,215900000.0,1295400000.0,103000000.0,103000000.0,103000000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2010.0,FY,2010-01-01,2010-12-31,2013-02-26 13:25:55+00:00,72700000.0,5.42,5.42,5.29,,344000000.0,571600000.0,571600000.0,558200000.0,13400000.0,2906100000.0,5003900000.0,-4900000.0,12000000.0,1034300000.0,2906100000.0,2097800000.0,70000000.0,11700000.0,1119000000.0,978800000.0,-63200000.0,915600000.0,5003900000.0,103000000.0,103000000.0,103000000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2010.0,Q3YTD,2010-01-01,2010-09-30,,53100000.0,4.12,4.12,4.05,,263200000.0,436500000.0,436500000.0,426400000.0,10100000.0,2140300000.0,3708500000.0,-3000000.0,13200000.0,761900000.0,2140300000.0,1568200000.0,50700000.0,13400000.0,828200000.0,740000000.0,-40300000.0,699700000.0,3708500000.0,102100000.0,102100000.0,102100000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2010.0,Q3TTM,2009-10-01,2010-09-30,,69500000.0,5.47,5.47,5.36,,320600000.0,582300000.0,582300000.0,569100000.0,13200000.0,2829400000.0,4873600000.0,-4300000.0,16500000.0,1002400000.0,2829400000.0,2044200000.0,65400000.0,16800000.0,1088400000.0,955800000.0,-52900000.0,902900000.0,4873600000.0,102100000.0,102100000.0,102100000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2010.0,Q3,2010-07-01,2010-09-30,2011-10-31 17:13:01+00:00,18000000.0,1.37,1.37,1.34,,73500000.0,143100000.0,143100000.0,140000000.0,3100000.0,748800000.0,1276500000.0,-1600000.0,3900000.0,270500000.0,748800000.0,527700000.0,21600000.0,4500000.0,292400000.0,235300000.0,-18700000.0,216600000.0,1276500000.0,102100000.0,102100000.0,102100000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2010.0,Q2YTD,2010-01-01,2010-06-30,,35100000.0,2.75,2.75,2.71,,189700000.0,293400000.0,293400000.0,286400000.0,7000000.0,1391500000.0,2432000000.0,-1400000.0,9300000.0,491400000.0,1391500000.0,1040500000.0,29100000.0,8900000.0,535800000.0,504700000.0,-21600000.0,483100000.0,2432000000.0,103500000.0,103500000.0,103500000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2010.0,Q2TTM,2009-07-01,2010-06-30,,67400000.0,5.32,5.32,5.23,,335600000.0,573800000.0,573800000.0,560500000.0,13300000.0,2767600000.0,4782200000.0,-4000000.0,12600000.0,979200000.0,2767600000.0,2014600000.0,58800000.0,16800000.0,1059200000.0,955400000.0,-46000000.0,909400000.0,4782200000.0,103500000.0,103500000.0,103500000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2010.0,Q2,2010-04-01,2010-06-30,2011-08-02 16:36:27+00:00,17700000.0,1.48,1.48,1.46,,102800000.0,157200000.0,157200000.0,153700000.0,3500000.0,704800000.0,1238400000.0,-800000.0,0.0,245400000.0,704800000.0,533600000.0,14500000.0,4800000.0,263100000.0,270500000.0,-10500000.0,260000000.0,1238400000.0,103500000.0,103500000.0,103500000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2010.0,Q1TTM,2009-04-01,2010-03-31,,64900000.0,5.1,5.1,5.01,,325500000.0,556000000.0,556000000.0,543200000.0,12800000.0,2744200000.0,4732600000.0,-3900000.0,22800000.0,971100000.0,2744200000.0,1988400000.0,60500000.0,16300000.0,1058800000.0,929600000.0,-48100000.0,881500000.0,4732600000.0,104600000.0,104600000.0,104600000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2010.0,Q1,2010-01-01,2010-03-31,2011-05-04 15:49:50+00:00,17400000.0,1.27,1.27,1.25,,86900000.0,136200000.0,136200000.0,132700000.0,3500000.0,686700000.0,1193600000.0,-600000.0,9300000.0,246000000.0,686700000.0,506900000.0,14600000.0,4100000.0,272700000.0,234200000.0,-11100000.0,223100000.0,1193600000.0,104600000.0,104600000.0,104600000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2011.0,Q4,2011-10-01,2011-12-31,,21200000.0,1.37,1.37,1.37,,86800000.0,138200000.0,138200000.0,135400000.0,2800000.0,816500000.0,1366100000.0,-3800000.0,10600000.0,270300000.0,816500000.0,549600000.0,22200000.0,3500000.0,302100000.0,247500000.0,-22500000.0,225000000.0,1366100000.0,100000000.0,100000000.0,100000000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2011.0,FY,2011-01-01,2011-12-31,2014-02-25 15:27:12+00:00,85800000.0,5.2,5.2,5.11,,333000000.0,533100000.0,533100000.0,519700000.0,13400000.0,3267600000.0,5542300000.0,-5600000.0,80900000.0,1159600000.0,3267600000.0,2274700000.0,87500000.0,10800000.0,1326300000.0,948400000.0,-82300000.0,866100000.0,5542300000.0,100000000.0,100000000.0,100000000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2011.0,Q3YTD,2011-01-01,2011-09-30,,64600000.0,3.83,3.83,3.74,,246200000.0,394900000.0,394900000.0,384300000.0,10600000.0,2451100000.0,4176200000.0,-1800000.0,70300000.0,889300000.0,2451100000.0,1725100000.0,65300000.0,7300000.0,1024200000.0,700900000.0,-59800000.0,641100000.0,4176200000.0,100600000.0,100600000.0,100600000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2011.0,Q3TTM,2010-10-01,2011-09-30,,84200000.0,5.13,5.13,4.98,,327000000.0,530000000.0,530000000.0,516100000.0,13900000.0,3216900000.0,5471600000.0,-3700000.0,69100000.0,1161700000.0,3216900000.0,2254700000.0,84600000.0,5600000.0,1315000000.0,939700000.0,-82700000.0,857000000.0,5471600000.0,100600000.0,100600000.0,100600000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2011.0,Q3,2011-07-01,2011-09-30,2012-10-30 09:24:44+00:00,21200000.0,1.34,1.34,1.31,,82500000.0,137600000.0,137600000.0,134300000.0,3300000.0,836000000.0,1404500000.0,-1700000.0,24100000.0,283800000.0,836000000.0,568500000.0,20300000.0,2700000.0,329100000.0,239400000.0,-19300000.0,220100000.0,1404500000.0,100600000.0,100600000.0,100600000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2011.0,Q2YTD,2011-01-01,2011-06-30,,43400000.0,2.49,2.49,2.43,,163700000.0,257300000.0,257300000.0,250000000.0,7300000.0,1615100000.0,2771700000.0,-100000.0,46200000.0,605500000.0,1615100000.0,1156600000.0,45000000.0,4600000.0,695100000.0,461500000.0,-40500000.0,421000000.0,2771700000.0,100600000.0,100600000.0,100600000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2011.0,Q2TTM,2010-07-01,2011-06-30,,81000000.0,5.16,5.16,5.01,,318000000.0,535500000.0,535500000.0,521800000.0,13700000.0,3129700000.0,5343600000.0,-3600000.0,48900000.0,1148400000.0,3129700000.0,2213900000.0,85900000.0,7400000.0,1278300000.0,935600000.0,-82100000.0,853500000.0,5343600000.0,100600000.0,100600000.0,100600000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2011.0,Q2,2011-04-01,2011-06-30,2012-08-02 14:02:02+00:00,21500000.0,1.22,1.22,1.2,,80600000.0,126700000.0,126700000.0,122900000.0,3800000.0,815100000.0,1403300000.0,-200000.0,18300000.0,322700000.0,815100000.0,588200000.0,21000000.0,2800000.0,362500000.0,225700000.0,-18400000.0,207300000.0,1403300000.0,100600000.0,100600000.0,100600000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2011.0,Q1TTM,2010-04-01,2011-03-31,,77200000.0,5.42,5.42,5.27,,340200000.0,566000000.0,566000000.0,552600000.0,13400000.0,3019400000.0,5178700000.0,-4200000.0,30600000.0,1071100000.0,3019400000.0,2159300000.0,79400000.0,9400000.0,1178900000.0,980400000.0,-74200000.0,906200000.0,5178700000.0,100300000.0,100300000.0,100300000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2011.0,Q1,2011-01-01,2011-03-31,2012-04-27 11:40:37+00:00,21900000.0,1.27,1.27,1.23,,83100000.0,130600000.0,130600000.0,127100000.0,3500000.0,800000000.0,1368400000.0,100000.0,27900000.0,282800000.0,800000000.0,568400000.0,24000000.0,1800000.0,332600000.0,235800000.0,-22100000.0,213700000.0,1368400000.0,100300000.0,100300000.0,100300000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2012.0,FY,2012-01-01,2012-12-31,2015-02-26 17:25:15+00:00,86300000.0,6.09,6.09,5.99,,359400000.0,584800000.0,584800000.0,583100000.0,1700000.0,3421700000.0,5671400000.0,-7200000.0,25300000.0,1114600000.0,3421700000.0,2249700000.0,94500000.0,22400000.0,1226200000.0,1023500000.0,-79300000.0,944200000.0,5671400000.0,95700000.0,95700000.0,95700000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2012.0,Q4,2012-10-01,2012-12-31,,23200000.0,1.28,1.28,1.27,,70900000.0,120600000.0,120600000.0,120200000.0,400000.0,867300000.0,1405300000.0,-500000.0,20700000.0,278800000.0,867300000.0,538000000.0,27600000.0,4300000.0,322700000.0,215300000.0,-23800000.0,191500000.0,1405300000.0,95700000.0,95700000.0,95700000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2012.0,Q3YTD,2012-01-01,2012-09-30,,63100000.0,4.81,4.81,4.72,,288500000.0,464200000.0,464200000.0,462900000.0,1300000.0,2554400000.0,4266100000.0,-6700000.0,4600000.0,835800000.0,2554400000.0,1711700000.0,66900000.0,18100000.0,903500000.0,808200000.0,-55500000.0,752700000.0,4266100000.0,95100000.0,95100000.0,95100000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2012.0,Q3TTM,2011-10-01,2012-09-30,,84300000.0,6.18,6.18,6.09,,375300000.0,602400000.0,602400000.0,598300000.0,4100000.0,3370900000.0,5632200000.0,-10500000.0,15200000.0,1106100000.0,3370900000.0,2261300000.0,89100000.0,21600000.0,1205600000.0,1055700000.0,-78000000.0,977700000.0,5632200000.0,95100000.0,95100000.0,95100000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2012.0,Q3,2012-07-01,2012-09-30,2012-10-30 09:24:44+00:00,21100000.0,1.56,1.56,1.53,,78500000.0,148400000.0,148400000.0,148000000.0,400000.0,863300000.0,1419400000.0,500000.0,4800000.0,285100000.0,863300000.0,556100000.0,24100000.0,5400000.0,311000000.0,245100000.0,-18200000.0,226900000.0,1419400000.0,95100000.0,95100000.0,95100000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2012.0,Q2YTD,2012-01-01,2012-06-30,,42000000.0,3.25,3.25,3.19,,210000000.0,315800000.0,315800000.0,314900000.0,900000.0,1691100000.0,2846700000.0,-7200000.0,-200000.0,550700000.0,1691100000.0,1155600000.0,42800000.0,12700000.0,592500000.0,563100000.0,-37300000.0,525800000.0,2846700000.0,96400000.0,96400000.0,98300000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2012.0,Q2TTM,2011-07-01,2012-06-30,,84400000.0,5.96,5.96,5.87,,379300000.0,591600000.0,591600000.0,584600000.0,7000000.0,3343600000.0,5617300000.0,-12700000.0,34500000.0,1104800000.0,3343600000.0,2273700000.0,85300000.0,18900000.0,1223700000.0,1050000000.0,-79100000.0,970900000.0,5617300000.0,96400000.0,96400000.0,98300000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2012.0,Q2,2012-04-01,2012-06-30,2013-07-30 09:49:18+00:00,20600000.0,1.59,1.59,1.56,,102400000.0,153800000.0,153800000.0,153300000.0,500000.0,843900000.0,1423400000.0,-6700000.0,3400000.0,279500000.0,843900000.0,579500000.0,21300000.0,8200000.0,303500000.0,276000000.0,-19800000.0,256200000.0,1423400000.0,96400000.0,96400000.0,98300000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2012.0,Q1TTM,2011-04-01,2012-03-31,,85300000.0,5.59,5.59,5.51,,357500000.0,564500000.0,564500000.0,554200000.0,10300000.0,3314800000.0,5597200000.0,-6200000.0,49400000.0,1148000000.0,3314800000.0,2282400000.0,85000000.0,13500000.0,1282700000.0,999700000.0,-77700000.0,922000000.0,5597200000.0,97200000.0,97200000.0,97200000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2012.0,Q1,2012-01-01,2012-03-31,2013-05-01 11:51:30+00:00,21400000.0,1.66,1.66,1.63,,107600000.0,162000000.0,162000000.0,161600000.0,400000.0,847200000.0,1423300000.0,-500000.0,-3600000.0,271200000.0,847200000.0,576100000.0,21500000.0,4500000.0,289000000.0,287100000.0,-17500000.0,269600000.0,1423300000.0,97200000.0,97200000.0,97200000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2013.0,FY,2013-01-01,2013-12-31,2016-03-01 13:44:03+00:00,81700000.0,6.36,6.36,6.25,,340200000.0,575400000.0,575400000.0,573800000.0,1600000.0,3585100000.0,5808300000.0,2100000.0,21800000.0,1128800000.0,3585100000.0,2223200000.0,96500000.0,19100000.0,1232300000.0,990900000.0,-75300000.0,915600000.0,5808300000.0,90200000.0,90200000.0,90200000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2013.0,Q4,2013-10-01,2013-12-31,,21400000.0,1.47,1.47,1.44,,67400000.0,126800000.0,126800000.0,126400000.0,400000.0,910900000.0,1437000000.0,-1200000.0,4000000.0,285700000.0,910900000.0,526100000.0,24200000.0,4600000.0,311100000.0,215000000.0,-20800000.0,194200000.0,1437000000.0,90200000.0,90200000.0,90200000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2013.0,Q3YTD,2013-01-01,2013-09-30,,60300000.0,4.89,4.89,4.81,,272800000.0,448600000.0,448600000.0,447400000.0,1200000.0,2674200000.0,4371300000.0,3300000.0,17800000.0,843100000.0,2674200000.0,1697100000.0,72300000.0,14500000.0,921200000.0,775900000.0,-54500000.0,721400000.0,4371300000.0,89200000.0,89200000.0,89200000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2013.0,Q3TTM,2012-10-01,2013-09-30,,83500000.0,6.17,6.17,6.08,,343700000.0,569200000.0,569200000.0,567600000.0,1600000.0,3541500000.0,5776600000.0,2800000.0,38500000.0,1121900000.0,3541500000.0,2235100000.0,99900000.0,18800000.0,1243900000.0,991200000.0,-78300000.0,912900000.0,5776600000.0,89200000.0,89200000.0,89200000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2013.0,Q3,2013-07-01,2013-09-30,2014-11-10 11:18:40+00:00,20300000.0,1.66,1.66,1.63,,81300000.0,148700000.0,148700000.0,148300000.0,400000.0,914600000.0,1462200000.0,4700000.0,3700000.0,279000000.0,914600000.0,547600000.0,24700000.0,5400000.0,303000000.0,244600000.0,-14600000.0,230000000.0,1462200000.0,89200000.0,89200000.0,89200000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2013.0,Q2YTD,2013-01-01,2013-06-30,,40000000.0,3.23,3.23,3.18,,191500000.0,299900000.0,299900000.0,299100000.0,800000.0,1759600000.0,2909100000.0,-1400000.0,14100000.0,564100000.0,1759600000.0,1149500000.0,47600000.0,9100000.0,618200000.0,531300000.0,-39900000.0,491400000.0,2909100000.0,92000000.0,92000000.0,92000000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2013.0,Q2TTM,2012-07-01,2013-06-30,,84300000.0,6.07,6.07,5.98,,340900000.0,568900000.0,568900000.0,567300000.0,1600000.0,3490200000.0,5733800000.0,-1400000.0,39600000.0,1128000000.0,3490200000.0,2243600000.0,99300000.0,18800000.0,1251900000.0,991700000.0,-81900000.0,909800000.0,5733800000.0,92000000.0,92000000.0,92000000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2013.0,Q2,2013-04-01,2013-06-30,2014-07-29 14:29:08+00:00,20500000.0,1.65,1.65,1.62,,97700000.0,152300000.0,152300000.0,151900000.0,400000.0,890900000.0,1468200000.0,-800000.0,6600000.0,280900000.0,890900000.0,577300000.0,23100000.0,4600000.0,308000000.0,269300000.0,-19300000.0,250000000.0,1468200000.0,92000000.0,92000000.0,92000000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2013.0,Q1TTM,2012-04-01,2013-03-31,,84400000.0,6.01,6.01,5.92,,345600000.0,570400000.0,570400000.0,568700000.0,1700000.0,3443200000.0,5689000000.0,-7300000.0,36400000.0,1126600000.0,3443200000.0,2245800000.0,97500000.0,22400000.0,1247400000.0,998400000.0,-82400000.0,916000000.0,5689000000.0,92900000.0,92900000.0,92900000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2013.0,Q1,2013-01-01,2013-03-31,2014-04-29 13:52:56+00:00,19500000.0,1.58,1.58,1.56,,93800000.0,147600000.0,147600000.0,147200000.0,400000.0,868700000.0,1440900000.0,-600000.0,7500000.0,283200000.0,868700000.0,572200000.0,24500000.0,4500000.0,310200000.0,262000000.0,-20600000.0,241400000.0,1440900000.0,92900000.0,92900000.0,92900000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2014.0,FY,2014-01-01,2014-12-31,2016-03-01 13:44:03+00:00,76700000.0,6.03,6.03,5.91,,314100000.0,512600000.0,512600000.0,511200000.0,1400000.0,3808500000.0,6011600000.0,10400000.0,17800000.0,1198200000.0,3808500000.0,2203100000.0,109500000.0,15400000.0,1292700000.0,910400000.0,-83700000.0,826700000.0,6011600000.0,84800000.0,84800000.0,84800000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2014.0,Q4,2014-10-01,2014-12-31,,15400000.0,1.41,1.41,1.37,,67600000.0,119900000.0,119900000.0,119600000.0,300000.0,966200000.0,1512700000.0,-3500000.0,2400000.0,309700000.0,966200000.0,546500000.0,32100000.0,4100000.0,327500000.0,219000000.0,-31500000.0,187500000.0,1512700000.0,84800000.0,84800000.0,84800000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2014.0,Q3YTD,2014-01-01,2014-09-30,,61300000.0,4.62,4.62,4.54,,246500000.0,392700000.0,392700000.0,391600000.0,1100000.0,2842300000.0,4498900000.0,13900000.0,15400000.0,888500000.0,2842300000.0,1656600000.0,77400000.0,11300000.0,965200000.0,691400000.0,-52200000.0,639200000.0,4498900000.0,84900000.0,84900000.0,84900000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2014.0,Q3TTM,2013-10-01,2014-09-30,,82700000.0,6.09,6.09,5.98,,313900000.0,519500000.0,519500000.0,518000000.0,1500000.0,3753200000.0,5935900000.0,12700000.0,19400000.0,1174200000.0,3753200000.0,2182700000.0,101600000.0,15900000.0,1276300000.0,906400000.0,-73000000.0,833400000.0,5935900000.0,84900000.0,84900000.0,84900000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2014.0,Q3,2014-07-01,2014-09-30,2015-10-30 13:45:36+00:00,18300000.0,1.62,1.62,1.59,,81500000.0,137500000.0,137500000.0,137200000.0,300000.0,980600000.0,1551800000.0,-500000.0,5800000.0,305700000.0,980600000.0,571200000.0,25900000.0,4000000.0,329800000.0,241400000.0,-22400000.0,219000000.0,1551800000.0,84900000.0,84900000.0,84900000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2014.0,Q2YTD,2014-01-01,2014-06-30,,43000000.0,3.0,3.0,2.95,,165000000.0,255200000.0,255200000.0,254400000.0,800000.0,1861700000.0,2947100000.0,14400000.0,9600000.0,582800000.0,1861700000.0,1085400000.0,51500000.0,7300000.0,635400000.0,450000000.0,-29800000.0,420200000.0,2947100000.0,84700000.0,84700000.0,84700000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2014.0,Q2TTM,2013-07-01,2014-06-30,,84700000.0,6.13,6.13,6.02,,313700000.0,530700000.0,530700000.0,529100000.0,1600000.0,3687200000.0,5846300000.0,17900000.0,17300000.0,1147500000.0,3687200000.0,2159100000.0,100400000.0,17300000.0,1249500000.0,909600000.0,-65200000.0,844400000.0,5846300000.0,84700000.0,84700000.0,84700000.0
