company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,dividendspayable,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2013.0,Q3,,2013-09-30,2013-10-24 08:12:25+00:00,509600000.0,405300000.0,544300000.0,-214700000.0,985200000.0,0.0,-628600000.0,23600000.0,127500000.0,81000000.0,69300000.0,209300000.0,106800000.0,1516800000.0,499600000.0,785100000.0,9900000.0,,38200000.0,16000000.0,184400000.0,135600000.0,141900000.0,63100000.0,46100000.0,,1392600000.0,2600000.0,3355700000.0,210200000.0,2080700000.0,1230400000.0,210200000.0,220100000.0,3089500000.0,3355700000.0,489900000.0,1859100000.0,-339100000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2013.0,Q2,,2013-06-30,2013-07-25 10:56:37+00:00,522600000.0,384400000.0,520200000.0,-216900000.0,1003900000.0,0.0,-636800000.0,17000000.0,129500000.0,58400000.0,69400000.0,217100000.0,115200000.0,1518900000.0,456100000.0,739500000.0,11500000.0,,32700000.0,19600000.0,185100000.0,128800000.0,111800000.0,71600000.0,42600000.0,,1305600000.0,55000000.0,3278800000.0,146700000.0,2045500000.0,1242600000.0,146700000.0,158200000.0,3078000000.0,3278800000.0,493800000.0,1835400000.0,-305200000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2013.0,Q1,,2013-03-31,2013-04-25 10:33:07+00:00,511700000.0,413400000.0,521100000.0,-207800000.0,1017200000.0,0.0,-659200000.0,28300000.0,115000000.0,64200000.0,69400000.0,228200000.0,122600000.0,1521100000.0,444000000.0,716800000.0,13800000.0,,21700000.0,17300000.0,186200000.0,130300000.0,106000000.0,66300000.0,39300000.0,,1218600000.0,122200000.0,3275500000.0,74900000.0,2055900000.0,1316900000.0,74900000.0,88700000.0,3147500000.0,3275500000.0,502800000.0,1830600000.0,-276700000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2014.0,FY,,2014-12-31,2016-02-17 12:23:47+00:00,512300000.0,387800000.0,532800000.0,-198900000.0,1297700000.0,0.0,-639200000.0,34300000.0,7700000.0,45200000.0,76600000.0,162700000.0,75400000.0,1492800000.0,555500000.0,912700000.0,9500000.0,,150400000.0,12000000.0,211100000.0,131300000.0,192800000.0,82600000.0,66000000.0,,1775000000.0,4100000.0,3763800000.0,574300000.0,2331300000.0,1205300000.0,574300000.0,583800000.0,3114000000.0,3763800000.0,519800000.0,1908700000.0,-362600000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2014.0,Q3,,2014-09-30,2014-10-23 10:46:41+00:00,519400000.0,412100000.0,563200000.0,-161000000.0,1195200000.0,0.0,-669600000.0,13900000.0,102300000.0,62900000.0,76500000.0,170500000.0,77800000.0,1496800000.0,559100000.0,897400000.0,14500000.0,,58900000.0,13500000.0,174100000.0,150400000.0,185400000.0,68100000.0,61100000.0,,1748200000.0,1200000.0,3691800000.0,509300000.0,2336800000.0,1237100000.0,509300000.0,523800000.0,3106900000.0,3691800000.0,457600000.0,1869800000.0,-408300000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2014.0,Q2,,2014-06-30,2014-07-22 10:17:39+00:00,543000000.0,418200000.0,536700000.0,-135100000.0,1586300000.0,0.0,-684000000.0,11900000.0,121400000.0,69900000.0,76500000.0,175400000.0,82400000.0,1502100000.0,574700000.0,884700000.0,13600000.0,,54200000.0,13000000.0,170700000.0,143600000.0,178800000.0,71600000.0,56500000.0,,1641900000.0,505700000.0,4112500000.0,434100000.0,2772200000.0,1743700000.0,434100000.0,447700000.0,3608300000.0,4112500000.0,455600000.0,1864600000.0,-388700000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2014.0,Q1,,2014-03-31,2014-04-24 06:04:07+00:00,549500000.0,397200000.0,547600000.0,-121400000.0,1090000000.0,0.0,-700500000.0,22100000.0,112200000.0,79800000.0,76500000.0,176000000.0,85700000.0,1008700000.0,570900000.0,872300000.0,13400000.0,,31400000.0,13200000.0,162200000.0,137400000.0,163700000.0,68100000.0,53200000.0,,1549900000.0,505400000.0,3541200000.0,345900000.0,2238400000.0,1780900000.0,345900000.0,359300000.0,3128700000.0,3541200000.0,430500000.0,1347800000.0,-382100000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2015.0,FY,,2015-12-31,2017-02-27 15:29:43+00:00,481500000.0,342500000.0,589800000.0,-347800000.0,1701400000.0,0.0,-562300000.0,35500000.0,13200000.0,65700000.0,77800000.0,126000000.0,54900000.0,2981000000.0,484900000.0,964000000.0,39800000.0,,118500000.0,8700000.0,132400000.0,132300000.0,215200000.0,60400000.0,0.0,,640400000.0,3000000.0,3998100000.0,-632300000.0,2602400000.0,1253300000.0,-632300000.0,-592500000.0,4590600000.0,3998100000.0,431700000.0,3337300000.0,-362600000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2015.0,Q3,,2015-09-30,2015-10-22 07:54:47+00:00,450100000.0,368900000.0,566900000.0,-305100000.0,1363500000.0,0.0,-570200000.0,20900000.0,115100000.0,71200000.0,83000000.0,147000000.0,65000000.0,1839300000.0,518600000.0,933200000.0,40700000.0,,47900000.0,10300000.0,136500000.0,149600000.0,206000000.0,69100000.0,0.0,,2026400000.0,1500000.0,3777900000.0,351500000.0,2435200000.0,1193600000.0,351500000.0,392200000.0,3385700000.0,3777900000.0,409500000.0,2192100000.0,-799600000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2015.0,Q2,,2015-06-30,2015-07-23 09:06:46+00:00,521700000.0,367300000.0,561700000.0,-256100000.0,1475100000.0,0.0,-578800000.0,13200000.0,100900000.0,47700000.0,84400000.0,154900000.0,68300000.0,1506200000.0,573300000.0,908200000.0,41000000.0,,67800000.0,10800000.0,209700000.0,143200000.0,204600000.0,100100000.0,0.0,,1954600000.0,1000000.0,3959100000.0,757100000.0,2616700000.0,1229700000.0,757100000.0,798100000.0,3161000000.0,3959100000.0,434200000.0,1931300000.0,-362600000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2015.0,Q1,,2015-03-31,2015-04-23 07:18:11+00:00,494300000.0,381900000.0,551400000.0,-231800000.0,1433900000.0,0.0,-623400000.0,14800000.0,93000000.0,55100000.0,84400000.0,159300000.0,71700000.0,1511900000.0,549900000.0,899200000.0,8900000.0,,64100000.0,11200000.0,210500000.0,151500000.0,202900000.0,80200000.0,71800000.0,,1885300000.0,0.0,3884700000.0,667500000.0,2538900000.0,1200000000.0,667500000.0,676400000.0,3136500000.0,3884700000.0,446600000.0,1936500000.0,-362600000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2016.0,FY,,2016-12-31,2017-04-27 08:24:18+00:00,515800000.0,369000000.0,612100000.0,-411400000.0,1795400000.0,0.0,-512100000.0,12400000.0,8300000.0,24000000.0,76000000.0,108900000.0,46000000.0,2976200000.0,473500000.0,948600000.0,40600000.0,,143100000.0,6200000.0,104200000.0,134500000.0,229000000.0,60400000.0,,0.0,773400000.0,3900000.0,4087700000.0,-512700000.0,2706600000.0,1244200000.0,-512700000.0,-472100000.0,4559800000.0,4087700000.0,432500000.0,3315600000.0,-362600000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2016.0,Q3,,2016-09-30,2016-10-27 07:48:58+00:00,474800000.0,397200000.0,649200000.0,-377000000.0,1843200000.0,0.0,-520700000.0,19000000.0,29200000.0,28600000.0,76600000.0,112800000.0,47200000.0,3008400000.0,476000000.0,929600000.0,39800000.0,,131400000.0,5600000.0,137700000.0,167000000.0,230700000.0,60100000.0,0.0,,782200000.0,1800000.0,4193700000.0,-478500000.0,2805700000.0,1250000000.0,-478500000.0,-438700000.0,4632400000.0,4193700000.0,458400000.0,3382400000.0,-363000000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2016.0,Q2,,2016-06-30,2016-07-28 07:59:39+00:00,456300000.0,359500000.0,590300000.0,-374100000.0,1716000000.0,0.0,-535200000.0,10300000.0,13000000.0,22200000.0,77600000.0,115800000.0,48900000.0,3021900000.0,465800000.0,925400000.0,42700000.0,,142300000.0,6100000.0,149400000.0,176300000.0,210100000.0,65600000.0,0.0,,709800000.0,3800000.0,4028600000.0,-562100000.0,2619900000.0,1160500000.0,-562100000.0,-519400000.0,4548000000.0,4028600000.0,483300000.0,3387500000.0,-362600000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2016.0,Q1,,2016-03-31,2016-04-28 07:57:48+00:00,473900000.0,368200000.0,602900000.0,-354200000.0,1702300000.0,0.0,-550900000.0,13400000.0,10200000.0,71300000.0,77700000.0,120000000.0,50500000.0,3012600000.0,486900000.0,927000000.0,43000000.0,,124100000.0,6600000.0,138300000.0,160800000.0,209400000.0,66800000.0,0.0,,632300000.0,3100000.0,4016800000.0,-635400000.0,2634400000.0,1242300000.0,-635400000.0,-592400000.0,4609200000.0,4016800000.0,455400000.0,3366900000.0,-362600000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2017.0,Q1,,2017-03-31,2017-04-27 08:24:18+00:00,536000000.0,355000000.0,631200000.0,-383300000.0,1724400000.0,0.0,-497600000.0,10900000.0,26100000.0,49900000.0,76300000.0,113100000.0,43900000.0,2973300000.0,498500000.0,963600000.0,38300000.0,,148400000.0,6000000.0,99200000.0,140800000.0,232600000.0,60800000.0,,152500000.0,812400000.0,4500000.0,4227100000.0,-431100000.0,2817300000.0,1308800000.0,-431100000.0,-392800000.0,4619900000.0,4227100000.0,446200000.0,3311100000.0,-362600000.0
