company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2010.0,FY,2009-10-03,2010-10-01,2012-11-21 16:22:06+00:00,2.96,2.96,2.91,,165444000.0,360422000.0,367481000.0,-7059000.0,360422000.0,,1330943000.0,2356585000.0,,,,156748000.0,,334692000.0,1330943000.0,1025642000.0,4108000.0,2831000.0,491440000.0,534202000.0,-1277000.0,532925000.0,2356585000.0,121800000.0,121816000.0,124025000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2010.0,Q3YTD,2009-10-03,2010-07-02,,2.08,2.08,2.05,,122082000.0,255383000.0,261833000.0,-6450000.0,255383000.0,,955152000.0,1704528000.0,,,,116182000.0,,247786000.0,955152000.0,749376000.0,3675000.0,2182000.0,363968000.0,385408000.0,-1493000.0,383915000.0,1704528000.0,122100000.0,122072000.0,124511000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2010.0,Q3TTM,2009-07-04,2010-07-02,,2.85,2.85,2.83,,175315000.0,352444000.0,359021000.0,-6577000.0,352444000.0,,1312164000.0,2346457000.0,,,,154275000.0,,343927000.0,1312164000.0,1034293000.0,4705000.0,2950000.0,498202000.0,536091000.0,-1755000.0,534336000.0,2346457000.0,122100000.0,122072000.0,124511000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2010.0,Q3,2010-04-03,2010-07-02,2011-08-10 16:15:24+00:00,0.7,0.7,0.69,,38003000.0,85494000.0,91944000.0,-6450000.0,85494000.0,,323670000.0,578051000.0,,,,38874000.0,,84742000.0,323670000.0,254381000.0,1472000.0,654000.0,123616000.0,130765000.0,-818000.0,129947000.0,578051000.0,122100000.0,122072000.0,124511000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2010.0,Q2,2010-01-02,2010-04-02,2011-05-11 14:47:59+00:00,0.74,0.74,0.73,,44063000.0,91114000.0,91114000.0,,91114000.0,,331593000.0,585571000.0,,,,38920000.0,,79502000.0,331593000.0,253978000.0,1099000.0,720000.0,118422000.0,135556000.0,-379000.0,135177000.0,585571000.0,123100000.0,122938000.0,124337000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2010.0,Q2YTD,2009-10-03,2010-04-02,,1.38,1.38,1.36,,84079000.0,169889000.0,169889000.0,,169889000.0,,631482000.0,1126477000.0,,,,77308000.0,,163044000.0,631482000.0,494995000.0,2203000.0,1528000.0,240352000.0,254643000.0,-675000.0,253968000.0,1126477000.0,123100000.0,122938000.0,124337000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2010.0,Q1,2009-10-03,2010-01-01,2011-02-09 15:51:41+00:00,0.64,0.64,0.63,,40016000.0,78775000.0,78775000.0,0.0,78775000.0,,299889000.0,540906000.0,,,,38388000.0,,83542000.0,299889000.0,241017000.0,1104000.0,808000.0,121930000.0,119087000.0,-296000.0,118791000.0,540906000.0,123100000.0,123690000.0,125061000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2010.0,Q1TTM,2009-01-03,2010-01-01,,2.65,2.65,2.63,,152707000.0,329000000.0,340672000.0,-11672000.0,329000000.0,,1263732000.0,2246297000.0,,,,148785000.0,,339293000.0,1263732000.0,982565000.0,4248000.0,3140000.0,488078000.0,494487000.0,-1108000.0,493379000.0,2246297000.0,123100000.0,123690000.0,125061000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2011.0,Q4,2011-07-02,2011-09-30,,0.89,0.89,0.87,,49388000.0,100760000.0,110453000.0,-9693000.0,100760000.0,,418620000.0,718921000.0,,,,43924000.0,,96641000.0,418620000.0,300301000.0,731000.0,836000.0,140565000.0,159736000.0,105000.0,159841000.0,718921000.0,116600000.0,116703000.0,118735000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2011.0,FY,2010-10-02,2011-09-30,2013-11-26 16:46:24+00:00,3.42,3.42,3.36,,180084000.0,398933000.0,408626000.0,-9693000.0,398933000.0,,1460777000.0,2596666000.0,,,,170725000.0,,376713000.0,1460777000.0,1135889000.0,2599000.0,2858000.0,547438000.0,588451000.0,259000.0,588710000.0,2596666000.0,116600000.0,116703000.0,118735000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2011.0,Q3,2011-04-02,2011-07-01,2012-08-07 16:09:22+00:00,0.84,0.84,0.83,,41966000.0,98605000.0,98605000.0,,98605000.0,,369683000.0,649438000.0,,,,44426000.0,,94838000.0,369683000.0,279755000.0,504000.0,584000.0,139264000.0,140491000.0,80000.0,140571000.0,649438000.0,117400000.0,116874000.0,119064000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2011.0,Q3YTD,2010-10-02,2011-07-01,,2.53,2.53,2.49,,130696000.0,298173000.0,298173000.0,,298173000.0,,1042157000.0,1877745000.0,,,,126801000.0,,280072000.0,1042157000.0,835588000.0,1868000.0,2022000.0,406873000.0,428715000.0,154000.0,428869000.0,1877745000.0,117400000.0,116874000.0,119064000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2011.0,Q3TTM,2010-07-03,2011-07-01,,3.41,3.41,3.35,,174058000.0,403212000.0,403821000.0,-609000.0,403212000.0,,1417948000.0,2529802000.0,,,,167367000.0,,366978000.0,1417948000.0,1111854000.0,2301000.0,2671000.0,534345000.0,577509000.0,370000.0,577879000.0,2529802000.0,117400000.0,116874000.0,119064000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2011.0,Q2YTD,2010-10-02,2011-04-01,,1.69,1.69,1.66,,88730000.0,199568000.0,199568000.0,,199568000.0,,672474000.0,1228307000.0,,,,82375000.0,,185234000.0,672474000.0,555833000.0,1364000.0,1438000.0,267609000.0,288224000.0,74000.0,288298000.0,1228307000.0,118500000.0,117959000.0,120386000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2011.0,Q2TTM,2010-04-03,2011-04-01,,3.27,3.27,3.21,,170095000.0,390101000.0,397160000.0,-7059000.0,390101000.0,,1371935000.0,2458415000.0,,,,161815000.0,,356882000.0,1371935000.0,1086480000.0,3269000.0,2741000.0,518697000.0,567783000.0,-528000.0,567255000.0,2458415000.0,118500000.0,117959000.0,120386000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2011.0,Q2,2011-01-01,2011-04-01,2012-05-08 16:14:23+00:00,0.87,0.87,0.86,,48118000.0,103079000.0,103079000.0,,103079000.0,,359461000.0,648455000.0,,,,43873000.0,,93924000.0,359461000.0,288994000.0,809000.0,809000.0,137797000.0,151197000.0,,151197000.0,648455000.0,118500000.0,117959000.0,120386000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2011.0,Q1TTM,2010-01-02,2010-12-31,,3.14,3.14,3.08,,166040000.0,378136000.0,385195000.0,-7059000.0,378136000.0,,1344067000.0,2395531000.0,,,,156862000.0,,342460000.0,1344067000.0,1051464000.0,3559000.0,2652000.0,499322000.0,552142000.0,-907000.0,551235000.0,2395531000.0,117700000.0,118170000.0,121212000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2011.0,Q1,2010-10-02,2010-12-31,2012-02-07 17:06:04+00:00,0.82,0.82,0.8,,40612000.0,96489000.0,96489000.0,,96489000.0,,313013000.0,579852000.0,,,,38502000.0,,91310000.0,313013000.0,266839000.0,555000.0,629000.0,129812000.0,137027000.0,74000.0,137101000.0,579852000.0,117700000.0,118170000.0,121212000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2012.0,FY,2011-10-01,2012-09-28,2014-11-24 20:06:30+00:00,3.83,3.83,3.76,,168875000.0,427049000.0,427049000.0,,427049000.0,,1610679000.0,2807015000.0,,,,185742000.0,,416520000.0,1610679000.0,1196336000.0,3419000.0,5269000.0,602262000.0,594074000.0,1850000.0,595924000.0,2807015000.0,111500000.0,111376000.0,113473000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2012.0,Q4,2012-06-30,2012-09-28,,1.09,1.09,1.07,,48317000.0,120200000.0,120200000.0,,120200000.0,,432887000.0,756157000.0,,,,45967000.0,,109534000.0,432887000.0,323270000.0,950000.0,1698000.0,155501000.0,167769000.0,748000.0,168517000.0,756157000.0,111500000.0,111376000.0,113473000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2012.0,Q3YTD,2011-10-01,2012-06-29,,2.74,2.74,2.69,,120558000.0,306849000.0,306849000.0,,306849000.0,,1177792000.0,2050858000.0,,,,139775000.0,,306986000.0,1177792000.0,873066000.0,2469000.0,3571000.0,446761000.0,426305000.0,1102000.0,427407000.0,2050858000.0,111100000.0,111070000.0,112823000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2012.0,Q3TTM,2011-07-02,2012-06-29,,3.63,3.63,3.56,,169946000.0,407609000.0,417302000.0,-9693000.0,407609000.0,,1596412000.0,2769779000.0,,,,183699000.0,,403627000.0,1596412000.0,1173367000.0,3200000.0,4407000.0,587326000.0,586041000.0,1207000.0,587248000.0,2769779000.0,111100000.0,111070000.0,112823000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2012.0,Q3,2012-03-31,2012-06-29,2013-08-06 17:26:22+00:00,0.98,0.98,0.96,,45123000.0,108843000.0,108843000.0,,108843000.0,,397635000.0,705246000.0,,,,48943000.0,,105081000.0,397635000.0,307611000.0,933000.0,1312000.0,154024000.0,153587000.0,379000.0,153966000.0,705246000.0,111100000.0,111070000.0,112823000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2012.0,Q2YTD,2011-10-01,2012-03-30,,1.76,1.76,1.73,,75435000.0,198006000.0,198006000.0,,198006000.0,,780157000.0,1345612000.0,,,,90832000.0,,201905000.0,780157000.0,565455000.0,1536000.0,2259000.0,292737000.0,272718000.0,723000.0,273441000.0,1345612000.0,112300000.0,112354000.0,114513000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2012.0,Q2TTM,2011-04-02,2012-03-30,,3.49,3.49,3.43,,166789000.0,397371000.0,407064000.0,-9693000.0,397371000.0,,1568460000.0,2713971000.0,,,,179182000.0,,393384000.0,1568460000.0,1145511000.0,2771000.0,3679000.0,572566000.0,572945000.0,908000.0,573853000.0,2713971000.0,112300000.0,112354000.0,114513000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2012.0,Q2,2011-12-31,2012-03-30,2013-05-08 16:38:35+00:00,0.96,0.96,0.94,,36429000.0,107772000.0,107772000.0,,107772000.0,,423578000.0,720274000.0,,,,47067000.0,,105830000.0,423578000.0,296696000.0,707000.0,1109000.0,152897000.0,143799000.0,402000.0,144201000.0,720274000.0,112300000.0,112354000.0,114513000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2012.0,Q1TTM,2011-01-01,2011-12-30,,3.4,3.4,3.35,,178478000.0,392678000.0,402371000.0,-9693000.0,392678000.0,,1504343000.0,2642152000.0,,,,175988000.0,,381478000.0,1504343000.0,1137809000.0,2873000.0,3379000.0,557466000.0,580343000.0,506000.0,580849000.0,2642152000.0,112800000.0,112267000.0,114370000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2012.0,Q1,2011-10-01,2011-12-30,2013-02-05 16:03:53+00:00,0.8,0.8,0.79,,39006000.0,90234000.0,90234000.0,,90234000.0,,356579000.0,625338000.0,,,,43765000.0,,96075000.0,356579000.0,268759000.0,829000.0,1150000.0,139840000.0,128919000.0,321000.0,129240000.0,625338000.0,112800000.0,112267000.0,114370000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2013.0,FY,2012-09-29,2013-09-27,2015-11-25 17:12:08+00:00,4.04,4.04,3.98,,173835000.0,438248000.0,438248000.0,,438248000.0,0.0,1693210000.0,2942897000.0,,,,208208000.0,,432589000.0,1693210000.0,1249687000.0,4129000.0,7322000.0,640797000.0,608890000.0,3193000.0,612083000.0,2942897000.0,108500000.0,108352000.0,110053000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2013.0,Q4,2013-06-29,2013-09-27,,1.09,1.09,1.07,,44418000.0,117346000.0,117346000.0,,117346000.0,,441434000.0,769930000.0,,,,56853000.0,,110679000.0,441434000.0,328496000.0,1363000.0,2163000.0,167532000.0,160964000.0,800000.0,161764000.0,769930000.0,108500000.0,108352000.0,110053000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2013.0,Q3YTD,2012-09-29,2013-06-28,,2.95,2.95,2.91,,129417000.0,320902000.0,320902000.0,,320902000.0,,1251776000.0,2172967000.0,,,,151355000.0,,321910000.0,1251776000.0,921191000.0,2766000.0,5159000.0,473265000.0,447926000.0,2393000.0,450319000.0,2172967000.0,108500000.0,108158000.0,109760000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2013.0,Q3TTM,2012-06-30,2013-06-28,,4.04,4.04,3.98,,177734000.0,441102000.0,441102000.0,,441102000.0,,1684663000.0,2929124000.0,,,,197322000.0,,431444000.0,1684663000.0,1244461000.0,3716000.0,6857000.0,628766000.0,615695000.0,3141000.0,618836000.0,2929124000.0,108500000.0,108158000.0,109760000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2013.0,Q3,2013-03-30,2013-06-28,2014-08-05 17:15:51+00:00,1.04,1.04,1.03,,42942000.0,112831000.0,112831000.0,,112831000.0,,415746000.0,726211000.0,,,,53335000.0,,102398000.0,415746000.0,310465000.0,874000.0,1915000.0,155733000.0,154732000.0,1041000.0,155773000.0,726211000.0,108500000.0,108158000.0,109760000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2013.0,Q2YTD,2012-09-29,2013-03-29,,1.91,1.91,1.88,,86475000.0,208071000.0,208071000.0,,208071000.0,,836030000.0,1446756000.0,,,,98020000.0,,219512000.0,836030000.0,610726000.0,1892000.0,3244000.0,317532000.0,293194000.0,1352000.0,294546000.0,1446756000.0,108500000.0,108841000.0,110650000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2013.0,Q2TTM,2012-03-31,2013-03-29,,3.98,3.98,3.91,,179915000.0,437114000.0,437114000.0,,437114000.0,,1666552000.0,2908159000.0,,,,192930000.0,,434127000.0,1666552000.0,1241607000.0,3775000.0,6254000.0,627057000.0,614550000.0,2479000.0,617029000.0,2908159000.0,108500000.0,108841000.0,110650000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2013.0,Q2,2012-12-29,2013-03-29,2014-05-05 17:19:25+00:00,1.04,1.04,1.02,,43595000.0,112788000.0,112788000.0,,112788000.0,,448720000.0,768358000.0,,,,50903000.0,,113031000.0,448720000.0,319638000.0,1026000.0,1705000.0,163934000.0,155704000.0,679000.0,156383000.0,768358000.0,108500000.0,108841000.0,110650000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2013.0,Q1TTM,2011-12-31,2012-12-28,,3.9,3.9,3.83,,172749000.0,432098000.0,432098000.0,,432098000.0,,1641410000.0,2860075000.0,,,,189094000.0,,426926000.0,1641410000.0,1218665000.0,3456000.0,5658000.0,616020000.0,602645000.0,2202000.0,604847000.0,2860075000.0,109500000.0,109298000.0,111144000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2013.0,Q1,2012-09-29,2012-12-28,2014-01-30 16:30:50+00:00,0.87,0.87,0.86,,42880000.0,95283000.0,95283000.0,,95283000.0,,387310000.0,678398000.0,,,,47117000.0,,106481000.0,387310000.0,291088000.0,866000.0,1539000.0,153598000.0,137490000.0,673000.0,138163000.0,678398000.0,109500000.0,109298000.0,111144000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2014.0,FY,2013-09-28,2014-09-26,2016-11-23 17:13:02+00:00,3.88,3.88,3.83,,170800000.0,403700000.0,403700000.0,,403700000.0,0.0,1748100000.0,3049800000.0,,0.0,25100000.0,234800000.0,,470600000.0,1748100000.0,1301700000.0,7200000.0,10500000.0,730500000.0,571200000.0,3300000.0,574500000.0,3049800000.0,104000000.0,104000000.0,105300000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2014.0,Q4,2014-06-28,2014-09-26,,1.04,1.04,1.02,,54363000.0,105862000.0,105862000.0,,105862000.0,,472023000.0,812107000.0,,,-30000.0,59132000.0,,121824000.0,472023000.0,340084000.0,1665000.0,2732000.0,180926000.0,159158000.0,1067000.0,160225000.0,812107000.0,104000000.0,104000000.0,105300000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2014.0,Q3YTD,2013-09-28,2014-06-27,,2.84,2.84,2.81,,116437000.0,297838000.0,297838000.0,,297838000.0,,1276077000.0,2237693000.0,,,25130000.0,175668000.0,,348776000.0,1276077000.0,961616000.0,5535000.0,7768000.0,549574000.0,412042000.0,2233000.0,414275000.0,2237693000.0,104000000.0,103644000.0,104869000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2014.0,Q3TTM,2013-06-29,2014-06-27,,3.93,3.93,3.88,,160855000.0,415184000.0,415184000.0,,415184000.0,,1717511000.0,3007623000.0,,,25130000.0,232521000.0,,459455000.0,1717511000.0,1290112000.0,6898000.0,9931000.0,717106000.0,573006000.0,3033000.0,576039000.0,3007623000.0,104000000.0,103644000.0,104869000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2014.0,Q3,2014-03-29,2014-06-27,2015-08-11 16:43:12+00:00,1.03,1.03,1.02,,36672000.0,107090000.0,107090000.0,,107090000.0,0.0,423958000.0,747685000.0,,,0.0,56988000.0,,124235000.0,423958000.0,323727000.0,1787000.0,3045000.0,181223000.0,142504000.0,1258000.0,143762000.0,747685000.0,104000000.0,103644000.0,104869000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2014.0,Q2YTD,2013-09-28,2014-03-28,,1.81,1.81,1.79,,79765000.0,190748000.0,190748000.0,,190748000.0,,852119000.0,1490008000.0,,,25130000.0,118680000.0,,224541000.0,852119000.0,637889000.0,3748000.0,4723000.0,368351000.0,269538000.0,975000.0,270513000.0,1490008000.0,104300000.0,104152000.0,105446000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2014.0,Q2TTM,2013-03-30,2014-03-28,,3.94,3.94,3.89,,167125000.0,420925000.0,420925000.0,,420925000.0,,1709299000.0,2986149000.0,,,25130000.0,228868000.0,,437618000.0,1709299000.0,1276850000.0,5985000.0,8801000.0,691616000.0,585234000.0,2816000.0,588050000.0,2986149000.0,104300000.0,104152000.0,105446000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2014.0,Q2,2013-12-28,2014-03-28,2015-05-12 16:40:09+00:00,0.89,0.89,0.88,,35359000.0,92788000.0,92788000.0,,92788000.0,,450196000.0,778506000.0,,,25130000.0,60677000.0,,114959000.0,450196000.0,328310000.0,1855000.0,2458000.0,200766000.0,127544000.0,603000.0,128147000.0,778506000.0,104300000.0,104152000.0,105446000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2014.0,Q1TTM,2012-12-29,2013-12-27,,4.09,4.09,4.03,,175361000.0,440925000.0,440925000.0,,440925000.0,,1707823000.0,2976001000.0,,,,219094000.0,,435690000.0,1707823000.0,1268178000.0,5156000.0,8048000.0,654784000.0,613394000.0,2892000.0,616286000.0,2976001000.0,106500000.0,105986000.0,107449000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2014.0,Q1,2013-09-28,2013-12-27,2015-02-10 16:35:43+00:00,0.92,0.92,0.91,,44406000.0,97960000.0,97960000.0,,97960000.0,,401923000.0,711502000.0,,,,58003000.0,,109582000.0,401923000.0,309579000.0,1893000.0,2265000.0,167585000.0,141994000.0,372000.0,142366000.0,711502000.0,106500000.0,105986000.0,107449000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2015.0,FY,2014-09-27,2015-10-02,2017-11-27 17:29:12+00:00,4.13,4.13,4.09,0.0,89900000.0,412000000.0,311400000.0,100600000.0,411500000.0,500000.0,1458600000.0,2490700000.0,,,,195400000.0,,441000000.0,1458600000.0,1032100000.0,7900000.0,13500000.0,636400000.0,395700000.0,5600000.0,401300000.0,2490700000.0,99600000.0,99700000.0,100600000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2015.0,Q4,2015-07-04,2015-10-02,,1.0,1.0,0.99,,-20551000.0,99075000.0,-1525000.0,100600000.0,98711000.0,364000.0,141851000.0,209429000.0,,,,19002000.0,,72606000.0,141851000.0,67578000.0,1973000.0,3927000.0,91608000.0,-24030000.0,1954000.0,-22076000.0,209429000.0,99600000.0,99700000.0,100600000.0
