company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,prepaidexpenses,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
TE Connectivity Ltd,TEL,,1385157,2011.0,Q1,,2010-12-24,2011-01-24 15:19:45+00:00,1485000000.0,2421000000.0,1564000000.0,240000000.0,1407000000.0,,8644000000.0,159000000.0,250000000.0,3727000000.0,685000000.0,2555000000.0,1836000000.0,3075000000.0,7000000.0,2432000000.0,311000000.0,1351000000.0,,,,,,1395000000.0,2671000000.0,,,874000000.0,-895000000.0,660000000.0,18102000000.0,7339000000.0,6788000000.0,3868000000.0,7339000000.0,7346000000.0,10756000000.0,18102000000.0,8239000000.0,6888000000.0,,-650000000.0
TE Connectivity Ltd,TEL,,1385157,2012.0,FY,,2012-09-28,2013-11-15 08:59:32+00:00,1292000000.0,2343000000.0,,229000000.0,1589000000.0,0.0,7030000000.0,121000000.0,289000000.0,4308000000.0,1352000000.0,2696000000.0,1808000000.0,3213000000.0,6000000.0,2460000000.0,448000000.0,1353000000.0,,1576000000.0,,,,1470000000.0,2828000000.0,,,474000000.0,1196000000.0,1015000000.0,19306000000.0,7971000000.0,6503000000.0,4004000000.0,7971000000.0,7977000000.0,11329000000.0,19306000000.0,9590000000.0,7325000000.0,,-484000000.0
TE Connectivity Ltd,TEL,,1385157,2012.0,Q3,,2012-06-29,2012-07-26 14:46:23+00:00,1383000000.0,2393000000.0,,226000000.0,1302000000.0,0.0,7013000000.0,99000000.0,407000000.0,4290000000.0,1392000000.0,2693000000.0,1868000000.0,3136000000.0,6000000.0,2232000000.0,509000000.0,1169000000.0,,1522000000.0,,,,1460000000.0,2761000000.0,,,462000000.0,800000000.0,1066000000.0,18942000000.0,7734000000.0,6432000000.0,4070000000.0,7734000000.0,7740000000.0,11202000000.0,18942000000.0,9374000000.0,7132000000.0,,-305000000.0
TE Connectivity Ltd,TEL,,1385157,2012.0,Q2,,2012-03-30,2012-04-30 13:13:49+00:00,1367000000.0,2288000000.0,,389000000.0,2866000000.0,0.0,7796000000.0,98000000.0,402000000.0,3283000000.0,606000000.0,2687000000.0,1833000000.0,3107000000.0,9000000.0,2290000000.0,333000000.0,1173000000.0,,1555000000.0,469000000.0,66000000.0,,1432000000.0,2782000000.0,,,453000000.0,601000000.0,1285000000.0,19029000000.0,7674000000.0,8311000000.0,4371000000.0,7674000000.0,7683000000.0,11346000000.0,19029000000.0,7611000000.0,6975000000.0,,-1112000000.0
TE Connectivity Ltd,TEL,,1385157,2012.0,Q1,,2011-12-30,2012-01-27 11:57:39+00:00,1393000000.0,2241000000.0,,250000000.0,1390000000.0,0.0,8171000000.0,97000000.0,403000000.0,3569000000.0,638000000.0,1950000000.0,1918000000.0,3090000000.0,9000000.0,2322000000.0,333000000.0,1174000000.0,,1434000000.0,,,,1327000000.0,2656000000.0,,,625000000.0,344000000.0,896000000.0,17523000000.0,7581000000.0,6577000000.0,3820000000.0,7581000000.0,7590000000.0,9933000000.0,17523000000.0,7856000000.0,6113000000.0,,-1184000000.0
TE Connectivity Ltd,TEL,,1385157,2013.0,FY,,2013-09-27,2014-11-12 11:56:32+00:00,1383000000.0,2323000000.0,,303000000.0,1403000000.0,0.0,6325000000.0,68000000.0,334000000.0,4326000000.0,1244000000.0,2303000000.0,1762000000.0,3166000000.0,6000000.0,2146000000.0,321000000.0,1155000000.0,,1762000000.0,,,,1270000000.0,2372000000.0,,,487000000.0,2472000000.0,711000000.0,18461000000.0,8380000000.0,6309000000.0,3924000000.0,8380000000.0,8386000000.0,10075000000.0,18461000000.0,8986000000.0,6151000000.0,,-720000000.0
TE Connectivity Ltd,TEL,,1385157,2013.0,Q3,,2013-06-28,2013-07-25 09:49:57+00:00,1357000000.0,2257000000.0,,72000000.0,1262000000.0,0.0,6281000000.0,93000000.0,284000000.0,4285000000.0,1263000000.0,2307000000.0,1762000000.0,3071000000.0,6000000.0,2198000000.0,304000000.0,1293000000.0,,1842000000.0,,,,1255000000.0,2295000000.0,,,453000000.0,2085000000.0,711000000.0,18090000000.0,7882000000.0,6018000000.0,4003000000.0,7882000000.0,7888000000.0,10202000000.0,18090000000.0,9001000000.0,6199000000.0,,-556000000.0
TE Connectivity Ltd,TEL,,1385157,2013.0,Q2,,2013-03-29,2013-04-24 16:58:12+00:00,1348000000.0,2214000000.0,,134000000.0,1073000000.0,0.0,6609000000.0,106000000.0,288000000.0,4279000000.0,1291000000.0,2315000000.0,1803000000.0,3114000000.0,6000000.0,2339000000.0,448000000.0,1312000000.0,,1732000000.0,,,,1253000000.0,2431000000.0,,,486000000.0,1750000000.0,715000000.0,18140000000.0,7727000000.0,5864000000.0,3901000000.0,7727000000.0,7733000000.0,10407000000.0,18140000000.0,9162000000.0,6506000000.0,,-766000000.0
TE Connectivity Ltd,TEL,,1385157,2013.0,Q1,,2012-12-28,2013-01-25 09:47:31+00:00,1264000000.0,2211000000.0,,256000000.0,972000000.0,0.0,7005000000.0,112000000.0,288000000.0,4324000000.0,1325000000.0,2687000000.0,1808000000.0,3187000000.0,5000000.0,2317000000.0,448000000.0,1348000000.0,,1384000000.0,,,,1230000000.0,2408000000.0,,,474000000.0,1473000000.0,351000000.0,18136000000.0,8129000000.0,5753000000.0,3111000000.0,8129000000.0,8134000000.0,10002000000.0,18136000000.0,9196000000.0,6891000000.0,,-605000000.0
TE Connectivity Ltd,TEL,,1385157,2014.0,FY,,2014-09-26,2015-11-10 15:45:04+00:00,1230000000.0,2057000000.0,,-17000000.0,2457000000.0,0.0,5415000000.0,176000000.0,324000000.0,3726000000.0,1087000000.0,3281000000.0,1509000000.0,2920000000.0,6000000.0,2047000000.0,229000000.0,1280000000.0,,1594000000.0,2013000000.0,416000000.0,,1493000000.0,2356000000.0,,,519000000.0,4253000000.0,577000000.0,20152000000.0,9007000000.0,8879000000.0,3993000000.0,9007000000.0,9013000000.0,11139000000.0,20152000000.0,8353000000.0,7146000000.0,,-644000000.0
TE Connectivity Ltd,TEL,,1385157,2014.0,Q3,,2014-06-27,2014-07-24 11:10:39+00:00,1433000000.0,2503000000.0,,357000000.0,1613000000.0,0.0,5408000000.0,119000000.0,342000000.0,4354000000.0,1173000000.0,2375000000.0,1810000000.0,3154000000.0,6000000.0,1997000000.0,321000000.0,1125000000.0,,1683000000.0,,,,1320000000.0,2342000000.0,,,605000000.0,3590000000.0,625000000.0,18871000000.0,8842000000.0,6873000000.0,3860000000.0,8842000000.0,8848000000.0,10023000000.0,18871000000.0,8844000000.0,6163000000.0,,-513000000.0
TE Connectivity Ltd,TEL,,1385157,2014.0,Q2,,2014-03-28,2014-04-24 12:05:18+00:00,1421000000.0,2402000000.0,,318000000.0,1429000000.0,0.0,5812000000.0,58000000.0,342000000.0,4355000000.0,1197000000.0,2370000000.0,1850000000.0,3181000000.0,6000000.0,2009000000.0,321000000.0,1140000000.0,,1983000000.0,,,,1320000000.0,2311000000.0,,,543000000.0,3187000000.0,625000000.0,18628000000.0,8393000000.0,6566000000.0,4087000000.0,8393000000.0,8399000000.0,10229000000.0,18628000000.0,8881000000.0,6142000000.0,,-924000000.0
TE Connectivity Ltd,TEL,,1385157,2014.0,Q1,,2013-12-27,2014-01-23 11:04:35+00:00,1361000000.0,2284000000.0,,327000000.0,1397000000.0,0.0,6289000000.0,76000000.0,334000000.0,4346000000.0,1219000000.0,2615000000.0,1836000000.0,3164000000.0,6000000.0,2056000000.0,321000000.0,1150000000.0,,1589000000.0,,,,1300000000.0,2326000000.0,,,507000000.0,2825000000.0,383000000.0,18443000000.0,8616000000.0,6358000000.0,3409000000.0,8616000000.0,8622000000.0,9821000000.0,18443000000.0,8921000000.0,6412000000.0,,-825000000.0
TE Connectivity Ltd,TEL,,1385157,2015.0,FY,,2015-09-25,2016-11-15 14:15:18+00:00,1143000000.0,2120000000.0,,-373000000.0,3329000000.0,0.0,4541000000.0,185000000.0,345000000.0,4824000000.0,1555000000.0,3386000000.0,1615000000.0,2920000000.0,,2144000000.0,329000000.0,1327000000.0,,1749000000.0,,,,1261000000.0,2387000000.0,,,476000000.0,6673000000.0,498000000.0,20589000000.0,9585000000.0,7885000000.0,3575000000.0,9585000000.0,9585000000.0,11004000000.0,20589000000.0,9784000000.0,7429000000.0,,-1256000000.0
TE Connectivity Ltd,TEL,,1385157,2015.0,Q3,,2015-06-26,2015-07-23 14:35:18+00:00,1206000000.0,2185000000.0,,-373000000.0,701000000.0,0.0,4520000000.0,179000000.0,619000000.0,4841000000.0,1597000000.0,3395000000.0,1717000000.0,2925000000.0,6000000.0,2054000000.0,299000000.0,1192000000.0,,1660000000.0,1897000000.0,365000000.0,,1288000000.0,2379000000.0,,,617000000.0,5633000000.0,631000000.0,20441000000.0,9129000000.0,7736000000.0,4041000000.0,9129000000.0,9135000000.0,11306000000.0,20441000000.0,9780000000.0,7265000000.0,,-651000000.0
TE Connectivity Ltd,TEL,,1385157,2015.0,Q2,,2015-03-27,2015-04-23 16:07:08+00:00,1233000000.0,2094000000.0,,-416000000.0,697000000.0,0.0,4809000000.0,96000000.0,617000000.0,4832000000.0,1630000000.0,3390000000.0,1684000000.0,2878000000.0,6000000.0,2018000000.0,300000000.0,1199000000.0,,1715000000.0,1861000000.0,361000000.0,,1273000000.0,2218000000.0,,,659000000.0,5324000000.0,736000000.0,20243000000.0,8989000000.0,7612000000.0,4141000000.0,8989000000.0,8995000000.0,11248000000.0,20243000000.0,9753000000.0,7107000000.0,,-728000000.0
TE Connectivity Ltd,TEL,,1385157,2015.0,Q1,,2014-12-26,2015-01-28 16:42:31+00:00,1382000000.0,2349000000.0,,-223000000.0,868000000.0,0.0,5365000000.0,121000000.0,335000000.0,5638000000.0,1830000000.0,3286000000.0,1942000000.0,3118000000.0,6000000.0,2092000000.0,304000000.0,1257000000.0,,1436000000.0,,,,1430000000.0,2260000000.0,,,551000000.0,4725000000.0,937000000.0,20153000000.0,9164000000.0,6045000000.0,3876000000.0,9164000000.0,9170000000.0,10983000000.0,20153000000.0,10990000000.0,7107000000.0,,-703000000.0
TE Connectivity Ltd,TEL,,1385157,2016.0,FY,,2016-09-30,2017-11-14 12:35:50+00:00,1090000000.0,2046000000.0,,-542000000.0,647000000.0,0.0,1969000000.0,208000000.0,,5492000000.0,1879000000.0,3739000000.0,1596000000.0,3052000000.0,,2111000000.0,207000000.0,1502000000.0,,1437000000.0,,,,299000000.0,609000000.0,,,486000000.0,8682000000.0,331000000.0,17608000000.0,8485000000.0,4775000000.0,3066000000.0,8485000000.0,8485000000.0,9123000000.0,17608000000.0,9781000000.0,6057000000.0,,-1624000000.0
TE Connectivity Ltd,TEL,,1385157,2016.0,Q3,,2016-06-24,2016-07-22 13:28:40+00:00,1157000000.0,2158000000.0,,-375000000.0,694000000.0,0.0,1954000000.0,160000000.0,,5251000000.0,1792000000.0,3734000000.0,1610000000.0,2976000000.0,,2208000000.0,326000000.0,1334000000.0,,1692000000.0,,,,344000000.0,530000000.0,,,467000000.0,8245000000.0,302000000.0,17500000000.0,8265000000.0,4929000000.0,3311000000.0,8265000000.0,8265000000.0,9235000000.0,17500000000.0,9595000000.0,5924000000.0,,-1559000000.0
TE Connectivity Ltd,TEL,,1385157,2016.0,Q2,,2016-03-25,2016-04-21 14:59:02+00:00,1116000000.0,2095000000.0,,-449000000.0,1150000000.0,0.0,3947000000.0,110000000.0,,4673000000.0,1435000000.0,3732000000.0,1635000000.0,2899000000.0,,2458000000.0,291000000.0,1315000000.0,,1719000000.0,,,,962000000.0,2000000000.0,,,534000000.0,7406000000.0,152000000.0,17841000000.0,7406000000.0,5414000000.0,3097000000.0,7406000000.0,7406000000.0,10435000000.0,17841000000.0,9528000000.0,7338000000.0,,-3498000000.0
TE Connectivity Ltd,TEL,,1385157,2016.0,Q1,,2015-12-25,2016-01-22 13:14:26+00:00,1108000000.0,1878000000.0,,-463000000.0,2223000000.0,0.0,4466000000.0,113000000.0,,4651000000.0,1468000000.0,3370000000.0,1700000000.0,2866000000.0,,2454000000.0,291000000.0,1307000000.0,,1545000000.0,,,,1279000000.0,2412000000.0,,,704000000.0,7026000000.0,500000000.0,19223000000.0,8577000000.0,6505000000.0,3266000000.0,8577000000.0,8577000000.0,10646000000.0,19223000000.0,9852000000.0,7380000000.0,,-2452000000.0
TE Connectivity Ltd,TEL,,1385157,2017.0,FY,,2017-09-29,2018-11-13 13:27:51+00:00,1387000000.0,2138000000.0,,-160000000.0,1218000000.0,0.0,157000000.0,,,5651000000.0,1841000000.0,3634000000.0,1647000000.0,3159000000.0,,2141000000.0,236000000.0,1158000000.0,,1613000000.0,345000000.0,137000000.0,,428000000.0,734000000.0,257000000.0,43000000.0,578000000.0,10175000000.0,710000000.0,19403000000.0,9751000000.0,5926000000.0,3847000000.0,9751000000.0,9751000000.0,9652000000.0,19403000000.0,10318000000.0,5805000000.0,,-421000000.0
TE Connectivity Ltd,TEL,,1385157,2017.0,Q3,,2017-06-30,2017-07-26 15:18:59+00:00,1309000000.0,2271000000.0,,-506000000.0,755000000.0,0.0,157000000.0,62000000.0,,5516000000.0,1790000000.0,3113000000.0,1787000000.0,3165000000.0,,2287000000.0,197000000.0,1494000000.0,,1623000000.0,,,,408000000.0,703000000.0,,,541000000.0,9747000000.0,878000000.0,18520000000.0,9141000000.0,5354000000.0,3872000000.0,9141000000.0,9141000000.0,9379000000.0,18520000000.0,10001000000.0,5507000000.0,,-257000000.0
TE Connectivity Ltd,TEL,,1385157,2017.0,Q2,,2017-03-31,2017-04-26 13:47:12+00:00,1226000000.0,2244000000.0,,-584000000.0,773000000.0,0.0,1315000000.0,129000000.0,,5382000000.0,1768000000.0,3073000000.0,1660000000.0,3046000000.0,,2280000000.0,197000000.0,1474000000.0,,1701000000.0,,,,434000000.0,624000000.0,,,469000000.0,9661000000.0,879000000.0,18056000000.0,8753000000.0,5146000000.0,3935000000.0,8753000000.0,8753000000.0,9303000000.0,18056000000.0,9864000000.0,5368000000.0,,-1639000000.0
TE Connectivity Ltd,TEL,,1385157,2017.0,Q1,,2016-12-30,2017-01-26 11:01:11+00:00,1123000000.0,2034000000.0,,-698000000.0,665000000.0,0.0,1897000000.0,149000000.0,,5363000000.0,1800000000.0,2976000000.0,1636000000.0,2956000000.0,,2290000000.0,194000000.0,1474000000.0,,1189000000.0,,,,397000000.0,621000000.0,,,474000000.0,9256000000.0,1052000000.0,17615000000.0,8837000000.0,4809000000.0,3513000000.0,8837000000.0,8837000000.0,8778000000.0,17615000000.0,9850000000.0,5265000000.0,,-1618000000.0
TE Connectivity Ltd,TEL,,1385157,2018.0,FY,,2018-09-28,2019-07-26 11:19:34+00:00,1548000000.0,2361000000.0,,-306000000.0,848000000.0,0.0,157000000.0,,,5684000000.0,1704000000.0,3037000000.0,1857000000.0,3497000000.0,,2144000000.0,207000000.0,1102000000.0,,1711000000.0,472000000.0,188000000.0,,1158000000.0,799000000.0,0.0,0.0,661000000.0,12114000000.0,963000000.0,20386000000.0,10831000000.0,6199000000.0,4410000000.0,10831000000.0,10831000000.0,9555000000.0,20386000000.0,10690000000.0,5145000000.0,,-1134000000.0
TE Connectivity Ltd,TEL,,1385157,2018.0,Q3,,2018-06-29,2018-07-26 12:15:27+00:00,1583000000.0,2591000000.0,,-299000000.0,770000000.0,0.0,157000000.0,124000000.0,,5616000000.0,1698000000.0,3294000000.0,1961000000.0,3633000000.0,,1672000000.0,227000000.0,1119000000.0,,1625000000.0,,,,453000000.0,835000000.0,,,619000000.0,10432000000.0,714000000.0,19013000000.0,9492000000.0,5941000000.0,4046000000.0,9492000000.0,9492000000.0,9521000000.0,19013000000.0,9439000000.0,5475000000.0,,-798000000.0
TE Connectivity Ltd,TEL,,1385157,2018.0,Q2,,2018-03-30,2018-04-25 14:50:45+00:00,1613000000.0,2643000000.0,,-49000000.0,559000000.0,0.0,157000000.0,147000000.0,,5730000000.0,1786000000.0,3335000000.0,2045000000.0,3676000000.0,,1631000000.0,238000000.0,1149000000.0,,1729000000.0,,,,464000000.0,881000000.0,,,713000000.0,9957000000.0,675000000.0,19247000000.0,9480000000.0,5960000000.0,4164000000.0,9480000000.0,9480000000.0,9767000000.0,19247000000.0,9611000000.0,5603000000.0,,-585000000.0
TE Connectivity Ltd,TEL,,1385157,2018.0,Q1,,2017-12-29,2018-01-24 16:24:31+00:00,1556000000.0,2378000000.0,,-84000000.0,704000000.0,0.0,157000000.0,127000000.0,,5672000000.0,1806000000.0,3317000000.0,1984000000.0,3527000000.0,,1615000000.0,238000000.0,1150000000.0,,1264000000.0,,,,458000000.0,840000000.0,,,667000000.0,10047000000.0,688000000.0,18811000000.0,9631000000.0,5733000000.0,3635000000.0,9631000000.0,9631000000.0,9180000000.0,18811000000.0,9551000000.0,5545000000.0,,-489000000.0
TE Connectivity Ltd,TEL,,1385157,2019.0,FY,,2019-09-27,2020-05-04 13:27:23+00:00,1357000000.0,2320000000.0,,-503000000.0,927000000.0,0.0,154000000.0,,,5740000000.0,1596000000.0,3395000000.0,1836000000.0,3574000000.0,,2776000000.0,156000000.0,1367000000.0,,1613000000.0,,,,454000000.0,666000000.0,,,471000000.0,12256000000.0,570000000.0,19694000000.0,10570000000.0,5554000000.0,3540000000.0,10570000000.0,10570000000.0,9124000000.0,19694000000.0,10566000000.0,5584000000.0,,-1337000000.0
TE Connectivity Ltd,TEL,,1385157,2019.0,Q3,,2019-06-28,2019-07-26 11:19:34+00:00,1438000000.0,2463000000.0,,-201000000.0,546000000.0,0.0,154000000.0,,,5800000000.0,1664000000.0,3434000000.0,1961000000.0,3636000000.0,,2845000000.0,203000000.0,1094000000.0,,1654000000.0,0.0,0.0,,381000000.0,701000000.0,0.0,0.0,452000000.0,11893000000.0,602000000.0,19748000000.0,10622000000.0,5422000000.0,3694000000.0,10622000000.0,10622000000.0,9126000000.0,19748000000.0,10690000000.0,5432000000.0,,-1224000000.0
TE Connectivity Ltd,TEL,,1385157,2019.0,Q2,,2019-03-29,2019-04-26 12:09:32+00:00,1485000000.0,2463000000.0,,-160000000.0,565000000.0,0.0,157000000.0,,,5626000000.0,1596000000.0,3370000000.0,1970000000.0,3596000000.0,,2607000000.0,196000000.0,1081000000.0,,1770000000.0,,,,391000000.0,754000000.0,,,448000000.0,11710000000.0,612000000.0,19262000000.0,9994000000.0,5446000000.0,3867000000.0,9994000000.0,9994000000.0,9268000000.0,19262000000.0,10220000000.0,5401000000.0,,-1713000000.0
TE Connectivity Ltd,TEL,,1385157,2019.0,Q1,,2018-12-28,2019-01-24 12:11:41+00:00,1538000000.0,2380000000.0,,-257000000.0,505000000.0,0.0,157000000.0,,,5648000000.0,1648000000.0,3382000000.0,1986000000.0,3550000000.0,,2580000000.0,207000000.0,1101000000.0,,1348000000.0,,,,384000000.0,791000000.0,,,507000000.0,11886000000.0,585000000.0,19188000000.0,10236000000.0,5378000000.0,3471000000.0,10236000000.0,10236000000.0,8952000000.0,19188000000.0,10260000000.0,5481000000.0,,-1550000000.0
TE Connectivity Ltd,TEL,,1385157,2020.0,Q2,,2020-03-27,2020-05-04 13:27:23+00:00,1390000000.0,2461000000.0,,-571000000.0,796000000.0,0.0,154000000.0,,,5235000000.0,1547000000.0,3752000000.0,2001000000.0,3558000000.0,105000000.0,2382000000.0,126000000.0,1359000000.0,,1966000000.0,,,,930000000.0,1000000000.0,,,457000000.0,11122000000.0,603000000.0,19367000000.0,9066000000.0,5715000000.0,3959000000.0,9066000000.0,9171000000.0,10196000000.0,19367000000.0,10094000000.0,6237000000.0,,-1639000000.0
TE Connectivity Ltd,TEL,,1385157,2020.0,Q1,,2019-12-27,2020-01-29 11:29:30+00:00,1433000000.0,2338000000.0,,-414000000.0,742000000.0,0.0,154000000.0,,,5846000000.0,1602000000.0,3412000000.0,2003000000.0,3659000000.0,,2360000000.0,142000000.0,1365000000.0,,1410000000.0,,,,943000000.0,1096000000.0,,,483000000.0,12206000000.0,561000000.0,19976000000.0,10557000000.0,5566000000.0,3404000000.0,10557000000.0,10557000000.0,9419000000.0,19976000000.0,10751000000.0,6015000000.0,,-1389000000.0
