company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
TE Connectivity Ltd,TEL,,1385157,2010.0,Q3TTM,2009-06-27,2010-06-25,,-71000000.0,121000000.0,163000000.0,528000000.0,12000000.0,-12000000.0,245000000.0,4000000.0,-814000000.0,-375000000.0,1754000000.0,7000000.0,,-7000000.0,-803000000.0,-375000000.0,1747000000.0,557000000.0,900000000.0,890000000.0,10000000.0,95000000.0,642000000.0,-18000000.0,,-291000000.0,-307000000.0,-796000000.0,-373000000.0,,9000000.0
TE Connectivity Ltd,TEL,,1385157,2010.0,Q3,2010-03-27,2010-06-25,,-15000000.0,,,129000000.0,,-2000000.0,6000000.0,4000000.0,-274000000.0,-123000000.0,375000000.0,,,,-274000000.0,-123000000.0,375000000.0,-24000000.0,331000000.0,331000000.0,,-91000000.0,,-16000000.0,,-72000000.0,-92000000.0,2000000.0,-208000000.0,,
TE Connectivity Ltd,TEL,,1385157,2010.0,Q3YTD,2009-09-26,2010-06-25,2010-07-23 16:26:51+00:00,-70000000.0,,,395000000.0,12000000.0,-2000000.0,244000000.0,4000000.0,-587000000.0,-322000000.0,1205000000.0,,,,-587000000.0,-322000000.0,1205000000.0,294000000.0,810000000.0,810000000.0,,-244000000.0,,-20000000.0,,-218000000.0,-249000000.0,,-373000000.0,,5000000.0
TE Connectivity Ltd,TEL,,1385157,2010.0,Q2TTM,2009-03-28,2010-03-26,,-56000000.0,121000000.0,163000000.0,529000000.0,687000000.0,-5000000.0,154000000.0,6000000.0,-963000000.0,365000000.0,1715000000.0,19000000.0,-1000000.0,-13000000.0,-944000000.0,364000000.0,1702000000.0,1117000000.0,492000000.0,582000000.0,-90000000.0,454000000.0,-23000000.0,-1000000.0,1000000.0,-293000000.0,-276000000.0,-488000000.0,-165000000.0,,11000000.0
TE Connectivity Ltd,TEL,,1385157,2010.0,Q2,2009-12-26,2010-03-26,,-55000000.0,,,128000000.0,,-1000000.0,205000000.0,,-220000000.0,-135000000.0,500000000.0,,,,-220000000.0,-135000000.0,500000000.0,144000000.0,306000000.0,306000000.0,,-139000000.0,,-2000000.0,,-72000000.0,-81000000.0,-1000000.0,-147000000.0,,3000000.0
TE Connectivity Ltd,TEL,,1385157,2010.0,Q2YTD,2009-09-26,2010-03-26,2010-04-29 12:29:02+00:00,-55000000.0,,,266000000.0,12000000.0,,238000000.0,,-313000000.0,-199000000.0,830000000.0,,,,-313000000.0,-199000000.0,830000000.0,318000000.0,479000000.0,479000000.0,,-153000000.0,,-4000000.0,,-146000000.0,-157000000.0,-2000000.0,-165000000.0,,5000000.0
TE Connectivity Ltd,TEL,,1385157,2010.0,Q1TTM,2008-12-27,2009-12-25,,-1000000.0,121000000.0,163000000.0,526000000.0,699000000.0,-6000000.0,-568000000.0,257000000.0,-946000000.0,422000000.0,1676000000.0,56000000.0,-2000000.0,-50000000.0,-890000000.0,420000000.0,1626000000.0,1150000000.0,-3051000000.0,-2962000000.0,-89000000.0,4684000000.0,-55000000.0,2000000.0,,-294000000.0,-289000000.0,-836000000.0,-18000000.0,,11000000.0
TE Connectivity Ltd,TEL,,1385157,2010.0,Q1,2009-09-26,2009-12-25,2010-01-28 12:31:37+00:00,,,,138000000.0,12000000.0,1000000.0,33000000.0,,-93000000.0,-64000000.0,330000000.0,,,,-93000000.0,-64000000.0,330000000.0,174000000.0,173000000.0,173000000.0,,-14000000.0,,-2000000.0,,-74000000.0,-76000000.0,-1000000.0,-18000000.0,,2000000.0
TE Connectivity Ltd,TEL,,1385157,2011.0,Q4,2011-06-25,2011-09-30,,,299000000.0,162000000.0,137000000.0,-68000000.0,-18000000.0,241000000.0,,-359000000.0,-190000000.0,573000000.0,-38000000.0,-18000000.0,57000000.0,-397000000.0,-208000000.0,630000000.0,7000000.0,327000000.0,302000000.0,25000000.0,-107000000.0,29000000.0,2000000.0,,-76000000.0,-199000000.0,13000000.0,-325000000.0,68000000.0,7000000.0
TE Connectivity Ltd,TEL,,1385157,2011.0,FY,2010-09-25,2011-09-30,2013-11-15 08:59:32+00:00,-731000000.0,299000000.0,162000000.0,564000000.0,,5000000.0,110000000.0,249000000.0,-1474000000.0,-1025000000.0,1722000000.0,-38000000.0,-18000000.0,57000000.0,-1512000000.0,-1043000000.0,1779000000.0,-771000000.0,1250000000.0,1228000000.0,22000000.0,-180000000.0,103000000.0,-8000000.0,,-296000000.0,-574000000.0,-665000000.0,-865000000.0,223000000.0,65000000.0
TE Connectivity Ltd,TEL,,1385157,2011.0,Q3TTM,2010-06-26,2011-06-24,,-699000000.0,156000000.0,149000000.0,546000000.0,56000000.0,36000000.0,-40000000.0,346000000.0,-1292000000.0,-894000000.0,1547000000.0,-15000000.0,-61000000.0,76000000.0,-1307000000.0,-955000000.0,1623000000.0,-603000000.0,1222000000.0,1134000000.0,88000000.0,-93000000.0,86000000.0,30000000.0,,-291000000.0,-506000000.0,-778000000.0,-655000000.0,156000000.0,69000000.0
TE Connectivity Ltd,TEL,,1385157,2011.0,Q3,2011-03-26,2011-06-24,,-14000000.0,,,146000000.0,68000000.0,11000000.0,-253000000.0,,-431000000.0,-45000000.0,438000000.0,,,,-431000000.0,-45000000.0,438000000.0,-27000000.0,357000000.0,357000000.0,,188000000.0,9000000.0,-1000000.0,,-79000000.0,-144000000.0,-102000000.0,-259000000.0,,46000000.0
TE Connectivity Ltd,TEL,,1385157,2011.0,Q3YTD,2010-09-25,2011-06-24,2011-07-22 11:57:44+00:00,-731000000.0,,,427000000.0,68000000.0,23000000.0,-131000000.0,249000000.0,-1115000000.0,-835000000.0,1149000000.0,,,,-1115000000.0,-835000000.0,1149000000.0,-778000000.0,923000000.0,926000000.0,-3000000.0,-73000000.0,74000000.0,-10000000.0,,-220000000.0,-375000000.0,-678000000.0,-540000000.0,155000000.0,58000000.0
TE Connectivity Ltd,TEL,,1385157,2011.0,Q2TTM,2010-03-27,2011-03-25,,-700000000.0,156000000.0,149000000.0,529000000.0,-12000000.0,23000000.0,219000000.0,350000000.0,-1135000000.0,-972000000.0,1484000000.0,-15000000.0,-61000000.0,76000000.0,-1150000000.0,-1033000000.0,1560000000.0,-600000000.0,1196000000.0,1108000000.0,88000000.0,-372000000.0,77000000.0,15000000.0,,-284000000.0,-454000000.0,-674000000.0,-604000000.0,156000000.0,23000000.0
TE Connectivity Ltd,TEL,,1385157,2011.0,Q2,2010-12-25,2011-03-25,,,,,148000000.0,,9000000.0,-1000000.0,,-737000000.0,3000000.0,557000000.0,,,,-737000000.0,3000000.0,557000000.0,-168000000.0,300000000.0,300000000.0,,110000000.0,141000000.0,-5000000.0,,-70000000.0,-114000000.0,-572000000.0,-236000000.0,118000000.0,4000000.0
TE Connectivity Ltd,TEL,,1385157,2011.0,Q2YTD,2010-09-25,2011-03-25,2011-04-26 11:47:18+00:00,-717000000.0,,,281000000.0,,12000000.0,122000000.0,249000000.0,-684000000.0,-790000000.0,711000000.0,,,,-684000000.0,-790000000.0,711000000.0,-751000000.0,566000000.0,569000000.0,-3000000.0,-261000000.0,65000000.0,-9000000.0,,-141000000.0,-231000000.0,-576000000.0,-281000000.0,155000000.0,12000000.0
TE Connectivity Ltd,TEL,,1385157,2011.0,Q1TTM,2009-12-26,2010-12-24,,-755000000.0,156000000.0,149000000.0,509000000.0,-12000000.0,13000000.0,425000000.0,350000000.0,-618000000.0,-1110000000.0,1427000000.0,-15000000.0,-61000000.0,76000000.0,-633000000.0,-1171000000.0,1503000000.0,-288000000.0,1202000000.0,1114000000.0,88000000.0,-621000000.0,-64000000.0,18000000.0,,-286000000.0,-421000000.0,-103000000.0,-515000000.0,38000000.0,22000000.0
TE Connectivity Ltd,TEL,,1385157,2011.0,Q1,2010-09-25,2010-12-24,2011-01-24 15:19:45+00:00,-717000000.0,,,133000000.0,,3000000.0,123000000.0,249000000.0,53000000.0,-793000000.0,154000000.0,,,,53000000.0,-793000000.0,154000000.0,-583000000.0,266000000.0,269000000.0,-3000000.0,-371000000.0,-76000000.0,-4000000.0,,-71000000.0,-117000000.0,-4000000.0,-45000000.0,37000000.0,8000000.0
TE Connectivity Ltd,TEL,,1385157,2012.0,Q4,2012-06-30,2012-09-28,,,290000000.0,181000000.0,,,13000000.0,,-95000000.0,-300000000.0,-140000000.0,714000000.0,1000000.0,,-1000000.0,-299000000.0,-140000000.0,713000000.0,287000000.0,0.0,,0.0,,52000000.0,-2000000.0,,-89000000.0,-148000000.0,,-168000000.0,,10000000.0
TE Connectivity Ltd,TEL,,1385157,2012.0,FY,2011-10-01,2012-09-28,2014-11-12 11:56:32+00:00,-1384000000.0,290000000.0,181000000.0,609000000.0,394000000.0,-1000000.0,-148000000.0,1048000000.0,-7000000.0,-1509000000.0,1888000000.0,-58000000.0,-1000000.0,59000000.0,-65000000.0,-1510000000.0,1947000000.0,371000000.0,1115000000.0,1166000000.0,-51000000.0,254000000.0,104000000.0,-9000000.0,,-332000000.0,-533000000.0,-642000000.0,-185000000.0,,23000000.0
TE Connectivity Ltd,TEL,,1385157,2012.0,Q3TTM,2011-06-25,2012-06-29,,-1384000000.0,299000000.0,162000000.0,590000000.0,326000000.0,-32000000.0,-29000000.0,1143000000.0,-66000000.0,-1559000000.0,1747000000.0,-97000000.0,-19000000.0,117000000.0,-163000000.0,-1578000000.0,1864000000.0,91000000.0,1046000000.0,1070000000.0,-24000000.0,116000000.0,81000000.0,-5000000.0,,-319000000.0,-584000000.0,-629000000.0,-342000000.0,68000000.0,20000000.0
TE Connectivity Ltd,TEL,,1385157,2012.0,Q3,2012-03-31,2012-06-29,,-1384000000.0,,,174000000.0,394000000.0,-21000000.0,-17000000.0,-214000000.0,-942000000.0,-1099000000.0,498000000.0,-7000000.0,,7000000.0,-949000000.0,-1099000000.0,505000000.0,-1564000000.0,199000000.0,260000000.0,-61000000.0,81000000.0,4000000.0,,,-90000000.0,-115000000.0,-642000000.0,,,6000000.0
TE Connectivity Ltd,TEL,,1385157,2012.0,Q3YTD,2011-10-01,2012-06-29,2012-07-26 14:46:23+00:00,-1384000000.0,,,453000000.0,394000000.0,-14000000.0,-270000000.0,1143000000.0,293000000.0,-1369000000.0,1174000000.0,-59000000.0,-1000000.0,60000000.0,234000000.0,-1370000000.0,1234000000.0,84000000.0,719000000.0,768000000.0,-49000000.0,223000000.0,52000000.0,-7000000.0,,-243000000.0,-385000000.0,-642000000.0,-17000000.0,,13000000.0
TE Connectivity Ltd,TEL,,1385157,2012.0,Q2TTM,2011-03-26,2012-03-30,,-14000000.0,299000000.0,162000000.0,562000000.0,,,-265000000.0,1357000000.0,445000000.0,-505000000.0,1687000000.0,-90000000.0,-19000000.0,110000000.0,355000000.0,-524000000.0,1797000000.0,1628000000.0,1204000000.0,1167000000.0,37000000.0,223000000.0,86000000.0,-6000000.0,,-308000000.0,-613000000.0,-89000000.0,-601000000.0,68000000.0,60000000.0
TE Connectivity Ltd,TEL,,1385157,2012.0,Q2,2011-12-31,2012-03-30,,,,,136000000.0,,10000000.0,-95000000.0,1178000000.0,1145000000.0,-144000000.0,466000000.0,-55000000.0,-1000000.0,56000000.0,1090000000.0,-145000000.0,522000000.0,1477000000.0,258000000.0,254000000.0,4000000.0,171000000.0,36000000.0,-6000000.0,,-76000000.0,-140000000.0,7000000.0,,,2000000.0
TE Connectivity Ltd,TEL,,1385157,2012.0,Q2YTD,2011-10-01,2012-03-30,2012-04-30 13:13:49+00:00,,,,279000000.0,,7000000.0,-253000000.0,1357000000.0,1235000000.0,-270000000.0,676000000.0,-52000000.0,-1000000.0,53000000.0,1183000000.0,-271000000.0,729000000.0,1648000000.0,520000000.0,508000000.0,12000000.0,142000000.0,48000000.0,-7000000.0,,-153000000.0,-270000000.0,,-17000000.0,,7000000.0
TE Connectivity Ltd,TEL,,1385157,2012.0,Q1TTM,2010-12-25,2011-12-30,,-14000000.0,299000000.0,162000000.0,574000000.0,,-1000000.0,-171000000.0,179000000.0,-1437000000.0,-358000000.0,1778000000.0,-35000000.0,-18000000.0,54000000.0,-1472000000.0,-376000000.0,1832000000.0,-17000000.0,1246000000.0,1213000000.0,33000000.0,162000000.0,191000000.0,-5000000.0,,-302000000.0,-587000000.0,-668000000.0,-837000000.0,186000000.0,62000000.0
TE Connectivity Ltd,TEL,,1385157,2012.0,Q1,2011-10-01,2011-12-30,2012-01-27 11:57:39+00:00,,,,143000000.0,,-3000000.0,-158000000.0,179000000.0,90000000.0,-126000000.0,210000000.0,3000000.0,,-3000000.0,93000000.0,-126000000.0,207000000.0,171000000.0,262000000.0,254000000.0,8000000.0,-29000000.0,12000000.0,-1000000.0,,-77000000.0,-130000000.0,-7000000.0,-17000000.0,,5000000.0
TE Connectivity Ltd,TEL,,1385157,2013.0,Q4,2013-06-29,2013-09-27,,-6000000.0,312000000.0,155000000.0,150000000.0,,3000000.0,-22000000.0,,-269000000.0,-188000000.0,595000000.0,2000000.0,,-2000000.0,-267000000.0,-188000000.0,593000000.0,141000000.0,388000000.0,388000000.0,,79000000.0,60000000.0,1000000.0,,-103000000.0,-203000000.0,,-226000000.0,,20000000.0
TE Connectivity Ltd,TEL,,1385157,2013.0,FY,2012-09-29,2013-09-27,2014-11-12 11:56:32+00:00,-6000000.0,312000000.0,155000000.0,607000000.0,14000000.0,-9000000.0,-233000000.0,50000000.0,-1680000000.0,-545000000.0,2048000000.0,2000000.0,,-2000000.0,-1678000000.0,-545000000.0,2046000000.0,-186000000.0,1277000000.0,1277000000.0,,397000000.0,213000000.0,23000000.0,,-384000000.0,-615000000.0,-715000000.0,-844000000.0,,39000000.0
TE Connectivity Ltd,TEL,,1385157,2013.0,Q3TTM,2012-06-30,2013-06-28,,,290000000.0,181000000.0,613000000.0,14000000.0,1000000.0,-89000000.0,-45000000.0,-1711000000.0,-497000000.0,2167000000.0,1000000.0,,-1000000.0,-1710000000.0,-497000000.0,2166000000.0,-40000000.0,1285000000.0,1287000000.0,-2000000.0,349000000.0,205000000.0,20000000.0,,-370000000.0,-560000000.0,-715000000.0,-786000000.0,,29000000.0
TE Connectivity Ltd,TEL,,1385157,2013.0,Q3,2013-03-30,2013-06-28,,,,,147000000.0,14000000.0,-11000000.0,36000000.0,,-289000000.0,-125000000.0,614000000.0,-2000000.0,,2000000.0,-291000000.0,-125000000.0,616000000.0,189000000.0,335000000.0,332000000.0,3000000.0,99000000.0,67000000.0,5000000.0,,-104000000.0,-159000000.0,1000000.0,-253000000.0,,15000000.0
TE Connectivity Ltd,TEL,,1385157,2013.0,Q3YTD,2012-09-29,2013-06-28,2013-07-25 09:49:57+00:00,,,,457000000.0,14000000.0,-12000000.0,-211000000.0,50000000.0,-1411000000.0,-357000000.0,1453000000.0,,,,-1411000000.0,-357000000.0,1453000000.0,-327000000.0,889000000.0,889000000.0,,318000000.0,153000000.0,22000000.0,,-281000000.0,-412000000.0,-715000000.0,-618000000.0,,19000000.0
TE Connectivity Ltd,TEL,,1385157,2013.0,Q2TTM,2012-03-31,2013-03-29,,-1384000000.0,290000000.0,181000000.0,640000000.0,394000000.0,-9000000.0,-142000000.0,-259000000.0,-2364000000.0,-1471000000.0,2051000000.0,-4000000.0,,4000000.0,-2368000000.0,-1471000000.0,2055000000.0,-1793000000.0,1149000000.0,1215000000.0,-66000000.0,331000000.0,142000000.0,15000000.0,,-356000000.0,-516000000.0,-1358000000.0,-533000000.0,,20000000.0
TE Connectivity Ltd,TEL,,1385157,2013.0,Q2,2012-12-29,2013-03-29,,,,,158000000.0,,-2000000.0,50000000.0,,-216000000.0,-127000000.0,446000000.0,1000000.0,,-1000000.0,-215000000.0,-127000000.0,445000000.0,101000000.0,277000000.0,278000000.0,-1000000.0,-40000000.0,70000000.0,-2000000.0,,-88000000.0,-127000000.0,,-198000000.0,,2000000.0
TE Connectivity Ltd,TEL,,1385157,2013.0,Q2YTD,2012-09-29,2013-03-29,2013-04-24 16:58:12+00:00,,,,310000000.0,,-1000000.0,-247000000.0,50000000.0,-1122000000.0,-232000000.0,839000000.0,2000000.0,,-2000000.0,-1120000000.0,-232000000.0,837000000.0,-516000000.0,554000000.0,557000000.0,-3000000.0,219000000.0,86000000.0,17000000.0,,-177000000.0,-253000000.0,-716000000.0,-365000000.0,,4000000.0
TE Connectivity Ltd,TEL,,1385157,2013.0,Q1TTM,2011-12-31,2012-12-28,,-1384000000.0,290000000.0,181000000.0,618000000.0,394000000.0,3000000.0,-287000000.0,919000000.0,-1003000000.0,-1488000000.0,2071000000.0,-60000000.0,-1000000.0,61000000.0,-1063000000.0,-1489000000.0,2132000000.0,-417000000.0,1130000000.0,1191000000.0,-61000000.0,542000000.0,108000000.0,11000000.0,,-344000000.0,-529000000.0,-1351000000.0,-335000000.0,,20000000.0
TE Connectivity Ltd,TEL,,1385157,2013.0,Q1,2012-09-29,2012-12-28,2013-01-25 09:47:31+00:00,,,,152000000.0,,1000000.0,-297000000.0,50000000.0,-906000000.0,-105000000.0,393000000.0,1000000.0,,-1000000.0,-905000000.0,-105000000.0,392000000.0,-617000000.0,277000000.0,279000000.0,-2000000.0,259000000.0,16000000.0,19000000.0,,-89000000.0,-126000000.0,-716000000.0,-167000000.0,,2000000.0
TE Connectivity Ltd,TEL,,1385157,2014.0,FY,2013-09-28,2014-09-26,2016-11-15 14:15:18+00:00,-522000000.0,259000000.0,118000000.0,551000000.0,3000000.0,-19000000.0,-473000000.0,1322000000.0,307000000.0,-1038000000.0,1804000000.0,-242000000.0,-37000000.0,279000000.0,65000000.0,-1075000000.0,2083000000.0,1054000000.0,1781000000.0,1614000000.0,167000000.0,112000000.0,389000000.0,-13000000.0,,-443000000.0,-635000000.0,-383000000.0,-578000000.0,,129000000.0
TE Connectivity Ltd,TEL,,1385157,2014.0,Q4,2014-06-28,2014-09-26,,-504000000.0,259000000.0,118000000.0,143000000.0,3000000.0,-16000000.0,-114000000.0,974000000.0,794000000.0,-596000000.0,662000000.0,-79000000.0,-8000000.0,87000000.0,715000000.0,-604000000.0,749000000.0,844000000.0,663000000.0,614000000.0,49000000.0,19000000.0,86000000.0,-9000000.0,,-119000000.0,-190000000.0,-21000000.0,-126000000.0,,104000000.0
TE Connectivity Ltd,TEL,,1385157,2014.0,Q3YTD,2013-09-28,2014-06-27,2015-07-23 14:35:18+00:00,-18000000.0,,,408000000.0,,-3000000.0,-359000000.0,348000000.0,-487000000.0,-442000000.0,1142000000.0,-163000000.0,-29000000.0,192000000.0,-650000000.0,-471000000.0,1334000000.0,210000000.0,1118000000.0,1000000000.0,118000000.0,93000000.0,303000000.0,-4000000.0,,-324000000.0,-445000000.0,-362000000.0,-452000000.0,,25000000.0
TE Connectivity Ltd,TEL,,1385157,2014.0,Q3TTM,2013-06-29,2014-06-27,,-24000000.0,312000000.0,155000000.0,558000000.0,,,-381000000.0,348000000.0,-756000000.0,-630000000.0,1737000000.0,-161000000.0,-29000000.0,190000000.0,-917000000.0,-659000000.0,1927000000.0,351000000.0,1506000000.0,1388000000.0,118000000.0,172000000.0,363000000.0,-3000000.0,,-427000000.0,-648000000.0,-362000000.0,-678000000.0,,45000000.0
TE Connectivity Ltd,TEL,,1385157,2014.0,Q3,2014-03-29,2014-06-27,,-18000000.0,,,105000000.0,,7000000.0,-239000000.0,,19000000.0,-144000000.0,302000000.0,-169000000.0,-29000000.0,198000000.0,-150000000.0,-173000000.0,500000000.0,184000000.0,403000000.0,281000000.0,122000000.0,155000000.0,194000000.0,14000000.0,,-119000000.0,-144000000.0,4000000.0,-60000000.0,,4000000.0
TE Connectivity Ltd,TEL,,1385157,2014.0,Q2TTM,2013-03-30,2014-03-28,,-6000000.0,312000000.0,155000000.0,600000000.0,14000000.0,-18000000.0,-106000000.0,348000000.0,-1064000000.0,-611000000.0,2049000000.0,6000000.0,,-6000000.0,-1058000000.0,-611000000.0,2043000000.0,356000000.0,1438000000.0,1439000000.0,-1000000.0,116000000.0,236000000.0,-12000000.0,,-412000000.0,-663000000.0,-365000000.0,-871000000.0,,56000000.0
