company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,dividendspayable,goodwill,grossppe,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othertaxespayable,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2016.0,Q3,,2016-09-30,2016-11-08 16:31:47+00:00,1183125000.0,1315827000.0,,2900273000.0,,,61744000.0,,,0.0,5108000.0,,,3615085000.0,6928440000.0,3542923000.0,121616000.0,4028167000.0,4463116000.0,2748000.0,82686000.0,88712000.0,,,,439740000.0,296155000.0,,9280000.0,,91246000.0,9673639000.0,,1587899000.0,1279479000.0,,4463116000.0,5201243000.0,9673639000.0,4057573000.0,3921764000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2016.0,Q2,,2016-06-30,2016-08-05 12:22:44+00:00,1169241000.0,1344916000.0,,2819773000.0,,,56273000.0,,,2849000.0,3991000.0,,,3585892000.0,6722246000.0,3499375000.0,117710000.0,3902473000.0,4367927000.0,,90251000.0,85005000.0,,,,445812000.0,306561000.0,,8782000.0,,94802000.0,9540930000.0,,1606753000.0,1268034000.0,,4367927000.0,5164221000.0,9540930000.0,4031704000.0,3896187000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2016.0,Q1,,2016-03-31,2016-05-06 06:07:01+00:00,1147384000.0,1374737000.0,,2774740000.0,,,54590000.0,,,0.0,49794000.0,,,3594901000.0,6655292000.0,2792144000.0,116725000.0,3880552000.0,4351302000.0,,178947000.0,89386000.0,,,,454118000.0,295684000.0,,261492000.0,,488262000.0,9565009000.0,,1635438000.0,1685440000.0,,4351302000.0,4952215000.0,9565009000.0,4049019000.0,3266775000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2017.0,FY,,2017-12-31,2019-02-27 16:23:06+00:00,441984000.0,1500898000.0,389319000.0,3349289000.0,7177000.0,,74423000.0,0.0,942000.0,,18334000.0,304668000.0,,3825157000.0,7921126000.0,3494390000.0,136177000.0,4571837000.0,61922000.0,3007000.0,54962000.0,86504000.0,38555000.0,,23755000.0,563825000.0,306304000.0,85800000.0,6702000.0,4981395000.0,545619000.0,10761828000.0,4989514000.0,1798002000.0,1848034000.0,4989514000.0,5051436000.0,5703690000.0,10761828000.0,4391989000.0,3855656000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2017.0,Q3,,2017-09-30,2017-11-08 16:31:23+00:00,1284740000.0,1452018000.0,,3252934000.0,,,65424000.0,,,,0.0,,,3821610000.0,7769073000.0,3927396000.0,135849000.0,4516139000.0,4930210000.0,1340000.0,78968000.0,101896000.0,,,,545084000.0,298252000.0,,7037000.0,,112757000.0,10639360000.0,,1755187000.0,1397497000.0,,4930210000.0,5702113000.0,10639360000.0,4368034000.0,4304616000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2017.0,Q2,,2017-06-30,2017-08-07 16:17:31+00:00,1182396000.0,1456999000.0,,3162756000.0,,,66446000.0,,4812854000.0,,13724000.0,,,3803386000.0,7604631000.0,3988912000.0,130698000.0,4441875000.0,64973000.0,1301000.0,73813000.0,109017000.0,,,,542765000.0,282732000.0,,6974000.0,,126109000.0,10552487000.0,4812854000.0,1763160000.0,1322229000.0,4812854000.0,4877827000.0,5667686000.0,10552487000.0,4347452000.0,4345457000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2017.0,Q1,,2017-03-31,2017-05-08 16:17:23+00:00,1282540000.0,1447802000.0,,3073869000.0,,,62974000.0,,,,108823000.0,,,3787515000.0,7470405000.0,3772515000.0,126481000.0,4396536000.0,4801321000.0,1255000.0,75468000.0,94817000.0,,,,530879000.0,272680000.0,,8848000.0,,126064000.0,10448259000.0,,1732074000.0,1517427000.0,,4801321000.0,5638090000.0,10448259000.0,4319649000.0,4120663000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2018.0,FY,,2018-12-31,2020-02-26 16:19:33+00:00,445652000.0,1509909000.0,389183000.0,3715515000.0,4242000.0,0.0,105220000.0,0.0,914000.0,,2428000.0,343384000.0,,3844628000.0,8563455000.0,3935187000.0,148206000.0,4847940000.0,76531000.0,5280000.0,49661000.0,174467000.0,129150000.0,,19277000.0,629830000.0,361809000.0,56218000.0,4292000.0,5384106000.0,63446000.0,11265480000.0,5389262000.0,1937802000.0,1448738000.0,5389262000.0,5465793000.0,5795395000.0,11265480000.0,4479738000.0,4346657000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2018.0,Q3,,2018-09-30,2018-11-08 16:17:59+00:00,1435592000.0,1543348000.0,,3623049000.0,,,83721000.0,,,,252000.0,,,3852851000.0,8459668000.0,3683919000.0,144471000.0,4836619000.0,5439130000.0,2944000.0,46765000.0,169713000.0,,,,639918000.0,319113000.0,,6389000.0,,342425000.0,11273585000.0,,1941253000.0,1778269000.0,,5439130000.0,5828066000.0,11273585000.0,4495713000.0,4049797000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2018.0,Q2,,2018-06-30,2018-08-08 16:17:06+00:00,1321049000.0,1557298000.0,,3528248000.0,,,76886000.0,,,,193000.0,,,3815203000.0,8281347000.0,3864162000.0,140797000.0,4753099000.0,5390210000.0,2967000.0,49642000.0,105546000.0,,,,617621000.0,311518000.0,,6341000.0,,126302000.0,11069417000.0,,1880527000.0,1447544000.0,,5390210000.0,5672866000.0,11069417000.0,4435791000.0,4225322000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2018.0,Q1,,2018-03-31,2018-05-09 06:31:17+00:00,1366333000.0,1569803000.0,,3444003000.0,,,73053000.0,,,,86996000.0,,,3843126000.0,8144555000.0,3795087000.0,137246000.0,4700552000.0,5286022000.0,3072000.0,44850000.0,104624000.0,,,,592041000.0,311900000.0,,6081000.0,,126248000.0,11023517000.0,,1884726000.0,1579577000.0,,5286022000.0,5731414000.0,11023517000.0,4438239000.0,4151837000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2019.0,FY,,2019-12-31,2020-05-08 16:18:25+00:00,1272374000.0,1560847000.0,,4089679000.0,,270076000.0,61268000.0,,,,2515000.0,,,3869760000.0,9106377000.0,3896577000.0,159889000.0,5016698000.0,5578871000.0,16189000.0,25071000.0,133930000.0,200951000.0,,,849669000.0,329932000.0,,4333000.0,,87550000.0,11668250000.0,,1915934000.0,1563390000.0,,5578871000.0,6085046000.0,11668250000.0,4735618000.0,4521656000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2019.0,Q3,,2019-09-30,2019-11-08 16:18:26+00:00,1343922000.0,1544077000.0,,4008931000.0,,274248000.0,58905000.0,,5389215000.0,,570000.0,,,3827867000.0,8967340000.0,3870294000.0,156285000.0,4958409000.0,74730000.0,19199000.0,21213000.0,171360000.0,199200000.0,,,858299000.0,338871000.0,,4061000.0,,78077000.0,11594401000.0,5389215000.0,1930627000.0,1621769000.0,5389215000.0,5463945000.0,6126395000.0,11594401000.0,4705365000.0,4504626000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2019.0,Q2,,2019-06-30,2019-08-08 16:18:07+00:00,1253760000.0,1601352000.0,,3914406000.0,,275688000.0,61297000.0,,5393089000.0,,479000.0,,,3843429000.0,8859104000.0,4057121000.0,153574000.0,4944698000.0,71362000.0,15747000.0,37906000.0,148809000.0,198197000.0,,,983744000.0,369229000.0,,3986000.0,,91833000.0,11752650000.0,5393089000.0,1965032000.0,1544269000.0,5393089000.0,5464451000.0,6284213000.0,11752650000.0,4842920000.0,4739944000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2019.0,Q1,,2019-03-31,2019-05-08 16:27:00+00:00,1355717000.0,1602405000.0,,3818529000.0,,286101000.0,62726000.0,,5482415000.0,,44628000.0,,,3856664000.0,8733367000.0,3821938000.0,149928000.0,4914838000.0,69896000.0,5350000.0,35984000.0,145382000.0,184430000.0,,,983984000.0,364334000.0,,3843000.0,,71991000.0,11721277000.0,5482415000.0,1960441000.0,1656766000.0,5482415000.0,5552311000.0,6165123000.0,11721277000.0,4845998000.0,4508357000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2020.0,Q1,,2020-03-31,2020-05-08 16:18:25+00:00,1382652000.0,1486829000.0,,4190658000.0,,284008000.0,54619000.0,,,,34779000.0,,,3836566000.0,9232949000.0,3735799000.0,162597000.0,5042291000.0,5485043000.0,17482000.0,34003000.0,130301000.0,202999000.0,,,889741000.0,387669000.0,,3953000.0,,69521000.0,11620426000.0,,1834346000.0,1689951000.0,,5485043000.0,6131430000.0,11620426000.0,4743789000.0,4441479000.0
