company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othercostofrevenue,otherincome,otheroperatingexpenses,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 11:03:50+00:00,0.74,0.74,,53511000.0,0.73,45409000.0,82762000.0,82762000.0,,71819000.0,10943000.0,578926000.0,1347153000.0,125390000.0,,17934000.0,,430844000.0,704316000.0,642837000.0,12377000.0,502289000.0,140548000.0,-12377000.0,128171000.0,1347153000.0,97100000.0,96539000.0,97450000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2011.0,Q4,2011-10-01,2011-12-31,,0.98,0.98,0.1,71475000.0,0.98,54828000.0,108007000.0,108007000.0,,95271000.0,12736000.0,815349000.0,1625671000.0,,,21455000.0,,508442000.0,815349000.0,810322000.0,46115000.0,601372000.0,208950000.0,-46115000.0,162835000.0,1625671000.0,97400000.0,97199000.0,98537000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 17:05:57+00:00,4.09,4.09,,287211000.0,4.04,247466000.0,448870000.0,448870000.0,,398167000.0,50703000.0,3326378000.0,6760222000.0,,,90323000.0,0.0,2159182000.0,3326378000.0,3433844000.0,200792000.0,2536716000.0,897128000.0,-200792000.0,696336000.0,6760222000.0,97400000.0,97199000.0,98537000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2011.0,Q3YTD,2011-01-01,2011-09-30,,3.11,3.11,0.5,215736000.0,3.11,192638000.0,340863000.0,340863000.0,,302896000.0,37967000.0,2511029000.0,5134551000.0,,,68868000.0,,1650740000.0,2511029000.0,2623522000.0,154677000.0,1935344000.0,688178000.0,-154677000.0,533501000.0,5134551000.0,97800000.0,97397000.0,98598000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2011.0,Q3TTM,2010-10-01,2011-09-30,,3.49,3.49,0.64,269600000.0,3.49,231070000.0,391679000.0,391679000.0,,340078000.0,51601000.0,3159192000.0,6025966000.0,-402621000.0,,142903000.0,,2037981000.0,2756571000.0,3269395000.0,196162000.0,2450484000.0,818911000.0,-196162000.0,622749000.0,6025966000.0,97800000.0,97397000.0,98598000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2011.0,Q3,2011-07-01,2011-09-30,2012-11-08 08:05:16+00:00,0.87,0.87,,73170000.0,0.86,52234000.0,94842000.0,94842000.0,,85054000.0,9788000.0,828606000.0,1662675000.0,,,22704000.0,,542667000.0,828606000.0,834069000.0,48452000.0,638541000.0,195528000.0,-48452000.0,147076000.0,1662675000.0,97800000.0,97397000.0,98598000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2011.0,Q2YTD,2011-01-01,2011-06-30,,2.23,2.23,0.34,142566000.0,2.23,140404000.0,246021000.0,246021000.0,,217842000.0,28179000.0,1682423000.0,3471876000.0,,,46164000.0,,1108073000.0,1682423000.0,1789453000.0,106225000.0,1296803000.0,492650000.0,-106225000.0,386425000.0,3471876000.0,97800000.0,97563000.0,99258000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2011.0,Q2TTM,2010-07-01,2011-06-30,,3.18,3.18,0.64,251960000.0,3.18,206240000.0,362639000.0,362639000.0,,310634000.0,52005000.0,2903328000.0,5686555000.0,-269154000.0,,138628000.0,,1933726000.0,2634174000.0,3052381000.0,159188000.0,2324314000.0,728067000.0,-159188000.0,568879000.0,5686555000.0,97800000.0,97563000.0,99258000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2011.0,Q2,2011-04-01,2011-06-30,2012-08-08 06:17:54+00:00,1.06,1.06,,71215000.0,1.04,66395000.0,116034000.0,116034000.0,,103649000.0,12385000.0,836559000.0,1714464000.0,,,22996000.0,,551457000.0,836559000.0,877905000.0,49808000.0,645668000.0,232237000.0,-49808000.0,182429000.0,1714464000.0,97800000.0,97563000.0,99258000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2011.0,Q1TTM,2010-04-01,2011-03-31,,2.8,2.8,0.53,234770000.0,2.8,180902000.0,323020000.0,323020000.0,,272557000.0,50463000.0,2630321000.0,5310406000.0,-125390000.0,,133817000.0,,1811309000.0,2504931000.0,2805475000.0,121657000.0,2179896000.0,625579000.0,-121657000.0,503922000.0,5310406000.0,97600000.0,97381000.0,98868000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2011.0,Q1,2011-01-01,2011-03-31,2012-05-08 16:05:41+00:00,1.17,1.17,,71351000.0,1.15,74009000.0,129987000.0,129987000.0,,114193000.0,15794000.0,845864000.0,1757412000.0,,,23168000.0,,556616000.0,845864000.0,911548000.0,56417000.0,651135000.0,260413000.0,-56417000.0,203996000.0,1757412000.0,97600000.0,97381000.0,98868000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2012.0,FY,2012-01-01,2012-12-31,2015-02-26 17:03:31+00:00,4.57,4.57,,302426000.0,4.53,274616000.0,489047000.0,489047000.0,,443446000.0,45601000.0,3440917000.0,6961400000.0,,,94017000.0,5716000.0,2175743000.0,3440917000.0,3520483000.0,178918000.0,2577902000.0,942581000.0,-178918000.0,763663000.0,6961400000.0,97000000.0,96821000.0,97711000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2012.0,Q4,2012-10-01,2012-12-31,,1.39,1.39,,80619000.0,1.39,85736000.0,147660000.0,147660000.0,,135461000.0,12199000.0,875865000.0,1764928000.0,,,6447000.0,5716000.0,521772000.0,875865000.0,889063000.0,41113000.0,614554000.0,274509000.0,-41113000.0,233396000.0,1764928000.0,97000000.0,96821000.0,97711000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2012.0,Q3YTD,2012-01-01,2012-09-30,,3.18,3.18,,221807000.0,3.14,188880000.0,341387000.0,341387000.0,,307985000.0,33402000.0,2565052000.0,5196472000.0,,,87570000.0,,1653971000.0,2565052000.0,2631420000.0,137805000.0,1963348000.0,668072000.0,-137805000.0,530267000.0,5196472000.0,97100000.0,96817000.0,97611000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2012.0,Q3TTM,2011-10-01,2012-09-30,,4.17,4.17,0.39,293282000.0,4.17,243708000.0,449394000.0,449394000.0,,403256000.0,46138000.0,3380401000.0,6822143000.0,,,109025000.0,,2162413000.0,3380401000.0,3441742000.0,183920000.0,2564720000.0,877022000.0,-183920000.0,693102000.0,6822143000.0,97100000.0,96817000.0,97611000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2012.0,Q3,2012-07-01,2012-09-30,2013-11-07 06:32:00+00:00,0.74,0.74,,77032000.0,0.73,42132000.0,81373000.0,81373000.0,,71817000.0,9556000.0,838075000.0,1680353000.0,,,42100000.0,,554434000.0,838075000.0,842278000.0,45207000.0,673566000.0,168712000.0,-45207000.0,123505000.0,1680353000.0,97100000.0,96817000.0,97611000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2012.0,Q2YTD,2012-01-01,2012-06-30,,2.44,2.44,,144775000.0,2.41,146748000.0,260014000.0,260014000.0,,236168000.0,23846000.0,1726977000.0,3516119000.0,,,45470000.0,,1099537000.0,1726977000.0,1789142000.0,92598000.0,1289782000.0,499360000.0,-92598000.0,406762000.0,3516119000.0,96900000.0,96691000.0,97729000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2012.0,Q2TTM,2011-07-01,2012-06-30,,4.31,4.31,0.5,289420000.0,4.31,253810000.0,462863000.0,462863000.0,,416493000.0,46370000.0,3370932000.0,6804465000.0,,,89629000.0,,2150646000.0,3370932000.0,3433533000.0,187165000.0,2529695000.0,903838000.0,-187165000.0,716673000.0,6804465000.0,96900000.0,96691000.0,97729000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2012.0,Q2,2012-04-01,2012-06-30,2013-08-08 06:19:37+00:00,1.11,1.11,,72983000.0,1.1,67000000.0,117444000.0,117444000.0,,107561000.0,9883000.0,854863000.0,1723083000.0,,,22028000.0,,542877000.0,854863000.0,868220000.0,45888000.0,637888000.0,230332000.0,-45888000.0,184444000.0,1723083000.0,96900000.0,96691000.0,97729000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2012.0,Q1TTM,2011-04-01,2012-03-31,,4.27,4.27,0.58,287652000.0,4.27,253205000.0,461453000.0,461453000.0,,412581000.0,48872000.0,3352628000.0,6795846000.0,,,90597000.0,,2159226000.0,3352628000.0,3443218000.0,191085000.0,2537475000.0,905743000.0,-191085000.0,714658000.0,6795846000.0,96700000.0,96593000.0,97791000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2012.0,Q1,2012-01-01,2012-03-31,2013-05-08 08:29:50+00:00,1.33,1.33,,71792000.0,1.31,79748000.0,142570000.0,142570000.0,,128607000.0,13963000.0,872114000.0,1793036000.0,,,23442000.0,,556660000.0,872114000.0,920922000.0,46710000.0,651894000.0,269028000.0,-46710000.0,222318000.0,1793036000.0,96700000.0,96593000.0,97791000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2013.0,FY,2013-01-01,2013-12-31,2016-02-25 16:20:05+00:00,5.21,5.21,,337172000.0,5.14,315309000.0,554023000.0,554023000.0,,510733000.0,43290000.0,3604620000.0,7367873000.0,,,36734000.0,,2373884000.0,3604620000.0,3763253000.0,146131000.0,2747790000.0,1015463000.0,-146131000.0,869332000.0,7367873000.0,98000000.0,98033000.0,99361000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2013.0,Q4,2013-10-01,2013-12-31,,1.26,1.26,,88707000.0,1.25,73772000.0,133186000.0,133186000.0,,124521000.0,8665000.0,901778000.0,1566526000.0,-318371000.0,,-7974000.0,,659785000.0,583407000.0,983119000.0,35643000.0,740518000.0,242601000.0,-35643000.0,206958000.0,1566526000.0,98000000.0,98033000.0,99361000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2013.0,Q3YTD,2013-01-01,2013-09-30,,3.95,3.95,,248465000.0,3.89,241537000.0,420837000.0,420837000.0,,386212000.0,34625000.0,2702842000.0,5801347000.0,318371000.0,,44708000.0,,1714099000.0,3021213000.0,2780134000.0,110488000.0,2007272000.0,772862000.0,-110488000.0,662374000.0,5801347000.0,97900000.0,98151000.0,99587000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2013.0,Q3TTM,2012-10-01,2013-09-30,,5.34,5.34,,329084000.0,5.28,327273000.0,568497000.0,568497000.0,,521673000.0,46824000.0,3578707000.0,7566275000.0,318371000.0,,51155000.0,5716000.0,2235871000.0,3897078000.0,3669197000.0,151601000.0,2621826000.0,1047371000.0,-151601000.0,895770000.0,7566275000.0,97900000.0,98151000.0,99587000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2013.0,Q3,2013-07-01,2013-09-30,2014-11-07 06:08:40+00:00,1.17,1.17,,86971000.0,1.15,69473000.0,123099000.0,123099000.0,,114587000.0,8512000.0,903212000.0,2134740000.0,318371000.0,,756000.0,,600544000.0,1221583000.0,913157000.0,32314000.0,688271000.0,224886000.0,-32314000.0,192572000.0,2134740000.0,97900000.0,98151000.0,99587000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2013.0,Q2YTD,2013-01-01,2013-06-30,,2.78,2.78,,161494000.0,2.74,172064000.0,297738000.0,297738000.0,,271625000.0,26113000.0,1799630000.0,3666607000.0,,,43952000.0,,1113555000.0,1799630000.0,1866977000.0,78174000.0,1319001000.0,547976000.0,-78174000.0,469802000.0,3666607000.0,98000000.0,98033000.0,99211000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2013.0,Q2TTM,2012-07-01,2013-06-30,,4.91,4.91,,319145000.0,4.86,299932000.0,526771000.0,526771000.0,,478903000.0,47868000.0,3513570000.0,7111888000.0,,,92499000.0,5716000.0,2189761000.0,3513570000.0,3598318000.0,164494000.0,2607121000.0,991197000.0,-164494000.0,826703000.0,7111888000.0,98000000.0,98033000.0,99211000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2013.0,Q2,2013-04-01,2013-06-30,2014-08-08 06:06:01+00:00,1.55,1.55,,81682000.0,1.53,98015000.0,167803000.0,167803000.0,,151841000.0,15962000.0,897334000.0,1834975000.0,,,23999000.0,,527906000.0,897334000.0,937641000.0,38236000.0,633587000.0,304054000.0,-38236000.0,265818000.0,1834975000.0,98000000.0,98033000.0,99211000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2013.0,Q1TTM,2012-04-01,2013-03-31,,4.47,4.47,,310446000.0,4.43,268917000.0,476412000.0,476412000.0,,434623000.0,41789000.0,3471099000.0,6999996000.0,,,90528000.0,5716000.0,2204732000.0,3471099000.0,3528897000.0,172146000.0,2611422000.0,917475000.0,-172146000.0,745329000.0,6999996000.0,97400000.0,97711000.0,98571000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2013.0,Q1,2013-01-01,2013-03-31,2014-05-07 06:33:03+00:00,1.23,1.23,,79812000.0,1.21,74049000.0,129935000.0,129935000.0,,119784000.0,10151000.0,902296000.0,1831632000.0,,,19953000.0,,585649000.0,902296000.0,929336000.0,39938000.0,685414000.0,243922000.0,-39938000.0,203984000.0,1831632000.0,97400000.0,97711000.0,98571000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 16:18:15+00:00,5.52,5.52,,375624000.0,5.42,324671000.0,604996000.0,604996000.0,,545343000.0,59653000.0,3845461000.0,8205088000.0,,,102262000.0,,2818436000.0,3845461000.0,4359627000.0,133638000.0,3296322000.0,1063305000.0,-133638000.0,929667000.0,8205088000.0,98800000.0,98826000.0,100544000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2014.0,Q4,2014-10-01,2014-12-31,,1.75,1.75,,98118000.0,1.71,100569000.0,190492000.0,190492000.0,,172797000.0,17695000.0,994593000.0,2176291000.0,,,-536000.0,,761830000.0,994593000.0,1181698000.0,31225000.0,859412000.0,322286000.0,-31225000.0,291061000.0,2176291000.0,98800000.0,98826000.0,100544000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2014.0,Q3,2014-07-01,2014-09-30,2015-11-06 06:09:16+00:00,0.84,0.84,,93456000.0,0.82,48440000.0,96038000.0,96038000.0,,82797000.0,13241000.0,953583000.0,2038717000.0,,,58606000.0,,756461000.0,953583000.0,1085134000.0,32133000.0,908523000.0,176611000.0,-32133000.0,144478000.0,2038717000.0,98600000.0,99052000.0,101033000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2014.0,Q3YTD,2014-01-01,2014-09-30,,3.77,3.77,,277506000.0,3.71,224102000.0,414504000.0,414504000.0,,372546000.0,41958000.0,2850868000.0,6028797000.0,,,102798000.0,,2056606000.0,2850868000.0,3177929000.0,102413000.0,2436910000.0,741019000.0,-102413000.0,638606000.0,6028797000.0,98600000.0,99052000.0,101033000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2014.0,Q3TTM,2013-10-01,2014-09-30,,5.03,5.03,,366213000.0,4.96,297874000.0,547690000.0,547690000.0,,497067000.0,50623000.0,3752646000.0,7595323000.0,-318371000.0,,94824000.0,,2716391000.0,3434275000.0,4161048000.0,138056000.0,3177428000.0,983620000.0,-138056000.0,845564000.0,7595323000.0,98600000.0,99052000.0,101033000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2014.0,Q2,2014-04-01,2014-06-30,2015-08-07 06:03:57+00:00,1.53,1.53,,90691000.0,1.51,91731000.0,166614000.0,166614000.0,,151671000.0,14943000.0,961920000.0,2051766000.0,,,21284000.0,,684439000.0,961920000.0,1089846000.0,35087000.0,796414000.0,293432000.0,-35087000.0,258345000.0,2051766000.0,99100000.0,98872000.0,100235000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2014.0,Q2YTD,2014-01-01,2014-06-30,,2.93,2.93,,184050000.0,2.89,175662000.0,318466000.0,318466000.0,,289749000.0,28717000.0,1897285000.0,3990080000.0,,,44192000.0,,1300145000.0,1897285000.0,2092795000.0,70280000.0,1528387000.0,564408000.0,-70280000.0,494128000.0,3990080000.0,99100000.0,98872000.0,100235000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2014.0,Q2TTM,2013-07-01,2014-06-30,,5.36,5.36,,359728000.0,5.29,318907000.0,574751000.0,574751000.0,,528857000.0,45894000.0,3702275000.0,7691346000.0,,,36974000.0,,2560474000.0,3702275000.0,3989071000.0,138237000.0,2957176000.0,1031895000.0,-138237000.0,893658000.0,7691346000.0,99100000.0,98872000.0,100235000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2014.0,Q1,2014-01-01,2014-03-31,2015-05-08 06:32:42+00:00,1.4,1.4,,93359000.0,1.38,83931000.0,151852000.0,151852000.0,,138078000.0,13774000.0,935365000.0,1938314000.0,,,22908000.0,,615706000.0,935365000.0,1002949000.0,35193000.0,731973000.0,270976000.0,-35193000.0,235783000.0,1938314000.0,98600000.0,98572000.0,100157000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2014.0,Q1TTM,2013-04-01,2014-03-31,,5.38,5.38,,350719000.0,5.31,325191000.0,575940000.0,575940000.0,,529027000.0,46913000.0,3637689000.0,7474555000.0,,,39689000.0,,2403941000.0,3637689000.0,3836866000.0,141386000.0,2794349000.0,1042517000.0,-141386000.0,901131000.0,7474555000.0,98600000.0,98572000.0,100157000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 16:19:04+00:00,6.89,6.89,,398618000.0,6.76,395203000.0,750698000.0,750698000.0,,680528000.0,70170000.0,4212387000.0,9043451000.0,,,79158000.0,,3093893000.0,4212387000.0,4831064000.0,113494000.0,3571669000.0,1259395000.0,-113494000.0,1145901000.0,9043451000.0,98800000.0,98797000.0,100694000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2015.0,Q4,2015-10-01,2015-12-31,,1.77,1.77,,102921000.0,1.75,101832000.0,191317000.0,191317000.0,,173749000.0,17568000.0,1079394000.0,2315239000.0,,,10278000.0,,800854000.0,1079394000.0,1235845000.0,28643000.0,914053000.0,321792000.0,-28643000.0,293149000.0,2315239000.0,98800000.0,98797000.0,100694000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2015.0,Q3,2015-07-01,2015-09-30,2016-11-08 16:31:47+00:00,1.52,1.52,,99442000.0,1.48,84373000.0,163654000.0,163654000.0,,150287000.0,13367000.0,1057226000.0,2227655000.0,,,24188000.0,,771642000.0,1057226000.0,1170429000.0,27130000.0,895272000.0,275157000.0,-27130000.0,248027000.0,2227655000.0,98900000.0,98858000.0,101159000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2015.0,Q3YTD,2015-01-01,2015-09-30,,5.12,5.12,,295697000.0,5.01,293371000.0,559381000.0,559381000.0,,506779000.0,52602000.0,3132993000.0,6728212000.0,,,68880000.0,,2293039000.0,3132993000.0,3595219000.0,84851000.0,2657616000.0,937603000.0,-84851000.0,852752000.0,6728212000.0,98900000.0,98858000.0,101159000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2015.0,Q3TTM,2014-10-01,2015-09-30,,6.87,6.87,,393815000.0,6.72,393940000.0,749873000.0,749873000.0,,679576000.0,70297000.0,4127586000.0,8904503000.0,,,68344000.0,,3054869000.0,4127586000.0,4776917000.0,116076000.0,3517028000.0,1259889000.0,-116076000.0,1143813000.0,8904503000.0,98900000.0,98858000.0,101159000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2015.0,Q2,2015-04-01,2015-06-30,2016-08-05 12:22:44+00:00,1.84,1.84,,97257000.0,1.8,106304000.0,201404000.0,201404000.0,,182193000.0,19211000.0,1044064000.0,2275204000.0,,,21801000.0,,776690000.0,1044064000.0,1231140000.0,27684000.0,895748000.0,335392000.0,-27684000.0,307708000.0,2275204000.0,99000000.0,99004000.0,100927000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2015.0,Q2YTD,2015-01-01,2015-06-30,,3.6,3.6,,196255000.0,3.53,208998000.0,395727000.0,395727000.0,,356492000.0,39235000.0,2075767000.0,4500557000.0,,,44692000.0,,1521397000.0,2075767000.0,2424790000.0,57721000.0,1762344000.0,662446000.0,-57721000.0,604725000.0,4500557000.0,99000000.0,99004000.0,100927000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2015.0,Q2TTM,2014-07-01,2015-06-30,,6.19,6.19,,387829000.0,6.06,358007000.0,682257000.0,682257000.0,,612086000.0,70171000.0,4023943000.0,8715565000.0,,,102762000.0,,3039688000.0,4023943000.0,4691622000.0,121079000.0,3530279000.0,1161343000.0,-121079000.0,1040264000.0,8715565000.0,99000000.0,99004000.0,100927000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 06:07:01+00:00,1.76,1.76,,98998000.0,1.73,102694000.0,194323000.0,194323000.0,,174299000.0,20024000.0,1031703000.0,2225353000.0,,,22891000.0,,744707000.0,1031703000.0,1193650000.0,30037000.0,866596000.0,327054000.0,-30037000.0,297017000.0,2225353000.0,99000000.0,98910000.0,100647000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2015.0,Q1TTM,2014-04-01,2015-03-31,,5.88,5.88,,381263000.0,5.77,343434000.0,647467000.0,647467000.0,,581564000.0,65903000.0,3941799000.0,8492127000.0,,,102245000.0,,2947437000.0,3941799000.0,4550328000.0,128482000.0,3430945000.0,1119383000.0,-128482000.0,990901000.0,8492127000.0,99000000.0,98910000.0,100647000.0
