company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2009.0,Q3,2009-07-01,2009-09-30,,-190700000.0,-57900000.0,,,345500000.0,158900000.0,-33600000.0,-172300000.0,204100000.0,-33600000.0,-172300000.0,204100000.0,-1800000.0,58500000.0,58500000.0,-142000000.0,6200000.0,24100000.0,-39500000.0,-6600000.0,,-148700000.0,-10500000.0,,,900000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2009.0,Q2YTD,2009-01-01,2009-06-30,2009-08-04 09:56:02+00:00,-365100000.0,-119300000.0,,,-328400000.0,190300000.0,53900000.0,-306300000.0,232400000.0,53900000.0,-306300000.0,232400000.0,-20000000.0,205200000.0,205200000.0,474900000.0,6300000.0,55500000.0,-78900000.0,-11500000.0,,-53300000.0,-10500000.0,,,14800000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2009.0,Q2TTM,2008-07-01,2009-06-30,,-1501500000.0,-361400000.0,-164400000.0,,-756600000.0,1098600000.0,269000000.0,-678200000.0,395100000.0,269000000.0,-678200000.0,395100000.0,-14100000.0,383100000.0,383100000.0,1294400000.0,10300000.0,189100000.0,-142100000.0,-27400000.0,642000000.0,-679200000.0,-18600000.0,,,19600000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2009.0,Q2,2009-04-01,2009-06-30,,-365100000.0,-55100000.0,-87600000.0,,-476000000.0,-10800000.0,-53400000.0,-163300000.0,212100000.0,-53400000.0,-163300000.0,212100000.0,-4600000.0,63700000.0,63700000.0,767100000.0,3300000.0,20900000.0,-39400000.0,-5200000.0,171400000.0,-1600000.0,-4900000.0,,,14700000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2009.0,Q1,2009-01-01,2009-03-31,2010-05-06 12:34:53+00:00,,-64200000.0,87600000.0,,147600000.0,201100000.0,107300000.0,-143000000.0,20300000.0,107300000.0,-143000000.0,20300000.0,-15400000.0,141500000.0,141500000.0,-292200000.0,3000000.0,34600000.0,-39500000.0,-6300000.0,-171400000.0,-51700000.0,-5600000.0,,,100000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2010.0,Q4,2010-10-01,2010-12-31,,545600000.0,-350200000.0,317400000.0,,109100000.0,2500000.0,80100000.0,-223500000.0,156700000.0,80100000.0,-223500000.0,156700000.0,13300000.0,125900000.0,125900000.0,-45500000.0,14900000.0,25500000.0,-46700000.0,-1300000.0,-798200000.0,137500000.0,-28100000.0,,,4900000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2010.0,FY,2010-01-01,2010-12-31,2013-02-27 15:53:44+00:00,,-198400000.0,317400000.0,,234900000.0,539000000.0,-172600000.0,-633500000.0,810400000.0,-172600000.0,-633500000.0,810400000.0,4300000.0,456500000.0,456500000.0,0.0,90900000.0,101200000.0,-187000000.0,-5200000.0,-798200000.0,-458900000.0,-156600000.0,,,68700000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2010.0,Q3YTD,2010-01-01,2010-09-30,2010-10-26 17:41:58+00:00,-545600000.0,151800000.0,,,125800000.0,536500000.0,-252700000.0,-410000000.0,653700000.0,-252700000.0,-410000000.0,653700000.0,-9000000.0,330600000.0,330600000.0,45500000.0,76000000.0,75700000.0,-140300000.0,-3900000.0,,-596400000.0,-128500000.0,,,63800000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2010.0,Q3TTM,2009-10-01,2010-09-30,,10200000.0,98300000.0,346900000.0,,528300000.0,674500000.0,-177300000.0,-667500000.0,846100000.0,-177300000.0,-667500000.0,846100000.0,1300000.0,449300000.0,449300000.0,-576700000.0,80500000.0,83700000.0,-179700000.0,-11700000.0,-814600000.0,-615500000.0,-137100000.0,,,64900000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2010.0,Q3,2010-07-01,2010-09-30,,-166500000.0,55200000.0,,,-13200000.0,6500000.0,-94600000.0,-134700000.0,230000000.0,-94600000.0,-134700000.0,230000000.0,700000.0,112200000.0,112200000.0,75800000.0,32800000.0,31500000.0,-46800000.0,,,-27500000.0,-59600000.0,,,300000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2010.0,Q2YTD,2010-01-01,2010-06-30,2010-07-30 10:58:45+00:00,-379100000.0,96600000.0,,,139000000.0,530000000.0,-158100000.0,-275300000.0,423700000.0,-158100000.0,-275300000.0,423700000.0,-9700000.0,218400000.0,218400000.0,-30300000.0,43200000.0,44200000.0,-93500000.0,-3900000.0,,-568900000.0,-68900000.0,,,63500000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2010.0,Q2TTM,2009-07-01,2010-06-30,,-14000000.0,-14800000.0,346900000.0,,887000000.0,826900000.0,-116300000.0,-705100000.0,820200000.0,-116300000.0,-705100000.0,820200000.0,-1200000.0,395600000.0,395600000.0,-794500000.0,53900000.0,76300000.0,-172400000.0,-18300000.0,-814600000.0,-736700000.0,-88000000.0,,,65500000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2010.0,Q2,2010-04-01,2010-06-30,,-184500000.0,47200000.0,,,-800000.0,,-17400000.0,-104200000.0,120000000.0,-17400000.0,-104200000.0,120000000.0,-1600000.0,88700000.0,88700000.0,-15100000.0,23300000.0,17000000.0,-46700000.0,,,43100000.0,-37100000.0,,,63300000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2010.0,Q1,2010-01-01,2010-03-31,2010-05-06 12:34:53+00:00,-194600000.0,49400000.0,,,139800000.0,530000000.0,-140700000.0,-171100000.0,303700000.0,-140700000.0,-171100000.0,303700000.0,-8100000.0,129700000.0,129700000.0,-15200000.0,19900000.0,27200000.0,-46800000.0,-3900000.0,,-612000000.0,-31800000.0,,,200000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2010.0,Q1TTM,2009-04-01,2010-03-31,,-194600000.0,-117100000.0,259300000.0,,411800000.0,816100000.0,-152300000.0,-764200000.0,912300000.0,-152300000.0,-764200000.0,912300000.0,-4200000.0,370600000.0,370600000.0,-12300000.0,33900000.0,80200000.0,-165100000.0,-23500000.0,-643200000.0,-781400000.0,-55800000.0,,,16900000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2011.0,Q4,2011-10-01,2011-12-31,,,,87500000.0,,-17700000.0,14900000.0,75400000.0,-242200000.0,165800000.0,75400000.0,-242200000.0,165800000.0,-1000000.0,116000000.0,116000000.0,-20000000.0,20000000.0,-26600000.0,-60000000.0,,-218600000.0,159300000.0,-58800000.0,,,3000000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 12:33:38+00:00,,,336400000.0,,408200000.0,736800000.0,-111300000.0,-892500000.0,993400000.0,-111300000.0,-892500000.0,993400000.0,-10400000.0,526200000.0,526200000.0,-277400000.0,54400000.0,-96600000.0,-242000000.0,-6600000.0,-830800000.0,-466600000.0,-193900000.0,,,41500000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-02 09:26:58+00:00,,,248900000.0,,425900000.0,721900000.0,-186700000.0,-650300000.0,827600000.0,-186700000.0,-650300000.0,827600000.0,-9400000.0,410200000.0,410200000.0,-257400000.0,34400000.0,-70000000.0,-182000000.0,-6600000.0,-612200000.0,-625900000.0,-135100000.0,,,38500000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2011.0,Q3TTM,2010-10-01,2011-09-30,,545600000.0,-350200000.0,566300000.0,,535000000.0,724400000.0,-106600000.0,-873800000.0,984300000.0,-106600000.0,-873800000.0,984300000.0,3900000.0,536100000.0,536100000.0,-302900000.0,49300000.0,-44500000.0,-228700000.0,-7900000.0,-1410400000.0,-488400000.0,-163200000.0,,,43400000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2011.0,Q3,2011-07-01,2011-09-30,,,,79700000.0,,104500000.0,301000000.0,108300000.0,-282800000.0,179000000.0,108300000.0,-282800000.0,179000000.0,4500000.0,129800000.0,129800000.0,-135000000.0,4800000.0,-15700000.0,-60500000.0,-2000000.0,-265100000.0,-53500000.0,-83500000.0,,,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-02 11:42:33+00:00,,,169200000.0,,321400000.0,420900000.0,-295000000.0,-367500000.0,648600000.0,-295000000.0,-367500000.0,648600000.0,-13900000.0,280400000.0,280400000.0,-122400000.0,29600000.0,-54300000.0,-121500000.0,-4600000.0,-347100000.0,-572400000.0,-51600000.0,,,38500000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2011.0,Q2TTM,2010-07-01,2011-06-30,,379100000.0,-295000000.0,486600000.0,,417300000.0,429900000.0,-309500000.0,-725700000.0,1035300000.0,-309500000.0,-725700000.0,1035300000.0,100000.0,518500000.0,518500000.0,-92100000.0,77300000.0,2700000.0,-215000000.0,-5900000.0,-1145300000.0,-462400000.0,-139300000.0,,,43700000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2011.0,Q2,2011-04-01,2011-06-30,,,,85000000.0,,63100000.0,900000.0,-259900000.0,-223100000.0,257600000.0,-259900000.0,-223100000.0,257600000.0,-225400000.0,109500000.0,109500000.0,,16600000.0,-9700000.0,-60700000.0,-2000000.0,-211600000.0,-190000000.0,-26700000.0,,,200000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2011.0,Q1,2011-01-01,2011-03-31,2012-05-03 12:34:28+00:00,,,84200000.0,,258300000.0,420000000.0,-35100000.0,-144400000.0,391000000.0,-35100000.0,-144400000.0,391000000.0,211500000.0,170900000.0,170900000.0,-122400000.0,13000000.0,-44600000.0,-60800000.0,-2600000.0,-135500000.0,-382400000.0,-24900000.0,,,38300000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2011.0,Q1TTM,2010-04-01,2011-03-31,,194600000.0,-247800000.0,401600000.0,,353400000.0,429000000.0,-67000000.0,-606800000.0,897700000.0,-67000000.0,-606800000.0,897700000.0,223900000.0,497700000.0,497700000.0,-107200000.0,84000000.0,29400000.0,-201000000.0,-3900000.0,-933700000.0,-229300000.0,-149700000.0,,,106800000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2012.0,Q4,2012-10-01,2012-12-31,,477500000.0,,93500000.0,,-10800000.0,252500000.0,79300000.0,-238200000.0,181500000.0,79300000.0,-238200000.0,181500000.0,22600000.0,98800000.0,98800000.0,,4500000.0,-11800000.0,-68900000.0,-2600000.0,-707000000.0,-60600000.0,-48200000.0,,,5700000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 09:45:12+00:00,,,371700000.0,,355900000.0,252500000.0,-422800000.0,-729600000.0,1173900000.0,-422800000.0,-729600000.0,1173900000.0,21500000.0,546300000.0,546300000.0,-100000000.0,49800000.0,-15600000.0,-276300000.0,-15700000.0,-707000000.0,-295600000.0,-153200000.0,,,8700000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2012.0,Q3YTD,2012-01-01,2012-09-30,2012-11-02 09:26:58+00:00,-477500000.0,,278200000.0,,366700000.0,0.0,-502100000.0,-491400000.0,992400000.0,-502100000.0,-491400000.0,992400000.0,-1100000.0,447500000.0,447500000.0,-100000000.0,45300000.0,-3800000.0,-207400000.0,-13100000.0,,-235000000.0,-105000000.0,,,3000000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2012.0,Q3TTM,2011-10-01,2012-09-30,,-477500000.0,,365700000.0,,349000000.0,14900000.0,-426700000.0,-733600000.0,1158200000.0,-426700000.0,-733600000.0,1158200000.0,-2100000.0,563500000.0,563500000.0,-120000000.0,65300000.0,-30400000.0,-267400000.0,-13100000.0,-218600000.0,-75700000.0,-163800000.0,,,6000000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2012.0,Q2YTD,2012-01-01,2012-06-30,2012-08-02 11:42:33+00:00,-314000000.0,,183800000.0,,133500000.0,0.0,-297100000.0,-312600000.0,608700000.0,-297100000.0,-312600000.0,608700000.0,-1000000.0,291400000.0,291400000.0,0.0,38600000.0,5200000.0,-138300000.0,-6600000.0,,-120400000.0,-77000000.0,,,2800000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2012.0,Q2TTM,2011-07-01,2012-06-30,,-314000000.0,,351000000.0,,220300000.0,315900000.0,-113400000.0,-837600000.0,953500000.0,-113400000.0,-837600000.0,953500000.0,2500000.0,537200000.0,537200000.0,-155000000.0,63400000.0,-37100000.0,-258800000.0,-8600000.0,-483700000.0,-14600000.0,-219300000.0,,,5800000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2012.0,Q2,2012-04-01,2012-06-30,,-171700000.0,,93200000.0,,55700000.0,,-91000000.0,-182200000.0,268200000.0,-91000000.0,-182200000.0,268200000.0,-5000000.0,119300000.0,119300000.0,,25700000.0,-6600000.0,-69200000.0,-4000000.0,,300000.0,-47800000.0,,,100000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2012.0,Q1,2012-01-01,2012-03-31,2012-05-03 12:34:28+00:00,-142300000.0,,90600000.0,,77800000.0,0.0,-206100000.0,-130400000.0,340500000.0,-206100000.0,-130400000.0,340500000.0,4000000.0,172100000.0,172100000.0,0.0,12900000.0,11800000.0,-69100000.0,-2600000.0,,-120700000.0,-29200000.0,,,2700000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2012.0,Q1TTM,2011-04-01,2012-03-31,,-142300000.0,,342800000.0,,227700000.0,316800000.0,-282300000.0,-878500000.0,942900000.0,-282300000.0,-878500000.0,942900000.0,-217900000.0,527400000.0,527400000.0,-155000000.0,54300000.0,-40200000.0,-250300000.0,-6600000.0,-695300000.0,-204900000.0,-198200000.0,,,5900000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2013.0,Q4,2013-10-01,2013-12-31,,,,102600000.0,,-66200000.0,144300000.0,27800000.0,-201000000.0,180700000.0,27800000.0,-201000000.0,180700000.0,7500000.0,144300000.0,144300000.0,,5800000.0,-11200000.0,-86600000.0,-2600000.0,-189700000.0,-200000.0,-35500000.0,,,2500000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2013.0,FY,2013-01-01,2013-12-31,2015-02-27 09:45:12+00:00,,,400200000.0,,253400000.0,406200000.0,-494800000.0,-745800000.0,1231000000.0,-494800000.0,-745800000.0,1231000000.0,-9600000.0,577400000.0,577400000.0,0.0,48500000.0,-50400000.0,-328900000.0,-10500000.0,-687400000.0,-397200000.0,-223400000.0,,,2500000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2013.0,Q3YTD,2013-01-01,2013-09-30,2013-11-01 10:38:29+00:00,,,297600000.0,,319600000.0,261900000.0,-522600000.0,-544800000.0,1050300000.0,-522600000.0,-544800000.0,1050300000.0,-17100000.0,433100000.0,433100000.0,0.0,42700000.0,-39200000.0,-242300000.0,-7900000.0,-497700000.0,-397000000.0,-187900000.0,,,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2013.0,Q3TTM,2012-10-01,2013-09-30,,477500000.0,,391100000.0,,308800000.0,514400000.0,-443300000.0,-783000000.0,1231800000.0,-443300000.0,-783000000.0,1231800000.0,5500000.0,531900000.0,531900000.0,,47200000.0,-51000000.0,-311200000.0,-10500000.0,-1204700000.0,-457600000.0,-236100000.0,,,5700000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2013.0,Q3,2013-07-01,2013-09-30,,,,99900000.0,,131400000.0,1600000.0,-163100000.0,-208200000.0,368800000.0,-163100000.0,-208200000.0,368800000.0,-2500000.0,137500000.0,137500000.0,,2000000.0,-15100000.0,-86700000.0,-2700000.0,-190400000.0,-27800000.0,-52200000.0,,,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2013.0,Q2YTD,2013-01-01,2013-06-30,2013-08-01 08:55:04+00:00,,,197700000.0,,188200000.0,260300000.0,-359500000.0,-336600000.0,681500000.0,-359500000.0,-336600000.0,681500000.0,-14600000.0,295600000.0,295600000.0,0.0,40700000.0,-24100000.0,-155600000.0,-5200000.0,-307300000.0,-369200000.0,-135700000.0,,,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2013.0,Q2TTM,2012-07-01,2013-06-30,,314000000.0,,385600000.0,,410600000.0,512800000.0,-485200000.0,-753600000.0,1246700000.0,-485200000.0,-753600000.0,1246700000.0,7900000.0,550500000.0,550500000.0,-100000000.0,51900000.0,-44900000.0,-293600000.0,-14300000.0,-1014300000.0,-544400000.0,-211900000.0,,,5900000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2013.0,Q2,2013-04-01,2013-06-30,,133600000.0,,99500000.0,,132700000.0,252800000.0,-163600000.0,-191300000.0,351200000.0,-163600000.0,-191300000.0,351200000.0,-3700000.0,119000000.0,119000000.0,,13400000.0,-13700000.0,-77800000.0,-3900000.0,-307300000.0,-282800000.0,-69200000.0,,,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2013.0,Q1,2013-01-01,2013-03-31,2013-05-02 12:23:20+00:00,-133600000.0,,98200000.0,,55500000.0,7500000.0,-195900000.0,-145300000.0,330300000.0,-195900000.0,-145300000.0,330300000.0,-10900000.0,176600000.0,176600000.0,0.0,27300000.0,-10400000.0,-77800000.0,-1300000.0,,-86400000.0,-66500000.0,,,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2013.0,Q1TTM,2012-04-01,2013-03-31,,8700000.0,,379300000.0,,333600000.0,260000000.0,-412600000.0,-744500000.0,1163700000.0,-412600000.0,-744500000.0,1163700000.0,6600000.0,550800000.0,550800000.0,-100000000.0,64200000.0,-37800000.0,-285000000.0,-14400000.0,-707000000.0,-261300000.0,-190500000.0,,,6000000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 13:22:19+00:00,0.0,,417000000.0,13900000.0,214800000.0,343000000.0,-406200000.0,-756800000.0,1198900000.0,-406200000.0,-756800000.0,1198900000.0,35900000.0,589500000.0,589500000.0,-22400000.0,50300000.0,3600000.0,-352000000.0,-13100000.0,-761200000.0,-324300000.0,-123200000.0,0.0,,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2014.0,Q4,2014-10-01,2014-12-31,,,,104100000.0,13900000.0,-52000000.0,85900000.0,36800000.0,-227900000.0,164300000.0,36800000.0,-227900000.0,164300000.0,-26800000.0,122600000.0,122600000.0,-10400000.0,18600000.0,9000000.0,-88000000.0,-2600000.0,-248200000.0,59300000.0,-39000000.0,,,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-06 14:33:24+00:00,0.0,,312900000.0,,266800000.0,257100000.0,-443000000.0,-528900000.0,1034600000.0,-443000000.0,-528900000.0,1034600000.0,62700000.0,466900000.0,466900000.0,-12000000.0,31700000.0,-5400000.0,-264000000.0,-10500000.0,-513000000.0,-383600000.0,-84200000.0,,,0.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2014.0,Q3TTM,2013-10-01,2014-09-30,,,,415500000.0,,200600000.0,401400000.0,-415200000.0,-729900000.0,1215300000.0,-415200000.0,-729900000.0,1215300000.0,70200000.0,611200000.0,611200000.0,-12000000.0,37500000.0,-16600000.0,-350600000.0,-13100000.0,-702700000.0,-383800000.0,-119700000.0,,,2500000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2014.0,Q3,2014-07-01,2014-09-30,,,,106400000.0,,92600000.0,4000000.0,-42000000.0,-216000000.0,313300000.0,-42000000.0,-216000000.0,313300000.0,55300000.0,126300000.0,126300000.0,-12000000.0,14100000.0,-5900000.0,-88000000.0,-2600000.0,-207500000.0,54800000.0,-26900000.0,,,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2014.0,Q2TTM,2013-07-01,2014-06-30,,,,409000000.0,,239400000.0,399000000.0,-536300000.0,-722100000.0,1270800000.0,-536300000.0,-722100000.0,1270800000.0,12400000.0,622400000.0,622400000.0,,25400000.0,-25800000.0,-349300000.0,-13200000.0,-685600000.0,-466400000.0,-145000000.0,,,2500000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2014.0,Q2,2014-04-01,2014-06-30,,,,102800000.0,,100400000.0,247900000.0,-156600000.0,-173800000.0,336200000.0,-156600000.0,-173800000.0,336200000.0,5800000.0,133000000.0,133000000.0,,2400000.0,6500000.0,-87900000.0,-4000000.0,-176300000.0,-314300000.0,-4700000.0,,,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-05 14:57:48+00:00,0.0,,206500000.0,,174200000.0,253100000.0,-401000000.0,-312900000.0,721300000.0,-401000000.0,-312900000.0,721300000.0,7400000.0,340600000.0,340600000.0,0.0,17600000.0,500000.0,-176000000.0,-7900000.0,-305500000.0,-438400000.0,-57300000.0,,,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2014.0,Q1,2014-01-01,2014-03-31,2014-05-02 12:53:14+00:00,,,103700000.0,,73800000.0,5200000.0,-244400000.0,-139100000.0,385100000.0,-244400000.0,-139100000.0,385100000.0,1600000.0,207600000.0,207600000.0,0.0,15200000.0,-6000000.0,-88100000.0,-3900000.0,-129200000.0,-124100000.0,-52600000.0,,,
