company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,preferreddividends,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2010.0,FY,2010-01-01,2010-12-31,2013-02-27 15:53:44+00:00,-198400000.0,1.95,1.95,0.8,305600000.0,1.93,249900000.0,456500000.0,454400000.0,2100000.0,456500000.0,,3178900000.0,4202500000.0,40200000.0,106000000.0,,,3178900000.0,1023600000.0,206400000.0,60100000.0,213200000.0,810400000.0,-106100000.0,704300000.0,4202500000.0,234100000.0,233800000.0,236700000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2010.0,Q4,2010-10-01,2010-12-31,,-46600000.0,0.54,0.54,0.2,77000000.0,0.54,67900000.0,125900000.0,125600000.0,300000.0,125900000.0,,817500000.0,1169600000.0,14700000.0,106000000.0,,,817500000.0,352100000.0,51500000.0,14600000.0,136400000.0,215700000.0,-22200000.0,193500000.0,1169600000.0,234100000.0,233800000.0,236700000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2010.0,Q3YTD,2010-01-01,2010-09-30,,-151800000.0,1.41,1.41,0.6,228600000.0,1.41,182000000.0,330600000.0,328800000.0,1800000.0,330600000.0,,2361400000.0,3032900000.0,25500000.0,,,,2361400000.0,671500000.0,154900000.0,45500000.0,76800000.0,594700000.0,-83900000.0,510800000.0,3032900000.0,233800000.0,233800000.0,236900000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2010.0,Q3TTM,2009-10-01,2010-09-30,,-205300000.0,1.92,1.92,0.77,313700000.0,1.92,245900000.0,449300000.0,441800000.0,7500000.0,449300000.0,,3161600000.0,4059200000.0,30100000.0,,,,3161600000.0,897600000.0,192600000.0,61000000.0,108400000.0,789200000.0,-101500000.0,687700000.0,4059200000.0,233800000.0,233800000.0,236900000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2010.0,Q3,2010-07-01,2010-09-30,2011-11-01 09:42:23+00:00,-55200000.0,0.48,0.48,0.2,77400000.0,0.47,63000000.0,112200000.0,112300000.0,-100000.0,112200000.0,,721100000.0,946300000.0,9600000.0,,,,721100000.0,225200000.0,52500000.0,15200000.0,22200000.0,203000000.0,-27700000.0,175300000.0,946300000.0,233800000.0,233800000.0,236900000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2010.0,Q2YTD,2010-01-01,2010-06-30,,-96600000.0,0.93,0.93,0.4,151200000.0,0.93,119000000.0,218400000.0,216500000.0,1900000.0,218400000.0,,1640300000.0,2086600000.0,15900000.0,,,,1640300000.0,446300000.0,102400000.0,30300000.0,54600000.0,391700000.0,-56200000.0,335500000.0,2086600000.0,233400000.0,233800000.0,236600000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2010.0,Q2TTM,2009-07-01,2010-06-30,,-208000000.0,1.69,1.69,0.74,322800000.0,1.69,215800000.0,395600000.0,387700000.0,7900000.0,395600000.0,,3095500000.0,3900900000.0,30700000.0,,,,3095500000.0,805400000.0,178500000.0,60700000.0,114800000.0,690600000.0,-87100000.0,603500000.0,3900900000.0,233400000.0,233800000.0,236600000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2010.0,Q2,2010-04-01,2010-06-30,2011-08-02 11:01:08+00:00,-47200000.0,0.38,0.38,0.2,76800000.0,0.37,47600000.0,88700000.0,87500000.0,1200000.0,88700000.0,,671700000.0,864600000.0,9700000.0,,,,671700000.0,192900000.0,53000000.0,15100000.0,29600000.0,163300000.0,-28200000.0,135100000.0,864600000.0,233400000.0,233800000.0,236600000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2010.0,Q1TTM,2009-04-01,2010-03-31,,-215900000.0,1.59,1.59,0.71,331600000.0,1.59,205600000.0,370600000.0,363200000.0,7400000.0,370600000.0,,3082900000.0,3844300000.0,28400000.0,,,,3082900000.0,761400000.0,165300000.0,60000000.0,115700000.0,645700000.0,-76900000.0,568800000.0,3844300000.0,235800000.0,233800000.0,236700000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2010.0,Q1,2010-01-01,2010-03-31,2011-05-05 14:18:11+00:00,-49400000.0,0.55,0.55,0.2,74400000.0,0.55,71400000.0,129700000.0,129000000.0,700000.0,129700000.0,,968600000.0,1222000000.0,6200000.0,,,,968600000.0,253400000.0,49400000.0,15200000.0,25000000.0,228400000.0,-28000000.0,200400000.0,1222000000.0,235800000.0,233800000.0,236700000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2011.0,Q4,2011-10-01,2011-12-31,,,0.5,0.5,0.26,84000000.0,0.5,56400000.0,116000000.0,114100000.0,1900000.0,116000000.0,,808000000.0,1141500000.0,19600000.0,56500000.0,,,808000000.0,333500000.0,58200000.0,16100000.0,140500000.0,193000000.0,-22500000.0,170500000.0,1141500000.0,232800000.0,232600000.0,235400000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 12:33:38+00:00,,2.26,2.26,1.04,330200000.0,2.24,263900000.0,526200000.0,512800000.0,13400000.0,526200000.0,,3155200000.0,4486400000.0,62700000.0,113700000.0,,,3155200000.0,1331200000.0,235800000.0,62500000.0,443900000.0,887300000.0,-110600000.0,776700000.0,4486400000.0,232800000.0,232600000.0,235400000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2011.0,Q3YTD,2011-01-01,2011-09-30,,,1.77,1.77,0.78,246200000.0,1.77,207500000.0,410200000.0,398700000.0,11500000.0,410200000.0,,2347200000.0,3344900000.0,43100000.0,57200000.0,,,2347200000.0,997700000.0,177600000.0,46400000.0,303400000.0,694300000.0,-88100000.0,606200000.0,3344900000.0,231800000.0,232200000.0,234900000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2011.0,Q3TTM,2010-10-01,2011-09-30,,-46600000.0,2.31,2.31,0.98,323200000.0,2.31,275400000.0,536100000.0,524300000.0,11800000.0,536100000.0,,3164700000.0,4514500000.0,57800000.0,163200000.0,,,3164700000.0,1349800000.0,229100000.0,61000000.0,439800000.0,910000000.0,-110300000.0,799700000.0,4514500000.0,231800000.0,232200000.0,234900000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2011.0,Q3,2011-07-01,2011-09-30,2012-11-02 09:26:58+00:00,,0.56,0.56,0.26,82600000.0,0.55,69600000.0,129800000.0,129800000.0,0.0,129800000.0,,717000000.0,1052800000.0,16200000.0,28900000.0,,,717000000.0,335800000.0,56800000.0,15700000.0,111500000.0,224300000.0,-24900000.0,199400000.0,1052800000.0,231800000.0,232200000.0,234900000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2011.0,Q2YTD,2011-01-01,2011-06-30,,,1.2,1.2,0.52,163600000.0,1.2,137900000.0,280400000.0,268900000.0,11500000.0,280400000.0,,1630200000.0,2292100000.0,26900000.0,28300000.0,,,1630200000.0,661900000.0,120800000.0,30700000.0,191900000.0,470000000.0,-63200000.0,406800000.0,2292100000.0,233000000.0,233700000.0,236600000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2011.0,Q2TTM,2010-07-01,2011-06-30,,-101800000.0,2.22,2.22,0.92,318000000.0,2.22,268800000.0,518500000.0,506800000.0,11700000.0,518500000.0,,3168800000.0,4408000000.0,51200000.0,134300000.0,,,3168800000.0,1239200000.0,224800000.0,60500000.0,350500000.0,888700000.0,-113100000.0,775600000.0,4408000000.0,233000000.0,233700000.0,236600000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2011.0,Q2,2011-04-01,2011-06-30,2012-08-02 11:42:33+00:00,,0.47,0.47,0.26,82300000.0,0.46,48600000.0,109500000.0,98000000.0,11500000.0,109500000.0,,706700000.0,991700000.0,14400000.0,28300000.0,,,706700000.0,285000000.0,57400000.0,15200000.0,110600000.0,174400000.0,-27800000.0,146600000.0,991700000.0,233000000.0,233700000.0,236600000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2011.0,Q1,2011-01-01,2011-03-31,2012-05-03 12:34:28+00:00,,,,0.26,81300000.0,,89300000.0,170900000.0,170900000.0,,170900000.0,,923500000.0,1300400000.0,12500000.0,,,,923500000.0,376900000.0,63400000.0,15500000.0,81300000.0,295600000.0,-35400000.0,260200000.0,1300400000.0,,233700000.0,236600000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2011.0,Q1TTM,2010-04-01,2011-03-31,,-149000000.0,2.13,2.13,0.86,312500000.0,2.13,267800000.0,497700000.0,496300000.0,1400000.0,497700000.0,,3133800000.0,4280900000.0,46500000.0,106000000.0,,,3133800000.0,1147100000.0,220400000.0,60400000.0,269500000.0,877600000.0,-113500000.0,764100000.0,4280900000.0,,233700000.0,236600000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 09:45:12+00:00,,2.37,2.37,1.2,364200000.0,2.35,306300000.0,546300000.0,546300000.0,,546300000.0,,2760500000.0,4246400000.0,34800000.0,121400000.0,,,2760500000.0,1485900000.0,248200000.0,65700000.0,485600000.0,1000300000.0,-147700000.0,852600000.0,4246400000.0,230500000.0,230200000.0,232800000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2012.0,Q4,2012-10-01,2012-12-31,,,0.43,0.43,0.3,94500000.0,0.43,53700000.0,98800000.0,98800000.0,,98800000.0,,744800000.0,1071200000.0,1200000.0,30500000.0,,,744800000.0,326400000.0,66900000.0,16800000.0,125000000.0,201400000.0,-48900000.0,152500000.0,1071200000.0,230500000.0,230200000.0,232800000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2012.0,Q3,2012-07-01,2012-09-30,2013-11-01 10:38:29+00:00,,,,0.3,91800000.0,,89700000.0,156100000.0,156100000.0,,156100000.0,,636500000.0,1039300000.0,9000000.0,30400000.0,,,636500000.0,402800000.0,60900000.0,17100000.0,122200000.0,280600000.0,-34800000.0,245800000.0,1039300000.0,,230400000.0,232900000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2012.0,Q3YTD,2012-01-01,2012-09-30,,,1.94,1.94,0.9,269700000.0,1.94,252600000.0,447500000.0,447500000.0,,447500000.0,,2015700000.0,3175200000.0,33600000.0,90900000.0,,,2015700000.0,1159500000.0,181300000.0,48900000.0,360600000.0,798900000.0,-98800000.0,700100000.0,3175200000.0,,230400000.0,232900000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2012.0,Q3TTM,2011-10-01,2012-09-30,,,2.45,2.45,1.16,353700000.0,2.45,309000000.0,563500000.0,561600000.0,1900000.0,563500000.0,,2823700000.0,4316700000.0,53200000.0,147400000.0,,,2823700000.0,1493000000.0,239500000.0,65000000.0,501100000.0,991900000.0,-121300000.0,870600000.0,4316700000.0,,230400000.0,232900000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2012.0,Q2,2012-04-01,2012-06-30,2013-08-01 08:55:04+00:00,,,,0.3,90300000.0,,66600000.0,119300000.0,119300000.0,,119300000.0,,601600000.0,944700000.0,8600000.0,30200000.0,,,601600000.0,343100000.0,61500000.0,16200000.0,120500000.0,222600000.0,-36700000.0,185900000.0,944700000.0,,230400000.0,233100000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2012.0,Q2YTD,2012-01-01,2012-06-30,,,1.26,1.26,0.6,177900000.0,1.26,162900000.0,291400000.0,291400000.0,,291400000.0,,1379200000.0,2135900000.0,24600000.0,60500000.0,,,1379200000.0,756700000.0,120400000.0,31800000.0,238400000.0,518300000.0,-64000000.0,454300000.0,2135900000.0,,230400000.0,233100000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2012.0,Q2TTM,2011-07-01,2012-06-30,,,2.33,2.33,1.12,344500000.0,2.33,288900000.0,537200000.0,535300000.0,1900000.0,537200000.0,,2904200000.0,4330200000.0,60400000.0,145900000.0,,,2904200000.0,1426000000.0,235400000.0,63600000.0,490400000.0,935600000.0,-111400000.0,824200000.0,4330200000.0,,230400000.0,233100000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2012.0,Q1TTM,2011-04-01,2012-03-31,,,2.29,2.29,1.09,336500000.0,2.29,270900000.0,527400000.0,514000000.0,13400000.0,527400000.0,,3009300000.0,4377200000.0,66200000.0,144000000.0,,,3009300000.0,1367900000.0,231300000.0,62600000.0,480500000.0,887400000.0,-102500000.0,784900000.0,4377200000.0,,230500000.0,233200000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2012.0,Q1,2012-01-01,2012-03-31,2013-05-02 12:23:20+00:00,,,,0.3,87600000.0,,96300000.0,172100000.0,172100000.0,,172100000.0,,777600000.0,1191200000.0,16000000.0,30300000.0,,,777600000.0,413600000.0,58900000.0,15600000.0,117900000.0,295700000.0,-27300000.0,268400000.0,1191200000.0,,230500000.0,233200000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 15:14:39+00:00,,2.54,2.54,1.45,340100000.0,2.51,337900000.0,577400000.0,578600000.0,,576200000.0,,2982100000.0,4519000000.0,18800000.0,116700000.0,1200000.0,,2982100000.0,1536900000.0,250900000.0,68500000.0,456800000.0,1080100000.0,-163600000.0,916500000.0,4519000000.0,226900000.0,227600000.0,229700000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2013.0,Q3YTD,2013-01-01,2013-09-30,,,1.91,1.91,1.07,289100000.0,1.91,251400000.0,433100000.0,433100000.0,,433100000.0,,2154700000.0,3340700000.0,15300000.0,88400000.0,,,2154700000.0,1186000000.0,190300000.0,51000000.0,377500000.0,808500000.0,-124000000.0,684500000.0,3340700000.0,,226800000.0,228800000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2013.0,Q3TTM,2012-10-01,2013-09-30,,,2.35,2.35,1.37,383600000.0,2.35,305100000.0,531900000.0,531900000.0,,531900000.0,,2899500000.0,4411900000.0,16500000.0,118900000.0,,,2899500000.0,1512400000.0,257200000.0,67800000.0,502500000.0,1009900000.0,-172900000.0,837000000.0,4411900000.0,,226800000.0,228800000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2013.0,Q3,2013-07-01,2013-09-30,2014-10-31 10:33:36+00:00,,,,0.3825,96900000.0,,80700000.0,137500000.0,137500000.0,,137500000.0,,668800000.0,1053200000.0,5100000.0,29500000.0,,,668800000.0,384400000.0,62000000.0,17100000.0,126400000.0,258000000.0,-39800000.0,218200000.0,1053200000.0,,226800000.0,228800000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2013.0,Q2YTD,2013-01-01,2013-06-30,,,1.29,1.29,0.68,192200000.0,1.29,170700000.0,295600000.0,295600000.0,,295600000.0,,1485900000.0,2287500000.0,10200000.0,58900000.0,,,1485900000.0,801600000.0,128300000.0,33900000.0,251100000.0,550500000.0,-84200000.0,466300000.0,2287500000.0,,228400000.0,230500000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2013.0,Q2TTM,2012-07-01,2013-06-30,,,2.41,2.41,1.29,378500000.0,2.41,314100000.0,550500000.0,550500000.0,,550500000.0,,2867200000.0,4398000000.0,20400000.0,119800000.0,,,2867200000.0,1530800000.0,256100000.0,67800000.0,498300000.0,1032500000.0,-167900000.0,864600000.0,4398000000.0,,228400000.0,230500000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2013.0,Q2,2013-04-01,2013-06-30,2014-08-01 11:34:52+00:00,,,,0.34,96700000.0,,70300000.0,119000000.0,119000000.0,,119000000.0,,656700000.0,1012300000.0,5800000.0,29400000.0,,,656700000.0,355600000.0,63300000.0,17300000.0,126100000.0,229500000.0,-40200000.0,189300000.0,1012300000.0,,228400000.0,230500000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2013.0,Q1TTM,2012-04-01,2013-03-31,,,2.41,2.41,1.25,372100000.0,2.41,310400000.0,550800000.0,550800000.0,,550800000.0,,2812100000.0,4330400000.0,23200000.0,120600000.0,,,2812100000.0,1518300000.0,254300000.0,66700000.0,492700000.0,1025600000.0,-164400000.0,861200000.0,4330400000.0,,228900000.0,231200000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2013.0,Q1,2013-01-01,2013-03-31,2014-05-02 12:53:14+00:00,,,,0.34,95500000.0,,100400000.0,176600000.0,176600000.0,,176600000.0,,829200000.0,1275200000.0,4400000.0,29500000.0,,,829200000.0,446000000.0,65000000.0,16600000.0,125000000.0,321000000.0,-44000000.0,277000000.0,1275200000.0,,228900000.0,231200000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 13:22:19+00:00,,2.61,2.61,1.56,391400000.0,2.59,361700000.0,588300000.0,589500000.0,,587100000.0,,3371800000.0,4997100000.0,13400000.0,121800000.0,1200000.0,,3371800000.0,1625300000.0,240300000.0,66000000.0,513200000.0,1112100000.0,-160900000.0,951200000.0,4997100000.0,224900000.0,225600000.0,227500000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2014.0,Q3,2014-07-01,2014-09-30,2015-11-06 14:33:24+00:00,,,,0.39,99800000.0,,80300000.0,126300000.0,126300000.0,,126300000.0,,407400000.0,1033300000.0,2900000.0,30600000.0,,249400000.0,407400000.0,625900000.0,60400000.0,18000000.0,379800000.0,246100000.0,-39500000.0,206600000.0,1033300000.0,,225500000.0,227400000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2014.0,Q3YTD,2014-01-01,2014-09-30,,,,,0.78,301800000.0,,284900000.0,466900000.0,466900000.0,,466900000.0,,2267300000.0,3778600000.0,12100000.0,91500000.0,,249400000.0,2267300000.0,1511300000.0,181700000.0,52800000.0,642700000.0,868600000.0,-116800000.0,751800000.0,3778600000.0,,225500000.0,227400000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2014.0,Q3TTM,2013-10-01,2014-09-30,,,2.54,2.54,1.17,352800000.0,2.51,371400000.0,611200000.0,612400000.0,,610000000.0,,3094700000.0,4956900000.0,15600000.0,119800000.0,1200000.0,249400000.0,3094700000.0,1862200000.0,242300000.0,70300000.0,722000000.0,1140200000.0,-156400000.0,983800000.0,4956900000.0,,225500000.0,227400000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2014.0,Q2YTD,2014-01-01,2014-06-30,,,,,0.39,202000000.0,,204600000.0,340600000.0,340600000.0,,340600000.0,,1859900000.0,2745300000.0,9200000.0,60900000.0,,,1859900000.0,885400000.0,121300000.0,34800000.0,262900000.0,622500000.0,-77300000.0,545200000.0,2745300000.0,,225500000.0,227600000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2014.0,Q2TTM,2013-07-01,2014-06-30,,,2.54,2.54,1.16,349900000.0,2.51,371800000.0,622400000.0,623600000.0,,621200000.0,,3356100000.0,4976800000.0,17800000.0,118700000.0,1200000.0,,3356100000.0,1620700000.0,243900000.0,69400000.0,468600000.0,1152100000.0,-156700000.0,995400000.0,4976800000.0,,225500000.0,227600000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2014.0,Q2,2014-04-01,2014-06-30,2015-08-05 14:57:48+00:00,,,,,101400000.0,,74300000.0,133000000.0,133000000.0,,133000000.0,,674400000.0,1046800000.0,8100000.0,30300000.0,,,674400000.0,372400000.0,59000000.0,17500000.0,131700000.0,240700000.0,-33400000.0,207300000.0,1046800000.0,,225500000.0,227600000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2014.0,Q1TTM,2013-04-01,2014-03-31,,,2.54,2.54,1.5,345200000.0,2.51,367800000.0,608400000.0,609600000.0,,607200000.0,,3338400000.0,4942300000.0,15500000.0,117800000.0,1200000.0,,3338400000.0,1603900000.0,248200000.0,69200000.0,463000000.0,1140900000.0,-163500000.0,977400000.0,4942300000.0,,225800000.0,227700000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 12:45:57+00:00,,,,0.39,100600000.0,,130300000.0,207600000.0,207600000.0,,207600000.0,,1185500000.0,1698500000.0,1100000.0,30600000.0,,,1185500000.0,513000000.0,62300000.0,17300000.0,131200000.0,381800000.0,-43900000.0,337900000.0,1698500000.0,,225800000.0,227700000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 12:23:35+00:00,,2.36,2.36,1.74,561800000.0,2.34,433800000.0,638500000.0,640300000.0,,636700000.0,,3949400000.0,5926100000.0,58900000.0,164400000.0,1800000.0,,3949400000.0,1976700000.0,331400000.0,96100000.0,726200000.0,1250500000.0,-176400000.0,1074100000.0,5926100000.0,269800000.0,271100000.0,272700000.0
