company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2012.0,Q2YTD,2012-01-01,2012-06-30,2012-08-13 14:50:22+00:00,0.0,0.0,0.0,0.0,-3875000.0,0.0,0.0,,,-1711000.0,0.0,0.0,-1711000.0,-1711000.0,2112000.0,2112000.0,52000.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2012.0,Q2TTM,2011-07-01,2012-06-30,,,,,-129000.0,2234000.0,,,,,-3114000.0,,,-3114000.0,-3243000.0,2476000.0,2476000.0,-7824000.0,,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2012.0,Q2,2012-04-01,2012-06-30,,,,,,-3909000.0,,,,,-1133000.0,,,-1133000.0,-1133000.0,-603000.0,-603000.0,3379000.0,,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2012.0,Q1,2012-01-01,2012-03-31,2012-05-14 21:48:43+00:00,0.0,,0.0,0.0,34000.0,0.0,0.0,,,-578000.0,0.0,0.0,-578000.0,-578000.0,2715000.0,2715000.0,-3327000.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2012.0,Q1TTM,2011-04-01,2012-03-31,,,,,-114000.0,,2566000.0,,2566000.0,,-2756000.0,2566000.0,,-2756000.0,-304000.0,2731000.0,2731000.0,-5487000.0,,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2013.0,FY,2013-01-01,2013-12-31,2014-03-31 16:07:47+00:00,0.0,,0.0,0.0,-365000.0,1570000.0,0.0,1570000.0,,-2210000.0,1570000.0,0.0,-2210000.0,-640000.0,1845000.0,1845000.0,-3690000.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2013.0,Q4,2013-10-01,2013-12-31,,,,,,2231000.0,1570000.0,,1570000.0,,-445000.0,1570000.0,,-445000.0,1125000.0,1111000.0,1111000.0,-3787000.0,,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2013.0,Q3YTD,2013-01-01,2013-09-30,2013-11-18 06:50:22+00:00,0.0,,0.0,0.0,-2596000.0,,0.0,,,-1765000.0,0.0,0.0,-1765000.0,-1765000.0,734000.0,734000.0,97000.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2013.0,Q3TTM,2012-10-01,2013-09-30,,,,,,1524000.0,,,,,-2322000.0,,,-2322000.0,-2322000.0,-5777000.0,-5777000.0,1931000.0,,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2013.0,Q3,2013-07-01,2013-09-30,,,,,,1228000.0,,,,,-469000.0,,,-469000.0,-469000.0,-1765000.0,-1765000.0,68000.0,,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-11 08:26:56+00:00,0.0,,0.0,0.0,-3824000.0,0.0,0.0,,,-1296000.0,0.0,0.0,-1296000.0,-1296000.0,2499000.0,2499000.0,29000.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2013.0,Q2TTM,2012-07-01,2013-06-30,,,,,,331000.0,,,,,-2579000.0,,,-2579000.0,-2579000.0,-4776000.0,-4776000.0,1866000.0,,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2013.0,Q2,2013-04-01,2013-06-30,,,,,,-3952000.0,,,,,-889000.0,,,-889000.0,-889000.0,6607000.0,6607000.0,-3544000.0,,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2013.0,Q1,2013-01-01,2013-03-31,2013-05-13 06:19:06+00:00,0.0,,0.0,0.0,128000.0,0.0,0.0,,,-407000.0,0.0,0.0,-407000.0,-407000.0,-4108000.0,-4108000.0,3573000.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2013.0,Q1TTM,2012-04-01,2013-03-31,,,,,,374000.0,,,,,-2823000.0,,,-2823000.0,-2823000.0,-11986000.0,-11986000.0,8789000.0,,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2014.0,FY,2014-01-01,2014-12-31,2015-03-31 17:18:43+00:00,,,,0.0,-235000.0,2182000.0,,2343000.0,,-1699000.0,2343000.0,0.0,-1699000.0,644000.0,-2176000.0,-2176000.0,712000.0,161000.0,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2014.0,Q4,2014-10-01,2014-12-31,,,,,,-2157000.0,2021000.0,,2182000.0,,-468000.0,2182000.0,,-468000.0,1714000.0,1388000.0,1388000.0,301000.0,161000.0,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2014.0,Q3YTD,2014-01-01,2014-09-30,2014-11-13 17:09:04+00:00,0.0,,0.0,0.0,1922000.0,161000.0,0.0,161000.0,,-1231000.0,161000.0,0.0,-1231000.0,-1070000.0,-3564000.0,-3564000.0,411000.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2014.0,Q3TTM,2013-10-01,2014-09-30,,,,,,4153000.0,1731000.0,,1731000.0,,-1676000.0,1731000.0,,-1676000.0,55000.0,-2453000.0,-2453000.0,-3376000.0,,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2014.0,Q3,2014-07-01,2014-09-30,,,,,,-633000.0,21000.0,,21000.0,,-443000.0,21000.0,,-443000.0,-422000.0,380000.0,380000.0,-190000.0,,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2014.0,Q2YTD,2014-01-01,2014-06-30,2014-08-11 08:26:56+00:00,0.0,,0.0,0.0,2555000.0,140000.0,0.0,140000.0,,-788000.0,140000.0,0.0,-788000.0,-648000.0,-3944000.0,-3944000.0,601000.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2014.0,Q2TTM,2013-07-01,2014-06-30,,,,,,6014000.0,1710000.0,,1710000.0,,-1702000.0,1710000.0,,-1702000.0,8000.0,-4598000.0,-4598000.0,-3118000.0,,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2014.0,Q2,2014-04-01,2014-06-30,,,,,,1000.0,0.0,,,,-410000.0,87000.0,,-410000.0,-323000.0,-750000.0,-750000.0,339000.0,,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2014.0,Q1,2014-01-01,2014-03-31,2014-05-15 15:16:20+00:00,0.0,,0.0,0.0,2554000.0,,0.0,,,-378000.0,53000.0,0.0,-378000.0,-325000.0,-3194000.0,-3194000.0,262000.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2014.0,Q1TTM,2013-04-01,2014-03-31,,,,,,2061000.0,0.0,,,,-2181000.0,1623000.0,,-2181000.0,-558000.0,2759000.0,2759000.0,-7001000.0,,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2015.0,FY,2015-01-01,2015-12-31,2017-03-29 16:36:44+00:00,,,,0.0,-1300000.0,0.0,,497000.0,0.0,-1862000.0,497000.0,,-1862000.0,-1365000.0,-659000.0,-659000.0,97000.0,497000.0,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2015.0,Q4,2015-10-01,2015-12-31,,,,,,47000.0,-497000.0,,,,-424000.0,,,-424000.0,-424000.0,-540000.0,-540000.0,69000.0,497000.0,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-14 15:53:48+00:00,,,,0.0,-1347000.0,497000.0,,497000.0,0.0,-1438000.0,497000.0,,-1438000.0,-941000.0,-119000.0,-119000.0,28000.0,,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2015.0,Q3TTM,2014-10-01,2015-09-30,,,,,,-3504000.0,2518000.0,,2679000.0,,-1906000.0,2679000.0,,-1906000.0,773000.0,1269000.0,1269000.0,329000.0,161000.0,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2015.0,Q3,2015-07-01,2015-09-30,,,,,,-395000.0,21000.0,,21000.0,,-509000.0,21000.0,,-509000.0,-488000.0,-123000.0,-123000.0,9000.0,,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-12 12:50:06+00:00,,,,0.0,-952000.0,476000.0,,476000.0,0.0,-929000.0,476000.0,,-929000.0,-453000.0,4000.0,4000.0,19000.0,,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2015.0,Q2TTM,2014-07-01,2015-06-30,,,,,,-3742000.0,2518000.0,,2679000.0,,-1840000.0,2679000.0,,-1840000.0,839000.0,1772000.0,1772000.0,130000.0,161000.0,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2015.0,Q2,2015-04-01,2015-06-30,,,,,,-348000.0,449000.0,,449000.0,,-511000.0,449000.0,,-511000.0,-62000.0,-173000.0,-173000.0,10000.0,,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2015.0,Q1,2015-01-01,2015-03-31,2016-05-12 16:50:27+00:00,,,,0.0,-604000.0,27000.0,,27000.0,0.0,-418000.0,27000.0,,-418000.0,-391000.0,177000.0,177000.0,9000.0,,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2015.0,Q1TTM,2014-04-01,2015-03-31,,,,,,-3393000.0,0.0,,,,-1739000.0,2317000.0,,-1739000.0,578000.0,1195000.0,1195000.0,459000.0,0.0,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2016.0,FY,2016-01-01,2016-12-31,2018-03-28 16:47:14+00:00,,,,,-38000.0,5000000.0,,5108000.0,,-2124000.0,5108000.0,0.0,-2124000.0,2984000.0,-2789000.0,-2789000.0,703000.0,108000.0,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2016.0,Q4,2016-10-01,2016-12-31,,,,,,39000.0,-108000.0,,,,-611000.0,,,-611000.0,-611000.0,-1143000.0,-1143000.0,493000.0,108000.0,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-13 14:30:40+00:00,,,,,-77000.0,5108000.0,,5108000.0,,-1513000.0,5108000.0,,-1513000.0,3595000.0,-1646000.0,-1646000.0,210000.0,,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2016.0,Q3TTM,2015-10-01,2016-09-30,,,,,,-30000.0,4611000.0,,5108000.0,,-1937000.0,5108000.0,,-1937000.0,3171000.0,-2186000.0,-2186000.0,279000.0,497000.0,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2016.0,Q3,2016-07-01,2016-09-30,,,,,,-111000.0,5000000.0,,,,-544000.0,,,-544000.0,-544000.0,-502000.0,-502000.0,69000.0,-5000000.0,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2016.0,Q2YTD,2016-01-01,2016-06-30,2016-08-12 12:50:06+00:00,,,,0.0,34000.0,108000.0,,5108000.0,0.0,-969000.0,5108000.0,,-969000.0,4139000.0,-1144000.0,-1144000.0,141000.0,5000000.0,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2016.0,Q2TTM,2015-07-01,2016-06-30,,,,,,-314000.0,-368000.0,,5129000.0,,-1902000.0,5129000.0,,-1902000.0,3227000.0,-1807000.0,-1807000.0,219000.0,5497000.0,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2016.0,Q2,2016-04-01,2016-06-30,,,,,,,0.0,,,,-470000.0,5108000.0,,-969000.0,4536000.0,0.0,,-499000.0,0.0,,397000.0,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2016.0,Q1TTM,2015-04-01,2016-03-31,,,,,,-788000.0,75000.0,,572000.0,,-1943000.0,572000.0,,-1943000.0,-1371000.0,-1256000.0,-1256000.0,101000.0,497000.0,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2017.0,FY,2017-01-01,2017-12-31,2018-03-28 16:47:14+00:00,,,,,1147000.0,27381000.0,,27975000.0,,-3641000.0,27975000.0,0.0,-3641000.0,24334000.0,-7046000.0,-7046000.0,2258000.0,594000.0,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2017.0,Q4,2017-10-01,2017-12-31,,,,,,673000.0,19298000.0,,19892000.0,,-1320000.0,19892000.0,,-1320000.0,18572000.0,-2290000.0,-2290000.0,297000.0,594000.0,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2017.0,Q3YTD,2017-01-01,2017-09-30,2017-11-13 14:30:40+00:00,,,,,474000.0,8083000.0,,8083000.0,,-2321000.0,8083000.0,,-2321000.0,5762000.0,-4756000.0,-4756000.0,1961000.0,,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2017.0,Q3TTM,2016-10-01,2017-09-30,,,,,,513000.0,7975000.0,,8083000.0,,-2932000.0,8083000.0,,-2932000.0,5151000.0,-5899000.0,-5899000.0,2454000.0,108000.0,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2017.0,Q3,2017-07-01,2017-09-30,,,,,,277000.0,414000.0,,414000.0,,-958000.0,414000.0,,-958000.0,-544000.0,-2352000.0,-2352000.0,1117000.0,,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-13 14:00:15+00:00,,,,,197000.0,7669000.0,,7669000.0,,-1363000.0,7669000.0,,-1363000.0,6306000.0,-2404000.0,-2404000.0,844000.0,,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2017.0,Q2TTM,2016-07-01,2017-06-30,,,,,,125000.0,12561000.0,,7669000.0,,-2518000.0,7669000.0,,-2518000.0,5151000.0,-4049000.0,-4049000.0,1406000.0,-4892000.0,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2017.0,Q2,2017-04-01,2017-06-30,,,,,,163000.0,7669000.0,,7669000.0,,-688000.0,7669000.0,,-688000.0,6981000.0,-1598000.0,-1598000.0,747000.0,,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2017.0,Q1,2017-01-01,2017-03-31,2018-05-14 12:18:15+00:00,,,,,34000.0,0.0,,,,-675000.0,0.0,,-675000.0,-675000.0,-806000.0,-806000.0,97000.0,,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2017.0,Q1TTM,2016-04-01,2017-03-31,,,,,,,0.0,,,,-2300000.0,5108000.0,,-2799000.0,2706000.0,0.0,,-499000.0,0.0,,397000.0,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2018.0,FY,2018-01-01,2018-12-31,2020-02-14 11:38:42+00:00,,0.0,,,-35000.0,,,2347000.0,,-7826000.0,2347000.0,,-7826000.0,-5479000.0,-9888000.0,-9888000.0,2097000.0,2347000.0,,,,,,0.0,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2018.0,Q4,2018-10-01,2018-12-31,,,,,,-197000.0,-1142000.0,,1187000.0,,-2930000.0,1187000.0,,-2930000.0,-1743000.0,-2984000.0,-2984000.0,251000.0,2329000.0,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2018.0,Q3YTD,2018-01-01,2018-09-30,2018-11-13 13:32:06+00:00,,,,,162000.0,1142000.0,,1160000.0,,-4896000.0,1160000.0,,-4896000.0,-3736000.0,-6904000.0,-6904000.0,1846000.0,18000.0,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2018.0,Q3TTM,2017-10-01,2018-09-30,,,,,,835000.0,20440000.0,,21052000.0,,-6216000.0,21052000.0,,-6216000.0,14836000.0,-9194000.0,-9194000.0,2143000.0,612000.0,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2018.0,Q3,2018-07-01,2018-09-30,,,,,,882000.0,483000.0,,483000.0,,-1599000.0,483000.0,,-1599000.0,-1116000.0,-2749000.0,-2749000.0,268000.0,,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2018.0,Q2YTD,2018-01-01,2018-06-30,2018-08-13 14:00:15+00:00,,,,,-720000.0,659000.0,,677000.0,,-3297000.0,677000.0,,-3297000.0,-2620000.0,-4155000.0,-4155000.0,1578000.0,18000.0,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2018.0,Q2TTM,2017-07-01,2018-06-30,,,,,,230000.0,20371000.0,,20983000.0,,-5575000.0,20983000.0,,-5575000.0,15408000.0,-8797000.0,-8797000.0,2992000.0,612000.0,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2018.0,Q2,2018-04-01,2018-06-30,,,,,,-273000.0,473000.0,,491000.0,,-1570000.0,491000.0,,-1570000.0,-1079000.0,-2587000.0,-2587000.0,1290000.0,18000.0,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2018.0,Q1,2018-01-01,2018-03-31,2018-05-14 12:18:15+00:00,,,,,-447000.0,186000.0,,186000.0,,-1727000.0,186000.0,,-1727000.0,-1541000.0,-1568000.0,-1568000.0,288000.0,,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2018.0,Q1TTM,2017-04-01,2018-03-31,,,,,,666000.0,27567000.0,,28161000.0,,-4693000.0,28161000.0,,-4693000.0,23468000.0,-7808000.0,-7808000.0,2449000.0,594000.0,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2019.0,FY,2019-01-01,2019-12-31,2020-02-14 11:38:42+00:00,,64000.0,,,569000.0,,,-71000.0,,-9060000.0,-71000.0,,-9060000.0,-9131000.0,-12775000.0,-12775000.0,3082000.0,0.0,,,,,,-71000.0,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-12 10:50:46+00:00,,46000.0,,,-950000.0,0.0,,,,-7470000.0,-71000.0,,-7470000.0,-7541000.0,-9165000.0,-9165000.0,2599000.0,,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2019.0,Q3TTM,2018-10-01,2019-09-30,,,46000.0,,,-1147000.0,0.0,,,,-10400000.0,1116000.0,,-10400000.0,-9284000.0,-12149000.0,-12149000.0,2850000.0,0.0,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2019.0,Q3,2019-07-01,2019-09-30,,,17000.0,,,-778000.0,,,,,-2235000.0,,,-2235000.0,-2235000.0,-1809000.0,-1809000.0,335000.0,,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-09 11:19:43+00:00,,29000.0,,,-172000.0,0.0,,,,-5235000.0,-71000.0,,-5235000.0,-5306000.0,-7356000.0,-7356000.0,2264000.0,,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2019.0,Q2TTM,2018-07-01,2019-06-30,,,29000.0,,,513000.0,0.0,,,,-9764000.0,1599000.0,,-9764000.0,-8165000.0,-13089000.0,-13089000.0,2783000.0,0.0,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2019.0,Q2,2019-04-01,2019-06-30,,,17000.0,,,-43000.0,,,71000.0,,-2756000.0,71000.0,,-2756000.0,-2756000.0,-4730000.0,-4730000.0,2000000.0,71000.0,,-71000.0,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2019.0,Q1,2019-01-01,2019-03-31,2020-05-14 11:11:02+00:00,,12000.0,,,-129000.0,,,-71000.0,,-2479000.0,-71000.0,,-2479000.0,-2550000.0,-2626000.0,-2626000.0,264000.0,-71000.0,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2019.0,Q1TTM,2018-04-01,2019-03-31,,,12000.0,,,283000.0,-186000.0,,2090000.0,,-8578000.0,2090000.0,,-8578000.0,-6488000.0,-10946000.0,-10946000.0,2073000.0,2276000.0,,,,,,,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2020.0,Q1TTM,2019-04-01,2020-03-31,,,69000.0,,,346000.0,,,,,-10330000.0,,,-10330000.0,-10330000.0,-13975000.0,-13975000.0,3230000.0,71000.0,,,,,,-71000.0,,
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2020.0,Q1,2020-01-01,2020-03-31,2020-05-14 11:11:02+00:00,,17000.0,,,-352000.0,,,,,-3749000.0,0.0,,-3749000.0,-3749000.0,-3826000.0,-3826000.0,412000.0,0.0,,,,,,,,
