company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,netincome,netincomecontinuing,netincometocommon,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,rdexpense,sgaexpense,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2012.0,FY,2012-01-01,2012-12-31,2014-03-31 16:07:47+00:00,-0.21,-0.21,-0.21,0.0,-5163000.0,-5163000.0,-5163000.0,0.0,-1568000.0,0.0,0.0,2075000.0,1545000.0,0.0,25000.0,3620000.0,-3620000.0,-1543000.0,-5163000.0,24600000.0,25158000.0,25158000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2012.0,Q4,2012-10-01,2012-12-31,,-0.27,-0.27,-0.27,,-6512000.0,-6512000.0,-6512000.0,,-5397000.0,,,562000.0,562000.0,,9000.0,1124000.0,-1124000.0,-5388000.0,-6512000.0,24600000.0,25158000.0,25158000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2012.0,Q3,2012-07-01,2012-09-30,2012-11-14 15:48:12+00:00,-0.03,-0.03,-0.03,0.0,-764000.0,-764000.0,-764000.0,0.0,-139000.0,0.0,0.0,357000.0,273000.0,0.0,5000.0,630000.0,-630000.0,-134000.0,-764000.0,25500000.0,25158000.0,25158000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2012.0,Q3YTD,2012-01-01,2012-09-30,,0.06,0.06,0.06,,1349000.0,1349000.0,1349000.0,,3829000.0,,,1513000.0,983000.0,,16000.0,2496000.0,-2496000.0,3845000.0,1349000.0,25500000.0,25158000.0,25158000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2012.0,Q3TTM,2011-10-01,2012-09-30,,0.21,0.21,0.24,,4857000.0,4857000.0,4857000.0,,8225000.0,,,2019000.0,1378000.0,,29000.0,3397000.0,-3397000.0,8254000.0,4857000.0,25500000.0,25158000.0,25158000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2012.0,Q2,2012-04-01,2012-06-30,2012-08-13 14:50:22+00:00,-0.02,-0.02,-0.02,0.0,-602000.0,-602000.0,-602000.0,0.0,645000.0,0.0,0.0,860000.0,390000.0,0.0,3000.0,1250000.0,-1250000.0,648000.0,-602000.0,30100000.0,25158000.0,25158000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.09,0.09,0.09,,2113000.0,2113000.0,2113000.0,,3968000.0,,,1156000.0,710000.0,,11000.0,1866000.0,-1866000.0,3979000.0,2113000.0,30100000.0,25158000.0,25158000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2012.0,Q2TTM,2011-07-01,2012-06-30,,0.07,0.07,0.1,,2477000.0,2477000.0,2477000.0,,6143000.0,,,2101000.0,1610000.0,,45000.0,3711000.0,-3711000.0,6188000.0,2477000.0,30100000.0,25158000.0,25158000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2012.0,Q1,2012-01-01,2012-03-31,2012-05-14 21:48:43+00:00,0.11,0.11,0.11,0.0,2715000.0,2715000.0,2715000.0,0.0,3323000.0,0.0,0.0,296000.0,320000.0,0.0,8000.0,616000.0,-616000.0,3331000.0,2715000.0,24700000.0,25158000.0,25158000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2012.0,Q1TTM,2011-04-01,2012-03-31,,0.08,0.08,0.11,,2731000.0,2731000.0,2731000.0,,5723000.0,,,1475000.0,1558000.0,,41000.0,3033000.0,-3033000.0,5764000.0,2731000.0,24700000.0,25158000.0,25158000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2013.0,FY,2013-01-01,2013-12-31,2014-03-31 16:07:47+00:00,0.06,0.06,0.06,0.0,1845000.0,1845000.0,1845000.0,0.0,3774000.0,0.0,0.0,597000.0,1334000.0,0.0,2000.0,1931000.0,-1931000.0,3776000.0,1845000.0,30800000.0,29158000.0,31714000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2013.0,Q4,2013-10-01,2013-12-31,,0.17,-0.04,-0.04,,1112000.0,1112000.0,1112000.0,,1525000.0,,,89000.0,327000.0,,3000.0,416000.0,-416000.0,1528000.0,1112000.0,30800000.0,29158000.0,31714000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2013.0,Q3,2013-07-01,2013-09-30,2014-11-13 17:09:04+00:00,-0.21,0.0,0.0,0.0,-1766000.0,-1766000.0,-1766000.0,0.0,-1715000.0,0.0,0.0,-224000.0,275000.0,0.0,0.0,51000.0,-51000.0,-1715000.0,-1766000.0,8400000.0,8386000.0,8386000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2013.0,Q3YTD,2013-01-01,2013-09-30,,-0.11,0.1,0.1,,733000.0,733000.0,733000.0,,2249000.0,,,508000.0,1007000.0,,-1000.0,1515000.0,-1515000.0,2248000.0,733000.0,8400000.0,8386000.0,8386000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2013.0,Q3TTM,2012-10-01,2013-09-30,,-0.38,-0.17,-0.17,,-5779000.0,-5779000.0,-5779000.0,,-3148000.0,,,1070000.0,1569000.0,,8000.0,2639000.0,-2639000.0,-3140000.0,-5779000.0,8400000.0,8386000.0,8386000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2013.0,Q2,2013-04-01,2013-06-30,2014-08-11 08:26:56+00:00,0.26,0.26,0.26,0.0,6607000.0,6607000.0,6607000.0,0.0,7537000.0,0.0,0.0,554000.0,373000.0,0.0,-3000.0,927000.0,-927000.0,7534000.0,6607000.0,25400000.0,25158000.0,25639000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.1,0.1,0.1,,2499000.0,2499000.0,2499000.0,,3964000.0,,,732000.0,732000.0,,-1000.0,1464000.0,-1464000.0,3963000.0,2499000.0,25400000.0,25158000.0,25639000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2013.0,Q2TTM,2012-07-01,2013-06-30,,-0.2,-0.2,-0.2,,-4777000.0,-4777000.0,-4777000.0,,-1572000.0,,,1651000.0,1567000.0,,13000.0,3218000.0,-3218000.0,-1559000.0,-4777000.0,25400000.0,25158000.0,25639000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2013.0,Q1,2013-01-01,2013-03-31,2014-05-15 15:16:20+00:00,-0.16,-0.16,-0.16,0.0,-4108000.0,-4108000.0,-4108000.0,0.0,-3573000.0,0.0,0.0,178000.0,359000.0,0.0,2000.0,537000.0,-537000.0,-3571000.0,-4108000.0,25700000.0,25158000.0,25158000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2013.0,Q1TTM,2012-04-01,2013-03-31,,-0.48,-0.48,-0.48,,-11986000.0,-11986000.0,-11986000.0,,-8464000.0,,,1957000.0,1584000.0,,19000.0,3541000.0,-3541000.0,-8445000.0,-11986000.0,25700000.0,25158000.0,25158000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2014.0,FY,2014-01-01,2014-12-31,2015-03-31 17:18:43+00:00,-0.22,-0.22,-0.22,,-2176000.0,-2176000.0,-2176000.0,0.0,699000.0,,,357000.0,2520000.0,,2000.0,2877000.0,-2877000.0,701000.0,-2176000.0,9900000.0,9871000.0,9871000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2014.0,Q4,2014-10-01,2014-12-31,,-0.08,-0.12,-0.11,,1388000.0,1388000.0,1388000.0,,2178000.0,,,165000.0,626000.0,,1000.0,791000.0,-791000.0,2179000.0,1388000.0,9900000.0,9871000.0,9871000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2014.0,Q3,2014-07-01,2014-09-30,2014-11-13 17:09:04+00:00,0.0,0.04,0.03,0.0,380000.0,380000.0,380000.0,0.0,999000.0,0.0,0.0,88000.0,531000.0,0.0,0.0,619000.0,-619000.0,999000.0,380000.0,,9861000.0,11154000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2014.0,Q3YTD,2014-01-01,2014-09-30,,-0.14,-0.1,-0.11,,-3564000.0,-3564000.0,-3564000.0,,-1479000.0,,,192000.0,1894000.0,,1000.0,2086000.0,-2086000.0,-1478000.0,-3564000.0,,9861000.0,11154000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2014.0,Q3TTM,2013-10-01,2014-09-30,,0.03,-0.14,-0.15,,-2452000.0,-2452000.0,-2452000.0,,46000.0,,,281000.0,2221000.0,,4000.0,2502000.0,-2502000.0,50000.0,-2452000.0,,9861000.0,11154000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2014.0,Q2,2014-04-01,2014-06-30,2014-08-11 08:26:56+00:00,-0.03,-0.03,-0.03,0.0,-750000.0,-750000.0,-750000.0,0.0,177000.0,0.0,0.0,72000.0,858000.0,0.0,3000.0,930000.0,-930000.0,180000.0,-750000.0,25000000.0,29538000.0,29538000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2014.0,Q2YTD,2014-01-01,2014-06-30,,-0.14,-0.14,-0.14,,-3944000.0,-3944000.0,-3944000.0,,-2478000.0,,,104000.0,1363000.0,,1000.0,1467000.0,-1467000.0,-2477000.0,-3944000.0,25000000.0,29538000.0,29538000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2014.0,Q2TTM,2013-07-01,2014-06-30,,-0.18,-0.18,-0.18,,-4598000.0,-4598000.0,-4598000.0,,-2668000.0,,,-31000.0,1965000.0,,4000.0,1934000.0,-1934000.0,-2664000.0,-4598000.0,25000000.0,29538000.0,29538000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2014.0,Q1,2014-01-01,2014-03-31,2014-05-15 15:16:20+00:00,-0.11,-0.11,-0.11,0.0,-3194000.0,-3194000.0,-3194000.0,0.0,-2655000.0,0.0,0.0,32000.0,505000.0,0.0,-2000.0,537000.0,-537000.0,-2657000.0,-3194000.0,29000000.0,29308000.0,29308000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2014.0,Q1TTM,2013-04-01,2014-03-31,,0.11,0.11,0.11,,2759000.0,2759000.0,2759000.0,,4692000.0,,,451000.0,1480000.0,,-2000.0,1931000.0,-1931000.0,4690000.0,2759000.0,29000000.0,29308000.0,29308000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2015.0,FY,2015-01-01,2015-12-31,2017-03-29 16:36:44+00:00,-0.06,-0.06,-0.06,,-659000.0,-659000.0,-659000.0,0.0,1228000.0,,0.0,256000.0,1634000.0,,3000.0,1890000.0,-1890000.0,1231000.0,-659000.0,10827000.0,11000000.0,11000000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2015.0,Q4,2015-10-01,2015-12-31,,-0.05,-0.05,-0.04,,-540000.0,-540000.0,-540000.0,,10000.0,,,71000.0,480000.0,,1000.0,551000.0,-551000.0,11000.0,-540000.0,10827000.0,11000000.0,11000000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2015.0,Q3,2015-07-01,2015-09-30,2016-11-14 15:53:48+00:00,-0.01,-0.01,-0.01,,-123000.0,-123000.0,-123000.0,0.0,214000.0,,0.0,88000.0,250000.0,,1000.0,338000.0,-338000.0,215000.0,-123000.0,12300000.0,10929000.0,10929000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2015.0,Q3YTD,2015-01-01,2015-09-30,,-0.01,-0.01,-0.02,,-119000.0,-119000.0,-119000.0,,1218000.0,,,185000.0,1154000.0,,2000.0,1339000.0,-1339000.0,1220000.0,-119000.0,12300000.0,10929000.0,10929000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2015.0,Q3TTM,2014-10-01,2015-09-30,,-0.09,-0.13,-0.13,,1269000.0,1269000.0,1269000.0,,3396000.0,,,350000.0,1780000.0,,3000.0,2130000.0,-2130000.0,3399000.0,1269000.0,12300000.0,10929000.0,10929000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2015.0,Q2,2015-04-01,2015-06-30,2016-08-12 12:50:06+00:00,-0.02,-0.02,-0.02,,-173000.0,-173000.0,-173000.0,0.0,375000.0,,,54000.0,495000.0,,1000.0,549000.0,-549000.0,376000.0,-173000.0,8700000.0,10830000.0,10830000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2015.0,Q2YTD,2015-01-01,2015-06-30,,,,-0.01,,4000.0,4000.0,4000.0,,1004000.0,,,97000.0,904000.0,,1000.0,1001000.0,-1001000.0,1005000.0,4000.0,8700000.0,10830000.0,10830000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2015.0,Q2TTM,2014-07-01,2015-06-30,,-0.08,-0.08,-0.09,,1772000.0,1772000.0,1772000.0,,4181000.0,,,350000.0,2061000.0,,2000.0,2411000.0,-2411000.0,4183000.0,1772000.0,8700000.0,10830000.0,10830000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2015.0,Q1,2015-01-01,2015-03-31,2016-05-12 16:50:27+00:00,0.02,0.02,0.01,,177000.0,177000.0,177000.0,0.0,629000.0,,,43000.0,409000.0,,,452000.0,-452000.0,629000.0,177000.0,8900000.0,10605000.0,11870000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2015.0,Q1TTM,2014-04-01,2015-03-31,,-0.09,-0.09,-0.1,,1195000.0,1195000.0,1195000.0,,3983000.0,,,368000.0,2424000.0,,4000.0,2792000.0,-2792000.0,3987000.0,1195000.0,8900000.0,10605000.0,11870000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2016.0,FY,2016-01-01,2016-12-31,2018-03-28 16:47:14+00:00,-0.22,-0.22,-0.22,,-2789000.0,-2789000.0,-2789000.0,0.0,74000.0,,,472000.0,2399000.0,,8000.0,2871000.0,-2871000.0,82000.0,-2789000.0,12765000.0,12700000.0,12700000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2016.0,Q4,2016-10-01,2016-12-31,,-0.08,-0.08,-0.08,,-1143000.0,-1143000.0,-1143000.0,,1000.0,,,174000.0,972000.0,,2000.0,1146000.0,-1146000.0,3000.0,-1143000.0,12765000.0,12700000.0,12700000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2016.0,Q3,2016-07-01,2016-09-30,2017-11-13 14:30:40+00:00,-0.04,-0.04,-0.04,,-502000.0,-502000.0,-502000.0,0.0,59000.0,,,112000.0,452000.0,,3000.0,564000.0,-564000.0,62000.0,-502000.0,13643000.0,12600000.0,13643000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2016.0,Q3YTD,2016-01-01,2016-09-30,,-0.14,-0.14,-0.14,,-1646000.0,-1646000.0,-1646000.0,,73000.0,,,298000.0,1427000.0,,6000.0,1725000.0,-1725000.0,79000.0,-1646000.0,13643000.0,12600000.0,13643000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2016.0,Q3TTM,2015-10-01,2016-09-30,,-0.19,-0.19,-0.18,,-2186000.0,-2186000.0,-2186000.0,,83000.0,,,369000.0,1907000.0,,7000.0,2276000.0,-2276000.0,90000.0,-2186000.0,13643000.0,12600000.0,13643000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2016.0,Q2,2016-04-01,2016-06-30,2016-08-12 12:50:06+00:00,-0.06,-0.06,-0.06,,-724000.0,-724000.0,-724000.0,0.0,-20000.0,,,139000.0,568000.0,,3000.0,707000.0,-707000.0,-17000.0,-724000.0,12100000.0,12813000.0,12813000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2016.0,Q2YTD,2016-01-01,2016-06-30,,-0.1,-0.1,-0.1,,-1144000.0,-1144000.0,-1144000.0,,14000.0,,,186000.0,975000.0,,3000.0,1161000.0,-1161000.0,17000.0,-1144000.0,12100000.0,12813000.0,12813000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2016.0,Q2TTM,2015-07-01,2016-06-30,,-0.16,-0.16,-0.15,,-1807000.0,-1807000.0,-1807000.0,,238000.0,,,345000.0,1705000.0,,5000.0,2050000.0,-2050000.0,243000.0,-1807000.0,12100000.0,12813000.0,12813000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2016.0,Q1,2016-01-01,2016-03-31,2016-05-12 16:50:27+00:00,-0.04,-0.04,-0.04,,-420000.0,-420000.0,-420000.0,0.0,34000.0,,,47000.0,407000.0,,,454000.0,-454000.0,34000.0,-420000.0,10500000.0,10942000.0,10942000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2016.0,Q1TTM,2015-04-01,2016-03-31,,-0.12,-0.12,-0.11,,-1256000.0,-1256000.0,-1256000.0,,633000.0,,,260000.0,1632000.0,,3000.0,1892000.0,-1892000.0,636000.0,-1256000.0,10500000.0,10942000.0,10942000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2017.0,FY,2017-01-01,2017-12-31,2018-03-28 16:47:14+00:00,-0.47,-0.47,-0.47,,-7046000.0,-7046000.0,-7046000.0,0.0,-142000.0,,0.0,1936000.0,5015000.0,,47000.0,6951000.0,-6951000.0,-95000.0,-7046000.0,15014000.0,15000000.0,15000000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2017.0,Q4,2017-10-01,2017-12-31,,-0.04,-0.15,-0.15,,-2290000.0,-2290000.0,-2290000.0,,202000.0,,,886000.0,1629000.0,,23000.0,2515000.0,-2515000.0,225000.0,-2290000.0,15014000.0,15000000.0,15000000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2017.0,Q3,2017-07-01,2017-09-30,2017-11-13 14:30:40+00:00,-0.15,-0.15,-0.15,,-2352000.0,-2352000.0,-2352000.0,0.0,-182000.0,,0.0,492000.0,1694000.0,,16000.0,2186000.0,-2186000.0,-166000.0,-2352000.0,15740000.0,15700000.0,15740000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2017.0,Q3YTD,2017-01-01,2017-09-30,,-0.43,-0.32,-0.32,,-4756000.0,-4756000.0,-4756000.0,,-344000.0,,,1050000.0,3386000.0,,24000.0,4436000.0,-4436000.0,-320000.0,-4756000.0,15740000.0,15700000.0,15740000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2017.0,Q3TTM,2016-10-01,2017-09-30,,-0.51,-0.4,-0.4,,-5899000.0,-5899000.0,-5899000.0,,-343000.0,,,1224000.0,4358000.0,,26000.0,5582000.0,-5582000.0,-317000.0,-5899000.0,15740000.0,15700000.0,15740000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2017.0,Q2,2017-04-01,2017-06-30,2018-08-13 14:00:15+00:00,-0.22,-0.11,-0.11,,-1598000.0,-1598000.0,-1598000.0,0.0,-124000.0,,,333000.0,1146000.0,,5000.0,1479000.0,-1479000.0,-119000.0,-1598000.0,14192000.0,14500000.0,14192000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2017.0,Q2YTD,2017-01-01,2017-06-30,,-0.28,-0.17,-0.17,,-2404000.0,-2404000.0,-2404000.0,,-162000.0,,,558000.0,1692000.0,,8000.0,2250000.0,-2250000.0,-154000.0,-2404000.0,14192000.0,14500000.0,14192000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2017.0,Q2TTM,2016-07-01,2017-06-30,,-0.4,-0.29,-0.29,,-4049000.0,-4049000.0,-4049000.0,,-102000.0,,,844000.0,3116000.0,,13000.0,3960000.0,-3960000.0,-89000.0,-4049000.0,14192000.0,14500000.0,14192000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2017.0,Q1,2017-01-01,2017-03-31,2018-05-14 12:18:15+00:00,-0.06,-0.06,-0.06,,-806000.0,-806000.0,-806000.0,0.0,-38000.0,,,225000.0,546000.0,,3000.0,771000.0,-771000.0,-35000.0,-806000.0,13643000.0,13400000.0,13643000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2017.0,Q1TTM,2016-04-01,2017-03-31,,-0.24,-0.24,-0.24,,-3175000.0,-3175000.0,-3175000.0,,2000.0,,,650000.0,2538000.0,,11000.0,3188000.0,-3188000.0,13000.0,-3175000.0,13643000.0,13400000.0,13643000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2018.0,FY,2018-01-01,2018-12-31,2020-02-14 11:38:42+00:00,-0.52,-0.52,-0.52,,-9888000.0,-9888000.0,-9888000.0,0.0,173000.0,,,5008000.0,5401000.0,,348000.0,10409000.0,-10409000.0,521000.0,-9888000.0,18942000.0,18942000.0,18942000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2018.0,Q4,2018-10-01,2018-12-31,,-0.15,-0.15,-0.15,,-2984000.0,-2984000.0,-2984000.0,,6000.0,,,1723000.0,1382000.0,,115000.0,3105000.0,-3105000.0,121000.0,-2984000.0,18942000.0,18942000.0,18942000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2018.0,Q3,2018-07-01,2018-09-30,2018-11-13 13:32:06+00:00,-0.14,-0.14,-0.14,,-2749000.0,-2749000.0,-2749000.0,0.0,-2000.0,,,1798000.0,1050000.0,,101000.0,2848000.0,-2848000.0,99000.0,-2749000.0,18968000.0,19600000.0,18968000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2018.0,Q3YTD,2018-01-01,2018-09-30,,-0.37,-0.37,-0.37,,-6904000.0,-6904000.0,-6904000.0,,167000.0,,,3285000.0,4019000.0,,233000.0,7304000.0,-7304000.0,400000.0,-6904000.0,18968000.0,19600000.0,18968000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2018.0,Q3TTM,2017-10-01,2018-09-30,,-0.41,-0.52,-0.52,,-9194000.0,-9194000.0,-9194000.0,,369000.0,,,4171000.0,5648000.0,,256000.0,9819000.0,-9819000.0,625000.0,-9194000.0,18968000.0,19600000.0,18968000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2018.0,Q2,2018-04-01,2018-06-30,2018-08-13 14:00:15+00:00,-0.14,-0.14,-0.14,,-2587000.0,-2587000.0,-2587000.0,0.0,5000.0,,,798000.0,1867000.0,,73000.0,2665000.0,-2665000.0,78000.0,-2587000.0,18585000.0,18500000.0,18585000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2018.0,Q2YTD,2018-01-01,2018-06-30,,-0.23,-0.23,-0.23,,-4155000.0,-4155000.0,-4155000.0,,169000.0,,,1487000.0,2969000.0,,132000.0,4456000.0,-4456000.0,301000.0,-4155000.0,18585000.0,18500000.0,18585000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2018.0,Q2TTM,2017-07-01,2018-06-30,,-0.42,-0.53,-0.53,,-8797000.0,-8797000.0,-8797000.0,,189000.0,,,2865000.0,6292000.0,,171000.0,9157000.0,-9157000.0,360000.0,-8797000.0,18585000.0,18500000.0,18585000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2018.0,Q1,2018-01-01,2018-03-31,2018-05-14 12:18:15+00:00,-0.09,-0.09,-0.09,,-1568000.0,-1568000.0,-1568000.0,0.0,164000.0,,,689000.0,1102000.0,,59000.0,1791000.0,-1791000.0,223000.0,-1568000.0,18430000.0,17400000.0,18430000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2018.0,Q1TTM,2017-04-01,2018-03-31,,-0.5,-0.5,-0.5,,-7808000.0,-7808000.0,-7808000.0,,60000.0,,,2400000.0,5571000.0,,103000.0,7971000.0,-7971000.0,163000.0,-7808000.0,18430000.0,17400000.0,18430000.0
