company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otheroperatingexpenses,otherspecialcharges,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Jack Henry & Associates Inc,JKHY,,779152,2011.0,Q1TTM,2009-10-01,2010-09-30,,1.45,1.45,0.37,1.44,65441000.0,65112000.0,123367000.0,123367000.0,123367000.0,521315000.0,889077000.0,,,56062000.0,53497000.0,521315000.0,367762000.0,4600000.0,137000.0,174671000.0,193091000.0,-4463000.0,188808000.0,889077000.0,85900000.0,85469000.0,86147000.0
Jack Henry & Associates Inc,JKHY,,779152,2011.0,Q1,2010-07-01,2010-09-30,2011-11-07 14:50:26+00:00,0.37,0.37,0.095,0.37,18129000.0,16362000.0,31771000.0,31771000.0,31771000.0,137789000.0,234822000.0,,,15390000.0,12506000.0,137789000.0,97033000.0,2892000.0,17000.0,44258000.0,52775000.0,-2875000.0,49900000.0,234822000.0,85900000.0,85469000.0,86147000.0
Jack Henry & Associates Inc,JKHY,,779152,2012.0,FY,2011-07-01,2012-06-30,2015-06-25 14:53:11+00:00,1.79,1.76,0.44,1.74,74985000.0,76236000.0,152040000.0,152040000.0,152040000.0,598844000.0,1017667000.0,,,60876000.0,50119000.0,598844000.0,418823000.0,5743000.0,1176000.0,187231000.0,231592000.0,-4567000.0,227025000.0,1017667000.0,84900000.0,86599000.0,87287000.0
Jack Henry & Associates Inc,JKHY,,779152,2012.0,Q4,2012-04-01,2012-06-30,,0.5,0.47,0.12,0.46,15608000.0,20324000.0,40383000.0,40383000.0,40383000.0,153562000.0,257167000.0,,,15394000.0,11377000.0,153562000.0,103605000.0,1375000.0,856000.0,47095000.0,56510000.0,-519000.0,55991000.0,257167000.0,84900000.0,86599000.0,87287000.0
Jack Henry & Associates Inc,JKHY,,779152,2012.0,Q3TTM,2011-04-01,2012-03-31,,1.72,1.72,0.43,1.7,79027000.0,73703000.0,148231000.0,148231000.0,148231000.0,590345000.0,1009755000.0,,,61934000.0,50641000.0,590345000.0,419410000.0,6209000.0,335000.0,186278000.0,233132000.0,-5874000.0,227258000.0,1009755000.0,87300000.0,86824000.0,87592000.0
Jack Henry & Associates Inc,JKHY,,779152,2012.0,Q3YTD,2011-07-01,2012-03-31,,1.29,1.29,0.33,1.28,59377000.0,55912000.0,111657000.0,111657000.0,111657000.0,445282000.0,760500000.0,,,45482000.0,38742000.0,445282000.0,315218000.0,4368000.0,320000.0,140136000.0,175082000.0,-4048000.0,171034000.0,760500000.0,87300000.0,86824000.0,87592000.0
Jack Henry & Associates Inc,JKHY,,779152,2012.0,Q3,2012-01-01,2012-03-31,2013-05-06 16:48:59+00:00,0.42,0.42,0.115,0.42,18461000.0,18994000.0,36657000.0,36657000.0,36657000.0,152921000.0,256304000.0,,,15471000.0,12421000.0,152921000.0,103383000.0,1464000.0,85000.0,46886000.0,56497000.0,-1379000.0,55118000.0,256304000.0,87300000.0,86824000.0,87592000.0
Jack Henry & Associates Inc,JKHY,,779152,2012.0,Q2TTM,2011-01-01,2011-12-31,,1.68,1.68,0.42,1.66,76339000.0,71638000.0,144655000.0,144655000.0,144655000.0,582319000.0,993636000.0,,,62179000.0,50362000.0,582319000.0,411317000.0,6455000.0,311000.0,184179000.0,227138000.0,-6144000.0,220994000.0,993636000.0,85600000.0,86572000.0,87371000.0
Jack Henry & Associates Inc,JKHY,,779152,2012.0,Q2YTD,2011-07-01,2011-12-31,,0.87,0.87,0.21,0.86,40916000.0,36918000.0,75000000.0,75000000.0,75000000.0,292361000.0,504196000.0,,,30011000.0,26321000.0,292361000.0,211835000.0,2904000.0,235000.0,93250000.0,118585000.0,-2669000.0,115916000.0,504196000.0,85600000.0,86572000.0,87371000.0
Jack Henry & Associates Inc,JKHY,,779152,2012.0,Q2,2011-10-01,2011-12-31,2013-02-07 15:46:17+00:00,0.45,0.45,0.105,0.44,20921000.0,18164000.0,38525000.0,38525000.0,38525000.0,148449000.0,255858000.0,,,15075000.0,13382000.0,148449000.0,107409000.0,1448000.0,106000.0,46621000.0,60788000.0,-1342000.0,59446000.0,255858000.0,85600000.0,86572000.0,87371000.0
Jack Henry & Associates Inc,JKHY,,779152,2012.0,Q1TTM,2010-10-01,2011-09-30,,1.65,1.65,0.41,1.64,71907000.0,70453000.0,142175000.0,142175000.0,142175000.0,573686000.0,980413000.0,,,62941000.0,51994000.0,573686000.0,406727000.0,7494000.0,237000.0,185388000.0,221339000.0,-7257000.0,214082000.0,980413000.0,86800000.0,86403000.0,87134000.0
Jack Henry & Associates Inc,JKHY,,779152,2012.0,Q1,2011-07-01,2011-09-30,2012-11-07 15:14:47+00:00,0.42,0.42,0.105,0.42,19995000.0,18754000.0,36475000.0,36475000.0,36475000.0,143912000.0,248338000.0,,,14936000.0,12939000.0,143912000.0,104426000.0,1456000.0,129000.0,46629000.0,57797000.0,-1327000.0,56470000.0,248338000.0,86800000.0,86403000.0,87134000.0
Jack Henry & Associates Inc,JKHY,,779152,2013.0,FY,2012-07-01,2013-06-30,2015-09-11 16:16:28+00:00,1.95,1.95,0.56,1.94,77450000.0,80811000.0,167610000.0,167610000.0,167610000.0,646130000.0,1107524000.0,,,63202000.0,66624000.0,646130000.0,461394000.0,6337000.0,640000.0,210637000.0,250757000.0,-5697000.0,245060000.0,1107524000.0,86000000.0,86040000.0,86619000.0
Jack Henry & Associates Inc,JKHY,,779152,2013.0,Q4,2013-04-01,2013-06-30,,0.46,0.46,0.2,0.45,16899000.0,19750000.0,38634000.0,38634000.0,38634000.0,167647000.0,276286000.0,,,16870000.0,13915000.0,167647000.0,108639000.0,2701000.0,130000.0,50535000.0,58104000.0,-2571000.0,55533000.0,276286000.0,86000000.0,86040000.0,86619000.0
Jack Henry & Associates Inc,JKHY,,779152,2013.0,Q3TTM,2012-04-01,2013-03-31,,1.99,1.96,0.48,1.95,76159000.0,81385000.0,169359000.0,169359000.0,169359000.0,632045000.0,1088405000.0,,,61726000.0,64086000.0,632045000.0,456360000.0,5011000.0,1366000.0,207197000.0,249163000.0,-3645000.0,245518000.0,1088405000.0,86800000.0,86120000.0,86705000.0
Jack Henry & Associates Inc,JKHY,,779152,2013.0,Q3YTD,2012-07-01,2013-03-31,,1.49,1.49,0.36,1.49,60551000.0,61061000.0,128976000.0,128976000.0,128976000.0,478483000.0,831238000.0,,,46332000.0,52709000.0,478483000.0,352755000.0,3636000.0,510000.0,160102000.0,192653000.0,-3126000.0,189527000.0,831238000.0,86800000.0,86120000.0,86705000.0
Jack Henry & Associates Inc,JKHY,,779152,2013.0,Q3,2013-01-01,2013-03-31,2014-05-07 16:43:55+00:00,0.53,0.53,0.13,0.53,18812000.0,20935000.0,45996000.0,45996000.0,45996000.0,166953000.0,281543000.0,,,15996000.0,11950000.0,166953000.0,114590000.0,1034000.0,133000.0,48881000.0,65709000.0,-901000.0,64808000.0,281543000.0,86800000.0,86120000.0,86705000.0
Jack Henry & Associates Inc,JKHY,,779152,2013.0,Q2TTM,2012-01-01,2012-12-31,,1.88,1.85,0.46,1.84,75808000.0,79444000.0,160020000.0,160020000.0,160020000.0,618013000.0,1063166000.0,,,61201000.0,64557000.0,618013000.0,445153000.0,5441000.0,1318000.0,205202000.0,239951000.0,-4123000.0,235828000.0,1063166000.0,86200000.0,86084000.0,86639000.0
Jack Henry & Associates Inc,JKHY,,779152,2013.0,Q2YTD,2012-07-01,2012-12-31,,0.96,0.96,0.23,0.96,41739000.0,40126000.0,82980000.0,82980000.0,82980000.0,311530000.0,549695000.0,,,30336000.0,40759000.0,311530000.0,238165000.0,2602000.0,377000.0,111221000.0,126944000.0,-2225000.0,124719000.0,549695000.0,86200000.0,86084000.0,86639000.0
Jack Henry & Associates Inc,JKHY,,779152,2013.0,Q2,2012-10-01,2012-12-31,2014-02-06 17:01:14+00:00,0.47,0.47,0.115,0.47,17852000.0,19937000.0,40505000.0,40505000.0,40505000.0,156457000.0,278694000.0,,,15691000.0,27181000.0,156457000.0,122237000.0,1261000.0,190000.0,62809000.0,59428000.0,-1071000.0,58357000.0,278694000.0,86200000.0,86084000.0,86639000.0
Jack Henry & Associates Inc,JKHY,,779152,2013.0,Q1TTM,2011-10-01,2012-09-30,,1.86,1.83,0.45,1.81,78877000.0,77671000.0,158040000.0,158040000.0,158040000.0,610005000.0,1040330000.0,,,60585000.0,50758000.0,610005000.0,430325000.0,5628000.0,1234000.0,189014000.0,241311000.0,-4394000.0,236917000.0,1040330000.0,86700000.0,86109000.0,86605000.0
Jack Henry & Associates Inc,JKHY,,779152,2013.0,Q1,2012-07-01,2012-09-30,2013-11-08 13:22:12+00:00,0.49,0.49,0.115,0.49,23887000.0,20189000.0,42475000.0,42475000.0,42475000.0,155073000.0,271001000.0,,,14645000.0,13578000.0,155073000.0,115928000.0,1341000.0,187000.0,48412000.0,67516000.0,-1154000.0,66362000.0,271001000.0,86700000.0,86109000.0,86605000.0
Jack Henry & Associates Inc,JKHY,,779152,2014.0,FY,2013-07-01,2014-06-30,2016-08-29 14:07:34+00:00,2.2,2.2,0.84,2.19,100855000.0,85443000.0,186715000.0,186715000.0,186715000.0,679372000.0,1173173000.0,0.0,,66748000.0,53312000.0,679372000.0,493801000.0,1105000.0,377000.0,205503000.0,288298000.0,-728000.0,287570000.0,1173173000.0,84900000.0,84866000.0,85396000.0
Jack Henry & Associates Inc,JKHY,,779152,2014.0,Q4,2014-04-01,2014-06-30,,0.44,0.62,0.22,0.63,30096000.0,22483000.0,52527000.0,52527000.0,52527000.0,179048000.0,315165000.0,,,17448000.0,13300000.0,179048000.0,136117000.0,296000.0,33000.0,53231000.0,82886000.0,-263000.0,82623000.0,315165000.0,84900000.0,84866000.0,85396000.0
Jack Henry & Associates Inc,JKHY,,779152,2014.0,Q3TTM,2013-04-01,2014-03-31,,2.22,2.04,0.82,2.01,87658000.0,82710000.0,172822000.0,172822000.0,172822000.0,667971000.0,1134294000.0,,,66170000.0,53927000.0,667971000.0,466323000.0,3510000.0,474000.0,202807000.0,263516000.0,-3036000.0,260480000.0,1134294000.0,77500000.0,84981000.0,85467000.0
Jack Henry & Associates Inc,JKHY,,779152,2014.0,Q3,2014-01-01,2014-03-31,2015-06-25 15:11:40+00:00,0.55,0.5,0.22,0.5,21757000.0,21719000.0,42606000.0,42606000.0,42606000.0,174059000.0,291434000.0,,,17485000.0,13630000.0,174059000.0,117375000.0,262000.0,84000.0,52834000.0,64541000.0,-178000.0,64363000.0,291434000.0,77500000.0,84981000.0,85467000.0
Jack Henry & Associates Inc,JKHY,,779152,2014.0,Q3YTD,2013-07-01,2014-03-31,,1.76,1.58,0.62,1.56,70759000.0,62960000.0,134188000.0,134188000.0,134188000.0,500324000.0,858008000.0,,,49300000.0,40012000.0,500324000.0,357684000.0,809000.0,344000.0,152272000.0,205412000.0,-465000.0,204947000.0,858008000.0,77500000.0,84981000.0,85467000.0
Jack Henry & Associates Inc,JKHY,,779152,2014.0,Q2TTM,2013-01-01,2013-12-31,,2.2,2.07,0.73,2.04,84713000.0,81926000.0,176212000.0,176212000.0,176212000.0,660865000.0,1124403000.0,,,64681000.0,52247000.0,660865000.0,463538000.0,4282000.0,523000.0,198854000.0,264684000.0,-3759000.0,260925000.0,1124403000.0,76800000.0,85450000.0,85986000.0
Jack Henry & Associates Inc,JKHY,,779152,2014.0,Q2,2013-10-01,2013-12-31,2015-06-25 14:58:33+00:00,0.63,0.57,0.2,0.56,25744000.0,20503000.0,48361000.0,48361000.0,48361000.0,165824000.0,288844000.0,,,16142000.0,12132000.0,165824000.0,123020000.0,267000.0,129000.0,48777000.0,74243000.0,-138000.0,74105000.0,288844000.0,76800000.0,85450000.0,85986000.0
Jack Henry & Associates Inc,JKHY,,779152,2014.0,Q2YTD,2013-07-01,2013-12-31,,1.21,1.08,0.4,1.06,49002000.0,41241000.0,91582000.0,91582000.0,91582000.0,326265000.0,566574000.0,,,31815000.0,26382000.0,326265000.0,240309000.0,547000.0,260000.0,99438000.0,140871000.0,-287000.0,140584000.0,566574000.0,76800000.0,85450000.0,85986000.0
Jack Henry & Associates Inc,JKHY,,779152,2014.0,Q1TTM,2012-10-01,2013-09-30,,2.04,1.97,0.65,1.95,76821000.0,81360000.0,168356000.0,168356000.0,168356000.0,651498000.0,1114253000.0,,,64230000.0,67296000.0,651498000.0,462755000.0,5276000.0,584000.0,212886000.0,249869000.0,-4692000.0,245177000.0,1114253000.0,74500000.0,85294000.0,85854000.0
Jack Henry & Associates Inc,JKHY,,779152,2014.0,Q1,2013-07-01,2013-09-30,2015-06-25 14:55:52+00:00,0.58,0.51,0.2,0.5,23258000.0,20738000.0,43221000.0,43221000.0,43221000.0,160441000.0,277730000.0,,,15673000.0,14250000.0,160441000.0,117289000.0,280000.0,131000.0,50661000.0,66628000.0,-149000.0,66479000.0,277730000.0,74500000.0,85294000.0,85854000.0
Jack Henry & Associates Inc,JKHY,,779152,2015.0,FY,2014-07-01,2015-06-30,2017-08-25 15:26:36+00:00,2.6,2.6,0.94,2.59,105219000.0,89004000.0,211221000.0,211221000.0,211221000.0,720336000.0,1256190000.0,-6874000.0,,71495000.0,64364000.0,720336000.0,535854000.0,1594000.0,169000.0,217989000.0,317865000.0,-1425000.0,316440000.0,1256190000.0,81200000.0,81353000.0,81601000.0
Jack Henry & Associates Inc,JKHY,,779152,2015.0,Q4,2015-04-01,2015-06-30,,0.75,0.75,0.25,0.74,28562000.0,23492000.0,60539000.0,60539000.0,60539000.0,187299000.0,333713000.0,-6874000.0,,19501000.0,20923000.0,187299000.0,146414000.0,322000.0,51000.0,57042000.0,89372000.0,-271000.0,89101000.0,333713000.0,81200000.0,81353000.0,81601000.0
Jack Henry & Associates Inc,JKHY,,779152,2015.0,Q3,2015-01-01,2015-03-31,2016-05-06 18:02:07+00:00,0.63,0.63,0.25,0.63,25854000.0,21674000.0,50712000.0,50712000.0,50712000.0,177894000.0,309709000.0,,,17522000.0,15417000.0,177894000.0,131815000.0,669000.0,33000.0,54613000.0,77202000.0,-636000.0,76566000.0,309709000.0,80500000.0,80880000.0,81094000.0
Jack Henry & Associates Inc,JKHY,,779152,2015.0,Q3YTD,2014-07-01,2015-03-31,,1.85,1.85,0.69,1.85,76657000.0,65512000.0,150682000.0,150682000.0,150682000.0,533037000.0,922477000.0,,,51994000.0,43441000.0,533037000.0,389440000.0,1272000.0,118000.0,160947000.0,228493000.0,-1154000.0,227339000.0,922477000.0,80500000.0,80880000.0,81094000.0
Jack Henry & Associates Inc,JKHY,,779152,2015.0,Q3TTM,2014-04-01,2015-03-31,,2.29,2.47,0.91,2.48,106753000.0,87995000.0,203209000.0,203209000.0,203209000.0,712085000.0,1237642000.0,,,69442000.0,56741000.0,712085000.0,525557000.0,1568000.0,151000.0,214178000.0,311379000.0,-1417000.0,309962000.0,1237642000.0,80500000.0,80880000.0,81094000.0
Jack Henry & Associates Inc,JKHY,,779152,2015.0,Q2,2014-10-01,2014-12-31,2016-02-05 10:58:51+00:00,0.66,0.66,0.22,0.66,25474000.0,22175000.0,53882000.0,53882000.0,53882000.0,180259000.0,311294000.0,,,17681000.0,11514000.0,180259000.0,131035000.0,337000.0,28000.0,51370000.0,79665000.0,-309000.0,79356000.0,311294000.0,81600000.0,81432000.0,81634000.0
Jack Henry & Associates Inc,JKHY,,779152,2015.0,Q2YTD,2014-07-01,2014-12-31,,1.22,1.22,0.44,1.22,50803000.0,43838000.0,99970000.0,99970000.0,99970000.0,355143000.0,612768000.0,,,34472000.0,28024000.0,355143000.0,257625000.0,603000.0,85000.0,106334000.0,151291000.0,-518000.0,150773000.0,612768000.0,81600000.0,81432000.0,81634000.0
Jack Henry & Associates Inc,JKHY,,779152,2015.0,Q2TTM,2014-01-01,2014-12-31,,2.21,2.34,0.88,2.35,102656000.0,88040000.0,195103000.0,195103000.0,195103000.0,708250000.0,1219367000.0,,,69405000.0,54954000.0,708250000.0,511117000.0,1161000.0,202000.0,212399000.0,298718000.0,-959000.0,297759000.0,1219367000.0,81600000.0,81432000.0,81634000.0
Jack Henry & Associates Inc,JKHY,,779152,2015.0,Q1TTM,2013-10-01,2014-09-30,,2.18,2.25,0.86,2.25,102926000.0,86368000.0,189582000.0,189582000.0,189582000.0,693815000.0,1196917000.0,,,67866000.0,55572000.0,693815000.0,503102000.0,1091000.0,303000.0,209806000.0,293296000.0,-788000.0,292508000.0,1196917000.0,82300000.0,82195000.0,82589000.0
Jack Henry & Associates Inc,JKHY,,779152,2015.0,Q1,2014-07-01,2014-09-30,2015-11-05 18:00:59+00:00,0.56,0.56,0.22,0.56,25329000.0,21663000.0,46088000.0,46088000.0,46088000.0,174884000.0,301474000.0,,,16791000.0,16510000.0,174884000.0,126590000.0,266000.0,57000.0,54964000.0,71626000.0,-209000.0,71417000.0,301474000.0,82300000.0,82195000.0,82589000.0
Jack Henry & Associates Inc,JKHY,,779152,2016.0,FY,2015-07-01,2016-06-30,2018-08-24 14:25:56+00:00,3.13,3.13,1.06,3.12,111669000.0,,248867000.0,248867000.0,248867000.0,773651000.0,1354646000.0,-19491000.0,,81234000.0,157593000.0,773651000.0,580995000.0,1430000.0,307000.0,219336000.0,361659000.0,-1123000.0,360536000.0,1354646000.0,79500000.0,79416000.0,79734000.0
Jack Henry & Associates Inc,JKHY,,779152,2016.0,Q4,2016-04-01,2016-06-30,,1.06,1.06,0.28,1.06,31836000.0,-66714000.0,84270000.0,84270000.0,84270000.0,205270000.0,366970000.0,-19491000.0,,23964000.0,107436000.0,205270000.0,161700000.0,448000.0,49000.0,45195000.0,116505000.0,-399000.0,116106000.0,366970000.0,79500000.0,79416000.0,79734000.0
Jack Henry & Associates Inc,JKHY,,779152,2016.0,Q3,2016-01-01,2016-03-31,2017-05-08 13:36:49+00:00,0.68,0.68,0.28,0.68,25515000.0,22732000.0,53883000.0,53883000.0,53883000.0,194273000.0,333186000.0,,,19854000.0,16497000.0,194273000.0,138913000.0,486000.0,54000.0,59083000.0,79830000.0,-432000.0,79398000.0,333186000.0,79200000.0,78805000.0,79167000.0
Jack Henry & Associates Inc,JKHY,,779152,2016.0,Q3YTD,2015-07-01,2016-03-31,,2.07,2.07,0.78,2.06,79833000.0,66714000.0,164597000.0,164597000.0,164597000.0,568381000.0,987676000.0,,,57270000.0,50157000.0,568381000.0,419295000.0,982000.0,258000.0,174141000.0,245154000.0,-724000.0,244430000.0,987676000.0,79200000.0,78805000.0,79167000.0
Jack Henry & Associates Inc,JKHY,,779152,2016.0,Q3TTM,2015-04-01,2016-03-31,,2.82,2.82,1.03,2.8,108395000.0,90206000.0,225136000.0,225136000.0,225136000.0,755680000.0,1321389000.0,-6874000.0,,76771000.0,71080000.0,755680000.0,565709000.0,1304000.0,309000.0,231183000.0,334526000.0,-995000.0,333531000.0,1321389000.0,79200000.0,78805000.0,79167000.0
Jack Henry & Associates Inc,JKHY,,779152,2016.0,Q2,2015-10-01,2015-12-31,2017-02-09 09:39:59+00:00,0.75,0.75,0.25,0.74,25254000.0,22231000.0,59348000.0,59348000.0,59348000.0,190445000.0,332872000.0,,,18862000.0,16547000.0,190445000.0,142427000.0,276000.0,91000.0,57640000.0,84787000.0,-185000.0,84602000.0,332872000.0,79100000.0,79473000.0,79770000.0
Jack Henry & Associates Inc,JKHY,,779152,2016.0,Q2YTD,2015-07-01,2015-12-31,,1.39,1.39,0.5,1.38,54318000.0,43982000.0,110714000.0,110714000.0,110714000.0,374108000.0,654490000.0,,,37416000.0,33660000.0,374108000.0,280382000.0,496000.0,204000.0,115058000.0,165324000.0,-292000.0,165032000.0,654490000.0,79100000.0,79473000.0,79770000.0
Jack Henry & Associates Inc,JKHY,,779152,2016.0,Q2TTM,2015-01-01,2015-12-31,,2.77,2.77,1.0,2.75,108734000.0,89148000.0,221965000.0,221965000.0,221965000.0,739301000.0,1297912000.0,-6874000.0,,74439000.0,70000000.0,739301000.0,558611000.0,1487000.0,288000.0,226713000.0,331898000.0,-1199000.0,330699000.0,1297912000.0,79100000.0,79473000.0,79770000.0
Jack Henry & Associates Inc,JKHY,,779152,2016.0,Q1,2015-07-01,2015-09-30,2016-11-08 15:47:46+00:00,0.64,0.64,0.25,0.64,29064000.0,21751000.0,51366000.0,51366000.0,51366000.0,183663000.0,321618000.0,,,18554000.0,17113000.0,183663000.0,137955000.0,220000.0,113000.0,57418000.0,80537000.0,-107000.0,80430000.0,321618000.0,80300000.0,80545000.0,80735000.0
