company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othergains,otherincome,otheroperatingexpenses,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2011.0,Q1,2011-01-01,2011-03-31,2012-05-14 16:05:25+00:00,,,341800000.0,,,-148000000.0,-184500000.0,-184500000.0,-217100000.0,32600000.0,807300000.0,2544200000.0,27700000.0,-26300000.0,864300000.0,12600000.0,411700000.0,807300000.0,1736900000.0,442300000.0,1900000.0,1630400000.0,106500000.0,-466700000.0,-360200000.0,2544200000.0,,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2012.0,Q4,2012-10-01,2012-12-31,,,,294500000.0,,,28300000.0,-124000000.0,-124000000.0,-179000000.0,55000000.0,810700000.0,2756800000.0,43700000.0,-11500000.0,863500000.0,-1000000.0,452100000.0,810700000.0,1946100000.0,467400000.0,2500000.0,1609100000.0,337000000.0,-476400000.0,-139400000.0,2756800000.0,,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 16:42:22+00:00,,,1191600000.0,,5100000.0,-224000000.0,-527300000.0,-527300000.0,-700900000.0,173600000.0,3199800000.0,10680300000.0,158200000.0,-94300000.0,3361500000.0,23100000.0,1825400000.0,3199800000.0,7480500000.0,1897800000.0,8800000.0,6406700000.0,1073800000.0,-1983300000.0,-909500000.0,10680300000.0,,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2012.0,Q3YTD,2012-01-01,2012-09-30,,,,897100000.0,,5100000.0,-252300000.0,-403300000.0,-403300000.0,-521900000.0,118600000.0,2389100000.0,7923500000.0,114500000.0,-82800000.0,2498000000.0,24100000.0,1373300000.0,2389100000.0,5534400000.0,1430400000.0,6300000.0,4797600000.0,736800000.0,-1506900000.0,-770100000.0,7923500000.0,,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2012.0,Q3TTM,2011-10-01,2012-09-30,,,,1206800000.0,,5100000.0,-267400000.0,-416900000.0,-416900000.0,-591200000.0,174300000.0,3189700000.0,10611300000.0,158900000.0,-26400000.0,3306400000.0,27700000.0,1809000000.0,3189700000.0,7421600000.0,1892200000.0,8800000.0,6355000000.0,1066600000.0,-1909800000.0,-843200000.0,10611300000.0,,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2012.0,Q3,2012-07-01,2012-09-30,2012-11-13 06:07:04+00:00,,,293500000.0,,,-69400000.0,-174200000.0,-174200000.0,-212000000.0,37800000.0,809100000.0,2674000000.0,43000000.0,-52000000.0,844400000.0,7200000.0,467900000.0,809100000.0,1864900000.0,488600000.0,2100000.0,1613000000.0,251900000.0,-538500000.0,-286600000.0,2674000000.0,,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2012.0,Q2YTD,2012-01-01,2012-06-30,,,,603600000.0,,5100000.0,-182900000.0,-229100000.0,-229100000.0,-309900000.0,80800000.0,1580000000.0,5249500000.0,71500000.0,-30800000.0,1653600000.0,16900000.0,905400000.0,1580000000.0,3669500000.0,941800000.0,4200000.0,3184600000.0,484900000.0,-968400000.0,-483500000.0,5249500000.0,,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2012.0,Q2TTM,2011-07-01,2012-06-30,,,,1177000000.0,,5100000.0,-216900000.0,-252500000.0,-252500000.0,-433100000.0,180600000.0,3218700000.0,10669100000.0,163700000.0,121000000.0,3379300000.0,32300000.0,1748800000.0,3218700000.0,7450400000.0,1870300000.0,8300000.0,6342500000.0,1107900000.0,-1741000000.0,-633100000.0,10669100000.0,,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2012.0,Q2,2012-04-01,2012-06-30,2012-08-13 18:12:13+00:00,,,294500000.0,,5100000.0,-74700000.0,-115000000.0,-115000000.0,-157400000.0,42400000.0,799600000.0,2685500000.0,44000000.0,-22600000.0,846300000.0,13200000.0,458900000.0,799600000.0,1885900000.0,480700000.0,1700000.0,1618000000.0,267900000.0,-501600000.0,-233700000.0,2685500000.0,,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2012.0,Q1TTM,2011-04-01,2012-03-31,,,,1212300000.0,,,-230300000.0,-265700000.0,-265700000.0,-451500000.0,185800000.0,3231100000.0,10733400000.0,153200000.0,142200000.0,3472000000.0,37500000.0,1728500000.0,3231100000.0,7502300000.0,1851900000.0,8500000.0,6450300000.0,1052000000.0,-1701200000.0,-649200000.0,10733400000.0,,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2012.0,Q1,2012-01-01,2012-03-31,2012-05-14 16:05:25+00:00,,,309100000.0,,,-108200000.0,-114100000.0,-114100000.0,-152500000.0,38400000.0,780400000.0,2564000000.0,27500000.0,-8200000.0,807300000.0,3700000.0,446500000.0,780400000.0,1783600000.0,461100000.0,2500000.0,1566600000.0,217000000.0,-466800000.0,-249800000.0,2564000000.0,,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2013.0,Q4,2013-10-01,2013-12-31,,,,273100000.0,,,-15200000.0,-68200000.0,-68200000.0,-123100000.0,54900000.0,776700000.0,2797100000.0,52300000.0,-26000000.0,918900000.0,2000000.0,468700000.0,776700000.0,2020400000.0,470500000.0,3100000.0,1662700000.0,357700000.0,-493400000.0,-135700000.0,2797100000.0,,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2013.0,FY,2013-01-01,2013-12-31,2015-02-27 16:42:22+00:00,,,1091300000.0,,0.0,86500000.0,-692100000.0,-692100000.0,-869100000.0,177000000.0,3142800000.0,10808900000.0,188300000.0,-46900000.0,3515400000.0,48000000.0,1888800000.0,3142800000.0,7666100000.0,1880700000.0,11100000.0,6543500000.0,1122600000.0,-1916500000.0,-793900000.0,10808900000.0,,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2013.0,Q3YTD,2013-01-01,2013-09-30,,,,818200000.0,,,101700000.0,-623900000.0,-623900000.0,-746000000.0,122100000.0,2366100000.0,8011800000.0,136000000.0,-20900000.0,2596500000.0,46000000.0,1420100000.0,2366100000.0,5645700000.0,1410200000.0,8000000.0,4880800000.0,764900000.0,-1423100000.0,-658200000.0,8011800000.0,,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2013.0,Q3TTM,2012-10-01,2013-09-30,,,,1112700000.0,,,130000000.0,-747900000.0,-747900000.0,-925000000.0,177100000.0,3176800000.0,10768600000.0,179700000.0,-32400000.0,3460000000.0,45000000.0,1872200000.0,3176800000.0,7591800000.0,1877600000.0,10500000.0,6489900000.0,1101900000.0,-1899500000.0,-797600000.0,10768600000.0,,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2013.0,Q3,2013-07-01,2013-09-30,2013-11-12 18:20:37+00:00,,,271300000.0,,,28600000.0,-180300000.0,-180300000.0,-219500000.0,39200000.0,789500000.0,2712100000.0,47300000.0,-36200000.0,876400000.0,7800000.0,463600000.0,789500000.0,1922600000.0,469000000.0,2700000.0,1619100000.0,303500000.0,-502500000.0,-199000000.0,2712100000.0,,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2013.0,Q2YTD,2013-01-01,2013-06-30,,,,546900000.0,,,73100000.0,-443600000.0,-443600000.0,-526500000.0,82900000.0,1576600000.0,5299700000.0,88700000.0,15300000.0,1720100000.0,38200000.0,956500000.0,1576600000.0,3723100000.0,941200000.0,5300000.0,3261700000.0,461400000.0,-920600000.0,-459200000.0,5299700000.0,,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2013.0,Q2TTM,2012-07-01,2013-06-30,,,,1134900000.0,,,32000000.0,-741800000.0,-741800000.0,-917500000.0,175700000.0,3196400000.0,10730500000.0,175400000.0,-48200000.0,3428000000.0,44400000.0,1876500000.0,3196400000.0,7534100000.0,1897200000.0,9900000.0,6483800000.0,1050300000.0,-1935500000.0,-885200000.0,10730500000.0,,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2013.0,Q2,2013-04-01,2013-06-30,2013-08-12 18:06:01+00:00,,,274700000.0,,,11500000.0,-144800000.0,-144800000.0,-189100000.0,44300000.0,775300000.0,2708800000.0,51000000.0,15000000.0,875300000.0,20000000.0,493200000.0,775300000.0,1933500000.0,472200000.0,2600000.0,1663200000.0,270300000.0,-454600000.0,-184300000.0,2708800000.0,,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2013.0,Q1TTM,2012-04-01,2013-03-31,,,,1154700000.0,,5100000.0,-54200000.0,-712000000.0,-712000000.0,-885800000.0,173800000.0,3220700000.0,10707200000.0,168400000.0,-85800000.0,3399000000.0,37600000.0,1842200000.0,3220700000.0,7486500000.0,1905700000.0,9000000.0,6438600000.0,1047900000.0,-1982500000.0,-934600000.0,10707200000.0,,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2013.0,Q1,2013-01-01,2013-03-31,2013-05-13 17:49:21+00:00,,,272200000.0,,,61600000.0,-298800000.0,-298800000.0,-337400000.0,38600000.0,801300000.0,2590900000.0,37700000.0,300000.0,844800000.0,18200000.0,463300000.0,801300000.0,1789600000.0,469000000.0,2700000.0,1598500000.0,191100000.0,-466000000.0,-274900000.0,2590900000.0,,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 16:26:33+00:00,-458000.0,-458000.0,1056000000.0,-458000.0,,82000000.0,-265000000.0,-265000000.0,-458000000.0,193000000.0,2998000000.0,11152000000.0,220000000.0,161000000.0,3604000000.0,,2056000000.0,2998000000.0,8154000000.0,2002000000.0,,6716000000.0,1438000000.0,-1841000000.0,-403000000.0,11152000000.0,0.0,1000.0,1000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2014.0,Q4,2014-10-01,2014-12-31,,-223000.0,-223000.0,260500000.0,-223000.0,,28400000.0,64800000.0,64800000.0,12000000.0,52800000.0,751800000.0,2882600000.0,56600000.0,20600000.0,911200000.0,-11300000.0,552000000.0,751800000.0,2130800000.0,393800000.0,-8600000.0,1712400000.0,418400000.0,-381800000.0,36600000.0,2882600000.0,0.0,1000.0,1000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2014.0,Q3,2014-07-01,2014-09-30,2015-11-10 17:10:54+00:00,-235000.0,-235000.0,268000000.0,-235000.0,,-23000000.0,-188000000.0,-188000000.0,-235000000.0,47000000.0,751000000.0,2792000000.0,55000000.0,57000000.0,888000000.0,4000000.0,528000000.0,751000000.0,2041000000.0,678000000.0,2000000.0,1688000000.0,353000000.0,-619000000.0,-266000000.0,2792000000.0,1000.0,0.0,0.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2014.0,Q3YTD,2014-01-01,2014-09-30,,-235000.0,-235000.0,795500000.0,-235000.0,,53600000.0,-329800000.0,-329800000.0,-470000000.0,140200000.0,2246200000.0,8269400000.0,163400000.0,140400000.0,2692800000.0,11300000.0,1504000000.0,2246200000.0,6023200000.0,1608200000.0,8600000.0,5003600000.0,1019600000.0,-1459200000.0,-439600000.0,8269400000.0,1000.0,0.0,0.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2014.0,Q3TTM,2013-10-01,2014-09-30,,-235000.0,-235000.0,1068600000.0,-235000.0,,38400000.0,-398000000.0,-398000000.0,-593100000.0,195100000.0,3022900000.0,11066500000.0,215700000.0,114400000.0,3611700000.0,13300000.0,1972700000.0,3022900000.0,8043600000.0,2078700000.0,11700000.0,6666300000.0,1377300000.0,-1952600000.0,-575300000.0,11066500000.0,1000.0,0.0,0.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2014.0,Q2YTD,2014-01-01,2014-06-30,,,,527500000.0,,,76600000.0,-141800000.0,-141800000.0,-235000000.0,93200000.0,1495200000.0,5477400000.0,108400000.0,83400000.0,1804800000.0,7300000.0,976000000.0,1495200000.0,3982200000.0,930200000.0,6600000.0,3315600000.0,666600000.0,-840200000.0,-173600000.0,5477400000.0,,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2014.0,Q2TTM,2013-07-01,2014-06-30,,,,1071900000.0,,,90000000.0,-390300000.0,-390300000.0,-577600000.0,187300000.0,3061400000.0,10986600000.0,208000000.0,21200000.0,3600100000.0,17100000.0,1908300000.0,3061400000.0,7925200000.0,1869700000.0,12400000.0,6597400000.0,1327800000.0,-1836100000.0,-508300000.0,10986600000.0,,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2014.0,Q2,2014-04-01,2014-06-30,2014-08-08 15:05:20+00:00,,,262200000.0,,,40000000.0,23100000.0,23100000.0,-34500000.0,57600000.0,769300000.0,2837100000.0,58000000.0,82500000.0,929900000.0,3800000.0,489800000.0,769300000.0,2067800000.0,463100000.0,3600000.0,1685700000.0,382100000.0,-377000000.0,5100000.0,2837100000.0,,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2014.0,Q1TTM,2013-04-01,2014-03-31,,,,1084400000.0,,,61500000.0,-558200000.0,-558200000.0,-732200000.0,174000000.0,3067400000.0,10858300000.0,201000000.0,-46300000.0,3545500000.0,33300000.0,1911700000.0,3067400000.0,7790900000.0,1878800000.0,11400000.0,6574900000.0,1216000000.0,-1913700000.0,-697700000.0,10858300000.0,,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2014.0,Q1,2014-01-01,2014-03-31,2014-05-13 16:45:26+00:00,,,265300000.0,,,36600000.0,-164900000.0,-164900000.0,-200500000.0,35600000.0,725900000.0,2640300000.0,50400000.0,900000.0,874900000.0,3500000.0,486200000.0,725900000.0,1914400000.0,467100000.0,3000000.0,1629900000.0,284500000.0,-463200000.0,-178700000.0,2640300000.0,,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2015.0,FY,2015-01-01,2015-12-31,2018-02-20 17:54:08+00:00,-7.7,-7.7,1022000000.0,-7.7,,101000000.0,-1268000000.0,-1268000000.0,-1481000000.0,213000000.0,3227000000.0,11451000000.0,239000000.0,29000000.0,3687000000.0,,2345000000.0,3227000000.0,8224000000.0,2605000000.0,,7054000000.0,1170000000.0,-2576000000.0,-1406000000.0,11451000000.0,192300000.0,192000000.0,192000000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2015.0,Q4,2015-10-01,2015-12-31,,263992.3,263992.3,262000000.0,263992.3,,56000000.0,-1163000000.0,-1163000000.0,-1217000000.0,54000000.0,915000000.0,2964000000.0,64000000.0,28000000.0,950000000.0,,738000000.0,915000000.0,2049000000.0,1298000000.0,,1950000000.0,99000000.0,-1270000000.0,-1171000000.0,2964000000.0,192300000.0,192000000.0,192000000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2015.0,Q3,2015-07-01,2015-09-30,2016-11-09 16:44:31+00:00,-126000.0,-126000.0,257000000.0,-126000.0,,32000000.0,-75000000.0,-75000000.0,-126000000.0,51000000.0,782000000.0,2920000000.0,61000000.0,-10000000.0,938000000.0,,541000000.0,782000000.0,2138000000.0,496000000.0,,1736000000.0,402000000.0,-506000000.0,-104000000.0,2920000000.0,0.0,1000.0,1000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2015.0,Q3YTD,2015-01-01,2015-09-30,,-264000.0,-264000.0,760000000.0,-264000.0,,45000000.0,-105000000.0,-105000000.0,-264000000.0,159000000.0,2312000000.0,8487000000.0,175000000.0,1000000.0,2737000000.0,,1607000000.0,2312000000.0,6175000000.0,1307000000.0,,5104000000.0,1071000000.0,-1306000000.0,-235000000.0,8487000000.0,0.0,1000.0,1000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2015.0,Q3TTM,2014-10-01,2015-09-30,,-487000.0,-487000.0,1020500000.0,-487000.0,,73400000.0,-40200000.0,-40200000.0,-252000000.0,211800000.0,3063800000.0,11369600000.0,231600000.0,21600000.0,3648200000.0,-11300000.0,2159000000.0,3063800000.0,8305800000.0,1700800000.0,-8600000.0,6816400000.0,1489400000.0,-1687800000.0,-198400000.0,11369600000.0,0.0,1000.0,1000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2015.0,Q2,2015-04-01,2015-06-30,2016-08-03 17:05:23+00:00,-26000.0,-26000.0,252000000.0,-26000.0,,10000000.0,33000000.0,33000000.0,-26000000.0,59000000.0,740000000.0,2872000000.0,63000000.0,-24000000.0,926000000.0,,545000000.0,740000000.0,2132000000.0,405000000.0,,1723000000.0,409000000.0,-429000000.0,-20000000.0,2872000000.0,0.0,1000.0,1000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2015.0,Q2YTD,2015-01-01,2015-06-30,,-138000.0,-138000.0,503000000.0,-138000.0,,13000000.0,-30000000.0,-30000000.0,-138000000.0,108000000.0,1530000000.0,5567000000.0,114000000.0,11000000.0,1799000000.0,,1066000000.0,1530000000.0,4037000000.0,811000000.0,,3368000000.0,669000000.0,-800000000.0,-131000000.0,5567000000.0,0.0,1000.0,1000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2015.0,Q2TTM,2014-07-01,2015-06-30,,-596000.0,-596000.0,1031500000.0,-596000.0,,18400000.0,-153200000.0,-153200000.0,-361000000.0,207800000.0,3032800000.0,11241600000.0,225600000.0,88600000.0,3598200000.0,-7300000.0,2146000000.0,3032800000.0,8208800000.0,1882800000.0,-6600000.0,6768400000.0,1440400000.0,-1800800000.0,-360400000.0,11241600000.0,0.0,1000.0,1000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2015.0,Q1,2015-01-01,2015-03-31,2016-05-11 16:16:30+00:00,-112000.0,-112000.0,251000000.0,-112000.0,,3000000.0,-63000000.0,-63000000.0,-112000000.0,49000000.0,790000000.0,2695000000.0,51000000.0,35000000.0,873000000.0,,521000000.0,790000000.0,1905000000.0,406000000.0,,1645000000.0,260000000.0,-371000000.0,-111000000.0,2695000000.0,1000.0,0.0,0.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2015.0,Q1TTM,2014-04-01,2015-03-31,,-570000.0,-570000.0,1041700000.0,-570000.0,,48400000.0,-163100000.0,-163100000.0,-369500000.0,206400000.0,3062100000.0,11206700000.0,220600000.0,195100000.0,3602100000.0,-3500000.0,2090800000.0,3062100000.0,8144600000.0,1940900000.0,-3000000.0,6731100000.0,1413500000.0,-1748800000.0,-335300000.0,11206700000.0,1000.0,0.0,0.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2016.0,FY,2016-01-01,2016-12-31,2019-02-26 18:25:52+00:00,0.47,0.47,949000000.0,0.46,,81000000.0,660000000.0,660000000.0,420000000.0,240000000.0,3192000000.0,11584000000.0,260000000.0,17000000.0,3745000000.0,,2086000000.0,3192000000.0,8392000000.0,1148000000.0,,6780000000.0,1612000000.0,-1131000000.0,481000000.0,11584000000.0,893600000.0,902000000.0,921000000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2016.0,Q4,2016-10-01,2016-12-31,,0.21,0.21,236000000.0,0.21,,24000000.0,251000000.0,251000000.0,192000000.0,59000000.0,801000000.0,2943000000.0,62000000.0,3000000.0,950000000.0,,466000000.0,801000000.0,2142000000.0,280000000.0,,1652000000.0,490000000.0,-277000000.0,213000000.0,2943000000.0,893600000.0,902000000.0,921000000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2016.0,Q3,2016-07-01,2016-09-30,2017-10-30 16:32:01+00:00,0.15,0.15,237000000.0,0.14,,24000000.0,200000000.0,200000000.0,132000000.0,68000000.0,798000000.0,2936000000.0,66000000.0,-30000000.0,936000000.0,,511000000.0,798000000.0,2138000000.0,266000000.0,,1684000000.0,454000000.0,-296000000.0,158000000.0,2936000000.0,880000000.0,905000000.0,923000000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2016.0,Q3YTD,2016-01-01,2016-09-30,,0.26,0.26,713000000.0,0.25,,57000000.0,409000000.0,409000000.0,228000000.0,181000000.0,2391000000.0,8641000000.0,198000000.0,14000000.0,2795000000.0,,1620000000.0,2391000000.0,6250000000.0,868000000.0,,5128000000.0,1122000000.0,-854000000.0,268000000.0,8641000000.0,880000000.0,905000000.0,923000000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2016.0,Q3TTM,2015-10-01,2016-09-30,,263992.56,263992.56,975000000.0,263992.55,,113000000.0,-754000000.0,-754000000.0,-989000000.0,235000000.0,3306000000.0,11605000000.0,262000000.0,42000000.0,3745000000.0,,2358000000.0,3306000000.0,8299000000.0,2166000000.0,,7078000000.0,1221000000.0,-2124000000.0,-903000000.0,11605000000.0,880000000.0,905000000.0,923000000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2016.0,Q2,2016-04-01,2016-06-30,2017-08-07 16:30:17+00:00,0.17,0.17,238000000.0,0.17,,28000000.0,215000000.0,215000000.0,152000000.0,63000000.0,784000000.0,2928000000.0,68000000.0,38000000.0,952000000.0,,524000000.0,784000000.0,2144000000.0,293000000.0,,1714000000.0,430000000.0,-255000000.0,175000000.0,2928000000.0,894100000.0,900000000.0,914000000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2016.0,Q2YTD,2016-01-01,2016-06-30,,0.11,0.11,476000000.0,0.11,,33000000.0,209000000.0,209000000.0,96000000.0,113000000.0,1593000000.0,5705000000.0,132000000.0,44000000.0,1859000000.0,,1109000000.0,1593000000.0,4112000000.0,602000000.0,,3444000000.0,668000000.0,-558000000.0,110000000.0,5705000000.0,894100000.0,900000000.0,914000000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2016.0,Q2TTM,2015-07-01,2016-06-30,,137992.41,137992.41,995000000.0,137992.41,,121000000.0,-1029000000.0,-1029000000.0,-1247000000.0,218000000.0,3290000000.0,11589000000.0,257000000.0,62000000.0,3747000000.0,,2388000000.0,3290000000.0,8299000000.0,2396000000.0,,7130000000.0,1169000000.0,-2334000000.0,-1165000000.0,11589000000.0,894100000.0,900000000.0,914000000.0
