company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,assetretirementandlitigationobligation,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentemployeebenefitliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Tenet Healthcare Corp,THC,0W9AIBT6U6ADJ2I8HK17,70318,2012.0,Q1,,2012-03-31,2012-05-08 07:43:57+00:00,640000000.0,1417000000.0,-49000000.0,337000000.0,104000000.0,0.0,4430000000.0,416000000.0,338000000.0,738000000.0,506000000.0,4295000000.0,153000000.0,157000000.0,4324000000.0,71000000.0,342000000.0,,,386000000.0,471000000.0,2000000.0,103000000.0,,526000000.0,16000000.0,-1376000000.0,288000000.0,,8545000000.0,1126000000.0,2482000000.0,1840000000.0,1460000000.0,1531000000.0,6998000000.0,8545000000.0,1739000000.0,5158000000.0,334000000.0,-1879000000.0
Tenet Healthcare Corp,THC,0W9AIBT6U6ADJ2I8HK17,70318,2013.0,FY,,2013-12-31,2015-02-23 16:43:49+00:00,1085000000.0,1890000000.0,-24000000.0,555000000.0,113000000.0,0.0,4579000000.0,692000000.0,622000000.0,3566000000.0,1105000000.0,10696000000.0,357000000.0,260000000.0,7582000000.0,123000000.0,148000000.0,,398000000.0,737000000.0,1035000000.0,,198000000.0,,490000000.0,340000000.0,-1422000000.0,153000000.0,,16450000000.0,755000000.0,3692000000.0,3093000000.0,755000000.0,878000000.0,15232000000.0,16450000000.0,5176000000.0,12139000000.0,,-2378000000.0
Tenet Healthcare Corp,THC,0W9AIBT6U6ADJ2I8HK17,70318,2013.0,Q3,,2013-09-30,2013-11-04 17:14:54+00:00,618000000.0,1380000000.0,-68000000.0,255000000.0,82000000.0,0.0,4569000000.0,361000000.0,383000000.0,1120000000.0,723000000.0,5690000000.0,184000000.0,154000000.0,4354000000.0,95000000.0,396000000.0,,,583000000.0,526000000.0,,109000000.0,,620000000.0,83000000.0,-1398000000.0,133000000.0,,9337000000.0,825000000.0,2560000000.0,1769000000.0,825000000.0,920000000.0,8334000000.0,9337000000.0,2423000000.0,6565000000.0,,-2278000000.0
Tenet Healthcare Corp,THC,0W9AIBT6U6ADJ2I8HK17,70318,2013.0,Q2,,2013-06-30,2013-08-06 07:37:36+00:00,587000000.0,1369000000.0,-68000000.0,265000000.0,90000000.0,0.0,4559000000.0,362000000.0,402000000.0,970000000.0,700000000.0,5564000000.0,166000000.0,153000000.0,4326000000.0,86000000.0,420000000.0,,,600000000.0,507000000.0,,91000000.0,,608000000.0,80000000.0,-1426000000.0,71000000.0,,9156000000.0,895000000.0,2574000000.0,1658000000.0,895000000.0,981000000.0,8095000000.0,9156000000.0,2256000000.0,6437000000.0,,-2170000000.0
Tenet Healthcare Corp,THC,0W9AIBT6U6ADJ2I8HK17,70318,2013.0,Q1,,2013-03-31,2013-04-30 08:29:23+00:00,625000000.0,1383000000.0,-68000000.0,298000000.0,95000000.0,0.0,4491000000.0,358000000.0,373000000.0,948000000.0,670000000.0,5375000000.0,163000000.0,152000000.0,4296000000.0,77000000.0,395000000.0,,,455000000.0,400000000.0,,99000000.0,,611000000.0,36000000.0,-1376000000.0,52000000.0,,8915000000.0,969000000.0,2443000000.0,1549000000.0,969000000.0,1046000000.0,7833000000.0,8915000000.0,2176000000.0,6284000000.0,,-2078000000.0
Tenet Healthcare Corp,THC,0W9AIBT6U6ADJ2I8HK17,70318,2014.0,FY,,2014-12-31,2016-02-22 17:19:55+00:00,1179000000.0,2404000000.0,-182000000.0,492000000.0,193000000.0,0.0,4621000000.0,2000000.0,852000000.0,3913000000.0,1088000000.0,11505000000.0,384000000.0,276000000.0,7733000000.0,134000000.0,863000000.0,,633000000.0,1093000000.0,1240000000.0,2000000.0,194000000.0,,558000000.0,401000000.0,-1410000000.0,112000000.0,,17951000000.0,651000000.0,3970000000.0,3577000000.0,651000000.0,785000000.0,16765000000.0,17951000000.0,6248000000.0,13188000000.0,,-2378000000.0
Tenet Healthcare Corp,THC,0W9AIBT6U6ADJ2I8HK17,70318,2014.0,Q3,,2014-09-30,2014-11-03 17:18:04+00:00,1068000000.0,2238000000.0,-20000000.0,525000000.0,200000000.0,0.0,4604000000.0,747000000.0,735000000.0,3705000000.0,1191000000.0,11455000000.0,366000000.0,270000000.0,7749000000.0,131000000.0,100000000.0,,381000000.0,746000000.0,979000000.0,,265000000.0,,544000000.0,396000000.0,-1471000000.0,98000000.0,,17312000000.0,735000000.0,4201000000.0,3145000000.0,735000000.0,866000000.0,16050000000.0,17312000000.0,5362000000.0,12905000000.0,,-2378000000.0
Tenet Healthcare Corp,THC,0W9AIBT6U6ADJ2I8HK17,70318,2014.0,Q2,,2014-06-30,2014-08-04 16:21:59+00:00,1015000000.0,2171000000.0,-20000000.0,567000000.0,406000000.0,0.0,4601000000.0,667000000.0,669000000.0,3200000000.0,1241000000.0,10942000000.0,362000000.0,264000000.0,7771000000.0,150000000.0,125000000.0,,380000000.0,700000000.0,871000000.0,,207000000.0,,484000000.0,277000000.0,-1480000000.0,622000000.0,,16907000000.0,723000000.0,4208000000.0,3384000000.0,723000000.0,873000000.0,15757000000.0,16907000000.0,4928000000.0,12373000000.0,,-2378000000.0
Tenet Healthcare Corp,THC,0W9AIBT6U6ADJ2I8HK17,70318,2014.0,Q1,,2014-03-31,2014-05-05 17:25:29+00:00,1019000000.0,2141000000.0,-23000000.0,567000000.0,141000000.0,0.0,4583000000.0,596000000.0,595000000.0,3070000000.0,1229000000.0,10612000000.0,355000000.0,261000000.0,7723000000.0,126000000.0,129000000.0,,395000000.0,839000000.0,826000000.0,,274000000.0,,453000000.0,267000000.0,-1454000000.0,622000000.0,,16484000000.0,728000000.0,3978000000.0,3336000000.0,728000000.0,854000000.0,15363000000.0,16484000000.0,4783000000.0,12027000000.0,,-2378000000.0
Tenet Healthcare Corp,THC,0W9AIBT6U6ADJ2I8HK17,70318,2015.0,FY,,2015-12-31,2017-02-27 16:44:45+00:00,1380000000.0,2704000000.0,-164000000.0,578000000.0,356000000.0,0.0,4822000000.0,7000000.0,880000000.0,6970000000.0,1675000000.0,14383000000.0,1175000000.0,309000000.0,7915000000.0,267000000.0,776000000.0,37000000.0,595000000.0,1245000000.0,1615000000.0,550000000.0,306000000.0,,557000000.0,2266000000.0,-1550000000.0,127000000.0,,23682000000.0,691000000.0,5171000000.0,4308000000.0,691000000.0,958000000.0,20458000000.0,23682000000.0,10596000000.0,16150000000.0,,-2417000000.0
Tenet Healthcare Corp,THC,0W9AIBT6U6ADJ2I8HK17,70318,2015.0,Q3,,2015-09-30,2015-11-02 16:42:58+00:00,1206000000.0,2525000000.0,-173000000.0,566000000.0,450000000.0,0.0,4805000000.0,658000000.0,821000000.0,6606000000.0,1830000000.0,14642000000.0,1029000000.0,275000000.0,7330000000.0,216000000.0,82000000.0,,621000000.0,1202000000.0,1421000000.0,1186000000.0,533000000.0,,551000000.0,1682000000.0,-1453000000.0,112000000.0,,23173000000.0,802000000.0,6296000000.0,4093000000.0,802000000.0,1018000000.0,20473000000.0,23173000000.0,9547000000.0,16380000000.0,,-2377000000.0
Tenet Healthcare Corp,THC,0W9AIBT6U6ADJ2I8HK17,70318,2015.0,Q2,,2015-06-30,2015-08-03 16:54:23+00:00,1149000000.0,2505000000.0,-177000000.0,546000000.0,299000000.0,0.0,4781000000.0,664000000.0,770000000.0,6602000000.0,1894000000.0,14637000000.0,1017000000.0,261000000.0,7135000000.0,215000000.0,89000000.0,,627000000.0,1110000000.0,1290000000.0,1170000000.0,448000000.0,,553000000.0,1591000000.0,-1424000000.0,117000000.0,,22746000000.0,803000000.0,6009000000.0,3774000000.0,803000000.0,1018000000.0,20137000000.0,22746000000.0,9602000000.0,16363000000.0,,-2377000000.0
Tenet Healthcare Corp,THC,0W9AIBT6U6ADJ2I8HK17,70318,2015.0,Q1,,2015-03-31,2015-05-04 16:35:25+00:00,1098000000.0,2468000000.0,-179000000.0,524000000.0,185000000.0,0.0,4758000000.0,720000000.0,671000000.0,3874000000.0,1478000000.0,11824000000.0,355000000.0,268000000.0,7528000000.0,133000000.0,66000000.0,,629000000.0,1146000000.0,1142000000.0,337000000.0,313000000.0,,534000000.0,208000000.0,-1363000000.0,510000000.0,,18425000000.0,839000000.0,5124000000.0,3734000000.0,839000000.0,972000000.0,17245000000.0,18425000000.0,5773000000.0,13511000000.0,,-2377000000.0
Tenet Healthcare Corp,THC,0W9AIBT6U6ADJ2I8HK17,70318,2016.0,FY,,2016-12-31,2018-02-26 16:30:06+00:00,1329000000.0,2897000000.0,-258000000.0,613000000.0,716000000.0,0.0,4834000000.0,4000000.0,872000000.0,7425000000.0,1845000000.0,15064000000.0,1250000000.0,326000000.0,8053000000.0,665000000.0,871000000.0,279000000.0,626000000.0,1285000000.0,1423000000.0,29000000.0,219000000.0,,610000000.0,2393000000.0,-1742000000.0,191000000.0,,24701000000.0,417000000.0,5257000000.0,4034000000.0,417000000.0,1082000000.0,21226000000.0,24701000000.0,11391000000.0,17192000000.0,,-2417000000.0
Tenet Healthcare Corp,THC,0W9AIBT6U6ADJ2I8HK17,70318,2016.0,Q3,,2016-09-30,2016-10-31 16:36:04+00:00,1228000000.0,2786000000.0,-200000000.0,620000000.0,649000000.0,0.0,4808000000.0,11000000.0,809000000.0,7376000000.0,1853000000.0,14323000000.0,1324000000.0,322000000.0,7965000000.0,637000000.0,840000000.0,320000000.0,586000000.0,1331000000.0,2005000000.0,17000000.0,321000000.0,,606000000.0,2307000000.0,-1663000000.0,184000000.0,,24474000000.0,528000000.0,5116000000.0,4547000000.0,528000000.0,1165000000.0,21002000000.0,24474000000.0,11393000000.0,16455000000.0,,-2417000000.0
Tenet Healthcare Corp,THC,0W9AIBT6U6ADJ2I8HK17,70318,2016.0,Q2,,2016-06-30,2016-08-01 17:27:53+00:00,1272000000.0,2734000000.0,-203000000.0,613000000.0,656000000.0,0.0,4798000000.0,3000000.0,843000000.0,7291000000.0,1865000000.0,14320000000.0,1317000000.0,316000000.0,7977000000.0,629000000.0,797000000.0,274000000.0,594000000.0,1282000000.0,1929000000.0,2000000.0,205000000.0,,582000000.0,2275000000.0,-1655000000.0,181000000.0,,24240000000.0,523000000.0,4993000000.0,4430000000.0,523000000.0,1152000000.0,20813000000.0,24240000000.0,11270000000.0,16383000000.0,,-2417000000.0
Tenet Healthcare Corp,THC,0W9AIBT6U6ADJ2I8HK17,70318,2016.0,Q1,,2016-03-31,2016-05-02 16:35:10+00:00,1228000000.0,2807000000.0,-160000000.0,623000000.0,728000000.0,0.0,4811000000.0,,772000000.0,7122000000.0,1686000000.0,14350000000.0,1142000000.0,312000000.0,7961000000.0,301000000.0,726000000.0,,593000000.0,1280000000.0,1789000000.0,2000000.0,307000000.0,,625000000.0,2381000000.0,-1609000000.0,172000000.0,,23766000000.0,625000000.0,5129000000.0,4268000000.0,625000000.0,926000000.0,20459000000.0,23766000000.0,10676000000.0,16191000000.0,,-2417000000.0
Tenet Healthcare Corp,THC,0W9AIBT6U6ADJ2I8HK17,70318,2017.0,FY,,2017-12-31,2019-02-25 16:34:09+00:00,1175000000.0,2616000000.0,-204000000.0,654000000.0,611000000.0,0.0,4866000000.0,5000000.0,848000000.0,7018000000.0,1766000000.0,14791000000.0,1543000000.0,289000000.0,7030000000.0,686000000.0,455000000.0,36000000.0,536000000.0,1035000000.0,1427000000.0,1017000000.0,736000000.0,,631000000.0,1866000000.0,-2390000000.0,146000000.0,,23385000000.0,-147000000.0,5573000000.0,4332000000.0,-147000000.0,539000000.0,20980000000.0,23385000000.0,10782000000.0,16648000000.0,,-2419000000.0
Tenet Healthcare Corp,THC,0W9AIBT6U6ADJ2I8HK17,70318,2017.0,Q3,,2017-09-30,2017-11-06 17:47:01+00:00,1100000000.0,2567000000.0,-238000000.0,617000000.0,429000000.0,0.0,4842000000.0,14000000.0,800000000.0,7022000000.0,1764000000.0,14741000000.0,1253000000.0,297000000.0,7077000000.0,671000000.0,783000000.0,0.0,596000000.0,1160000000.0,1356000000.0,842000000.0,743000000.0,,604000000.0,1816000000.0,-2161000000.0,140000000.0,,23208000000.0,24000000.0,5309000000.0,4139000000.0,24000000.0,695000000.0,20697000000.0,23208000000.0,10822000000.0,16558000000.0,,-2419000000.0
Tenet Healthcare Corp,THC,0W9AIBT6U6ADJ2I8HK17,70318,2017.0,Q2,,2017-06-30,2017-08-07 17:10:35+00:00,1086000000.0,2706000000.0,-242000000.0,644000000.0,475000000.0,0.0,4826000000.0,7000000.0,749000000.0,7157000000.0,1806000000.0,15012000000.0,1238000000.0,316000000.0,7738000000.0,682000000.0,1020000000.0,296000000.0,618000000.0,1173000000.0,2070000000.0,705000000.0,289000000.0,,598000000.0,1781000000.0,-1794000000.0,143000000.0,,24341000000.0,373000000.0,5382000000.0,4337000000.0,373000000.0,1055000000.0,21505000000.0,24341000000.0,11221000000.0,17168000000.0,,-2417000000.0
Tenet Healthcare Corp,THC,0W9AIBT6U6ADJ2I8HK17,70318,2017.0,Q1,,2017-03-31,2017-05-01 16:39:13+00:00,1179000000.0,2960000000.0,-255000000.0,614000000.0,572000000.0,0.0,4841000000.0,26000000.0,739000000.0,7429000000.0,1863000000.0,15071000000.0,1260000000.0,324000000.0,7976000000.0,664000000.0,930000000.0,289000000.0,624000000.0,1167000000.0,1375000000.0,3000000.0,327000000.0,,621000000.0,2430000000.0,-1739000000.0,147000000.0,,24510000000.0,430000000.0,5052000000.0,3767000000.0,430000000.0,1094000000.0,20986000000.0,24510000000.0,11482000000.0,17219000000.0,,-2417000000.0
Tenet Healthcare Corp,THC,0W9AIBT6U6ADJ2I8HK17,70318,2018.0,FY,,2018-12-31,2020-02-24 16:28:48+00:00,1207000000.0,2595000000.0,-223000000.0,666000000.0,411000000.0,0.0,4754000000.0,21000000.0,838000000.0,7281000000.0,1731000000.0,14644000000.0,1456000000.0,305000000.0,6993000000.0,806000000.0,312000000.0,36000000.0,521000000.0,1197000000.0,1347000000.0,107000000.0,283000000.0,,578000000.0,1420000000.0,-2236000000.0,182000000.0,,22409000000.0,-119000000.0,4636000000.0,3857000000.0,-119000000.0,687000000.0,20302000000.0,22409000000.0,10780000000.0,16445000000.0,,-2414000000.0
Tenet Healthcare Corp,THC,0W9AIBT6U6ADJ2I8HK17,70318,2018.0,Q3,,2018-09-30,2018-11-05 16:27:21+00:00,1065000000.0,2484000000.0,-202000000.0,627000000.0,500000000.0,0.0,4740000000.0,27000000.0,814000000.0,7313000000.0,1762000000.0,14178000000.0,1462000000.0,307000000.0,6888000000.0,766000000.0,348000000.0,36000000.0,476000000.0,1046000000.0,1272000000.0,128000000.0,401000000.0,,622000000.0,1444000000.0,-2231000000.0,672000000.0,,22265000000.0,-108000000.0,4492000000.0,4224000000.0,-108000000.0,658000000.0,20163000000.0,22265000000.0,10885000000.0,15939000000.0,,-2415000000.0
Tenet Healthcare Corp,THC,0W9AIBT6U6ADJ2I8HK17,70318,2018.0,Q2,,2018-06-30,2018-08-06 16:23:57+00:00,1047000000.0,2483000000.0,-243000000.0,630000000.0,403000000.0,0.0,4729000000.0,28000000.0,711000000.0,7218000000.0,1793000000.0,14204000000.0,1416000000.0,298000000.0,6863000000.0,730000000.0,348000000.0,36000000.0,515000000.0,1041000000.0,1297000000.0,452000000.0,636000000.0,,599000000.0,1429000000.0,-2222000000.0,663000000.0,,22343000000.0,-154000000.0,4705000000.0,4354000000.0,-154000000.0,576000000.0,20338000000.0,22343000000.0,10775000000.0,15984000000.0,,-2418000000.0
Tenet Healthcare Corp,THC,0W9AIBT6U6ADJ2I8HK17,70318,2018.0,Q1,,2018-03-31,2018-04-30 16:23:46+00:00,1059000000.0,2519000000.0,-239000000.0,651000000.0,974000000.0,0.0,4840000000.0,20000000.0,708000000.0,7036000000.0,1792000000.0,14223000000.0,1433000000.0,294000000.0,6906000000.0,681000000.0,383000000.0,36000000.0,528000000.0,1228000000.0,1390000000.0,599000000.0,738000000.0,,627000000.0,1942000000.0,-2248000000.0,666000000.0,,23184000000.0,-65000000.0,5634000000.0,4561000000.0,-65000000.0,616000000.0,20626000000.0,23184000000.0,10644000000.0,16065000000.0,,-2418000000.0
Tenet Healthcare Corp,THC,0W9AIBT6U6ADJ2I8HK17,70318,2019.0,FY,,2019-12-31,2020-05-04 16:20:36+00:00,1204000000.0,2743000000.0,-257000000.0,635000000.0,262000000.0,0.0,4767000000.0,10000000.0,877000000.0,7252000000.0,1602000000.0,14580000000.0,2369000000.0,310000000.0,,854000000.0,183000000.0,27000000.0,560000000.0,1369000000.0,1664000000.0,387000000.0,289000000.0,6878000000.0,1415000000.0,1506000000.0,-2513000000.0,171000000.0,,23365000000.0,-417000000.0,5081000000.0,4205000000.0,-417000000.0,437000000.0,21422000000.0,23365000000.0,18284000000.0,17217000000.0,,-2414000000.0
Tenet Healthcare Corp,THC,0W9AIBT6U6ADJ2I8HK17,70318,2019.0,Q3,,2019-09-30,2019-11-04 16:28:16+00:00,1125000000.0,2768000000.0,-216000000.0,671000000.0,314000000.0,0.0,4758000000.0,18000000.0,842000000.0,7315000000.0,1620000000.0,14858000000.0,2380000000.0,311000000.0,7001000000.0,830000000.0,252000000.0,36000000.0,495000000.0,1378000000.0,1544000000.0,0.0,252000000.0,,1405000000.0,1475000000.0,-2469000000.0,165000000.0,,23357000000.0,-341000000.0,4789000000.0,3928000000.0,-341000000.0,489000000.0,21393000000.0,23357000000.0,11567000000.0,17465000000.0,,-2414000000.0
Tenet Healthcare Corp,THC,0W9AIBT6U6ADJ2I8HK17,70318,2019.0,Q2,,2019-06-30,2019-08-05 16:26:29+00:00,1088000000.0,2734000000.0,-219000000.0,669000000.0,249000000.0,0.0,4762000000.0,19000000.0,720000000.0,7298000000.0,1645000000.0,14312000000.0,2297000000.0,309000000.0,6995000000.0,825000000.0,268000000.0,36000000.0,507000000.0,1393000000.0,1445000000.0,0.0,233000000.0,,1354000000.0,1462000000.0,-2237000000.0,664000000.0,,23207000000.0,-108000000.0,4704000000.0,4150000000.0,-108000000.0,717000000.0,21028000000.0,23207000000.0,11508000000.0,16878000000.0,,-2414000000.0
Tenet Healthcare Corp,THC,0W9AIBT6U6ADJ2I8HK17,70318,2019.0,Q1,,2019-03-31,2019-04-29 16:22:00+00:00,1101000000.0,2744000000.0,-221000000.0,690000000.0,252000000.0,0.0,4755000000.0,17000000.0,707000000.0,7283000000.0,1675000000.0,14814000000.0,2331000000.0,308000000.0,6996000000.0,808000000.0,291000000.0,36000000.0,512000000.0,1261000000.0,1436000000.0,0.0,323000000.0,,1268000000.0,1439000000.0,-2254000000.0,158000000.0,,23158000000.0,-134000000.0,4582000000.0,3725000000.0,-134000000.0,674000000.0,21045000000.0,23158000000.0,11580000000.0,17320000000.0,,-2414000000.0
Tenet Healthcare Corp,THC,0W9AIBT6U6ADJ2I8HK17,70318,2020.0,Q1,,2020-03-31,2020-05-04 16:20:36+00:00,1079000000.0,2722000000.0,-256000000.0,638000000.0,613000000.0,0.0,4746000000.0,18000000.0,788000000.0,7308000000.0,1611000000.0,15082000000.0,2467000000.0,324000000.0,,861000000.0,263000000.0,27000000.0,547000000.0,1317000000.0,1708000000.0,394000000.0,355000000.0,6786000000.0,1405000000.0,1526000000.0,-2434000000.0,165000000.0,,23823000000.0,-358000000.0,5388000000.0,4095000000.0,-358000000.0,503000000.0,21794000000.0,23823000000.0,18435000000.0,17699000000.0,,-2414000000.0
