company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2010.0,Q4,2010-10-01,2010-12-31,,,0.19,0.19,,0.18,204000000.0,74600000.0,34900000.0,34900000.0,34900000.0,,274100000.0,1134700000.0,,,15600000.0,56500000.0,,461600000.0,274100000.0,860600000.0,17100000.0,3700000.0,737700000.0,122900000.0,-13400000.0,109500000.0,1134700000.0,200300000.0,200000000.0,201100000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2010.0,FY,2010-01-01,2010-12-31,2013-02-27 15:54:50+00:00,,2.98,2.98,,2.97,204000000.0,263300000.0,596900000.0,596900000.0,596900000.0,,1012200000.0,4220200000.0,,75000000.0,34700000.0,218500000.0,,1759100000.0,1012200000.0,3208000000.0,60200000.0,3700000.0,2291300000.0,916700000.0,-56500000.0,860200000.0,4220200000.0,200300000.0,200000000.0,201100000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2010.0,Q3YTD,2010-01-01,2010-09-30,,,2.79,2.79,,2.79,,188700000.0,562000000.0,562000000.0,562000000.0,,738100000.0,3085500000.0,,75000000.0,19100000.0,162000000.0,,1297500000.0,738100000.0,2347400000.0,43100000.0,,1553600000.0,793800000.0,-43100000.0,750700000.0,3085500000.0,199100000.0,198700000.0,199700000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2010.0,Q3TTM,2009-10-01,2010-09-30,,,3.54,3.54,,3.52,73000000.0,263300000.0,717200000.0,717200000.0,717200000.0,,1012500000.0,4192800000.0,,75000000.0,94400000.0,213700000.0,-65700000.0,1757600000.0,1012500000.0,3180300000.0,53600000.0,1800000.0,2148000000.0,1032300000.0,-51800000.0,980500000.0,4192800000.0,199100000.0,198700000.0,199700000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2010.0,Q3,2010-07-01,2010-09-30,2011-11-02 15:11:31+00:00,,0.96,0.96,,0.96,,66300000.0,191100000.0,191100000.0,191100000.0,,219100000.0,965000000.0,,,5000000.0,57300000.0,,412000000.0,219100000.0,745900000.0,14200000.0,,474300000.0,271600000.0,-14200000.0,257400000.0,965000000.0,199100000.0,198700000.0,199700000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2010.0,Q2YTD,2010-01-01,2010-06-30,,,1.83,1.83,,1.83,,122400000.0,370900000.0,370900000.0,370900000.0,,519000000.0,2120500000.0,,75000000.0,14100000.0,104700000.0,,885500000.0,519000000.0,1601500000.0,28900000.0,,1079300000.0,522200000.0,-28900000.0,493300000.0,2120500000.0,201800000.0,201900000.0,203000000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2010.0,Q2TTM,2009-07-01,2010-06-30,,,3.28,3.28,,3.26,73000000.0,246900000.0,676000000.0,676000000.0,676000000.0,,1042700000.0,4203400000.0,,110000000.0,89400000.0,208600000.0,-43500000.0,1758500000.0,1042700000.0,3160700000.0,43600000.0,1800000.0,2196000000.0,964700000.0,-41800000.0,922900000.0,4203400000.0,201800000.0,201900000.0,203000000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2010.0,Q2,2010-04-01,2010-06-30,2011-08-08 15:24:47+00:00,,0.82,0.82,,0.82,,48300000.0,165500000.0,165500000.0,165500000.0,,250600000.0,1057700000.0,,75000000.0,11500000.0,54200000.0,,438300000.0,250600000.0,807100000.0,14300000.0,,579000000.0,228100000.0,-14300000.0,213800000.0,1057700000.0,201800000.0,201900000.0,203000000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2010.0,Q1TTM,2009-04-01,2010-03-31,,,3.44,3.44,,3.42,73000000.0,281000000.0,720600000.0,720600000.0,720600000.0,,1028900000.0,4165600000.0,,35000000.0,45800000.0,204300000.0,-7000000.0,1752500000.0,1028900000.0,3136700000.0,33300000.0,1800000.0,2103600000.0,1033100000.0,-31500000.0,1001600000.0,4165600000.0,203400000.0,203000000.0,204200000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2010.0,Q1,2010-01-01,2010-03-31,2011-05-04 19:30:41+00:00,,1.01,1.01,,1.01,,74100000.0,205400000.0,205400000.0,205400000.0,,268400000.0,1062800000.0,,,2600000.0,50500000.0,,447200000.0,268400000.0,794400000.0,14600000.0,,500300000.0,294100000.0,-14600000.0,279500000.0,1062800000.0,203400000.0,203000000.0,204200000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2011.0,Q4,2011-10-01,2011-12-31,,,0.89,0.89,0.18,0.88,,32400000.0,156100000.0,156100000.0,156600000.0,-500000.0,303200000.0,1167300000.0,,107800000.0,28200000.0,64900000.0,,462000000.0,303200000.0,864100000.0,16200000.0,3500000.0,662900000.0,201200000.0,-12700000.0,188500000.0,1167300000.0,187900000.0,187600000.0,188700000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 14:37:43+00:00,,4.05,4.05,0.18,4.03,,218900000.0,760000000.0,760000000.0,760800000.0,-800000.0,1122000000.0,4451800000.0,,157800000.0,75200000.0,238400000.0,,1834300000.0,1122000000.0,3329800000.0,55300000.0,10100000.0,2305700000.0,1024100000.0,-45200000.0,978900000.0,4451800000.0,187900000.0,187600000.0,188700000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2011.0,Q3YTD,2011-01-01,2011-09-30,,,3.16,3.16,,3.15,,186500000.0,603900000.0,603900000.0,604200000.0,-300000.0,818800000.0,3284500000.0,,50000000.0,47000000.0,173500000.0,,1372300000.0,818800000.0,2465700000.0,39100000.0,6600000.0,1642800000.0,822900000.0,-32500000.0,790400000.0,3284500000.0,187700000.0,187700000.0,188800000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2011.0,Q3TTM,2010-10-01,2011-09-30,,,3.35,3.35,,3.33,204000000.0,261100000.0,638800000.0,638800000.0,639100000.0,-300000.0,1092900000.0,4419200000.0,,50000000.0,62600000.0,230000000.0,,1833900000.0,1092900000.0,3326300000.0,56200000.0,10300000.0,2380500000.0,945800000.0,-45900000.0,899900000.0,4419200000.0,187700000.0,187700000.0,188800000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2011.0,Q3,2011-07-01,2011-09-30,2012-11-06 17:14:08+00:00,,1.02,1.02,,1.01,,63700000.0,191200000.0,191200000.0,191500000.0,-300000.0,251900000.0,1031500000.0,,,8000000.0,61000000.0,,444000000.0,251900000.0,779600000.0,13000000.0,1300000.0,513000000.0,266600000.0,-11700000.0,254900000.0,1031500000.0,187700000.0,187700000.0,188800000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2011.0,Q2YTD,2011-01-01,2011-06-30,,,2.14,2.14,,2.14,,122800000.0,412700000.0,412700000.0,412700000.0,,566900000.0,2253000000.0,,50000000.0,39000000.0,112500000.0,,928300000.0,566900000.0,1686100000.0,26100000.0,5300000.0,1129800000.0,556300000.0,-20800000.0,535500000.0,2253000000.0,192300000.0,191500000.0,192700000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2011.0,Q2TTM,2010-07-01,2011-06-30,,,3.29,3.29,,3.28,204000000.0,263700000.0,638700000.0,638700000.0,638700000.0,,1060100000.0,4352700000.0,,50000000.0,59600000.0,226300000.0,,1801900000.0,1060100000.0,3292600000.0,57400000.0,9000000.0,2341800000.0,950800000.0,-48400000.0,902400000.0,4352700000.0,192300000.0,191500000.0,192700000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2011.0,Q2,2011-04-01,2011-06-30,2012-08-07 09:28:45+00:00,,1.06,1.06,,1.06,,45500000.0,203800000.0,203800000.0,203800000.0,,287900000.0,1137400000.0,,50000000.0,13500000.0,56900000.0,,470000000.0,287900000.0,849500000.0,13100000.0,3300000.0,590400000.0,259100000.0,-9800000.0,249300000.0,1137400000.0,192300000.0,191500000.0,192700000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2011.0,Q1TTM,2010-04-01,2011-03-31,,,3.05,3.05,,3.04,204000000.0,266500000.0,600400000.0,600400000.0,600400000.0,,1022800000.0,4273000000.0,,75000000.0,57600000.0,223600000.0,,1770200000.0,1022800000.0,3250200000.0,58600000.0,5700000.0,2330400000.0,919800000.0,-52900000.0,866900000.0,4273000000.0,193400000.0,192600000.0,193800000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2011.0,Q1,2011-01-01,2011-03-31,2012-05-03 13:10:49+00:00,,1.08,1.08,,1.08,,77300000.0,208900000.0,208900000.0,208900000.0,,279000000.0,1115600000.0,,,25500000.0,55600000.0,,458300000.0,279000000.0,836600000.0,13000000.0,2000000.0,539400000.0,297200000.0,-11000000.0,286200000.0,1115600000.0,193400000.0,192600000.0,193800000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2012.0,Q4,2012-10-01,2012-12-31,,,0.9,0.9,0.18,0.88,96000000.0,34200000.0,152300000.0,152300000.0,152800000.0,-500000.0,298900000.0,1180500000.0,,15000000.0,54300000.0,55300000.0,,460500000.0,298900000.0,881600000.0,18900000.0,4900000.0,681100000.0,200500000.0,-14000000.0,186500000.0,1180500000.0,174800000.0,174900000.0,176000000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2012.0,FY,2012-01-01,2012-12-31,2015-02-23 17:19:22+00:00,,4.32,4.32,0.54,4.29,96000000.0,237200000.0,752900000.0,752900000.0,755000000.0,-2100000.0,1125200000.0,4471700000.0,,15000000.0,155400000.0,225600000.0,,1807100000.0,1125200000.0,3346500000.0,72900000.0,15600000.0,2299100000.0,1047400000.0,-57300000.0,990100000.0,4471700000.0,174800000.0,174900000.0,176000000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2012.0,Q3YTD,2012-01-01,2012-09-30,,,3.42,3.42,0.36,3.41,,203000000.0,600600000.0,600600000.0,602200000.0,-1600000.0,826300000.0,3291200000.0,,,101100000.0,170300000.0,,1346600000.0,826300000.0,2464900000.0,54000000.0,10700000.0,1618000000.0,846900000.0,-43300000.0,803600000.0,3291200000.0,174600000.0,174100000.0,175300000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2012.0,Q3TTM,2011-10-01,2012-09-30,,,4.31,4.31,0.54,4.29,,235400000.0,756700000.0,756700000.0,758800000.0,-2100000.0,1129500000.0,4458500000.0,,107800000.0,129300000.0,235200000.0,,1808600000.0,1129500000.0,3329000000.0,70200000.0,14200000.0,2280900000.0,1048100000.0,-56000000.0,992100000.0,4458500000.0,174600000.0,174100000.0,175300000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2012.0,Q3,2012-07-01,2012-09-30,2013-11-12 10:12:55+00:00,,1.02,1.02,0.18,1.02,,57200000.0,177700000.0,177700000.0,178100000.0,-400000.0,255700000.0,1025500000.0,,,36900000.0,53500000.0,,430000000.0,255700000.0,769800000.0,18300000.0,3800000.0,520400000.0,249400000.0,-14500000.0,234900000.0,1025500000.0,174600000.0,174100000.0,175300000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2012.0,Q2YTD,2012-01-01,2012-06-30,,,2.4,2.4,0.18,2.39,,145800000.0,422900000.0,422900000.0,424100000.0,-1200000.0,570600000.0,2265700000.0,,,64200000.0,116800000.0,,916600000.0,570600000.0,1695100000.0,35700000.0,6900000.0,1097600000.0,597500000.0,-28800000.0,568700000.0,2265700000.0,175800000.0,175200000.0,176200000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2012.0,Q2TTM,2011-07-01,2012-06-30,,,4.31,4.31,0.36,4.28,,241900000.0,770200000.0,770200000.0,772200000.0,-2000000.0,1125700000.0,4464500000.0,,107800000.0,100400000.0,242700000.0,,1822600000.0,1125700000.0,3338800000.0,64900000.0,11700000.0,2273500000.0,1065300000.0,-53200000.0,1012100000.0,4464500000.0,175800000.0,175200000.0,176200000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2012.0,Q2,2012-04-01,2012-06-30,2013-08-07 14:17:56+00:00,,1.22,1.22,0.18,1.22,,73600000.0,214000000.0,214000000.0,214500000.0,-500000.0,281900000.0,1125000000.0,,,30700000.0,57200000.0,,453300000.0,281900000.0,843100000.0,18100000.0,3800000.0,541200000.0,301900000.0,-14300000.0,287600000.0,1125000000.0,175800000.0,175200000.0,176200000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2012.0,Q1TTM,2011-04-01,2012-03-31,,,4.15,4.15,0.18,4.12,,213800000.0,760000000.0,760000000.0,761500000.0,-1500000.0,1131700000.0,4476900000.0,,157800000.0,83200000.0,242400000.0,,1839300000.0,1131700000.0,3345200000.0,59900000.0,11200000.0,2322700000.0,1022500000.0,-48700000.0,973800000.0,4476900000.0,177600000.0,177400000.0,178500000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2012.0,Q1,2012-01-01,2012-03-31,2013-05-08 15:25:37+00:00,,1.18,1.18,,1.17,,72200000.0,208900000.0,208900000.0,209600000.0,-700000.0,288700000.0,1140700000.0,,,33500000.0,59600000.0,,463300000.0,288700000.0,852000000.0,17600000.0,3100000.0,556400000.0,295600000.0,-14500000.0,281100000.0,1140700000.0,177600000.0,177400000.0,178500000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2013.0,FY,2013-01-01,2013-12-31,2016-02-29 15:19:23+00:00,78500000.0,0.11,4.6,0.8,4.54,,229500000.0,778600000.0,778600000.0,780400000.0,-1800000.0,1266700000.0,4623400000.0,-6000000.0,47000000.0,210300000.0,203000000.0,,1749300000.0,1266700000.0,3356700000.0,70100000.0,15600000.0,2288100000.0,1068600000.0,-60500000.0,1008100000.0,4623400000.0,7094500000.0,169600000.0,171800000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2013.0,Q4,2013-10-01,2013-12-31,,78500000.0,-3.0,1.49,0.2,1.47,,75200000.0,254800000.0,254800000.0,255300000.0,-500000.0,321400000.0,1240700000.0,-6000000.0,,54800000.0,45200000.0,,392500000.0,321400000.0,919300000.0,16500000.0,4200000.0,571000000.0,348300000.0,-18300000.0,330000000.0,1240700000.0,7094500000.0,169600000.0,171800000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2013.0,Q3YTD,2013-01-01,2013-09-30,,,3.11,3.11,0.6,3.07,,154300000.0,523800000.0,523800000.0,525100000.0,-1300000.0,945300000.0,3382700000.0,,47000000.0,155500000.0,157800000.0,,1356800000.0,945300000.0,2437400000.0,53600000.0,11400000.0,1717100000.0,720300000.0,-42200000.0,678100000.0,3382700000.0,169700000.0,170000000.0,172200000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2013.0,Q3TTM,2012-10-01,2013-09-30,,,4.01,4.01,0.78,3.95,96000000.0,188500000.0,676100000.0,676100000.0,677900000.0,-1800000.0,1244200000.0,4563200000.0,,62000000.0,209800000.0,213100000.0,,1817300000.0,1244200000.0,3319000000.0,72500000.0,16300000.0,2398200000.0,920800000.0,-56200000.0,864600000.0,4563200000.0,169700000.0,170000000.0,172200000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2013.0,Q3,2013-07-01,2013-09-30,2014-11-05 11:15:01+00:00,,0.91,0.91,0.2,0.9,,44300000.0,154100000.0,154100000.0,154400000.0,-300000.0,328800000.0,1074300000.0,,,46400000.0,49400000.0,,438000000.0,328800000.0,745500000.0,17100000.0,3800000.0,533800000.0,211700000.0,-13300000.0,198400000.0,1074300000.0,169700000.0,170000000.0,172200000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2013.0,Q2YTD,2013-01-01,2013-06-30,,,2.2,2.2,0.4,2.17,,110000000.0,369700000.0,369700000.0,370700000.0,-1000000.0,616500000.0,2308400000.0,,47000000.0,109100000.0,108400000.0,,918800000.0,616500000.0,1691900000.0,36500000.0,7600000.0,1183300000.0,508600000.0,-28900000.0,479700000.0,2308400000.0,169000000.0,168800000.0,170700000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2013.0,Q2TTM,2012-07-01,2013-06-30,,,4.12,4.12,0.76,4.07,96000000.0,201400000.0,699700000.0,699700000.0,701600000.0,-1900000.0,1171100000.0,4514400000.0,,62000000.0,200300000.0,217200000.0,,1809300000.0,1171100000.0,3343300000.0,73700000.0,16300000.0,2384800000.0,958500000.0,-57400000.0,901100000.0,4514400000.0,169000000.0,168800000.0,170700000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2013.0,Q2,2013-04-01,2013-06-30,2014-08-07 16:11:01+00:00,,0.9,0.9,0.2,0.89,,44300000.0,151700000.0,151700000.0,152100000.0,-400000.0,323600000.0,1169500000.0,,47000000.0,75600000.0,54900000.0,,458000000.0,323600000.0,845900000.0,18300000.0,3900000.0,635500000.0,210400000.0,-14400000.0,196000000.0,1169500000.0,169000000.0,168800000.0,170700000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2013.0,Q1TTM,2012-04-01,2013-03-31,,,4.44,4.44,0.74,4.4,96000000.0,230700000.0,762000000.0,762000000.0,764000000.0,-2000000.0,1129400000.0,4469900000.0,,15000000.0,155400000.0,219500000.0,,1804600000.0,1129400000.0,3340500000.0,73500000.0,16200000.0,2290500000.0,1050000000.0,-57300000.0,992700000.0,4469900000.0,168200000.0,168700000.0,170700000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2013.0,Q1,2013-01-01,2013-03-31,2014-05-06 14:06:05+00:00,,1.3,1.3,0.2,1.28,,65700000.0,218000000.0,218000000.0,218600000.0,-600000.0,292900000.0,1138900000.0,,,33500000.0,53500000.0,,460800000.0,292900000.0,846000000.0,18200000.0,3700000.0,547800000.0,298200000.0,-14500000.0,283700000.0,1138900000.0,168200000.0,168700000.0,170700000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2014.0,FY,2014-01-01,2014-12-31,2017-03-01 15:58:49+00:00,92500000.0,4.26,4.26,0.88,4.2,,220200000.0,719200000.0,719200000.0,720300000.0,-1100000.0,1242800000.0,4673300000.0,-46700000.0,21500000.0,341100000.0,187400000.0,,1750700000.0,1242800000.0,3430500000.0,63100000.0,11900000.0,2393200000.0,1037300000.0,-97900000.0,939400000.0,4673300000.0,169100000.0,169000000.0,171700000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2014.0,Q4,2014-10-01,2014-12-31,,20500000.0,1.86,0.88,0.22,0.87,,38200000.0,149100000.0,149100000.0,149200000.0,-100000.0,311600000.0,1222900000.0,-21300000.0,,176300000.0,46100000.0,,447300000.0,311600000.0,911300000.0,16000000.0,3500000.0,690200000.0,221100000.0,-33800000.0,187300000.0,1222900000.0,169100000.0,169000000.0,171700000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2014.0,Q3,2014-07-01,2014-09-30,2015-11-09 17:07:05+00:00,20600000.0,0.04,1.02,0.22,1.01,,56900000.0,172900000.0,172900000.0,173100000.0,-200000.0,295900000.0,1106000000.0,-12100000.0,-300000.0,65900000.0,45900000.0,,422800000.0,295900000.0,810100000.0,16300000.0,3000000.0,554900000.0,255200000.0,-25400000.0,229800000.0,1106000000.0,4327500000.0,169000000.0,171700000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2014.0,Q3YTD,2014-01-01,2014-09-30,,72000000.0,2.4,3.38,0.66,3.33,,182000000.0,570100000.0,570100000.0,571100000.0,-1000000.0,931200000.0,3450400000.0,-25400000.0,21500000.0,164800000.0,141300000.0,,1303400000.0,931200000.0,2519200000.0,47100000.0,8400000.0,1703000000.0,816200000.0,-64100000.0,752100000.0,3450400000.0,4327500000.0,169000000.0,171700000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2014.0,Q3TTM,2013-10-01,2014-09-30,,150500000.0,-0.6,4.87,0.86,4.8,,257200000.0,824900000.0,824900000.0,826400000.0,-1500000.0,1252600000.0,4691100000.0,-31400000.0,21500000.0,219600000.0,186500000.0,,1695900000.0,1252600000.0,3438500000.0,63600000.0,12600000.0,2274000000.0,1164500000.0,-82400000.0,1082100000.0,4691100000.0,4327500000.0,169000000.0,171700000.0
