company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2011.0,Q1,2011-01-01,2011-03-31,2012-05-03 13:10:49+00:00,,86100000.0,7900000.0,-135300000.0,17000000.0,200000.0,-216500000.0,-66900000.0,182200000.0,-216500000.0,-66900000.0,182200000.0,-93300000.0,208900000.0,208900000.0,22500000.0,2400000.0,-59500000.0,,,-65300000.0,-17100000.0,,-236100000.0,75000000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2012.0,Q4,2012-10-01,2012-12-31,,-59000000.0,90200000.0,-2500000.0,3300000.0,12800000.0,,-58100000.0,-224600000.0,368000000.0,-58100000.0,-224600000.0,368000000.0,82800000.0,152300000.0,152300000.0,122200000.0,400000.0,-5300000.0,,-31200000.0,-328400000.0,-43300000.0,99800000.0,-139900000.0,211400000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2012.0,FY,2012-01-01,2012-12-31,2015-02-23 17:19:22+00:00,-59000000.0,363100000.0,-7300000.0,-128200000.0,46900000.0,147300000.0,-436500000.0,-592100000.0,1151900000.0,-436500000.0,-592100000.0,1151900000.0,116000000.0,752900000.0,752900000.0,164100000.0,2700000.0,-166800000.0,,-94400000.0,-1130100000.0,-114700000.0,-53400000.0,-485600000.0,878500000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2012.0,Q3TTM,2011-10-01,2012-09-30,,-56800000.0,367200000.0,-6800000.0,-6300000.0,43500000.0,321900000.0,-340900000.0,-580800000.0,1177000000.0,-340900000.0,-580800000.0,1177000000.0,248500000.0,756700000.0,756700000.0,59400000.0,3300000.0,-183500000.0,,-63200000.0,-1060000000.0,-117400000.0,-157200000.0,-489200000.0,836900000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2012.0,Q3,2012-07-01,2012-09-30,,,82700000.0,7200000.0,78400000.0,16100000.0,,-116300000.0,-85400000.0,345000000.0,-116300000.0,-85400000.0,345000000.0,150500000.0,177700000.0,177700000.0,6200000.0,900000.0,-38500000.0,,-31500000.0,-264200000.0,-27100000.0,-4200000.0,-97600000.0,244400000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-12 10:12:55+00:00,,272900000.0,-4800000.0,-131500000.0,34100000.0,147300000.0,-378400000.0,-367500000.0,783900000.0,-378400000.0,-367500000.0,783900000.0,33200000.0,600600000.0,600600000.0,41900000.0,2300000.0,-161500000.0,,-63200000.0,-801700000.0,-71400000.0,-153200000.0,-345700000.0,667100000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2012.0,Q2TTM,2011-07-01,2012-06-30,,-56800000.0,375400000.0,-18100000.0,-33100000.0,32300000.0,696900000.0,-393600000.0,-744000000.0,1182600000.0,-393600000.0,-744000000.0,1182600000.0,26900000.0,770200000.0,770200000.0,70100000.0,2800000.0,-197900000.0,,-31700000.0,-1012900000.0,-124100000.0,-153000000.0,-940900000.0,647700000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2012.0,Q2,2012-04-01,2012-06-30,,,93400000.0,-3600000.0,-92800000.0,7700000.0,146300000.0,-133000000.0,-117900000.0,231500000.0,-133000000.0,-117900000.0,231500000.0,-23000000.0,214000000.0,214000000.0,16900000.0,200000.0,-59300000.0,,-31700000.0,-281900000.0,-24800000.0,-149000000.0,-106500000.0,248100000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-07 14:17:56+00:00,,190200000.0,-12000000.0,-209900000.0,18000000.0,147300000.0,-262100000.0,-282100000.0,438900000.0,-262100000.0,-282100000.0,438900000.0,-117300000.0,422900000.0,422900000.0,35700000.0,1400000.0,-123000000.0,,-31700000.0,-537500000.0,-44300000.0,-149000000.0,-248100000.0,422700000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2012.0,Q1TTM,2011-04-01,2012-03-31,,-56800000.0,370600000.0,-13600000.0,-4600000.0,36700000.0,550600000.0,-368400000.0,-721700000.0,1202100000.0,-368400000.0,-721700000.0,1202100000.0,98400000.0,760000000.0,760000000.0,76100000.0,3800000.0,-190700000.0,,,-852400000.0,-116200000.0,-4000000.0,-955500000.0,494400000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2012.0,Q1,2012-01-01,2012-03-31,2013-05-08 15:25:37+00:00,,96800000.0,-8400000.0,-117100000.0,10300000.0,1000000.0,-129100000.0,-164200000.0,207400000.0,-129100000.0,-164200000.0,207400000.0,-94300000.0,208900000.0,208900000.0,18800000.0,1200000.0,-63700000.0,,,-255600000.0,-19500000.0,,-141600000.0,174600000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2013.0,FY,2013-01-01,2013-12-31,2016-02-29 15:19:23+00:00,-74200000.0,358500000.0,-17000000.0,-260300000.0,474800000.0,,-467300000.0,-282500000.0,963100000.0,-467300000.0,-282500000.0,963100000.0,196300000.0,778600000.0,778600000.0,86300000.0,8600000.0,-206400000.0,,-132400000.0,-732700000.0,-100000000.0,-97500000.0,-720800000.0,830800000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2013.0,Q4,2013-10-01,2013-12-31,,-74200000.0,90100000.0,-4600000.0,-67000000.0,149400000.0,,-122200000.0,-10200000.0,300200000.0,-122200000.0,-10200000.0,300200000.0,163200000.0,254800000.0,254800000.0,22300000.0,1300000.0,39600000.0,,-32200000.0,-152400000.0,-22800000.0,1800000.0,-242500000.0,199600000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2013.0,Q3TTM,2012-10-01,2013-09-30,,-59000000.0,358600000.0,-14900000.0,-190000000.0,338200000.0,,-403200000.0,-496900000.0,1030900000.0,-403200000.0,-496900000.0,1030900000.0,115900000.0,676100000.0,676100000.0,186200000.0,7700000.0,-251300000.0,,-131400000.0,-908700000.0,-120500000.0,500000.0,-618200000.0,842600000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2013.0,Q3,2013-07-01,2013-09-30,,,91900000.0,5200000.0,28000000.0,108700000.0,,60300000.0,-150700000.0,292700000.0,60300000.0,-150700000.0,292700000.0,207500000.0,154100000.0,154100000.0,18700000.0,2200000.0,-55300000.0,,-33900000.0,-214300000.0,-36900000.0,800000.0,-17500000.0,155800000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-05 11:15:01+00:00,,268400000.0,-12400000.0,-193300000.0,325400000.0,,-345100000.0,-272300000.0,662900000.0,-345100000.0,-272300000.0,662900000.0,33100000.0,523800000.0,523800000.0,64000000.0,7300000.0,-246000000.0,,-100200000.0,-580300000.0,-77200000.0,-99300000.0,-478300000.0,631200000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2013.0,Q2TTM,2012-07-01,2013-06-30,,-59000000.0,349400000.0,-12900000.0,-139600000.0,245600000.0,,-579800000.0,-431600000.0,1083200000.0,-579800000.0,-431600000.0,1083200000.0,58900000.0,699700000.0,699700000.0,173700000.0,6400000.0,-234500000.0,,-129000000.0,-958600000.0,-110700000.0,-4500000.0,-698300000.0,931200000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2013.0,Q2,2013-04-01,2013-06-30,,,91400000.0,-9300000.0,-73800000.0,149700000.0,,47100000.0,-174600000.0,189700000.0,47100000.0,-174600000.0,189700000.0,52900000.0,151700000.0,151700000.0,20400000.0,1600000.0,-124400000.0,,-35400000.0,-271200000.0,-22400000.0,,-68800000.0,243400000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-07 16:11:01+00:00,,176500000.0,-17600000.0,-221300000.0,216700000.0,,-405400000.0,-121600000.0,370200000.0,-405400000.0,-121600000.0,370200000.0,-174400000.0,369700000.0,369700000.0,45300000.0,5100000.0,-190700000.0,,-66300000.0,-366000000.0,-40300000.0,-100100000.0,-460800000.0,475400000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2013.0,Q1TTM,2012-04-01,2013-03-31,,-59000000.0,351400000.0,-7200000.0,-158600000.0,103600000.0,146300000.0,-759900000.0,-374900000.0,1125000000.0,-759900000.0,-374900000.0,1125000000.0,-17000000.0,762000000.0,762000000.0,170200000.0,5000000.0,-169400000.0,,-125300000.0,-969300000.0,-113100000.0,-153500000.0,-736000000.0,935900000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2013.0,Q1,2013-01-01,2013-03-31,2014-05-06 14:06:05+00:00,,85100000.0,-8300000.0,-147500000.0,67000000.0,,-452500000.0,53000000.0,180500000.0,-452500000.0,53000000.0,180500000.0,-227300000.0,218000000.0,218000000.0,24900000.0,3500000.0,-66300000.0,,-30900000.0,-94800000.0,-17900000.0,-100100000.0,-392000000.0,232000000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2014.0,FY,2014-01-01,2014-12-31,2017-03-01 15:58:49+00:00,-54300000.0,375800000.0,-18300000.0,-78200000.0,284700000.0,2300000.0,-570100000.0,-469400000.0,1060500000.0,-570100000.0,-469400000.0,1060500000.0,2700000.0,719200000.0,719200000.0,43700000.0,3400000.0,-201500000.0,,-145500000.0,-1350900000.0,-144900000.0,-314100000.0,-400900000.0,1282200000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2014.0,Q4,2014-10-01,2014-12-31,,-54300000.0,92600000.0,-11500000.0,136900000.0,30200000.0,900000.0,-263100000.0,28700000.0,361900000.0,-263100000.0,28700000.0,361900000.0,116000000.0,153700000.0,153700000.0,-21300000.0,-6300000.0,-29800000.0,,-37500000.0,-200800000.0,-49200000.0,-250000000.0,-400000.0,362800000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-09 17:07:05+00:00,,283200000.0,-6800000.0,-215100000.0,254500000.0,1400000.0,-307000000.0,-498100000.0,698600000.0,-307000000.0,-498100000.0,698600000.0,-113300000.0,565500000.0,565500000.0,65000000.0,9700000.0,-171700000.0,,-108000000.0,-1150100000.0,-95700000.0,-64100000.0,-400500000.0,919400000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2014.0,Q3TTM,2013-10-01,2014-09-30,,-74200000.0,373300000.0,-11400000.0,-282100000.0,403900000.0,1400000.0,-429200000.0,-508300000.0,998800000.0,-429200000.0,-508300000.0,998800000.0,49900000.0,820300000.0,820300000.0,87300000.0,11000000.0,-132100000.0,,-140200000.0,-1302500000.0,-118500000.0,-62300000.0,-643000000.0,1119000000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2014.0,Q3,2014-07-01,2014-09-30,,,90900000.0,-11800000.0,-19900000.0,35600000.0,900000.0,-15900000.0,-229400000.0,255700000.0,-15900000.0,-229400000.0,255700000.0,-1400000.0,168300000.0,168300000.0,16400000.0,1100000.0,-58300000.0,,-37100000.0,-366800000.0,-32300000.0,-16400000.0,,228000000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2014.0,Q2TTM,2013-07-01,2014-06-30,,-74200000.0,374300000.0,5600000.0,-234200000.0,477000000.0,500000.0,-353000000.0,-429600000.0,1035800000.0,-353000000.0,-429600000.0,1035800000.0,258800000.0,806100000.0,806100000.0,89600000.0,12100000.0,-129100000.0,,-137000000.0,-1150000000.0,-123100000.0,-45100000.0,-660500000.0,1046800000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2014.0,Q2,2014-04-01,2014-06-30,,,91300000.0,2600000.0,-33400000.0,80700000.0,300000.0,-400000.0,-170300000.0,254100000.0,-400000.0,-170300000.0,254100000.0,86000000.0,176100000.0,176100000.0,20100000.0,3200000.0,-64000000.0,,-36900000.0,-182600000.0,-32000000.0,-47700000.0,,108300000.0,
