company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2010.0,Q4,2010-10-01,2010-12-31,,1577000.0,78057000.0,,,17378000.0,1908056000.0,-318000000.0,938260000.0,-103964000.0,149770000.0,938260000.0,-103964000.0,149770000.0,984066000.0,145526000.0,145526000.0,-92768000.0,-3694000.0,-2163000.0,,-156357000.0,,-243263000.0,-32747000.0,-491745000.0,,,141925000.0,32284000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2010.0,FY,2010-01-01,2010-12-31,2013-02-12 08:39:53+00:00,3478000.0,313447000.0,,,-2050000.0,2426900000.0,,774873000.0,-430929000.0,580498000.0,774873000.0,-430929000.0,580498000.0,924442000.0,344395000.0,344395000.0,-78772000.0,-6924000.0,1046000.0,,-590735000.0,,-609497000.0,-97930000.0,-1054368000.0,,,243168000.0,32284000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2010.0,Q3TTM,2009-10-01,2010-09-30,,1919000.0,312931000.0,,,-45338000.0,525621000.0,318000000.0,-328656000.0,-319717000.0,556642000.0,-328656000.0,-319717000.0,556642000.0,-91731000.0,234353000.0,234353000.0,52777000.0,-7109000.0,17517000.0,,-574652000.0,,-399668000.0,-78564000.0,-590516000.0,,,140998000.0,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2010.0,Q3,2010-07-01,2010-09-30,,305000.0,78507000.0,,,-924000.0,78255000.0,318000000.0,-32623000.0,-165633000.0,154631000.0,-32623000.0,-165633000.0,154631000.0,-43625000.0,26173000.0,26173000.0,50570000.0,-4350000.0,8303000.0,,-149625000.0,,-200713000.0,-48638000.0,-274903000.0,,,75415000.0,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-10-31 08:20:18+00:00,1901000.0,235390000.0,,,-19428000.0,518844000.0,318000000.0,-163387000.0,-326965000.0,430728000.0,-163387000.0,-326965000.0,430728000.0,-59624000.0,198869000.0,198869000.0,13996000.0,-3230000.0,3209000.0,,-434378000.0,,-366234000.0,-65183000.0,-562623000.0,,,101243000.0,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2010.0,Q2TTM,2009-07-01,2010-06-30,,1811000.0,316781000.0,,,53142000.0,872048000.0,1942000.0,-261318000.0,-233540000.0,541634000.0,-261318000.0,-233540000.0,541634000.0,46776000.0,164960000.0,164960000.0,4940000.0,-6581000.0,68970000.0,,-557127000.0,,-396183000.0,-38421000.0,-571600000.0,,,132094000.0,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2010.0,Q2,2010-04-01,2010-06-30,,32000.0,77912000.0,,,14311000.0,440589000.0,-210000000.0,7640000.0,-122622000.0,166638000.0,7640000.0,-122622000.0,166638000.0,51656000.0,88595000.0,88595000.0,-14212000.0,-3456000.0,-945000.0,,-142161000.0,,-134329000.0,-11925000.0,-78878000.0,1546000.0,,24577000.0,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-02 08:34:31+00:00,1596000.0,156883000.0,,,-18504000.0,440589000.0,,-130764000.0,-161332000.0,276097000.0,-130764000.0,-161332000.0,276097000.0,-15999000.0,172696000.0,172696000.0,-36574000.0,1120000.0,-5094000.0,,-284753000.0,,-165521000.0,-16545000.0,-287720000.0,,,25828000.0,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2010.0,Q1TTM,2009-04-01,2010-03-31,,-4429000.0,318498000.0,,,9843000.0,852912000.0,126942000.0,-447596000.0,-82257000.0,508135000.0,-447596000.0,-82257000.0,508081000.0,-21772000.0,177543000.0,177543000.0,6680000.0,-6838000.0,73251000.0,,-537490000.0,,-280904000.0,-35680000.0,-883054000.0,-68000.0,,161076000.0,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2010.0,Q1,2010-01-01,2010-03-31,2011-05-03 08:33:49+00:00,1564000.0,78971000.0,,,-32815000.0,,210000000.0,-138404000.0,-38710000.0,109459000.0,-138404000.0,-38710000.0,109459000.0,-67655000.0,84101000.0,84101000.0,-22362000.0,4576000.0,-4149000.0,,-142592000.0,,-31192000.0,-4620000.0,-208842000.0,-1546000.0,,1251000.0,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2011.0,Q4,2011-10-01,2011-12-31,,2412000.0,87367000.0,,,23080000.0,24930000.0,79000000.0,-119132000.0,-29462000.0,137240000.0,-119132000.0,-29462000.0,137240000.0,-11354000.0,70787000.0,70787000.0,-46406000.0,-4155000.0,6770000.0,,-201641000.0,,-34358000.0,-21131000.0,-17266000.0,,,74000.0,19183000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2011.0,FY,2011-01-01,2011-12-31,2014-02-11 08:39:43+00:00,21259000.0,357395000.0,,,-39743000.0,1327813000.0,2854000000.0,2853128000.0,-4580484000.0,724161000.0,2853128000.0,-4580484000.0,724161000.0,-1003195000.0,554494000.0,554494000.0,-169244000.0,-35232000.0,-2826000.0,,-787689000.0,,-4847879000.0,-52903000.0,-505764000.0,,,303941000.0,19183000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2011.0,Q3TTM,2010-10-01,2011-09-30,,20424000.0,348085000.0,,,-45445000.0,3210939000.0,2457000000.0,3910520000.0,-4654986000.0,736691000.0,3910520000.0,-4654986000.0,736691000.0,-7775000.0,629233000.0,629233000.0,-215606000.0,-34771000.0,-11759000.0,,-742405000.0,,-5056784000.0,-64519000.0,-980243000.0,,,445792000.0,32284000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2011.0,Q3,2011-07-01,2011-09-30,,2538000.0,88556000.0,,,-47607000.0,21308000.0,375000000.0,-99080000.0,-286371000.0,154106000.0,-99080000.0,-286371000.0,154106000.0,-231345000.0,175471000.0,175471000.0,-64852000.0,9707000.0,-3303000.0,,-201133000.0,,-272383000.0,-10832000.0,-303962000.0,,,147000.0,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-30 08:36:04+00:00,18847000.0,270028000.0,,,-62823000.0,1302883000.0,2775000000.0,2972260000.0,-4551022000.0,586921000.0,2972260000.0,-4551022000.0,586921000.0,-991841000.0,483707000.0,483707000.0,-122838000.0,-31077000.0,-9596000.0,,-586048000.0,,-4813521000.0,-31772000.0,-488498000.0,,,303867000.0,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2011.0,Q2TTM,2010-07-01,2011-06-30,,18191000.0,338036000.0,,,1238000.0,3267886000.0,2400000000.0,3976977000.0,-4534248000.0,737216000.0,3976977000.0,-4534248000.0,737216000.0,179945000.0,479935000.0,479935000.0,-100184000.0,-48828000.0,-153000.0,,-690897000.0,,-4985114000.0,-102325000.0,-951184000.0,,,521060000.0,32284000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2011.0,Q2,2011-04-01,2011-06-30,,2267000.0,90052000.0,,,-9976000.0,33526000.0,,-306257000.0,-3689148000.0,282988000.0,-306257000.0,-3689148000.0,282988000.0,-3712417000.0,234252000.0,234252000.0,-33607000.0,-18530000.0,-1192000.0,,-200706000.0,,-3979942000.0,-11447000.0,-120547000.0,,,303433000.0,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-07-31 08:34:19+00:00,16309000.0,181472000.0,,,-15216000.0,1281575000.0,2400000000.0,3071340000.0,-4264651000.0,432815000.0,3071340000.0,-4264651000.0,432815000.0,-760496000.0,308236000.0,308236000.0,-57986000.0,-40784000.0,-6293000.0,,-384915000.0,,-4541138000.0,-20940000.0,-184536000.0,,,303720000.0,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2011.0,Q1TTM,2010-04-01,2011-03-31,,15956000.0,325896000.0,,,25525000.0,3674949000.0,2190000000.0,4290874000.0,-967722000.0,620866000.0,4290874000.0,-967722000.0,620866000.0,3944018000.0,334278000.0,334278000.0,-80789000.0,-33754000.0,94000.0,,-632352000.0,,-1139501000.0,-102803000.0,-909515000.0,1546000.0,,242204000.0,32284000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2011.0,Q1,2011-01-01,2011-03-31,2012-05-01 08:33:09+00:00,14042000.0,91420000.0,,,-5240000.0,1248049000.0,2400000000.0,3377597000.0,-575503000.0,149827000.0,3377597000.0,-575503000.0,149827000.0,2951921000.0,73984000.0,73984000.0,-24379000.0,-22254000.0,-5101000.0,,-184209000.0,,-561196000.0,-9493000.0,-63989000.0,,,287000.0,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2012.0,Q4,2012-10-01,2012-12-31,,3709000.0,100173000.0,,,37066000.0,988374000.0,800000000.0,1500734000.0,-1663454000.0,313917000.0,1500734000.0,-1663454000.0,313917000.0,151197000.0,246260000.0,246260000.0,-73291000.0,-5257000.0,6444000.0,,-227078000.0,,-1835366000.0,-18623000.0,-55305000.0,,,40386000.0,143705000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2012.0,FY,2012-01-01,2012-12-31,2015-02-10 08:38:40+00:00,14269000.0,366512000.0,,,2984000.0,1792786000.0,1764789000.0,1493449000.0,-2314152000.0,1034870000.0,1493449000.0,-2314152000.0,1034870000.0,214167000.0,846842000.0,846842000.0,-195737000.0,-16190000.0,6620000.0,,-865306000.0,,-2455321000.0,-61440000.0,-887130000.0,,-295500000.0,45046000.0,150943000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2012.0,Q3TTM,2011-10-01,2012-09-30,,12972000.0,353706000.0,,,-11002000.0,829342000.0,1043789000.0,-126417000.0,-680160000.0,858193000.0,-126417000.0,-680160000.0,858193000.0,51616000.0,671369000.0,671369000.0,-168852000.0,-15088000.0,6946000.0,,-839869000.0,,-654313000.0,-63948000.0,-849091000.0,,-295500000.0,4734000.0,26421000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2012.0,Q3,2012-07-01,2012-09-30,,3423000.0,90139000.0,,,-20564000.0,21275000.0,514789000.0,26594000.0,-337156000.0,237402000.0,26594000.0,-337156000.0,237402000.0,-73160000.0,199043000.0,199043000.0,-34639000.0,-4028000.0,-124000.0,,-215376000.0,,-321479000.0,-15705000.0,-290066000.0,,,152000.0,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-04 07:01:34+00:00,10560000.0,266339000.0,,,-34082000.0,804412000.0,964789000.0,-7285000.0,-650698000.0,720953000.0,-7285000.0,-650698000.0,720953000.0,62970000.0,600582000.0,600582000.0,-122446000.0,-10933000.0,176000.0,,-638228000.0,,-619955000.0,-42817000.0,-831825000.0,,-295500000.0,4660000.0,7238000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2012.0,Q2TTM,2011-07-01,2012-06-30,,12087000.0,352123000.0,,,-38045000.0,829375000.0,904000000.0,-252091000.0,-629375000.0,774897000.0,-252091000.0,-629375000.0,774897000.0,-106569000.0,647797000.0,647797000.0,-199065000.0,-1353000.0,3767000.0,,-825626000.0,,-605217000.0,-59075000.0,-862987000.0,,-295500000.0,4729000.0,26421000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2012.0,Q2,2012-04-01,2012-06-30,,3305000.0,87924000.0,,,44678000.0,385568000.0,,-192476000.0,-282396000.0,297083000.0,-192476000.0,-282396000.0,297083000.0,-177789000.0,204975000.0,204975000.0,-43799000.0,-3174000.0,1489000.0,,-211785000.0,,-266197000.0,-18181000.0,-67585000.0,,-295500000.0,493000.0,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-02 08:31:42+00:00,7137000.0,176200000.0,,,-13518000.0,783137000.0,450000000.0,-33879000.0,-313542000.0,483551000.0,-33879000.0,-313542000.0,483551000.0,136130000.0,401539000.0,401539000.0,-87807000.0,-6905000.0,300000.0,,-422852000.0,,-298476000.0,-27112000.0,-541759000.0,,-295500000.0,4508000.0,7238000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2012.0,Q1TTM,2011-04-01,2012-03-31,,11049000.0,354251000.0,,,-92699000.0,477333000.0,904000000.0,-365872000.0,-4036127000.0,760802000.0,-365872000.0,-4036127000.0,760802000.0,-3641197000.0,677074000.0,677074000.0,-188873000.0,-16709000.0,1086000.0,,-814547000.0,,-4318962000.0,-52341000.0,-915949000.0,,,307669000.0,26421000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2012.0,Q1,2012-01-01,2012-03-31,2013-05-02 09:01:42+00:00,3832000.0,88276000.0,,,-58196000.0,397569000.0,450000000.0,158597000.0,-31146000.0,186468000.0,158597000.0,-31146000.0,186468000.0,313919000.0,196564000.0,196564000.0,-44008000.0,-3731000.0,-1189000.0,,-211067000.0,,-32279000.0,-8931000.0,-474174000.0,,,4015000.0,7238000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2013.0,FY,2013-01-01,2013-12-31,2016-02-09 09:32:28+00:00,11895000.0,429174000.0,,960000.0,-48569000.0,114082000.0,806798000.0,-900416000.0,-196648000.0,1148987000.0,-900416000.0,-196648000.0,1148987000.0,52883000.0,985006000.0,985006000.0,-228519000.0,-5192000.0,14721000.0,,-956685000.0,,-534476000.0,-64557000.0,-859419000.0,,,291848000.0,95816000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2013.0,Q4,2013-10-01,2013-12-31,,4387000.0,107398000.0,,306000.0,2750000.0,21578000.0,516918000.0,-131777000.0,77306000.0,305307000.0,-131777000.0,77306000.0,305307000.0,251142000.0,297639000.0,297639000.0,-106867000.0,-6043000.0,23903000.0,,-239816000.0,,-40484000.0,-30593000.0,-424414000.0,,,32441000.0,92039000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2013.0,Q3TTM,2012-10-01,2013-09-30,,11217000.0,421949000.0,,654000.0,-14253000.0,1080878000.0,1089880000.0,732095000.0,-1937408000.0,1157597000.0,732095000.0,-1937408000.0,1157597000.0,-47062000.0,933627000.0,933627000.0,-194943000.0,-4406000.0,-2738000.0,,-943947000.0,,-2329358000.0,-52587000.0,-490310000.0,,,299793000.0,147482000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2013.0,Q3,2013-07-01,2013-09-30,,4136000.0,106292000.0,,591000.0,-44223000.0,30644000.0,24831000.0,-423350000.0,146981000.0,272078000.0,-423350000.0,146981000.0,272078000.0,-3700000.0,236858000.0,236858000.0,-30985000.0,5216000.0,-2981000.0,,-239416000.0,,-48277000.0,-14026000.0,-244625000.0,,,212265000.0,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-04 08:34:06+00:00,7508000.0,321776000.0,,654000.0,-51319000.0,92504000.0,289880000.0,-768639000.0,-273954000.0,843680000.0,-768639000.0,-273954000.0,843680000.0,-198259000.0,687367000.0,687367000.0,-121652000.0,851000.0,-9182000.0,,-716869000.0,,-493992000.0,-33964000.0,-435005000.0,,,259407000.0,3777000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2013.0,Q2TTM,2012-07-01,2013-06-30,,10504000.0,405796000.0,,63000.0,9406000.0,1071509000.0,1579838000.0,1182039000.0,-2421545000.0,1122921000.0,1182039000.0,-2421545000.0,1122921000.0,-116522000.0,895812000.0,895812000.0,-198597000.0,-13650000.0,119000.0,,-919907000.0,,-2602560000.0,-54266000.0,-535751000.0,,,87680000.0,147482000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2013.0,Q2,2013-04-01,2013-06-30,,-1194000.0,110767000.0,,63000.0,60169000.0,28918000.0,251049000.0,11827000.0,-363575000.0,357252000.0,11827000.0,-363575000.0,357252000.0,5567000.0,216725000.0,216725000.0,-29215000.0,-1598000.0,-6942000.0,,-238986000.0,,-366355000.0,-10979000.0,-28245000.0,689000.0,,16924000.0,3777000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-05 08:34:32+00:00,3372000.0,215484000.0,,63000.0,-7096000.0,61860000.0,265049000.0,-345289000.0,-420935000.0,571602000.0,-345289000.0,-420935000.0,571602000.0,-194559000.0,450509000.0,450509000.0,-90667000.0,-4365000.0,-6201000.0,,-477453000.0,,-445715000.0,-19938000.0,-190380000.0,,,47142000.0,3777000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2013.0,Q1TTM,2012-04-01,2013-03-31,,15003000.0,382953000.0,,,-6085000.0,1428159000.0,1328789000.0,977736000.0,-2340366000.0,1062752000.0,977736000.0,-2340366000.0,1062752000.0,-299878000.0,884062000.0,884062000.0,-213181000.0,-15226000.0,8550000.0,,-892706000.0,,-2502402000.0,-61468000.0,-575091000.0,-689000.0,-295500000.0,71249000.0,143705000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2013.0,Q1,2013-01-01,2013-03-31,2014-05-06 08:34:02+00:00,4566000.0,104717000.0,,,-67265000.0,32942000.0,14000000.0,-357116000.0,-57360000.0,214350000.0,-357116000.0,-57360000.0,214350000.0,-200126000.0,233784000.0,233784000.0,-61452000.0,-2767000.0,741000.0,,-238467000.0,,-79360000.0,-8959000.0,-162135000.0,-689000.0,,30218000.0,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2014.0,FY,2014-01-01,2014-12-31,2017-02-13 08:39:36+00:00,18311000.0,459995000.0,,1715000.0,13222000.0,96592000.0,2030635000.0,144797000.0,-1511879000.0,1248621000.0,144797000.0,-1511879000.0,1248621000.0,-116746000.0,936591000.0,936591000.0,-179498000.0,-16834000.0,-9090000.0,,-1001559000.0,,-1655123000.0,-71734000.0,-951334000.0,-12703000.0,,119511000.0,104557000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2014.0,Q4,2014-10-01,2014-12-31,,4808000.0,116499000.0,,1712000.0,101478000.0,23533000.0,770964000.0,287622000.0,-554654000.0,365599000.0,287622000.0,-554654000.0,365599000.0,100279000.0,199630000.0,199630000.0,-56816000.0,-9397000.0,6143000.0,,-250724000.0,,-671643000.0,-26781000.0,-245650000.0,-1104000.0,,70008000.0,67619000.0
