company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,othergains,otherincome,otheroperatingexpenses,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
MEDCO HEALTH SOLUTIONS INC,MHS,,1170650,2010.0,FY,2009-12-27,2010-12-25,2011-02-22 16:25:01+00:00,287400000.0,3.22,3.22,3.16,906900000.0,1427300000.0,1427300000.0,1427300000.0,61633200000.0,65968300000.0,,9400000.0,,1550400000.0,61633200000.0,4335100000.0,172500000.0,1837800000.0,2497300000.0,-163100000.0,2334200000.0,65968300000.0,443300000.0,443000000.0,451800000.0
MEDCO HEALTH SOLUTIONS INC,MHS,,1170650,2010.0,Q3YTD,2009-12-27,2010-09-25,,212400000.0,2.34,2.34,2.29,678000000.0,1048900000.0,1048900000.0,1048900000.0,45864300000.0,49038200000.0,,10300000.0,,1122000000.0,45864300000.0,3173900000.0,122900000.0,1334400000.0,1839500000.0,-112600000.0,1726900000.0,49038200000.0,432000000.0,429900000.0,437100000.0
MEDCO HEALTH SOLUTIONS INC,MHS,,1170650,2010.0,Q3TTM,2009-09-27,2010-09-25,,287800000.0,3.05,3.05,2.99,872700000.0,1702600000.0,1702600000.0,1702600000.0,60082300000.0,64283300000.0,312100000.0,-558100000.0,-569200000.0,1497500000.0,60082300000.0,4201000000.0,163600000.0,1216100000.0,2984900000.0,-721700000.0,2263200000.0,64283300000.0,432000000.0,429900000.0,437100000.0
MEDCO HEALTH SOLUTIONS INC,MHS,,1170650,2010.0,Q3,2010-06-27,2010-09-25,2010-11-02 16:29:28+00:00,71200000.0,0.86,0.86,0.85,241000000.0,371500000.0,371500000.0,371500000.0,15200300000.0,16319800000.0,,2600000.0,,395000000.0,15200300000.0,1119500000.0,43400000.0,466200000.0,653300000.0,-40800000.0,612500000.0,16319800000.0,432000000.0,429900000.0,437100000.0
MEDCO HEALTH SOLUTIONS INC,MHS,,1170650,2010.0,Q2YTD,2009-12-27,2010-06-26,,141200000.0,1.48,1.48,1.44,437000000.0,677400000.0,677400000.0,677400000.0,30664000000.0,32718400000.0,,7700000.0,,727000000.0,30664000000.0,2054400000.0,79500000.0,868200000.0,1186200000.0,-71800000.0,1114400000.0,32718400000.0,451800000.0,453000000.0,462000000.0
MEDCO HEALTH SOLUTIONS INC,MHS,,1170650,2010.0,Q2TTM,2009-06-28,2010-06-26,,295000000.0,2.9,2.9,2.83,848800000.0,1666700000.0,1666700000.0,1666700000.0,58636800000.0,62758300000.0,312100000.0,-557300000.0,-569200000.0,1471500000.0,58636800000.0,4121500000.0,163500000.0,1197300000.0,2924200000.0,-720800000.0,2203400000.0,62758300000.0,451800000.0,453000000.0,462000000.0
MEDCO HEALTH SOLUTIONS INC,MHS,,1170650,2010.0,Q2,2010-03-28,2010-06-26,2010-07-22 16:55:44+00:00,70700000.0,0.79,0.79,0.77,225200000.0,356900000.0,356900000.0,356900000.0,15345800000.0,16407500000.0,,6300000.0,,376400000.0,15345800000.0,1061700000.0,38800000.0,447100000.0,614600000.0,-32500000.0,582100000.0,16407500000.0,451800000.0,453000000.0,462000000.0
MEDCO HEALTH SOLUTIONS INC,MHS,,1170650,2010.0,Q1TTM,2009-03-29,2010-03-27,,300200000.0,2.76,2.76,2.7,839500000.0,1309800000.0,1309800000.0,1309800000.0,57205600000.0,61281200000.0,,7800000.0,,1465800000.0,57205600000.0,4075600000.0,168100000.0,1766000000.0,2309600000.0,-160300000.0,2149300000.0,61281200000.0,464500000.0,467700000.0,478200000.0
MEDCO HEALTH SOLUTIONS INC,MHS,,1170650,2010.0,Q1,2009-12-27,2010-03-27,2010-04-28 16:22:28+00:00,70500000.0,0.69,0.69,0.67,211800000.0,320500000.0,320500000.0,320500000.0,15318200000.0,16310900000.0,,1400000.0,,350600000.0,15318200000.0,992700000.0,40700000.0,421100000.0,571600000.0,-39300000.0,532300000.0,16310900000.0,464500000.0,467700000.0,478200000.0
MEDCO HEALTH SOLUTIONS INC,MHS,,1170650,2011.0,Q4,2011-09-25,2011-12-31,,72200000.0,1.09,1.09,1.07,249300000.0,424400000.0,424400000.0,424400000.0,17708800000.0,18988200000.0,,300000.0,,481700000.0,17708800000.0,1279400000.0,52100000.0,553900000.0,725500000.0,-51800000.0,673700000.0,18988200000.0,394500000.0,394700000.0,402300000.0
MEDCO HEALTH SOLUTIONS INC,MHS,,1170650,2011.0,FY,2010-12-26,2011-12-31,2012-02-21 16:41:29+00:00,291900000.0,3.69,3.69,3.62,920100000.0,1455700000.0,1455700000.0,1455700000.0,65441100000.0,70063300000.0,,-1300000.0,,1744700000.0,65441100000.0,4622200000.0,208500000.0,2036600000.0,2585600000.0,-209800000.0,2375800000.0,70063300000.0,394500000.0,394700000.0,402300000.0
MEDCO HEALTH SOLUTIONS INC,MHS,,1170650,2011.0,Q3YTD,2010-12-26,2011-09-24,,219700000.0,2.6,2.6,2.55,670800000.0,1031300000.0,1031300000.0,1031300000.0,47732300000.0,51075100000.0,,-1600000.0,,1263000000.0,47732300000.0,3342800000.0,156400000.0,1482700000.0,1860100000.0,-158000000.0,1702100000.0,51075100000.0,386300000.0,388000000.0,394900000.0
MEDCO HEALTH SOLUTIONS INC,MHS,,1170650,2011.0,Q3TTM,2010-09-26,2011-09-24,,294700000.0,3.48,3.48,3.42,899700000.0,1409700000.0,1409700000.0,1409700000.0,63501200000.0,68005200000.0,,-2500000.0,,1691400000.0,63501200000.0,4504000000.0,206000000.0,1986100000.0,2517900000.0,-208500000.0,2309400000.0,68005200000.0,386300000.0,388000000.0,394900000.0
MEDCO HEALTH SOLUTIONS INC,MHS,,1170650,2011.0,Q3,2011-06-26,2011-09-24,2011-10-26 16:32:08+00:00,73200000.0,0.92,0.92,0.9,233300000.0,355400000.0,355400000.0,355400000.0,15814400000.0,16981500000.0,,2600000.0,,455600000.0,15814400000.0,1167100000.0,52200000.0,528800000.0,638300000.0,-49600000.0,588700000.0,16981500000.0,386300000.0,388000000.0,394900000.0
MEDCO HEALTH SOLUTIONS INC,MHS,,1170650,2011.0,Q2YTD,2010-12-26,2011-06-25,,146500000.0,1.68,1.68,1.65,437500000.0,675900000.0,675900000.0,675900000.0,31917900000.0,34093600000.0,,-4200000.0,,807400000.0,31917900000.0,2175700000.0,104200000.0,953900000.0,1221800000.0,-108400000.0,1113400000.0,34093600000.0,398600000.0,397600000.0,405100000.0
MEDCO HEALTH SOLUTIONS INC,MHS,,1170650,2011.0,Q2TTM,2010-06-27,2011-06-25,,292700000.0,3.42,3.42,3.37,907400000.0,1425800000.0,1425800000.0,1425800000.0,62887100000.0,67343500000.0,,-2500000.0,,1630800000.0,62887100000.0,4456400000.0,197200000.0,1923500000.0,2532900000.0,-199700000.0,2333200000.0,67343500000.0,398600000.0,397600000.0,405100000.0
MEDCO HEALTH SOLUTIONS INC,MHS,,1170650,2011.0,Q2,2011-03-27,2011-06-25,2011-07-25 21:40:20+00:00,73300000.0,0.86,0.86,0.85,214800000.0,342800000.0,342800000.0,342800000.0,15968600000.0,17074000000.0,,-1900000.0,,420300000.0,15968600000.0,1105400000.0,52300000.0,493600000.0,611800000.0,-54200000.0,557600000.0,17074000000.0,398600000.0,397600000.0,405100000.0
MEDCO HEALTH SOLUTIONS INC,MHS,,1170650,2011.0,Q1TTM,2010-03-28,2011-03-26,,290100000.0,3.35,3.35,3.29,917800000.0,1439900000.0,1439900000.0,1439900000.0,62264300000.0,66677000000.0,,5700000.0,,1586900000.0,62264300000.0,4412700000.0,183700000.0,1877000000.0,2535700000.0,-178000000.0,2357700000.0,66677000000.0,406200000.0,405500000.0,414200000.0
MEDCO HEALTH SOLUTIONS INC,MHS,,1170650,2011.0,Q1,2010-12-26,2011-03-26,2011-04-28 16:34:19+00:00,73200000.0,0.82,0.82,0.8,222700000.0,333100000.0,333100000.0,333100000.0,15949300000.0,17019600000.0,,-2300000.0,,387100000.0,15949300000.0,1070300000.0,51900000.0,460300000.0,610000000.0,-54200000.0,555800000.0,17019600000.0,406200000.0,405500000.0,414200000.0
