company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,dividendspayable,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2011.0,Q2,,2011-07-02,2011-08-10 12:38:02+00:00,166080000.0,1443614000.0,1009260000.0,193399000.0,832817000.0,0.0,308443000.0,204207000.0,,322836000.0,69136000.0,2979493000.0,2393776000.0,945393000.0,2486016000.0,699163000.0,1384516000.0,,,303313000.0,178715000.0,367805000.0,427479000.0,464064000.0,4333840000.0,80465000.0,9095397000.0,4835682000.0,3358516000.0,1006322000.0,4835682000.0,4835682000.0,4259715000.0,9095397000.0,4352365000.0,3253393000.0,0.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2011.0,Q1,,2011-04-02,2011-05-10 17:31:53+00:00,276413000.0,1382251000.0,943265000.0,172946000.0,663797000.0,,201845000.0,199471000.0,15258000.0,280568000.0,68647000.0,2977044000.0,2295249000.0,968014000.0,2558537000.0,696864000.0,1351984000.0,,,310537000.0,191396000.0,247878000.0,405264000.0,462957000.0,4162082000.0,78417000.0,8836085000.0,4536873000.0,3133779000.0,967181000.0,4536873000.0,4536873000.0,4299212000.0,8836085000.0,4350322000.0,3332031000.0,0.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2012.0,FY,,2012-12-29,2014-02-26 15:45:35+00:00,254000000.0,1349000000.0,1204000000.0,46000000.0,1194000000.0,0.0,30000000.0,220000000.0,142000000.0,299000000.0,68000000.0,2961000000.0,5258000000.0,804000000.0,2550000000.0,610000000.0,1425000000.0,0.0,130000000.0,323000000.0,178000000.0,482000000.0,400000000.0,529000000.0,4018000000.0,530000000.0,9271000000.0,4094000000.0,3551000000.0,1775000000.0,4094000000.0,4094000000.0,5177000000.0,9271000000.0,4295000000.0,3402000000.0,0.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2012.0,Q3,,2012-09-29,2012-11-07 15:42:51+00:00,157000000.0,1350000000.0,1188000000.0,16000000.0,1051000000.0,0.0,158000000.0,232000000.0,29000000.0,282000000.0,73000000.0,2967000000.0,2597000000.0,780000000.0,1983000000.0,648000000.0,1409000000.0,,,246000000.0,156000000.0,437000000.0,426000000.0,525000000.0,4573000000.0,540000000.0,9019000000.0,4747000000.0,3437000000.0,1518000000.0,4747000000.0,4747000000.0,4272000000.0,9019000000.0,4173000000.0,2754000000.0,0.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2012.0,Q2,,2012-06-30,2012-08-07 16:29:12+00:00,135000000.0,1350000000.0,1140000000.0,-29000000.0,1214000000.0,0.0,87000000.0,230000000.0,0.0,303000000.0,72000000.0,2945000000.0,2553000000.0,822000000.0,2882000000.0,621000000.0,1413000000.0,,,264000000.0,172000000.0,409000000.0,419000000.0,511000000.0,4471000000.0,81000000.0,9186000000.0,4529000000.0,3587000000.0,1000000000.0,4529000000.0,4529000000.0,4657000000.0,9186000000.0,4186000000.0,3657000000.0,0.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2012.0,Q1,,2012-03-31,2012-05-03 13:24:05+00:00,177000000.0,1418000000.0,1119000000.0,54000000.0,1053000000.0,0.0,65000000.0,231000000.0,46000000.0,271000000.0,72000000.0,2958000000.0,2532000000.0,848000000.0,2908000000.0,626000000.0,1413000000.0,,,270000000.0,191000000.0,420000000.0,438000000.0,517000000.0,4298000000.0,78000000.0,9176000000.0,4417000000.0,3519000000.0,1064000000.0,4417000000.0,4417000000.0,4759000000.0,9176000000.0,4244000000.0,3695000000.0,0.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2013.0,FY,,2013-12-28,2015-02-26 09:59:37+00:00,247000000.0,1422000000.0,1389000000.0,46000000.0,1373000000.0,0.0,249000000.0,229000000.0,32000000.0,312000000.0,72000000.0,3524000000.0,2799000000.0,911000000.0,3518000000.0,708000000.0,1410000000.0,173000000.0,116000000.0,240000000.0,178000000.0,655000000.0,377000000.0,706000000.0,3936000000.0,62000000.0,10248000000.0,4231000000.0,3910000000.0,1380000000.0,4231000000.0,4404000000.0,5844000000.0,10248000000.0,4928000000.0,4464000000.0,0.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2013.0,Q3,,2013-09-28,2013-11-06 11:23:00+00:00,182000000.0,1399000000.0,1349000000.0,55000000.0,1245000000.0,0.0,321000000.0,211000000.0,0.0,285000000.0,72000000.0,3383000000.0,2776000000.0,898000000.0,3403000000.0,687000000.0,1427000000.0,185000000.0,,357000000.0,203000000.0,437000000.0,512000000.0,717000000.0,3885000000.0,66000000.0,9965000000.0,4261000000.0,3745000000.0,1042000000.0,4261000000.0,4446000000.0,5519000000.0,9965000000.0,4793000000.0,4477000000.0,0.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2013.0,Q2,,2013-06-29,2013-08-07 16:47:14+00:00,226000000.0,1377000000.0,1300000000.0,6000000.0,1220000000.0,0.0,136000000.0,216000000.0,0.0,296000000.0,71000000.0,3139000000.0,2732000000.0,877000000.0,3095000000.0,643000000.0,1432000000.0,240000000.0,,349000000.0,245000000.0,457000000.0,511000000.0,571000000.0,3695000000.0,518000000.0,9660000000.0,3837000000.0,3701000000.0,1568000000.0,3837000000.0,4077000000.0,5583000000.0,9660000000.0,4527000000.0,4015000000.0,0.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2013.0,Q1,,2013-03-30,2013-05-07 17:07:04+00:00,201000000.0,1319000000.0,1249000000.0,21000000.0,966000000.0,0.0,71000000.0,218000000.0,139000000.0,253000000.0,71000000.0,3036000000.0,2687000000.0,850000000.0,2833000000.0,602000000.0,1438000000.0,88000000.0,,344000000.0,240000000.0,416000000.0,491000000.0,550000000.0,3651000000.0,522000000.0,9160000000.0,3743000000.0,3345000000.0,1602000000.0,3743000000.0,3831000000.0,5329000000.0,9160000000.0,4377000000.0,3727000000.0,0.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2014.0,FY,,2015-01-03,2016-02-23 14:49:43+00:00,151000000.0,1215000000.0,1432000000.0,-173000000.0,1442000000.0,0.0,147000000.0,291000000.0,60000000.0,292000000.0,77000000.0,3532000000.0,2775000000.0,851000000.0,2259000000.0,784000000.0,1343000000.0,45000000.0,113000000.0,240000000.0,168000000.0,493000000.0,454000000.0,784000000.0,4225000000.0,1593000000.0,10193000000.0,4199000000.0,3900000000.0,2666000000.0,4199000000.0,4244000000.0,5949000000.0,10193000000.0,4950000000.0,3283000000.0,0.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2014.0,Q3,,2014-09-27,2014-11-04 17:12:08+00:00,194000000.0,1334000000.0,1500000000.0,-68000000.0,1294000000.0,0.0,106000000.0,225000000.0,5000000.0,284000000.0,77000000.0,3577000000.0,2860000000.0,906000000.0,3054000000.0,813000000.0,1360000000.0,50000000.0,100000000.0,263000000.0,170000000.0,618000000.0,457000000.0,786000000.0,4057000000.0,810000000.0,10236000000.0,4095000000.0,3836000000.0,1988000000.0,4095000000.0,4145000000.0,6091000000.0,10236000000.0,5040000000.0,4103000000.0,0.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2014.0,Q2,,2014-06-28,2014-07-30 17:10:01+00:00,188000000.0,1439000000.0,1478000000.0,37000000.0,1580000000.0,0.0,46000000.0,231000000.0,46000000.0,298000000.0,77000000.0,3484000000.0,2860000000.0,868000000.0,3642000000.0,801000000.0,1382000000.0,56000000.0,102000000.0,231000000.0,169000000.0,654000000.0,387000000.0,708000000.0,3896000000.0,564000000.0,10443000000.0,3979000000.0,4220000000.0,1827000000.0,3979000000.0,4035000000.0,6408000000.0,10443000000.0,4841000000.0,4581000000.0,0.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2014.0,Q1,,2014-03-29,2014-05-06 15:18:28+00:00,192000000.0,1359000000.0,1430000000.0,56000000.0,1446000000.0,0.0,87000000.0,232000000.0,43000000.0,250000000.0,77000000.0,3534000000.0,2829000000.0,890000000.0,3847000000.0,781000000.0,1399000000.0,163000000.0,102000000.0,244000000.0,161000000.0,632000000.0,387000000.0,715000000.0,3922000000.0,63000000.0,10291000000.0,4065000000.0,3979000000.0,1257000000.0,4065000000.0,4228000000.0,6063000000.0,10291000000.0,4913000000.0,4806000000.0,0.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2015.0,FY,,2016-01-02,2016-11-07 16:15:54+00:00,201000000.0,1237000000.0,1447000000.0,-345000000.0,667000000.0,0.0,176000000.0,,201000000.0,,,5651000000.0,2767000000.0,2226000000.0,5229000000.0,909000000.0,1320000000.0,,,,269000000.0,901000000.0,621000000.0,1163000000.0,4211000000.0,1163000000.0,12900000000.0,4042000000.0,3082000000.0,2466000000.0,4042000000.0,4042000000.0,8858000000.0,12900000000.0,8498000000.0,6392000000.0,0.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2015.0,Q3,,2015-10-03,2015-11-10 09:36:41+00:00,188000000.0,1180000000.0,1482000000.0,-305000000.0,2535000000.0,0.0,122000000.0,,12000000.0,,,3515000000.0,2750000000.0,782000000.0,3264000000.0,841000000.0,1268000000.0,0.0,,,435000000.0,862000000.0,569000000.0,1006000000.0,4180000000.0,1796000000.0,11125000000.0,3997000000.0,4991000000.0,2858000000.0,3997000000.0,3997000000.0,7128000000.0,11125000000.0,4866000000.0,4270000000.0,0.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2015.0,Q2,,2015-07-04,2015-08-05 17:00:39+00:00,179000000.0,1240000000.0,1450000000.0,-261000000.0,910000000.0,0.0,55000000.0,,0.0,,,3520000000.0,2748000000.0,801000000.0,1762000000.0,817000000.0,1298000000.0,0.0,,,459000000.0,856000000.0,589000000.0,1017000000.0,4047000000.0,1979000000.0,9634000000.0,3841000000.0,3426000000.0,3014000000.0,3841000000.0,3841000000.0,5793000000.0,9634000000.0,4910000000.0,2779000000.0,0.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2015.0,Q1,,2015-04-04,2015-05-07 16:19:24+00:00,208000000.0,1194000000.0,1433000000.0,-270000000.0,695000000.0,0.0,38000000.0,,72000000.0,,,3509000000.0,2741000000.0,825000000.0,1767000000.0,808000000.0,1308000000.0,39000000.0,,,496000000.0,749000000.0,579000000.0,999000000.0,4075000000.0,1737000000.0,9414000000.0,3843000000.0,3193000000.0,2766000000.0,3843000000.0,3882000000.0,5532000000.0,9414000000.0,4913000000.0,2766000000.0,0.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2016.0,Q3,,2016-10-01,2016-11-07 16:15:54+00:00,232000000.0,1290000000.0,1606000000.0,-345000000.0,394000000.0,0.0,340000000.0,,48000000.0,,,5678000000.0,2942000000.0,2108000000.0,5403000000.0,910000000.0,1336000000.0,,,,222000000.0,806000000.0,603000000.0,1195000000.0,4491000000.0,371000000.0,12541000000.0,4486000000.0,2816000000.0,1457000000.0,4486000000.0,4486000000.0,8055000000.0,12541000000.0,8389000000.0,6598000000.0,0.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2016.0,Q2,,2016-07-02,2016-08-03 16:22:39+00:00,242000000.0,1330000000.0,1562000000.0,-347000000.0,398000000.0,0.0,260000000.0,,0.0,,,5670000000.0,2888000000.0,2146000000.0,5431000000.0,904000000.0,1326000000.0,,,,295000000.0,811000000.0,589000000.0,1233000000.0,4368000000.0,660000000.0,12658000000.0,4281000000.0,2927000000.0,1713000000.0,4281000000.0,4281000000.0,8377000000.0,12658000000.0,8405000000.0,6664000000.0,0.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2016.0,Q1,,2016-04-02,2016-05-04 16:28:24+00:00,288000000.0,1260000000.0,1499000000.0,-327000000.0,325000000.0,0.0,208000000.0,,0.0,,,5676000000.0,2823000000.0,2188000000.0,5591000000.0,931000000.0,1324000000.0,,,,287000000.0,875000000.0,561000000.0,1232000000.0,4218000000.0,467000000.0,12552000000.0,4099000000.0,2803000000.0,1630000000.0,4099000000.0,4099000000.0,8453000000.0,12552000000.0,8425000000.0,6823000000.0,0.0
