company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othercostofrevenue,otherincome,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2010.0,FY,2010-01-03,2011-01-01,2013-02-26 17:18:44+00:00,,2.76,2.76,0.0,2.75,301000000.0,907000000.0,907000000.0,907000000.0,,1382000000.0,5164000000.0,28000000.0,-68000000.0,643000000.0,17000000.0,1818000000.0,1410000000.0,3754000000.0,,,2478000000.0,1276000000.0,-68000000.0,1208000000.0,5164000000.0,328600000.0,328200000.0,330500000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2010.0,Q3YTD,2010-01-03,2010-10-02,,,2.14,2.14,,2.13,257095000.0,700992000.0,700992000.0,700992000.0,,1006290000.0,3814370000.0,,-51657000.0,468713000.0,,1329623000.0,1006290000.0,2808080000.0,,,1798336000.0,1009744000.0,-51657000.0,958087000.0,3814370000.0,330800000.0,328231000.0,329927000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2010.0,Q3TTM,2009-10-04,2010-10-02,,,2.72,2.72,,2.7,331756000.0,890642000.0,890642000.0,890642000.0,,1326205000.0,5017832000.0,27700000.0,-71443000.0,609694000.0,31589000.0,1728803000.0,1353905000.0,3663927000.0,,,2370086000.0,1293841000.0,-71443000.0,1222398000.0,5017832000.0,330800000.0,328231000.0,329927000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2010.0,Q3,2010-07-04,2010-10-02,2011-11-09 15:56:37+00:00,,0.63,0.63,,0.63,79488000.0,208385000.0,208385000.0,208385000.0,,339819000.0,1239905000.0,,-11111000.0,162379000.0,,438723000.0,339819000.0,900086000.0,,,601102000.0,298984000.0,-11111000.0,287873000.0,1239905000.0,330800000.0,328231000.0,329927000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2010.0,Q2YTD,2010-01-03,2010-07-03,,,1.51,1.51,,1.5,177607000.0,492607000.0,492607000.0,492607000.0,,666471000.0,2574465000.0,,-40546000.0,306334000.0,,890900000.0,666471000.0,1907994000.0,,,1197234000.0,710760000.0,-40546000.0,670214000.0,2574465000.0,325700000.0,326924000.0,329313000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2010.0,Q2TTM,2009-07-05,2010-07-03,,,2.58,2.58,,2.55,303769000.0,849192000.0,849192000.0,849192000.0,,1286056000.0,4937533000.0,33761000.0,-83926000.0,589539000.0,73983000.0,1717307000.0,1319817000.0,3617716000.0,,,2380829000.0,1236887000.0,-83926000.0,1152961000.0,4937533000.0,325700000.0,326924000.0,329313000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2010.0,Q2,2010-04-04,2010-07-03,2011-08-10 12:38:02+00:00,,0.78,0.78,,0.77,90485000.0,254038000.0,254038000.0,254038000.0,,345302000.0,1312769000.0,,-20230000.0,155104000.0,,447610000.0,345302000.0,967467000.0,,,602714000.0,364753000.0,-20230000.0,344523000.0,1312769000.0,325700000.0,326924000.0,329313000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2010.0,Q1TTM,2009-04-05,2010-04-03,,,2.43,2.43,,2.41,293600000.0,814524000.0,814524000.0,814524000.0,,1246298000.0,4809176000.0,33761000.0,-68657000.0,577487000.0,73983000.0,1700866000.0,1280059000.0,3529117000.0,,,2352336000.0,1176781000.0,-68657000.0,1108124000.0,4809176000.0,326800000.0,325309000.0,328062000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2010.0,Q1,2010-01-03,2010-04-03,2011-05-10 17:31:53+00:00,,0.73,0.73,,0.73,87122000.0,238569000.0,238569000.0,238569000.0,,321169000.0,1261696000.0,,-20316000.0,151230000.0,,443290000.0,321169000.0,940527000.0,,,594520000.0,346007000.0,-20316000.0,325691000.0,1261696000.0,326800000.0,325309000.0,328062000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2011.0,Q4,2011-10-02,2011-12-31,,,0.4,0.4,0.21,0.4,8000000.0,125000000.0,125000000.0,125000000.0,,374000000.0,1407000000.0,29000000.0,-24000000.0,177000000.0,118000000.0,552000000.0,403000000.0,1004000000.0,,,847000000.0,157000000.0,-24000000.0,133000000.0,1407000000.0,323900000.0,324300000.0,327100000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2011.0,FY,2011-01-02,2011-12-31,2014-02-26 15:45:35+00:00,,2.55,2.55,0.84,2.52,193000000.0,826000000.0,826000000.0,826000000.0,0.0,1486000000.0,5612000000.0,47000000.0,-96000000.0,709000000.0,171000000.0,2084000000.0,1533000000.0,4079000000.0,,,2964000000.0,1115000000.0,-96000000.0,1019000000.0,5612000000.0,323900000.0,324300000.0,327100000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2011.0,Q3YTD,2011-01-02,2011-10-01,,,2.15,2.15,0.63,2.12,185000000.0,701000000.0,701000000.0,701000000.0,,1112000000.0,4205000000.0,18000000.0,-72000000.0,532000000.0,53000000.0,1532000000.0,1130000000.0,3075000000.0,,,2117000000.0,958000000.0,-72000000.0,886000000.0,4205000000.0,324300000.0,324200000.0,326800000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2011.0,Q3TTM,2010-10-03,2011-10-01,,,2.77,2.77,0.63,2.74,228905000.0,907008000.0,907008000.0,907008000.0,,1487710000.0,5554630000.0,46000000.0,-88343000.0,706287000.0,70000000.0,2020377000.0,1533710000.0,4020920000.0,,,2796664000.0,1224256000.0,-88343000.0,1135913000.0,5554630000.0,324300000.0,324200000.0,326800000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2011.0,Q3,2011-07-03,2011-10-01,2012-11-07 15:42:51+00:00,,0.7,0.7,0.21,0.69,64000000.0,227000000.0,227000000.0,227000000.0,,363000000.0,1383000000.0,7000000.0,-20000000.0,176000000.0,21000000.0,505000000.0,370000000.0,1013000000.0,,,702000000.0,311000000.0,-20000000.0,291000000.0,1383000000.0,324300000.0,324200000.0,326800000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2011.0,Q2YTD,2011-01-02,2011-07-02,,,1.45,1.45,0.42,1.43,121000000.0,474000000.0,474000000.0,474000000.0,,749000000.0,2822000000.0,11000000.0,-52000000.0,356000000.0,32000000.0,1027000000.0,760000000.0,2062000000.0,,,1415000000.0,647000000.0,-52000000.0,595000000.0,2822000000.0,330100000.0,328600000.0,332600000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2011.0,Q2TTM,2010-07-04,2011-07-02,,,2.7,2.7,0.42,2.68,244393000.0,888393000.0,888393000.0,888393000.0,,1464529000.0,5411535000.0,39000000.0,-79454000.0,692666000.0,49000000.0,1954100000.0,1503529000.0,3908006000.0,,,2695766000.0,1212240000.0,-79454000.0,1132786000.0,5411535000.0,330100000.0,328600000.0,332600000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2011.0,Q2,2011-04-03,2011-07-02,2012-08-07 16:29:12+00:00,,0.73,0.73,0.21,0.72,59000000.0,241000000.0,241000000.0,241000000.0,,384000000.0,1446000000.0,11000000.0,-25000000.0,180000000.0,32000000.0,514000000.0,395000000.0,1051000000.0,,,726000000.0,325000000.0,-25000000.0,300000000.0,1446000000.0,330100000.0,328600000.0,332600000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2011.0,Q1TTM,2010-04-04,2011-04-02,,,2.75,2.75,0.21,2.73,275878000.0,901431000.0,901431000.0,901431000.0,,1425831000.0,5278304000.0,28000000.0,-74684000.0,667770000.0,17000000.0,1887710000.0,1453831000.0,3824473000.0,,,2572480000.0,1251993000.0,-74684000.0,1177309000.0,5278304000.0,323600000.0,325300000.0,328900000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2011.0,Q1,2011-01-02,2011-04-02,2012-05-03 13:24:05+00:00,,0.72,0.72,0.21,0.71,62000000.0,233000000.0,233000000.0,233000000.0,,365000000.0,1376000000.0,,-27000000.0,176000000.0,,513000000.0,365000000.0,1011000000.0,,,689000000.0,322000000.0,-27000000.0,295000000.0,1376000000.0,323600000.0,325300000.0,328900000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2012.0,Q3YTD,2012-01-01,2012-09-29,,,2.01,2.01,0.69,2.01,176000000.0,632000000.0,632000000.0,632000000.0,,1073000000.0,4131000000.0,46000000.0,-67000000.0,518000000.0,179000000.0,1440000000.0,1119000000.0,3012000000.0,,,2137000000.0,875000000.0,-67000000.0,808000000.0,4131000000.0,314300000.0,314700000.0,316300000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2012.0,Q3TTM,2011-10-02,2012-09-29,,,2.41,2.41,0.9,2.41,184000000.0,757000000.0,757000000.0,757000000.0,,1447000000.0,5538000000.0,75000000.0,-91000000.0,695000000.0,297000000.0,1992000000.0,1522000000.0,4016000000.0,,,2984000000.0,1032000000.0,-91000000.0,941000000.0,5538000000.0,314300000.0,314700000.0,316300000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2012.0,Q3,2012-07-01,2012-09-29,2013-11-06 11:23:00+00:00,,0.56,0.56,0.23,0.56,40000000.0,176000000.0,176000000.0,176000000.0,0.0,348000000.0,1326000000.0,7000000.0,-19000000.0,170000000.0,110000000.0,456000000.0,355000000.0,971000000.0,,,736000000.0,235000000.0,-19000000.0,216000000.0,1326000000.0,314300000.0,314700000.0,316300000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2012.0,Q2YTD,2012-01-01,2012-06-30,,,1.45,1.45,0.46,1.45,136000000.0,456000000.0,456000000.0,456000000.0,,725000000.0,2805000000.0,39000000.0,-48000000.0,348000000.0,69000000.0,984000000.0,764000000.0,2041000000.0,,,1401000000.0,640000000.0,-48000000.0,592000000.0,2805000000.0,312800000.0,313900000.0,315200000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2012.0,Q2TTM,2011-07-03,2012-06-30,,,2.55,2.55,0.88,2.54,208000000.0,808000000.0,808000000.0,808000000.0,,1462000000.0,5595000000.0,75000000.0,-92000000.0,701000000.0,208000000.0,2041000000.0,1537000000.0,4058000000.0,,,2950000000.0,1108000000.0,-92000000.0,1016000000.0,5595000000.0,312800000.0,313900000.0,315200000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2012.0,Q2,2012-04-01,2012-06-30,2013-08-07 16:47:14+00:00,,0.78,0.78,0.23,0.78,69000000.0,244000000.0,244000000.0,244000000.0,0.0,367000000.0,1410000000.0,16000000.0,-25000000.0,173000000.0,22000000.0,494000000.0,383000000.0,1027000000.0,,,689000000.0,338000000.0,-25000000.0,313000000.0,1410000000.0,312800000.0,313900000.0,315200000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2012.0,Q1TTM,2011-04-03,2012-03-31,,,2.5,2.5,0.86,2.48,198000000.0,805000000.0,805000000.0,805000000.0,,1479000000.0,5631000000.0,70000000.0,-92000000.0,708000000.0,218000000.0,2061000000.0,1549000000.0,4082000000.0,,,2987000000.0,1095000000.0,-92000000.0,1003000000.0,5631000000.0,316400000.0,315700000.0,317700000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2012.0,Q1,2012-01-01,2012-03-31,2013-05-07 17:07:04+00:00,,0.67,0.67,0.23,0.67,67000000.0,212000000.0,212000000.0,212000000.0,0.0,358000000.0,1395000000.0,23000000.0,-23000000.0,175000000.0,47000000.0,490000000.0,381000000.0,1014000000.0,,,712000000.0,302000000.0,-23000000.0,279000000.0,1395000000.0,316400000.0,315700000.0,317700000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2013.0,FY,2012-12-30,2013-12-28,2016-02-23 14:49:43+00:00,79000000.0,2.52,2.52,1.0,2.49,92000000.0,692000000.0,692000000.0,723000000.0,-31000000.0,1529000000.0,5501000000.0,45000000.0,-191000000.0,691000000.0,301000000.0,1805000000.0,1574000000.0,3927000000.0,81000000.0,5000000.0,2876000000.0,1051000000.0,-267000000.0,784000000.0,5501000000.0,286900000.0,287000000.0,290600000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2013.0,Q4,2013-09-29,2013-12-28,,79000000.0,0.42,0.42,0.25,0.41,18000000.0,111000000.0,111000000.0,123000000.0,-12000000.0,406000000.0,1422000000.0,24000000.0,57000000.0,186000000.0,183000000.0,396000000.0,430000000.0,992000000.0,81000000.0,5000000.0,844000000.0,148000000.0,-19000000.0,129000000.0,1422000000.0,286900000.0,287000000.0,290600000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2013.0,Q3YTD,2012-12-30,2013-09-28,,,2.1,2.1,0.75,2.08,74000000.0,581000000.0,581000000.0,600000000.0,-19000000.0,1123000000.0,4079000000.0,21000000.0,-248000000.0,505000000.0,118000000.0,1409000000.0,1144000000.0,2935000000.0,,,2032000000.0,903000000.0,-248000000.0,655000000.0,4079000000.0,287900000.0,287500000.0,292000000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2013.0,Q3,2013-06-30,2013-09-28,2014-11-04 17:12:08+00:00,,0.91,0.91,0.25,0.9,44000000.0,252000000.0,252000000.0,262000000.0,-10000000.0,383000000.0,1338000000.0,2000000.0,-17000000.0,172000000.0,16000000.0,452000000.0,385000000.0,953000000.0,,,640000000.0,313000000.0,-17000000.0,296000000.0,1338000000.0,287900000.0,287500000.0,292000000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2013.0,Q2YTD,2012-12-30,2013-06-29,,,1.19,1.19,0.5,1.18,30000000.0,329000000.0,329000000.0,338000000.0,-9000000.0,740000000.0,2741000000.0,19000000.0,-231000000.0,333000000.0,102000000.0,957000000.0,759000000.0,1982000000.0,,,1392000000.0,590000000.0,-231000000.0,359000000.0,2741000000.0,280500000.0,283900000.0,286700000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2013.0,Q2,2013-03-31,2013-06-29,2014-07-30 17:10:01+00:00,,0.41,0.41,0.25,0.4,-8000000.0,107000000.0,107000000.0,115000000.0,-8000000.0,381000000.0,1403000000.0,1000000.0,-183000000.0,173000000.0,77000000.0,489000000.0,382000000.0,1021000000.0,,,739000000.0,282000000.0,-183000000.0,99000000.0,1403000000.0,280500000.0,283900000.0,286700000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2013.0,Q1,2012-12-30,2013-03-30,2014-05-06 15:18:28+00:00,,0.78,0.78,0.25,0.78,38000000.0,222000000.0,222000000.0,223000000.0,-1000000.0,359000000.0,1338000000.0,18000000.0,-48000000.0,160000000.0,25000000.0,468000000.0,377000000.0,961000000.0,,,653000000.0,308000000.0,-48000000.0,260000000.0,1338000000.0,285900000.0,285300000.0,287400000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2014.0,FY,2013-12-29,2015-01-03,2016-02-23 14:49:43+00:00,89000000.0,3.52,3.52,1.08,3.46,113000000.0,955000000.0,955000000.0,1002000000.0,-47000000.0,1597000000.0,5622000000.0,56000000.0,-3000000.0,692000000.0,181000000.0,1856000000.0,1653000000.0,3969000000.0,85000000.0,5000000.0,2818000000.0,1151000000.0,-83000000.0,1068000000.0,5622000000.0,284700000.0,285000000.0,289700000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2014.0,Q4,2014-09-28,2015-01-03,,24000000.0,0.86,0.86,0.27,0.85,20000000.0,238000000.0,238000000.0,245000000.0,-7000000.0,420000000.0,1439000000.0,5000000.0,-2000000.0,175000000.0,78000000.0,457000000.0,425000000.0,1014000000.0,22000000.0,2000000.0,734000000.0,280000000.0,-22000000.0,258000000.0,1439000000.0,284700000.0,285000000.0,289700000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2014.0,Q3YTD,2013-12-29,2014-09-27,,65000000.0,2.66,2.66,0.81,2.61,93000000.0,717000000.0,717000000.0,757000000.0,-40000000.0,1177000000.0,4183000000.0,51000000.0,-1000000.0,517000000.0,103000000.0,1399000000.0,1228000000.0,2955000000.0,63000000.0,3000000.0,2084000000.0,871000000.0,-61000000.0,810000000.0,4183000000.0,286700000.0,285200000.0,290000000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2014.0,Q3TTM,2013-09-29,2014-09-27,,144000000.0,3.08,3.08,1.06,3.02,111000000.0,828000000.0,828000000.0,880000000.0,-52000000.0,1583000000.0,5605000000.0,75000000.0,56000000.0,703000000.0,286000000.0,1795000000.0,1658000000.0,3947000000.0,144000000.0,8000000.0,2928000000.0,1019000000.0,-80000000.0,939000000.0,5605000000.0,286700000.0,285200000.0,290000000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2014.0,Q3,2014-06-29,2014-09-27,2015-11-10 09:36:41+00:00,23000000.0,0.83,0.83,0.27,0.82,18000000.0,232000000.0,232000000.0,238000000.0,-6000000.0,388000000.0,1372000000.0,24000000.0,0.0,169000000.0,45000000.0,453000000.0,412000000.0,960000000.0,21000000.0,1000000.0,690000000.0,270000000.0,-20000000.0,250000000.0,1372000000.0,286700000.0,285200000.0,290000000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2014.0,Q2YTD,2013-12-29,2014-06-28,,42000000.0,1.83,1.83,0.54,1.79,75000000.0,485000000.0,485000000.0,519000000.0,-34000000.0,789000000.0,2811000000.0,27000000.0,-1000000.0,348000000.0,58000000.0,946000000.0,816000000.0,1995000000.0,42000000.0,2000000.0,1394000000.0,601000000.0,-41000000.0,560000000.0,2811000000.0,284200000.0,284200000.0,288900000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2014.0,Q2TTM,2013-06-30,2014-06-28,,121000000.0,3.16,3.16,1.04,3.1,137000000.0,848000000.0,848000000.0,904000000.0,-56000000.0,1578000000.0,5571000000.0,53000000.0,39000000.0,706000000.0,257000000.0,1794000000.0,1631000000.0,3940000000.0,123000000.0,7000000.0,2878000000.0,1062000000.0,-77000000.0,985000000.0,5571000000.0,284200000.0,284200000.0,288900000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2014.0,Q2,2014-03-30,2014-06-28,2015-08-05 17:00:39+00:00,21000000.0,0.95,0.95,0.27,0.93,22000000.0,246000000.0,246000000.0,270000000.0,-24000000.0,407000000.0,1448000000.0,26000000.0,-1000000.0,178000000.0,25000000.0,502000000.0,433000000.0,1015000000.0,21000000.0,1000000.0,726000000.0,289000000.0,-21000000.0,268000000.0,1448000000.0,284200000.0,284200000.0,288900000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2014.0,Q1TTM,2013-03-31,2014-03-29,,100000000.0,2.62,2.62,1.02,2.57,107000000.0,709000000.0,709000000.0,749000000.0,-40000000.0,1552000000.0,5526000000.0,28000000.0,-143000000.0,701000000.0,309000000.0,1781000000.0,1580000000.0,3946000000.0,102000000.0,6000000.0,2891000000.0,1055000000.0,-239000000.0,816000000.0,5526000000.0,283000000.0,284400000.0,289300000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2014.0,Q1,2013-12-29,2014-03-29,2015-05-07 16:19:24+00:00,21000000.0,0.88,0.88,0.27,0.86,53000000.0,239000000.0,239000000.0,249000000.0,-10000000.0,382000000.0,1363000000.0,1000000.0,0.0,170000000.0,33000000.0,444000000.0,383000000.0,980000000.0,21000000.0,1000000.0,668000000.0,312000000.0,-20000000.0,292000000.0,1363000000.0,283000000.0,284400000.0,289300000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2015.0,FY,2015-01-04,2016-01-02,2016-02-23 14:49:43+00:00,116000000.0,3.11,3.11,1.16,3.07,62000000.0,866000000.0,866000000.0,880000000.0,-14000000.0,1706000000.0,5541000000.0,39000000.0,-2000000.0,676000000.0,96000000.0,1878000000.0,1745000000.0,3796000000.0,103000000.0,3000000.0,2766000000.0,1030000000.0,-102000000.0,928000000.0,5541000000.0,283000000.0,282200000.0,286300000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2015.0,Q3,2015-07-05,2015-10-03,2016-11-07 16:15:54+00:00,23000000.0,0.76,0.76,0.29,0.75,46000000.0,215000000.0,215000000.0,215000000.0,0.0,408000000.0,1339000000.0,17000000.0,-33000000.0,161000000.0,23000000.0,413000000.0,425000000.0,914000000.0,,1000000.0,620000000.0,294000000.0,-32000000.0,261000000.0,1339000000.0,282900000.0,282200000.0,286300000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2015.0,Q3YTD,2015-01-04,2015-10-03,,71000000.0,2.72,2.72,0.87,2.68,110000000.0,753000000.0,753000000.0,767000000.0,-14000000.0,1220000000.0,4094000000.0,24000000.0,-50000000.0,499000000.0,57000000.0,1290000000.0,1244000000.0,2850000000.0,21000000.0,2000000.0,1917000000.0,933000000.0,-69000000.0,863000000.0,4094000000.0,282900000.0,282200000.0,286300000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2015.0,Q3TTM,2014-09-28,2015-10-03,,95000000.0,3.58,3.58,1.14,3.53,130000000.0,991000000.0,991000000.0,1012000000.0,-21000000.0,1640000000.0,5533000000.0,29000000.0,-52000000.0,674000000.0,135000000.0,1747000000.0,1669000000.0,3864000000.0,43000000.0,4000000.0,2651000000.0,1213000000.0,-91000000.0,1121000000.0,5533000000.0,282900000.0,282200000.0,286300000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2015.0,Q2,2015-04-05,2015-07-04,2016-08-03 16:22:39+00:00,24000000.0,1.03,1.03,0.29,1.02,12000000.0,282000000.0,282000000.0,290000000.0,-8000000.0,419000000.0,1410000000.0,5000000.0,-20000000.0,171000000.0,30000000.0,447000000.0,424000000.0,986000000.0,,0.0,672000000.0,314000000.0,-20000000.0,294000000.0,1410000000.0,281600000.0,281100000.0,285500000.0
