id,ticker,name,lei,legal_name,stock_exchange,sic,short_description,long_description,ceo,company_url,business_address,mailing_address,business_phone_no,hq_address1,hq_address2,hq_address_city,hq_address_postal_code,entity_legal_form,cik,latest_filing_date,hq_state,hq_country,inc_state,inc_country,employees,entity_status,sector,industry_category,industry_group,template,standardized_active,first_fundamental_date,last_fundamental_date,first_stock_price_date,last_stock_price_date
com_qgeNXo,MO,Altria Group Inc,XSGZFLO9YTNO9VCQV219,"ALTRIA GROUP, INC.",NYSE,2111,"Altria Group, Inc. is a holding company which engages in the production and market of tobacco products. It operates through the following segments: Smokeable Products, Smokeless Products and Wine. The Smokeable Products segment comprised of cigarettes manufactured and sold by PM USA and machine-made large cigars and pipe tobacco manufactured and sold by Middleton. The Smokeless products segment manufactured and sold by or on behalf of USSTC and PM USA. The Wine segment producer of Washington State wines, primarily Chateau Ste. Michelle and Columbia Crest, and owns wineries in or distributes wines from several other wine regions. The company was founded in 1919 and is headquartered in Richmond, VA.","Altria Group, Inc., through its subsidiaries, manufactures and sells cigarettes, smokeless products, and wine in the United States. It offers cigarettes primarily under the Marlboro brand; cigars principally under the Black & Mild brand; and moist smokeless tobacco products under the Copenhagen and Skoal, Red Seal, and Husky brands. The company also produces and sells varietal and blended table wines, and sparkling wines under the Chateau Ste. Michelle, Columbia Crest, and 14 Hands names; and imports and markets Antinori, Torres, and Villa Maria Estate wines, as well as Champagne Nicolas Feuillatte in the United States. In addition, it provides finance leasing services primarily in aircraft, electric power, railcar, real estate, and manufacturing industries. The company sells its tobacco products primarily to wholesalers, including distributors; large retail organizations, such as chain stores; and the armed services. Altria Group, Inc. was founded in 1919 and is headquartered in Richmond, Virginia.",Martin J. Barrington,www.altria.com,"6601 WEST BROAD STREET, RICHMOND, VA 23230","6601 WEST BROAD STREET, RICHMOND, VA 23230",(804) 274-2200,6601 West Broad Street,,Richmond,23230,INCORPORATED,0000764180,2020-07-30,Virginia,United States of America,Virginia,United States of America,8300.0,ACTIVE,Consumer Goods,Tobacco,Cigarettes,indu,True,2007-12-31,2020-06-30,1970-01-02,2020-07-30
com_4zr6zB,BMY,Bristol-Myers Squibb Co,HLYYNH7UQUORYSJQCN42,BRISTOL MYERS SQUIBB CO,NYSE,2834,"Bristol-Myers Squibb Co. operates as a biopharmaceutical company, which engages in the discovery, development, licensing, manufacturing, marketing, distribution, and sale of biopharmaceutical products. It includes chemically-synthesized drugs or small molecules and products produced from biological processes called biologics. The company was founded in August 1933 and is headquartered in New York, NY.","Bristol-Myers Squibb Company discovers, develops, licenses, manufactures, markets, and distributes biopharmaceutical products worldwide. The company offers chemically-synthesized drug and biologic in various therapeutic areas, such as oncology; cardiovascular; immunoscience; and virology comprising human immunodeficiency virus infection (HIV). Its products include Empliciti, a humanized monoclonal antibody to treat multiple myeloma; Opdivo, a human monoclonal antibody to treat renal cell carcinoma, non-small cell lung cancer, classical Hodgkin lymphoma, gastric cancer, melanoma, metastatic urothelial carcinoma, and squamous cell carcinoma of the head and neck; Erbitux, an IgG1 monoclonal antibody that blocks the epidermal growth factor receptor; Sprycel, a tyrosine kinase inhibitor for the treatment of adults with Philadelphia chromosome-positive chronic myeloid leukemia; and Yervoy, a monoclonal antibody for metastatic melanoma. The company's products also comprise Eliquis, an oral factor Xa inhibitor targeted at stroke prevention in atrial fibrillation; Baraclude to treat chronic hepatitis B virus; Daklinza and Sunvepra to treat hepatitis C virus (HCV); Reyataz and Sustiva to treat HIV; Abilify, an antipsychotic agent for adults with schizophrenia, bipolar mania disorder, and depressive disorder; Beclabuvir, a non-nucleoside NS5B inhibitor for the treatment of HCV; and Orencia to treat rheumatoid arthritis. It has collaborations with Portola Pharmaceuticals, Inc. to develop and commercialize andexanet alfa, an investigational agent; Apexigen, Inc. to evaluate Opdivo in combination with APX005M in patients with solid tumors; and license agreement with Nitto Denko Corporation to develop and commercialize siRNA molecules targeted at HSP47 in vitamin A. The company was formerly known as Bristol-Myers Company and changed its name to Bristol-Myers Squibb Company in 1989. Bristol-Myers Squibb Company was founded in 1887 and is headquartered in New York, New York.",Giovanni Caforio,www.bms.com,"345 PARK AVE, NEW YORK, NY 10154","345 PARK AVE, NEW YORK, NY 10154",2125464000,C/O The Corporation Trust Company,Corporation Trust Center,Wilmington,19801,CORPORATION,0000014272,2020-05-07,New York,United States of America,Delaware,United States of America,23300.0,ACTIVE,Healthcare,Drugs,Drug Manufacturers - Major,indu,True,2007-12-31,2020-03-31,1972-06-01,2020-07-30
com_0yb7gR,DHR,Danaher Corp,S4BKK9OTCEWQ3YHPFM11,DANAHER CORP /DE/,NYSE,3823,"Danaher Corp. operates as a medical company, which designs, manufactures, and markets healthcare, environmental, and industrial equipment. It operates through the following segments: Life Sciences, Diagnostics, Dental, and Environmental & Applied Solutions. The Life Sciences segment offers a range of research and clinical tools that scientists use to study cells and cell components in order to understand the causes of diseases; identify new therapies; and test new drugs and vaccines. The Diagnostics segment comprises of analytical instruments, reagents, consumables, software, and services that hospitals, physician's offices, reference laboratories, and other critical care settings use to diagnose disease and make treatment decisions. The Dental segment develops products that are used to diagnose, treat and prevent disease and ailments of the teeth, gums, and supporting bones; as well as provide dental consumables, equipment, and services. The Environmental & Applied Solution segment engages in the development and manufacture of equipment, consumables, and software for various printing, marking, coding, design, and color management applications on consumer and industrial products. The company was founded by Steven M. Rales and Mitchell P. Rales in 1969 and is headquartered in Washington, DC.","Danaher Corporation designs, manufactures, and markets professional, medical, industrial, and commercial products and services worldwide. The company's Life Sciences segment provides laser scanning, compound, and surgical and other stereo microscopes. This segment also offers filtration, separation, and purification technologies to the biopharmaceutical, food and beverage, medical, aerospace, microelectronics, and general industrial sectors. Its Diagnostics segment provides chemistry, immunoassay, microbiology, and automation systems, as well as hematology and flow cytometry products. The company offers analytical instruments, reagents, consumables, software, and services for hospitals, physicians' offices, reference laboratories, and other critical care settings. Its Dental segment provides consumables, equipment, and services to diagnose, treat, and prevent disease and ailments of the teeth, gums, and supporting bone. The company's products comprise implant systems, dental prosthetics, and associated treatment planning software; orthodontic bracket systems and lab products; endodontic systems and related consumables; restorative materials and instruments; infection prevention products; digital imaging systems and software; air and electric powered handpieces, and consumables; and treatment units. Its Environmental & Applied Solutions segment offers instrumentation, services, and disinfection systems to analyze, treat, and manage water in residential, commercial, industrial, and natural resource applications. This segment also provides equipment, consumables, software, and services for various printing, marking, coding, traceability, packaging, design, and color management applications on consumer, pharmaceutical, and industrial products. The company was formerly known as Diversified Mortgage Investors, Inc. and changed its name to Danaher Corporation in 1984. Danaher Corporation was founded in 1969 and is headquartered in Washington, the District of Columbia.",Thomas Patrick Joyce,www.danaher.com,"2200 PENNSYLVANIA AVE. N.W., SUITE 800W, WASHINGTON, DC 20037-1701","2200 PENNSYLVANIA AVE. N.W., SUITE 800W, WASHINGTON, DC 20037-1701",2028280850,2200 Pennsylvania Avenue North West,Suite 800W,Washington,20037-1731,CORPORATION,0000313616,2020-07-23,District Of Columbia,United States of America,Delaware,United States of America,71000.0,ACTIVE,Industrial Goods,Manufacturing,Diversified Machinery,indu,True,2007-12-31,2020-07-03,1987-11-05,2020-07-30
com_XZqpQg,FOXA,Fox Corp,,Fox Corp,NASDAQ,4833,"Fox Corporation produces and delivers compelling news, sports and entertainment content through its iconic brands, including FOX News Media, FOX Sports, FOX Entertainment and FOX Television Stations. The Company, with a simple structure focused on two principal reporting segments, differentiates itself in a crowded media and entertainment marketplace through the leadership positions of the Company’s brands, premium programming with a focus on live and “appointment-based” content that brings communities together, a significant presence in major markets and the broad distribution of the Company’s content across traditional and digital platforms.","Fox Corporation operates as a news, sports, and entertainment company in the United States. The company operates through Cable Network Programming; Television; and Other, Corporate and Eliminations segments. The Cable Network Programming segment produces and licenses news, business news, and sports content for distribution primarily through cable television systems, direct broadcast satellite operators, telecommunications companies, and online multi-channel video programming distributors. It operates FOX News, a national cable news channel; FOX Business, a business news national cable channel; FS1 and FS2 multi-sport national networks; FOX Sports Racing, a video programming service that comprise motor sports programming; and FOX Soccer Plus video programming network for live soccer and rugby competitions; FOX Deportes, a Spanish-language sports programming service; and Big Ten Network, a national video programming service. The Television segment acquires, produces, markets, and distributes broadcast network programming. It operates The FOX Network, a national television broadcast network that broadcasts sports programming and entertainment. This segment owns and operates 28 broadcast television stations. The Other, Corporate and Eliminations segment owns the FOX Studios lot that provides production services, including 15 sound stages, 4 scoring and mixing stages, 2 broadcast studios, theaters and screening rooms, editing bays, and other production facilities in Los Angeles, California. The company was incorporated in 2018 and is based in New York, New York.",Lachlan Murdoch ,www.foxcorporation.com,"1211 AVENUE OF THE AMERICAS, NEW YORK, NY 10036","1211 AVENUE OF THE AMERICAS, NEW YORK, NY 10036",212.852.7000,,,,,,0001754301,2020-05-07,New York,United States of America,Delaware,United States of America,7700.0,,Services,Media,Entertainment - Diversified,indu,True,2017-06-30,2020-03-31,1996-03-11,2020-07-30
com_xgQ9gb,OXY,Occidental Petroleum Corp,IM7X0T3ECJW4C1T7ON55,OCCIDENTAL PETROLEUM CORP /DE/,NYSE,1311,"Occidental Petroleum Corp. operates as an international oil and gas exploration  company. It operates through the following segments: Oil and Gas, Chemical, and Midstream and Marketing. The Oil and Gas segment explores for, develops and produces oil and condensate, natural gas liquids and natural gas. The Chemical segment manufactures and markets basic chemicals and vinyls. The Midstream and Marketing segment gathers processes, transports, stores, purchases and markets oil, condensate, NGLs, natural gas, carbon dioxide and power. It also trades around its assets, including transportation and storage capacity. The company was founded in 1920 and is headquartered in Houston, TX.","Occidental Petroleum Corporation engages in the acquisition, exploration, and development of oil and gas properties in the United States and internationally. The company operates in three segments: Oil and Gas, Chemical, and Midstream and Marketing. The Oil and Gas segment explores for, develops, and produces oil and condensate, natural gas liquids (NGLs), and natural gas. The Chemical segment manufactures and markets basic chemicals, including chlorine, caustic soda, chlorinated organics, potassium chemicals, ethylene dichloride, chlorinated isocyanurates, sodium silicates, and calcium chloride; vinyls comprising vinyl chloride monomer and polyvinyl chloride; and other chemicals, such as resorcinol. The Midstream and Marketing segment gathers, processes, transports, stores, purchases, and markets oil, condensate, NGLs, natural gas, carbon dioxide, and power. This segment also trades around its assets consisting of transportation and storage capacity, as well as oil, NGLs, gas, and other commodities. Occidental Petroleum Corporation was founded in 1920 and is headquartered in Houston, Texas.",Vicki A. Hollub,www.oxy.com,"5 GREENWAY PLAZA, SUITE 110, HOUSTON, TX 77046","5 GREENWAY PLAZA, SUITE 110, HOUSTON, TX 77046",7132157000,5 Greenway Plaza,Suite 110,Houston,77046,CORPORATION,0000797468,2020-05-06,Texas,United States of America,Delaware,United States of America,11000.0,ACTIVE,Basic Materials,Energy,Independent Oil & Gas,indu,True,2007-12-31,2020-03-31,1981-12-31,2020-07-30
com_Kz5Nyr,ETN,Eaton Corporation PLC,549300VDIGTMXUNT7H71,Eaton Corp plc,NYSE,3590,"Eaton Corp. Plc is a diversified power management company, which provides energy-efficient solutions for electrical, hydraulic and mechanical power. It operates through the following segments: Electrical Products, Electrical Systems and Services; Hydraulics; Aerospace and Vehicle. The Electrical Products segment consists of electrical components, industrial components, residential products, single phase power quality, emergency lighting, fire detection, wiring devices, structural support systems, circuit protection, and lighting products. The Electrical Systems and Services segment consists of power distribution and assemblies, three phase power quality, hazardous duty electrical equipment, intrinsically safe explosion-proof instrumentation, utility power distribution, power reliability equipment, and services. The Hydraulics segment includes hydraulics components, systems and services for industrial and mobile equipment. The Aerospace segment is produces aerospace fuel, hydraulics, and pneumatic systems for commercial and military use. The Vehicle segment engages in designing, manufacturing, marketing, and supply of drivetrain and powertrain systems and critical components that reduce emissions and improve fuel economy, stability, performance and safety of cars, light trucks and commercial vehicles. The company was founded on May 10, 2012 and is headquartered in Dublin, Ireland.","Eaton Corporation plc operates as a power management company worldwide. Its Electrical Products segment offers electrical and industrial components, residential products, single phase power quality products, emergency lighting and fire detection products, wiring devices, structural support systems, and circuit protection and lighting products. The company's Electrical Systems and Services segment provides power distribution and assemblies, three phase power quality products, hazardous duty electrical equipment, explosion-proof instrumentation, utility power distribution, power reliability equipment, and services. Its Hydraulics segment offers various power products, controls and sensing products, fluid conveyance products, filtration systems solutions, industrial drum and disc brakes, and golf grips. The company's Aerospace segment provides hydraulic power generation systems, controls and sensing products, fluid conveyance products, and fuel systems for commercial and military use. Its Vehicle segment designs, manufactures, markets, and supplies drivetrain, powertrain systems, and critical components, including transmissions, clutches, hybrid power systems, superchargers, engine valves and valve actuation systems, cylinder heads, locking and limited slip differentials, transmission controls, fuel vapor components, fluid connectors, and conveyance products. The company serves industrial, institutional, governmental, utility, commercial, residential, information technology, renewable energy, marine, agriculture, oil and gas, construction, mining, forestry, material handling, truck and bus, machine tools, molding, primary metals, and power generation markets, as well as original equipment manufacturers and aftermarket customers of heavy, medium, and light-duty trucks, SUVs, CUVs, passenger cars, and agricultural equipment. Eaton Corporation plc was founded in 1916 and is based in Dublin, Ireland.",Craig Arnold,www.eaton.com,"30 PEMBROKE ROAD, EATON HOUSE, DUBLIN, IRELAND DUBLIN 4","30 PEMBROKE ROAD, EATON HOUSE, DUBLIN, IRELAND DUBLIN 4",353 1637 2900,Eaton House,30 Pembroke Road,Dublin,D04 Y0C2,VYAX,0001551182,2020-07-29,,Ireland,,,99000.0,ACTIVE,Industrial Goods,Manufacturing,Diversified Machinery,indu,True,2007-12-31,2020-06-30,1972-06-01,2020-07-30
com_pgVb6g,CHK,Chesapeake Energy Corp,X2MT1W32SPAZ9WSKLE78,CHESAPEAKE ENERGY CORP,NYSE,1311,"Chesapeake Energy Corp. engages as a natural gas and oil exploration and production company. It operates through the following segments: Exploration and Production; and Marketing, Gathering and Compression. The Exploration and Production segment focuses on finding and producing natural gas, oil and natural gas liquids. The Marketing, Gathering, and Compression segment deals with the marketing, gathering, and compression of natural gas, oil, and natural gas liquids primarily from Chesapeake-operated wells. The company was founded by Aubrey K. McClendon and Tom L. Ward on May 18, 1989 and is headquartered in Oklahoma City, OK.","Chesapeake Energy Corporation engages in the acquisition, exploration, and development of properties for the production of oil, natural gas, and natural gas liquids (NGL) from underground reservoirs in the United States. It operates in two segments, Exploration and Production; and Marketing, Gathering, and Compression. The company holds interests in natural gas resource plays, including the Haynesville/Bossier Shales in northwestern Louisiana and East Texas; the Marcellus Shale in the northern Appalachian Basin in Pennsylvania. It also holds interests in liquids-rich resource plays, such as the Eagle Ford Shale in South Texas; the Utica Shale in Ohio; the Anadarko Basin in northwestern Oklahoma; and the stacked pay in the Powder River Basin in Wyoming. The company owns interests in approximately 22,700 oil and natural gas wells. As of December 31, 2016, it had estimated proved reserves of 1.708 billion barrels of oil equivalent. The company also provides oil, natural gas, and NGL marketing services comprising commodity price structuring, securing and negotiating gathering, hauling, processing and transportation, contract administration, and nomination services for Chesapeake-operated wells; and marketing services for third-party producers, as well as designs, engineers, fabricates, installs, and sells natural gas compression units, accessories, and equipment used in the production, treatment, and processing of oil and natural gas. Chesapeake Energy Corporation was founded in 1989 and is headquartered in Oklahoma City, Oklahoma.",Doug Lawler,www.chk.com,"6100 N WESTERN AVE, OKLAHOMA CITY, OK 73118","6100 NORTH WESTERN AVE, OKLAHOMA CITY, OK 73118",4058488000,6100 North Western Avenue,,Oklahoma City,73118,CORPORATION,0000895126,2020-05-11,Oklahoma,United States of America,Oklahoma,United States of America,2350.0,ACTIVE,Basic Materials,Energy,Independent Oil & Gas,indu,True,2007-12-31,2020-03-31,1993-02-16,2020-06-26
com_NX6GGz,ATVI,Activision Blizzard Inc,549300TPQQDBP9GNOF40,"Activision Blizzard, Inc.",NASDAQ,7372,"Activision Blizzard, Inc. engages in the development and publication of interactive entertainment. It operates through the following segments: Activision Publishing, Inc, Blizzard Entertainment, Inc., and Other. The Activision Publishing, Inc. segment delivers online games through retail and digital online channels available in personal computer, mobile and table devices, to a range of games including children, adults, and among core games as well as mass-market consumers. The Blizzard Entertainment, Inc. segment provides online personal computer gaming including the subscription-based multiplayer online role-playing game category through the system of subscriptions, retail of physical boxed products, online download sales of personal products and downloading via third-party console. The Other segment refers to businesses such as Activision Blizzard Media Networks which focuses on eSports industry; the Activision Blizzard Studios which devoted to creating original film and television content based on the library on the company's intellectual properties; and Activision Blizzard Distribution which consists of operations in Europe that provide warehousing, logistical, and sales distribution services to third-party publishers of interactive entertainment software, the company's publishing operations, and manufacturers of interactive entertainment hardware. The company was founded in 1979 and is headquartered in Santa Monica, CA.","Activision Blizzard, Inc. develops and publishes games for video game consoles, personal computers (PC), mobile devices, and online social platforms. The company operates through three segments: Activision Publishing, Inc., Blizzard Entertainment, Inc., and King Digital Entertainment. The company develops, publishes, and sells interactive software products and entertainment content through retail channels or digital downloads; and downloadable content. It also publishes subscription-based massive multiplayer online role-playing games; and strategy and role-playing games. In addition, the company maintains a proprietary online gaming service, Battle.net that facilitates the creation of user generated content, digital distribution, and online social connectivity in its games. Further, it engages in creating original film and television content; and provides warehousing, logistics, and sales distribution services to third-party publishers of interactive entertainment software, as well as manufacturers of interactive entertainment hardware products. The company serves retailers and distributors, including mass-market retailers, consumer electronics stores, discount warehouses, game specialty stores, and consumers through third-party distribution and licensing arrangements in the United States, Australia, Brazil, Canada, China, France, Germany, Ireland, Italy, Japan, Malta, Mexico, the Netherlands, Romania, Singapore, South Korea, Spain, Sweden, Taiwan, and the United Kingdom. Activision Blizzard, Inc. was incorporated in 1979 and is headquartered in Santa Monica, California.",Robert A. Kotick,www.activisionblizzard.com,"3100 OCEAN PARK BLVD, SANTA MONICA, CA 90405","3100 OCEAN PARK BLVD, SANTA MONICA, CA 90405",3102552000,3100 Ocean Park Boulevard,,Santa Monica,90405,INCORPORATED,0000718877,2020-05-05,California,United States of America,Delaware,United States of America,9900.0,ACTIVE,Technology,Computer Software & Services,Multimedia & Graphics Software,indu,True,2007-12-31,2020-03-31,1993-10-25,2020-07-30
com_2zvxNg,SWKS,Skyworks Solutions Inc,549300WZ3ORQ2BVKBD96,"SKYWORKS SOLUTIONS, INC.",NASDAQ,3674,"Skyworks Solutions, Inc. engages in the design, development, and manufacture of proprietary semiconductor products. Its product portfolio includes amplifiers, attenuators, circulators, demodulators, detectors, diodes, directional couplers, front-end modules, hybrids, isolators, lighting and display solutions, mixers, modulators, optocouplers, optoisolators, phase shifters, synthesizers, power dividers and combiners, power management devices, receivers, switches, and technical ceramics. The company was founded in 1962 and is headquartered in Woburn, MA.","Skyworks Solutions, Inc., together with its subsidiaries, designs, develops, manufactures, and markets proprietary semiconductor products, including intellectual property worldwide. Its product portfolio includes amplifiers, attenuators, circulators/isolators, DC/DC converters, demodulators, detectors, diodes, directional couplers, diversity receive modules, filters, front-end modules, hybrids, LED drivers, low noise amplifiers, mixers, modulators, optocouplers/optoisolators, phase shifters, phase locked loops, power dividers/combiners, receivers, switches, synthesizers, technical ceramics, voltage controlled oscillators/synthesizers, and voltage regulators. The company provides its products for automotive, broadband, cellular infrastructure, connected home, industrial, medical, military, smartphone, tablet, and wearable applications. Skyworks Solutions, Inc. sells its products through direct sales force, electronic component distributors, and independent sales representatives. The company was founded in 1962 and is headquartered in Woburn, Massachusetts.",Liam K. Griffin,www.skyworksinc.com,"20 SYLVAN ROAD, WOBURN, MA 01801","20 SYLVAN ROAD, 20 SYLVAN ROAD, WOBURN, MA 01801",6179355150,20 Sylvan Road,,Woburn,01801,INCORPORATED,0000004127,2020-07-24,Massachusetts,United States of America,Delaware,United States of America,9000.0,ACTIVE,Technology,Electronics,Semiconductor - Integrated Circuits,indu,True,2008-10-03,2020-06-26,1984-09-07,2020-07-30
com_0XLJDy,AES,AES Corp,2NUNNB7D43COUIRE5295,AES CORP,NYSE,4991,"The AES Corp. operates as a power generation and utility company. It operates through the Generation and Utilities segments. The Generation segment refers to the utilization of fuels and technologies to generate electricity such as coals, gas, hydro, wind, solar and biomass. The Utilities segment comprises the transmission, distribution, and in certain circumstances, generate power. It also operates through the following business units: United States; Chile, Colombia, and Argentina; Brazil; Mexico, Central America and Caribbean; Europe, and Asia. The company was founded by Dennis W. Bakke and Roger W. Sant in 1981 and is headquartered in Arlington, VA.","The AES Corporation operates as a diversified power generation and utility company. It owns and/or operates power plants to generate and sell power to customers, such as utilities, industrial users, and other intermediaries. The company also owns and/or operates utilities to generate or purchase, distribute, transmit, and sell electricity to end-user customers in the residential, commercial, industrial, and governmental sectors; and generates and sells electricity on the wholesale market. It uses a range of fuels to generate electricity, including hydro, coal/ petroleum coke, oil, gas/diesel, biomass, solar, wind, energy storage, and landfill gas. The company owns and/or operates a generation portfolio of approximately 30,379 megawatts. It has operations in the United States, Chile, Colombia, Argentina, Brazil, Mexico, Central America, the Caribbean, Europe, and Asia. The company was formerly known as Applied Energy Services, Inc. and changed its name to The AES Corporation in April 2000. The AES Corporation was founded in 1981 and is headquartered in Arlington, Virginia.",Andres Ricardo Gluski Weilert,www.aes.com,"4300 WILSON BOULEVARD, ARLINGTON, VA 22203","4300 WILSON BOULEVARD, ARLINGTON, VA 22203",7035221315,4300 Wilson Boulevard,Suite 1100,Arlington,22203,CORPORATION,0000874761,2020-05-07,Virginia,United States of America,Delaware,United States of America,10500.0,ACTIVE,Utilities,Utilities,Electric Utilities,indu,True,2007-12-31,2020-03-31,1991-06-26,2020-07-30
com_VXWOJX,NWSA,News Corp,549300ITS31QK8VRBQ14,NEWS CORP,NASDAQ,2711,"News Corp. engages in the creation and distribution of media, news, education, and information services. It operates through the following segments: News and Information Services, Book Publishing, Digital Real Estate Services, Cable Network Programming, and Other. The News and Information Services segment consists of Dow Jones, News Corp Australia, News UK, the New York Post, and News America Marketing. The Book Publishing segment publishes and distributed consumer books in print, digital, and audio formats through HarperCollins Publishers. The Digital Real Estate Services segment consists of REA Group Limited; Move, Inc.; and DIAKRIT International Limited. The Cable Network Programming segment provides sports programming through FOX SPORTS Australia. The Other segment comprises of general corporate overhead expenses, corporate strategy and creative group, and costs related to the U.K. Newspaper Matters. The company was founded on December 11, 2012 and is headquartered in New York, NY.","News Corporation, a media and information services company, focuses on creating and distributing content to consumers and businesses worldwide. The company distributes content and data products, such as The Wall Street Journal, Factiva, Dow Jones Risk & Compliance, Dow Jones Newswires, Barron's, MarketWatch, Dow Jones Private Markets, and DJX through various media channels, including newspapers, newswires, Websites, newsletters, magazines, proprietary databases, conferences, and video, as well as applications for mobile devices, tablets, and electronic readers. It also owns and operates daily, Sunday, weekly, and bi-weekly newspapers, including The Australian, The Weekend Australian, The Daily Telegraph, The Sunday Telegraph, Herald Sun, Sunday Herald Sun, The Courier Mail, The Sunday Mail, The Advertiser, Sunday Mail, The Sun, The Sun on Sunday, The Times, The Sunday Times, and New York Post, as well as digital mastheads and other Websites. In addition, the company provides home-delivered shopper media, such as free-standing inserts and direct mail products; in-store marketing products and services primarily to consumer packaged goods manufacturers; in-store merchandising services; and digital marketing solutions. Further, it publishes general fiction, nonfiction, children's, and religious books; and offers sports programming services with seven television channels distributed through cable, satellite and IP, various interactive viewing applications, and broadcast rights to live sporting events. Additionally, the company provides digital advertising services for property and property-related services on Websites and mobile applications; online real estate services; and professional software and services products, including Top Producer, TigerLead, and ListHub, as well as operates residential and commercial property Websites. News Corporation is headquartered in New York, New York.",Robert James Thomson,www.newscorp.com,"1211 AVENUE OF THE AMERICAS, NEW YORK, NY 10036","1211 AVENUE OF THE AMERICAS, NEW YORK, NY 10036",212-416-3400,1211 Avenue of the Americas,,New York,10036,CORPORATION,0001564708,2020-05-08,New York,United States of America,Delaware,United States of America,28000.0,ACTIVE,Services,Media,Broadcasting - TV,indu,True,2012-06-30,2020-03-31,2013-06-19,2020-07-30
com_qzEbBy,GE,General Electric Co,3C7474T6CDKPR9K6YT90,GENERAL ELECTRIC CO,NYSE,3600,"General Electric Co. is a technology and financial services company that develops and manufactures products for the generation, transmission, distribution, control and utilization of electricity. Its products and services include aircraft engines, power generation, water processing, security technology, medical imaging, business and consumer financing, media content and industrial products. The company operates through eight segments: Power & Water, Oil & Gas, Energy Management, Aviation, Healthcare, Transportation, Appliances & Lighting and GE Capital. The Power & Water segment serves power generation, industrial, government and other customers worldwide with products and services related to energy production. The Oil & Gas segment supplies mission critical equipment for the global oil and gas industry, used in applications spanning the entire value chain from drilling and completion through production, liquefied natural gas and pipeline compression, pipeline inspection, and downstream processing in refineries and petrochemical plants. The Energy Management segment designs technology solutions for the delivery, management, conversion and optimization of electrical power for customers across multiple energy-intensive industries. The Aviation segment products and services include jet engines, aerospace systems and equipment, replacement parts and repair and maintenance services for all categories of commercial aircraft; for a wide variety of military aircraft, including fighters, bombers, tankers and helicopters; for marine applications; and for executive and regional aircraft. The Healthcare segment products include diagnostic imaging systems such as magnetic resonance, computed tomography and positron emission Tomography scanners, X-ray, nuclear imaging, digital mammography and molecular imaging technologies. The Transportation segment engages in global technology and supplier to the railroad, mining, marine and drilling industries. The Appliances & Lighting segment products include major appliances and related services for products such as refrigerators, freezers, electric and gas ranges, cooktops, dishwashers, clothes washers and dryers, microwave ovens, room air conditioners, residential water systems for filtration, softening and heating, and hybrid water heaters. The GE Capital segment offers financial services and products worldwide for businesses of all sizes, services include commercial loans and leases, fleet management, financial programs, credit cards, personal loans and other financial services. The company was founded by Thomas A. Edison in 1878 and is headquartered in Boston, MA.","General Electric Company operates as an infrastructure and technology company worldwide. Its Power segment offers gas and steam power systems; maintenance, service, and upgrade solutions; distributed power gas engines; water treatment, wastewater treatment, and process system solutions; and nuclear reactors, fuels, and support services. The company's Renewable Energy segment provides wind turbine platforms, and hardware and software; onshore and offshore wind turbines; and solutions, products, and services to hydropower industry. Its Oil & Gas segment offers surface and subsea drilling and production systems, and equipment for floating production platforms; and compressors, turbines, turboexpanders, high pressure reactors, industrial power generation, and auxiliary equipment. The company's Aviation segment provides designs and produces commercial and military aircraft engines, integrated digital components, and electric power and mechanical aircraft systems; and aftermarket services. Its Healthcare segment offers diagnostic imaging and clinical systems; products for drug discovery, biopharmaceutical manufacturing, and cellular technologies; and medical technologies, software, analytics, cloud solutions, and implementation services. The company's Transportation segment provides freight and passenger locomotives, rail, and support advisory services; and parts, integrated software solutions and data analytics, software-enabled solutions, mining equipment and services, and marine diesel and stationary power diesel engines and motors, as well as overhaul, repair and upgrade, and wreck repair services. Its Energy Connections & Lighting segment offers industrial, grid, power conversion, automation and control, lighting, and current solutions. The company's Capital segment provides energy financial services; and commercial aircraft leasing, financing, and consulting services. General Electric Company was founded in 1892 and is headquartered in Boston, Massachusetts.",Jeff Immelt,www.ge.com,"41 FARNSWORTH STREET, BOSTON, MA 02210","41 FARNSWORTH STREET, BOSTON, MA 02210",617-443-3000,41 Farsworth Street,,Boston,02210,CORPORATION,0000040545,2020-07-29,Massachusetts,United States of America,New York,United States of America,283000.0,ACTIVE,Industrial Goods,Manufacturing,Diversified Machinery,indu,True,2007-12-31,2020-06-30,1962-01-02,2020-07-30
