company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
American Airlines Group Inc,AAL,,6201,2012.0,Q2TTM,2011-07-01,2012-06-30,,-19.34,-19.34,,894000000.0,-19.34,,,-3158000000.0,-3158000000.0,-3158000000.0,16971000000.0,22242000000.0,-1778000000.0,5647000000.0,2579000000.0,873000000.0,,1110000000.0,16971000000.0,7850000000.0,731000000.0,25000000.0,8524000000.0,-674000000.0,-2484000000.0,-3158000000.0,24821000000.0,334700000.0,334700000.0,334700000.0
American Airlines Group Inc,AAL,,6201,2012.0,Q1,2012-01-01,2012-03-31,2013-04-18 16:11:18+00:00,-4.95,-4.95,,260000000.0,-4.95,0.0,,-1660000000.0,-1660000000.0,-1660000000.0,4761000000.0,5395000000.0,-1411000000.0,125000000.0,642000000.0,11000000.0,,969000000.0,4761000000.0,1276000000.0,166000000.0,6000000.0,1365000000.0,-89000000.0,-1571000000.0,-1660000000.0,6037000000.0,335400000.0,335400000.0,335400000.0
American Airlines Group Inc,AAL,,6201,2012.0,Q1TTM,2011-04-01,2012-03-31,,-19.47,-19.47,,899000000.0,-19.47,,,-3203000000.0,-3203000000.0,-3203000000.0,16977000000.0,21895000000.0,-1550000000.0,5650000000.0,2588000000.0,767000000.0,,1084000000.0,16977000000.0,7506000000.0,784000000.0,25000000.0,8400000000.0,-894000000.0,-2309000000.0,-3203000000.0,24483000000.0,335400000.0,335400000.0,335400000.0
American Airlines Group Inc,AAL,,6201,2013.0,Q4,2013-10-01,2013-12-31,,-7.21,-7.21,,238000000.0,-6.98,-294000000.0,1158000000.0,-1749000000.0,-1749000000.0,-1749000000.0,7789000000.0,6593000000.0,-1949000000.0,608000000.0,775000000.0,488000000.0,,-3028000000.0,7789000000.0,-421000000.0,215000000.0,6000000.0,-536000000.0,115000000.0,-2158000000.0,-2043000000.0,7368000000.0,280400000.0,280213000.0,280213000.0
American Airlines Group Inc,AAL,,6201,2013.0,FY,2013-01-01,2013-12-31,2016-02-24 08:04:10+00:00,-6.54,-6.54,,853000000.0,-6.54,-346000000.0,1158000000.0,-1834000000.0,-1834000000.0,-1834000000.0,19805000000.0,24034000000.0,-2743000000.0,2969000000.0,2709000000.0,559000000.0,,,19805000000.0,6938000000.0,856000000.0,20000000.0,5539000000.0,1399000000.0,-3579000000.0,-2180000000.0,26743000000.0,280400000.0,280213000.0,280213000.0
American Airlines Group Inc,AAL,,6201,2013.0,Q3,2013-07-01,2013-09-30,2014-10-23 08:01:20+00:00,1.16,1.16,,204000000.0,1.02,0.0,,289000000.0,289000000.0,289000000.0,4090000000.0,6183000000.0,-191000000.0,800000000.0,645000000.0,,,1033000000.0,4090000000.0,2738000000.0,226000000.0,5000000.0,2037000000.0,701000000.0,-412000000.0,289000000.0,6828000000.0,249100000.0,249719000.0,289036000.0
American Airlines Group Inc,AAL,,6201,2013.0,Q3YTD,2013-01-01,2013-09-30,,0.67,0.67,,615000000.0,0.44,-52000000.0,,-85000000.0,-85000000.0,-85000000.0,12016000000.0,17441000000.0,-794000000.0,2361000000.0,1934000000.0,71000000.0,,3028000000.0,12016000000.0,7359000000.0,641000000.0,14000000.0,6075000000.0,1284000000.0,-1421000000.0,-137000000.0,19375000000.0,249100000.0,249719000.0,289036000.0
American Airlines Group Inc,AAL,,6201,2013.0,Q3TTM,2012-10-01,2013-09-30,,-0.47,-0.47,,683000000.0,-0.7,-621000000.0,1058000000.0,178000000.0,178000000.0,178000000.0,17416000000.0,22763000000.0,-984000000.0,5027000000.0,2549000000.0,-257000000.0,,57000000.0,17416000000.0,7896000000.0,807000000.0,20000000.0,6568000000.0,1328000000.0,-1771000000.0,-443000000.0,25312000000.0,249100000.0,249719000.0,289036000.0
American Airlines Group Inc,AAL,,6201,2013.0,Q2,2013-04-01,2013-06-30,2014-07-24 07:31:15+00:00,0.88,0.88,,207000000.0,0.79,0.0,,220000000.0,220000000.0,220000000.0,3946000000.0,5809000000.0,-136000000.0,781000000.0,640000000.0,,,1003000000.0,3946000000.0,2503000000.0,161000000.0,5000000.0,1991000000.0,512000000.0,-292000000.0,220000000.0,6449000000.0,250000000.0,249588000.0,288511000.0
American Airlines Group Inc,AAL,,6201,2013.0,Q2YTD,2013-01-01,2013-06-30,,-0.49,-0.49,,411000000.0,-0.58,-52000000.0,,-374000000.0,-374000000.0,-374000000.0,7926000000.0,11258000000.0,-603000000.0,1561000000.0,1289000000.0,71000000.0,,1995000000.0,7926000000.0,4621000000.0,415000000.0,9000000.0,4038000000.0,583000000.0,-1009000000.0,-426000000.0,12547000000.0,250000000.0,249588000.0,288511000.0
American Airlines Group Inc,AAL,,6201,2013.0,Q2TTM,2012-07-01,2013-06-30,,-2.34,-2.34,,735000000.0,-2.43,-621000000.0,1058000000.0,-349000000.0,-349000000.0,-349000000.0,18102000000.0,22393000000.0,-941000000.0,4366000000.0,2520000000.0,-46000000.0,,20000000.0,18102000000.0,6811000000.0,729000000.0,22000000.0,6133000000.0,678000000.0,-1648000000.0,-970000000.0,24913000000.0,250000000.0,249588000.0,288511000.0
American Airlines Group Inc,AAL,,6201,2013.0,Q1TTM,2012-04-01,2013-03-31,,-3.94,-3.94,,789000000.0,-3.94,-621000000.0,1058000000.0,-810000000.0,-810000000.0,-810000000.0,18963000000.0,22386000000.0,-1043000000.0,3715000000.0,2530000000.0,60000000.0,,23000000.0,18963000000.0,5953000000.0,720000000.0,24000000.0,5645000000.0,308000000.0,-1739000000.0,-1431000000.0,24916000000.0,433600000.0,249491000.0,249491000.0
American Airlines Group Inc,AAL,,6201,2014.0,FY,2014-01-01,2014-12-31,2017-02-22 08:01:43+00:00,4.02,4.02,0.2,1295000000.0,3.93,330000000.0,1544000000.0,2882000000.0,2882000000.0,2882000000.0,30644000000.0,37999000000.0,-181000000.0,4118000000.0,4651000000.0,800000000.0,,,30644000000.0,12006000000.0,887000000.0,31000000.0,7757000000.0,4249000000.0,-1037000000.0,3212000000.0,42650000000.0,716900000.0,717456000.0,734016000.0
American Airlines Group Inc,AAL,,6201,2014.0,Q4,2014-10-01,2014-12-31,,0.85,0.85,0.1,335000000.0,0.83,-30000000.0,348000000.0,596000000.0,596000000.0,596000000.0,7174000000.0,9014000000.0,-83000000.0,4118000000.0,1147000000.0,800000000.0,-335000000.0,-3139000000.0,7174000000.0,2987000000.0,220000000.0,9000000.0,2127000000.0,860000000.0,-294000000.0,566000000.0,10161000000.0,716900000.0,717456000.0,734016000.0
American Airlines Group Inc,AAL,,6201,2014.0,Q3,2014-07-01,2014-09-30,2015-10-23 07:01:48+00:00,1.31,1.31,0.1,334000000.0,1.28,7000000.0,393000000.0,942000000.0,942000000.0,942000000.0,7900000000.0,9973000000.0,-108000000.0,,1166000000.0,,221000000.0,1031000000.0,7900000000.0,3239000000.0,210000000.0,7000000.0,1979000000.0,1260000000.0,-311000000.0,949000000.0,11139000000.0,719100000.0,719067000.0,735196000.0
American Airlines Group Inc,AAL,,6201,2014.0,Q3YTD,2014-01-01,2014-09-30,,3.17,3.17,0.1,960000000.0,3.1,360000000.0,1196000000.0,2286000000.0,2286000000.0,2286000000.0,23470000000.0,28985000000.0,-98000000.0,,3504000000.0,,335000000.0,3139000000.0,23470000000.0,9019000000.0,667000000.0,22000000.0,5630000000.0,3389000000.0,-743000000.0,2646000000.0,32489000000.0,719100000.0,719067000.0,735196000.0
American Airlines Group Inc,AAL,,6201,2014.0,Q3TTM,2013-10-01,2014-09-30,,-4.04,-4.04,0.1,1198000000.0,-3.88,66000000.0,2354000000.0,537000000.0,537000000.0,537000000.0,31259000000.0,35578000000.0,-2047000000.0,608000000.0,4279000000.0,488000000.0,335000000.0,111000000.0,31259000000.0,8598000000.0,882000000.0,28000000.0,5094000000.0,3504000000.0,-2901000000.0,603000000.0,39857000000.0,719100000.0,719067000.0,735196000.0
American Airlines Group Inc,AAL,,6201,2014.0,Q2,2014-04-01,2014-06-30,2015-07-24 07:02:53+00:00,1.2,1.2,0.0,319000000.0,1.17,340000000.0,402000000.0,864000000.0,864000000.0,864000000.0,7917000000.0,10141000000.0,11000000.0,,1214000000.0,,251000000.0,1067000000.0,7917000000.0,3438000000.0,214000000.0,8000000.0,2039000000.0,1399000000.0,-195000000.0,1204000000.0,11355000000.0,720000000.0,720600000.0,734767000.0
American Airlines Group Inc,AAL,,6201,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.86,1.86,,626000000.0,1.82,353000000.0,803000000.0,1344000000.0,1344000000.0,1344000000.0,15570000000.0,19012000000.0,10000000.0,,2338000000.0,,114000000.0,2108000000.0,15570000000.0,5780000000.0,457000000.0,15000000.0,3651000000.0,2129000000.0,-432000000.0,1697000000.0,21350000000.0,720000000.0,720600000.0,734767000.0
American Airlines Group Inc,AAL,,6201,2014.0,Q2TTM,2013-07-01,2014-06-30,,-4.19,-4.19,,1068000000.0,-4.14,59000000.0,1961000000.0,-116000000.0,-116000000.0,-116000000.0,27449000000.0,31788000000.0,-2130000000.0,1408000000.0,3758000000.0,488000000.0,114000000.0,113000000.0,27449000000.0,8097000000.0,898000000.0,26000000.0,5152000000.0,2945000000.0,-3002000000.0,-57000000.0,35546000000.0,720000000.0,720600000.0,734767000.0
American Airlines Group Inc,AAL,,6201,2014.0,Q1,2014-01-01,2014-03-31,2015-04-24 07:05:48+00:00,0.66,0.66,0.0,307000000.0,0.65,13000000.0,401000000.0,480000000.0,480000000.0,480000000.0,7653000000.0,8871000000.0,-1000000.0,,1124000000.0,,-137000000.0,1041000000.0,7653000000.0,2342000000.0,243000000.0,7000000.0,1612000000.0,730000000.0,-237000000.0,493000000.0,9995000000.0,727300000.0,723971000.0,741335000.0
American Airlines Group Inc,AAL,,6201,2014.0,Q1TTM,2013-04-01,2014-03-31,,-4.51,-4.51,,956000000.0,-4.52,-281000000.0,1559000000.0,-760000000.0,-760000000.0,-760000000.0,23478000000.0,27456000000.0,-2277000000.0,2189000000.0,3184000000.0,488000000.0,-137000000.0,49000000.0,23478000000.0,7162000000.0,845000000.0,23000000.0,5104000000.0,2058000000.0,-3099000000.0,-1041000000.0,30640000000.0,727300000.0,723971000.0,741335000.0
American Airlines Group Inc,AAL,,6201,2015.0,FY,2015-01-01,2015-12-31,2018-02-21 08:02:40+00:00,11.39,11.39,0.4,1364000000.0,11.07,-2994000000.0,1394000000.0,7610000000.0,7610000000.0,7610000000.0,26603000000.0,36272000000.0,-747000000.0,5425000000.0,4718000000.0,,,,26603000000.0,14387000000.0,880000000.0,39000000.0,8183000000.0,6204000000.0,-1588000000.0,4616000000.0,40990000000.0,668100000.0,668393000.0,687355000.0
American Airlines Group Inc,AAL,,6201,2015.0,Q4,2015-10-01,2015-12-31,,5.02,5.02,0.1,352000000.0,4.87,-3036000000.0,342000000.0,3281000000.0,3281000000.0,3281000000.0,6330000000.0,8496000000.0,-604000000.0,2148000000.0,1134000000.0,-610000000.0,,,6330000000.0,3300000000.0,228000000.0,9000000.0,2232000000.0,1068000000.0,-823000000.0,245000000.0,9630000000.0,668100000.0,668393000.0,687355000.0
American Airlines Group Inc,AAL,,6201,2015.0,Q3YTD,2015-01-01,2015-09-30,,6.37,6.37,0.3,1012000000.0,6.2,42000000.0,1052000000.0,4329000000.0,4329000000.0,4329000000.0,20273000000.0,27776000000.0,-143000000.0,3277000000.0,3584000000.0,610000000.0,,,20273000000.0,11087000000.0,652000000.0,30000000.0,5951000000.0,5136000000.0,-765000000.0,4371000000.0,31360000000.0,661300000.0,661869000.0,680739000.0
American Airlines Group Inc,AAL,,6201,2015.0,Q3TTM,2014-10-01,2015-09-30,,7.22,7.22,0.4,1347000000.0,7.03,12000000.0,1400000000.0,4925000000.0,4925000000.0,4925000000.0,27447000000.0,36790000000.0,-226000000.0,7395000000.0,4731000000.0,1410000000.0,-335000000.0,-3139000000.0,27447000000.0,14074000000.0,872000000.0,39000000.0,8078000000.0,5996000000.0,-1059000000.0,4937000000.0,41521000000.0,661300000.0,661869000.0,680739000.0
American Airlines Group Inc,AAL,,6201,2015.0,Q3,2015-07-01,2015-09-30,2016-10-20 07:37:14+00:00,2.56,2.56,0.1,336000000.0,2.49,16000000.0,366000000.0,1693000000.0,1693000000.0,1693000000.0,6711000000.0,9533000000.0,-81000000.0,1131000000.0,1173000000.0,163000000.0,,,6711000000.0,3995000000.0,219000000.0,10000000.0,1996000000.0,1999000000.0,-290000000.0,1709000000.0,10706000000.0,661300000.0,661869000.0,680739000.0
American Airlines Group Inc,AAL,,6201,2015.0,Q2YTD,2015-01-01,2015-06-30,,3.81,3.81,0.2,676000000.0,3.71,26000000.0,686000000.0,2636000000.0,2636000000.0,2636000000.0,13562000000.0,18243000000.0,-62000000.0,2146000000.0,2411000000.0,447000000.0,,,13562000000.0,7092000000.0,433000000.0,20000000.0,3955000000.0,3137000000.0,-475000000.0,2662000000.0,20654000000.0,689900000.0,688727000.0,707611000.0
American Airlines Group Inc,AAL,,6201,2015.0,Q2TTM,2014-07-01,2015-06-30,,5.97,5.97,0.4,1345000000.0,5.82,3000000.0,1427000000.0,4174000000.0,4174000000.0,4174000000.0,28636000000.0,37230000000.0,-253000000.0,6264000000.0,4724000000.0,1247000000.0,-114000000.0,-2108000000.0,28636000000.0,13318000000.0,863000000.0,36000000.0,8061000000.0,5257000000.0,-1080000000.0,4177000000.0,41954000000.0,689900000.0,688727000.0,707611000.0
American Airlines Group Inc,AAL,,6201,2015.0,Q2,2015-04-01,2015-06-30,2016-07-22 07:37:14+00:00,2.47,2.47,0.1,340000000.0,2.41,15000000.0,350000000.0,1704000000.0,1704000000.0,1704000000.0,6964000000.0,9608000000.0,11000000.0,1108000000.0,1219000000.0,144000000.0,,,6964000000.0,3863000000.0,223000000.0,10000000.0,1942000000.0,1921000000.0,-202000000.0,1719000000.0,10827000000.0,689900000.0,688727000.0,707611000.0
