company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commonequity,currentdeferredtaxassets,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2012.0,Q3,,2012-03-31,2012-04-27 16:01:07+00:00,6684000000.0,6200000000.0,8449000000.0,20170000000.0,-5063000000.0,3991000000.0,67076000000.0,1219000000.0,54833000000.0,40554000000.0,31429000000.0,21341000000.0,7239000000.0,20384000000.0,644000000.0,11297000000.0,642000000.0,,-1356000000.0,4851000000.0,9154000000.0,,,3817000000.0,,73324000000.0,11771000000.0,,134605000000.0,64063000000.0,23108000000.0,26904000000.0,65265000000.0,65909000000.0,68696000000.0,134605000000.0,91113000000.0,41792000000.0,1202000000.0,-69918000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2012.0,Q2,,2011-12-31,2012-01-27 16:01:04+00:00,6735000000.0,6905000000.0,8939000000.0,19999000000.0,-6374000000.0,4414000000.0,66887000000.0,1096000000.0,54307000000.0,40371000000.0,31325000000.0,19270000000.0,7444000000.0,20372000000.0,603000000.0,11133000000.0,,,-1359000000.0,4656000000.0,9216000000.0,,,3792000000.0,,72407000000.0,14118000000.0,,134311000000.0,63080000000.0,23651000000.0,29792000000.0,64297000000.0,64900000000.0,69411000000.0,134311000000.0,90288000000.0,39619000000.0,1217000000.0,-68481000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2012.0,Q1,,2011-09-30,2011-10-27 16:01:22+00:00,7290000000.0,6584000000.0,9202000000.0,19982000000.0,-4995000000.0,3582000000.0,66543000000.0,1048000000.0,56079000000.0,40747000000.0,31858000000.0,22372000000.0,8001000000.0,20765000000.0,390000000.0,11070000000.0,,,-1357000000.0,4790000000.0,9573000000.0,,,3910000000.0,,72215000000.0,11476000000.0,,136617000000.0,64023000000.0,23125000000.0,27968000000.0,65244000000.0,65634000000.0,70983000000.0,136617000000.0,92727000000.0,43015000000.0,1221000000.0,-68383000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2013.0,FY,,2013-06-30,2014-08-08 16:03:07+00:00,8777000000.0,6508000000.0,8828000000.0,,-7499000000.0,5947000000.0,67547000000.0,948000000.0,55188000000.0,,31572000000.0,19111000000.0,6909000000.0,21666000000.0,645000000.0,10827000000.0,0.0,0.0,-1352000000.0,6847000000.0,10579000000.0,,,3678000000.0,,80197000000.0,12432000000.0,0.0,139263000000.0,66927000000.0,23990000000.0,30037000000.0,68064000000.0,68709000000.0,70554000000.0,139263000000.0,93607000000.0,40517000000.0,1137000000.0,-71966000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2013.0,Q3,,2013-03-31,2013-04-24 16:02:19+00:00,7422000000.0,6669000000.0,8892000000.0,21158000000.0,-8282000000.0,5876000000.0,67367000000.0,937000000.0,55067000000.0,42349000000.0,31739000000.0,21125000000.0,7240000000.0,21191000000.0,685000000.0,10725000000.0,,,-1351000000.0,6836000000.0,11916000000.0,,,3576000000.0,,80035000000.0,11098000000.0,,139131000000.0,66125000000.0,24298000000.0,27412000000.0,67268000000.0,67953000000.0,71178000000.0,139131000000.0,93642000000.0,43766000000.0,1143000000.0,-71644000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2013.0,Q2,,2012-12-31,2013-01-25 16:02:36+00:00,7157000000.0,7183000000.0,9254000000.0,21143000000.0,-7694000000.0,6643000000.0,67213000000.0,983000000.0,55687000000.0,42347000000.0,32147000000.0,23607000000.0,7219000000.0,21204000000.0,642000000.0,10567000000.0,,,-1357000000.0,5264000000.0,12176000000.0,,,3573000000.0,,79045000000.0,9819000000.0,,139903000000.0,65525000000.0,25601000000.0,26230000000.0,66681000000.0,67323000000.0,72580000000.0,139903000000.0,93098000000.0,46350000000.0,1156000000.0,-71682000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2013.0,Q1,,2012-09-30,2012-10-25 16:01:19+00:00,7498000000.0,6993000000.0,9086000000.0,20492000000.0,-8179000000.0,5302000000.0,67175000000.0,1072000000.0,54332000000.0,41369000000.0,31163000000.0,23563000000.0,7332000000.0,20877000000.0,649000000.0,10164000000.0,,,-1355000000.0,5392000000.0,12315000000.0,,,3425000000.0,,76574000000.0,8314000000.0,,135888000000.0,63129000000.0,24124000000.0,24898000000.0,64299000000.0,64948000000.0,70940000000.0,135888000000.0,90887000000.0,46042000000.0,1170000000.0,-71086000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2014.0,FY,,2014-06-30,2015-08-07 16:02:16+00:00,8461000000.0,6386000000.0,8999000000.0,,-7662000000.0,8558000000.0,67920000000.0,1092000000.0,53704000000.0,,30843000000.0,19811000000.0,6759000000.0,22304000000.0,762000000.0,10218000000.0,2849000000.0,660000000.0,-1340000000.0,5798000000.0,10535000000.0,,,3845000000.0,,84990000000.0,15606000000.0,2128000000.0,144266000000.0,68103000000.0,31617000000.0,33726000000.0,69214000000.0,69976000000.0,74290000000.0,144266000000.0,90345000000.0,40564000000.0,1111000000.0,-75805000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2014.0,Q3,,2014-03-31,2014-04-23 16:02:38+00:00,7512000000.0,6353000000.0,9078000000.0,,-6635000000.0,8182000000.0,67789000000.0,1255000000.0,56226000000.0,,31306000000.0,20837000000.0,7227000000.0,22274000000.0,760000000.0,10913000000.0,,,-1339000000.0,5265000000.0,9288000000.0,,,3539000000.0,,84220000000.0,15528000000.0,1570000000.0,143197000000.0,68166000000.0,28126000000.0,32118000000.0,69281000000.0,70041000000.0,73156000000.0,143197000000.0,92797000000.0,41038000000.0,1115000000.0,-75869000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2014.0,Q2,,2013-12-31,2014-01-24 17:24:45+00:00,7156000000.0,6911000000.0,9480000000.0,,-6366000000.0,6929000000.0,67735000000.0,1173000000.0,56293000000.0,,31595000000.0,21517000000.0,7379000000.0,22152000000.0,760000000.0,10809000000.0,,,-1348000000.0,5420000000.0,9736000000.0,,,3501000000.0,,83280000000.0,14091000000.0,1574000000.0,142927000000.0,68253000000.0,27467000000.0,30727000000.0,69378000000.0,70138000000.0,72789000000.0,142927000000.0,93308000000.0,42062000000.0,1125000000.0,-75048000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2014.0,Q1,,2013-09-30,2013-10-25 16:01:48+00:00,7489000000.0,6555000000.0,9428000000.0,,-6731000000.0,6122000000.0,67647000000.0,1095000000.0,55874000000.0,,31715000000.0,18480000000.0,7394000000.0,21876000000.0,729000000.0,10853000000.0,,,-1346000000.0,5338000000.0,9759000000.0,,,3576000000.0,,81534000000.0,16300000000.0,1580000000.0,141125000000.0,66959000000.0,26322000000.0,33217000000.0,68087000000.0,68816000000.0,72309000000.0,141125000000.0,92927000000.0,39092000000.0,1128000000.0,-74145000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2015.0,FY,,2015-06-30,2016-08-09 16:03:15+00:00,8138000000.0,4568000000.0,8091000000.0,,-12780000000.0,6836000000.0,67861000000.0,1356000000.0,44622000000.0,,25010000000.0,18327000000.0,4979000000.0,19655000000.0,631000000.0,9179000000.0,4432000000.0,1543000000.0,-1320000000.0,5358000000.0,8432000000.0,5204000000.0,717000000.0,2708000000.0,,84807000000.0,12018000000.0,4767000000.0,129495000000.0,61342000000.0,29646000000.0,29790000000.0,62419000000.0,63050000000.0,66445000000.0,129495000000.0,80194000000.0,36655000000.0,1077000000.0,-77226000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2015.0,Q3,,2015-03-31,2015-04-23 16:02:21+00:00,7285000000.0,4990000000.0,8406000000.0,,-13851000000.0,8374000000.0,67850000000.0,820000000.0,46856000000.0,,26908000000.0,17364000000.0,5893000000.0,20043000000.0,647000000.0,9808000000.0,3632000000.0,1115000000.0,-1319000000.0,5568000000.0,8504000000.0,,,3067000000.0,,86157000000.0,15075000000.0,4786000000.0,130937000000.0,61647000000.0,31562000000.0,31881000000.0,62733000000.0,63380000000.0,67557000000.0,130937000000.0,79332000000.0,35676000000.0,1086000000.0,-77190000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2015.0,Q2,,2014-12-31,2015-01-27 16:04:25+00:00,7733000000.0,5802000000.0,8853000000.0,,-11317000000.0,8204000000.0,67823000000.0,816000000.0,48875000000.0,,27567000000.0,18124000000.0,6477000000.0,20745000000.0,679000000.0,9552000000.0,4153000000.0,1237000000.0,-1332000000.0,5898000000.0,9623000000.0,,,3679000000.0,,85770000000.0,16329000000.0,4047000000.0,136263000000.0,63039000000.0,33178000000.0,34152000000.0,64133000000.0,64812000000.0,71451000000.0,136263000000.0,82340000000.0,37299000000.0,1094000000.0,-77905000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2015.0,Q1,,2014-09-30,2014-10-24 16:02:31+00:00,8280000000.0,6197000000.0,9554000000.0,,-9811000000.0,7486000000.0,68037000000.0,916000000.0,51361000000.0,,30210000000.0,19004000000.0,7100000000.0,21799000000.0,774000000.0,10271000000.0,134000000.0,9000000.0,-1331000000.0,5706000000.0,10008000000.0,,,3914000000.0,,85207000000.0,14228000000.0,3360000000.0,138183000000.0,64953000000.0,29107000000.0,32071000000.0,66055000000.0,66829000000.0,71354000000.0,138183000000.0,87277000000.0,39283000000.0,1102000000.0,-77149000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2016.0,FY,,2016-06-30,2017-08-07 16:05:16+00:00,9325000000.0,4373000000.0,7449000000.0,,-15907000000.0,7102000000.0,67723000000.0,1507000000.0,44350000000.0,,24527000000.0,18945000000.0,4716000000.0,19385000000.0,642000000.0,9113000000.0,7185000000.0,2343000000.0,-1290000000.0,5092000000.0,10325000000.0,,,2653000000.0,,87953000000.0,11653000000.0,6246000000.0,127136000000.0,56303000000.0,33782000000.0,30770000000.0,57341000000.0,57983000000.0,69153000000.0,127136000000.0,73969000000.0,38383000000.0,1038000000.0,-82176000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2016.0,Q3,,2016-03-31,2016-04-26 16:02:35+00:00,7795000000.0,4591000000.0,7652000000.0,,-13642000000.0,7895000000.0,67626000000.0,1189000000.0,44679000000.0,,24629000000.0,19134000000.0,4957000000.0,19186000000.0,666000000.0,9161000000.0,7028000000.0,2229000000.0,-1289000000.0,4697000000.0,8003000000.0,0.0,0.0,2733000000.0,,87849000000.0,13681000000.0,5924000000.0,127508000000.0,58144000000.0,34317000000.0,31357000000.0,59187000000.0,59853000000.0,67655000000.0,127508000000.0,74005000000.0,36298000000.0,1043000000.0,-82400000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2016.0,Q2,,2015-12-31,2016-01-26 17:19:00+00:00,7717000000.0,4721000000.0,7945000000.0,,-14334000000.0,9403000000.0,67760000000.0,1173000000.0,44157000000.0,,24495000000.0,17595000000.0,5125000000.0,18910000000.0,674000000.0,9257000000.0,9223000000.0,2460000000.0,-1308000000.0,5234000000.0,7936000000.0,0.0,0.0,1828000000.0,,86917000000.0,13931000000.0,4874000000.0,129143000000.0,60566000000.0,36347000000.0,32053000000.0,61628000000.0,62302000000.0,66841000000.0,129143000000.0,73886000000.0,34788000000.0,1062000000.0,-78469000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2016.0,Q1,,2015-09-30,2015-10-23 16:03:06+00:00,7758000000.0,4724000000.0,8494000000.0,,-13746000000.0,7705000000.0,67737000000.0,1334000000.0,44612000000.0,,24715000000.0,17394000000.0,5239000000.0,19081000000.0,667000000.0,9224000000.0,9360000000.0,2222000000.0,-1306000000.0,5237000000.0,8126000000.0,0.0,0.0,2357000000.0,,85579000000.0,13093000000.0,4901000000.0,129265000000.0,61220000000.0,35620000000.0,31567000000.0,62287000000.0,62954000000.0,66311000000.0,129265000000.0,74564000000.0,34744000000.0,1067000000.0,-77044000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2017.0,FY,,2017-06-30,2018-08-07 16:19:22+00:00,9632000000.0,4594000000.0,7024000000.0,,-14632000000.0,5569000000.0,67650000000.0,,44699000000.0,,24187000000.0,18038000000.0,4624000000.0,19893000000.0,594000000.0,8126000000.0,,,-1249000000.0,5133000000.0,8254000000.0,,,2139000000.0,,96124000000.0,13554000000.0,9568000000.0,120406000000.0,54178000000.0,26494000000.0,30210000000.0,55184000000.0,55778000000.0,64628000000.0,120406000000.0,74019000000.0,34418000000.0,1006000000.0,-93715000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2017.0,Q3,,2017-03-31,2017-04-26 16:04:28+00:00,8076000000.0,4358000000.0,7225000000.0,,-15955000000.0,5817000000.0,67522000000.0,0.0,43682000000.0,,24153000000.0,16633000000.0,4754000000.0,19219000000.0,708000000.0,8644000000.0,0.0,0.0,-1248000000.0,5152000000.0,9184000000.0,,,2446000000.0,,95736000000.0,13781000000.0,8510000000.0,118091000000.0,52830000000.0,25885000000.0,29082000000.0,53840000000.0,54548000000.0,63543000000.0,118091000000.0,72987000000.0,34461000000.0,1010000000.0,-93225000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2017.0,Q2,,2016-12-31,2017-01-20 16:02:41+00:00,8300000000.0,4729000000.0,7584000000.0,,-16522000000.0,6051000000.0,67605000000.0,0.0,43458000000.0,,24185000000.0,16460000000.0,4787000000.0,18778000000.0,684000000.0,8692000000.0,0.0,0.0,-1272000000.0,5040000000.0,9246000000.0,,,2602000000.0,,94945000000.0,13007000000.0,7403000000.0,117033000000.0,52036000000.0,25572000000.0,28891000000.0,53060000000.0,53744000000.0,63289000000.0,117033000000.0,72683000000.0,34398000000.0,1024000000.0,-92720000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2017.0,Q1,,2016-09-30,2016-10-25 16:04:50+00:00,9024000000.0,4713000000.0,8032000000.0,,-15943000000.0,7456000000.0,67562000000.0,0.0,44458000000.0,,24429000000.0,18910000000.0,4999000000.0,19310000000.0,689000000.0,8515000000.0,7071000000.0,3130000000.0,-1271000000.0,5675000000.0,10266000000.0,,,2447000000.0,1870000000.0,88855000000.0,12215000000.0,6615000000.0,129043000000.0,57233000000.0,35171000000.0,32401000000.0,58262000000.0,58951000000.0,70092000000.0,129043000000.0,74562000000.0,37691000000.0,1029000000.0,-81970000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2018.0,FY,,2018-06-30,2019-08-06 16:26:04+00:00,10344000000.0,4686000000.0,7470000000.0,,-14749000000.0,2569000000.0,67855000000.0,,45175000000.0,,23902000000.0,20863000000.0,4738000000.0,20600000000.0,590000000.0,6163000000.0,,,-1204000000.0,5313000000.0,10164000000.0,,,2046000000.0,,98641000000.0,10423000000.0,9281000000.0,118310000000.0,51326000000.0,23320000000.0,28237000000.0,52293000000.0,52883000000.0,65427000000.0,118310000000.0,74390000000.0,37190000000.0,967000000.0,-99217000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2018.0,Q3,,2018-03-31,2018-04-19 16:12:04+00:00,9716000000.0,5149000000.0,8133000000.0,,-13891000000.0,5326000000.0,67726000000.0,,46175000000.0,,24129000000.0,22437000000.0,5207000000.0,20925000000.0,631000000.0,6083000000.0,,,-1203000000.0,5180000000.0,10192000000.0,,,2070000000.0,,98623000000.0,12862000000.0,10208000000.0,124369000000.0,53343000000.0,27960000000.0,30711000000.0,54315000000.0,54946000000.0,69423000000.0,124369000000.0,75484000000.0,38712000000.0,972000000.0,-97912000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2018.0,Q2,,2017-12-31,2018-01-23 16:17:22+00:00,9740000000.0,5182000000.0,7820000000.0,,-14171000000.0,7432000000.0,67766000000.0,,45624000000.0,,24224000000.0,22186000000.0,5131000000.0,20420000000.0,609000000.0,6145000000.0,,,-1229000000.0,5162000000.0,10485000000.0,,,2143000000.0,,97881000000.0,15547000000.0,11326000000.0,126644000000.0,53126000000.0,31214000000.0,33107000000.0,54112000000.0,54721000000.0,71923000000.0,126644000000.0,75010000000.0,38816000000.0,986000000.0,-97121000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2018.0,Q1,,2017-09-30,2017-10-20 16:05:29+00:00,9458000000.0,4942000000.0,7240000000.0,,-14292000000.0,5024000000.0,67714000000.0,,45189000000.0,,24262000000.0,20188000000.0,5023000000.0,20108000000.0,597000000.0,8481000000.0,,,-1229000000.0,5196000000.0,8043000000.0,,,2124000000.0,,97197000000.0,14026000000.0,10983000000.0,122851000000.0,53827000000.0,28096000000.0,30724000000.0,54818000000.0,55415000000.0,67436000000.0,122851000000.0,74647000000.0,36712000000.0,991000000.0,-95563000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2019.0,FY,,2019-06-30,2020-04-20 16:17:10+00:00,11260000000.0,4951000000.0,9054000000.0,,-14936000000.0,4239000000.0,67836000000.0,,40273000000.0,,24215000000.0,20395000000.0,5017000000.0,21271000000.0,385000000.0,6899000000.0,,,-1146000000.0,6863000000.0,10211000000.0,,,2218000000.0,,94918000000.0,9697000000.0,6048000000.0,115095000000.0,46266000000.0,22473000000.0,30011000000.0,47194000000.0,47579000000.0,67516000000.0,115095000000.0,71351000000.0,37505000000.0,928000000.0,-100406000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2019.0,Q3,,2019-03-31,2019-04-23 16:17:21+00:00,10207000000.0,5198000000.0,9252000000.0,,-14968000000.0,2738000000.0,67633000000.0,,46753000000.0,,25836000000.0,21359000000.0,5358000000.0,20993000000.0,480000000.0,6951000000.0,,,-1145000000.0,5779000000.0,9441000000.0,,,1933000000.0,,102103000000.0,8911000000.0,7085000000.0,121673000000.0,54139000000.0,22312000000.0,28370000000.0,55072000000.0,55552000000.0,66121000000.0,121673000000.0,78368000000.0,37751000000.0,933000000.0,-99484000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2019.0,Q2,,2018-12-31,2019-01-23 16:19:23+00:00,10266000000.0,5055000000.0,8868000000.0,,-15156000000.0,3696000000.0,67688000000.0,,46932000000.0,,25947000000.0,21514000000.0,5281000000.0,20822000000.0,453000000.0,6872000000.0,,,-1178000000.0,5555000000.0,9611000000.0,,,1978000000.0,,101170000000.0,12113000000.0,8421000000.0,123687000000.0,53044000000.0,24431000000.0,31247000000.0,53990000000.0,54443000000.0,69244000000.0,123687000000.0,78434000000.0,37997000000.0,946000000.0,-99480000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2019.0,Q1,,2018-09-30,2018-10-19 16:17:31+00:00,10243000000.0,5035000000.0,8469000000.0,,-15133000000.0,2545000000.0,67720000000.0,,45225000000.0,,23919000000.0,20779000000.0,5182000000.0,20590000000.0,268000000.0,6179000000.0,,,-1177000000.0,5360000000.0,9758000000.0,,,1876000000.0,,99831000000.0,10508000000.0,8708000000.0,118440000000.0,51285000000.0,23346000000.0,29220000000.0,52236000000.0,52504000000.0,65936000000.0,118440000000.0,74504000000.0,36716000000.0,951000000.0,-99956000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2020.0,Q3,,2020-03-31,2020-04-20 16:17:10+00:00,10464000000.0,4640000000.0,9731000000.0,,-15916000000.0,15393000000.0,67985000000.0,,39617000000.0,,23834000000.0,23310000000.0,5330000000.0,20459000000.0,401000000.0,6309000000.0,,,-1080000000.0,7510000000.0,10104000000.0,,,1777000000.0,,99474000000.0,12701000000.0,0.0,118560000000.0,44640000000.0,27140000000.0,32896000000.0,45540000000.0,45941000000.0,72619000000.0,118560000000.0,70961000000.0,39723000000.0,900000000.0,-105823000000.0
