company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2010.0,Q3,2010-01-01,2010-03-31,,,,,799000000.0,,-271000000.0,1137000000.0,1257000000.0,-3194000000.0,-676000000.0,4910000000.0,,-3194000000.0,-676000000.0,4910000000.0,769000000.0,2585000000.0,2585000000.0,389000000.0,213000000.0,5000000.0,-1329000000.0,17000000.0,-706000000.0,-1332000000.0,-2003000000.0,,8000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2010.0,Q3YTD,2009-07-01,2010-03-31,2011-04-29 08:21:55+00:00,,,,2328000000.0,,-73000000.0,1977000000.0,2752000000.0,-13538000000.0,970000000.0,12759000000.0,,-13538000000.0,970000000.0,12759000000.0,118000000.0,10551000000.0,10551000000.0,-2097000000.0,531000000.0,-65000000.0,-4001000000.0,-32000000.0,-1980000000.0,-9403000000.0,-3417000000.0,,3047000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2010.0,Q2TTM,2009-01-01,2009-12-31,,-368000000.0,3248000000.0,1226000000.0,3108000000.0,,179000000.0,3298000000.0,-587000000.0,-18798000000.0,-32000000.0,17128000000.0,,-18798000000.0,-32000000.0,17128000000.0,-1523000000.0,13050000000.0,13050000000.0,-2328000000.0,448000000.0,253000000.0,-5223000000.0,-49000000.0,-3091000000.0,-10895000000.0,-2541000000.0,114000000.0,3109000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2010.0,Q2,2009-10-01,2009-12-31,,,,,758000000.0,,59000000.0,262000000.0,-1915000000.0,-7541000000.0,2024000000.0,3294000000.0,,-7541000000.0,2024000000.0,3294000000.0,-2164000000.0,4659000000.0,4659000000.0,-2385000000.0,201000000.0,-51000000.0,-1336000000.0,-33000000.0,-722000000.0,-3085000000.0,-1406000000.0,,2830000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2010.0,Q2YTD,2009-07-01,2009-12-31,2011-01-28 16:02:47+00:00,,,,1529000000.0,,198000000.0,840000000.0,1495000000.0,-10344000000.0,1646000000.0,7849000000.0,,-10344000000.0,1646000000.0,7849000000.0,-651000000.0,7966000000.0,7966000000.0,-2486000000.0,318000000.0,-70000000.0,-2672000000.0,-49000000.0,-1274000000.0,-8071000000.0,-1414000000.0,,3039000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2010.0,Q1TTM,2008-10-01,2009-09-30,,-368000000.0,3248000000.0,1226000000.0,3043000000.0,,-35000000.0,1339000000.0,4022000000.0,-11884000000.0,-2319000000.0,16030000000.0,,-11884000000.0,-2319000000.0,16030000000.0,1792000000.0,13395000000.0,13395000000.0,-1747000000.0,393000000.0,273000000.0,-5126000000.0,-16000000.0,-3091000000.0,-8706000000.0,-2467000000.0,132000000.0,751000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2010.0,Q1,2009-07-01,2009-09-30,2010-10-28 08:44:46+00:00,,,,771000000.0,,139000000.0,578000000.0,3410000000.0,-2803000000.0,-378000000.0,4555000000.0,,-2803000000.0,-378000000.0,4555000000.0,1513000000.0,3307000000.0,3307000000.0,-101000000.0,117000000.0,-19000000.0,-1336000000.0,-16000000.0,-552000000.0,-4986000000.0,-8000000.0,,209000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2011.0,FY,2010-07-01,2011-06-30,2013-08-08 06:24:28+00:00,-474000000.0,2992000000.0,806000000.0,2838000000.0,,163000000.0,-1662000000.0,1687000000.0,-10122000000.0,-3482000000.0,13298000000.0,,-10122000000.0,-3482000000.0,13330000000.0,-111000000.0,11927000000.0,11927000000.0,195000000.0,1203000000.0,,-5767000000.0,0.0,-3306000000.0,-206000000.0,-7039000000.0,73000000.0,225000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2011.0,Q3TTM,2010-04-01,2011-03-31,,-425000000.0,4175000000.0,1184000000.0,2883000000.0,,89000000.0,-1959000000.0,2614000000.0,-10930000000.0,-3936000000.0,12824000000.0,,-10930000000.0,-3936000000.0,12824000000.0,-1953000000.0,11683000000.0,11683000000.0,217000000.0,822000000.0,-424000000.0,-5694000000.0,-141000000.0,-3153000000.0,-1549000000.0,-7123000000.0,97000000.0,110000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2011.0,Q3,2011-01-01,2011-03-31,,,,,703000000.0,,28000000.0,436000000.0,-948000000.0,-3579000000.0,-828000000.0,4076000000.0,,-3579000000.0,-828000000.0,4076000000.0,-303000000.0,2906000000.0,2906000000.0,31000000.0,228000000.0,-54000000.0,-1403000000.0,,-810000000.0,-448000000.0,-1008000000.0,-31000000.0,67000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2011.0,Q3YTD,2010-07-01,2011-03-31,2012-04-27 16:01:07+00:00,,,,2103000000.0,,138000000.0,-2180000000.0,1536000000.0,-7154000000.0,-2369000000.0,9452000000.0,,-7154000000.0,-2369000000.0,9452000000.0,67000000.0,9388000000.0,9388000000.0,141000000.0,691000000.0,-489000000.0,-4237000000.0,,-2066000000.0,-608000000.0,-4536000000.0,97000000.0,89000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2011.0,Q2TTM,2010-01-01,2010-12-31,,-425000000.0,4175000000.0,1184000000.0,2979000000.0,,-210000000.0,-1258000000.0,4819000000.0,-10545000000.0,-3784000000.0,13658000000.0,,-10545000000.0,-3784000000.0,13658000000.0,-881000000.0,11362000000.0,11362000000.0,575000000.0,807000000.0,-365000000.0,-5620000000.0,-124000000.0,-3049000000.0,-2433000000.0,-8118000000.0,128000000.0,51000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2011.0,Q2,2010-10-01,2010-12-31,,,,,711000000.0,,9000000.0,-1342000000.0,71000000.0,-1674000000.0,-613000000.0,2924000000.0,,-1674000000.0,-613000000.0,2924000000.0,646000000.0,3401000000.0,3401000000.0,154000000.0,327000000.0,-37000000.0,-1412000000.0,25000000.0,-737000000.0,-142000000.0,-518000000.0,128000000.0,8000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2011.0,Q2YTD,2010-07-01,2010-12-31,2012-01-27 16:01:04+00:00,,,,1400000000.0,,110000000.0,-2616000000.0,2484000000.0,-3575000000.0,-1541000000.0,5376000000.0,,-3575000000.0,-1541000000.0,5376000000.0,370000000.0,6482000000.0,6482000000.0,110000000.0,463000000.0,-435000000.0,-2834000000.0,,-1256000000.0,-160000000.0,-3528000000.0,128000000.0,22000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2011.0,Q1TTM,2009-10-01,2010-09-30,,-425000000.0,4175000000.0,1184000000.0,3026000000.0,,-160000000.0,346000000.0,2833000000.0,-16412000000.0,-1147000000.0,14028000000.0,,-16412000000.0,-1147000000.0,14028000000.0,-3691000000.0,12620000000.0,12620000000.0,-1964000000.0,681000000.0,-379000000.0,-5544000000.0,-182000000.0,-3034000000.0,-5376000000.0,-9006000000.0,,2873000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2011.0,Q1,2010-07-01,2010-09-30,2011-10-27 16:01:22+00:00,,,,689000000.0,,101000000.0,-1274000000.0,2413000000.0,-1901000000.0,-928000000.0,2452000000.0,,-1901000000.0,-928000000.0,2452000000.0,-276000000.0,3081000000.0,3081000000.0,-44000000.0,136000000.0,-398000000.0,-1422000000.0,-25000000.0,-519000000.0,-18000000.0,-3010000000.0,,14000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2012.0,Q4,2012-04-01,2012-06-30,,-134000000.0,4348000000.0,740000000.0,777000000.0,,-68000000.0,1185000000.0,,-4654000000.0,1194000000.0,3973000000.0,,-4654000000.0,1194000000.0,3973000000.0,445000000.0,3667000000.0,3667000000.0,-1656000000.0,290000000.0,4000000.0,-1618000000.0,,-1301000000.0,-3325000000.0,-1000000.0,22000000.0,2603000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2012.0,FY,2011-07-01,2012-06-30,2014-08-08 16:03:07+00:00,-134000000.0,4348000000.0,740000000.0,3204000000.0,,-113000000.0,-881000000.0,3985000000.0,-10410000000.0,-1093000000.0,13284000000.0,,-10410000000.0,-1093000000.0,13284000000.0,1668000000.0,10904000000.0,10904000000.0,57000000.0,1729000000.0,,-6139000000.0,0.0,-3964000000.0,-5961000000.0,-4024000000.0,112000000.0,2893000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2012.0,Q3TTM,2011-04-01,2012-03-31,,-474000000.0,2992000000.0,806000000.0,3162000000.0,,-20000000.0,-1548000000.0,4136000000.0,-8724000000.0,-3400000000.0,13157000000.0,,-8724000000.0,-3400000000.0,13189000000.0,1045000000.0,9776000000.0,9776000000.0,1767000000.0,1951000000.0,485000000.0,-6051000000.0,,-3903000000.0,-2234000000.0,-6526000000.0,66000000.0,426000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2012.0,Q3,2012-01-01,2012-03-31,,,,,971000000.0,,39000000.0,257000000.0,-421000000.0,-3460000000.0,-818000000.0,3816000000.0,,-3460000000.0,-818000000.0,3816000000.0,-423000000.0,2467000000.0,2467000000.0,121000000.0,850000000.0,-6000000.0,-1508000000.0,,-883000000.0,-122000000.0,-2259000000.0,19000000.0,52000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2012.0,Q3YTD,2011-07-01,2012-03-31,2013-04-24 16:02:19+00:00,,,,2427000000.0,,-45000000.0,-2066000000.0,3985000000.0,-5756000000.0,-2287000000.0,9311000000.0,,-5756000000.0,-2287000000.0,9311000000.0,1223000000.0,7237000000.0,7237000000.0,1713000000.0,1439000000.0,-4000000.0,-4521000000.0,0.0,-2663000000.0,-2636000000.0,-4023000000.0,90000000.0,290000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2012.0,Q2TTM,2011-01-01,2011-12-31,,-474000000.0,2992000000.0,806000000.0,2894000000.0,,-31000000.0,-1369000000.0,3609000000.0,-8843000000.0,-3410000000.0,13417000000.0,,-8843000000.0,-3410000000.0,13449000000.0,1165000000.0,10215000000.0,10215000000.0,1677000000.0,1329000000.0,437000000.0,-5946000000.0,,-3830000000.0,-2560000000.0,-5275000000.0,16000000.0,441000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2012.0,Q2,2011-10-01,2011-12-31,,,,,713000000.0,,-9000000.0,-570000000.0,1201000000.0,-1877000000.0,-610000000.0,3328000000.0,,-1877000000.0,-610000000.0,3328000000.0,832000000.0,1713000000.0,1713000000.0,1472000000.0,436000000.0,8000000.0,-1510000000.0,25000000.0,-947000000.0,-1501000000.0,-503000000.0,71000000.0,233000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2012.0,Q2YTD,2011-07-01,2011-12-31,2013-01-25 16:02:36+00:00,,,,1456000000.0,,-84000000.0,-2323000000.0,4406000000.0,-2296000000.0,-1469000000.0,5495000000.0,,-2296000000.0,-1469000000.0,5495000000.0,1646000000.0,4770000000.0,4770000000.0,1592000000.0,589000000.0,2000000.0,-3013000000.0,,-1780000000.0,-2514000000.0,-1764000000.0,71000000.0,238000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2012.0,Q1TTM,2010-10-01,2011-09-30,,-474000000.0,2992000000.0,806000000.0,2892000000.0,,-13000000.0,-2141000000.0,2479000000.0,-8640000000.0,-3413000000.0,13013000000.0,,-8640000000.0,-3413000000.0,13045000000.0,979000000.0,11903000000.0,11903000000.0,359000000.0,1220000000.0,392000000.0,-5848000000.0,,-3620000000.0,-1201000000.0,-5290000000.0,73000000.0,216000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2012.0,Q1,2011-07-01,2011-09-30,2012-10-25 16:01:19+00:00,,,,743000000.0,,-75000000.0,-1753000000.0,3205000000.0,-419000000.0,-859000000.0,2167000000.0,,-419000000.0,-859000000.0,2167000000.0,814000000.0,3057000000.0,3057000000.0,120000000.0,153000000.0,-6000000.0,-1503000000.0,-25000000.0,-833000000.0,-1013000000.0,-1261000000.0,,5000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2013.0,Q4,2013-04-01,2013-06-30,,-1145000000.0,3780000000.0,683000000.0,794000000.0,,-26000000.0,896000000.0,-668000000.0,-2675000000.0,-1620000000.0,4392000000.0,,-2675000000.0,-1620000000.0,4392000000.0,71000000.0,1882000000.0,1882000000.0,820000000.0,719000000.0,1148000000.0,-1722000000.0,-66000000.0,-1582000000.0,-3000000.0,-1001000000.0,,25000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2013.0,FY,2012-07-01,2013-06-30,2015-08-07 16:02:16+00:00,-1145000000.0,3780000000.0,683000000.0,2982000000.0,,4000000.0,374000000.0,5737000000.0,-7071000000.0,-6295000000.0,14873000000.0,,-7071000000.0,-6295000000.0,14873000000.0,1511000000.0,11402000000.0,11402000000.0,115000000.0,3449000000.0,0.0,-6519000000.0,-1726000000.0,-4008000000.0,-3752000000.0,-5986000000.0,0.0,584000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2013.0,Q3TTM,2012-04-01,2013-03-31,,-134000000.0,4348000000.0,740000000.0,2965000000.0,,-38000000.0,663000000.0,6405000000.0,-9050000000.0,-3481000000.0,14454000000.0,,-9050000000.0,-3481000000.0,14454000000.0,1885000000.0,13187000000.0,13187000000.0,-2361000000.0,3020000000.0,-1144000000.0,-6415000000.0,-1660000000.0,-3727000000.0,-7074000000.0,-4986000000.0,22000000.0,3162000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2013.0,Q3,2013-01-01,2013-03-31,,,,,740000000.0,,19000000.0,430000000.0,-806000000.0,-2330000000.0,-2318000000.0,3862000000.0,,-2330000000.0,-2318000000.0,3862000000.0,-767000000.0,2591000000.0,2591000000.0,101000000.0,1068000000.0,-25000000.0,-1591000000.0,-1481000000.0,-897000000.0,,-1001000000.0,,85000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2013.0,Q3YTD,2012-07-01,2013-03-31,2014-04-23 16:02:38+00:00,,,,2188000000.0,,30000000.0,-522000000.0,6405000000.0,-4396000000.0,-4675000000.0,10481000000.0,,-4396000000.0,-4675000000.0,10481000000.0,1440000000.0,9520000000.0,9520000000.0,-705000000.0,2730000000.0,-1148000000.0,-4797000000.0,-1660000000.0,-2426000000.0,-3749000000.0,-4985000000.0,,559000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2013.0,Q2TTM,2012-01-01,2012-12-31,,-134000000.0,4348000000.0,740000000.0,3196000000.0,,-18000000.0,490000000.0,6790000000.0,-10180000000.0,-1981000000.0,14408000000.0,,-10180000000.0,-1981000000.0,14408000000.0,2229000000.0,13063000000.0,13063000000.0,-2341000000.0,2802000000.0,-1125000000.0,-6332000000.0,-179000000.0,-3713000000.0,-7196000000.0,-6244000000.0,41000000.0,3129000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2013.0,Q2,2012-10-01,2012-12-31,,,,,738000000.0,,-55000000.0,-98000000.0,3953000000.0,-835000000.0,-1618000000.0,3849000000.0,,-835000000.0,-1618000000.0,3849000000.0,1341000000.0,4076000000.0,4076000000.0,-867000000.0,711000000.0,-1135000000.0,-1601000000.0,-167000000.0,-724000000.0,-2498000000.0,-1400000000.0,,408000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2013.0,Q2YTD,2012-07-01,2012-12-31,2014-01-24 17:24:45+00:00,,,,1448000000.0,,11000000.0,-952000000.0,7211000000.0,-2066000000.0,-2357000000.0,6619000000.0,,-2066000000.0,-2357000000.0,6619000000.0,2207000000.0,6929000000.0,6929000000.0,-806000000.0,1662000000.0,-1123000000.0,-3206000000.0,-179000000.0,-1529000000.0,-3749000000.0,-3984000000.0,,474000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2013.0,Q1TTM,2011-10-01,2012-09-30,,-134000000.0,4348000000.0,740000000.0,3171000000.0,,28000000.0,18000000.0,4038000000.0,-11222000000.0,-973000000.0,13887000000.0,,-11222000000.0,-973000000.0,13887000000.0,1720000000.0,10700000000.0,10700000000.0,-2000000.0,2527000000.0,18000000.0,-6241000000.0,13000000.0,-3936000000.0,-6199000000.0,-5347000000.0,112000000.0,2954000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2013.0,Q1,2012-07-01,2012-09-30,2013-10-25 16:01:48+00:00,,,,710000000.0,,66000000.0,-854000000.0,3258000000.0,-1231000000.0,-739000000.0,2770000000.0,,-1231000000.0,-739000000.0,2770000000.0,866000000.0,2853000000.0,2853000000.0,61000000.0,951000000.0,12000000.0,-1605000000.0,-12000000.0,-805000000.0,-1251000000.0,-2584000000.0,,66000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2014.0,FY,2013-07-01,2014-06-30,2016-08-09 16:03:15+00:00,-24000000.0,3320000000.0,686000000.0,3141000000.0,0.0,39000000.0,-1505000000.0,7638000000.0,-7279000000.0,-4100000000.0,13958000000.0,,-7279000000.0,-4100000000.0,13958000000.0,2618000000.0,11785000000.0,11785000000.0,537000000.0,2094000000.0,0.0,-6911000000.0,-829000000.0,-3848000000.0,-4095000000.0,-6005000000.0,24000000.0,577000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2014.0,Q4,2014-04-01,2014-06-30,,-24000000.0,3320000000.0,686000000.0,824000000.0,,35000000.0,955000000.0,1111000000.0,-2756000000.0,-1402000000.0,4506000000.0,,-2756000000.0,-1402000000.0,4506000000.0,383000000.0,2620000000.0,2620000000.0,107000000.0,550000000.0,-3000000.0,-1814000000.0,-668000000.0,-1241000000.0,-2103000000.0,-500000000.0,24000000.0,510000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2014.0,Q3TTM,2013-04-01,2014-03-31,,-1145000000.0,3780000000.0,683000000.0,3111000000.0,,-22000000.0,-1564000000.0,5859000000.0,-7198000000.0,-4318000000.0,13844000000.0,,-7198000000.0,-4318000000.0,13844000000.0,2306000000.0,11047000000.0,11047000000.0,1250000000.0,2263000000.0,1151000000.0,-6819000000.0,-227000000.0,-4189000000.0,-1995000000.0,-6506000000.0,,92000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2014.0,Q3,2014-01-01,2014-03-31,,,,,791000000.0,,-68000000.0,538000000.0,2256000000.0,-1886000000.0,-902000000.0,4109000000.0,,-1886000000.0,-902000000.0,4109000000.0,1253000000.0,2636000000.0,2636000000.0,144000000.0,607000000.0,2000000.0,-1688000000.0,-12000000.0,-944000000.0,-1560000000.0,-1501000000.0,,52000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2014.0,Q3YTD,2013-07-01,2014-03-31,2015-04-23 16:02:21+00:00,,,,2317000000.0,,4000000.0,-2460000000.0,6527000000.0,-4523000000.0,-2698000000.0,9452000000.0,,-4523000000.0,-2698000000.0,9452000000.0,2235000000.0,9165000000.0,9165000000.0,430000000.0,1544000000.0,3000000.0,-5097000000.0,-161000000.0,-2607000000.0,-1992000000.0,-5505000000.0,0.0,67000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2014.0,Q2TTM,2013-01-01,2013-12-31,,-1145000000.0,3780000000.0,683000000.0,3060000000.0,,65000000.0,-1672000000.0,2797000000.0,-7642000000.0,-5734000000.0,13597000000.0,,-7642000000.0,-5734000000.0,13597000000.0,286000000.0,11002000000.0,11002000000.0,1207000000.0,2724000000.0,1124000000.0,-6722000000.0,-1696000000.0,-4142000000.0,-435000000.0,-6006000000.0,,125000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2014.0,Q2,2013-10-01,2013-12-31,,,,,755000000.0,,124000000.0,-992000000.0,1336000000.0,-1666000000.0,-950000000.0,3299000000.0,,-1666000000.0,-950000000.0,3299000000.0,807000000.0,3472000000.0,3472000000.0,64000000.0,633000000.0,,-1701000000.0,-25000000.0,-938000000.0,-432000000.0,-1502000000.0,,13000000.0
Procter & Gamble Co,PG,2572IBTT8CCZW6AU4141,80424,2014.0,Q2YTD,2013-07-01,2013-12-31,2015-01-27 16:04:25+00:00,,,,1526000000.0,,72000000.0,-2998000000.0,4271000000.0,-2637000000.0,-1796000000.0,5343000000.0,,-2637000000.0,-1796000000.0,5343000000.0,982000000.0,6529000000.0,6529000000.0,286000000.0,937000000.0,1000000.0,-3409000000.0,-149000000.0,-1663000000.0,-432000000.0,-4004000000.0,0.0,15000000.0
