company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2012.0,FY,2012-01-01,2012-12-31,2015-02-13 09:38:42+00:00,-7530000000.0,292000000.0,681000000.0,68000000.0,-1000000.0,-2402000000.0,463000000.0,1999000000.0,-4333000000.0,-6727000000.0,6941000000.0,-4333000000.0,-6727000000.0,6941000000.0,-4120000000.0,2501000000.0,2501000000.0,5869000000.0,2000000.0,,-2286000000.0,-3607000000.0,-548000000.0,-2108000000.0,-2403000000.0,4890000000.0,
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2012.0,Q3TTM,2011-10-01,2012-09-30,,-7580000000.0,,628000000.0,,-3000000.0,-1612000000.0,633000000.0,1903000000.0,-4129000000.0,-6509000000.0,7673000000.0,-4129000000.0,-6509000000.0,7673000000.0,-2968000000.0,2808000000.0,2808000000.0,5849000000.0,2000000.0,18000000.0,-2285000000.0,-4976000000.0,-507000000.0,-2109000000.0,-2273000000.0,6536000000.0,
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2012.0,Q3,2012-07-01,2012-09-30,,-5039000000.0,,195000000.0,,10000000.0,-332000000.0,83000000.0,1849000000.0,-1689000000.0,-4203000000.0,4584000000.0,-1689000000.0,-4203000000.0,4584000000.0,-1298000000.0,-713000000.0,-713000000.0,5434000000.0,,1000000.0,-571000000.0,-75000000.0,-137000000.0,-1999000000.0,-1051000000.0,1047000000.0,
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-23 10:50:53+00:00,-7530000000.0,,482000000.0,,1000000.0,-1771000000.0,397000000.0,1970000000.0,-3375000000.0,-7004000000.0,6105000000.0,-3375000000.0,-7004000000.0,6105000000.0,-4273000000.0,1577000000.0,1577000000.0,5817000000.0,2000000.0,16000000.0,-1725000000.0,-3501000000.0,-373000000.0,-2108000000.0,-1911000000.0,4384000000.0,
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2012.0,Q2TTM,2011-07-01,2012-06-30,,-2851000000.0,-168000000.0,687000000.0,,-38000000.0,-1836000000.0,680000000.0,51000000.0,-3144000000.0,-2469000000.0,4787000000.0,-3144000000.0,-2469000000.0,4787000000.0,-864000000.0,4876000000.0,4876000000.0,1228000000.0,209000000.0,42000000.0,-2278000000.0,-6058000000.0,-454000000.0,-110000000.0,-1696000000.0,6852000000.0,
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2012.0,Q2,2012-04-01,2012-06-30,,,,148000000.0,,-16000000.0,-55000000.0,155000000.0,91000000.0,-850000000.0,226000000.0,1134000000.0,-850000000.0,226000000.0,1134000000.0,494000000.0,808000000.0,808000000.0,233000000.0,,3000000.0,-575000000.0,-811000000.0,-113000000.0,,-521000000.0,1147000000.0,
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-25 11:31:51+00:00,-2491000000.0,,287000000.0,,-9000000.0,-1439000000.0,314000000.0,121000000.0,-1686000000.0,-2801000000.0,1521000000.0,-1686000000.0,-2801000000.0,1521000000.0,-2975000000.0,2290000000.0,2290000000.0,383000000.0,2000000.0,15000000.0,-1154000000.0,-3426000000.0,-236000000.0,-109000000.0,-860000000.0,3337000000.0,
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2012.0,Q1TTM,2011-04-01,2012-03-31,,-2851000000.0,-73000000.0,650000000.0,-114000000.0,-16000000.0,-1456000000.0,707000000.0,12000000.0,-2801000000.0,-3027000000.0,4746000000.0,-2801000000.0,-3027000000.0,4746000000.0,-1098000000.0,5375000000.0,5375000000.0,250000000.0,294000000.0,161000000.0,-2268000000.0,-7200000000.0,-415000000.0,-134000000.0,-1412000000.0,7392000000.0,
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2012.0,Q1,2012-01-01,2012-03-31,2013-04-25 11:28:06+00:00,-2491000000.0,,139000000.0,,7000000.0,-1384000000.0,159000000.0,30000000.0,-836000000.0,-3027000000.0,387000000.0,-836000000.0,-3027000000.0,387000000.0,-3469000000.0,1482000000.0,1482000000.0,150000000.0,2000000.0,12000000.0,-579000000.0,-2615000000.0,-123000000.0,-109000000.0,-339000000.0,2190000000.0,
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2013.0,FY,2013-01-01,2013-12-31,2016-02-12 08:02:37+00:00,,294000000.0,763000000.0,9000000.0,25000000.0,-314000000.0,564000000.0,1687000000.0,-1068000000.0,-572000000.0,3545000000.0,-1068000000.0,-572000000.0,3545000000.0,1930000000.0,2580000000.0,2580000000.0,222000000.0,20000000.0,,-2309000000.0,-1859000000.0,-537000000.0,-597000000.0,-433000000.0,1815000000.0,
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2013.0,Q4,2013-10-01,2013-12-31,,,294000000.0,181000000.0,1000000.0,9000000.0,113000000.0,81000000.0,1187000000.0,711000000.0,-315000000.0,1410000000.0,711000000.0,-315000000.0,1410000000.0,1815000000.0,735000000.0,735000000.0,87000000.0,20000000.0,,-577000000.0,-411000000.0,-200000000.0,,,295000000.0,
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2013.0,Q3TTM,2012-10-01,2013-09-30,,,292000000.0,781000000.0,76000000.0,14000000.0,-1058000000.0,549000000.0,529000000.0,-2737000000.0,20000000.0,2971000000.0,-2737000000.0,20000000.0,2971000000.0,268000000.0,2769000000.0,2769000000.0,187000000.0,,-16000000.0,-2293000000.0,-1554000000.0,-512000000.0,-597000000.0,-925000000.0,2026000000.0,
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2013.0,Q3,2013-07-01,2013-09-30,,,,180000000.0,8000000.0,-8000000.0,134000000.0,40000000.0,488000000.0,-620000000.0,-475000000.0,1053000000.0,-620000000.0,-475000000.0,1053000000.0,-50000000.0,692000000.0,692000000.0,47000000.0,,-3000000.0,-577000000.0,-598000000.0,-124000000.0,-518000000.0,-53000000.0,242000000.0,
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-24 11:16:25+00:00,,,582000000.0,8000000.0,16000000.0,-427000000.0,483000000.0,500000000.0,-1779000000.0,-257000000.0,2135000000.0,-1779000000.0,-257000000.0,2135000000.0,115000000.0,1845000000.0,1845000000.0,135000000.0,,,-1732000000.0,-1448000000.0,-337000000.0,-597000000.0,-433000000.0,1520000000.0,
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2013.0,Q2TTM,2012-07-01,2013-06-30,,-5039000000.0,292000000.0,796000000.0,68000000.0,32000000.0,-1524000000.0,592000000.0,1890000000.0,-3806000000.0,-3708000000.0,6502000000.0,-3806000000.0,-3708000000.0,6502000000.0,-980000000.0,1364000000.0,1364000000.0,5574000000.0,,-12000000.0,-2287000000.0,-1031000000.0,-525000000.0,-2078000000.0,-1923000000.0,2831000000.0,
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2013.0,Q2,2013-04-01,2013-06-30,,,,189000000.0,,14000000.0,752000000.0,173000000.0,-551000000.0,-1115000000.0,57000000.0,1510000000.0,-1115000000.0,57000000.0,1510000000.0,466000000.0,530000000.0,530000000.0,39000000.0,,,-575000000.0,-572000000.0,-98000000.0,-79000000.0,-83000000.0,727000000.0,
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-24 11:18:20+00:00,,,402000000.0,,24000000.0,-561000000.0,443000000.0,12000000.0,-1159000000.0,218000000.0,1082000000.0,-1159000000.0,218000000.0,1082000000.0,165000000.0,1153000000.0,1153000000.0,88000000.0,,3000000.0,-1155000000.0,-850000000.0,-213000000.0,-79000000.0,-380000000.0,1278000000.0,
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2013.0,Q1TTM,2012-04-01,2013-03-31,,-5039000000.0,292000000.0,755000000.0,68000000.0,2000000.0,-2331000000.0,574000000.0,2532000000.0,-3541000000.0,-3539000000.0,6126000000.0,-3541000000.0,-3539000000.0,6126000000.0,-952000000.0,1642000000.0,1642000000.0,5768000000.0,,-9000000.0,-2287000000.0,-1270000000.0,-540000000.0,-1999000000.0,-2361000000.0,3251000000.0,
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2013.0,Q1,2013-01-01,2013-03-31,2014-04-29 09:49:04+00:00,,,213000000.0,,10000000.0,-1313000000.0,270000000.0,563000000.0,-44000000.0,161000000.0,-428000000.0,-44000000.0,161000000.0,-428000000.0,-301000000.0,623000000.0,623000000.0,49000000.0,,3000000.0,-580000000.0,-278000000.0,-115000000.0,,-297000000.0,551000000.0,
