company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
HCA Healthcare Inc,HCA,,860730,2011.0,Q3TTM,2010-10-01,2011-09-30,,77000000.0,-76000000.0,2230000000.0,1437000000.0,66000000.0,-2811000000.0,2563000000.0,7371000000.0,-1217000000.0,-1881000000.0,3080000000.0,-1217000000.0,-1881000000.0,3080000000.0,-18000000.0,1194000000.0,1194000000.0,3183000000.0,108000000.0,16000000.0,,-2378000000.0,-407000000.0,-1635000000.0,-7378000000.0,-1503000000.0,79000000.0
HCA Healthcare Inc,HCA,,860730,2011.0,Q3,2011-07-01,2011-09-30,,17000000.0,-59000000.0,592000000.0,362000000.0,1000000.0,-729000000.0,,5000000000.0,-632000000.0,-428000000.0,880000000.0,-632000000.0,-428000000.0,880000000.0,-180000000.0,146000000.0,146000000.0,1084000000.0,5000000.0,2000000.0,,-97000000.0,-41000000.0,-394000000.0,-4037000000.0,-1503000000.0,4000000.0
HCA Healthcare Inc,HCA,,860730,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-06 17:05:09+00:00,56000000.0,-95000000.0,1635000000.0,1078000000.0,55000000.0,-1988000000.0,2506000000.0,5000000000.0,-1358000000.0,-1240000000.0,2546000000.0,-1358000000.0,-1240000000.0,2546000000.0,-52000000.0,800000000.0,800000000.0,2600000000.0,54000000.0,4000000.0,,-312000000.0,-209000000.0,-1170000000.0,-7103000000.0,-1503000000.0,80000000.0
HCA Healthcare Inc,HCA,,860730,2011.0,Q2TTM,2010-07-01,2011-06-30,,80000000.0,81000000.0,2064000000.0,1427000000.0,66000000.0,-2270000000.0,2563000000.0,2082000000.0,-1467000000.0,-1800000000.0,3456000000.0,-1467000000.0,-1800000000.0,3456000000.0,189000000.0,1373000000.0,1373000000.0,2846000000.0,107000000.0,23000000.0,,-2387000000.0,-370000000.0,-1565000000.0,-3832000000.0,,46000000.0
HCA Healthcare Inc,HCA,,860730,2011.0,Q2,2011-04-01,2011-06-30,,19000000.0,124000000.0,642000000.0,358000000.0,-1000000.0,-806000000.0,,,-223000000.0,-539000000.0,750000000.0,-223000000.0,-539000000.0,748000000.0,-14000000.0,320000000.0,320000000.0,859000000.0,27000000.0,-1000000.0,,-90000000.0,-146000000.0,-447000000.0,-160000000.0,,56000000.0
HCA Healthcare Inc,HCA,,860730,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-06 07:31:37+00:00,39000000.0,-36000000.0,1043000000.0,716000000.0,54000000.0,-1259000000.0,2506000000.0,,-726000000.0,-812000000.0,1666000000.0,-726000000.0,-812000000.0,1666000000.0,128000000.0,654000000.0,654000000.0,1516000000.0,49000000.0,2000000.0,,-215000000.0,-168000000.0,-776000000.0,-3066000000.0,,76000000.0
HCA Healthcare Inc,HCA,,860730,2011.0,Q1TTM,2010-04-01,2011-03-31,,81000000.0,428000000.0,2021000000.0,1424000000.0,68000000.0,-2673000000.0,2563000000.0,2075000000.0,-1848000000.0,-1131000000.0,3142000000.0,-1848000000.0,-1131000000.0,3144000000.0,165000000.0,1431000000.0,1431000000.0,2879000000.0,94000000.0,12000000.0,,-2890000000.0,-234000000.0,-1440000000.0,-3690000000.0,,463000000.0
HCA Healthcare Inc,HCA,,860730,2011.0,Q1,2011-01-01,2011-03-31,2012-05-08 18:41:04+00:00,20000000.0,-160000000.0,401000000.0,358000000.0,55000000.0,-453000000.0,2506000000.0,,-503000000.0,-273000000.0,916000000.0,-503000000.0,-273000000.0,918000000.0,142000000.0,334000000.0,334000000.0,657000000.0,22000000.0,3000000.0,,-125000000.0,-22000000.0,-329000000.0,-2906000000.0,,20000000.0
HCA Healthcare Inc,HCA,,860730,2012.0,FY,2012-01-01,2012-12-31,2015-02-26 17:06:22+00:00,62000000.0,618000000.0,1723000000.0,1679000000.0,30000000.0,-3567000000.0,,4850000000.0,-1780000000.0,-2063000000.0,4175000000.0,-1780000000.0,-2063000000.0,4175000000.0,332000000.0,2006000000.0,2006000000.0,3995000000.0,174000000.0,11000000.0,,-3549000000.0,-258000000.0,-1862000000.0,-3255000000.0,,16000000.0
HCA Healthcare Inc,HCA,,860730,2012.0,Q4,2012-10-01,2012-12-31,,18000000.0,190000000.0,319000000.0,425000000.0,13000000.0,-894000000.0,,3500000000.0,-307000000.0,-723000000.0,1263000000.0,-307000000.0,-723000000.0,1263000000.0,233000000.0,427000000.0,427000000.0,1287000000.0,92000000.0,6000000.0,,-2263000000.0,-91000000.0,-594000000.0,-1636000000.0,,-57000000.0
HCA Healthcare Inc,HCA,,860730,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-06 17:20:38+00:00,44000000.0,428000000.0,1404000000.0,1254000000.0,17000000.0,-2673000000.0,,1350000000.0,-1473000000.0,-1340000000.0,2912000000.0,-1473000000.0,-1340000000.0,2912000000.0,99000000.0,1579000000.0,1579000000.0,2708000000.0,82000000.0,5000000.0,,-1286000000.0,-167000000.0,-1268000000.0,-1619000000.0,,73000000.0
HCA Healthcare Inc,HCA,,860730,2012.0,Q3TTM,2011-10-01,2012-09-30,,58000000.0,267000000.0,1756000000.0,1641000000.0,243000000.0,-2726000000.0,,1898000000.0,-1091000000.0,-3095000000.0,4299000000.0,-1091000000.0,-3095000000.0,4299000000.0,113000000.0,3621000000.0,3621000000.0,1705000000.0,91000000.0,6000000.0,,-1383000000.0,-1640000000.0,-1777000000.0,-1697000000.0,,73000000.0
HCA Healthcare Inc,HCA,,860730,2012.0,Q3,2012-07-01,2012-09-30,,15000000.0,287000000.0,550000000.0,417000000.0,11000000.0,-1072000000.0,,,-247000000.0,-454000000.0,655000000.0,-247000000.0,-454000000.0,655000000.0,-46000000.0,455000000.0,455000000.0,840000000.0,11000000.0,9000000.0,,-113000000.0,-28000000.0,-484000000.0,-145000000.0,,38000000.0
HCA Healthcare Inc,HCA,,860730,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-06 19:59:06+00:00,29000000.0,141000000.0,854000000.0,837000000.0,6000000.0,-1601000000.0,,1350000000.0,-1226000000.0,-886000000.0,2257000000.0,-1226000000.0,-886000000.0,2257000000.0,145000000.0,1124000000.0,1124000000.0,1868000000.0,71000000.0,-4000000.0,,-1173000000.0,-139000000.0,-784000000.0,-1474000000.0,,35000000.0
HCA Healthcare Inc,HCA,,860730,2012.0,Q2TTM,2011-07-01,2012-06-30,,60000000.0,-79000000.0,1798000000.0,1586000000.0,233000000.0,-2383000000.0,,6898000000.0,-1476000000.0,-3069000000.0,4524000000.0,-1476000000.0,-3069000000.0,4524000000.0,-21000000.0,3312000000.0,3312000000.0,1949000000.0,85000000.0,-1000000.0,,-1367000000.0,-1653000000.0,-1687000000.0,-5589000000.0,-1503000000.0,39000000.0
HCA Healthcare Inc,HCA,,860730,2012.0,Q2,2012-04-01,2012-06-30,,15000000.0,166000000.0,337000000.0,420000000.0,5000000.0,-517000000.0,,,-964000000.0,-449000000.0,1460000000.0,-964000000.0,-449000000.0,1460000000.0,47000000.0,485000000.0,485000000.0,1057000000.0,22000000.0,-7000000.0,,-98000000.0,-27000000.0,-449000000.0,-888000000.0,,29000000.0
HCA Healthcare Inc,HCA,,860730,2012.0,Q1,2012-01-01,2012-03-31,2013-05-07 17:21:17+00:00,14000000.0,-25000000.0,517000000.0,417000000.0,1000000.0,-1084000000.0,,1350000000.0,-262000000.0,-437000000.0,797000000.0,-262000000.0,-437000000.0,797000000.0,98000000.0,639000000.0,639000000.0,811000000.0,49000000.0,3000000.0,,-1075000000.0,-112000000.0,-335000000.0,-586000000.0,,6000000.0
HCA Healthcare Inc,HCA,,860730,2012.0,Q1TTM,2011-04-01,2012-03-31,,64000000.0,-121000000.0,2103000000.0,1524000000.0,227000000.0,-2672000000.0,,6898000000.0,-735000000.0,-3159000000.0,3814000000.0,-735000000.0,-3159000000.0,3812000000.0,-82000000.0,3147000000.0,3147000000.0,1751000000.0,90000000.0,5000000.0,,-1359000000.0,-1772000000.0,-1685000000.0,-4861000000.0,-1503000000.0,66000000.0
HCA Healthcare Inc,HCA,,860730,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 16:56:58+00:00,55000000.0,694000000.0,1832000000.0,1753000000.0,33000000.0,-4129000000.0,,970000000.0,-1625000000.0,-2346000000.0,3680000000.0,-1625000000.0,-2346000000.0,3680000000.0,-291000000.0,1996000000.0,1996000000.0,4005000000.0,113000000.0,9000000.0,,-435000000.0,-481000000.0,-1943000000.0,-1773000000.0,-500000000.0,36000000.0
HCA Healthcare Inc,HCA,,860730,2013.0,Q4,2013-10-01,2013-12-31,,14000000.0,218000000.0,368000000.0,461000000.0,2000000.0,-968000000.0,,340000000.0,-624000000.0,-672000000.0,1226000000.0,-624000000.0,-672000000.0,1226000000.0,-70000000.0,554000000.0,554000000.0,1165000000.0,43000000.0,1000000.0,,-114000000.0,-18000000.0,-596000000.0,-393000000.0,-500000000.0,-61000000.0
HCA Healthcare Inc,HCA,,860730,2013.0,Q3TTM,2012-10-01,2013-09-30,,59000000.0,666000000.0,1783000000.0,1717000000.0,44000000.0,-4055000000.0,,4130000000.0,-1308000000.0,-2397000000.0,3717000000.0,-1308000000.0,-2397000000.0,3717000000.0,12000000.0,1869000000.0,1869000000.0,4127000000.0,162000000.0,14000000.0,,-2584000000.0,-554000000.0,-1941000000.0,-3016000000.0,,40000000.0
HCA Healthcare Inc,HCA,,860730,2013.0,Q3,2013-07-01,2013-09-30,,13000000.0,250000000.0,555000000.0,443000000.0,,-1009000000.0,,630000000.0,6000000.0,-884000000.0,900000000.0,6000000.0,-884000000.0,900000000.0,22000000.0,467000000.0,467000000.0,986000000.0,9000000.0,12000000.0,,-115000000.0,-440000000.0,-451000000.0,-518000000.0,,-5000000.0
HCA Healthcare Inc,HCA,,860730,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-04 16:33:08+00:00,41000000.0,476000000.0,1464000000.0,1292000000.0,31000000.0,-3161000000.0,,630000000.0,-1001000000.0,-1674000000.0,2454000000.0,-1001000000.0,-1674000000.0,2454000000.0,-221000000.0,1442000000.0,1442000000.0,2840000000.0,70000000.0,8000000.0,,-321000000.0,-463000000.0,-1347000000.0,-1380000000.0,,97000000.0
HCA Healthcare Inc,HCA,,860730,2013.0,Q2TTM,2012-07-01,2013-06-30,,61000000.0,703000000.0,1778000000.0,1691000000.0,55000000.0,-4118000000.0,,3500000000.0,-1561000000.0,-1967000000.0,3472000000.0,-1561000000.0,-1967000000.0,3472000000.0,-56000000.0,1857000000.0,1857000000.0,3981000000.0,164000000.0,11000000.0,,-2582000000.0,-142000000.0,-1974000000.0,-2643000000.0,,83000000.0
HCA Healthcare Inc,HCA,,860730,2013.0,Q2,2013-04-01,2013-06-30,,15000000.0,411000000.0,376000000.0,425000000.0,30000000.0,-1208000000.0,,-390000000.0,-529000000.0,-417000000.0,814000000.0,-529000000.0,-417000000.0,814000000.0,-132000000.0,537000000.0,537000000.0,1045000000.0,25000000.0,-5000000.0,,-94000000.0,-1000000.0,-492000000.0,-70000000.0,,51000000.0
HCA Healthcare Inc,HCA,,860730,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-05 16:46:07+00:00,28000000.0,226000000.0,909000000.0,849000000.0,31000000.0,-2152000000.0,,,-1007000000.0,-790000000.0,1554000000.0,-1007000000.0,-790000000.0,1554000000.0,-243000000.0,975000000.0,975000000.0,1854000000.0,61000000.0,-4000000.0,,-206000000.0,-23000000.0,-896000000.0,-862000000.0,,102000000.0
HCA Healthcare Inc,HCA,,860730,2013.0,Q1TTM,2012-04-01,2013-03-31,,61000000.0,458000000.0,1739000000.0,1686000000.0,30000000.0,-3427000000.0,,3890000000.0,-1996000000.0,-1999000000.0,4118000000.0,-1996000000.0,-1999000000.0,4118000000.0,123000000.0,1805000000.0,1805000000.0,3993000000.0,161000000.0,9000000.0,,-2586000000.0,-168000000.0,-1931000000.0,-3461000000.0,,61000000.0
HCA Healthcare Inc,HCA,,860730,2013.0,Q1,2013-01-01,2013-03-31,2014-05-06 17:24:04+00:00,13000000.0,-185000000.0,533000000.0,424000000.0,1000000.0,-944000000.0,,390000000.0,-478000000.0,-373000000.0,740000000.0,-478000000.0,-373000000.0,740000000.0,-111000000.0,438000000.0,438000000.0,809000000.0,36000000.0,1000000.0,,-112000000.0,-22000000.0,-404000000.0,-792000000.0,,51000000.0
HCA Healthcare Inc,HCA,,860730,2014.0,FY,2014-01-01,2014-12-31,2017-02-22 17:15:27+00:00,42000000.0,1057000000.0,1758000000.0,1820000000.0,51000000.0,-3516000000.0,,6051000000.0,-1378000000.0,-2918000000.0,4448000000.0,-1378000000.0,-2918000000.0,4448000000.0,152000000.0,2373000000.0,2373000000.0,3729000000.0,,10000000.0,,-442000000.0,-803000000.0,-2176000000.0,-5237000000.0,-1750000000.0,
HCA Healthcare Inc,HCA,,860730,2014.0,Q4,2014-10-01,2014-12-31,,9000000.0,299000000.0,317000000.0,459000000.0,13000000.0,-510000000.0,,2549000000.0,-170000000.0,-1406000000.0,1627000000.0,-170000000.0,-1406000000.0,1627000000.0,51000000.0,676000000.0,676000000.0,993000000.0,-119000000.0,3000000.0,,-117000000.0,-706000000.0,-694000000.0,-1483000000.0,-1000000000.0,-22000000.0
HCA Healthcare Inc,HCA,,860730,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-29 16:55:32+00:00,33000000.0,758000000.0,1441000000.0,1361000000.0,38000000.0,-3006000000.0,,3502000000.0,-1208000000.0,-1512000000.0,2821000000.0,-1208000000.0,-1512000000.0,2821000000.0,101000000.0,1697000000.0,1697000000.0,2736000000.0,119000000.0,7000000.0,,-325000000.0,-97000000.0,-1482000000.0,-3754000000.0,-750000000.0,22000000.0
HCA Healthcare Inc,HCA,,860730,2014.0,Q3TTM,2013-10-01,2014-09-30,,47000000.0,976000000.0,1809000000.0,1822000000.0,40000000.0,-3974000000.0,,3842000000.0,-1832000000.0,-2184000000.0,4047000000.0,-1832000000.0,-2184000000.0,4047000000.0,31000000.0,2251000000.0,2251000000.0,3901000000.0,162000000.0,8000000.0,,-439000000.0,-115000000.0,-2078000000.0,-4147000000.0,-1250000000.0,-39000000.0
HCA Healthcare Inc,HCA,,860730,2014.0,Q3,2014-07-01,2014-09-30,,10000000.0,241000000.0,542000000.0,460000000.0,6000000.0,-761000000.0,,-340000000.0,-623000000.0,-648000000.0,1128000000.0,-623000000.0,-648000000.0,1128000000.0,-143000000.0,611000000.0,611000000.0,808000000.0,44000000.0,6000000.0,,-128000000.0,-70000000.0,-569000000.0,-199000000.0,,-21000000.0
HCA Healthcare Inc,HCA,,860730,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-05 16:26:12+00:00,23000000.0,517000000.0,899000000.0,901000000.0,32000000.0,-2245000000.0,,3842000000.0,-585000000.0,-864000000.0,1693000000.0,-585000000.0,-864000000.0,1693000000.0,244000000.0,1086000000.0,1086000000.0,1928000000.0,75000000.0,1000000.0,,-197000000.0,-27000000.0,-913000000.0,-3555000000.0,-750000000.0,43000000.0
HCA Healthcare Inc,HCA,,860730,2014.0,Q2TTM,2013-07-01,2014-06-30,,50000000.0,985000000.0,1822000000.0,1805000000.0,34000000.0,-4222000000.0,,4812000000.0,-1203000000.0,-2420000000.0,3819000000.0,-1203000000.0,-2420000000.0,3819000000.0,196000000.0,2107000000.0,2107000000.0,4079000000.0,127000000.0,14000000.0,,-426000000.0,-485000000.0,-1960000000.0,-4466000000.0,-1250000000.0,-23000000.0
HCA Healthcare Inc,HCA,,860730,2014.0,Q2,2014-04-01,2014-06-30,,9000000.0,485000000.0,376000000.0,454000000.0,9000000.0,-828000000.0,,340000000.0,-987000000.0,-455000000.0,1250000000.0,-987000000.0,-455000000.0,1250000000.0,-192000000.0,632000000.0,632000000.0,983000000.0,25000000.0,1000000.0,,-103000000.0,5000000.0,-513000000.0,-499000000.0,-750000000.0,43000000.0
HCA Healthcare Inc,HCA,,860730,2014.0,Q1,2014-01-01,2014-03-31,2015-05-05 16:57:07+00:00,14000000.0,32000000.0,523000000.0,447000000.0,23000000.0,-1417000000.0,,3502000000.0,402000000.0,-409000000.0,443000000.0,402000000.0,-409000000.0,443000000.0,436000000.0,454000000.0,454000000.0,945000000.0,50000000.0,,,-94000000.0,-32000000.0,-400000000.0,-3056000000.0,,
HCA Healthcare Inc,HCA,,860730,2014.0,Q1TTM,2013-04-01,2014-03-31,,56000000.0,911000000.0,1822000000.0,1776000000.0,55000000.0,-4602000000.0,,4082000000.0,-745000000.0,-2382000000.0,3383000000.0,-745000000.0,-2382000000.0,3383000000.0,256000000.0,2012000000.0,2012000000.0,4141000000.0,127000000.0,8000000.0,,-417000000.0,-491000000.0,-1939000000.0,-4037000000.0,-500000000.0,-15000000.0
HCA Healthcare Inc,HCA,,860730,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 16:41:25+00:00,35000000.0,1186000000.0,1650000000.0,1904000000.0,73000000.0,3448000000.0,,5886000000.0,-1976000000.0,-2583000000.0,4734000000.0,-1976000000.0,-2583000000.0,4734000000.0,175000000.0,2696000000.0,2696000000.0,-3349000000.0,,7000000.0,,-495000000.0,-351000000.0,-2375000000.0,-4970000000.0,-2397000000.0,63000000.0
HCA Healthcare Inc,HCA,,860730,2015.0,Q4,2015-10-01,2015-12-31,,8000000.0,322000000.0,301000000.0,480000000.0,46000000.0,6929000000.0,,1650000000.0,-453000000.0,-952000000.0,1558000000.0,-453000000.0,-952000000.0,1558000000.0,153000000.0,738000000.0,738000000.0,-6597000000.0,,4000000.0,,-128000000.0,-167000000.0,-804000000.0,-964000000.0,-1011000000.0,-31000000.0
HCA Healthcare Inc,HCA,,860730,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-03 16:21:21+00:00,27000000.0,864000000.0,1349000000.0,1424000000.0,27000000.0,-3481000000.0,,4236000000.0,-1523000000.0,-1631000000.0,3176000000.0,-1523000000.0,-1631000000.0,3176000000.0,22000000.0,1958000000.0,1958000000.0,3248000000.0,,3000000.0,,-367000000.0,-184000000.0,-1571000000.0,-4006000000.0,-1386000000.0,94000000.0
HCA Healthcare Inc,HCA,,860730,2015.0,Q3TTM,2014-10-01,2015-09-30,,36000000.0,1163000000.0,1666000000.0,1883000000.0,40000000.0,-3991000000.0,,6785000000.0,-1693000000.0,-3037000000.0,4803000000.0,-1693000000.0,-3037000000.0,4803000000.0,73000000.0,2634000000.0,2634000000.0,4241000000.0,-119000000.0,6000000.0,,-484000000.0,-890000000.0,-2265000000.0,-5489000000.0,-2386000000.0,72000000.0
HCA Healthcare Inc,HCA,,860730,2015.0,Q3,2015-07-01,2015-09-30,,8000000.0,1445000000.0,539000000.0,482000000.0,5000000.0,-4749000000.0,,41000000.0,-564000000.0,-622000000.0,1101000000.0,-564000000.0,-622000000.0,1101000000.0,-85000000.0,573000000.0,573000000.0,4787000000.0,,2000000.0,,-130000000.0,-89000000.0,-567000000.0,-29000000.0,-446000000.0,27000000.0
HCA Healthcare Inc,HCA,,860730,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-04 16:32:13+00:00,19000000.0,-581000000.0,810000000.0,942000000.0,22000000.0,1268000000.0,,4195000000.0,-959000000.0,-1009000000.0,2075000000.0,-959000000.0,-1009000000.0,2075000000.0,107000000.0,1385000000.0,1385000000.0,-1539000000.0,,1000000.0,,-237000000.0,-95000000.0,-1004000000.0,-3977000000.0,-940000000.0,67000000.0
HCA Healthcare Inc,HCA,,860730,2015.0,Q2TTM,2014-07-01,2015-06-30,,38000000.0,-41000000.0,1669000000.0,1861000000.0,41000000.0,-3000000.0,,6404000000.0,-1752000000.0,-3063000000.0,4830000000.0,-1752000000.0,-3063000000.0,4830000000.0,15000000.0,2672000000.0,2672000000.0,262000000.0,-75000000.0,10000000.0,,-482000000.0,-871000000.0,-2267000000.0,-5659000000.0,-1940000000.0,24000000.0
HCA Healthcare Inc,HCA,,860730,2015.0,Q2,2015-04-01,2015-06-30,,9000000.0,-581000000.0,323000000.0,469000000.0,7000000.0,2143000000.0,,3195000000.0,-393000000.0,-577000000.0,1057000000.0,-393000000.0,-577000000.0,1057000000.0,87000000.0,665000000.0,665000000.0,-2229000000.0,,-4000000.0,,-105000000.0,-67000000.0,-558000000.0,-2909000000.0,-574000000.0,45000000.0
HCA Healthcare Inc,HCA,,860730,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 17:16:50+00:00,10000000.0,,487000000.0,473000000.0,15000000.0,-875000000.0,,1000000000.0,-566000000.0,-432000000.0,1018000000.0,-566000000.0,-432000000.0,1018000000.0,20000000.0,720000000.0,720000000.0,690000000.0,,5000000.0,,-132000000.0,-28000000.0,-446000000.0,-1068000000.0,-366000000.0,22000000.0
HCA Healthcare Inc,HCA,,860730,2015.0,Q1TTM,2014-04-01,2015-03-31,,38000000.0,1025000000.0,1722000000.0,1846000000.0,43000000.0,-2974000000.0,,3549000000.0,-2346000000.0,-2941000000.0,5023000000.0,-2346000000.0,-2941000000.0,5023000000.0,-264000000.0,2639000000.0,2639000000.0,3474000000.0,-50000000.0,15000000.0,,-480000000.0,-799000000.0,-2222000000.0,-3249000000.0,-2116000000.0,22000000.0
HCA Healthcare Inc,HCA,,860730,2016.0,FY,2016-01-01,2016-12-31,2019-02-21 16:37:08+00:00,34000000.0,1255000000.0,1666000000.0,1966000000.0,26000000.0,165000000.0,,5400000000.0,-2508000000.0,-3240000000.0,5653000000.0,-2508000000.0,-3240000000.0,5653000000.0,-95000000.0,3432000000.0,3432000000.0,56000000.0,,6000000.0,,-434000000.0,-576000000.0,-2760000000.0,-4723000000.0,-2751000000.0,64000000.0
HCA Healthcare Inc,HCA,,860730,2016.0,Q4,2016-10-01,2016-12-31,,8000000.0,365000000.0,327000000.0,503000000.0,3000000.0,-2041000000.0,,,-724000000.0,-1006000000.0,1699000000.0,-724000000.0,-1006000000.0,1699000000.0,-31000000.0,5779000000.0,5779000000.0,-2550000000.0,,-11000000.0,,-92000000.0,-108000000.0,-876000000.0,-94000000.0,-538000000.0,-14000000.0
