company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,amortizationofdeferredpolicyacquisitioncosts,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netinterestincome,netrealizedcapitalgains,otheroperatingexpenses,otherservicechargeincome,policyacquisitioncosts,premiumsearned,propertyliabilityinsuranceclaims,salariesandemployeebenefitsexpense,totalinterestexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2010.0,Q4,2010-10-01,2010-12-31,,-34400000.0,33000000.0,0.72,0.7,0.27,0.69,,105700000.0,39100000.0,218400000.0,218400000.0,,218400000.0,-39100000.0,661800000.0,204400000.0,63100000.0,,1868200000.0,1618100000.0,408800000.0,39100000.0,2229900000.0,2593100000.0,324100000.0,2554000000.0,325839000.0,325839000.0,325839000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2010.0,FY,2010-01-01,2010-12-31,2013-02-22 11:14:51+00:00,373300000.0,-422500000.0,2.72,2.7,0.35,2.69,0.0,441200000.0,141800000.0,878700000.0,878700000.0,,878700000.0,-141800000.0,2520200000.0,794900000.0,241600000.0,,7431400000.0,6354100000.0,1631700000.0,141800000.0,8731500000.0,10193200000.0,1319900000.0,10051400000.0,325839000.0,325839000.0,325839000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2010.0,Q3YTD,2010-01-01,2010-09-30,,407700000.0,-455500000.0,2.0,2.0,0.08,2.0,,335500000.0,102700000.0,660300000.0,660300000.0,,660300000.0,-102700000.0,1858400000.0,590500000.0,178500000.0,,5563200000.0,4736000000.0,1222900000.0,102700000.0,6501600000.0,7600100000.0,995800000.0,7497400000.0,323083500.0,323083500.0,323083500.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2010.0,Q3TTM,2009-10-01,2010-09-30,,538900000.0,-603300000.0,2.59,2.59,0.32,2.61,,432000000.0,137200000.0,859700000.0,859700000.0,,859700000.0,-137200000.0,2428200000.0,795800000.0,239600000.0,,7428900000.0,6302600000.0,1633800000.0,137200000.0,8667800000.0,10096700000.0,1291700000.0,9959500000.0,323083500.0,323083500.0,323083500.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2010.0,Q3,2010-07-01,2010-09-30,2011-11-02 10:18:51+00:00,130600000.0,-150900000.0,0.68,0.68,,0.68,,105700000.0,35200000.0,220800000.0,220800000.0,,220800000.0,-35200000.0,619500000.0,190900000.0,58200000.0,,1850200000.0,1587500000.0,408100000.0,35200000.0,2166200000.0,2527900000.0,326500000.0,2492700000.0,323083500.0,323083500.0,323083500.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2010.0,Q2YTD,2010-01-01,2010-06-30,,277100000.0,-304600000.0,1.32,1.32,0.08,1.32,,229800000.0,67500000.0,439500000.0,439500000.0,,439500000.0,-67500000.0,1238900000.0,399600000.0,120300000.0,,3713000000.0,3148500000.0,814800000.0,67500000.0,4335400000.0,5072200000.0,669300000.0,5004700000.0,331236800.0,331236800.0,331236800.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2010.0,Q2TTM,2009-07-01,2010-06-30,,538700000.0,-595900000.0,2.58,2.58,0.32,2.59,,439800000.0,129900000.0,860000000.0,860000000.0,,860000000.0,-129900000.0,2403200000.0,803300000.0,243300000.0,,7439800000.0,6280200000.0,1630300000.0,129900000.0,8656600000.0,10086300000.0,1299800000.0,9956400000.0,331236800.0,331236800.0,331236800.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2010.0,Q2,2010-04-01,2010-06-30,2011-08-03 11:02:32+00:00,135900000.0,-149700000.0,0.63,0.63,,0.63,,98400000.0,34100000.0,209700000.0,209700000.0,,209700000.0,-34100000.0,600300000.0,203400000.0,60500000.0,,1849800000.0,1579600000.0,399200000.0,34100000.0,2168400000.0,2510600000.0,308100000.0,2476500000.0,331236800.0,331236800.0,331236800.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2010.0,Q1TTM,2009-04-01,2010-03-31,,535600000.0,-594900000.0,2.76,2.76,0.32,2.76,,485400000.0,126200000.0,917500000.0,917500000.0,,917500000.0,-126200000.0,2487800000.0,809400000.0,250000000.0,,7465900000.0,6284800000.0,1639700000.0,126200000.0,8674600000.0,10203700000.0,1402900000.0,10077500000.0,332270200.0,332270200.0,332270200.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2010.0,Q1,2010-01-01,2010-03-31,2011-05-04 10:18:36+00:00,141200000.0,-154900000.0,0.69,0.69,0.0825,0.69,,131400000.0,33400000.0,229800000.0,229800000.0,,229800000.0,-33400000.0,638600000.0,196200000.0,59800000.0,,1863200000.0,1568900000.0,415600000.0,33400000.0,2167000000.0,2561600000.0,361200000.0,2528200000.0,332270200.0,332270200.0,332270200.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2011.0,Q4,2011-10-01,2011-12-31,,91800000.0,-107800000.0,-1.22,-1.2,0.3,-1.19,196000000.0,-248300000.0,35200000.0,-369000000.0,-369000000.0,,-369000000.0,-35200000.0,642000000.0,199800000.0,74300000.0,,1888500000.0,2381500000.0,425600000.0,35200000.0,3186900000.0,2604800000.0,-617300000.0,2569600000.0,302399800.0,302399800.0,302399800.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2011.0,FY,2011-01-01,2011-12-31,2014-02-26 16:07:11+00:00,365700000.0,-442500000.0,0.94,0.94,0.395,0.94,196000000.0,49100000.0,143300000.0,284200000.0,284200000.0,,284200000.0,-143300000.0,2514700000.0,785500000.0,249100000.0,,7514200000.0,7209500000.0,1687200000.0,143300000.0,9801400000.0,10278000000.0,333300000.0,10134700000.0,302399800.0,302399800.0,302399800.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2011.0,Q3YTD,2011-01-01,2011-09-30,,273900000.0,-334700000.0,2.16,2.14,0.09,2.13,,297400000.0,108100000.0,653200000.0,653200000.0,,653200000.0,-108100000.0,1872700000.0,585700000.0,174800000.0,,5625700000.0,4828000000.0,1261600000.0,108100000.0,6614500000.0,7673200000.0,950600000.0,7565100000.0,298185800.0,298185800.0,298185800.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2011.0,Q3TTM,2010-10-01,2011-09-30,,239500000.0,-301700000.0,2.88,2.84,0.36,2.82,,403100000.0,147200000.0,871600000.0,871600000.0,,871600000.0,-147200000.0,2534500000.0,790100000.0,237900000.0,,7493900000.0,6446100000.0,1670400000.0,147200000.0,8844400000.0,10266300000.0,1274700000.0,10119100000.0,298185800.0,298185800.0,298185800.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2011.0,Q3,2011-07-01,2011-09-30,2012-11-01 11:20:53+00:00,84300000.0,-110100000.0,0.69,0.68,,0.68,,86700000.0,35100000.0,202000000.0,202000000.0,,202000000.0,-35100000.0,605300000.0,193200000.0,59100000.0,,1881200000.0,1635600000.0,418800000.0,35100000.0,2221800000.0,2545600000.0,288700000.0,2510500000.0,298185800.0,298185800.0,298185800.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2011.0,Q2YTD,2011-01-01,2011-06-30,,189600000.0,-224600000.0,1.47,1.46,0.09,1.45,,210700000.0,73000000.0,451200000.0,451200000.0,,451200000.0,-73000000.0,1267400000.0,392500000.0,115700000.0,,3744500000.0,3192400000.0,842800000.0,73000000.0,4392700000.0,5127600000.0,661900000.0,5054600000.0,306316200.0,306316200.0,306316200.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2011.0,Q2TTM,2010-07-01,2011-06-30,,285800000.0,-342500000.0,2.87,2.84,0.36,2.82,,422100000.0,147300000.0,890400000.0,890400000.0,,890400000.0,-147300000.0,2548700000.0,787800000.0,237000000.0,,7462900000.0,6398000000.0,1659700000.0,147300000.0,8788800000.0,10248600000.0,1312500000.0,10101300000.0,306316200.0,306316200.0,306316200.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2011.0,Q2,2011-04-01,2011-06-30,2012-08-02 11:21:13+00:00,94600000.0,-112400000.0,0.75,0.74,,0.74,,106900000.0,35100000.0,227600000.0,227600000.0,,227600000.0,-35100000.0,633500000.0,196700000.0,56000000.0,,1875000000.0,1599400000.0,416600000.0,35100000.0,2194900000.0,2564500000.0,334500000.0,2529400000.0,306316200.0,306316200.0,306316200.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2011.0,Q1TTM,2010-04-01,2011-03-31,,327100000.0,-379800000.0,2.75,2.73,0.36,2.71,,413600000.0,146300000.0,872500000.0,872500000.0,,872500000.0,-146300000.0,2515500000.0,794500000.0,241500000.0,,7437700000.0,6378200000.0,1642300000.0,146300000.0,8762300000.0,10194700000.0,1286100000.0,10048400000.0,312742300.0,312742300.0,312742300.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2011.0,Q1,2011-01-01,2011-03-31,2012-05-02 10:24:42+00:00,95000000.0,-112200000.0,0.72,0.72,0.0925,0.71,,103800000.0,37900000.0,223600000.0,223600000.0,,223600000.0,-37900000.0,633900000.0,195800000.0,59700000.0,,1869500000.0,1593000000.0,426200000.0,37900000.0,2197800000.0,2563100000.0,327400000.0,2525200000.0,312742300.0,312742300.0,312742300.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2012.0,Q4,2012-10-01,2012-12-31,,93100000.0,347600000.0,0.85,0.85,0.37,0.85,,88800000.0,38100000.0,233900000.0,233900000.0,,233900000.0,-38100000.0,667600000.0,210900000.0,53400000.0,-467300000.0,1937200000.0,1689200000.0,423900000.0,38100000.0,2297400000.0,2658200000.0,322700000.0,2620100000.0,281355900.0,281355900.0,281355900.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2012.0,FY,2012-01-01,2012-12-31,2015-02-25 13:50:49+00:00,378700000.0,,3.18,3.18,0.47,3.17,,355100000.0,145400000.0,894400000.0,894400000.0,,894400000.0,-145400000.0,2571400000.0,782900000.0,227900000.0,-467300000.0,7716100000.0,6722200000.0,1704000000.0,145400000.0,9120500000.0,10515400000.0,1249500000.0,10370000000.0,281355900.0,281355900.0,281355900.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2012.0,Q3YTD,2012-01-01,2012-09-30,,285600000.0,-347600000.0,2.33,2.33,0.11,2.32,,266300000.0,107300000.0,660500000.0,660500000.0,,660500000.0,-107300000.0,1903800000.0,572000000.0,174500000.0,,5778900000.0,5033000000.0,1280100000.0,107300000.0,6823100000.0,7857200000.0,926800000.0,7749900000.0,278354400.0,278354400.0,278354400.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2012.0,Q3TTM,2011-10-01,2012-09-30,,377400000.0,-455400000.0,1.11,1.13,0.41,1.13,196000000.0,18000000.0,142500000.0,291500000.0,291500000.0,,291500000.0,-142500000.0,2545800000.0,771800000.0,248800000.0,,7667400000.0,7414500000.0,1705700000.0,142500000.0,10010000000.0,10462000000.0,309500000.0,10319500000.0,278354400.0,278354400.0,278354400.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2012.0,Q3,2012-07-01,2012-09-30,2013-11-05 10:35:45+00:00,87000000.0,-111000000.0,0.83,0.83,,0.83,,90200000.0,36600000.0,230200000.0,230200000.0,,230200000.0,-36600000.0,640500000.0,193400000.0,58100000.0,,1929400000.0,1686900000.0,414700000.0,36600000.0,2271000000.0,2628000000.0,320400000.0,2591400000.0,278354400.0,278354400.0,278354400.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2012.0,Q2YTD,2012-01-01,2012-06-30,,198600000.0,-236600000.0,1.5,1.5,0.11,1.49,,176100000.0,70700000.0,430300000.0,430300000.0,,430300000.0,-70700000.0,1263300000.0,378600000.0,116400000.0,,3849500000.0,3346100000.0,865400000.0,70700000.0,4552100000.0,5229200000.0,606400000.0,5158500000.0,283316600.0,283316600.0,283316600.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2012.0,Q2TTM,2011-07-01,2012-06-30,,374700000.0,-454500000.0,0.97,0.98,0.41,0.98,196000000.0,14500000.0,141000000.0,263300000.0,263300000.0,,263300000.0,-141000000.0,2510600000.0,771600000.0,249800000.0,,7619200000.0,7363200000.0,1709800000.0,141000000.0,9960800000.0,10379600000.0,277800000.0,10238600000.0,283316600.0,283316600.0,283316600.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2012.0,Q2,2012-04-01,2012-06-30,2013-08-06 10:17:15+00:00,99200000.0,-119200000.0,0.76,0.76,,0.76,,80000000.0,35200000.0,216400000.0,216400000.0,,216400000.0,-35200000.0,631400000.0,196900000.0,58900000.0,,1927600000.0,1683200000.0,426200000.0,35200000.0,2286300000.0,2617900000.0,296400000.0,2582700000.0,283316600.0,283316600.0,283316600.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2012.0,Q1TTM,2011-04-01,2012-03-31,,370100000.0,-447700000.0,0.96,0.96,0.41,0.96,196000000.0,41400000.0,140900000.0,274500000.0,274500000.0,,274500000.0,-140900000.0,2512700000.0,771400000.0,246900000.0,,7566600000.0,7279400000.0,1700200000.0,140900000.0,9869400000.0,10326200000.0,315900000.0,10185300000.0,290429500.0,290429500.0,290429500.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2012.0,Q1,2012-01-01,2012-03-31,2013-05-02 11:09:28+00:00,99400000.0,-117400000.0,0.74,0.74,0.105,0.73,,96100000.0,35500000.0,213900000.0,213900000.0,,213900000.0,-35500000.0,631900000.0,181700000.0,57500000.0,,1921900000.0,1662900000.0,439200000.0,35500000.0,2265800000.0,2611300000.0,310000000.0,2575800000.0,290429500.0,290429500.0,290429500.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2013.0,FY,2013-01-01,2013-12-31,2016-02-24 15:57:41+00:00,418900000.0,,3.24,3.2,0.55,3.19,,373000000.0,149400000.0,847000000.0,847000000.0,,847000000.0,-149400000.0,2513700000.0,751500000.0,230200000.0,-466800000.0,7624700000.0,6595700000.0,1699900000.0,149400000.0,8999200000.0,10368600000.0,1220000000.0,10219200000.0,264725800.0,264725800.0,264725800.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2013.0,Q4,2013-10-01,2013-12-31,,95200000.0,118200000.0,0.85,0.81,0.42,0.8,,110500000.0,37600000.0,210100000.0,210100000.0,,210100000.0,-37600000.0,627400000.0,165600000.0,56800000.0,-235700000.0,1890700000.0,1643800000.0,429600000.0,37600000.0,2216700000.0,2574900000.0,320600000.0,2537300000.0,264725800.0,264725800.0,264725800.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2013.0,Q3YTD,2013-01-01,2013-09-30,,323700000.0,-118200000.0,2.39,2.39,0.13,2.39,,262500000.0,111800000.0,636900000.0,636900000.0,,636900000.0,-111800000.0,1886300000.0,585900000.0,173400000.0,-231100000.0,5734000000.0,4951900000.0,1270300000.0,111800000.0,6782500000.0,7793700000.0,899400000.0,7681900000.0,262945900.0,262945900.0,262945900.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2013.0,Q3TTM,2012-10-01,2013-09-30,,416800000.0,229400000.0,3.24,3.24,0.5,3.24,,351300000.0,149900000.0,870800000.0,870800000.0,,870800000.0,-149900000.0,2553900000.0,796800000.0,226800000.0,-698400000.0,7671200000.0,6641100000.0,1694200000.0,149900000.0,9079900000.0,10451900000.0,1222100000.0,10302000000.0,262945900.0,262945900.0,262945900.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2013.0,Q3,2013-07-01,2013-09-30,2014-10-30 10:32:31+00:00,98600000.0,,0.78,0.78,,0.78,,78400000.0,37400000.0,205700000.0,205700000.0,,205700000.0,-37400000.0,615500000.0,204300000.0,54200000.0,-117800000.0,1897300000.0,1641600000.0,418800000.0,37400000.0,2245500000.0,2567000000.0,284100000.0,2529600000.0,262945900.0,262945900.0,262945900.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2013.0,Q2YTD,2013-01-01,2013-06-30,,225100000.0,-118200000.0,1.61,1.61,0.13,1.61,,184100000.0,74400000.0,431200000.0,431200000.0,,431200000.0,-74400000.0,1270800000.0,381600000.0,119200000.0,-113300000.0,3836700000.0,3310300000.0,851500000.0,74400000.0,4537000000.0,5226700000.0,615300000.0,5152300000.0,265560400.0,265560400.0,265560400.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2013.0,Q2TTM,2012-07-01,2013-06-30,,405200000.0,118400000.0,3.29,3.29,0.5,3.29,,363100000.0,149100000.0,895300000.0,895300000.0,,895300000.0,-149100000.0,2578900000.0,785900000.0,230700000.0,-580600000.0,7703300000.0,6686400000.0,1690100000.0,149100000.0,9105400000.0,10512900000.0,1258400000.0,10363800000.0,265560400.0,265560400.0,265560400.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2013.0,Q2,2013-04-01,2013-06-30,2014-07-31 10:34:18+00:00,101300000.0,,0.82,0.82,,0.82,,92900000.0,37300000.0,218600000.0,218600000.0,,218600000.0,-37300000.0,639400000.0,187600000.0,56700000.0,-113300000.0,1905800000.0,1661800000.0,415700000.0,37300000.0,2253100000.0,2601900000.0,311500000.0,2564600000.0,265560400.0,265560400.0,265560400.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2013.0,Q1TTM,2012-04-01,2013-03-31,,403100000.0,-800000.0,3.23,3.23,0.5,3.23,,350200000.0,147000000.0,893100000.0,893100000.0,,893100000.0,-147000000.0,2570900000.0,795200000.0,232900000.0,-467300000.0,7725100000.0,6707800000.0,1700600000.0,147000000.0,9138600000.0,10528900000.0,1243300000.0,10381900000.0,269361100.0,269361100.0,269361100.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 11:10:09+00:00,123800000.0,-118200000.0,0.79,0.79,0.13,0.79,,91200000.0,37100000.0,212600000.0,212600000.0,,212600000.0,-37100000.0,631400000.0,194000000.0,62500000.0,,1930900000.0,1648500000.0,435800000.0,37100000.0,2283900000.0,2624800000.0,303800000.0,2587700000.0,269361100.0,269361100.0,269361100.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2014.0,FY,2014-01-01,2014-12-31,2017-02-22 15:30:07+00:00,440800000.0,,1.57,1.57,0.62,1.57,,139900000.0,167500000.0,402100000.0,402100000.0,,402100000.0,-167500000.0,2508300000.0,831200000.0,219000000.0,-524000000.0,7797200000.0,7310800000.0,1756200000.0,167500000.0,9815000000.0,10524500000.0,542000000.0,10357000000.0,255525900.0,255525900.0,255525900.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2014.0,Q4,2014-10-01,2014-12-31,,107900000.0,,-1.12,-1.09,0.48,-1.08,,-172400000.0,38500000.0,-282200000.0,-282200000.0,,-282200000.0,-38500000.0,615400000.0,265200000.0,55700000.0,-142400000.0,1967900000.0,2372500000.0,451900000.0,38500000.0,3055100000.0,2639000000.0,-454600000.0,2600500000.0,255525900.0,255525900.0,255525900.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2014.0,Q3YTD,2014-01-01,2014-09-30,,332900000.0,,2.69,2.66,0.15,2.65,,312300000.0,129000000.0,684300000.0,684300000.0,,684300000.0,-129000000.0,1892900000.0,566000000.0,163300000.0,-381600000.0,5829300000.0,4938300000.0,1304300000.0,129000000.0,6759900000.0,7885500000.0,996600000.0,7756500000.0,253586100.0,253586100.0,253586100.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2014.0,Q3TTM,2013-10-01,2014-09-30,,428100000.0,118200000.0,3.54,3.47,0.57,3.45,,422800000.0,166600000.0,894400000.0,894400000.0,,894400000.0,-166600000.0,2520300000.0,731600000.0,220100000.0,-617300000.0,7720000000.0,6582100000.0,1733900000.0,166600000.0,8976600000.0,10460400000.0,1317200000.0,10293800000.0,253586100.0,253586100.0,253586100.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2014.0,Q3,2014-07-01,2014-09-30,2015-10-29 11:10:11+00:00,107900000.0,,0.87,0.86,,0.86,,97900000.0,38400000.0,219100000.0,219100000.0,,219100000.0,-38400000.0,612500000.0,187100000.0,54600000.0,-127800000.0,1947200000.0,1653600000.0,438100000.0,38400000.0,2258900000.0,2614300000.0,317000000.0,2575900000.0,253586100.0,253586100.0,253586100.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2014.0,Q2YTD,2014-01-01,2014-06-30,,225000000.0,,1.82,1.8,0.15,1.79,,214400000.0,90600000.0,465200000.0,465200000.0,,465200000.0,-90600000.0,1280400000.0,378900000.0,108700000.0,-253800000.0,3882100000.0,3284700000.0,866200000.0,90600000.0,4501000000.0,5271200000.0,679600000.0,5180600000.0,256790200.0,256790200.0,256790200.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2014.0,Q2TTM,2013-07-01,2014-06-30,,418800000.0,118200000.0,3.45,3.39,0.57,3.37,,403300000.0,165600000.0,881000000.0,881000000.0,,881000000.0,-165600000.0,2523300000.0,748800000.0,219700000.0,-607300000.0,7670100000.0,6570100000.0,1714600000.0,165600000.0,8963200000.0,10413100000.0,1284300000.0,10247500000.0,256790200.0,256790200.0,256790200.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2014.0,Q2,2014-04-01,2014-06-30,2015-07-30 10:10:15+00:00,106400000.0,,0.94,0.93,,0.93,,110400000.0,52700000.0,239400000.0,239400000.0,,239400000.0,-52700000.0,658300000.0,190100000.0,54900000.0,-124800000.0,1943600000.0,1653400000.0,429200000.0,52700000.0,2254300000.0,2656800000.0,349800000.0,2604100000.0,256790200.0,256790200.0,256790200.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2014.0,Q1TTM,2013-04-01,2014-03-31,,413700000.0,118200000.0,3.33,3.28,0.57,3.26,,385800000.0,150200000.0,860200000.0,860200000.0,,860200000.0,-150200000.0,2504400000.0,746300000.0,221500000.0,-595800000.0,7632300000.0,6578500000.0,1701100000.0,150200000.0,8962000000.0,10358200000.0,1246000000.0,10208000000.0,259408500.0,259408500.0,259408500.0
