company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2009.0,Q3YTD,2009-01-01,2009-09-27,2010-11-12 10:11:48+00:00,,1748000000.0,723000000.0,2983000000.0,,40000000.0,281000000.0,52470000000.0,17215000000.0,-26905000000.0,11762000000.0,17215000000.0,-26905000000.0,11762000000.0,2112000000.0,7877000000.0,7877000000.0,621000000.0,,508000000.0,,-4268000000.0,-63201000000.0,-783000000.0,-30987000000.0,,36571000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2009.0,Q2TTM,2008-06-30,2009-06-28,,-222000000.0,2305000000.0,635000000.0,4388000000.0,,-80000000.0,5253000000.0,69636000000.0,14412000000.0,-30494000000.0,17586000000.0,14412000000.0,-30494000000.0,17586000000.0,1424000000.0,7551000000.0,7551000000.0,394000000.0,-33000000.0,-1096000000.0,,-7464000000.0,-69266000000.0,-1355000000.0,-47727000000.0,,41445000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2009.0,Q2,2009-03-30,2009-06-28,,,655000000.0,215000000.0,1006000000.0,,48000000.0,850000000.0,21579000000.0,9408000000.0,-12973000000.0,4514000000.0,9408000000.0,-12973000000.0,4514000000.0,997000000.0,2266000000.0,2266000000.0,392000000.0,,161000000.0,,-1067000000.0,-23000000000.0,-269000000.0,-11104000000.0,,10135000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2009.0,Q2YTD,2009-01-01,2009-06-28,2010-08-12 16:54:27+00:00,,1109000000.0,299000000.0,2014000000.0,,25000000.0,484000000.0,45750000000.0,19043000000.0,-26607000000.0,7661000000.0,19043000000.0,-26607000000.0,7661000000.0,122000000.0,4996000000.0,4996000000.0,167000000.0,,346000000.0,,-3200000000.0,-44166000000.0,-522000000.0,-23507000000.0,,17735000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2009.0,Q1,2009-01-01,2009-03-29,2010-05-13 16:44:46+00:00,,454000000.0,84000000.0,1008000000.0,,-23000000.0,-366000000.0,24171000000.0,9635000000.0,-13634000000.0,3147000000.0,9635000000.0,-13634000000.0,3147000000.0,-875000000.0,2730000000.0,2730000000.0,-225000000.0,,185000000.0,,-2133000000.0,-21166000000.0,-253000000.0,-12403000000.0,,7600000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2010.0,Q4,2010-10-04,2010-12-31,,-273000000.0,256000000.0,116000000.0,1906000000.0,,25000000.0,828000000.0,1748000000.0,-1079000000.0,-5645000000.0,6276000000.0,-1079000000.0,-5645000000.0,6258000000.0,-441000000.0,2897000000.0,2897000000.0,645000000.0,,-378000000.0,,-1544000000.0,-7518000000.0,-547000000.0,-1283000000.0,,3071000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2010.0,FY,2010-01-01,2010-12-31,2013-02-28 16:57:54+00:00,-273000000.0,11775000000.0,2155000000.0,8399000000.0,0.0,-31000000.0,-8409000000.0,6466000000.0,-11174000000.0,-492000000.0,11454000000.0,-11174000000.0,-492000000.0,11454000000.0,-243000000.0,8288000000.0,8288000000.0,3176000000.0,,118000000.0,,-6088000000.0,-15210000000.0,-1513000000.0,-10552000000.0,-1000000000.0,16386000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2010.0,Q3TTM,2009-09-28,2010-10-03,,-43123000000.0,12071000000.0,2251000000.0,8267000000.0,,-36000000.0,-7113000000.0,8304000000.0,-12829000000.0,786000000.0,10033000000.0,-12829000000.0,786000000.0,10021000000.0,-2058000000.0,6157000000.0,6157000000.0,2722000000.0,,620000000.0,,-5824000000.0,13290000000.0,-1388000000.0,-14309000000.0,-1000000000.0,31387000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2010.0,Q3,2010-07-05,2010-10-03,,,208000000.0,697000000.0,2229000000.0,,19000000.0,2326000000.0,1472000000.0,-2523000000.0,-3880000000.0,6665000000.0,-2523000000.0,-3880000000.0,6683000000.0,299000000.0,871000000.0,871000000.0,1239000000.0,,-23000000.0,,-1549000000.0,-2680000000.0,-288000000.0,-1946000000.0,-500000000.0,-889000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2010.0,Q3YTD,2010-01-01,2010-10-03,2011-11-10 16:50:30+00:00,,11519000000.0,2039000000.0,6493000000.0,,-56000000.0,-9237000000.0,4718000000.0,-10095000000.0,5153000000.0,5178000000.0,-10095000000.0,5153000000.0,5196000000.0,198000000.0,5391000000.0,5391000000.0,2531000000.0,,496000000.0,,-4544000000.0,-7692000000.0,-966000000.0,-9269000000.0,-1000000000.0,13315000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2010.0,Q2TTM,2009-06-29,2010-07-04,,-43123000000.0,12502000000.0,1978000000.0,7007000000.0,,-40000000.0,-9642000000.0,13552000000.0,-12134000000.0,4368000000.0,7469000000.0,-12134000000.0,4368000000.0,7439000000.0,-367000000.0,8167000000.0,8167000000.0,1937000000.0,,805000000.0,,-5343000000.0,-3065000000.0,-1361000000.0,-19843000000.0,-500000000.0,51112000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2010.0,Q2,2010-04-05,2010-07-04,,,764000000.0,550000000.0,2213000000.0,,-33000000.0,-423000000.0,1344000000.0,-4361000000.0,-361000000.0,4873000000.0,-4361000000.0,-361000000.0,4873000000.0,118000000.0,2485000000.0,2485000000.0,598000000.0,,299000000.0,,-1554000000.0,-1976000000.0,-373000000.0,-3651000000.0,-500000000.0,1689000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2010.0,Q2YTD,2010-01-01,2010-07-04,2011-08-11 15:51:15+00:00,,11311000000.0,1342000000.0,4264000000.0,,-75000000.0,-11563000000.0,3246000000.0,-7572000000.0,9033000000.0,-1487000000.0,-7572000000.0,9033000000.0,-1487000000.0,-101000000.0,4520000000.0,4520000000.0,1292000000.0,,519000000.0,,-2995000000.0,-5012000000.0,-678000000.0,-7323000000.0,-500000000.0,14204000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2010.0,Q1TTM,2009-03-30,2010-04-04,,-43123000000.0,12393000000.0,1643000000.0,5800000000.0,,41000000.0,-8369000000.0,33787000000.0,1635000000.0,-8244000000.0,7110000000.0,1635000000.0,-8244000000.0,7080000000.0,512000000.0,7948000000.0,7948000000.0,1731000000.0,,667000000.0,,-4856000000.0,-24089000000.0,-1257000000.0,-27296000000.0,,59558000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2010.0,Q1,2010-01-01,2010-04-04,2011-05-12 15:48:27+00:00,,10547000000.0,792000000.0,2051000000.0,,-42000000.0,-11140000000.0,1902000000.0,-3211000000.0,9394000000.0,-6360000000.0,-3211000000.0,9394000000.0,-6360000000.0,-219000000.0,2035000000.0,2035000000.0,694000000.0,,220000000.0,,-1441000000.0,-3036000000.0,-305000000.0,-3672000000.0,,12515000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2011.0,Q4,2011-10-03,2011-12-31,,-316000000.0,1388000000.0,213000000.0,2458000000.0,,-77000000.0,2251000000.0,5039000000.0,-6250000000.0,542000000.0,5261000000.0,-6250000000.0,542000000.0,5261000000.0,-524000000.0,1448000000.0,1448000000.0,-896000000.0,153000000.0,93000000.0,,-1524000000.0,-5964000000.0,-598000000.0,-6707000000.0,-3211000000.0,7327000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 16:38:15+00:00,-3504000000.0,2927000000.0,2085000000.0,9026000000.0,2376000000.0,-29000000.0,2987000000.0,14736000000.0,-20607000000.0,1843000000.0,20240000000.0,-20607000000.0,1843000000.0,20240000000.0,1447000000.0,10049000000.0,10049000000.0,-1822000000.0,153000000.0,501000000.0,,-6234000000.0,-23067000000.0,-1660000000.0,-20262000000.0,-9000000000.0,27197000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2011.0,Q3TTM,2010-10-04,2011-10-02,,-3461000000.0,1795000000.0,1988000000.0,8474000000.0,2376000000.0,73000000.0,1564000000.0,11445000000.0,-15436000000.0,-4344000000.0,21255000000.0,-15436000000.0,-4344000000.0,21237000000.0,1530000000.0,11498000000.0,11498000000.0,-281000000.0,,30000000.0,,-6254000000.0,-24621000000.0,-1609000000.0,-14838000000.0,-5789000000.0,22941000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2011.0,Q3,2011-07-04,2011-10-02,,-19000000.0,802000000.0,535000000.0,2215000000.0,2376000000.0,-9000000.0,-21000000.0,4765000000.0,-4035000000.0,215000000.0,4439000000.0,-4035000000.0,215000000.0,4439000000.0,610000000.0,3749000000.0,3749000000.0,-1504000000.0,,335000000.0,,-1551000000.0,-7351000000.0,-454000000.0,-5139000000.0,-2110000000.0,5328000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2011.0,Q3YTD,2011-01-01,2011-10-02,2012-11-09 13:39:54+00:00,-3188000000.0,1539000000.0,1872000000.0,6568000000.0,2376000000.0,48000000.0,736000000.0,9697000000.0,-14357000000.0,1301000000.0,14979000000.0,-14357000000.0,1301000000.0,14979000000.0,1971000000.0,8601000000.0,8601000000.0,-926000000.0,,408000000.0,,-4710000000.0,-17103000000.0,-1062000000.0,-13555000000.0,-5789000000.0,19870000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2011.0,Q2YTD,2011-01-01,2011-07-03,2012-08-09 17:26:18+00:00,-3169000000.0,737000000.0,1337000000.0,4353000000.0,,57000000.0,757000000.0,4932000000.0,-10322000000.0,1086000000.0,10540000000.0,-10322000000.0,1086000000.0,10540000000.0,1361000000.0,4852000000.0,4852000000.0,578000000.0,,73000000.0,,-3159000000.0,-9752000000.0,-608000000.0,-8416000000.0,-3679000000.0,14542000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2011.0,Q2TTM,2010-07-05,2011-07-03,,-3442000000.0,1201000000.0,2150000000.0,8488000000.0,,101000000.0,3911000000.0,8152000000.0,-13924000000.0,-8439000000.0,23481000000.0,-13924000000.0,-8439000000.0,23481000000.0,1219000000.0,8620000000.0,8620000000.0,2462000000.0,,-328000000.0,,-6252000000.0,-19950000000.0,-1443000000.0,-11645000000.0,-4179000000.0,16724000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2011.0,Q2,2011-04-04,2011-07-03,,,871000000.0,650000000.0,2249000000.0,,25000000.0,355000000.0,2217000000.0,-3918000000.0,361000000.0,5898000000.0,-3918000000.0,361000000.0,5898000000.0,2366000000.0,2618000000.0,2618000000.0,676000000.0,,69000000.0,,-1568000000.0,-4468000000.0,-358000000.0,-2318000000.0,-2249000000.0,5118000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2011.0,Q1TTM,2010-04-05,2011-04-03,,-3442000000.0,1094000000.0,2050000000.0,8452000000.0,,43000000.0,3133000000.0,7279000000.0,-14367000000.0,-9161000000.0,22456000000.0,-14367000000.0,-9161000000.0,22456000000.0,-1029000000.0,8487000000.0,8487000000.0,2384000000.0,,-98000000.0,,-6238000000.0,-17458000000.0,-1458000000.0,-12978000000.0,-2430000000.0,13295000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2011.0,Q1,2011-01-01,2011-04-03,2012-05-10 17:19:13+00:00,-3169000000.0,-134000000.0,687000000.0,2104000000.0,,32000000.0,402000000.0,2715000000.0,-6404000000.0,725000000.0,4642000000.0,-6404000000.0,725000000.0,4642000000.0,-1005000000.0,2234000000.0,2234000000.0,-98000000.0,,4000000.0,,-1591000000.0,-5284000000.0,-250000000.0,-6098000000.0,-1430000000.0,9424000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2012.0,Q4,2012-10-01,2012-12-31,,-360000000.0,514000000.0,198000000.0,2107000000.0,11850000000.0,23000000.0,3053000000.0,2295000000.0,-6233000000.0,6837000000.0,4948000000.0,-6233000000.0,6837000000.0,4948000000.0,5575000000.0,6321000000.0,6321000000.0,-6533000000.0,213000000.0,189000000.0,,-1619000000.0,-11882000000.0,-494000000.0,-3728000000.0,-3394000000.0,7534000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 16:38:16+00:00,-1142000000.0,2409000000.0,1873000000.0,7655000000.0,11850000000.0,-2000000.0,-169000000.0,7995000000.0,-15999000000.0,6154000000.0,16746000000.0,-15999000000.0,6154000000.0,16746000000.0,6899000000.0,14598000000.0,14598000000.0,-5338000000.0,568000000.0,185000000.0,,-6534000000.0,-35163000000.0,-1327000000.0,-9800000000.0,-8228000000.0,31751000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2012.0,Q3TTM,2011-10-03,2012-09-30,,-1098000000.0,3283000000.0,1888000000.0,8006000000.0,,-102000000.0,-971000000.0,10739000000.0,-16016000000.0,-141000000.0,17059000000.0,-16016000000.0,-141000000.0,17059000000.0,800000000.0,9725000000.0,9725000000.0,299000000.0,508000000.0,89000000.0,,-6439000000.0,-29245000000.0,-1431000000.0,-12779000000.0,-8045000000.0,31544000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2012.0,Q3,2012-07-02,2012-09-30,,,768000000.0,481000000.0,1656000000.0,,10000000.0,-191000000.0,1936000000.0,-3291000000.0,-247000000.0,5003000000.0,-3291000000.0,-247000000.0,5003000000.0,1475000000.0,3214000000.0,3214000000.0,324000000.0,157000000.0,52000000.0,,-1632000000.0,-9570000000.0,-285000000.0,-1917000000.0,-1835000000.0,9556000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-08 15:43:52+00:00,-782000000.0,1895000000.0,1675000000.0,5548000000.0,,-25000000.0,-3222000000.0,5700000000.0,-9766000000.0,-683000000.0,11798000000.0,-9766000000.0,-683000000.0,11798000000.0,1324000000.0,8277000000.0,8277000000.0,1195000000.0,355000000.0,-4000000.0,,-4915000000.0,-23281000000.0,-833000000.0,-6072000000.0,-4834000000.0,24217000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2012.0,Q2TTM,2011-07-04,2012-07-01,,-1117000000.0,3317000000.0,1942000000.0,8565000000.0,2376000000.0,-121000000.0,-801000000.0,13568000000.0,-16760000000.0,321000000.0,16495000000.0,-16760000000.0,321000000.0,16495000000.0,-65000000.0,10260000000.0,10260000000.0,-1529000000.0,351000000.0,372000000.0,,-6358000000.0,-27026000000.0,-1600000000.0,-16001000000.0,-8320000000.0,27316000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2012.0,Q2,2012-04-02,2012-07-01,,,676000000.0,686000000.0,1671000000.0,,-69000000.0,-1094000000.0,2203000000.0,-2968000000.0,-887000000.0,4021000000.0,-2968000000.0,-887000000.0,4021000000.0,97000000.0,3260000000.0,3260000000.0,184000000.0,163000000.0,-27000000.0,,-1633000000.0,-6183000000.0,-294000000.0,-2361000000.0,-1340000000.0,5617000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2012.0,Q2YTD,2012-01-01,2012-07-01,2013-08-09 16:59:14+00:00,-782000000.0,1127000000.0,1194000000.0,3892000000.0,,-35000000.0,-3031000000.0,3764000000.0,-6475000000.0,-436000000.0,6795000000.0,-6475000000.0,-436000000.0,6795000000.0,-151000000.0,5063000000.0,5063000000.0,871000000.0,198000000.0,-56000000.0,,-3283000000.0,-13711000000.0,-548000000.0,-4155000000.0,-2999000000.0,14661000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2012.0,Q1TTM,2011-04-04,2012-04-01,,-1117000000.0,3512000000.0,1906000000.0,9143000000.0,2376000000.0,-27000000.0,648000000.0,13582000000.0,-17710000000.0,1569000000.0,18372000000.0,-17710000000.0,1569000000.0,18372000000.0,2204000000.0,9618000000.0,9618000000.0,-1037000000.0,188000000.0,468000000.0,,-6293000000.0,-25311000000.0,-1664000000.0,-15958000000.0,-9229000000.0,26817000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2012.0,Q1,2012-01-01,2012-04-01,2013-05-09 20:03:04+00:00,-782000000.0,451000000.0,508000000.0,2221000000.0,,34000000.0,-1937000000.0,1561000000.0,-3507000000.0,451000000.0,2774000000.0,-3507000000.0,451000000.0,2774000000.0,-248000000.0,1803000000.0,1803000000.0,687000000.0,35000000.0,-29000000.0,,-1650000000.0,-7528000000.0,-254000000.0,-1794000000.0,-1659000000.0,9044000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2013.0,Q4,2013-09-30,2013-12-31,,-82000000.0,1075000000.0,217000000.0,1489000000.0,,9000000.0,1430000000.0,2285000000.0,-5744000000.0,142000000.0,5724000000.0,-5744000000.0,142000000.0,5724000000.0,131000000.0,2574000000.0,2574000000.0,231000000.0,380000000.0,118000000.0,,-1554000000.0,-13208000000.0,-417000000.0,-2208000000.0,-4647000000.0,13731000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2013.0,FY,2013-01-01,2013-12-31,2015-02-27 16:38:16+00:00,-274000000.0,2874000000.0,1729000000.0,6410000000.0,0.0,-63000000.0,-1675000000.0,14525000000.0,-14975000000.0,-10544000000.0,17684000000.0,-14975000000.0,-10544000000.0,17684000000.0,-7898000000.0,22072000000.0,22072000000.0,-9123000000.0,1750000000.0,312000000.0,,-6580000000.0,-58058000000.0,-1206000000.0,-8380000000.0,-16290000000.0,48682000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2013.0,Q3YTD,2013-01-01,2013-09-29,2014-11-06 17:03:56+00:00,-192000000.0,1799000000.0,1512000000.0,4921000000.0,,-72000000.0,-3105000000.0,12240000000.0,-9231000000.0,-10686000000.0,11960000000.0,-9231000000.0,-10686000000.0,11960000000.0,-8029000000.0,19498000000.0,19498000000.0,-9354000000.0,1370000000.0,194000000.0,,-5026000000.0,-44850000000.0,-789000000.0,-6172000000.0,-11643000000.0,34951000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2013.0,Q3TTM,2012-10-01,2013-09-29,,-552000000.0,2313000000.0,1710000000.0,7028000000.0,11850000000.0,-49000000.0,-52000000.0,14535000000.0,-15464000000.0,-3849000000.0,16908000000.0,-15464000000.0,-3849000000.0,16908000000.0,-2454000000.0,25819000000.0,25819000000.0,-15887000000.0,1583000000.0,383000000.0,,-6645000000.0,-56732000000.0,-1283000000.0,-9900000000.0,-15037000000.0,42485000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2013.0,Q3,2013-07-01,2013-09-29,,-50000000.0,494000000.0,409000000.0,1521000000.0,,-50000000.0,1124000000.0,963000000.0,-5631000000.0,-603000000.0,5900000000.0,-5631000000.0,-603000000.0,5900000000.0,-384000000.0,2599000000.0,2599000000.0,656000000.0,195000000.0,23000000.0,,-1590000000.0,-17553000000.0,-278000000.0,-1445000000.0,-3754000000.0,17255000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2013.0,Q2TTM,2012-07-02,2013-06-30,,-502000000.0,2587000000.0,1782000000.0,7163000000.0,11850000000.0,11000000.0,-1367000000.0,15508000000.0,-13124000000.0,-3493000000.0,16011000000.0,-13124000000.0,-3493000000.0,16011000000.0,-595000000.0,26434000000.0,26434000000.0,-16219000000.0,1545000000.0,412000000.0,,-6687000000.0,-48749000000.0,-1290000000.0,-10372000000.0,-13118000000.0,34786000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2013.0,Q2,2013-04-01,2013-06-30,,-16000000.0,757000000.0,670000000.0,1626000000.0,,-22000000.0,-1829000000.0,4091000000.0,-4034000000.0,843000000.0,3757000000.0,-4034000000.0,843000000.0,3757000000.0,544000000.0,14134000000.0,14134000000.0,-10174000000.0,533000000.0,15000000.0,,-1701000000.0,-8713000000.0,-309000000.0,-3694000000.0,-3263000000.0,9866000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-07 16:56:04+00:00,-142000000.0,1305000000.0,1103000000.0,3400000000.0,,-22000000.0,-4229000000.0,11277000000.0,-3600000000.0,-10083000000.0,6060000000.0,-3600000000.0,-10083000000.0,6060000000.0,-7645000000.0,16899000000.0,16899000000.0,-10010000000.0,1175000000.0,171000000.0,,-3436000000.0,-27297000000.0,-511000000.0,-4727000000.0,-7889000000.0,17696000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 17:17:01+00:00,-126000000.0,548000000.0,433000000.0,1774000000.0,,0.0,-2400000000.0,7186000000.0,434000000.0,-10926000000.0,2303000000.0,434000000.0,-10926000000.0,2303000000.0,-8189000000.0,2765000000.0,2765000000.0,164000000.0,642000000.0,156000000.0,,-1735000000.0,-18584000000.0,-202000000.0,-1033000000.0,-4626000000.0,7830000000.0
