company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Oracle Corp,ORCL,1Z4GXXU7ZHVWFCD8TV52,1341439,2012.0,Q3,,2012-02-29,2012-03-23 17:04:59+00:00,442000000.0,4656000000.0,416000000.0,13781000000.0,0.0,17341000000.0,6285000000.0,1290000000.0,,1665000000.0,23819000000.0,,7455000000.0,14777000000.0,172000000.0,2936000000.0,393000000.0,3216000000.0,977000000.0,,1678000000.0,3240000000.0,1636000000.0,1470000000.0,,25116000000.0,0.0,15961000000.0,74361000000.0,42873000000.0,37538000000.0,11632000000.0,42873000000.0,43266000000.0,31095000000.0,74361000000.0,33887000000.0,19463000000.0,0.0
Oracle Corp,ORCL,1Z4GXXU7ZHVWFCD8TV52,1341439,2012.0,Q2,,2011-11-30,2011-12-23 16:31:28+00:00,445000000.0,4434000000.0,292000000.0,13286000000.0,0.0,17245000000.0,6091000000.0,1239000000.0,,1582000000.0,21994000000.0,,7152000000.0,14778000000.0,218000000.0,2900000000.0,347000000.0,3383000000.0,1122000000.0,,1579000000.0,2954000000.0,1260000000.0,1410000000.0,,24383000000.0,0.0,17726000000.0,72910000000.0,41920000000.0,38482000000.0,11072000000.0,41920000000.0,42267000000.0,30643000000.0,72910000000.0,31528000000.0,19571000000.0,0.0
Oracle Corp,ORCL,1Z4GXXU7ZHVWFCD8TV52,1341439,2012.0,Q1,,2011-08-31,2011-09-23 17:29:18+00:00,614000000.0,4194000000.0,592000000.0,13162000000.0,0.0,16915000000.0,7925000000.0,1262000000.0,,1553000000.0,21831000000.0,,7662000000.0,14789000000.0,259000000.0,2930000000.0,347000000.0,3281000000.0,1152000000.0,,1831000000.0,2964000000.0,1078000000.0,1494000000.0,,23385000000.0,0.0,18498000000.0,73859000000.0,40892000000.0,39206000000.0,13056000000.0,40892000000.0,41239000000.0,32620000000.0,73859000000.0,31723000000.0,19564000000.0,0.0
Oracle Corp,ORCL,1Z4GXXU7ZHVWFCD8TV52,1341439,2013.0,FY,,2013-05-31,2014-06-26 17:07:01+00:00,419000000.0,6049000000.0,-99000000.0,14613000000.0,,18893000000.0,7118000000.0,974000000.0,911000000.0,1851000000.0,27343000000.0,,6640000000.0,18494000000.0,240000000.0,3053000000.0,497000000.0,3899000000.0,766000000.0,,2213000000.0,2573000000.0,2318000000.0,1402000000.0,,25854000000.0,,17603000000.0,81812000000.0,44648000000.0,41692000000.0,12872000000.0,44648000000.0,45145000000.0,36667000000.0,81812000000.0,37067000000.0,23795000000.0,0.0
Oracle Corp,ORCL,1Z4GXXU7ZHVWFCD8TV52,1341439,2013.0,Q3,,2013-02-28,2013-03-22 16:27:38+00:00,361000000.0,4169000000.0,154000000.0,16101000000.0,0.0,18645000000.0,6278000000.0,829000000.0,,1557000000.0,26102000000.0,,6662000000.0,18502000000.0,211000000.0,3034000000.0,442000000.0,3775000000.0,651000000.0,,2070000000.0,2470000000.0,2315000000.0,1467000000.0,,24549000000.0,1250000000.0,17306000000.0,79450000000.0,43348000000.0,40686000000.0,11916000000.0,43348000000.0,43790000000.0,35660000000.0,79450000000.0,35730000000.0,23744000000.0,0.0
Oracle Corp,ORCL,1Z4GXXU7ZHVWFCD8TV52,1341439,2013.0,Q2,,2012-11-30,2012-12-21 16:14:27+00:00,372000000.0,4401000000.0,222000000.0,15912000000.0,0.0,18015000000.0,6504000000.0,893000000.0,,1546000000.0,25458000000.0,,6873000000.0,18507000000.0,164000000.0,3093000000.0,427000000.0,3906000000.0,782000000.0,,1976000000.0,2675000000.0,2322000000.0,1487000000.0,,24746000000.0,1250000000.0,17783000000.0,79657000000.0,42983000000.0,41129000000.0,12347000000.0,42983000000.0,43410000000.0,36247000000.0,79657000000.0,35435000000.0,23900000000.0,0.0
Oracle Corp,ORCL,1Z4GXXU7ZHVWFCD8TV52,1341439,2013.0,Q1,,2012-08-31,2012-09-24 16:59:18+00:00,388000000.0,3775000000.0,311000000.0,15667000000.0,0.0,17901000000.0,8316000000.0,913000000.0,,1472000000.0,25288000000.0,,7376000000.0,13521000000.0,148000000.0,3037000000.0,407000000.0,3732000000.0,547000000.0,,1729000000.0,2529000000.0,2138000000.0,1614000000.0,,25117000000.0,1250000000.0,15940000000.0,76558000000.0,43329000000.0,38172000000.0,13955000000.0,43329000000.0,43736000000.0,32822000000.0,76558000000.0,35349000000.0,18867000000.0,0.0
Oracle Corp,ORCL,1Z4GXXU7ZHVWFCD8TV52,1341439,2014.0,FY,,2014-05-31,2015-06-25 17:03:14+00:00,471000000.0,6087000000.0,-164000000.0,17769000000.0,0.0,21077000000.0,7269000000.0,914000000.0,416000000.0,1940000000.0,29652000000.0,,6137000000.0,22589000000.0,189000000.0,3061000000.0,569000000.0,4184000000.0,837000000.0,,2119000000.0,2785000000.0,2451000000.0,1657000000.0,,25965000000.0,1508000000.0,21050000000.0,90266000000.0,46878000000.0,48128000000.0,14389000000.0,46878000000.0,47447000000.0,42819000000.0,90266000000.0,39077000000.0,28430000000.0,0.0
Oracle Corp,ORCL,1Z4GXXU7ZHVWFCD8TV52,1341439,2014.0,Q3,,2014-02-28,2014-03-20 16:28:15+00:00,396000000.0,4071000000.0,-235000000.0,16832000000.0,0.0,20336000000.0,6473000000.0,1012000000.0,438000000.0,1583000000.0,29322000000.0,,6558000000.0,22677000000.0,227000000.0,3052000000.0,528000000.0,4055000000.0,720000000.0,,1869000000.0,2686000000.0,2506000000.0,1503000000.0,,24606000000.0,1516000000.0,20393000000.0,86562000000.0,44707000000.0,44404000000.0,13092000000.0,44707000000.0,45235000000.0,41327000000.0,86562000000.0,39106000000.0,28235000000.0,0.0
Oracle Corp,ORCL,1Z4GXXU7ZHVWFCD8TV52,1341439,2014.0,Q2,,2013-11-30,2013-12-20 16:33:44+00:00,408000000.0,4192000000.0,-226000000.0,14894000000.0,0.0,19403000000.0,6667000000.0,963000000.0,543000000.0,1566000000.0,28269000000.0,,6521000000.0,22641000000.0,234000000.0,3039000000.0,503000000.0,3950000000.0,760000000.0,,1889000000.0,2401000000.0,2397000000.0,1471000000.0,,24386000000.0,1525000000.0,22080000000.0,85238000000.0,43563000000.0,44252000000.0,13110000000.0,43563000000.0,44066000000.0,41172000000.0,85238000000.0,37947000000.0,28062000000.0,0.0
Oracle Corp,ORCL,1Z4GXXU7ZHVWFCD8TV52,1341439,2014.0,Q1,,2013-08-31,2013-09-20 17:01:37+00:00,367000000.0,3450000000.0,-344000000.0,19664000000.0,0.0,19055000000.0,8524000000.0,937000000.0,571000000.0,1425000000.0,27965000000.0,,6914000000.0,22575000000.0,243000000.0,3052000000.0,445000000.0,3860000000.0,722000000.0,,1723000000.0,2106000000.0,2296000000.0,1459000000.0,,24830000000.0,1533000000.0,19440000000.0,86406000000.0,43541000000.0,45457000000.0,14526000000.0,43541000000.0,43986000000.0,42420000000.0,86406000000.0,37897000000.0,27894000000.0,0.0
Oracle Corp,ORCL,1Z4GXXU7ZHVWFCD8TV52,1341439,2015.0,FY,,2015-05-31,2016-06-22 16:24:36+00:00,806000000.0,5618000000.0,-996000000.0,21716000000.0,0.0,23156000000.0,7245000000.0,,,1839000000.0,34087000000.0,,6406000000.0,39959000000.0,314000000.0,3686000000.0,435000000.0,4386000000.0,1458000000.0,,2220000000.0,3317000000.0,2746000000.0,2254000000.0,,26503000000.0,1999000000.0,32652000000.0,110903000000.0,48663000000.0,62520000000.0,15206000000.0,48663000000.0,49098000000.0,61805000000.0,110903000000.0,44697000000.0,46599000000.0,0.0
Oracle Corp,ORCL,1Z4GXXU7ZHVWFCD8TV52,1341439,2015.0,Q3,,2015-02-28,2015-03-19 16:31:53+00:00,626000000.0,4178000000.0,-764000000.0,13701000000.0,0.0,22694000000.0,6443000000.0,931000000.0,318000000.0,1564000000.0,34328000000.0,,6842000000.0,30258000000.0,285000000.0,3335000000.0,437000000.0,4297000000.0,674000000.0,,2123000000.0,2842000000.0,2343000000.0,1937000000.0,,26165000000.0,1999000000.0,30076000000.0,98816000000.0,48095000000.0,51294000000.0,13792000000.0,48095000000.0,48532000000.0,50284000000.0,98816000000.0,44187000000.0,36492000000.0,0.0
Oracle Corp,ORCL,1Z4GXXU7ZHVWFCD8TV52,1341439,2015.0,Q2,,2014-11-30,2014-12-19 16:38:45+00:00,490000000.0,4326000000.0,-468000000.0,16153000000.0,0.0,22039000000.0,6816000000.0,907000000.0,440000000.0,1546000000.0,33383000000.0,,7167000000.0,32456000000.0,208000000.0,3169000000.0,419000000.0,4231000000.0,427000000.0,,1866000000.0,2693000000.0,2119000000.0,1671000000.0,,25972000000.0,,28580000000.0,98305000000.0,47543000000.0,52040000000.0,11985000000.0,47543000000.0,47962000000.0,50343000000.0,98305000000.0,43096000000.0,38358000000.0,0.0
Oracle Corp,ORCL,1Z4GXXU7ZHVWFCD8TV52,1341439,2015.0,Q1,,2014-08-31,2014-09-23 17:28:28+00:00,423000000.0,3551000000.0,-193000000.0,24179000000.0,0.0,21709000000.0,8939000000.0,833000000.0,425000000.0,1491000000.0,29707000000.0,,5605000000.0,32567000000.0,179000000.0,3086000000.0,577000000.0,4148000000.0,916000000.0,,2015000000.0,2099000000.0,2218000000.0,1703000000.0,,25838000000.0,,27437000000.0,99726000000.0,47354000000.0,58194000000.0,13377000000.0,47354000000.0,47931000000.0,51795000000.0,99726000000.0,38446000000.0,38418000000.0,0.0
Oracle Corp,ORCL,1Z4GXXU7ZHVWFCD8TV52,1341439,2016.0,FY,,2016-05-31,2017-06-27 16:05:35+00:00,504000000.0,5385000000.0,-816000000.0,20152000000.0,0.0,24217000000.0,7655000000.0,,,1966000000.0,34590000000.0,,4943000000.0,40105000000.0,212000000.0,4000000000.0,501000000.0,4908000000.0,1291000000.0,,,3333000000.0,3043000000.0,2169000000.0,2591000000.0,23888000000.0,3750000000.0,35973000000.0,112180000000.0,47289000000.0,64313000000.0,17208000000.0,47289000000.0,47790000000.0,64390000000.0,112180000000.0,43867000000.0,47182000000.0,0.0
Oracle Corp,ORCL,1Z4GXXU7ZHVWFCD8TV52,1341439,2016.0,Q3,,2016-02-29,2016-03-18 16:11:19+00:00,410000000.0,3844000000.0,-1046000000.0,15583000000.0,0.0,23526000000.0,6912000000.0,,,1536000000.0,34284000000.0,,5249000000.0,40106000000.0,212000000.0,4011000000.0,466000000.0,4418000000.0,1382000000.0,,2246000000.0,2967000000.0,2899000000.0,2209000000.0,,23390000000.0,,35184000000.0,104894000000.0,45870000000.0,57069000000.0,11825000000.0,45870000000.0,46336000000.0,58558000000.0,104894000000.0,43814000000.0,46733000000.0,0.0
Oracle Corp,ORCL,1Z4GXXU7ZHVWFCD8TV52,1341439,2016.0,Q2,,2015-11-30,2015-12-18 16:04:50+00:00,415000000.0,3956000000.0,-1239000000.0,17411000000.0,0.0,23426000000.0,6998000000.0,,,1597000000.0,34171000000.0,,5599000000.0,39940000000.0,238000000.0,3855000000.0,408000000.0,4273000000.0,1341000000.0,,2089000000.0,2744000000.0,2899000000.0,2184000000.0,,23737000000.0,2000000000.0,34924000000.0,106483000000.0,45924000000.0,58618000000.0,13754000000.0,45924000000.0,46332000000.0,60151000000.0,106483000000.0,44010000000.0,46397000000.0,0.0
Oracle Corp,ORCL,1Z4GXXU7ZHVWFCD8TV52,1341439,2016.0,Q1,,2015-08-31,2015-09-18 17:18:22+00:00,422000000.0,3475000000.0,-1139000000.0,16739000000.0,0.0,23272000000.0,9078000000.0,671000000.0,,1384000000.0,34133000000.0,,5955000000.0,40050000000.0,251000000.0,3896000000.0,441000000.0,4408000000.0,789000000.0,,1795000000.0,2507000000.0,2811000000.0,2319000000.0,,24964000000.0,2000000000.0,39191000000.0,109706000000.0,47097000000.0,62122000000.0,15391000000.0,47097000000.0,47538000000.0,62168000000.0,109706000000.0,43688000000.0,46777000000.0,0.0
Oracle Corp,ORCL,1Z4GXXU7ZHVWFCD8TV52,1341439,2017.0,FY,,2017-05-31,2018-06-22 16:09:07+00:00,599000000.0,5300000000.0,-803000000.0,21784000000.0,0.0,27065000000.0,8233000000.0,,,1966000000.0,43045000000.0,,7679000000.0,48112000000.0,,5315000000.0,386000000.0,5681000000.0,1143000000.0,,,3583000000.0,3294000000.0,2774000000.0,3137000000.0,27598000000.0,9797000000.0,44294000000.0,134991000000.0,53860000000.0,74515000000.0,24178000000.0,53860000000.0,54246000000.0,80745000000.0,134991000000.0,55161000000.0,56567000000.0,0.0
Oracle Corp,ORCL,1Z4GXXU7ZHVWFCD8TV52,1341439,2017.0,Q3,,2017-02-28,2017-03-17 16:07:09+00:00,481000000.0,3721000000.0,-931000000.0,19748000000.0,0.0,25970000000.0,7388000000.0,,,1516000000.0,42504000000.0,,7788000000.0,50469000000.0,391000000.0,5070000000.0,408000000.0,5162000000.0,918000000.0,,,2907000000.0,3091000000.0,2938000000.0,2547000000.0,25576000000.0,3498000000.0,39604000000.0,125382000000.0,50615000000.0,66011000000.0,15790000000.0,50615000000.0,51023000000.0,74359000000.0,125382000000.0,54301000000.0,58569000000.0,0.0
Oracle Corp,ORCL,1Z4GXXU7ZHVWFCD8TV52,1341439,2017.0,Q2,,2016-11-30,2016-12-19 16:12:44+00:00,615000000.0,3690000000.0,-1072000000.0,18592000000.0,0.0,25159000000.0,7411000000.0,,,1486000000.0,42083000000.0,,7968000000.0,50489000000.0,327000000.0,4882000000.0,383000000.0,5099000000.0,895000000.0,,,2997000000.0,3038000000.0,2820000000.0,2511000000.0,24375000000.0,3838000000.0,39614000000.0,123600000000.0,48462000000.0,64734000000.0,16347000000.0,48462000000.0,48845000000.0,74755000000.0,123600000000.0,53984000000.0,58408000000.0,0.0
Oracle Corp,ORCL,1Z4GXXU7ZHVWFCD8TV52,1341439,2017.0,Q1,,2016-08-31,2016-09-19 17:10:13+00:00,551000000.0,3407000000.0,-533000000.0,28614000000.0,0.0,24588000000.0,9462000000.0,,,1419000000.0,35350000000.0,,5091000000.0,53057000000.0,286000000.0,4108000000.0,397000000.0,5031000000.0,1142000000.0,,,2711000000.0,3081000000.0,2161000000.0,2362000000.0,23380000000.0,999000000.0,39782000000.0,123223000000.0,47435000000.0,74451000000.0,15142000000.0,47435000000.0,47832000000.0,75391000000.0,123223000000.0,44664000000.0,60249000000.0,0.0
Oracle Corp,ORCL,1Z4GXXU7ZHVWFCD8TV52,1341439,2018.0,FY,,2018-05-31,2019-06-21 16:29:05+00:00,529000000.0,5136000000.0,-1689000000.0,21620000000.0,0.0,28950000000.0,8341000000.0,,,1806000000.0,43755000000.0,,6670000000.0,56128000000.0,,5897000000.0,501000000.0,13429000000.0,1395000000.0,,,3957000000.0,3975000000.0,2297000000.0,3762000000.0,19111000000.0,4491000000.0,45641000000.0,137851000000.0,46372000000.0,76159000000.0,19124000000.0,46372000000.0,46873000000.0,90978000000.0,137851000000.0,55795000000.0,71854000000.0,0.0
Oracle Corp,ORCL,1Z4GXXU7ZHVWFCD8TV52,1341439,2018.0,Q3,,2018-02-28,2018-03-21 16:12:09+00:00,603000000.0,3902000000.0,-1296000000.0,19487000000.0,0.0,29048000000.0,8003000000.0,,,1498000000.0,42965000000.0,,6400000000.0,56224000000.0,496000000.0,5904000000.0,483000000.0,13296000000.0,1815000000.0,,,3373000000.0,3385000000.0,2441000000.0,2879000000.0,20037000000.0,4491000000.0,50968000000.0,138201000000.0,47789000000.0,77732000000.0,17968000000.0,47789000000.0,48272000000.0,89929000000.0,138201000000.0,54565000000.0,71961000000.0,0.0
Oracle Corp,ORCL,1Z4GXXU7ZHVWFCD8TV52,1341439,2018.0,Q2,,2017-11-30,2017-12-18 17:03:58+00:00,554000000.0,3798000000.0,-902000000.0,21310000000.0,0.0,28474000000.0,8076000000.0,,,1500000000.0,42964000000.0,,6794000000.0,58170000000.0,436000000.0,5868000000.0,432000000.0,6082000000.0,1222000000.0,,,2865000000.0,3369000000.0,2716000000.0,2731000000.0,28296000000.0,2499000000.0,50270000000.0,138762000000.0,55868000000.0,78545000000.0,15494000000.0,55868000000.0,56300000000.0,82462000000.0,138762000000.0,54349000000.0,66968000000.0,0.0
Oracle Corp,ORCL,1Z4GXXU7ZHVWFCD8TV52,1341439,2018.0,Q1,,2017-08-31,2017-09-18 17:20:03+00:00,593000000.0,3591000000.0,-716000000.0,21321000000.0,0.0,28089000000.0,10269000000.0,,,1517000000.0,43020000000.0,,7186000000.0,48293000000.0,312000000.0,5586000000.0,407000000.0,5891000000.0,1181000000.0,,,2849000000.0,3289000000.0,2821000000.0,2535000000.0,28586000000.0,4998000000.0,45576000000.0,133597000000.0,55959000000.0,73335000000.0,20226000000.0,55959000000.0,56366000000.0,77231000000.0,133597000000.0,54676000000.0,57005000000.0,0.0
Oracle Corp,ORCL,1Z4GXXU7ZHVWFCD8TV52,1341439,2019.0,FY,,2019-05-31,2020-06-22 16:25:49+00:00,580000000.0,5134000000.0,-1628000000.0,20514000000.0,0.0,26909000000.0,8374000000.0,,,1628000000.0,43779000000.0,6252000000.0,5279000000.0,51673000000.0,,6252000000.0,578000000.0,13295000000.0,2696000000.0,,,3554000000.0,4317000000.0,2748000000.0,3425000000.0,-3496000000.0,4494000000.0,17313000000.0,108709000000.0,21785000000.0,46386000000.0,18630000000.0,21785000000.0,22363000000.0,86346000000.0,108709000000.0,56071000000.0,67716000000.0,0.0
Oracle Corp,ORCL,1Z4GXXU7ZHVWFCD8TV52,1341439,2019.0,Q3,,2019-02-28,2019-03-18 16:12:45+00:00,603000000.0,3993000000.0,-1734000000.0,14720000000.0,0.0,26732000000.0,8007000000.0,,,1258000000.0,43776000000.0,,5678000000.0,51672000000.0,,6197000000.0,524000000.0,13208000000.0,2033000000.0,,,3631000000.0,4137000000.0,2334000000.0,3594000000.0,-1284000000.0,4487000000.0,25310000000.0,109438000000.0,23714000000.0,47617000000.0,17986000000.0,23714000000.0,24238000000.0,85200000000.0,109438000000.0,55624000000.0,67214000000.0,0.0
Oracle Corp,ORCL,1Z4GXXU7ZHVWFCD8TV52,1341439,2019.0,Q2,,2018-11-30,2018-12-19 16:15:00+00:00,587000000.0,3975000000.0,-1965000000.0,10824000000.0,0.0,27430000000.0,8246000000.0,,,1445000000.0,43778000000.0,,6103000000.0,51561000000.0,,6003000000.0,483000000.0,13001000000.0,1482000000.0,,,3560000000.0,4014000000.0,2386000000.0,3572000000.0,5107000000.0,6477000000.0,38567000000.0,118318000000.0,30572000000.0,56938000000.0,20315000000.0,30572000000.0,31055000000.0,87263000000.0,118318000000.0,55377000000.0,66948000000.0,0.0
Oracle Corp,ORCL,1Z4GXXU7ZHVWFCD8TV52,1341439,2019.0,Q1,,2018-08-31,2018-09-19 16:53:42+00:00,527000000.0,3729000000.0,-1766000000.0,18455000000.0,0.0,27811000000.0,10349000000.0,,,1421000000.0,43702000000.0,,6295000000.0,54386000000.0,,5918000000.0,497000000.0,13513000000.0,1433000000.0,,,3522000000.0,4001000000.0,2333000000.0,3186000000.0,12022000000.0,3743000000.0,41639000000.0,128358000000.0,38067000000.0,67009000000.0,19562000000.0,38067000000.0,38564000000.0,89794000000.0,128358000000.0,55431000000.0,70232000000.0,0.0
Oracle Corp,ORCL,1Z4GXXU7ZHVWFCD8TV52,1341439,2020.0,FY,,2020-05-31,2020-06-22 16:25:49+00:00,637000000.0,5551000000.0,-1716000000.0,37239000000.0,0.0,26486000000.0,8002000000.0,,,1453000000.0,43769000000.0,6244000000.0,3738000000.0,69226000000.0,,6244000000.0,643000000.0,12463000000.0,3252000000.0,,,4737000000.0,6295000000.0,3832000000.0,3532000000.0,-12696000000.0,2371000000.0,5818000000.0,115438000000.0,12074000000.0,52140000000.0,17200000000.0,12074000000.0,12717000000.0,102721000000.0,115438000000.0,57054000000.0,85521000000.0,0.0
