company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othergains,otherincome,otheroperatingexpenses,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2012.0,Q3YTD,2012-01-01,2012-09-30,,0.87,0.87,0.27,0.87,25300000.0,59600000.0,59600000.0,59600000.0,,654700000.0,944900000.0,4700000.0,,,24700000.0,2500000.0,159400000.0,654700000.0,290200000.0,24900000.0,1500000.0,186600000.0,103600000.0,-23400000.0,80200000.0,944900000.0,67300000.0,68300000.0,69400000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2012.0,Q3,2012-07-01,2012-09-30,2013-11-04 16:53:16+00:00,0.22,0.22,0.0,0.21,9000000.0,14800000.0,14800000.0,14800000.0,,213400000.0,303800000.0,1400000.0,,,8200000.0,2200000.0,53700000.0,213400000.0,90400000.0,4400000.0,500000.0,64100000.0,26300000.0,-3900000.0,22400000.0,303800000.0,67300000.0,68300000.0,69400000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2012.0,Q2TTM,2011-07-01,2012-06-30,,2.37,2.37,0.71,2.37,28400000.0,80600000.0,80600000.0,80600000.0,,863600000.0,1230100000.0,6300000.0,,,31400000.0,5000000.0,199800000.0,863600000.0,366500000.0,29400000.0,1800000.0,236200000.0,130300000.0,-27600000.0,102700000.0,1230100000.0,67800000.0,34000000.0,36600000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.32,1.32,0.36,1.32,16300000.0,44800000.0,44800000.0,44800000.0,,441300000.0,641100000.0,3300000.0,,,16500000.0,300000.0,105700000.0,441300000.0,199800000.0,20500000.0,1000000.0,122500000.0,77300000.0,-19500000.0,57800000.0,641100000.0,67800000.0,34000000.0,36600000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2012.0,Q2,2012-04-01,2012-06-30,2013-08-05 16:18:03+00:00,0.23,0.46,0.18,0.45,6500000.0,15600000.0,15600000.0,15600000.0,,226100000.0,324800000.0,2100000.0,,,8200000.0,500000.0,54400000.0,226100000.0,98700000.0,16200000.0,600000.0,63100000.0,35600000.0,-15600000.0,20000000.0,324800000.0,67800000.0,34000000.0,36600000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2012.0,Q1TTM,2011-04-01,2012-03-31,,2.51,2.51,0.71,2.51,27200000.0,85100000.0,85100000.0,85100000.0,,860800000.0,1213200000.0,6100000.0,,,30500000.0,7600000.0,191800000.0,860800000.0,352400000.0,17800000.0,1500000.0,229900000.0,122500000.0,-16300000.0,106200000.0,1213200000.0,34000000.0,33900000.0,37100000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2012.0,Q1,2012-01-01,2012-03-31,2013-05-06 14:42:44+00:00,0.86,0.86,0.18,0.81,9800000.0,29200000.0,29200000.0,29200000.0,,215200000.0,316300000.0,1200000.0,,,8300000.0,-200000.0,51300000.0,215200000.0,101100000.0,4300000.0,400000.0,59400000.0,41700000.0,-3900000.0,37800000.0,316300000.0,34000000.0,33900000.0,37100000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 17:40:44+00:00,1.61,1.61,0.39,1.57,40200000.0,112300000.0,112300000.0,112300000.0,,933700000.0,1368400000.0,5400000.0,,-500000.0,37900000.0,,234900000.0,933700000.0,434700000.0,17200000.0,1900000.0,272300000.0,162400000.0,-15300000.0,147100000.0,1368400000.0,69800000.0,69600000.0,71400000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2013.0,Q4,2013-10-01,2013-12-31,,0.34,0.34,0.1,0.34,10700000.0,23600000.0,23600000.0,23600000.0,,236100000.0,342700000.0,800000.0,,,9700000.0,,60000000.0,236100000.0,106600000.0,3900000.0,500000.0,69700000.0,36900000.0,-3400000.0,33500000.0,342700000.0,69800000.0,69600000.0,71400000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2013.0,Q3TTM,2012-10-01,2013-09-30,,1.57,1.57,0.38,1.57,36900000.0,109800000.0,109800000.0,109800000.0,,921600000.0,1347200000.0,4700000.0,,800000.0,36700000.0,-2500000.0,233600000.0,921600000.0,425600000.0,16700000.0,1700000.0,268600000.0,157000000.0,-15000000.0,142000000.0,1347200000.0,70500000.0,69800000.0,71400000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2013.0,Q3YTD,2013-01-01,2013-09-30,,1.27,1.27,0.28,1.27,29500000.0,88700000.0,88700000.0,88700000.0,,697600000.0,1025700000.0,4600000.0,,-500000.0,28200000.0,,174900000.0,697600000.0,328100000.0,13300000.0,1400000.0,202600000.0,125500000.0,-11900000.0,113600000.0,1025700000.0,70500000.0,69800000.0,71400000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2013.0,Q3,2013-07-01,2013-09-30,2014-11-03 17:08:52+00:00,0.38,0.38,0.1,0.37,10600000.0,26800000.0,26800000.0,26800000.0,,236300000.0,341800000.0,1700000.0,,100000.0,9600000.0,,56100000.0,236300000.0,105500000.0,4400000.0,400000.0,65800000.0,39700000.0,-4000000.0,35700000.0,341800000.0,70500000.0,69800000.0,71400000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2013.0,Q2TTM,2012-07-01,2013-06-30,,1.41,1.41,0.37,1.41,35300000.0,97800000.0,97800000.0,97800000.0,,898700000.0,1309200000.0,4400000.0,,700000.0,35300000.0,-300000.0,231200000.0,898700000.0,410500000.0,16700000.0,1800000.0,266900000.0,143600000.0,-14900000.0,128700000.0,1309200000.0,68600000.0,69500000.0,70800000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.89,0.89,0.19,0.89,18900000.0,61900000.0,61900000.0,61900000.0,,461300000.0,683900000.0,2900000.0,,-600000.0,18600000.0,,118800000.0,461300000.0,222600000.0,8900000.0,1000000.0,136800000.0,85800000.0,-7900000.0,77900000.0,683900000.0,68600000.0,69500000.0,70800000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2013.0,Q2,2013-04-01,2013-06-30,2014-08-01 16:40:34+00:00,0.44,0.44,0.1,0.43,10300000.0,30200000.0,30200000.0,30200000.0,,233600000.0,344500000.0,1700000.0,,-800000.0,9500000.0,,59700000.0,233600000.0,110900000.0,4100000.0,400000.0,68400000.0,42500000.0,-3700000.0,38800000.0,344500000.0,68600000.0,69500000.0,70800000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2013.0,Q1TTM,2012-04-01,2013-03-31,,1.21,1.21,0.37,1.21,31500000.0,83200000.0,83200000.0,83200000.0,,891200000.0,1289500000.0,4800000.0,,1500000.0,34000000.0,200000.0,225900000.0,891200000.0,398300000.0,28800000.0,2000000.0,261600000.0,136700000.0,-26800000.0,109900000.0,1289500000.0,68900000.0,69000000.0,70300000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 11:54:44+00:00,0.46,0.46,0.1,0.45,8600000.0,31700000.0,31700000.0,31700000.0,,227700000.0,339400000.0,1200000.0,,200000.0,9100000.0,,59100000.0,227700000.0,111700000.0,4800000.0,600000.0,68400000.0,43300000.0,-4200000.0,39100000.0,339400000.0,68900000.0,69000000.0,70300000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 12:15:34+00:00,1.79,1.79,0.41,1.75,47200000.0,127100000.0,127100000.0,127100000.0,,973600000.0,1421400000.0,5300000.0,,-200000.0,37300000.0,,228700000.0,973600000.0,447800000.0,16500000.0,3500000.0,265800000.0,182000000.0,-13000000.0,169000000.0,1421400000.0,71000000.0,70900000.0,72800000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2014.0,Q4,2014-10-01,2014-12-31,,0.44,0.44,0.11,0.44,11700000.0,31400000.0,31400000.0,31400000.0,,240100000.0,349800000.0,1500000.0,,-1500000.0,7800000.0,,58800000.0,240100000.0,109700000.0,3800000.0,800000.0,65100000.0,44600000.0,-3000000.0,41600000.0,349800000.0,71000000.0,70900000.0,72800000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2014.0,Q3TTM,2013-10-01,2014-09-30,,1.68,1.68,0.4,1.68,46200000.0,119300000.0,119300000.0,119300000.0,,969600000.0,1414300000.0,4600000.0,,1300000.0,39200000.0,,229900000.0,969600000.0,444700000.0,16600000.0,3200000.0,270400000.0,174300000.0,-13400000.0,160900000.0,1414300000.0,70500000.0,71000000.0,72600000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2014.0,Q3,2014-07-01,2014-09-30,2015-11-02 17:10:52+00:00,0.44,0.44,0.11,0.43,11700000.0,31000000.0,31000000.0,31000000.0,,246000000.0,355900000.0,1400000.0,,300000.0,9600000.0,,56000000.0,246000000.0,109900000.0,4500000.0,1800000.0,65900000.0,44000000.0,-2700000.0,41300000.0,355900000.0,70500000.0,71000000.0,72600000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.35,1.35,0.3,1.35,35500000.0,95700000.0,95700000.0,95700000.0,,733500000.0,1071600000.0,3800000.0,,1300000.0,29500000.0,,169900000.0,733500000.0,338100000.0,12700000.0,2700000.0,200700000.0,137400000.0,-10000000.0,127400000.0,1071600000.0,70500000.0,71000000.0,72600000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2014.0,Q2TTM,2013-07-01,2014-06-30,,1.63,1.63,0.39,1.63,45100000.0,115100000.0,115100000.0,115100000.0,,959900000.0,1400200000.0,4900000.0,,1100000.0,39200000.0,,230000000.0,959900000.0,440300000.0,16500000.0,1800000.0,270300000.0,170000000.0,-14700000.0,155300000.0,1400200000.0,70900000.0,70800000.0,72400000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2014.0,Q2,2014-04-01,2014-06-30,2015-08-03 17:01:36+00:00,0.53,0.53,0.1,0.52,14000000.0,37600000.0,37600000.0,37600000.0,,247100000.0,368900000.0,1200000.0,,300000.0,9900000.0,,57500000.0,247100000.0,121800000.0,4200000.0,500000.0,67700000.0,54100000.0,-3700000.0,50400000.0,368900000.0,70900000.0,70800000.0,72400000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.91,0.91,0.2,0.91,23800000.0,64700000.0,64700000.0,64700000.0,,487500000.0,715700000.0,2400000.0,,1000000.0,19900000.0,,113900000.0,487500000.0,228200000.0,8200000.0,900000.0,134800000.0,93400000.0,-7300000.0,86100000.0,715700000.0,70900000.0,70800000.0,72400000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2014.0,Q1TTM,2013-04-01,2014-03-31,,1.53,1.53,0.39,1.53,41400000.0,107700000.0,107700000.0,107700000.0,,946400000.0,1375800000.0,5400000.0,,,38800000.0,,232200000.0,946400000.0,429400000.0,16400000.0,1700000.0,271000000.0,158400000.0,-14700000.0,143700000.0,1375800000.0,71300000.0,70600000.0,72300000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2014.0,Q1,2014-01-01,2014-03-31,2015-05-06 16:40:38+00:00,0.38,0.38,0.1,0.38,9800000.0,27100000.0,27100000.0,27100000.0,,240400000.0,346800000.0,1200000.0,,700000.0,10000000.0,,56400000.0,240400000.0,106400000.0,4000000.0,400000.0,67100000.0,39300000.0,-3600000.0,35700000.0,346800000.0,71300000.0,70600000.0,72300000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2015.0,FY,2015-01-01,2015-12-31,2018-02-26 17:13:48+00:00,1.33,1.33,0.46,1.3,26300000.0,95600000.0,95600000.0,95600000.0,,944000000.0,1399800000.0,5800000.0,,60100000.0,34100000.0,,233000000.0,944000000.0,455800000.0,14100000.0,1600000.0,327200000.0,128600000.0,-12500000.0,116100000.0,1399800000.0,71900000.0,72000000.0,73800000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2015.0,Q4,2015-10-01,2015-12-31,,0.46,0.46,0.12,0.45,11200000.0,33400000.0,33400000.0,33400000.0,,240100000.0,359700000.0,2000000.0,,2000000.0,10000000.0,,62400000.0,240100000.0,119600000.0,2900000.0,300000.0,74400000.0,45200000.0,-2600000.0,42600000.0,359700000.0,71900000.0,72000000.0,73800000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2015.0,Q3,2015-07-01,2015-09-30,2016-10-31 14:19:16+00:00,0.02,0.02,0.12,0.02,-6600000.0,1500000.0,1500000.0,1500000.0,,236200000.0,344500000.0,1600000.0,,48700000.0,8500000.0,,54600000.0,236200000.0,108300000.0,3700000.0,500000.0,111800000.0,-3500000.0,-3200000.0,-6700000.0,344500000.0,75000000.0,72200000.0,73900000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2015.0,Q3YTD,2015-01-01,2015-09-30,,0.86,0.86,0.33,0.86,15100000.0,62200000.0,62200000.0,62200000.0,,703900000.0,1040100000.0,3800000.0,,58100000.0,24100000.0,,170600000.0,703900000.0,336200000.0,11200000.0,1300000.0,252800000.0,83400000.0,-9900000.0,73500000.0,1040100000.0,75000000.0,72200000.0,73900000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2015.0,Q3TTM,2014-10-01,2015-09-30,,1.3,1.3,0.44,1.3,26800000.0,93600000.0,93600000.0,93600000.0,,944000000.0,1389900000.0,5300000.0,,56600000.0,31900000.0,,229400000.0,944000000.0,445900000.0,15000000.0,2100000.0,317900000.0,128000000.0,-12900000.0,115100000.0,1389900000.0,75000000.0,72200000.0,73900000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2015.0,Q2,2015-04-01,2015-06-30,2016-08-01 17:06:32+00:00,0.39,0.39,0.11,0.38,9200000.0,27800000.0,27800000.0,27800000.0,,241500000.0,359700000.0,900000.0,,10200000.0,8100000.0,,60800000.0,241500000.0,118200000.0,3400000.0,400000.0,79100000.0,39100000.0,-3000000.0,36100000.0,359700000.0,71300000.0,72000000.0,73700000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.84,0.84,0.22,0.84,21700000.0,60700000.0,60700000.0,60700000.0,,467700000.0,695600000.0,2200000.0,,9400000.0,15600000.0,,116000000.0,467700000.0,227900000.0,7500000.0,800000.0,141000000.0,86900000.0,-6700000.0,80200000.0,695600000.0,71300000.0,72000000.0,73700000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2015.0,Q2TTM,2014-07-01,2015-06-30,,1.71,1.71,0.43,1.71,45100000.0,123100000.0,123100000.0,123100000.0,,953800000.0,1401300000.0,5100000.0,,8200000.0,33000000.0,,230800000.0,953800000.0,447500000.0,15800000.0,3400000.0,272000000.0,175500000.0,-12400000.0,163100000.0,1401300000.0,71300000.0,72000000.0,73700000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 15:25:12+00:00,0.46,0.46,0.11,0.45,12500000.0,32900000.0,32900000.0,32900000.0,,226200000.0,335900000.0,1300000.0,,-800000.0,7500000.0,,55200000.0,226200000.0,109700000.0,4100000.0,400000.0,61900000.0,47800000.0,-3700000.0,44100000.0,335900000.0,71500000.0,71700000.0,73300000.0
